year,agency_code,csi_lp,csi_lg,tsi_cu,tsi_at
2018,680336,N,N,Y,Y
2018,681300,N,N,Y,Y
2018,681304,N,N,Y,Y
2018,681305,N,N,Y,Y
2018,681308,N,N,N,N
2018,681309,N,N,Y,Y
2018,681310,N,N,Y,Y
2018,681311,N,N,Y,Y
2018,681312,N,N,Y,Y
2018,681314,N,N,N,N
2018,681316,N,N,Y,Y
2018,681320,N,N,Y,Y
2018,681322,N,N,N,N
2018,681324,N,N,Y,N
2018,681326,N,N,N,N
2018,681328,N,N,N,N
2018,681330,N,N,N,N
2018,681332,N,N,N,N
2018,681334,N,N,Y,Y
2018,681336,N,N,Y,Y
2018,681338,N,N,N,N
2018,68A000,N,N,N,N
2018,68C000,N,N,N,N
2018,690312,N,N,Y,Y
2018,690316,N,N,Y,Y
2018,690320,N,N,Y,Y
2018,690324,N,N,Y,Y
2018,69A000,N,N,Y,Y
2018,700306,N,N,Y,Y
2018,700308,N,N,Y,Y
2018,700310,N,N,Y,Y
2018,700314,N,N,Y,N
2018,700316,N,N,Y,Y
2018,700317,N,N,Y,Y
2018,700318,N,N,Y,Y
2018,700319,N,N,Y,Y
2018,700320,N,N,Y,Y
2018,700322,N,N,Y,Y
2018,700324,N,N,Y,Y
2018,700325,N,N,N,N
2018,700328,N,N,N,N
2018,70A000,N,N,Y,Y
2018,710312,N,N,Y,Y
2018,710316,N,N,Y,Y
2018,710318,N,N,Y,Y
2018,710320,N,N,Y,Y
2018,710321,N,N,Y,Y
2018,710323,N,N,N,N
2018,710324,N,N,Y,Y
2018,710326,N,N,N,N
2018,710327,N,N,N,N
2018,710328,N,N,Y,Y
2018,710332,N,N,Y,Y
2018,710342,N,N,N,N
2018,710344,N,N,N,N
2018,710346,N,N,Y,Y
2018,710347,N,N,Y,Y
2018,710348,N,N,Y,Y
2018,720304,N,N,Y,Y
2018,720312,N,N,Y,Y
2018,720316,N,N,Y,Y
2018,720320,N,N,Y,Y
2018,730332,N,N,Y,N
2018,730334,N,N,Y,Y
2018,730340,N,N,Y,Y
2018,730344,N,N,Y,Y
2018,730348,N,N,N,N
2018,730350,N,N,N,N
2018,730352,N,N,N,N
2018,730354,N,N,N,N
2018,730356,N,N,Y,N
2018,730360,N,N,Y,Y
2018,730368,N,N,N,N
2018,73A000,N,N,N,N
2018,73B000,N,N,N,N
2018,740302,N,N,Y,Y
2018,740304,N,N,Y,Y
2018,740308,N,N,Y,Y
2018,740309,N,N,Y,Y
2018,740310,N,N,Y,Y
2018,740320,N,N,Y,Y
2018,740324,N,N,Y,Y
2018,740330,N,N,Y,Y
2018,740332,N,N,Y,N
2018,740333,N,N,N,N
2018,740334,N,N,Y,Y
2018,740336,N,N,Y,Y
2018,740337,N,N,Y,Y
2018,740338,N,N,Y,Y
2018,740340,N,N,Y,Y
2018,740344,N,N,Y,Y
2018,740352,N,N,Y,Y
2018,740358,N,N,Y,Y
2018,740360,N,N,Y,Y
2018,740362,N,N,Y,Y
2018,740366,N,N,Y,Y
2018,740368,N,N,Y,Y
2018,740374,N,N,Y,Y
2018,740375,N,N,Y,Y
2018,740376,N,N,Y,Y
2018,740378,N,N,Y,Y
2018,740379,N,N,N,N
2018,740380,N,N,Y,Y
2018,740386,N,N,Y,Y
2018,740388,N,N,Y,N
2018,740390,N,N,Y,Y
2018,740396,N,N,Y,Y
2018,740400,N,N,Y,N
2018,740402,N,N,Y,Y
2018,740404,N,N,N,N
2018,740406,N,N,N,N
2018,740500,N,N,N,N
2018,74B000,Y,N,N,N
2018,74C000,N,N,Y,Y
2018,74Z000,Y,N,N,N
2018,750304,N,N,N,N
2018,750314,N,N,N,N
2018,750317,N,N,N,N
2018,750318,N,N,Y,Y
2018,750319,N,N,N,N
2018,750320,N,N,N,N
2018,750328,N,N,N,N
2018,760304,N,N,Y,Y
2018,760308,N,N,Y,Y
2018,760316,N,N,Y,Y
2018,760318,N,N,Y,Y
2018,760320,N,N,Y,N
2018,760324,N,N,Y,Y
2018,760328,N,N,Y,Y
2018,760329,N,N,Y,Y
2018,760330,N,N,Y,Y
2018,760331,N,N,Y,N
2018,760332,N,N,Y,Y
2018,760336,N,N,Y,Y
2018,760338,N,N,Y,Y
2018,760339,N,N,N,N
2018,760340,N,N,Y,Y
2018,760344,N,N,Y,Y
2018,760348,N,N,Y,Y
2018,760352,N,N,Y,Y
2018,760354,N,N,N,N
2018,760356,N,N,Y,Y
2018,760357,N,N,Y,Y
2018,760358,N,N,Y,Y
2018,760359,N,N,Y,Y
2018,760360,N,N,Y,Y
2018,760364,N,N,Y,Y
2018,760368,N,N,Y,Y
2018,760376,N,N,N,N
2018,760378,N,N,Y,Y
2018,760380,N,N,Y,Y
2018,760382,N,N,Y,Y
2018,760388,N,N,Y,Y
2018,761304,N,N,N,N
2018,761308,N,N,Y,Y
2018,761312,N,N,Y,Y
2018,761320,N,N,Y,Y
2018,761321,N,N,Y,Y
2018,761328,N,N,Y,Y
2018,761332,N,N,Y,Y
2018,761336,N,N,Y,Y
2018,76A000,N,N,Y,Y
2018,770310,N,N,Y,Y
2018,770316,N,N,Y,Y
2018,770318,N,N,Y,Y
2018,770328,N,N,Y,Y
2018,770340,N,N,Y,Y
2018,770342,N,Y,Y,Y
2018,770344,N,N,N,N
2018,770346,N,N,Y,Y
2018,770348,N,N,Y,Y
2018,770349,N,N,N,N
2018,770351,N,N,N,N
2018,770360,N,N,Y,Y
2018,770364,N,N,Y,Y
2018,770368,N,N,N,N
2018,770370,N,N,N,N
2018,780320,N,N,Y,Y
2018,780322,N,N,N,N
2018,780324,N,N,Y,Y
2018,780325,N,N,N,N
2018,780326,N,N,Y,Y
2018,780328,N,N,N,N
2018,780329,N,N,Y,Y
2018,780330,N,N,Y,Y
2018,780331,N,N,N,N
2018,780336,N,N,Y,Y
2018,780340,N,N,Y,Y
2018,780341,Y,N,N,N
2018,780342,N,N,Y,Y
2018,780344,N,N,Y,Y
2018,780352,N,N,Y,Y
2018,780356,N,N,Y,Y
2018,780360,N,N,Y,Y
2018,780364,N,N,Y,Y
2018,780368,N,N,Y,Y
2018,780374,N,N,Y,Y
2018,780376,N,N,Y,Y
2018,780384,N,N,Y,Y
2018,780385,N,N,N,N
2018,780390,N,N,Y,Y
2018,780391,N,N,Y,Y
2018,780392,N,N,Y,Y
2018,780393,N,N,Y,N
2018,780394,N,N,Y,Y
2018,780396,N,N,Y,Y
2018,780398,N,N,Y,Y
2018,780400,N,N,Y,Y
2018,780401,N,N,Y,Y
2018,780402,N,N,Y,Y
2018,780403,N,N,Y,Y
2018,780407,N,N,N,N
2018,780408,Y,N,N,N
2018,780410,Y,N,N,N
2018,780412,N,N,Y,Y
2018,780416,N,N,Y,Y
2018,780417,N,N,N,N
2018,780418,N,N,N,N
2018,780420,N,N,N,N
2018,78A000,N,N,Y,Y
2018,78B000,N,N,N,N
2018,790302,N,N,N,N
2018,790310,N,N,Y,Y
2018,790314,N,N,N,N
2018,790318,N,N,N,N
2018,790322,N,N,Y,Y
2018,790327,N,N,Y,Y
2018,790330,N,N,Y,Y
2018,790334,N,N,Y,Y
2018,790344,N,N,N,N
2018,790347,N,N,Y,Y
2018,790350,N,N,Y,Y
2018,790354,N,N,Y,Y
2018,790358,N,N,Y,Y
2018,790362,N,N,N,N
2018,790366,N,N,N,N
2018,790374,N,N,Y,Y
2018,790378,N,N,Y,Y
2018,790379,N,N,N,N
2018,790380,N,N,Y,Y
2018,790386,N,N,Y,Y
2018,790390,N,N,Y,Y
2018,790392,N,N,Y,Y
2018,790394,N,N,Y,Y
2018,790398,N,N,Y,N
2018,790402,N,N,N,N
2018,79A000,N,N,Y,Y
2018,800308,Y,N,N,N
2018,800312,N,N,N,N
2018,800314,N,N,Y,Y
2018,800315,N,N,Y,Y
2018,800316,N,N,Y,Y
2018,800320,N,N,Y,Y
2018,800324,N,N,N,N
2018,800328,N,N,Y,Y
2018,800340,N,N,Y,Y
2018,800346,Y,N,N,N
2018,800347,N,N,Y,Y
2018,800348,N,N,Y,Y
2018,800352,N,N,Y,Y
2018,800356,N,N,Y,Y
2018,800358,N,N,Y,Y
2018,800359,N,N,Y,Y
2018,800360,N,N,Y,Y
2018,800361,N,N,Y,Y
2018,800362,N,N,Y,Y
2018,800363,Y,N,N,N
2018,800364,N,N,Y,Y
2018,800366,N,N,Y,Y
2018,800368,N,N,Y,Y
2018,800372,N,N,Y,Y
2018,800373,Y,N,N,N
2018,800376,N,N,N,N
2018,800377,Y,N,N,N
2018,800392,N,N,Y,Y
2018,800394,N,N,N,N
2018,800396,N,N,Y,Y
2018,800398,N,N,Y,Y
2018,800400,N,N,Y,Y
2018,800408,N,N,Y,Y
2018,800410,N,N,Y,Y
2018,800412,N,N,N,N
2018,810324,N,N,Y,Y
2018,810326,N,N,N,N
2018,810328,N,N,N,N
2018,810336,N,N,N,N
2018,810340,N,N,Y,Y
2018,810342,N,N,Y,Y
2018,810344,N,N,N,N
2018,810350,N,N,Y,Y
2018,810360,N,N,N,N
2018,810364,N,N,Y,Y
2018,810370,N,N,N,N
2018,810378,N,N,Y,Y
2018,810384,N,N,N,N
2018,810385,N,N,N,N
2018,810386,N,Y,Y,Y
2018,810388,N,N,Y,Y
2018,810396,N,N,Y,Y
2018,810400,N,N,Y,Y
2018,81A000,N,N,N,N
2018,81B000,N,N,Y,Y
2018,820312,N,N,Y,Y
2018,820320,N,N,N,N
2018,820324,N,N,N,N
2018,820340,N,N,N,N
2018,820346,N,N,N,N
2018,820347,N,N,Y,Y
2018,820348,N,N,Y,Y
2018,820349,N,N,N,N
2018,820350,N,N,Y,Y
2018,820352,N,N,Y,Y
2018,820354,N,N,Y,Y
2018,820364,N,N,N,N
2018,820370,N,N,Y,Y
2018,820372,N,N,Y,Y
2018,820376,N,N,Y,Y
2018,820384,N,N,N,N
2018,820385,N,N,Y,Y
2018,820388,N,N,N,N
2018,821304,N,N,Y,Y
2018,821308,N,N,Y,Y
2018,821316,N,N,Y,Y
2018,821320,N,N,Y,Y
2018,821330,N,N,Y,Y
2018,830304,N,N,Y,Y
2018,830312,N,N,Y,Y
2018,830316,N,Y,Y,Y
2018,830320,N,N,Y,Y
2018,830328,N,N,N,N
2018,830336,N,N,Y,Y
2018,830343,N,N,N,N
2018,830348,N,N,N,N
2018,830349,N,N,Y,Y
2018,830356,N,N,Y,Y
2018,830360,N,N,Y,Y
2018,830364,N,N,Y,Y
2018,840302,N,N,Y,Y
2018,840303,N,N,Y,Y
2018,840304,N,N,N,N
2018,840308,N,N,N,N
2018,840310,N,N,Y,Y
2018,840312,N,N,Y,Y
2018,840316,N,N,Y,Y
2018,840320,N,N,Y,Y
2018,840324,N,N,Y,Y
2018,840328,N,N,Y,Y
2018,840332,N,N,N,N
2018,840336,N,N,Y,Y
2018,840342,N,N,Y,Y
2018,840344,N,N,Y,Y
2018,840350,N,N,Y,Y
2018,840356,N,N,Y,Y
2018,840358,N,N,Y,Y
2018,840360,N,N,N,N
2018,840361,N,N,N,N
2018,840368,N,N,Y,Y
2018,840370,N,N,N,N
2018,84B000,N,N,N,N
2018,850304,N,N,Y,Y
2018,850312,N,N,Y,Y
2018,850314,N,N,Y,Y
2018,850316,N,N,N,N
2018,850320,N,N,Y,N
2018,850324,Y,Y,N,N
2018,850328,N,N,N,N
2018,850332,N,N,Y,Y
2018,850336,N,N,N,N
2018,850338,N,N,Y,Y
2018,850340,N,N,N,N
2018,850342,N,N,N,N
2018,850348,N,N,N,N
2018,850350,N,N,Y,Y
2018,850352,N,N,Y,Y
2018,850354,N,N,N,N
2018,850356,N,N,N,N
2018,850358,N,N,N,N
2018,850360,N,N,N,N
2018,860302,N,N,Y,Y
2018,860306,N,N,Y,Y
2018,860308,N,N,Y,Y
2018,860312,N,N,N,N
2018,860316,N,N,Y,Y
2018,860320,N,N,N,N
2018,860324,N,N,N,N
2018,860326,N,N,Y,N
2018,860330,N,N,Y,Y
2018,860332,N,N,N,N
2018,860336,N,N,N,N
2018,860339,N,N,Y,Y
2018,860340,N,N,Y,Y
2018,860344,N,N,Y,Y
2018,860348,N,N,N,N
2018,860352,N,N,Y,Y
2018,860354,N,N,N,N
2018,860356,N,N,Y,Y
2018,860360,N,N,N,N
2018,861304,N,N,N,N
2018,861308,N,N,N,N
2018,861312,N,N,N,N
2018,862308,N,N,Y,Y
2018,862310,N,N,Y,Y
2018,862312,N,N,N,N
2018,862316,N,N,Y,Y
2018,86T000,N,N,N,N
2018,870314,N,N,N,N
2018,870318,N,N,Y,Y
2018,870320,N,N,Y,Y
2018,870324,N,N,Y,Y
2018,87A000,N,N,N,N
2018,880304,N,N,N,N
2018,880308,N,N,N,N
2018,880312,N,N,Y,Y
2018,880318,N,N,Y,Y
2018,880320,N,Y,Y,Y
2018,880324,N,N,N,N
2018,880328,N,N,N,N
2018,880330,N,N,Y,Y
2018,880336,N,N,N,N
2018,88A000,N,N,Y,Y
2018,890304,N,N,N,N
2018,890306,N,N,Y,Y
2018,890308,N,N,Y,Y
2018,900302,N,N,N,N
2018,900303,N,N,N,N
2018,900304,N,N,Y,Y
2018,900305,N,N,N,N
2018,900306,N,N,Y,Y
2018,900307,N,N,N,N
2018,900308,N,N,Y,Y
2018,900310,N,N,N,N
2018,900311,N,N,N,N
2018,900312,N,N,Y,Y
2018,900314,N,N,Y,Y
2018,900316,N,N,Y,Y
2018,900318,N,N,Y,Y
2018,900320,N,N,N,N
2018,900328,N,N,N,N
2018,900332,N,N,Y,Y
2018,900334,N,N,Y,Y
2018,900336,N,N,Y,Y
2018,900340,N,N,Y,N
2018,900341,N,N,Y,Y
2018,900342,N,N,N,N
2018,900343,N,N,Y,Y
2018,900344,N,N,N,N
2018,900346,N,N,Y,Y
2018,900347,N,N,N,N
2018,900348,N,N,N,N
2018,900350,N,N,Y,Y
2018,900351,N,N,N,N
2018,900352,N,N,Y,Y
2018,900353,N,N,N,N
2018,900354,N,N,Y,Y
2018,900356,N,N,Y,Y
2018,900358,N,N,Y,Y
2018,900360,N,N,N,N
2018,900362,N,N,Y,Y
2018,900363,N,N,Y,Y
2018,900364,N,N,N,N
2018,900365,N,Y,N,N
2018,900366,N,N,N,N
2018,900367,N,N,N,N
2018,900368,N,N,N,N
2018,900370,N,N,Y,Y
2018,900372,N,N,N,N
2018,900376,N,N,N,N
2018,900377,N,N,N,N
2018,900378,N,N,N,N
2018,900380,N,N,N,N
2018,900384,N,N,Y,Y
2018,900388,N,N,Y,Y
2018,900391,N,N,N,N
2018,900392,N,N,Y,Y
2018,900393,N,N,N,N
2018,90A000,N,N,N,N
2018,90B000,N,N,Y,Y
2018,90C000,N,N,N,N
2018,910304,N,N,N,N
2018,910308,N,N,N,N
2018,910311,N,N,N,N
2018,910314,N,N,Y,Y
2018,910316,Y,N,N,N
2018,910320,N,N,Y,Y
2018,910340,N,N,N,N
2018,910346,N,N,Y,Y
2018,910356,N,N,N,N
2018,910360,N,N,Y,Y
2018,910364,N,N,Y,Y
2018,910368,N,N,N,N
2018,910370,N,N,Y,Y
2018,910376,N,N,N,N
2018,910380,N,N,Y,Y
2018,910382,N,N,N,N
2018,910384,N,N,N,N
2018,91A000,N,N,Y,Y
2018,91B000,N,N,N,N
2018,920302,N,N,Y,Y
2018,920303,N,N,N,N
2018,920304,N,N,Y,N
2018,920306,N,N,Y,N
2018,920307,N,N,N,N
2018,920308,N,N,Y,Y
2018,920312,N,N,N,N
2018,920316,N,N,N,N
2018,920317,N,N,N,N
2018,920318,N,N,N,N
2018,920320,N,N,Y,Y
2018,920324,N,Y,Y,Y
2018,920325,N,N,Y,Y
2018,920326,N,N,Y,Y
2018,920327,N,N,Y,Y
2018,920328,N,N,N,N
2018,920329,N,N,Y,Y
2018,920332,N,N,Y,Y
2018,920334,N,N,Y,Y
2018,920336,N,N,Y,Y
2018,920340,N,N,N,N
2018,920342,N,N,Y,N
2018,920344,N,N,N,N
2018,920348,N,N,N,N
2018,920352,N,N,Y,Y
2018,920356,N,N,Y,Y
2018,920358,N,N,N,N
2018,920360,N,N,Y,Y
2018,920362,N,N,N,N
2018,920364,N,N,N,N
2018,920368,N,N,N,N
2018,920369,N,N,Y,Y
2018,920370,N,N,Y,N
2018,920376,N,N,Y,N
2018,920380,N,N,Y,Y
2018,920381,N,N,Y,Y
2018,920384,N,N,Y,Y
2018,920386,N,N,N,N
2018,920388,N,N,Y,N
2018,920390,N,N,N,N
2018,920391,N,N,N,N
2018,920393,N,N,N,N
2018,920394,N,N,Y,Y
2018,920396,N,N,Y,Y
2018,920398,N,N,Y,Y
2018,920399,N,N,Y,Y
2018,920400,N,N,Y,Y
2018,920402,N,N,Y,Y
2018,920403,N,N,Y,Y
2018,920404,N,N,Y,Y
2018,920408,N,N,Y,Y
2018,920410,N,N,Y,Y
2018,920411,N,N,Y,Y
2018,920412,N,N,Y,Y
2018,920413,N,N,Y,Y
2018,920414,N,N,Y,Y
2018,920415,N,N,Y,Y
2018,920416,N,N,Y,Y
2018,920417,N,N,N,N
2018,920420,N,N,Y,Y
2018,920424,N,N,Y,Y
2018,920428,N,N,Y,Y
2018,920436,N,N,N,N
2018,920438,N,N,Y,Y
2018,920439,N,N,Y,N
2018,920440,N,N,Y,Y
2018,920441,N,N,N,N
2018,920442,N,N,Y,Y
2018,920443,N,N,N,N
2018,920444,N,N,N,N
2018,920445,N,N,N,N
2018,920446,N,N,Y,Y
2018,920447,N,N,N,N
2018,920448,N,N,Y,Y
2018,920449,N,N,N,N
2018,920450,N,N,Y,Y
2018,920451,N,N,Y,Y
2018,920452,N,N,Y,Y
2018,920453,N,N,N,N
2018,920454,N,N,N,N
2018,920455,N,N,N,N
2018,920456,N,N,Y,Y
2018,920457,N,N,N,N
2018,920458,N,N,N,N
2018,920459,N,N,Y,N
2018,920460,N,N,Y,Y
2018,920464,N,N,Y,Y
2018,920466,N,N,Y,Y
2018,920467,N,N,N,N
2018,920468,N,N,Y,Y
2018,920469,N,N,N,N
2018,920470,N,N,Y,Y
2018,920471,N,N,Y,N
2018,920472,N,N,Y,Y
2018,920473,N,N,Y,Y
2018,920474,N,N,N,N
2018,920476,N,N,Y,Y
2018,920480,N,N,Y,Y
2018,920484,N,N,N,N
2018,920488,N,N,Y,Y
2018,920492,N,N,Y,Y
2018,920494,N,N,Y,N
2018,920495,N,N,Y,Y
2018,920496,N,N,Y,Y
2018,920500,N,N,N,N
2018,920501,N,N,N,N
2018,920502,N,N,N,N
2018,920504,N,N,N,N
2018,920506,N,N,Y,Y
2018,920508,Y,N,N,N
2018,920512,N,N,Y,Y
2018,920514,N,N,Y,Y
2018,920516,N,N,Y,Y
2018,920518,N,N,N,N
2018,920520,N,N,N,N
2018,920521,N,N,N,N
2018,920522,N,N,N,N
2018,920523,N,N,N,N
2018,920524,N,N,Y,N
2018,920525,N,N,Y,Y
2018,920526,N,N,N,N
2018,920528,N,N,Y,Y
2018,920529,N,N,N,N
2018,920530,N,N,Y,N
2018,920531,N,N,N,N
2018,920532,N,N,Y,Y
2018,920533,N,N,N,N
2018,920536,N,N,Y,Y
2018,920540,N,N,N,N
2018,920542,N,N,Y,Y
2018,920543,N,N,N,N
2018,920544,N,N,Y,Y
2018,920545,N,N,Y,Y
2018,920546,N,N,N,N
2018,920547,N,N,Y,Y
2018,920548,N,N,Y,Y
2018,920549,N,N,Y,Y
2018,920550,N,N,Y,Y
2018,920551,N,N,N,N
2018,920552,N,N,Y,Y
2018,920554,N,N,Y,Y
2018,920556,N,Y,Y,Y
2018,920557,N,N,N,N
2018,920560,N,N,Y,Y
2018,920562,N,N,Y,Y
2018,920564,N,N,Y,Y
2018,920568,N,N,N,N
2018,920569,N,N,N,N
2018,920570,N,N,Y,Y
2018,920571,N,N,Y,Y
2018,920572,N,N,Y,Y
2018,920576,N,N,N,N
2018,920580,N,N,Y,Y
2018,920581,N,N,N,N
2018,920582,N,N,N,N
2018,920583,N,N,N,N
2018,920584,N,N,Y,Y
2018,920585,N,N,N,N
2018,920586,N,N,N,N
2018,920588,N,N,N,N
2018,920592,N,N,Y,Y
2018,920593,N,N,Y,Y
2018,920594,N,N,Y,N
2018,920595,N,N,N,N
2018,920596,N,N,Y,Y
2018,920597,N,N,Y,Y
2018,920598,N,N,N,N
2018,920599,N,N,Y,Y
2018,920600,N,N,Y,Y
2018,920601,N,N,Y,Y
2018,920604,N,N,Y,Y
2018,920606,N,N,N,N
2018,920607,N,N,N,N
2018,920608,N,N,Y,Y
2018,920614,N,N,Y,Y
2018,920616,N,N,Y,Y
2018,920618,N,N,Y,Y
2018,920620,N,N,Y,Y
2018,920624,N,N,N,N
2018,920626,N,N,Y,Y
2018,920628,N,N,Y,Y
2018,920632,N,N,Y,Y
2018,920636,N,N,Y,Y
2018,92B000,N,N,N,N
2018,92D000,N,N,N,N
2018,92E000,N,N,N,N
2018,92F000,N,N,N,N
2018,92G000,N,N,N,N
2018,92K000,N,N,N,N
2018,92L000,N,N,Y,Y
2018,92M000,N,N,Y,Y
2018,92N000,N,N,N,N
2018,92P000,N,N,Y,Y
2018,92Q000,Y,N,N,N
2018,92R000,N,N,Y,Y
2018,92S000,N,N,N,N
2018,92T000,N,N,N,N
2018,92U000,N,N,N,N
2018,92V000,N,N,Y,N
2018,92W000,N,N,N,N
2018,92Y000,N,N,N,N
2018,930330,N,N,Y,Y
2018,930340,N,N,Y,Y
2018,930344,N,N,N,N
2018,930348,N,N,Y,Y
2018,930352,N,N,Y,Y
2018,930354,N,N,Y,Y
2018,930360,N,N,N,N
2018,930700,N,N,N,N
2018,93A000,Y,N,N,N
2018,93J000,N,N,Y,Y
2018,93L000,N,Y,Y,Y
2018,93M000,N,N,Y,Y
2018,93N000,N,N,N,N
2018,940306,N,N,Y,Y
2018,940308,N,N,Y,Y
2018,940314,N,N,Y,Y
2018,940316,N,N,N,N
2018,940328,N,N,Y,Y
2018,940330,N,N,N,N
2018,94Z000,N,N,N,N
2018,950308,N,N,Y,Y
2018,950312,N,N,N,N
2018,950316,N,N,N,N
2018,950320,N,N,Y,Y
2018,950322,N,N,N,N
2018,950324,N,N,N,N
2018,950328,N,N,Y,Y
2018,950332,N,N,Y,Y
2018,950336,N,N,N,N
2018,950338,N,N,N,N
2018,95A000,N,N,N,N
2018,960312,N,N,Y,Y
2018,960314,N,N,Y,Y
2018,960316,N,N,Y,Y
2018,960318,Y,N,N,N
2018,960324,N,N,N,N
2018,960326,Y,N,N,N
2018,960329,N,N,Y,Y
2018,960330,N,N,N,N
2018,960331,N,N,Y,Y
2018,960332,N,N,N,N
2018,960334,N,N,Y,Y
2018,960335,N,N,N,N
2018,960336,N,N,Y,Y
2018,960338,N,N,Y,Y
2018,960340,N,N,Y,Y
2018,960344,N,N,Y,Y
2018,960348,N,N,Y,Y
2018,960360,N,N,Y,Y
2018,960370,N,N,Y,Y
2018,960372,N,N,Y,Y
2018,960374,N,N,Y,Y
2018,960380,N,N,Y,Y
2018,960382,N,N,Y,Y
2018,960386,N,N,Y,Y
2018,960387,N,N,Y,Y
2018,960388,N,N,Y,Y
2018,960390,Y,N,N,N
2018,960450,N,N,Y,Y
2018,960454,N,N,Y,Y
2018,960488,N,N,Y,Y
2018,960490,N,N,N,N
2018,960700,N,N,N,N
2018,96C000,N,N,Y,Y
2018,96F000,N,N,Y,Y
2018,970308,N,N,N,N
2018,970310,N,N,N,N
2018,970312,N,N,Y,Y
2018,970315,N,N,Y,Y
2018,970320,N,N,Y,Y
2018,970322,N,N,Y,Y
2018,970337,N,N,Y,Y
2018,970340,N,N,Y,Y
2018,970344,N,N,Y,Y
2018,970348,N,N,Y,Y
2018,970352,N,N,Y,Y
2018,970356,N,N,Y,Y
2018,970358,N,N,Y,Y
2018,970360,N,N,N,N
2018,970368,N,N,N,N
2018,970370,N,N,N,N
2018,970376,N,N,N,N
2018,970388,N,N,Y,Y
2018,970389,N,N,Y,Y
2018,970390,N,N,N,N
2018,970392,N,N,Y,Y
2018,970393,N,N,N,N
2018,97D000,N,N,N,N
2018,980306,N,N,Y,Y
2018,980308,N,N,Y,Y
2018,980317,N,N,Y,Y
2018,980318,N,N,N,N
2018,980320,N,N,Y,Y
2018,980324,N,N,Y,Y
2018,980336,N,N,Y,Y
2018,980338,N,N,N,N
2018,980340,N,N,N,N
2018,980342,N,N,Y,Y
2018,980344,N,N,Y,Y
2018,980348,N,N,N,N
2018,980352,N,N,N,N
2018,980356,N,N,N,N
2018,980357,N,N,N,N
2018,980360,N,N,Y,Y
2018,980364,N,N,Y,Y
2018,980380,N,N,Y,Y
2018,980384,N,N,Y,Y
2018,980388,N,N,N,N
2018,980390,N,N,Y,Y
2018,980392,N,N,N,N
2018,980396,N,N,N,N
2018,980397,N,N,N,N
2018,980398,N,N,N,N
2018,980400,N,N,N,N
2018,98A000,N,N,Y,Y
2018,98B000,N,N,Y,Y
2018,990304,N,N,N,N
2018,990308,N,N,N,N
2018,990312,N,N,Y,N
2018,990316,N,N,Y,Y
2018,990320,N,N,N,N
2018,990321,N,N,Y,Y
2018,990322,N,N,N,N
2018,990324,N,N,Y,Y
2018,990325,N,N,Y,Y
2018,990326,N,N,Y,Y
2018,990328,N,N,Y,Y
2018,990332,N,N,N,N
2018,990336,N,N,Y,Y
2018,990340,N,N,Y,Y
2018,995304,N,N,N,N
2018,995308,N,N,N,N
2018,995312,N,N,Y,Y
2018,995316,N,N,Y,Y
2018,995320,N,N,N,N
2018,995324,N,N,Y,Y
2018,995328,N,N,Y,Y
2018,995330,N,N,N,N
2018,995336,N,N,Y,Y
