year,agency_code,category_code,total_expense,pct_salary,pct_benefits,pct_services,pct_supplies,pct_instruct_equip,pct_building,pct_other,local_perpupil,state_perpupil,federal_perpupil
2016,990LEA,,9227.72,0.647,0.22,0.06,0.066,0.007,,0,1696.76,6463.63,1067.33
2016,995LEA,,10730.22,0.621,0.21,0.084,0.061,0.024,,0,2203,7230.17,1297.05
2016,980LEA,,8515.65,0.615,0.208,0.076,0.091,0.01,,0,1659.9,5699.78,1155.97
2016,970LEA,,8799.84,0.642,0.222,0.058,0.076,0.002,,0,1569.55,5964.89,1265.4
2016,960LEA,,8560.08,0.615,0.207,0.072,0.092,0.014,,0,1188.1,6171.58,1200.4
2016,940LEA,,12188.87,0.58,0.194,0.114,0.095,0.017,,0,1621.67,8245.73,2321.47
2016,930LEA,,11436.56,0.59,0.187,0.133,0.089,0.001,,0,2267.22,7542.54,1626.8
2016,920LEA,,8536.32,0.655,0.216,0.079,0.05,0,,0,2528.16,5349.09,659.07
2016,910LEA,,10116.62,0.636,0.207,0.078,0.07,0.009,,0,1478.33,7018.48,1619.81
2016,900LEA,,8114.22,0.641,0.212,0.068,0.072,0.007,,0,2335.55,5200.55,578.12
2016,890LEA,,15153.68,0.548,0.186,0.116,0.133,0.017,,0,1526.74,11739.76,1887.18
2016,880LEA,,10491.7,0.623,0.209,0.087,0.072,0.009,,0,3321.62,5944.6,1225.48
2016,862LEA,,10145.04,0.606,0.201,0.115,0.072,0.006,,0,2134.17,6518.66,1492.21
2016,861LEA,,10017.04,0.639,0.221,0.069,0.067,0.004,,0,2341.34,6791.75,883.95
2016,860LEA,,8841.14,0.61,0.215,0.058,0.1,0.017,,0,1496.4,6238.47,1106.27
2016,840LEA,,8336.01,0.633,0.216,0.08,0.064,0.007,,0,1395.28,6061.38,879.35
2016,830LEA,,10347.66,0.607,0.201,0.094,0.095,0.003,,0,1904.09,6787.66,1655.91
2016,821LEA,,8938.48,0.609,0.203,0.086,0.095,0.007,,0,1756.12,5876.61,1305.75
2016,810LEA,,9247.97,0.621,0.218,0.068,0.083,0.01,,0,1703.63,6406.89,1137.45
2016,800LEA,,8578.41,0.612,0.211,0.066,0.081,0.03,,0,1829.49,5682.81,1066.11
2016,790LEA,,8795.42,0.609,0.207,0.099,0.073,0.012,,0,1622.43,6136.93,1036.06
2016,780LEA,,8942.89,0.584,0.205,0.083,0.091,0.037,,0,748.37,6490.65,1703.87
2016,770LEA,,9160.39,0.6,0.2,0.081,0.109,0.01,,0,1287.91,6458.78,1413.7
2016,92L000,E,18339.18,0.167,0.026,0.75,0.054,0.003,,0,11966.54,5624.65,747.99
2016,761LEA,,8866.84,0.631,0.22,0.074,0.07,0.005,,0,1830.21,5866.05,1170.58
2016,760LEA,,8166.45,0.621,0.213,0.077,0.078,0.011,,0,1371.15,5756.15,1039.15
2016,740LEA,,8674.38,0.61,0.213,0.075,0.095,0.007,,0,1932.31,5616.83,1125.24
2016,730LEA,,9185.2,0.625,0.209,0.079,0.082,0.005,,0,1899.77,6110.14,1175.29
2016,720LEA,,10783.96,0.602,0.21,0.105,0.073,0.01,,0,1867.41,7538.83,1377.72
2016,700LEA,,9346.25,0.62,0.204,0.083,0.084,0.009,,0,1971.82,6188.79,1185.64
2016,690LEA,,12147.53,0.621,0.207,0.101,0.063,0.008,,0,2355.33,8295.04,1497.16
2016,681LEA,,11663.89,0.658,0.211,0.093,0.031,0.007,,0,5879.17,5249.49,535.23
2016,670LEA,,7999.49,0.626,0.203,0.085,0.08,0.006,,0,2055.04,5247.34,697.11
2016,660LEA,,12654.06,0.583,0.182,0.125,0.096,0.014,,0,1687.78,8969.28,1997
2016,650LEA,,9179.51,0.631,0.211,0.085,0.068,0.005,,0,2834.7,5458.65,886.16
2016,640LEA,,8956.63,0.602,0.203,0.087,0.102,0.006,,0,1721.59,5964.99,1270.05
2016,630LEA,,8698.39,0.653,0.214,0.059,0.072,0.002,,0,2343.89,5415.15,939.35
2016,620LEA,,10117.04,0.615,0.206,0.074,0.097,0.008,,0,1984.2,6723.81,1409.03
2016,610LEA,,10619.9,0.601,0.207,0.093,0.088,0.011,,0,1673.23,8013.64,933.03
2016,590LEA,,9546.05,0.626,0.213,0.052,0.096,0.013,,0,1644.92,6389.11,1512.02
2016,580LEA,,10828.17,0.607,0.211,0.085,0.074,0.023,,0,2136.58,7340.74,1350.85
2016,570LEA,,9933.97,0.586,0.202,0.101,0.086,0.025,,0,1544.21,7529.92,859.84
2016,550LEA,,8160.05,0.643,0.22,0.066,0.059,0.012,,0,1777.78,5501.99,880.28
2016,540LEA,,8941.68,0.577,0.197,0.123,0.089,0.014,,0,1373.47,6284.38,1283.83
2016,530LEA,,8676.06,0.624,0.205,0.07,0.094,0.007,,0,2040.07,5638.31,997.68
2016,510LEA,,8168.84,0.626,0.21,0.087,0.075,0.002,,0,1775.07,5602.21,791.56
2016,600LEA,,8521.71,0.633,0.203,0.084,0.073,0.007,,0,2352.27,5227.1,942.34
2016,500LEA,,9521.77,0.599,0.209,0.099,0.077,0.016,,0,2178.4,6258.77,1084.6
2016,491LEA,,8480.54,0.613,0.204,0.095,0.07,0.018,,0,2767.31,5206.48,506.75
2016,490LEA,,7974.83,0.625,0.215,0.087,0.067,0.006,,0,1816.63,5234.47,923.73
2016,480LEA,,17801.85,0.572,0.182,0.151,0.086,0.009,,0,3124.31,12723.04,1954.5
2016,470LEA,,8654.5,0.617,0.199,0.083,0.093,0.008,,0,1062.51,6446.15,1145.84
2016,460LEA,,10689.14,0.6,0.2,0.078,0.11,0.012,,0,1285.09,7665.45,1738.6
2016,440LEA,,9357.12,0.627,0.214,0.062,0.083,0.014,,0,2459.2,5713.24,1184.68
2016,430LEA,,8099.31,0.602,0.198,0.085,0.108,0.007,,0,1423.2,5730.98,945.13
2016,422LEA,,14230.68,0.595,0.194,0.139,0.069,0.003,,0,3153.54,8838.45,2238.69
2016,420LEA,,11311.48,0.587,0.19,0.113,0.099,0.011,,0,998.15,7466.23,2847.1
2016,410LEA,,9326.89,0.626,0.207,0.081,0.077,0.009,,0,2785.51,5453.57,1087.81
2016,400LEA,,9968.32,0.595,0.196,0.119,0.082,0.008,,0,1151.06,7438.35,1378.91
2016,380LEA,,12397.92,0.597,0.211,0.078,0.1,0.014,,0,2316.77,8256.03,1825.12
2016,370LEA,,11094.15,0.619,0.202,0.08,0.087,0.012,,0,2058.81,8092.44,942.9
2016,360LEA,,8098.41,0.613,0.211,0.081,0.088,0.007,,0,1724.46,5402.62,971.33
2016,350LEA,,9205.34,0.611,0.216,0.081,0.081,0.011,,0,1933.55,6261.15,1010.64
2016,340LEA,,9032.02,0.636,0.21,0.079,0.063,0.012,,0,2335.59,5616.37,1080.06
2016,330LEA,,9320.9,0.608,0.204,0.086,0.085,0.017,,0,1127.51,6571.37,1622.02
2016,320LEA,,10556.95,0.632,0.205,0.09,0.068,0.005,,0,3601.48,5829.04,1126.43
2016,300LEA,,8607.45,0.646,0.22,0.06,0.066,0.008,,0,2069.73,5729.1,808.62
2016,292LEA,,10209.68,0.608,0.203,0.102,0.083,0.004,,0,2090.95,6040.59,2078.14
2016,291LEA,,9850.34,0.607,0.198,0.115,0.069,0.011,,0,1844,6390.95,1615.39
2016,280LEA,,10919.52,0.639,0.212,0.099,0.048,0.002,,0,4441.8,5848.88,628.84
2016,270LEA,,9207.75,0.637,0.206,0.08,0.075,0.002,,0,2767.53,5773.92,666.3
2016,260LEA,,8265.21,0.649,0.21,0.066,0.063,0.012,,0,1671.5,5413.29,1180.42
2016,241LEA,,9856.72,0.638,0.213,0.061,0.081,0.007,,0,1469.07,6767.36,1620.29
2016,240LEA,,9498.67,0.607,0.207,0.088,0.091,0.007,,0,1156.11,6637.46,1705.1
2016,230LEA,,9251.73,0.62,0.216,0.067,0.085,0.012,,0,2035.02,5967.87,1248.84
2016,220LEA,,10280.58,0.594,0.199,0.099,0.095,0.013,,0,1518.16,7812.03,950.39
2016,210LEA,,10493.54,0.601,0.208,0.092,0.084,0.015,,0,1920.94,7439.17,1133.43
2016,200LEA,,10165.13,0.612,0.207,0.07,0.099,0.012,,0,2426.7,6200.75,1537.68
2016,190LEA,,9834.65,0.612,0.2,0.098,0.083,0.007,,0,3226.23,5698.82,909.6
2016,181LEA,,8639.18,0.608,0.202,0.113,0.076,0.001,,0,1848.26,5759.6,1031.32
2016,180LEA,,8326.67,0.637,0.216,0.063,0.079,0.005,,0,1844.1,5512.8,969.77
2016,170LEA,,9717.2,0.606,0.211,0.075,0.088,0.02,,0,1256.08,7225.77,1235.35
2016,150LEA,,9380.25,0.64,0.214,0.084,0.061,0.001,,0,1627.16,7328.36,424.73
2016,140LEA,,8952.87,0.64,0.217,0.061,0.073,0.009,,0,1797.03,6184.32,971.52
2016,132LEA,,9040.91,0.607,0.203,0.089,0.085,0.016,,0,2163.09,5684.14,1193.68
2016,120LEA,,8512.22,0.629,0.214,0.098,0.049,0.01,,0,1409.5,6119.8,982.92
2016,111LEA,,11150.43,0.631,0.209,0.093,0.055,0.012,,0,4550.26,5630.81,969.36
2016,110LEA,,9079.74,0.652,0.22,0.053,0.066,0.009,,0,2493.43,5669,917.31
2016,100LEA,,9324.04,0.613,0.212,0.084,0.081,0.01,,0,2667.56,5565.48,1091
2016,090LEA,,9418.35,0.6,0.204,0.088,0.094,0.014,,0,1313.65,6433.53,1671.17
2016,080LEA,,12490.06,0.586,0.187,0.102,0.115,0.01,,0,1884.09,8324.24,2281.73
2016,070LEA,,9559.1,0.601,0.203,0.09,0.09,0.016,,0,2425.54,6029.27,1104.29
2016,050LEA,,10138.41,0.607,0.214,0.062,0.102,0.015,,0,1900.54,7031.52,1206.35
2016,040LEA,,10476.36,0.574,0.189,0.095,0.114,0.028,,0,1497.22,7459.73,1519.41
2016,030LEA,,11936.48,0.611,0.2,0.087,0.092,0.01,,0,2467.21,7981.7,1487.57
2016,020LEA,,8505.53,0.632,0.22,0.055,0.079,0.014,,0,1518.55,6063.47,923.51
2016,010LEA,,8517.96,0.631,0.212,0.074,0.074,0.009,,0,1832.54,5529.5,1155.92
2016,92K000,H,7966.46,0.602,0.142,0.214,0.039,0.003,,0,2840.79,4983.86,141.81
2016,95A000,I,9308.15,0.568,0.205,0.18,0.046,0.001,,0,3032.08,5956.57,319.5
2016,35B000,E,6292.47,0.623,0.109,0.185,0.074,0.009,,0,544.14,5748.33,0
2016,35A000,I,9004.36,0.562,0.244,0.158,0.035,0.001,,0,2179.91,6482.65,341.8
2016,36C000,A,8161.74,0.452,0.103,0.163,0.099,0.183,,0,2666.96,5258.89,235.89
2016,51A000,A,7428.78,0.558,0.2,0.216,0.024,0.002,,0,1724.34,5497.43,207.01
2016,36B000,A,6604.81,0.615,0.13,0.154,0.076,0.025,,0,1079.62,5367.56,157.63
2016,50A000,I,9398.06,0.605,0.144,0.189,0.062,0,,0,3592.12,5659.55,146.39
2016,49F000,I,6043.07,0.47,0.09,0.306,0.097,0.037,,0,653.34,5200.55,189.18
2016,49E000,A,8297.25,0.488,0.146,0.267,0.087,0.012,,0,2871.81,5266.62,158.82
2016,49D000,I,9718.05,0.431,0.119,0.366,0.084,0,,0,2166.83,5867.04,1684.18
2016,49B000,I,8171.77,0.532,0.185,0.217,0.038,0.028,,0,2433.4,5463.2,275.17
2016,61P000,E,10718.43,0.49,0.088,0.301,0.121,0,,0,5122.16,5448.48,147.79
2016,61N000,E,8567.87,0.432,0.096,0.236,0.096,0.14,,0,3548.59,5016.11,3.17
2016,61M000,E,12100.23,0.358,0.061,0.259,0.116,0.206,,0,7110.23,4858.85,131.15
2016,61L000,H,14008.38,0.389,0.094,0.436,0.081,0,,0,6951.69,7056.69,0
2016,34H000,A,7093.71,0.432,0.072,0.364,0.042,0.09,,0,1623.22,5329.4,141.09
2016,61K000,E,7675.08,0.564,0.123,0.278,0.035,0,,0,2263.68,5268.15,143.25
2016,61J000,E,10707.82,0.498,0.026,0.38,0.086,0.01,,0,5468.26,5238.86,0.7
2016,34G000,I,7715.48,0.531,0.169,0.244,0.048,0.008,,0,1956.36,5556.97,202.15
2016,60Y000,E,9566.61,0.467,0.167,0.236,0.025,0.105,,0,4092.75,5295.15,178.71
2016,60V000,T,8755.48,0.452,0.079,0.421,0.047,0.001,,0,1693.39,6539.72,522.37
2016,60U000,H,8762.83,0.396,0.093,0.438,0.073,0,,0,2814.61,5948.22,0
2016,60S000,I,7674.84,0.488,0.114,0.296,0.07,0.032,,0,2634.12,4901.25,139.47
2016,60Q000,I,8207.72,0.448,0.147,0.351,0.032,0.022,,0,2196.75,5846.2,164.77
2016,60P000,I,9795.83,0.408,0.084,0.324,0.115,0.069,,0,3393.51,5691.44,710.88
2016,60N000,E,8706.8,0.542,0.093,0.245,0.111,0.009,,0,3207.28,5249.44,250.08
2016,60M000,E,8226.22,0.52,0.186,0.246,0.037,0.011,,0,2714.94,5345.59,165.69
2016,60L000,I,9924.01,0.518,0.184,0.249,0.045,0.004,,0,3202.42,6199.21,522.38
2016,60K000,T,7919.52,0.533,0.198,0.242,0.027,0,,0,1757.54,5994.8,167.18
2016,60J000,I,8116.66,0.516,0.161,0.273,0.038,0.012,,0,2814.94,5111.43,190.29
2016,60I000,A,8064.77,0.543,0.171,0.249,0.027,0.01,,0,2533.64,5368.12,163.01
2016,60H000,H,10811.47,0.527,0.078,0.365,0.022,0.008,,0,3689.49,5653.28,1468.7
2016,60G000,A,7182.44,0.49,0.106,0.362,0.042,0,,0,1848.66,5136.92,196.86
2016,60F000,I,8036.2,0.58,0.134,0.236,0.044,0.006,,0,2890.75,4988.21,157.24
2016,60D000,T,7818.89,0.483,0.191,0.23,0.044,0.052,,0,2648.09,5032.74,138.06
2016,60C000,A,12826.26,0.553,0.194,0.201,0.052,0,,0,4560.68,6285.2,1980.38
2016,60B000,A,8676.03,0.606,0.095,0.109,0.134,0.056,,0,2874.69,5328.23,473.11
2016,34F000,I,8577.11,0.354,0.115,0.443,0.088,0,,0,2234.55,5810.85,531.71
2016,60A000,E,9783.81,0.476,0.159,0.325,0.04,0,,0,3367.38,5947.83,468.6
2016,34D000,A,8434.4,0.533,0.107,0.295,0.051,0.014,,0,1453.41,6078.71,902.28
2016,45A000,I,7840.33,0.539,0.203,0.215,0.043,0,,0,1588.74,5920.06,331.53
2016,34B000,A,9313.58,0.48,0.087,0.342,0.088,0.003,,0,2903.66,5775.77,634.15
2016,44A000,E,7241.79,0.572,0.152,0.175,0.076,0.025,,0,1624,5467.54,150.25
2016,43C000,E,6743.6,0.529,0.126,0.285,0.036,0.024,,0,1151.28,5463.95,128.37
2016,42A000,M,13513.52,0.235,0.172,0.332,0.049,0.212,,0,5989.01,6822.07,702.44
2016,39B000,H,6743.1,0.551,0.127,0.259,0.062,0.001,,0,963.56,5642.73,136.81
2016,39A000,I,8054.16,0.471,0.105,0.333,0.042,0.049,,0,2012.99,5888.9,152.27
2016,58B000,T,8063.86,0.519,0.173,0.199,0.101,0.008,,0,1370.45,6490.11,203.3
2016,41K000,H,10638.11,0.365,0.067,0.409,0.143,0.016,,0,4990.57,5495.04,152.5
2016,41J000,I,7617.21,0.33,0.104,0.501,0.065,0,,0,2167.31,5187.38,262.52
2016,41H000,A,9273.15,0.406,0.083,0.476,0.03,0.005,,0,2609.23,6173.63,490.29
2016,41G000,I,7804.68,0.463,0.162,0.271,0.061,0.043,,0,2426.87,5238.04,139.77
2016,41F000,A,8283.58,0.509,0.124,0.295,0.043,0.029,,0,2176.84,5750.36,356.38
2016,55A000,A,6906.84,0.577,0.145,0.189,0.055,0.034,,0,1523.07,5239.52,144.25
2016,41D000,I,8303.13,0.359,0.081,0.493,0.06,0.007,,0,2886.57,5337.37,79.19
2016,41C000,I,8327.45,0.472,0.096,0.379,0.053,0,,0,2196.87,5496.48,634.1
2016,41B000,I,7587.28,0.354,0.113,0.487,0.046,0,,0,2272.29,5181.39,133.6
2016,54A000,I,11011.69,0.481,0.146,0.232,0.136,0.005,,0,1989.92,6193.14,2828.63
2016,09A000,T,9297.32,0.554,0.065,0.223,0.148,0.01,,0,1916.34,7023.28,357.7
2016,24N000,I,8005.45,0.371,0.085,0.513,0.031,0,,0,1059.69,6712.24,233.52
2016,24B000,T,10860.23,0.729,0.128,0.105,0.038,0,,0,3536.08,6724.54,599.61
2016,12A000,I,7679.18,0.58,0.149,0.202,0.066,0.003,,0,1674.27,5731.65,273.26
2016,23A000,I,6457.26,0.461,0.169,0.215,0.078,0.077,,0,822.26,5522.49,112.51
2016,08A000,E,9303,0.523,0.081,0.218,0.17,0.008,,0,1976.84,6828.62,497.54
2016,20A000,I,9434.49,0.657,0.086,0.157,0.097,0.003,,0,2036.25,6952.9,445.34
2016,00B000,A,6103.28,0.186,0.043,0.075,0.696,0,,0,282.05,5554.61,266.62
2016,11K000,I,9985.26,0.619,0.186,0.142,0.052,0.001,,0,3956.89,5674.06,354.31
2016,07A000,A,7871.13,0.546,0.136,0.211,0.052,0.055,,0,2152.54,5507.16,211.43
2016,11D000,T,8367.75,0.477,0.106,0.21,0.058,0.149,,0,2643.18,5391.34,333.23
2016,11C000,A,7852.59,0.497,0.169,0.286,0.048,0,,0,2247.67,5453.72,151.2
2016,19C000,E,8309.2,0.56,0.132,0.262,0.046,0,,0,2808.39,5352.98,147.83
2016,11B000,I,8939.11,0.601,0.13,0.198,0.058,0.013,,0,2893.79,5701.96,343.36
2016,19B000,A,9419.67,0.545,0.124,0.267,0.04,0.024,,0,3653.87,5625.52,140.28
2016,19A000,A,7349.04,0.552,0.14,0.221,0.074,0.013,,0,1772.88,5305.04,271.12
2016,11A000,I,8768.13,0.598,0.19,0.148,0.054,0.01,,0,3072.15,5392.36,303.62
2016,33A000,A,8431.9,0.513,0.102,0.305,0.068,0.012,,0,1285.36,6641.79,504.75
2016,32S000,M,12707.69,0.399,0.068,0.33,0.152,0.051,,0,6408.41,5710.96,588.32
2016,32R000,E,7649.93,0.501,0.121,0.246,0.105,0.027,,0,2200.43,5311.38,138.12
2016,32Q000,E,7910.15,0.626,0.125,0.151,0.076,0.022,,0,2277.86,5486.61,145.68
2016,32P000,I,9876.81,0.545,0.07,0.3,0.085,0,,0,3218.15,6470.7,187.96
2016,32N000,H,7370.17,0.603,0.125,0.127,0.106,0.039,,0,1650.26,5574.6,145.31
2016,32M000,I,13411.96,0.603,0.121,0.218,0.046,0.012,,0,4911.42,6402.02,2098.52
2016,32L000,A,9180.19,0.499,0.145,0.319,0.035,0.002,,0,3356.99,5601.82,221.38
2016,32K000,I,9491.67,0.595,0.193,0.148,0.054,0.01,,0,3272.74,6067.31,151.62
2016,32H000,I,9149.47,0.351,0.121,0.465,0.063,0,,0,3247.74,5588.45,313.28
2016,32D000,A,8937.06,0.514,0.114,0.329,0.035,0.008,,0,2875.62,5848.96,212.48
2016,32C000,I,11258.75,0.503,0.124,0.267,0.082,0.024,,0,4679.68,5810.96,768.11
2016,32B000,I,11339.67,0.446,0.143,0.346,0.061,0.004,,0,4048.99,6107.57,1183.11
2016,32A000,I,9336.63,0.507,0.118,0.31,0.052,0.013,,0,2920.26,5756.52,659.85
2016,06B000,A,14525.52,0.649,0.174,0.049,0.128,0,,0,4480.11,6309.78,3735.63
2016,06A000,A,34879.49,0.456,0.151,0.223,0.023,0.147,,0,21625.32,9904.9,3349.27
2016,16B000,E,7572.37,0.622,0.127,0.203,0.044,0.004,,0,1729.01,5670.98,172.38
2016,01D000,T,7664.24,0.587,0.193,0.135,0.056,0.029,,0,1936.95,5583.72,143.57
2016,01C000,A,7335.53,0.49,0.173,0.224,0.045,0.068,,0,1660.65,5490.02,184.86
2016,01B000,A,6732.43,0.521,0.2,0.231,0.025,0.023,,0,1334.78,5199.53,198.12
2016,27A000,E,8349.09,0.553,0.085,0.251,0.106,0.005,,0,2364.53,5799.72,184.84
2016,26C000,E,6351.02,0.483,0.1,0.278,0.139,0,,0,683.42,5355.87,311.73
2016,26B000,I,10770.61,0.286,0.044,0.169,0.067,0.434,,0,4689.83,5626.24,454.54
2016,10B000,E,9083.44,0.384,0.079,0.423,0.114,0,,0,3556.86,5382.97,143.61
2016,10A000,I,8102.64,0.381,0.092,0.481,0.039,0.007,,0,2290.2,5602.54,209.9
2016,13C000,E,7893.59,0.418,0.1,0.336,0.092,0.054,,0,2419.86,5218.41,255.32
2016,13B000,A,6075.68,0.489,0.075,0.296,0.101,0.039,,0,476.69,5410.15,188.84
2016,13A000,A,9086.28,0.412,0.143,0.233,0.042,0.17,,0,3805.96,5147.94,132.38
2016,00A000,I,6082.1,0.215,0.06,0.347,0.359,0.019,,0,462.39,5361.18,258.53
2017,09A000,T,8694.93,0.666,,0.164,0.168,0.002,,0,1585.11,6519.53,590.29
2017,24N000,I,8143.74,0.466,,0.498,0.036,0,,0,914.7,6971.67,257.37
2017,24B000,T,9856.81,0.862,,0.106,0.032,0,,0,2444.22,6904.29,508.3
2017,12A000,I,7451.12,0.695,,0.243,0.062,0,,0,1158.99,6065.07,227.06
2017,23A000,I,20713.4,0.221,,0.071,0.042,0.666,,0,14743.04,5873.85,96.51
2017,08A000,E,10252.13,0.559,,0.277,0.138,0.026,,0,2497.31,7105.51,649.31
2017,20A000,I,10072.64,0.736,,0.15,0.088,0.026,,0,2653.19,7030.19,389.26
2017,11K000,I,13480.64,0.606,,0.09,0.038,0.266,,0,7145.05,6004.44,331.15
2017,07A000,A,8378.97,0.663,,0.255,0.071,0.011,,0,2283.01,5894.91,201.05
2017,11D000,T,8887.26,0.622,,0.203,0.05,0.125,,0,2754.98,5783.7,348.58
2017,11C000,A,8275.62,0.718,,0.244,0.033,0.005,,0,2438.62,5660.14,176.86
2017,19C000,E,9164.24,0.697,,0.27,0.032,0.001,,0,3284.94,5720.75,158.55
2017,11B000,I,9744.47,0.691,,0.174,0.059,0.076,,0,3697.23,5804.08,243.16
2017,19B000,A,10041.93,0.652,,0.287,0.044,0.017,,0,4127.33,5782.2,132.4
2017,19A000,A,7803.84,0.698,,0.207,0.066,0.029,,0,2237.84,5413.89,152.11
2017,11A000,I,9266.66,0.784,,0.143,0.061,0.012,,0,3428.96,5602.71,234.99
2017,33A000,A,8420.89,0.609,,0.323,0.061,0.007,,0,1302,6660.53,458.36
2017,32S000,M,12060.66,0.496,,0.334,0.14,0.03,,0,5631.53,5721.59,707.54
2017,32R000,E,10503.66,0.516,,0.156,0.105,0.223,,0,4770.66,5615.43,117.57
2017,32Q000,E,8169.45,0.721,,0.186,0.074,0.019,,0,2081.93,5638.28,449.24
2017,32P000,I,9390.84,0.66,,0.285,0.055,0,,0,3140.51,6103.36,146.97
2017,32N000,H,7606.99,0.699,,0.202,0.077,0.022,,0,1657.85,5763.66,185.48
2017,32M000,I,14371.32,0.677,,0.24,0.06,0.023,,0,5984.22,6398.62,1988.48
2017,32L000,A,9323.79,0.661,,0.298,0.028,0.013,,0,3358.87,5795.3,169.62
2017,32K000,I,10341.84,0.74,,0.196,0.044,0.02,,0,3723.42,6477.57,140.85
2017,32H000,I,9475.87,0.466,,0.468,0.066,0,,0,3423.83,5677.34,374.7
2017,32D000,A,9209.92,0.61,,0.322,0.033,0.035,,0,3141.43,5929.01,139.48
2017,32C000,I,12276.01,0.548,,0.249,0.05,0.153,,0,5621.26,5969.86,684.89
2017,32B000,I,11250.03,0.576,,0.33,0.083,0.011,,0,4037.48,6098.32,1114.23
2017,32A000,I,9654.9,0.651,,0.292,0.046,0.011,,0,3201.77,5903.31,549.82
2017,06B000,A,11969.03,0.837,,0.044,0.119,0,,0,2597.9,6991.14,2379.99
2017,06A000,A,37428.37,0.575,,0.222,0.069,0.134,,0,25030.26,8840.1,3558.01
2017,16B000,E,7932.62,0.734,,0.207,0.046,0.013,,0,2103.14,5668.55,160.93
2017,01D000,T,7831.95,0.786,,0.123,0.062,0.029,,0,2227.64,5469.28,135.03
2017,01C000,A,7091.46,0.694,,0.245,0.045,0.016,,0,1235.59,5635.73,220.14
2017,01B000,A,7200.36,0.691,,0.217,0.047,0.045,,0,1593.14,5401.09,206.13
2017,27A000,I,8778,0.713,,0.213,0.063,0.011,,0,1749.75,6881.12,147.13
2017,26C000,I,7288.87,0.541,,0.366,0.092,0.001,,0,1489.39,5474.72,324.76
2017,26B000,I,6311.23,0.599,,0.307,0.064,0.03,,0,628.59,5157.59,525.05
2017,10B000,E,9872,0.448,,0.458,0.056,0.038,,0,3750.96,5987.6,133.44
2017,10A000,I,8398.27,0.469,,0.489,0.042,0,,0,2557.3,5646.1,194.87
2017,13D000,E,12922.18,0.363,,0.376,0.107,0.154,,0,7264.1,5352.52,305.56
2017,13C000,I,7952.4,0.58,,0.248,0.118,0.054,,0,1974.63,5720.42,257.35
2017,13B000,A,10501.68,0.401,,0.432,0.069,0.098,,0,4539.39,5635.79,326.5
2017,13A000,A,7475.28,0.698,,0.247,0.055,0,,0,2233.63,5096.42,145.23
2017,00A000,A,6590.54,0.322,,0.355,0.323,0,,0,628.15,5676.72,285.67
2017,00B000,A,6232.23,0.291,,0.083,0.626,0,,0,266.87,5718.62,246.74
2017,35B000,E,6433.01,0.684,,0.219,0.077,0.02,,0,559.44,5873.57,0
2017,35A000,I,8787.87,0.788,,0.135,0.028,0.049,,0,2256.91,6356.63,174.33
2017,36C000,A,7518.29,0.613,,0.197,0.091,0.099,,0,1933.16,5388.99,196.14
2017,51A000,A,7338.71,0.731,,0.23,0.026,0.013,,0,1319.58,5825.49,193.64
2017,36B000,A,7012.67,0.731,,0.154,0.063,0.052,,0,1226.91,5581.29,204.47
2017,50A000,I,9605.2,0.738,,0.183,0.07,0.009,,0,3533.17,5939.23,132.8
2017,49G000,E,15165.05,0.31,,0.399,0.115,0.176,,0,9377.23,5520.74,267.08
2017,49F000,A,9529.23,0.39,,0.422,0.097,0.091,,0,4045.14,5349.93,134.16
2017,49E000,A,8420.57,0.678,,0.246,0.067,0.009,,0,2967.42,5325.9,127.25
2017,49D000,I,9810.46,0.525,,0.322,0.153,0,,0,2080.85,6127.8,1601.81
2017,49B000,I,7875.3,0.739,,0.213,0.041,0.007,,0,2162.12,5536.43,176.75
2017,34H000,A,6928.3,0.544,,0.33,0.063,0.063,,0,1299.01,5496.44,132.85
2017,61R000,E,9103.32,0.429,,0.487,0.084,0,,0,3985.81,4957.08,160.43
2017,61Q000,E,8123.22,0.476,,0.369,0.046,0.109,,0,2960.54,5055.99,106.69
2017,61P000,E,11575.18,0.508,,0.374,0.102,0.016,,0,6282.42,5157.3,135.46
2017,61N000,I,8328.4,0.566,,0.358,0.059,0.017,,0,3242.27,4974.16,111.97
2017,61M000,E,9583.59,0.611,,0.278,0.045,0.066,,0,4683.31,4795.25,105.03
2017,61L000,H,13471.4,0.471,,0.477,0.052,0,,0,6720.9,6750.5,0
2017,61K000,E,8779.67,0.653,,0.299,0.033,0.015,,0,2727.32,5890.89,161.46
2017,61J000,I,12564.79,0.53,,0.37,0.053,0.047,,0,6261.49,5667.86,635.44
2017,34G000,I,8944.67,0.679,,0.205,0.051,0.065,,0,3076.01,5705.1,163.56
2017,60Y000,E,14232.98,0.438,,0.17,0.026,0.366,,0,8254.11,5819.13,159.74
2017,60V000,T,9654.97,0.574,,0.326,0.088,0.012,,0,2745.82,6273.71,635.44
2017,60U000,H,9517.75,0.421,,0.514,0.065,0,,0,2285.83,7231.92,0
2017,60S000,A,8197.36,0.642,,0.277,0.069,0.012,,0,2607.4,5451.6,138.36
2017,60Q000,I,9646.65,0.646,,0.326,0.024,0.004,,0,3814.69,5540.64,291.32
2017,60P000,I,10776.9,0.485,,0.301,0.092,0.122,,0,3778.47,5895.48,1102.95
2017,60N000,E,8849.17,0.66,,0.269,0.068,0.003,,0,2732.21,5767.75,349.21
2017,60M000,I,9563.22,0.622,,0.209,0.024,0.145,,0,3927.6,5439.46,196.16
