year,agency_code,category_code,avg_sat_score,pct_sat_participation
2004,100LEA,,984,0.44
2004,110304,,1102,0.717
2004,110322,,,0.028
2004,110336,,1036,0.548
2004,110340,,1020,0.426
2004,110352,,1031,0.578
2004,110380,,1073,0.653
2004,110416,,1093,0.673
2004,110LEA,,1068,0.591
2004,111302,,1034,0.753
2004,111LEA,,1034,0.753
2004,120314,,1029,0.36
2004,120318,,1021,0.484
2004,240LEA,,895,0.368
2004,241316,,892,0.669
2004,241LEA,,892,0.665
2004,250340,,1028,0.524
2004,250356,,1013,0.724
2004,250372,,966,0.484
2004,250LEA,,1008,0.603
2004,260318,,1007,0.576
2004,260322,,919,0.482
2004,260325,,997,0.357
2004,260357,,942,0.366
2004,260359,,842,0.542
2004,260388,,1089,0.857
2004,260408,,943,0.565
2004,260409,,,0.133
2004,260411,,1015,0.825
2004,260424,,925,0.502
2004,260427,,947,0.603
2004,260446,,1062,0.739
2004,260455,,894,0.464
2004,260LEA,,962,0.533
2004,270306,,1003,0.586
2004,270LEA,,1003,0.586
2004,280304,,975,0.625
2004,280316,,1032,0.834
2004,280LEA,,1026,0.788
2004,290308,,984,0.511
2004,290324,,976,0.52
2004,290336,,1049,0.583
2004,290348,,1017,0.659
2004,290365,,958,0.538
2004,290388,,994,0.494
2004,290LEA,,1002,0.549
2004,291336,,907,0.5
2004,291LEA,,907,0.5
2004,292324,,885,0.573
2004,292LEA,,885,0.573
2004,300312,,1025,0.511
2004,300LEA,,1025,0.511
2004,310344,,966,0.381
2004,310352,,863,0.559
2004,310364,,943,0.614
2004,310392,,869,0.483
2004,310LEA,,907,0.483
2004,320312,,1087,0.919
2004,320323,,1106,0.892
2004,320325,,890,0.648
2004,320356,,959,0.808
2004,320365,,1021,0.759
2004,320368,,890,0.692
2004,320LEA,,1001,0.781
2004,330328,,929,0.123
2004,330350,,958,0.368
2004,330358,,914,0.613
2004,330LEA,,932,0.419
2004,340330,,793,0.662
2004,340364,,1010,0.67
2004,340382,,944,0.636
2004,340454,,1059,0.742
2004,340460,,956,0.659
2004,340478,,,0.429
2004,340486,,872,0.617
2004,340496,,1062,0.766
2004,340556,,1062,0.757
2004,340LEA,,992,0.675
2004,350308,,955,0.496
2004,350321,,910,0.43
2004,350336,,968,0.422
2004,350LEA,,942,0.45
2004,360310,,969,0.551
2004,360336,,916,0.312
2004,360360,,960,0.476
2004,360390,,955,0.524
2004,360396,,1010,0.665
2004,360418,,1032,0.867
2004,360428,,895,0.388
2004,360470,,926,0.451
2004,360494,,963,0.59
2004,360LEA,,968,0.538
2004,370312,,911,0.594
2004,370LEA,,911,0.594
2004,380308,,1018,0.585
2004,380LEA,,1018,0.585
2004,390324,,996,0.412
2004,390352,,996,0.535
2004,390LEA,,996,0.461
2004,400308,,930,0.341
2004,400LEA,,930,0.341
2004,410319,,886,0.603
2004,410326,,,0.053
2004,410355,,829,0.662
2004,410358,,925,0.535
2004,410390,,1054,0.786
2004,410394,,1115,0.869
2004,410395,,1221,0.85
2004,410401,,944,0.333
2004,410406,,983,0.679
2004,410484,,957,0.682
2004,410490,,1145,0.781
2004,410508,,1033,0.706
2004,410529,,1030,0.791
2004,410544,,843,0.527
2004,410547,,1011,0.684
2004,410556,,914,0.486
2004,410562,,1027,0.725
2004,410595,,1051,0.843
2004,410LEA,,1011,0.681
2004,420346,,802,0.396
2004,420358,,810,0.315
2004,420LEA,,805,0.364
2004,421316,,999,0.537
2004,421LEA,,999,0.537
2004,422324,,751,0.705
2004,422LEA,,751,0.705
2004,430346,,1033,0.637
2004,430378,,962,0.437
2004,430384,,943,0.505
2004,430LEA,,978,0.515
2004,440378,,998,0.541
2004,440390,,1047,0.568
2004,440LEA,,1026,0.543
2004,450316,,1026,0.399
2004,450334,,1097,0.675
2004,450341,,1041,0.544
2004,450352,,1067,0.719
2004,450LEA,,1059,0.582
2004,460320,,824,0.523
2004,460LEA,,824,0.523
2004,470312,,865,0.521
2004,470LEA,,865,0.511
2004,480307,,981,0.319
2004,480316,,998,1.25
2004,480LEA,,986,0.392
2004,490335,,1042,0.796
2004,490346,,985,0.495
2004,490354,,1009,0.629
2004,490362,,993,0.474
2004,490380,,1011,0.423
2004,490LEA,,1014,0.582
2004,491312,,998,0.625
2004,491LEA,,998,0.625
2004,500316,,961,0.625
2004,500340,,1035,0.495
2004,500LEA,,1028,0.488
2004,510324,,1041,0.548
2004,510368,,998,0.353
2004,510376,,1060,0.342
2004,510399,,982,0.519
2004,510402,,1065,0.395
2004,510LEA,,1026,0.395
2004,520320,,901,0.447
2004,520LEA,,901,0.447
2004,530336,,1009,0.574
2004,530LEA,,1009,0.569
2004,540315,,939,0.548
2004,540324,,973,0.528
2004,540336,,1021,0.373
2004,540LEA,,968,0.479
2004,550320,,972,0.646
2004,550332,,996,0.487
2004,550368,,1006,0.419
2004,550LEA,,986,0.529
2004,560320,,1010,0.576
2004,560324,,1070,0.618
2004,560332,,,0.3
2004,560LEA,,1020,0.57
2004,570318,,1022,0.508
2004,570LEA,,1022,0.508
2004,580304,,991,0.548
2004,580328,,985,0.412
2004,580344,,879,0.407
2004,580368,,896,0.48
2004,580LEA,,920,0.458
2004,590330,,1009,0.415
2004,590LEA,,1009,0.415
2004,600361,,1013,0.696
2004,600376,,873,0.488
2004,600377,,1024,0.74
2004,600386,,866,0.117
2004,600396,,850,0.584
2004,600405,,975,0.78
2004,600415,,993,0.701
2004,600426,,959,0.646
2004,740LEA,,1003,0.584
2004,750318,,1029,0.541
2004,750LEA,,1029,0.541
2004,760318,,966,0.547
2004,760348,,959,0.453
2004,760358,,1000,0.441
2004,760380,,983,0.515
2004,760LEA,,977,0.493
2004,761304,,1011,0.636
2004,761LEA,,1011,0.636
2004,770348,,920,0.38
2004,770LEA,,920,0.365
2004,780325,,859,0.411
2004,780342,,920,0.501
2004,780391,,781,0.333
2004,780401,,882,0.347
2004,780402,,881,0.309
2004,780420,,884,0.54
2004,780LEA,,887,0.446
2004,790314,,943,0.598
2004,790354,,948,0.59
2004,790366,,880,0.525
2004,790378,,991,0.485
2004,790LEA,,941,0.542
2004,800308,,,0.043
2004,800340,,999,0.562
2004,800376,,907,0.414
2004,800396,,1016,0.604
2004,800400,,979,0.389
2004,800408,,990,0.58
2004,800LEA,,982,0.485
2004,810324,,1016,0.275
2004,810340,,973,0.513
2004,810384,,1008,0.511
2004,810LEA,,996,0.44
2004,81A000,,1123,1.3
2004,820348,,897,0.382
2004,820349,,867,0.526
2004,820352,,952,0.434
2004,820388,,902,0.436
2004,820LEA,,901,0.445
2004,821308,,948,0.503
2004,821LEA,,948,0.503
2004,830346,,927,0.595
2004,600466,,1114,0.774
2004,600480,,1071,0.773
2004,600482,,1079,0.714
2004,600490,,918,0.589
2004,600508,,1096,0.902
2004,600535,,1057,0.809
2004,600576,,793,0.644
2004,600579,,855,0.476
2004,600592,,957,0.659
2004,600LEA,,1005,0.695
2004,60H000,,750,0.4
2004,610334,,1009,0.487
2004,610LEA,,1009,0.487
2004,620316,,888,0.391
2004,620340,,949,0.472
2004,620LEA,,924,0.433
2004,630332,,1013,0.315
2004,630336,,1044,0.65
2004,630360,,1073,0.418
2004,630LEA,,1047,0.499
2004,640350,,964,0.542
2004,640361,,975,0.559
2004,640364,,967,0.364
2004,640LEA,,969,0.486
2004,650326,,992,0.635
2004,650327,,1032,0.661
2004,650342,,1082,0.817
2004,650352,,1006,0.712
2004,650LEA,,1032,0.69
2004,660324,,765,0.585
2004,660336,,815,0.513
2004,660LEA,,792,0.543
2004,670320,,1003,0.434
2004,670324,,1002,0.567
2004,670333,,945,0.452
2004,670340,,1011,0.546
2004,670344,,978,0.475
2004,670352,,1015,0.541
2004,670364,,1025,0.502
2004,670LEA,,1001,0.51
2004,680310,,1005,0.739
2004,680332,,1066,0.753
2004,680LEA,,1039,0.746
2004,681308,,1174,0.895
2004,681314,,1197,0.956
2004,681LEA,,1184,0.912
2004,68B000,,1016,0.381
2004,690320,,960,0.484
2004,690LEA,,960,0.484
2004,700317,,931,0.629
2004,700319,,917,0.571
2004,700LEA,,924,0.6
2004,710321,,906,0.533
2004,710326,,909,0.563
2004,710342,,997,0.678
2004,710LEA,,949,0.603
2004,720316,,954,0.523
2004,720LEA,,954,0.523
2004,730352,,942,0.559
2004,730LEA,,942,0.559
2004,740309,,1005,0.483
2004,740333,,1008,0.592
2004,740344,,966,0.54
2004,740366,,1022,0.688
2004,740374,,916,0.365
2005,360470,,930,0.431
2005,360494,,987,0.591
2005,360LEA,,989,0.564
2005,370312,,956,0.636
2005,370LEA,,956,0.636
2005,380308,,1002,0.783
2005,380LEA,,1002,0.783
2005,390324,,943,0.523
2005,390352,,1000,0.617
2005,390LEA,,972,0.568
2005,400308,,971,0.398
2005,400LEA,,971,0.398
2005,410319,,875,0.691
2005,410355,,830,0.606
2005,410358,,925,0.588
2005,410390,,981,1.077
2005,410394,,1129,0.866
2005,410395,,1277,1.054
2005,410401,,966,0.566
2005,410406,,947,0.642
2005,410484,,940,0.707
2005,410490,,1108,0.856
2005,410508,,1022,0.698
2005,410529,,999,0.769
2005,410544,,793,0.546
2005,410547,,1001,0.693
2005,410556,,917,0.688
2005,410562,,1010,0.755
2005,410595,,1030,0.771
2005,410LEA,,994,0.7
2005,420346,,802,0.441
2005,420358,,770,0.407
2005,420LEA,,789,0.426
2005,421316,,1005,0.679
2005,421LEA,,1005,0.679
2005,422324,,791,0.585
2005,422LEA,,791,0.585
2005,430346,,1030,0.565
2005,430371,,882,0.287
2005,430378,,980,0.587
2005,430384,,977,0.614
2005,430LEA,,987,0.545
2005,440378,,1010,0.513
2005,440390,,1044,0.654
2005,440LEA,,1030,0.582
2005,450316,,1047,0.438
2005,450334,,1052,0.669
2005,450341,,1044,0.427
2005,450352,,1101,0.645
2005,450LEA,,1066,0.541
2005,460320,,808,0.505
2005,460LEA,,808,0.505
2005,470312,,870,0.532
2005,470LEA,,870,0.528
2005,480307,,1003,0.295
2005,480316,,1006,1
2005,480LEA,,1004,0.392
2005,490335,,1070,0.84
2005,490346,,1027,0.526
2005,490354,,1007,0.547
2005,490362,,989,0.462
2005,490380,,1019,0.326
2005,490LEA,,1034,0.564
2005,491312,,1025,0.64
2005,491LEA,,1025,0.64
2005,500316,,927,0.923
2005,500340,,1038,0.557
2005,500LEA,,1025,0.576
2005,510324,,1048,0.557
2005,510368,,1019,0.446
2005,510376,,1064,0.506
2005,510399,,993,0.457
2005,510402,,1038,0.359
2005,510406,,1050,0.454
2005,510LEA,,1033,0.465
2005,520320,,874,0.435
2005,520LEA,,874,0.435
2005,530336,,1005,0.499
2005,530LEA,,1005,0.498
2005,540315,,921,0.564
2005,540324,,1000,0.593
2005,540336,,979,0.496
2005,540LEA,,962,0.543
2005,550320,,1001,0.688
2005,550332,,1022,0.468
2005,550344,,1020,0.639
2005,550368,,1001,0.352
2005,550LEA,,1012,0.516
2005,55A000,,876,0.5
2005,560320,,988,0.637
2005,560324,,1047,0.657
2005,560332,,963,0.875
2005,560LEA,,996,0.648
2005,570318,,1026,0.507
2005,570LEA,,1026,0.507
2005,580304,,1035,0.514
2005,580328,,923,0.535
2005,580344,,851,0.373
2005,580368,,942,0.454
2005,580LEA,,931,0.452
2005,590330,,1030,0.43
2005,590LEA,,1030,0.43
2005,600361,,1024,0.744
2005,600376,,848,0.526
2005,600377,,1026,0.672
2005,600386,,838,0.172
2005,600396,,802,0.453
2005,600405,,993,0.81
2005,600415,,1009,0.757
2005,600426,,961,0.672
2005,600466,,1135,0.846
2005,600480,,1059,0.794
2005,600482,,1011,0.681
2005,600490,,918,0.642
2004,830LEA,,927,0.588
2004,83A000,,690,0.464
2004,840302,,947,0.537
2004,840332,,969,0.5
2004,840356,,934,0.496
2004,840368,,1050,0.483
2004,840LEA,,985,0.499
2004,850324,,,0.125
2004,850332,,954,0.408
2004,850352,,953,0.432
2004,850358,,1007,0.475
2004,850LEA,,979,0.441
2004,860316,,962,0.576
2004,860336,,1026,0.263
2004,860352,,1050,0.378
2004,860LEA,,1004,0.388
2004,861308,,1069,0.529
2004,861LEA,,1069,0.529
2004,862312,,1003,0.537
2004,862LEA,,1003,0.537
2004,870314,,1008,0.439
2004,870LEA,,1008,0.43
2004,880308,,1089,0.66
2004,880328,,1036,0.564
2004,880LEA,,1073,0.601
2004,890304,,946,0.538
2004,890LEA,,946,0.538
2004,900316,,967,0.47
2004,900336,,942,0.537
2004,900344,,1017,0.661
2004,900348,,1040,0.602
2004,900360,,1035,0.624
2004,900365,,,2
2004,900377,,1078,0.839
2004,900LEA,,1029,0.636
2004,910364,,822,0.578
2004,910370,,878,0.61
2004,910LEA,,856,0.585
2004,920316,,1090,0.77
2004,920318,,1089,0.749
2004,920348,,1081,0.85
2004,920368,,1071,0.765
2004,920411,,960,0.614
2004,920412,,1153,0.832
2004,920428,,1022,0.677
2004,920436,,972,0.591
2004,920441,,1114,0.897
2004,920473,,1109,0.844
2004,920500,,1011,0.777
2004,920528,,830,0.073
2004,920552,,1063,0.774
2004,920562,,1017,0.855
2004,920588,,1023,0.655
2004,920595,,1047,0.814
2004,920LEA,,1063,0.762
2004,92K000,,1240,1.058
2004,930352,,868,0.533
2004,930LEA,,868,0.533
2004,940308,,964,0.688
2004,940316,,821,0.648
2004,940LEA,,841,0.653
2004,950336,,1057,0.692
2004,950LEA,,1057,0.692
2004,960324,,1005,0.428
2004,960330,,1023,0.667
2004,960335,,857,0.471
2004,960372,,960,0.458
2004,960380,,931,0.403
2004,960386,,959,0.596
2004,960LEA,,971,0.494
2004,970320,,1011,0.417
2004,970356,,1004,0.448
2004,970388,,1017,0.542
2004,970390,,1012,0.646
2004,970LEA,,1012,0.529
2004,980318,,924,0.422
2004,980336,,1006,0.515
2004,980342,,1003,0.524
2004,980LEA,,984,0.491
2004,990322,,1022,0.525
2004,990326,,974,0.542
2004,990LEA,,1003,0.528
2004,995330,,1054,0.41
2004,995LEA,,1054,0.41
2004,NATION,,,0.48
2005,010324,,1041,0.533
2005,010348,,929,0.51
2005,010360,,877,0.36
2005,010388,,1015,0.556
2005,010396,,1035,0.752
2005,010400,,1003,0.682
2005,010LEA,,1002,0.589
2005,01B000,,966,1.4
2005,020302,,984,0.479
2005,020LEA,,984,0.479
2005,030304,,956,0.529
2005,030LEA,,956,0.529
2005,040306,,879,0.413
2005,040LEA,,879,0.394
2005,050302,,1041,0.638
2005,050LEA,,1041,0.638
2005,060302,,1026,0.565
2005,060LEA,,1026,0.565
2005,070330,,1037,0.37
2005,070339,,913,0.51
2005,070342,,991,0.505
2005,070LEA,,978,0.469
2005,080312,,802,0.523
2005,080LEA,,802,0.52
2005,090330,,874,0.532
2005,090368,,880,0.741
2005,090LEA,,878,0.648
2005,100326,,899,0.364
2005,100334,,1023,0.532
2005,100348,,990,0.503
2005,100LEA,,985,0.468
2005,110304,,1094,0.717
2005,110322,,1102,0.271
2005,110336,,1030,0.554
2005,110340,,1022,0.422
2005,110352,,1013,0.575
2005,110380,,1087,0.592
2005,110416,,1099,0.661
2005,110LEA,,1066,0.585
2005,111302,,1064,0.733
2005,111LEA,,1064,0.733
2005,120314,,1055,0.364
2005,120318,,1050,0.493
2005,120LEA,,1052,0.427
2005,130310,,1008,0.713
2005,130314,,1032,0.608
2005,130316,,1018,0.675
2005,130324,,1014,0.494
2005,130326,,1027,0.728
2005,130LEA,,1020,0.654
2005,132304,,999,0.347
2005,132LEA,,999,0.347
2005,140348,,1039,0.448
2005,140386,,1037,0.444
2005,140390,,1014,0.267
2005,140LEA,,1033,0.388
2005,150304,,976,0.57
2005,150LEA,,976,0.57
2005,160313,,987,0.673
2005,160314,,1054,0.75
2005,160344,,1017,0.766
2005,160LEA,,1023,0.74
2005,170316,,912,0.642
2005,170LEA,,912,0.642
2005,180308,,1003,0.517
2005,180320,,930,0.447
2005,180340,,1038,0.603
2005,180348,,979,0.605
2005,180376,,1041,0.668
2005,180LEA,,1008,0.569
2005,181322,,1045,0.696
2005,181LEA,,1045,0.677
2005,182316,,983,0.614
2005,182LEA,,983,0.544
2005,190316,,1015,0.514
2005,190336,,897,0.697
2005,190342,,1029,0.766
2005,190LEA,,987,0.692
2005,19B000,,1118,1
2005,200308,,947,0.587
2005,200314,,972,0.379
2005,200328,,1064,0.596
2005,200LEA,,1023,0.493
2005,210312,,973,0.487
2005,210LEA,,973,0.487
2005,220310,,1075,0.585
2005,220LEA,,1075,0.585
2005,230312,,938,0.528
2005,230324,,1012,0.589
2005,230350,,1035,0.496
2005,230361,,1007,0.701
2005,230LEA,,999,0.565
2005,240334,,860,0.592
2005,240371,,1002,0.373
2005,240380,,884,0.44
2005,240LEA,,905,0.468
2005,241316,,881,0.74
2005,241LEA,,881,0.735
2005,250340,,1010,0.502
2005,250356,,1002,0.697
2005,250372,,995,0.398
2005,250LEA,,1003,0.569
2005,260318,,996,0.587
2005,260322,,921,0.551
2005,260325,,1014,0.448
2005,260357,,952,0.401
2005,260359,,849,0.607
2005,260388,,1049,0.855
2005,260408,,928,0.644
2005,260411,,933,0.82
2005,260424,,929,0.572
2005,260427,,942,0.592
2005,260446,,1072,0.74
2005,260455,,883,0.511
2005,260LEA,,955,0.574
2005,270306,,1013,0.549
2005,270LEA,,1013,0.549
2005,280304,,1056,0.743
2005,280316,,1066,1.01
2005,280330,,1053,0.571
2005,280LEA,,1060,0.741
2005,290308,,984,0.524
2005,290324,,1006,0.634
2005,290336,,1042,0.62
2005,290348,,1021,0.75
2005,290365,,983,0.56
2005,290388,,1017,0.49
2005,290LEA,,1014,0.604
2005,291336,,882,0.443
2005,291LEA,,882,0.42
2005,292324,,899,0.573
2005,292LEA,,899,0.573
2005,300312,,1003,0.541
2005,300LEA,,1003,0.541
2005,310344,,971,0.404
2005,310352,,846,0.646
2005,310364,,941,0.5
2005,310392,,879,0.488
2005,310LEA,,902,0.5
2005,320312,,1103,0.854
2005,320323,,1054,0.831
2005,320325,,874,0.664
2005,320356,,979,0.721
2005,320365,,1033,0.781
2005,320368,,878,0.622
2005,320LEA,,1005,0.748
2005,330328,,925,0.171
2005,330350,,892,0.465
2005,330358,,910,0.414
2005,330LEA,,902,0.389
2005,340330,,841,0.585
2005,340364,,1038,0.718
2005,340382,,929,0.595
2005,340454,,1098,0.819
2005,340460,,960,0.592
2005,340486,,844,0.566
2005,340496,,1086,0.732
2005,340556,,1083,0.8
2005,340LEA,,1015,0.667
2005,350308,,962,0.636
2005,350321,,918,0.683
2005,350336,,931,0.426
2005,350LEA,,937,0.579
2005,360310,,1030,0.647
2005,360336,,974,0.377
2005,360360,,1021,0.49
2005,360390,,964,0.562
2005,360396,,1009,0.692
2005,360418,,1016,0.917
2005,360428,,891,0.361
2005,600508,,1094,0.966
2005,600535,,1041,0.829
2005,600576,,792,0.55
2005,600579,,875,0.488
2005,600592,,956,0.68
2005,600LEA,,1004,0.749
2005,60H000,,788,0.375
2005,610334,,1048,0.397
2005,610LEA,,1048,0.397
2005,620316,,919,0.405
2005,620340,,973,0.372
2005,620LEA,,943,0.385
2005,630332,,1028,0.405
2005,630336,,1034,0.687
2005,630360,,1069,0.47
2005,630LEA,,1042,0.566
2005,640346,,907,0.412
2005,640350,,963,0.551
2005,640361,,931,0.632
2005,640364,,925,0.408
2005,640LEA,,934,0.478
2005,64A000,,936,0.313
2005,650326,,1007,0.699
2005,650327,,1004,0.709
2005,650342,,1071,0.844
2005,650352,,991,0.701
2005,650LEA,,1025,0.737
2005,660324,,765,0.395
2005,660336,,834,0.492
2005,660LEA,,810,0.451
2005,670320,,997,0.379
2005,670324,,1000,0.63
2005,670333,,986,0.485
2005,670340,,1018,0.437
2005,670344,,998,0.509
2005,670352,,995,0.553
2005,670364,,1006,0.527
2005,670LEA,,1000,0.522
2005,680310,,1063,0.794
2005,680332,,1032,0.755
2005,680LEA,,1047,0.772
2005,681308,,1166,0.929
2005,681314,,1207,0.937
2005,681LEA,,1185,0.932
2005,690320,,973,0.57
2005,690LEA,,973,0.57
2005,700317,,920,0.619
2005,700319,,929,0.547
2005,700LEA,,924,0.583
2005,710321,,900,0.608
2005,710326,,895,0.588
2005,710342,,1048,0.699
2005,710LEA,,954,0.628
2005,720316,,940,0.604
2005,720LEA,,940,0.604
2005,730352,,931,0.547
2005,730LEA,,931,0.547
2005,740309,,1001,0.517
2005,740333,,1035,0.66
2005,740344,,934,0.588
2005,740366,,1051,0.701
2005,740374,,886,0.461
2005,740388,,945,0.631
2005,740LEA,,997,0.619
2005,750318,,1063,0.526
2005,750LEA,,1063,0.526
2005,760318,,955,0.573
2005,760348,,946,0.497
2005,760358,,1002,0.511
2005,760380,,1032,0.496
2005,760LEA,,984,0.52
2005,761304,,1016,0.675
2005,761LEA,,1016,0.675
2005,770348,,939,0.348
2005,770LEA,,939,0.335
2005,780325,,896,0.418
2005,780342,,895,0.601
2005,780391,,836,0.348
2005,780401,,830,0.382
2005,780402,,834,0.283
2005,780420,,866,0.453
2005,780LEA,,874,0.462
2005,790314,,992,0.575
2005,790354,,967,0.624
2005,790366,,935,0.52
2005,790378,,1011,0.593
2005,790LEA,,978,0.569
2005,800340,,1005,0.536
2005,800376,,945,0.408
2005,800396,,1013,0.571
2005,800400,,981,0.474
2005,800408,,981,0.562
2005,800LEA,,987,0.488
2005,810324,,956,0.318
2005,810340,,942,0.534
2005,810384,,996,0.574
2005,810LEA,,967,0.461
2005,81A000,,1045,1.167
2005,820348,,961,0.287
2005,820349,,861,0.608
2005,820352,,938,0.488
2005,820388,,851,0.477
2005,820LEA,,902,0.455
2005,821308,,908,0.651
2005,821LEA,,908,0.651
2005,830346,,951,0.651
2005,830LEA,,951,0.643
2005,83A000,,820,0.36
2005,840302,,939,0.608
2005,840332,,996,0.393
2005,840356,,947,0.543
2005,840368,,1076,0.474
2005,840LEA,,1000,0.484
2005,84B000,,1131,0.9
2005,850332,,951,0.406
2005,850352,,981,0.489
2005,850358,,972,0.553
2005,850LEA,,971,0.501
2005,860316,,1021,0.642
2005,860336,,1010,0.362
2005,860352,,1047,0.344
2005,860LEA,,1024,0.43
2005,861308,,992,0.712
2005,861LEA,,992,0.712
2005,862312,,1016,0.596
2005,862LEA,,1016,0.596
2005,870314,,974,0.64
2005,870LEA,,974,0.621
2005,880308,,1060,0.733
2005,880328,,1019,0.5
2005,880LEA,,1051,0.639
2005,890304,,948,0.611
2005,890LEA,,948,0.611
2005,900316,,956,0.553
2005,900336,,932,0.532
2005,900344,,1051,0.659
2005,900348,,1018,0.667
2005,900360,,1053,0.653
2005,900377,,1068,0.919
2005,900LEA,,1035,0.685
2005,910364,,861,0.541
2005,910370,,874,0.575
2005,910LEA,,868,0.527
2005,920316,,1093,0.893
2005,920318,,1098,0.806
2005,920348,,1110,0.852
2005,920368,,1073,0.791
2005,920411,,965,0.543
2005,920412,,1178,0.873
2005,920428,,1041,0.603
2005,920436,,972,0.58
2005,920441,,1110,0.998
2005,920473,,1102,0.881
2005,920495,,1037,0.659
2005,920500,,1045,0.802
2005,920552,,1059,0.7
2005,920562,,1035,0.903
2005,920588,,1018,0.705
2005,920595,,1057,0.834
2005,920LEA,,1075,0.788
2005,92K000,,1257,0.978
2005,92P000,,840,0.433
2005,930352,,860,0.578
2005,930LEA,,860,0.578
2005,940308,,748,0.417
2005,940316,,850,0.523
2005,940LEA,,850,0.471
2005,950336,,1101,0.743
2005,950LEA,,1101,0.743
2005,960324,,1013,0.436
2005,960330,,1015,0.668
2005,960335,,841,0.489
2005,960372,,952,0.523
2005,960380,,929,0.396
2005,960386,,951,0.5
2005,960LEA,,968,0.505
2005,970320,,996,0.358
2005,970356,,995,0.492
2005,970388,,1035,0.522
2005,970390,,1015,0.674
2005,970LEA,,1012,0.534
2005,980318,,900,0.462
2005,980336,,989,0.478
2005,980342,,990,0.516
2005,980LEA,,965,0.486
2005,990322,,1008,0.524
2005,990326,,986,0.411
2005,990LEA,,999,0.467
2005,995330,,1022,0.471
2005,995LEA,,1022,0.471
2005,NATION,,,0.49
2006,010324,H,1032,0.515
2006,010348,H,949,0.558
2006,010360,H,823,0.422
2006,010388,H,976,0.525
2006,010396,H,1034,0.755
2006,010400,H,1048,0.623
2006,010LEA,,996,0.571
2006,01B000,A,977,0.846
2006,01C000,A,800,1.6
2006,01D000,H,928,0.368
2006,020302,H,968,0.452
2006,020LEA,,968,0.452
2006,030304,H,965,0.523
2006,030LEA,,965,0.523
2006,040306,H,885,0.494
2006,040LEA,,884,0.473
2006,050302,H,1032,0.626
2006,050LEA,,1032,0.626
2006,060302,H,1032,0.522
2006,060LEA,,1032,0.522
2006,06B000,A,675,1
2006,070330,H,973,0.439
2006,070339,H,972,0.361
2006,070342,H,961,0.486
2006,070LEA,,966,0.443
2006,080312,H,812,0.565
2006,080LEA,,812,0.54
2006,090330,H,864,0.543
2006,090368,H,894,0.66
2006,090LEA,,880,0.596
2006,100326,H,912,0.427
2006,100334,H,1015,0.448
2006,100348,H,1024,0.492
2006,100LEA,,991,0.446
2006,110304,H,1068,0.576
2006,110322,H,1019,0.52
2006,110336,H,1031,0.583
2006,110340,H,1016,0.339
2006,110352,H,1016,0.589
2006,110380,H,1061,0.535
2006,110416,H,1079,0.693
2006,110LEA,,1052,0.565
2006,111302,H,1124,0.689
2006,111LEA,,1124,0.689
2006,120314,H,1020,0.36
2006,120318,H,1022,0.458
2006,120LEA,,1022,0.405
2006,130310,H,1031,0.629
2006,130314,H,1012,0.653
2006,130316,H,1027,0.692
2006,130324,H,994,0.519
2006,130326,H,1040,0.693
2006,130LEA,,1024,0.644
2006,132304,H,948,0.441
2006,132LEA,,948,0.441
2006,140348,H,1025,0.463
2006,140386,H,1049,0.4
2006,140390,H,966,0.298
2006,140LEA,,1024,0.385
2006,150304,H,1000,0.727
2006,150LEA,,1000,0.727
2006,160313,H,983,0.456
2006,160314,H,1050,0.669
2006,160344,H,1056,0.703
2006,160LEA,,1041,0.63
2006,170316,H,908,0.382
2006,170LEA,,908,0.382
2006,180308,H,981,0.522
