year,agency_code,status,subgroup,count,pct_enrolled
2017,260446,NOENROLL,ELS,,
2017,260446,ENROLL,MALE,105,35
2017,260446,NOENROLL,MALE,52,
2017,260446,ENROLL,AS7,16,5.3333333333
2017,260446,NOENROLL,AS7,,
2017,260446,NOENROLL,AM7,,
2017,260446,ENROLL,BL7,70,23.333333333
2017,260446,NOENROLL,BL7,48,
2017,260446,ENROLL,HI7,15,5
2017,260446,NOENROLL,HI7,9,
2017,260446,ENROLL,MU7,16,5.3333333333
2017,260446,NOENROLL,MU7,7,
2017,260446,ENROLL,PI7,,
2017,260446,ENROLL,WH7,94,31.333333333
2017,260446,NOENROLL,WH7,19,
2017,260446,ENROLL,SWD,8,
2017,260446,NOENROLL,SWD,14,
2017,260455,ENROLL,ALL,99,37.642585551
2017,260455,NOENROLL,ALL,164,
2017,260455,ENROLL,EDS,60,22.813688213
2017,260455,NOENROLL,EDS,116,
2017,260455,ENROLL,FEM,54,20.532319392
2017,260455,NOENROLL,FEM,81,
2017,260455,NOENROLL,ELS,6,
2017,260455,ENROLL,MALE,45,17.11026616
2017,260455,NOENROLL,MALE,83,
2017,260455,ENROLL,AS7,,
2017,260455,NOENROLL,AS7,,
2017,260455,ENROLL,AM7,,
2017,260455,NOENROLL,AM7,,
2017,260455,ENROLL,BL7,63,23.954372624
2017,260455,NOENROLL,BL7,114,
2017,260455,ENROLL,HI7,9,
2017,260455,NOENROLL,HI7,19,
2017,260455,ENROLL,MU7,8,
2017,260455,NOENROLL,MU7,5,
2017,260455,NOENROLL,PI7,,
2017,260455,ENROLL,WH7,14,5.3231939163
2017,260455,NOENROLL,WH7,20,
2017,260455,ENROLL,SWD,6,
2017,260455,NOENROLL,SWD,23,
2017,260700,ENROLL,ALL,26,83.870967742
2017,260700,NOENROLL,ALL,5,
2017,260700,ENROLL,EDS,14,45.161290323
2017,260700,NOENROLL,EDS,,
2017,260700,ENROLL,FEM,18,58.064516129
2017,260700,NOENROLL,FEM,,
2017,260700,ENROLL,MALE,8,25.806451613
2017,260700,NOENROLL,MALE,,
2017,260700,ENROLL,AS7,,
2017,260700,ENROLL,BL7,12,38.709677419
2017,260700,ENROLL,HI7,7,22.580645161
2017,260700,NOENROLL,HI7,,
2017,260700,ENROLL,WH7,6,19.35483871
2017,260700,NOENROLL,WH7,,
2017,260700,ENROLL,SWD,,
2017,260LEA,ENROLL,ALL,1997,55.93837535
2017,260LEA,NOENROLL,ALL,1573,
2017,260LEA,ENROLL,EDS,808,22.633053221
2017,260LEA,NOENROLL,EDS,960,
2017,260LEA,ENROLL,FEM,1144,32.044817927
2017,260LEA,NOENROLL,FEM,679,
2017,260LEA,ENROLL,ELS,8,
2017,260LEA,NOENROLL,ELS,33,
2017,260LEA,ENROLL,MALE,853,23.893557423
2017,260LEA,NOENROLL,MALE,894,
2017,260LEA,ENROLL,AS7,61,
2017,260LEA,NOENROLL,AS7,22,
2017,260LEA,ENROLL,AM7,20,
2017,260LEA,NOENROLL,AM7,28,
2017,260LEA,ENROLL,BL7,844,23.641456583
2017,260LEA,NOENROLL,BL7,767,
2017,260LEA,ENROLL,HI7,220,6.162464986
2017,260LEA,NOENROLL,HI7,202,
2017,260LEA,ENROLL,MU7,153,
2017,260LEA,NOENROLL,MU7,95,
2017,260LEA,ENROLL,PI7,,
2017,260LEA,NOENROLL,PI7,9,
2017,260LEA,ENROLL,WH7,696,19.495798319
2017,260LEA,NOENROLL,WH7,450,
2017,260LEA,ENROLL,SWD,113,
2017,260LEA,NOENROLL,SWD,248,
2017,270306,ENROLL,ALL,107,40.996168582
2017,270306,NOENROLL,ALL,154,
2017,270306,ENROLL,EDS,16,6.1302681992
2017,270306,NOENROLL,EDS,43,
2017,270306,ENROLL,FEM,76,29.118773946
2017,270306,NOENROLL,FEM,58,
2017,270306,ENROLL,MALE,31,11.877394636
2017,270306,NOENROLL,MALE,96,
2017,270306,ENROLL,AS7,,
2017,270306,ENROLL,BL7,7,
2017,270306,NOENROLL,BL7,13,
2017,270306,ENROLL,HI7,,
2017,270306,NOENROLL,HI7,6,
2017,270306,ENROLL,MU7,7,
2017,270306,NOENROLL,MU7,14,
2017,270306,NOENROLL,PI7,,
2017,270306,ENROLL,WH7,87,33.333333333
2017,270306,NOENROLL,WH7,120,
2017,270306,ENROLL,SWD,,
2017,270306,NOENROLL,SWD,25,
2017,270311,ENROLL,ALL,34,70.833333333
2017,270311,NOENROLL,ALL,14,
2017,270311,ENROLL,EDS,5,10.416666667
2017,270311,NOENROLL,EDS,,
2017,270311,ENROLL,FEM,24,50
2017,270311,NOENROLL,FEM,7,
2017,270311,ENROLL,MALE,10,20.833333333
2017,270311,NOENROLL,MALE,7,
2017,270311,ENROLL,AS7,,
2017,270311,ENROLL,HI7,,
2017,270311,ENROLL,MU7,,8.3333333333
2017,270311,NOENROLL,MU7,,
2017,270311,ENROLL,WH7,28,58.333333333
2017,270311,NOENROLL,WH7,11,
2017,270311,ENROLL,SWD,,
2017,270LEA,ENROLL,ALL,141,45.631067961
2017,270LEA,NOENROLL,ALL,168,
2017,270LEA,ENROLL,EDS,21,6.7961165049
2017,270LEA,NOENROLL,EDS,47,
2017,270LEA,ENROLL,FEM,100,32.362459547
2017,270LEA,NOENROLL,FEM,65,
2017,270LEA,ENROLL,MALE,41,13.268608414
2017,270LEA,NOENROLL,MALE,103,
2017,270LEA,ENROLL,AS7,,
2017,270LEA,ENROLL,BL7,7,
2017,270LEA,NOENROLL,BL7,13,
2017,270LEA,ENROLL,HI7,5,
2017,270LEA,NOENROLL,HI7,6,
2017,270LEA,ENROLL,MU7,11,
2017,270LEA,NOENROLL,MU7,17,
2017,270LEA,NOENROLL,PI7,,
2017,270LEA,ENROLL,WH7,115,37.216828479
2017,270LEA,NOENROLL,WH7,131,
2017,270LEA,ENROLL,SWD,,
2017,270LEA,NOENROLL,SWD,25,
2017,280304,ENROLL,ALL,25,55.555555556
2017,280304,NOENROLL,ALL,20,
2017,280304,ENROLL,EDS,12,26.666666667
2017,280304,NOENROLL,EDS,18,
2017,280304,ENROLL,FEM,17,37.777777778
2017,280304,NOENROLL,FEM,7,
2017,280304,ENROLL,MALE,8,17.777777778
2017,280304,NOENROLL,MALE,13,
2017,280304,ENROLL,BL7,,
2017,280304,NOENROLL,HI7,,
2017,280304,ENROLL,WH7,24,53.333333333
2017,280304,NOENROLL,WH7,19,
2017,280304,ENROLL,SWD,,
2017,280304,NOENROLL,SWD,,
2017,280306,ENROLL,ALL,,20
2017,280306,NOENROLL,ALL,12,
2017,280306,ENROLL,FEM,,13.333333333
2017,280306,NOENROLL,FEM,,
2017,280306,NOENROLL,ELS,,
2017,280306,ENROLL,MALE,,6.6666666667
2017,280306,NOENROLL,MALE,9,
2017,280306,ENROLL,HI7,,6.6666666667
2017,280306,NOENROLL,HI7,,
2017,280306,ENROLL,WH7,,13.333333333
2017,280306,NOENROLL,WH7,9,
2017,280316,ENROLL,ALL,75,68.80733945
2017,280316,NOENROLL,ALL,34,
2017,280316,ENROLL,EDS,20,18.348623853
2017,280316,NOENROLL,EDS,14,
2017,280316,ENROLL,FEM,49,44.95412844
2017,280316,NOENROLL,FEM,15,
2017,280316,ENROLL,MALE,26,23.853211009
2017,280316,NOENROLL,MALE,19,
2017,280316,ENROLL,BL7,6,5.504587156
2017,280316,NOENROLL,BL7,,
2017,280316,ENROLL,HI7,7,6.4220183486
2017,280316,NOENROLL,HI7,5,
2017,280316,ENROLL,MU7,,
2017,280316,NOENROLL,MU7,,
2017,280316,ENROLL,WH7,59,54.128440367
2017,280316,NOENROLL,WH7,26,
2017,280316,ENROLL,SWD,,
2017,280316,NOENROLL,SWD,,
2017,280330,ENROLL,ALL,121,69.142857143
2017,280330,NOENROLL,ALL,54,
2017,280330,ENROLL,EDS,20,11.428571429
2017,280330,NOENROLL,EDS,20,
2017,280330,ENROLL,FEM,62,35.428571429
2017,280330,NOENROLL,FEM,17,
2017,280330,ENROLL,ELS,,
2017,280330,NOENROLL,ELS,,
2017,280330,ENROLL,MALE,59,33.714285714
2017,280330,NOENROLL,MALE,37,
2017,280330,ENROLL,AS7,,
2017,280330,NOENROLL,AS7,,
2017,280330,ENROLL,AM7,,
2017,280330,ENROLL,HI7,5,
2017,280330,NOENROLL,HI7,,
2017,280330,ENROLL,MU7,,
2017,280330,NOENROLL,MU7,,
2017,280330,ENROLL,WH7,111,63.428571429
2017,280330,NOENROLL,WH7,48,
2017,280330,ENROLL,SWD,5,
2017,280330,NOENROLL,SWD,9,
2017,280LEA,ENROLL,ALL,224,65.11627907
2017,280LEA,NOENROLL,ALL,120,
2017,280LEA,ENROLL,EDS,52,15.11627907
2017,280LEA,NOENROLL,EDS,52,
2017,280LEA,ENROLL,FEM,130,37.790697674
2017,280LEA,NOENROLL,FEM,42,
2017,280LEA,ENROLL,ELS,,
2017,280LEA,NOENROLL,ELS,,
2017,280LEA,ENROLL,MALE,94,27.325581395
2017,280LEA,NOENROLL,MALE,78,
2017,280LEA,ENROLL,AS7,,
2017,280LEA,NOENROLL,AS7,,
2017,280LEA,ENROLL,AM7,,
2017,280LEA,ENROLL,BL7,7,
2017,280LEA,NOENROLL,BL7,,
2017,280LEA,ENROLL,HI7,13,
2017,280LEA,NOENROLL,HI7,13,
2017,280LEA,ENROLL,MU7,,
2017,280LEA,NOENROLL,MU7,,
2017,280LEA,ENROLL,WH7,196,56.976744186
2017,280LEA,NOENROLL,WH7,102,
2017,280LEA,ENROLL,SWD,10,
2017,280LEA,NOENROLL,SWD,13,
2017,290308,ENROLL,ALL,118,62.433862434
2017,290308,NOENROLL,ALL,71,
2017,290308,ENROLL,EDS,39,20.634920635
2017,290308,NOENROLL,EDS,39,
2017,290308,ENROLL,FEM,68,35.978835979
2017,290308,NOENROLL,FEM,27,
2017,290308,NOENROLL,ELS,,
2017,290308,ENROLL,MALE,50,26.455026455
2017,290308,NOENROLL,MALE,44,
2017,290308,ENROLL,AS7,,
2017,290308,NOENROLL,AS7,,
2017,290308,ENROLL,BL7,,
2017,290308,NOENROLL,BL7,,
2017,290308,ENROLL,HI7,5,
2017,290308,NOENROLL,HI7,,
2017,290308,ENROLL,MU7,,
2017,290308,ENROLL,WH7,107,56.613756614
2017,290308,NOENROLL,WH7,64,
2017,290308,ENROLL,SWD,,
2017,290308,NOENROLL,SWD,20,
2017,290310,NOENROLL,ALL,8,
2017,290310,NOENROLL,EDS,,
2017,290310,NOENROLL,FEM,,
2017,290310,NOENROLL,ELS,,
2017,290310,NOENROLL,MALE,,
2017,290310,NOENROLL,BL7,,
2017,290310,NOENROLL,HI7,,
2017,290310,NOENROLL,WH7,6,
2017,290310,NOENROLL,SWD,8,
2017,290314,ENROLL,ALL,10,16.129032258
2017,290314,NOENROLL,ALL,52,
2017,290314,ENROLL,EDS,5,8.064516129
2017,290314,NOENROLL,EDS,33,
2017,290314,ENROLL,FEM,5,8.064516129
2017,290314,NOENROLL,FEM,25,
2017,290314,NOENROLL,ELS,,
2017,290314,ENROLL,MALE,5,8.064516129
2017,290314,NOENROLL,MALE,27,
2017,290314,NOENROLL,BL7,,
2017,290314,ENROLL,HI7,,
2017,290314,NOENROLL,HI7,6,
2017,290314,ENROLL,WH7,9,14.516129032
2017,290314,NOENROLL,WH7,42,
2017,290314,ENROLL,SWD,,
2017,290314,NOENROLL,SWD,11,
2017,290315,ENROLL,ALL,13,68.421052632
2017,290315,NOENROLL,ALL,6,
2017,290315,ENROLL,EDS,,10.526315789
2017,290315,ENROLL,FEM,9,47.368421053
2017,290315,NOENROLL,FEM,5,
2017,290315,ENROLL,MALE,,21.052631579
2017,290315,NOENROLL,MALE,,
2017,290315,NOENROLL,AS7,,
2017,290315,NOENROLL,AM7,,
2017,290315,ENROLL,WH7,13,68.421052632
2017,290315,NOENROLL,WH7,,
2017,290324,ENROLL,ALL,102,54.838709677
2017,290324,NOENROLL,ALL,84,
2017,290324,ENROLL,EDS,29,15.591397849
2017,290324,NOENROLL,EDS,36,
2017,290324,ENROLL,FEM,58,31.182795699
2017,290324,NOENROLL,FEM,32,
2017,290324,NOENROLL,ELS,,
2017,290324,ENROLL,MALE,44,23.655913978
2017,290324,NOENROLL,MALE,52,
2017,290324,ENROLL,BL7,,
2017,290324,ENROLL,HI7,,
2017,290324,NOENROLL,HI7,8,
2017,290324,NOENROLL,MU7,,
2017,290324,ENROLL,WH7,94,50.537634409
2017,290324,NOENROLL,WH7,73,
2017,290324,ENROLL,SWD,6,
2017,290324,NOENROLL,SWD,7,
2017,290336,ENROLL,ALL,195,72.76119403
2017,290336,NOENROLL,ALL,73,
2017,290336,ENROLL,EDS,24,8.9552238806
2017,290336,NOENROLL,EDS,33,
2017,290336,ENROLL,FEM,114,42.537313433
2017,290336,NOENROLL,FEM,29,
2017,290336,ENROLL,ELS,,
2017,290336,NOENROLL,ELS,,
2017,290336,ENROLL,MALE,81,30.223880597
2017,290336,NOENROLL,MALE,44,
2017,290336,ENROLL,AS7,6,
2017,290336,NOENROLL,AS7,,
2017,290336,ENROLL,BL7,5,
2017,290336,NOENROLL,BL7,,
2017,290336,ENROLL,HI7,18,6.7164179104
2017,290336,NOENROLL,HI7,12,
2017,290336,ENROLL,MU7,,
2017,290336,NOENROLL,MU7,,
2017,290336,ENROLL,WH7,164,61.194029851
2017,290336,NOENROLL,WH7,55,
2017,290336,ENROLL,SWD,5,
2017,290336,NOENROLL,SWD,11,
2017,290348,ENROLL,ALL,256,70.32967033
2017,290348,NOENROLL,ALL,108,
2017,290348,ENROLL,EDS,47,12.912087912
2017,290348,NOENROLL,EDS,42,
2017,290348,ENROLL,FEM,140,38.461538462
2017,290348,NOENROLL,FEM,46,
2017,290348,ENROLL,MALE,116,31.868131868
2017,290348,NOENROLL,MALE,62,
2017,290348,ENROLL,AS7,,
2017,290348,ENROLL,BL7,16,
2017,290348,NOENROLL,BL7,7,
2017,290348,ENROLL,HI7,5,
2017,290348,NOENROLL,HI7,12,
2017,290348,ENROLL,MU7,,
2017,290348,NOENROLL,MU7,5,
2017,290348,ENROLL,WH7,229,62.912087912
2017,290348,NOENROLL,WH7,84,
2017,290348,ENROLL,SWD,11,
2017,290348,NOENROLL,SWD,11,
2017,290365,ENROLL,ALL,49,51.578947368
2017,290365,NOENROLL,ALL,46,
2017,290365,ENROLL,EDS,15,15.789473684
2017,290365,NOENROLL,EDS,26,
2017,290365,ENROLL,FEM,28,29.473684211
2017,290365,NOENROLL,FEM,14,
2017,290365,ENROLL,MALE,21,22.105263158
2017,290365,NOENROLL,MALE,32,
2017,290365,ENROLL,BL7,,
2017,290365,ENROLL,HI7,,
2017,290365,NOENROLL,HI7,,
2017,290365,NOENROLL,MU7,,
2017,290365,ENROLL,WH7,47,49.473684211
2017,290365,NOENROLL,WH7,44,
2017,290365,ENROLL,SWD,,
2017,290365,NOENROLL,SWD,13,
2017,290388,ENROLL,ALL,112,73.684210526
2017,290388,NOENROLL,ALL,40,
2017,290388,ENROLL,EDS,21,13.815789474
2017,290388,NOENROLL,EDS,24,
2017,290388,ENROLL,FEM,63,41.447368421
2017,290388,NOENROLL,FEM,17,
2017,290388,ENROLL,MALE,49,32.236842105
2017,290388,NOENROLL,MALE,23,
2017,290388,NOENROLL,BL7,,
2017,290388,ENROLL,HI7,,
2017,290388,NOENROLL,HI7,6,
2017,290388,ENROLL,MU7,,
2017,290388,ENROLL,WH7,106,69.736842105
2017,290388,NOENROLL,WH7,32,
2017,290388,ENROLL,SWD,,
2017,290388,NOENROLL,SWD,7,
2017,290389,ENROLL,ALL,15,40.540540541
2017,290389,NOENROLL,ALL,22,
2017,290389,ENROLL,EDS,,8.1081081081
2017,290389,NOENROLL,EDS,7,
2017,290389,ENROLL,FEM,11,29.72972973
2017,290389,NOENROLL,FEM,8,
2017,290389,ENROLL,MALE,,10.810810811
2017,290389,NOENROLL,MALE,14,
2017,290389,NOENROLL,BL7,,
2017,290389,ENROLL,HI7,,8.1081081081
2017,290389,NOENROLL,HI7,,
2017,290389,ENROLL,MU7,,8.1081081081
2017,290389,ENROLL,WH7,9,24.324324324
2017,290389,NOENROLL,WH7,18,
2017,290389,ENROLL,SWD,,
2017,290389,NOENROLL,SWD,,
2017,290LEA,ENROLL,ALL,870,63.043478261
2017,290LEA,NOENROLL,ALL,510,
2017,290LEA,ENROLL,EDS,185,13.405797101
2017,290LEA,NOENROLL,EDS,242,
2017,290LEA,ENROLL,FEM,496,35.942028986
2017,290LEA,NOENROLL,FEM,207,
2017,290LEA,ENROLL,ELS,,
2017,290LEA,NOENROLL,ELS,6,
2017,290LEA,ENROLL,MALE,374,27.101449275
2017,290LEA,NOENROLL,MALE,303,
2017,290LEA,ENROLL,AS7,12,
2017,290LEA,NOENROLL,AS7,,
2017,290LEA,NOENROLL,AM7,,
2017,290LEA,ENROLL,BL7,27,
2017,290LEA,NOENROLL,BL7,23,
2017,290LEA,ENROLL,HI7,41,
2017,290LEA,NOENROLL,HI7,51,
2017,290LEA,ENROLL,MU7,12,
2017,290LEA,NOENROLL,MU7,10,
2017,290LEA,ENROLL,WH7,778,56.376811594
2017,290LEA,NOENROLL,WH7,422,
2017,290LEA,ENROLL,SWD,31,
2017,290LEA,NOENROLL,SWD,91,
2017,291336,ENROLL,ALL,67,46.853146853
2017,291336,NOENROLL,ALL,76,
2017,291336,ENROLL,FEM,33,23.076923077
2017,291336,NOENROLL,FEM,32,
2017,291336,NOENROLL,ELS,,
2017,291336,ENROLL,MALE,34,23.776223776
2017,291336,NOENROLL,MALE,44,
2017,291336,ENROLL,AS7,,
2017,291336,NOENROLL,AS7,7,
2017,291336,ENROLL,BL7,24,16.783216783
2017,291336,NOENROLL,BL7,25,
2017,291336,ENROLL,HI7,18,12.587412587
2017,291336,NOENROLL,HI7,30,
2017,291336,ENROLL,MU7,,
2017,291336,NOENROLL,MU7,,
2017,291336,ENROLL,WH7,19,13.286713287
2017,291336,NOENROLL,WH7,12,
2017,291336,ENROLL,SWD,,
2017,291336,NOENROLL,SWD,7,
2017,291350,NOENROLL,ALL,,
2017,291350,NOENROLL,MALE,,
2017,291350,NOENROLL,AS7,,
2017,291350,NOENROLL,WH7,,
2017,291350,NOENROLL,SWD,,
2017,291LEA,ENROLL,ALL,67,45.890410959
2017,291LEA,NOENROLL,ALL,79,
2017,291LEA,ENROLL,FEM,33,22.602739726
2017,291LEA,NOENROLL,FEM,32,
2017,291LEA,NOENROLL,ELS,,
2017,291LEA,ENROLL,MALE,34,23.287671233
2017,291LEA,NOENROLL,MALE,47,
2017,291LEA,ENROLL,AS7,,
2017,291LEA,NOENROLL,AS7,8,
2017,291LEA,ENROLL,BL7,24,16.438356164
2017,291LEA,NOENROLL,BL7,25,
2017,291LEA,ENROLL,HI7,18,12.328767123
2017,291LEA,NOENROLL,HI7,30,
2017,291LEA,ENROLL,MU7,,
2017,291LEA,NOENROLL,MU7,,
2017,291LEA,ENROLL,WH7,19,13.01369863
2017,291LEA,NOENROLL,WH7,14,
2017,291LEA,ENROLL,SWD,,
2017,291LEA,NOENROLL,SWD,10,
2017,292324,ENROLL,ALL,50,40
2017,292324,NOENROLL,ALL,75,
2017,292324,NOENROLL,EDS,,
2017,292324,ENROLL,FEM,31,24.8
2017,292324,NOENROLL,FEM,27,
2017,292324,ENROLL,MALE,19,15.2
2017,292324,NOENROLL,MALE,48,
2017,292324,NOENROLL,AM7,,
2017,292324,ENROLL,BL7,27,21.6
2017,292324,NOENROLL,BL7,31,
2017,292324,ENROLL,HI7,9,7.2
2017,292324,NOENROLL,HI7,23,
2017,292324,ENROLL,MU7,5,
2017,292324,NOENROLL,MU7,,
2017,292324,ENROLL,WH7,9,7.2
2017,292324,NOENROLL,WH7,16,
2017,292324,ENROLL,SWD,,
2017,292324,NOENROLL,SWD,6,
2017,292LEA,ENROLL,ALL,50,40
2017,292LEA,NOENROLL,ALL,75,
2017,292LEA,NOENROLL,EDS,,
2017,292LEA,ENROLL,FEM,31,24.8
2017,292LEA,NOENROLL,FEM,27,
2017,292LEA,ENROLL,MALE,19,15.2
2017,292LEA,NOENROLL,MALE,48,
2017,292LEA,NOENROLL,AM7,,
2017,292LEA,ENROLL,BL7,27,21.6
2017,292LEA,NOENROLL,BL7,31,
2017,292LEA,ENROLL,HI7,9,7.2
2017,292LEA,NOENROLL,HI7,23,
2017,292LEA,ENROLL,MU7,5,
2017,292LEA,NOENROLL,MU7,,
2017,292LEA,ENROLL,WH7,9,7.2
2017,292LEA,NOENROLL,WH7,16,
2017,292LEA,ENROLL,SWD,,
2017,292LEA,NOENROLL,SWD,6,
2017,300306,NOENROLL,ALL,,
2017,300306,NOENROLL,EDS,,
2017,300306,NOENROLL,FEM,,
2017,300306,NOENROLL,BL7,,
2017,300306,NOENROLL,SWD,,
2017,300312,ENROLL,ALL,259,64.267990074
2017,300312,NOENROLL,ALL,144,
2017,300312,ENROLL,EDS,53,13.151364764
2017,300312,NOENROLL,EDS,70,
2017,300312,ENROLL,FEM,133,33.00248139
2017,300312,NOENROLL,FEM,49,
2017,300312,ENROLL,ELS,,
2017,300312,NOENROLL,ELS,,
2017,300312,ENROLL,MALE,126,31.265508685
2017,300312,NOENROLL,MALE,95,
2017,300312,ENROLL,AS7,,
2017,300312,NOENROLL,AS7,,
2017,300312,ENROLL,BL7,9,
2017,300312,NOENROLL,BL7,10,
2017,300312,ENROLL,HI7,13,
2017,300312,NOENROLL,HI7,26,
2017,300312,ENROLL,MU7,17,
2017,300312,NOENROLL,MU7,6,
2017,300312,ENROLL,WH7,218,54.094292804
2017,300312,NOENROLL,WH7,99,
2017,300312,ENROLL,SWD,19,
2017,300312,NOENROLL,SWD,28,
2017,300314,ENROLL,ALL,28,80
2017,300314,NOENROLL,ALL,7,
2017,300314,ENROLL,EDS,11,31.428571429
2017,300314,NOENROLL,EDS,,
2017,300314,ENROLL,FEM,16,45.714285714
2017,300314,NOENROLL,FEM,,
2017,300314,ENROLL,MALE,12,34.285714286
2017,300314,NOENROLL,MALE,,
2017,300314,ENROLL,HI7,7,20
2017,300314,NOENROLL,HI7,,
2017,300314,ENROLL,MU7,,5.7142857143
2017,300314,ENROLL,WH7,19,54.285714286
2017,300314,NOENROLL,WH7,,
2017,300LEA,ENROLL,ALL,287,65.375854214
2017,300LEA,NOENROLL,ALL,152,
2017,300LEA,ENROLL,EDS,64,14.578587699
2017,300LEA,NOENROLL,EDS,75,
2017,300LEA,ENROLL,FEM,149,33.940774487
2017,300LEA,NOENROLL,FEM,54,
2017,300LEA,ENROLL,ELS,,
2017,300LEA,NOENROLL,ELS,,
2017,300LEA,ENROLL,MALE,138,31.435079727
2017,300LEA,NOENROLL,MALE,98,
2017,300LEA,ENROLL,AS7,,
2017,300LEA,NOENROLL,AS7,,
2017,300LEA,ENROLL,BL7,9,
2017,300LEA,NOENROLL,BL7,11,
2017,300LEA,ENROLL,HI7,20,
2017,300LEA,NOENROLL,HI7,29,
2017,300LEA,ENROLL,MU7,19,
2017,300LEA,NOENROLL,MU7,6,
2017,300LEA,ENROLL,WH7,237,53.986332574
2017,300LEA,NOENROLL,WH7,103,
2017,300LEA,ENROLL,SWD,19,
2017,300LEA,NOENROLL,SWD,29,
2017,310338,ENROLL,ALL,21,67.741935484
2017,310338,NOENROLL,ALL,10,
2017,310338,ENROLL,EDS,,6.4516129032
2017,310338,NOENROLL,EDS,,
2017,310338,ENROLL,FEM,14,45.161290323
2017,310338,NOENROLL,FEM,5,
2017,310338,ENROLL,MALE,7,22.580645161
2017,310338,NOENROLL,MALE,5,
2017,310338,ENROLL,BL7,,9.6774193548
2017,310338,NOENROLL,BL7,,
2017,310338,ENROLL,HI7,11,35.483870968
2017,310338,NOENROLL,HI7,,
2017,310338,ENROLL,WH7,7,22.580645161
2017,310338,NOENROLL,WH7,,
2017,310338,ENROLL,SWD,,9.6774193548
2017,310344,ENROLL,ALL,108,57.754010695
2017,310344,NOENROLL,ALL,79,
2017,310344,ENROLL,EDS,,
2017,310344,NOENROLL,EDS,5,
2017,310344,ENROLL,FEM,64,34.22459893
2017,310344,NOENROLL,FEM,26,
2017,310344,ENROLL,ELS,,
2017,310344,NOENROLL,ELS,12,
2017,310344,ENROLL,MALE,44,23.529411765
2017,310344,NOENROLL,MALE,53,
2017,310344,ENROLL,AS7,,
2017,310344,ENROLL,BL7,16,8.5561497326
2017,310344,NOENROLL,BL7,,
2017,310344,ENROLL,HI7,22,11.764705882
2017,310344,NOENROLL,HI7,36,
2017,310344,ENROLL,MU7,,
2017,310344,ENROLL,WH7,68,36.363636364
2017,310344,NOENROLL,WH7,39,
2017,310344,ENROLL,SWD,5,
2017,310344,NOENROLL,SWD,12,
2017,310352,ENROLL,ALL,78,53.424657534
2017,310352,NOENROLL,ALL,68,
2017,310352,ENROLL,EDS,7,
2017,310352,NOENROLL,EDS,6,
2017,310352,ENROLL,FEM,49,33.561643836
2017,310352,NOENROLL,FEM,33,
2017,310352,ENROLL,ELS,,
2017,310352,NOENROLL,ELS,,
2017,310352,ENROLL,MALE,29,19.863013699
2017,310352,NOENROLL,MALE,35,
2017,310352,ENROLL,AS7,,
2017,310352,NOENROLL,AS7,,
2017,310352,ENROLL,AM7,,
2017,310352,ENROLL,BL7,29,19.863013699
2017,310352,NOENROLL,BL7,26,
2017,310352,ENROLL,HI7,28,19.178082192
2017,310352,NOENROLL,HI7,31,
2017,310352,ENROLL,MU7,,
2017,310352,NOENROLL,MU7,,
2017,310352,ENROLL,PI7,,
2017,310352,ENROLL,WH7,16,10.95890411
2017,310352,NOENROLL,WH7,9,
2017,310352,ENROLL,SWD,,
2017,310352,NOENROLL,SWD,10,
2017,310364,ENROLL,ALL,45,60
2017,310364,NOENROLL,ALL,30,
2017,310364,NOENROLL,EDS,,
2017,310364,ENROLL,FEM,27,36
2017,310364,NOENROLL,FEM,11,
2017,310364,NOENROLL,ELS,6,
2017,310364,ENROLL,MALE,18,24
2017,310364,NOENROLL,MALE,19,
2017,310364,ENROLL,AM7,,
2017,310364,NOENROLL,AM7,,
2017,310364,ENROLL,BL7,7,9.3333333333
2017,310364,NOENROLL,BL7,,
2017,310364,ENROLL,HI7,9,12
2017,310364,NOENROLL,HI7,17,
2017,310364,ENROLL,MU7,,
2017,310364,NOENROLL,MU7,,
2017,310364,ENROLL,WH7,27,36
2017,310364,NOENROLL,WH7,7,
2017,310364,ENROLL,SWD,,
2017,310364,NOENROLL,SWD,5,
2017,310392,ENROLL,ALL,65,52
2017,310392,NOENROLL,ALL,60,
2017,310392,ENROLL,EDS,,
2017,310392,NOENROLL,EDS,,
2017,310392,ENROLL,FEM,35,28
2017,310392,NOENROLL,FEM,24,
2017,310392,NOENROLL,ELS,9,
2017,310392,ENROLL,MALE,30,24
2017,310392,NOENROLL,MALE,36,
2017,310392,ENROLL,AM7,,
2017,310392,ENROLL,BL7,25,20
2017,310392,NOENROLL,BL7,10,
2017,310392,ENROLL,HI7,11,8.8
2017,310392,NOENROLL,HI7,26,
2017,310392,ENROLL,MU7,,
2017,310392,NOENROLL,MU7,,
2017,310392,ENROLL,WH7,26,20.8
2017,310392,NOENROLL,WH7,23,
2017,310392,ENROLL,SWD,,
2017,310392,NOENROLL,SWD,,
2017,310LEA,ENROLL,ALL,317,56.205673759
2017,310LEA,NOENROLL,ALL,247,
2017,310LEA,ENROLL,EDS,13,
2017,310LEA,NOENROLL,EDS,19,
2017,310LEA,ENROLL,FEM,189,33.510638298
2017,310LEA,NOENROLL,FEM,99,
2017,310LEA,ENROLL,ELS,5,
2017,310LEA,NOENROLL,ELS,30,
2017,310LEA,ENROLL,MALE,128,22.695035461
2017,310LEA,NOENROLL,MALE,148,
2017,310LEA,ENROLL,AS7,,
2017,310LEA,NOENROLL,AS7,,
2017,310LEA,ENROLL,AM7,,
