year,agency_code,category_code,esea_att
2014,710344,I,Met
2014,710346,M,Met
2014,710347,E,Met
2014,710348,M,Met
2014,710LEA,,Met
2014,720304,E,Did Not Meet
2014,720312,E,Met
2014,720316,H,Did Not Meet
2014,720320,M,Met
2014,720LEA,,Met
2014,730332,E,Met
2014,730334,E,Met
2014,730340,E,Met
2014,730344,M,Met
2014,730348,E,Met
2014,730352,H,Did Not Meet
2014,730354,E,Met
2014,730356,E,Met
2014,730360,M,Met
2014,730368,E,Met
2014,730LEA,,Met
2014,73A000,E,Met
2014,73B000,T,Did Not Meet
2014,740302,M,Met
2014,740304,E,Met
2014,740308,M,Met
2014,740309,H,Did Not Meet
2014,740310,E,Met
2014,740320,I,Met
2014,740324,M,Met
2014,740330,E,Met
2014,740332,I,Met
2014,740333,H,Did Not Meet
2014,740334,E,Met
2014,740336,E,Met
2014,740337,M,Met
2014,740338,E,Met
2014,740340,M,Met
2014,740344,H,Did Not Meet
2014,740352,I,Met
2014,740358,I,Met
2014,740360,E,Did Not Meet
2014,740362,M,Met
2014,740366,H,Did Not Meet
2014,740368,E,Met
2014,740374,H,Did Not Meet
2014,740375,E,Met
2014,740376,I,Met
2014,740378,A,Did Not Meet
2014,740379,E,Met
2014,740380,E,Met
2014,740386,E,Met
2014,740388,H,Did Not Meet
2014,740390,E,Met
2014,740396,I,Met
2014,740400,E,Met
2014,740402,M,Met
2014,740404,E,Met
2014,740406,E,Did Not Meet
2014,740LEA,,Met
2014,750304,E,Met
2014,750314,E,Met
2014,750317,H,Did Not Meet
2014,750318,H,Did Not Meet
2014,750319,M,Met
2014,750320,E,Met
2014,750328,E,Met
2014,750LEA,,Met
2014,760304,E,Met
2014,760308,M,Met
2014,760316,E,Met
2014,760318,H,Did Not Meet
2014,760320,E,Met
2014,760324,E,Met
2014,760328,E,Met
2014,760329,E,Met
2014,760330,E,Met
2014,760331,E,Met
2014,760332,E,Met
2014,760336,E,Met
2014,760338,M,Met
2014,760339,H,Did Not Meet
2014,760340,E,Met
2014,760344,E,Met
2014,760348,H,Did Not Meet
2014,760352,M,Met
2014,760354,H,Did Not Meet
2014,760356,E,Met
2014,760357,M,Met
2014,760358,H,Did Not Meet
2014,760359,E,Met
2014,760360,M,Met
2014,760364,E,Met
2014,760368,E,Met
2014,760376,E,Met
2014,760378,M,Met
2014,760380,H,Did Not Meet
2014,760382,M,Met
2014,760388,H,Did Not Meet
2014,760LEA,,Met
2014,761304,H,Did Not Meet
2014,761308,M,Met
2014,761312,E,Met
2014,761320,E,Met
2014,761321,E,Met
2014,761328,E,Met
2014,761332,E,Met
2014,761336,M,Met
2014,761LEA,,Met
2014,76N000,H,Met
2014,770310,E,Met
2014,770312,A,Met
2014,770316,M,Met
2014,770318,E,Met
2014,770328,M,Met
2014,770340,E,Met
2014,770342,T,Did Not Meet
2014,770344,E,Met
2014,770346,E,Met
2014,770348,H,Did Not Meet
2014,770349,H,Did Not Meet
2014,770351,H,Did Not Meet
2014,770360,M,Met
2014,770364,M,Met
2014,770368,E,Met
2014,770370,E,Met
2014,770LEA,,Met
2014,780320,E,Met
2014,780322,E,Met
2014,780324,I,Met
2014,780325,H,Did Not Meet
2014,780326,M,Met
2014,780328,E,Met
2014,780329,E,Met
2014,780330,E,Met
2014,780331,,Did Not Meet
2014,780336,I,Met
2014,780340,E,Met
2014,780341,M,Met
2014,780342,H,Did Not Meet
2014,780344,I,Met
2014,780352,M,Met
2014,780356,E,Met
2014,780360,I,Met
2014,780364,E,Met
2014,780368,M,Met
2014,780374,E,Met
2014,780376,E,Met
2014,780384,I,Met
2014,780385,H,Did Not Meet
2014,780390,E,Met
2014,780391,H,Did Not Meet
2014,780392,E,Met
2014,780393,M,Met
2014,780394,E,Met
2014,780396,M,Met
2014,780398,E,Met
2014,780400,E,Met
2014,780401,H,Did Not Meet
2014,780402,H,Did Not Meet
2014,780403,M,Met
2014,780407,E,Met
2014,780408,E,Met
2014,780410,M,Met
2014,780412,E,Met
2014,780416,E,Met
2014,780417,E,Met
2014,780418,E,Met
2014,780420,H,Did Not Meet
2014,780LEA,,Met
2014,78A000,M,Met
2014,78B000,I,Met
2014,790302,E,Met
2014,790310,E,Met
2014,790314,H,Did Not Meet
2014,790318,E,Met
2014,790322,E,Met
2014,790327,E,Met
2014,790330,M,Met
2014,790334,E,Met
2014,790344,E,Met
2014,790347,E,Met
2014,790350,E,Met
2014,790354,H,Did Not Meet
2014,790358,E,Met
2014,790362,E,Met
2014,790366,H,Did Not Meet
2014,790374,M,Met
2014,790378,H,Did Not Meet
2014,790379,H,Did Not Meet
2014,790380,M,Met
2014,790386,E,Met
2014,790390,E,Met
2014,790392,A,Did Not Meet
2014,790394,M,Met
2014,790398,E,Met
2014,790402,E,Met
2014,790LEA,,Met
2014,79A000,M,Met
2014,800308,H,Did Not Meet
2014,800312,E,Met
2014,800314,M,Met
2014,800315,E,Met
2014,800316,E,Met
2014,800320,M,Met
2014,800324,E,Met
2014,800328,M,Met
2014,800340,H,Did Not Meet
2014,800346,E,Met
2014,800347,E,Met
2014,800348,E,Met
2014,800352,E,Met
2014,800356,E,Met
2014,800358,E,Met
2014,800359,E,Met
2014,800360,E,Met
2014,800361,H,Did Not Meet
2014,800362,E,Met
2014,800363,M,Met
2014,800364,E,Met
2014,800366,E,Met
2014,800368,E,Met
2014,800372,E,Met
2014,800373,E,Met
2014,800376,H,Did Not Meet
2014,800377,M,Met
2014,800392,E,Met
2014,800394,H,Did Not Meet
2014,800396,H,Did Not Meet
2014,800398,M,Met
2014,800400,H,Did Not Meet
2014,800408,H,Did Not Meet
2014,800410,M,Met
2014,800412,E,Met
2014,800LEA,,Met
2014,810324,H,Did Not Meet
2014,810326,M,Met
2014,810328,E,Met
2014,810336,E,Met
2014,810340,H,Did Not Meet
2014,810342,M,Met
2014,810344,E,Met
2014,810350,E,Met
2014,810360,E,Met
2014,810364,E,Met
2014,810370,E,Met
2014,810378,M,Met
2014,810384,H,Did Not Meet
2014,810385,H,Did Not Meet
2014,810386,T,Did Not Meet
2014,810388,E,Met
2014,810396,E,Met
2014,810400,E,Met
2014,810LEA,,Met
2014,81A000,A,Did Not Meet
2014,81B000,A,Met
2014,820312,E,Met
2014,820320,E,Met
2014,820324,H,Did Not Meet
2014,820340,E,Met
2014,820346,E,Met
2014,820347,M,Met
2014,820348,H,Did Not Meet
2014,820349,H,Did Not Meet
2014,820350,E,Met
2014,820352,H,Did Not Meet
2014,820354,M,Met
2014,820364,E,Met
2014,820370,M,Met
2014,820372,M,Met
2014,820376,E,Met
2014,820384,E,Met
2014,820385,E,Met
2014,820388,H,Did Not Meet
2014,820LEA,,Met
2014,821304,E,Met
2014,821308,H,Did Not Meet
2014,821316,E,Did Not Meet
2014,821320,M,Met
2014,821330,E,Met
2014,821LEA,,Met
2014,830304,M,Met
2014,830312,E,Met
2014,830316,T,Did Not Meet
2014,830320,E,Met
2014,830328,E,Met
2014,830336,E,Met
2014,830343,H,Did Not Meet
2014,830344,E,Met
2014,830348,H,Did Not Meet
2014,830349,M,Met
2014,830350,M,Met
2014,830356,E,Met
2014,830360,E,Met
2014,830364,E,Met
2014,830LEA,,Met
2014,840302,H,Did Not Meet
2014,840303,M,Met
2014,840304,E,Met
2014,840308,E,Met
2014,840310,E,Met
2014,840312,E,Met
2014,840316,E,Met
2014,840320,E,Met
2014,840324,E,Met
2014,840328,M,Met
2014,840332,H,Did Not Meet
2014,840336,E,Met
2014,840340,E,Met
2014,840344,E,Met
2014,840350,M,Met
2014,840356,H,Did Not Meet
2014,840358,M,Met
2014,840360,E,Met
2014,840361,H,Did Not Meet
2014,840368,H,Did Not Meet
2014,840370,H,Did Not Meet
2014,840LEA,,Met
2014,84B000,H,Did Not Meet
2014,850304,M,Met
2014,850308,E,Met
2014,850312,E,Met
2014,850314,E,Met
2014,850316,E,Met
2014,850320,E,Met
2014,850324,T,Did Not Meet
2014,850328,E,Met
2014,850332,H,Did Not Meet
2014,850336,E,Met
2014,850338,M,Met
2014,850340,E,Met
2014,850342,E,Met
2014,850348,E,Met
2014,850350,M,Met
2014,850352,H,Did Not Meet
2014,850354,E,Met
2014,850356,E,Met
2014,850358,H,Did Not Meet
2014,850360,H,Did Not Meet
2014,850LEA,,Met
2014,860302,E,Met
2014,860306,M,Met
2014,860308,E,Met
2014,860312,E,Met
2014,860316,H,Did Not Meet
2014,860320,E,Met
2014,860324,E,Met
2014,860326,M,Met
2014,860330,M,Met
2014,860332,E,Met
2014,860336,H,Did Not Meet
2014,860339,E,Met
2014,860340,M,Met
2014,860344,E,Met
2014,860348,E,Met
2014,860352,H,Did Not Meet
2014,860354,H,Did Not Meet
2014,860356,E,Met
2014,860360,E,Met
2014,860LEA,,Met
2014,861304,E,Met
2014,861308,H,Did Not Meet
2014,861312,M,Met
2014,861LEA,,Met
2014,862308,E,Did Not Meet
2014,862310,E,Met
2014,862312,H,Did Not Meet
2014,862316,M,Met
2014,862LEA,,Met
2014,86T000,I,Met
2014,870314,H,Did Not Meet
2014,870318,I,Met
2014,870320,E,Met
2014,870324,E,Met
2014,870LEA,,Met
2014,87A000,I,Met
2014,880304,E,Met
2014,880308,H,Did Not Meet
2014,880312,M,Met
2014,880318,E,Met
2014,880320,T,Did Not Meet
2014,880324,E,Met
2014,880328,H,Did Not Meet
2014,880330,M,Met
2014,880336,E,Met
2014,880LEA,,Met
2014,88A000,I,Met
2014,890304,H,Did Not Meet
2014,890306,M,Met
2014,890308,E,Met
2014,890LEA,,Met
2014,900302,E,Met
2014,900303,E,Met
2014,900304,E,Met
2014,900305,E,Met
2014,900306,E,Met
2014,900307,E,Met
2014,900308,M,Met
2014,900310,M,Met
2014,900311,H,Did Not Meet
2014,900312,E,Met
2014,900314,M,Met
2014,900316,H,Did Not Meet
2014,900318,E,Met
2014,900320,E,Met
2014,900328,E,Met
2014,900332,E,Met
2014,900334,E,Met
2014,900336,H,Did Not Meet
2014,900340,E,Met
2014,900341,E,Met
2014,900342,H,Did Not Meet
2014,900343,M,Met
2014,900344,H,Did Not Meet
2014,900346,M,Met
2014,900347,E,Met
2014,900348,H,Did Not Meet
2014,900350,M,Met
2014,900351,E,Met
2014,900352,E,Met
2014,900353,E,Met
2014,900354,E,Met
2014,900356,E,Met
2014,900358,E,Met
2014,900360,H,Did Not Meet
2014,900362,M,Met
2014,900363,E,Met
2014,900364,E,Met
2014,900365,T,Did Not Meet
2014,900366,H,Did Not Meet
2014,900367,H,Did Not Meet
2014,900368,E,Met
2014,900370,E,Met
2014,900372,E,Met
2014,900376,E,Met
2014,900377,H,Did Not Meet
2014,900378,M,Met
2014,900380,E,Met
2014,900384,E,Met
2014,900388,E,Met
2014,900391,M,Met
2014,900392,A,Did Not Meet
2014,900393,H,Did Not Meet
2014,900LEA,,Met
2014,90A000,A,Did Not Meet
2014,910304,E,Met
2014,910308,E,Met
2014,910311,E,Met
2014,910314,E,Met
2014,910316,M,Met
2014,910320,M,Met
2014,910340,E,Met
2014,910346,E,Met
2014,910356,E,Met
2014,910360,E,Met
2014,910364,H,Did Not Meet
2014,910368,H,Did Not Meet
2014,910370,H,Did Not Meet
2014,910376,E,Met
2014,910380,E,Met
2014,910382,H,Did Not Meet
2014,910LEA,,Met
2014,91A000,I,Met
2014,91B000,I,Met
2014,920302,E,Met
2014,920304,E,Met
2014,920306,E,Met
2014,920307,E,Met
2014,920308,E,Met
2014,920312,M,Met
2014,920316,H,Did Not Meet
2014,920318,H,Did Not Meet
2014,920320,E,Met
2014,920324,T,Did Not Meet
2014,920325,E,Met
2014,920326,E,Met
2014,920327,E,Met
2014,920328,E,Met
2014,920329,E,Met
2014,920334,E,Met
2014,920336,E,Met
2014,920340,E,Met
2014,920342,E,Met
2014,920344,E,Met
2014,920348,H,Did Not Meet
2014,920352,E,Met
2014,920356,M,Met
2014,920358,E,Met
2014,920360,M,Met
2014,920362,E,Met
2014,920364,E,Met
2014,920368,H,Did Not Meet
2014,920369,E,Met
2014,920370,M,Met
2014,920376,E,Met
2014,920380,E,Met
2014,920384,E,Met
2014,920388,M,Met
2014,920390,E,Met
2014,920391,M,Met
2014,920393,E,Met
2014,920394,M,Met
2014,920396,E,Met
2014,920398,E,Met
2014,920399,M,Met
2014,920400,M,Met
2014,920402,M,Met
2014,920403,E,Met
2014,920404,M,Met
2014,920408,M,Met
2014,920410,M,Met
2014,920412,H,Did Not Meet
2014,920413,E,Met
2014,920414,E,Met
2014,920415,E,Met
2014,920416,E,Met
2014,920417,E,Met
2014,920420,E,Met
2014,920424,M,Met
2014,920428,H,Did Not Meet
2014,920436,H,Did Not Meet
2014,920438,M,Met
2014,920439,E,Met
2014,920440,E,Met
2014,920441,H,Did Not Meet
2014,920442,I,Met
2014,920443,E,Met
2014,920444,M,Met
2014,920445,H,Did Not Meet
2014,920446,E,Met
2014,920447,E,Met
2014,920448,E,Met
2014,920449,E,Met
2014,920450,M,Met
2014,920451,E,Met
2014,920452,E,Met
2014,920453,E,Met
2014,920454,E,Met
2014,920455,H,Did Not Meet
2014,920456,E,Met
2014,920457,E,Met
2014,920458,M,Met
2014,920460,E,Met
2014,920464,E,Met
2014,920466,H,Did Not Meet
2014,920467,E,Met
2014,920468,E,Met
2014,920469,E,Met
2014,920470,E,Met
2014,920471,M,Met
2014,920472,M,Met
2014,920473,H,Did Not Meet
2014,920474,E,Met
2014,920476,E,Met
2014,920480,E,Met
2014,920484,M,Met
2014,920488,E,Met
2014,920492,M,Met
2014,920494,E,Met
2014,920495,H,Did Not Meet
2014,920496,E,Met
2014,920500,H,Did Not Meet
2014,920501,E,Met
2014,920502,M,Met
2014,920504,E,Met
2014,920506,M,Met
2014,920508,I,Met
2014,920512,M,Met
2014,920514,E,Met
2014,920516,E,Met
2014,920520,E,Met
2014,920522,E,Met
2014,920523,E,Met
2014,920524,E,Met
2014,920525,E,Met
2014,920526,H,Did Not Meet
2014,920528,H,Did Not Meet
2014,920530,E,Met
2014,920531,E,Met
2014,920532,E,Met
2014,920536,E,Met
2014,920540,E,Met
2014,920542,E,Met
2014,920543,E,Met
2014,920544,E,Met
2014,920545,M,Met
2014,920546,H,Met
2014,920548,E,Met
2014,920550,E,Met
2014,920551,M,Met
2014,920552,H,Did Not Meet
2014,920554,E,Met
2014,920560,E,Met
2014,920562,H,Did Not Meet
2014,920564,E,Met
2014,920568,E,Met
2014,920569,E,Met
2014,920570,E,Met
2014,920571,E,Met
2014,920572,E,Met
2014,920576,E,Met
2014,920580,E,Met
2014,920582,H,Met
2014,920583,H,Did Not Meet
2014,920584,E,Met
2014,920585,T,Met
2014,920586,T,Met
2014,920588,H,Did Not Meet
2014,920592,M,Met
2014,920593,E,Met
2014,920594,M,Met
2014,920595,H,Did Not Meet
2014,920596,E,Met
2014,920597,E,Met
2014,920598,E,Met
2014,920599,E,Met
2014,920600,E,Met
2014,920601,M,Met
2014,920604,M,Met
2014,920606,E,Met
2014,920607,M,Met
2014,920608,M,Met
2014,920616,E,Met
2014,920618,E,Met
2014,920620,E,Met
2014,920624,E,Met
2014,920626,E,Met
2014,920628,E,Met
2014,920632,E,Met
2014,920636,M,Met
2014,920700,H,Did Not Meet
2014,920701,H,Did Not Meet
2014,920702,H,Did Not Meet
2014,920703,H,Did Not Meet
2014,920LEA,,Met
2014,92B000,M,Met
2014,92D000,I,Met
2014,92E000,I,Met
2014,92F000,A,Did Not Meet
2014,92G000,A,Did Not Meet
2014,92K000,H,Did Not Meet
2014,92L000,E,Met
2014,92M000,I,Met
2014,92N000,I,Met
2014,92P000,T,Did Not Meet
2014,92Q000,E,Met
2014,92R000,I,Met
2014,92S000,I,Met
2014,92T000,I,Met
2014,92U000,H,Met
2014,930330,E,Met
2014,930340,E,Met
2014,930344,E,Met
2014,930348,E,Met
2014,930352,H,Did Not Meet
2014,930354,M,Met
2014,930360,H,Did Not Meet
2014,930700,H,Did Not Meet
2014,930LEA,,Met
2014,93A000,A,Did Not Meet
2014,940306,E,Met
2014,940308,T,Did Not Meet
2014,940314,E,Met
2014,940316,H,Did Not Meet
2014,940328,M,Met
2014,940LEA,,Met
2014,94Z000,H,Met
2014,950308,I,Met
2014,950312,I,Met
2014,950316,I,Met
2014,950320,I,Met
2014,950322,I,Met
2014,950324,I,Met
2014,950328,I,Met
2014,950332,I,Met
2014,950336,H,Did Not Meet
2014,950LEA,,Met
2014,95A000,I,Met
2014,960312,M,Met
2014,960314,E,Met
2014,960316,E,Met
2014,960318,E,Met
2014,960324,H,Did Not Meet
2014,960326,M,Met
2014,960329,E,Met
2014,960330,H,Did Not Meet
2014,960331,M,Met
2014,960332,A,Met
2014,960334,E,Met
2014,960335,H,Did Not Meet
2014,960336,I,Met
2014,960340,M,Met
2014,960344,E,Met
2014,960348,M,Met
2014,960360,M,Met
2014,960370,E,Met
2014,960372,H,Did Not Meet
2014,960374,M,Met
2014,960376,E,Met
2014,960380,H,Did Not Meet
2014,960382,E,Met
2014,960386,T,Did Not Meet
2014,960388,E,Met
2014,960390,E,Met
2014,960450,E,Met
2014,960454,E,Met
2014,960488,T,Did Not Meet
2014,960490,H,Did Not Meet
2014,960700,T,Did Not Meet
2014,960LEA,,Met
2014,96C000,E,Met
2014,970308,E,Met
2014,970310,E,Met
2014,970312,E,Met
2014,970315,M,Met
2014,970320,H,Did Not Meet
2014,970322,M,Met
2014,970337,E,Met
2014,970340,E,Met
2014,970344,E,Met
2014,970348,E,Met
2014,970352,E,Met
2014,970356,H,Did Not Meet
2014,970358,M,Met
2014,970360,E,Met
2014,970368,E,Met
2014,970370,E,Met
2014,970376,E,Met
2014,970388,H,Did Not Meet
2014,970389,M,Met
2014,970390,H,Did Not Meet
2014,970392,E,Met
2014,970393,H,Did Not Meet
2014,970LEA,,Met
2014,97D000,I,Met
2014,980306,T,Did Not Meet
2014,980308,E,Met
2014,980317,M,Met
2014,980318,H,Did Not Meet
2014,980320,E,Met
2014,980324,M,Met
2014,980336,H,Did Not Meet
2014,980338,M,Met
2014,980340,E,Met
2014,980342,H,Did Not Meet
2014,980344,E,Met
2014,980348,E,Met
2014,980352,E,Met
2014,980356,E,Met
2014,980357,E,Met
2014,980360,E,Met
2014,980364,E,Met
2014,980380,M,Met
2014,980384,M,Met
2014,980388,E,Met
2014,980390,M,Met
2014,980392,E,Met
2014,980396,E,Met
2014,980398,H,Did Not Meet
2014,980400,E,Met
2014,980LEA,,Met
2014,98A000,I,Met
2014,990304,A,Met
2014,990308,I,Met
2014,990312,E,Met
2014,990316,E,Met
2014,990320,E,Met
2014,990321,M,Met
2014,990322,H,Did Not Meet
2014,990324,E,Met
2014,990325,M,Met
2014,990326,H,Did Not Meet
2014,990328,E,Met
2014,990332,H,Did Not Meet
2014,990336,I,Met
2014,990340,A,Did Not Meet
2014,990LEA,,Met
2014,995304,E,Met
2014,995308,E,Did Not Meet
2014,995312,E,Met
2014,995316,M,Met
2014,995320,E,Met
2014,995324,M,Met
2014,995328,E,Met
2014,995330,H,Did Not Meet
2014,995336,E,Met
2014,995LEA,,Met
2015,010303,H,Did Not Meet
2015,010304,E,Met
2015,010308,E,Met
2015,010310,M,Met
2015,010311,H,Did Not Meet
2015,010312,E,Met
2015,010320,E,Met
2015,010324,H,Did Not Meet
2015,010326,E,Met
2015,010328,E,Met
2015,010340,E,Met
2015,010346,E,Met
2015,010347,E,Met
2015,010348,H,Did Not Meet
2015,010350,M,Met
2015,010351,E,Met
2015,010353,M,Met
2015,010354,E,Met
2015,010357,E,Met
2015,010358,E,Met
2015,010360,H,Did Not Meet
2015,010362,E,Met
2015,010364,E,Met
2015,010372,E,Met
2015,010374,E,Met
2015,010378,A,Did Not Meet
2015,010380,E,Met
2015,010384,E,Met
2015,010388,H,Did Not Meet
2015,010390,M,Met
2015,010392,E,Met
2015,010394,M,Met
2015,010396,H,Did Not Meet
2015,010400,H,Did Not Meet
2015,010403,M,Met
2015,010406,M,Met
2015,010LEA,,Met
2015,01B000,A,Did Not Meet
2015,01C000,A,Did Not Meet
2015,01D000,T,Did Not Meet
2015,020302,H,Did Not Meet
2015,020304,E,Met
2015,020306,M,Met
2015,020308,E,Met
2015,020316,E,Met
2015,020320,E,Met
2015,020324,E,Met
2015,020328,E,Met
2015,020330,M,Met
2015,020332,E,Met
2015,020LEA,,Met
2015,030304,H,Did Not Meet
2015,030308,I,Met
2015,030316,I,Met
2015,030320,I,Met
2015,030LEA,,Met
2015,040304,H,Did Not Meet
2015,040305,H,Did Not Meet
2015,040306,H,Did Not Meet
2015,040308,E,Met
2015,040309,M,Met
2015,040311,E,Met
2015,040316,E,Met
2015,040324,E,Met
2015,040328,E,Met
2015,040330,M,Met
2015,040700,H,Did Not Meet
2015,040LEA,,Met
2015,050302,H,Did Not Meet
2015,050305,M,Met
2015,050310,E,Met
2015,050330,E,Met
2015,050335,E,Met
2015,050LEA,,Met
2015,060302,H,Did Not Meet
2015,060304,E,Met
2015,060310,M,Met
2015,060316,E,Met
2015,060318,M,Met
2015,060322,E,Met
2015,060328,E,Met
2015,060332,E,Met
2015,060334,T,Did Not Meet
2015,060700,H,Did Not Meet
2015,060701,H,Did Not Meet
2015,060LEA,,Met
2015,06A000,A,Did Not Meet
2015,06B000,A,Did Not Meet
2015,070302,E,Did Not Meet
2015,070308,I,Met
2015,070310,T,Did Not Meet
2015,070311,H,Did Not Meet
2015,070325,M,Met
2015,070326,E,Met
2015,070327,E,Met
2015,070328,E,Met
2015,070329,I,Met
2015,070330,H,Did Not Meet
2015,070338,M,Met
2015,070339,H,Did Not Meet
2015,070340,I,Met
2015,070342,H,Did Not Meet
2015,070LEA,,Met
2015,07A000,I,Met
2015,080311,H,Did Not Meet
2015,080312,H,Did Not Meet
2015,080314,M,Met
2015,080348,E,Met
2015,080356,E,Met
2015,080360,E,Met
2015,080362,E,Met
2015,080375,T,Did Not Meet
2015,080700,H,Did Not Meet
2015,080LEA,,Met
2015,08A000,E,Met
2015,090304,E,Met
2015,090315,M,Met
2015,090317,E,Met
2015,090318,E,Met
2015,090320,M,Met
2015,090324,E,Met
2015,090328,I,Met
2015,090330,H,Did Not Meet
2015,090332,M,Met
2015,090333,E,Met
2015,090352,E,Met
2015,090365,M,Met
2015,090368,H,Did Not Meet
2015,090LEA,,Met
2015,09A000,T,Met
2015,100302,E,Met
2015,100304,E,Met
2015,100307,H,Did Not Meet
2015,100308,T,Did Not Meet
2015,100309,M,Met
2015,100310,E,Met
2015,100316,M,Met
2015,100320,E,Met
2015,100326,H,Did Not Meet
2015,100332,M,Met
2015,100334,H,Did Not Meet
2015,100335,M,Met
2015,100336,E,Met
2015,100338,E,Met
2015,100339,E,Met
2015,100340,E,Met
2015,100342,E,Met
2015,100344,I,Met
2015,100348,H,Did Not Meet
2015,100LEA,,Met
2015,10A000,I,Met
2015,10B000,E,Did Not Meet
2015,110303,H,Did Not Meet
2015,110304,H,Did Not Meet
2015,110306,M,Met
2015,110308,E,Met
2015,110318,E,Met
2015,110320,E,Met
2015,110322,H,Did Not Meet
2015,110323,H,Did Not Meet
2015,110324,E,Met
2015,110326,M,Met
2015,110332,E,Met
2015,110336,H,Did Not Meet
2015,110338,M,Met
2015,110340,H,Did Not Meet
2015,110342,M,Met
2015,110348,E,Met
2015,110352,H,Did Not Meet
2015,110356,E,Met
2015,110366,E,Met
2015,110368,E,Met
2015,110370,E,Met
2015,110372,E,Met
2015,110376,E,Met
2015,110379,E,Met
2015,110380,H,Did Not Meet
2015,110381,M,Met
2015,110382,M,Met
2015,110384,E,Met
2015,110388,E,Met
2015,110401,M,Met
2015,110408,E,Met
2015,110410,E,Met
2015,110412,E,Met
2015,110416,H,Did Not Meet
2015,110420,M,Met
2015,110422,E,Met
2015,110428,E,Met
2015,110432,E,Did Not Meet
2015,110436,E,Met
2015,110444,E,Met
2015,110450,M,Met
2015,110451,M,Met
2015,110500,H,Did Not Meet
2015,110LEA,,Met
2015,111302,H,Did Not Meet
2015,111304,E,Met
2015,111306,E,Met
2015,111312,E,Met
2015,111332,E,Met
2015,111356,M,Met
2015,111360,E,Met
2015,111700,H,Did Not Meet
2015,111LEA,,Met
2015,11A000,I,Met
2015,11B000,I,Met
2015,11C000,A,Met
2015,11D000,M,Met
2015,11K000,I,Met
2015,120304,E,Met
2015,120308,T,Did Not Meet
2015,120310,H,Did Not Meet
2015,120312,E,Met
2015,120314,H,Did Not Meet
2015,120315,M,Met
2015,120316,E,Met
2015,120318,H,Did Not Meet
2015,120320,E,Met
2015,120324,E,Met
2015,120334,M,Met
2015,120338,E,Met
2015,120340,E,Met
2015,120344,E,Met
2015,120346,H,Did Not Meet
2015,120350,M,Met
2015,120352,A,Met
2015,120360,E,Met
2015,120364,E,Met
2015,120368,E,Met
2015,120370,H,Did Not Meet
2015,120372,E,Met
2015,120374,E,Met
2015,120376,M,Met
2015,120380,E,Met
2015,120386,E,Met
2015,120390,M,Met
2015,120LEA,,Met
2015,12A000,I,Met
2015,130304,E,Met
2015,130307,H,Did Not Meet
2015,130308,E,Met
2015,130309,E,Met
2015,130310,H,Did Not Meet
2015,130311,E,Met
2015,130312,E,Met
2015,130313,M,Met
2015,130314,H,Did Not Meet
2015,130315,M,Met
2015,130316,H,Did Not Meet
2015,130317,T,Did Not Meet
2015,130318,M,Met
2015,130319,E,Met
2015,130320,M,Met
2015,130321,E,Met
2015,130322,E,Met
2015,130323,M,Met
2015,130324,H,Did Not Meet
2015,130325,E,Met
2015,130326,H,Did Not Meet
2015,130327,M,Met
2015,130328,E,Met
2015,130329,E,Met
2015,130330,E,Met
2015,130331,E,Met
2015,130332,H,Did Not Meet
2015,130333,H,Did Not Meet
2015,130336,E,Met
2015,130338,E,Met
2015,130340,E,Met
2015,130342,E,Met
2015,130344,E,Met
2015,130345,E,Met
2015,130346,M,Met
2015,130350,H,Did Not Meet
2015,130355,M,Met
2015,130LEA,,Met
2015,132304,H,Did Not Meet
2015,132308,E,Met
2015,132312,E,Met
2015,132328,E,Met
2015,132329,M,Met
2015,132330,M,Met
2015,132332,E,Met
2015,132336,E,Met
2015,132LEA,,Met
2015,13A000,A,Met
2015,13B000,I,Met
2015,13C000,E,Met
2015,140304,E,Met
2015,140305,H,Did Not Meet
2015,140306,T,Did Not Meet
2015,140307,E,Did Not Meet
2015,140308,I,Met
2015,140309,H,Did Not Meet
2015,140312,E,Met
2015,140316,E,Met
2015,140324,E,Met
2015,140332,M,Met
2015,140336,M,Met
2015,140340,E,Met
2015,140344,I,Met
2015,140348,H,Did Not Meet
2015,140352,E,Met
2015,140356,M,Met
2015,140360,I,Met
2015,140368,M,Met
2015,140372,E,Met
2015,140376,I,Met
2015,140384,E,Met
2015,140386,H,Did Not Meet
2015,140388,E,Met
2015,140390,H,Did Not Meet
2015,140392,E,Met
2015,140396,E,Met
2015,140LEA,,Met
2015,150304,H,Did Not Meet
2015,150308,E,Met
2015,150310,E,Met
2015,150312,M,Met
2015,150700,H,Did Not Meet
2015,150LEA,,Met
2015,160304,I,Met
2015,160306,E,Met
2015,160308,E,Met
2015,160309,A,Did Not Meet
2015,160310,M,Met
2015,160311,M,Met
2015,160313,H,Did Not Meet
2015,160314,H,Did Not Meet
2015,160316,I,Met
2015,160317,E,Met
2015,160318,M,Met
2015,160322,E,Met
2015,160324,E,Met
2015,160326,M,Met
2015,160332,I,Met
2015,160344,H,Did Not Meet
2015,160352,E,Met
2015,160LEA,,Met
2015,16B000,E,Met
2015,170316,H,Did Not Meet
2015,170334,E,Met
2015,170338,M,Met
2015,170339,E,Met
2015,170342,E,Met
2015,170344,E,Met
2015,170LEA,,Met
2015,180302,M,Met
2015,180304,E,Met
2015,180308,H,Did Not Meet
2015,180312,E,Met
2015,180316,E,Met
2015,180320,H,Did Not Meet
2015,180323,A,Did Not Meet
2015,180324,E,Met
