year,agency_code,grade,naep_subject,subgroup,Proficiency_level,average_scale_score,participation_rate,percent_proficient
2017,NAT,08,M,AIAN,Below_Basic,268,,0.43
2017,NAT,08,M,ASPI,Below_Basic,310,,0.14
2017,NAT,08,M,BL7,Below_Basic,260,,0.54
2017,NAT,08,M,EDS,Below_Basic,267,,0.45
2017,NAT,08,M,ELS,Below_Basic,245,0.86,0.72
2017,NAT,08,M,FEM,Below_Basic,282,,0.31
2017,NAT,08,M,HI7,Below_Basic,268,,0.43
2017,NAT,08,M,MALE,Below_Basic,282,,0.31
2017,NAT,08,M,NOT_EDS,Below_Basic,297,,0.17
2017,NAT,08,M,SWD,Below_Basic,246,0.88,0.7
2017,NAT,08,M,MU7,Below_Basic,285,,0.28
2017,NAT,08,M,WH7,Below_Basic,292,,0.2
2017,NAT,04,RD,ALL,Below_Basic,221,,0.33
2017,NAT,04,RD,AIAN,Below_Basic,203,,0.51
2017,NAT,04,RD,ASPI,Below_Basic,238,,0.18
2017,NAT,04,RD,BL7,Below_Basic,205,,0.5
2017,NAT,04,RD,EDS,Below_Basic,208,,0.46
2017,NAT,04,RD,ELS,Below_Basic,189,0.94,0.68
2017,NAT,04,RD,FEM,Below_Basic,224,,0.3
2017,NAT,04,RD,HI7,Below_Basic,208,,0.46
2017,NAT,04,RD,MALE,Below_Basic,218,,0.36
2017,NAT,04,RD,NOT_EDS,Below_Basic,236,,0.18
2017,NAT,04,RD,SWD,Below_Basic,186,0.9,0.68
2017,NAT,04,RD,MU7,Below_Basic,226,,0.28
2017,NAT,04,RD,WH7,Below_Basic,231,,0.22
2017,NAT,08,RD,ALL,Below_Basic,265,,0.25
2017,NAT,08,RD,AIAN,Below_Basic,253,,0.37
2017,NAT,08,RD,ASPI,Below_Basic,281,,0.15
2017,NAT,08,RD,BL7,Below_Basic,248,,0.41
2017,NAT,08,RD,EDS,Below_Basic,253,,0.36
2017,NAT,08,RD,ELS,Below_Basic,226,0.83,0.68
2017,NAT,08,RD,FEM,Below_Basic,270,,0.2
2017,NAT,08,RD,HI7,Below_Basic,255,,0.34
2017,NAT,08,RD,MALE,Below_Basic,260,,0.29
2017,NAT,08,RD,NOT_EDS,Below_Basic,277,,0.14
2017,NAT,08,RD,SWD,Below_Basic,231,0.89,0.62
2017,NAT,08,RD,MU7,Below_Basic,270,,0.2
2017,NAT,08,RD,WH7,Below_Basic,274,,0.17
2017,NC-SEA,04,M,ALL,Below_Basic,241,,0.19
2017,NC-SEA,04,M,AIAN,Below_Basic,,,
2017,NC-SEA,04,M,ASPI,Below_Basic,258,,0.07
2017,NC-SEA,04,M,BL7,Below_Basic,224,,0.35
2017,NC-SEA,04,M,EDS,Below_Basic,232,,0.27
2017,NC-SEA,04,M,ELS,Below_Basic,210,0.89,0.56
2017,NC-SEA,04,M,FEM,Below_Basic,240,,0.19
2017,NC-SEA,04,M,HI7,Below_Basic,235,,0.23
2017,NC-SEA,04,M,MALE,Below_Basic,242,,0.2
2017,NC-SEA,04,M,NOT_EDS,Below_Basic,252,,0.11
2017,NC-SEA,04,M,SWD,Below_Basic,212,0.91,0.59
2017,NC-SEA,04,M,MU7,Below_Basic,242,,0.17
2017,NC-SEA,04,M,WH7,Below_Basic,251,,0.11
2017,NC-SEA,08,M,ALL,Below_Basic,282,,0.32
2017,NC-SEA,08,M,AIAN,Below_Basic,,,
2017,NC-SEA,08,M,ASPI,Below_Basic,309,,0.13
2017,NC-SEA,08,M,BL7,Below_Basic,258,,0.55
2017,NC-SEA,08,M,EDS,Below_Basic,265,,0.47
2017,NC-SEA,08,M,ELS,Below_Basic,240,,0.76
2017,NC-SEA,08,M,FEM,Below_Basic,282,,0.31
2017,NC-SEA,08,M,HI7,Below_Basic,272,,0.39
2017,NC-SEA,08,M,MALE,Below_Basic,281,,0.33
2017,NC-SEA,08,M,NOT_EDS,Below_Basic,297,,0.19
2017,NC-SEA,08,M,SWD,Below_Basic,241,,0.74
2017,NC-SEA,08,M,MU7,Below_Basic,285,,0.27
2017,NC-SEA,08,M,WH7,Below_Basic,295,,0.19
2017,NC-SEA,04,RD,ALL,Below_Basic,224,,0.31
2017,NC-SEA,04,RD,AIAN,Below_Basic,,,
2017,NC-SEA,04,RD,ASPI,Below_Basic,240,,0.17
2017,NC-SEA,04,RD,BL7,Below_Basic,211,,0.44
2017,NC-SEA,04,RD,EDS,Below_Basic,211,,0.43
2017,NC-SEA,04,RD,ELS,Below_Basic,180,,0.81
2017,NC-SEA,04,RD,FEM,Below_Basic,227,,0.28
2017,NC-SEA,04,RD,HI7,Below_Basic,211,,0.43
2017,NC-SEA,04,RD,MALE,Below_Basic,221,,0.34
2017,NC-SEA,04,RD,NOT_EDS,Below_Basic,236,,0.19
2017,NC-SEA,04,RD,SWD,Below_Basic,187,,0.7
2017,NC-SEA,04,RD,MU7,Below_Basic,228,,0.25
2017,NC-SEA,04,RD,WH7,Below_Basic,235,,0.2
2017,NC-SEA,08,RD,ALL,Below_Basic,263,,0.26
2017,NC-SEA,08,RD,AIAN,Below_Basic,,,
2017,NC-SEA,08,RD,ASPI,Below_Basic,281,,0.1
2017,NC-SEA,08,RD,BL7,Below_Basic,248,,0.4
2017,NC-SEA,08,RD,EDS,Below_Basic,250,,0.38
2017,NC-SEA,08,RD,ELS,Below_Basic,217,,0.74
2017,NC-SEA,08,RD,FEM,Below_Basic,269,,0.21
2017,NC-SEA,08,RD,HI7,Below_Basic,255,,0.33
2017,NC-SEA,08,RD,MALE,Below_Basic,257,,0.32
2017,NC-SEA,08,RD,NOT_EDS,Below_Basic,274,,0.16
2017,NC-SEA,08,RD,SWD,Below_Basic,224,,0.74
2017,NC-SEA,08,RD,MU7,Below_Basic,258,,0.31
2017,NC-SEA,08,RD,WH7,Below_Basic,272,,0.18
