year,agency_code,pct_prin_demo,subgroup
2010,640LEA,0.393,MALE
2010,640LEA,0,OTHER
2010,640LEA,0.714,WH7
2010,650LEA,0.238,BL7
2010,650LEA,0.643,FEM
2010,650LEA,0.357,MALE
2010,650LEA,0.048,OTHER
2010,650LEA,0.714,WH7
2010,660LEA,1,BL7
2010,660LEA,1,FEM
2010,660LEA,0,MALE
2010,660LEA,0,OTHER
2010,660LEA,0,WH7
2010,670LEA,0.135,BL7
2010,670LEA,0.676,FEM
2010,670LEA,0.324,MALE
2010,670LEA,0,OTHER
2010,670LEA,0.865,WH7
2010,680LEA,0.308,BL7
2010,680LEA,0.769,FEM
2010,680LEA,0.231,MALE
2010,680LEA,0,OTHER
2010,680LEA,0.692,WH7
2010,681LEA,0.316,BL7
2010,681LEA,0.842,FEM
2010,681LEA,0.158,MALE
2010,681LEA,0,OTHER
2010,681LEA,0.684,WH7
2010,690LEA,0.25,BL7
2010,690LEA,0.5,FEM
2010,690LEA,0.5,MALE
2010,690LEA,0,OTHER
2010,690LEA,0.75,WH7
2010,700LEA,0.417,BL7
2010,700LEA,0.583,FEM
2010,700LEA,0.417,MALE
2010,700LEA,0,OTHER
2010,700LEA,0.583,WH7
2010,710LEA,0.125,BL7
2010,710LEA,0.375,FEM
2010,710LEA,0.625,MALE
2010,710LEA,0.063,OTHER
2010,710LEA,0.813,WH7
2010,720LEA,0.25,BL7
2010,720LEA,0.5,FEM
2010,720LEA,0.5,MALE
2010,720LEA,0,OTHER
2010,720LEA,0.75,WH7
2010,730LEA,0.4,BL7
2010,730LEA,0.7,FEM
2010,730LEA,0.3,MALE
2010,730LEA,0,OTHER
2010,730LEA,0.6,WH7
2010,740LEA,0.303,BL7
2010,740LEA,0.545,FEM
2010,740LEA,0.455,MALE
2010,740LEA,0,OTHER
2010,740LEA,0.697,WH7
2010,750LEA,0,BL7
2010,750LEA,0.333,FEM
2010,750LEA,0.667,MALE
2010,750LEA,0,OTHER
2010,750LEA,1,WH7
2010,760LEA,0.065,BL7
2010,760LEA,0.677,FEM
2010,760LEA,0.323,MALE
2010,760LEA,0,OTHER
2010,760LEA,0.935,WH7
2010,761LEA,0.125,BL7
2010,761LEA,0.875,FEM
2010,761LEA,0.125,MALE
2010,761LEA,0,OTHER
2010,761LEA,0.875,WH7
2010,770LEA,0.333,BL7
2010,770LEA,0.611,FEM
2010,770LEA,0.389,MALE
2010,770LEA,0,OTHER
2010,770LEA,0.667,WH7
2010,780LEA,0.214,BL7
2010,780LEA,0.595,FEM
2010,780LEA,0.405,MALE
2010,780LEA,0.405,OTHER
2010,780LEA,0.381,WH7
2010,790LEA,0.231,BL7
2010,790LEA,0.615,FEM
2010,790LEA,0.385,MALE
2010,790LEA,0,OTHER
2010,790LEA,0.769,WH7
2010,800LEA,0.147,BL7
2010,800LEA,0.5,FEM
2010,800LEA,0.5,MALE
2010,800LEA,0,OTHER
2010,800LEA,0.853,WH7
2010,810LEA,0.167,BL7
2010,810LEA,0.278,FEM
2010,810LEA,0.722,MALE
2010,810LEA,0,OTHER
2010,810LEA,0.833,WH7
2010,820LEA,0.211,BL7
2010,820LEA,0.579,FEM
2010,820LEA,0.421,MALE
2010,820LEA,0,OTHER
2010,820LEA,0.789,WH7
2010,821LEA,0.2,BL7
2010,821LEA,0.6,FEM
2010,821LEA,0.4,MALE
2010,821LEA,0.2,OTHER
2010,821LEA,0.6,WH7
2010,830LEA,0.286,BL7
2010,830LEA,0.619,FEM
2010,830LEA,0.381,MALE
2010,830LEA,0,OTHER
2010,830LEA,0.714,WH7
2010,840LEA,0.083,BL7
2010,840LEA,0.5,FEM
2010,840LEA,0.5,MALE
2010,840LEA,0,OTHER
2010,840LEA,0.917,WH7
2010,850LEA,0,BL7
2010,850LEA,0.545,FEM
2010,850LEA,0.455,MALE
2010,850LEA,0,OTHER
2010,850LEA,1,WH7
2010,860LEA,0.059,BL7
2010,860LEA,0.588,FEM
2010,860LEA,0.412,MALE
2010,860LEA,0,OTHER
2010,860LEA,0.941,WH7
2010,861LEA,0,BL7
2010,861LEA,0.333,FEM
2010,861LEA,0.667,MALE
2010,861LEA,0,OTHER
2010,861LEA,1,WH7
2010,862LEA,0.25,BL7
2010,862LEA,0.5,FEM
2010,862LEA,0.5,MALE
2010,862LEA,0,OTHER
2010,862LEA,0.75,WH7
2010,870LEA,0,BL7
2010,870LEA,0.5,FEM
2010,870LEA,0.5,MALE
2010,870LEA,0,OTHER
2010,870LEA,1,WH7
2010,880LEA,0,BL7
2010,880LEA,0.333,FEM
2010,880LEA,0.667,MALE
2010,880LEA,0,OTHER
2010,880LEA,1,WH7
2010,890LEA,0.333,BL7
2010,890LEA,1,FEM
2010,890LEA,0,MALE
2010,890LEA,0,OTHER
2010,890LEA,0.667,WH7
2010,900LEA,0.135,BL7
2010,900LEA,0.596,FEM
2010,900LEA,0.404,MALE
2010,900LEA,0,OTHER
2010,900LEA,0.865,WH7
2010,910LEA,0.375,BL7
2010,910LEA,0.375,FEM
2010,910LEA,0.625,MALE
2010,910LEA,0,OTHER
2010,910LEA,0.625,WH7
2010,920LEA,0.195,BL7
2010,920LEA,0.604,FEM
2010,920LEA,0.396,MALE
2010,920LEA,0.019,OTHER
2010,920LEA,0.786,WH7
2010,930LEA,0.75,BL7
2010,930LEA,0.625,FEM
2010,930LEA,0.375,MALE
2010,930LEA,0,OTHER
2010,930LEA,0.25,WH7
2010,940LEA,0.6,BL7
2010,940LEA,0.2,FEM
2010,940LEA,0.8,MALE
2010,940LEA,0,OTHER
2010,940LEA,0.4,WH7
2010,950LEA,0,BL7
2010,950LEA,0.111,FEM
2010,950LEA,0.889,MALE
2010,950LEA,0,OTHER
2010,950LEA,1,WH7
2010,960LEA,0.419,BL7
2010,960LEA,0.645,FEM
2010,960LEA,0.355,MALE
2010,960LEA,0,OTHER
2010,960LEA,0.581,WH7
2010,970LEA,0.043,BL7
2010,970LEA,0.565,FEM
2010,970LEA,0.435,MALE
2010,970LEA,0.087,OTHER
2010,970LEA,0.87,WH7
2010,980LEA,0.28,BL7
2010,980LEA,0.56,FEM
2010,980LEA,0.44,MALE
2010,980LEA,0,OTHER
2010,980LEA,0.72,WH7
2010,990LEA,0.071,BL7
2010,990LEA,0.357,FEM
2010,990LEA,0.643,MALE
2010,990LEA,0,OTHER
2010,990LEA,0.929,WH7
2010,995LEA,0,BL7
2010,995LEA,0.667,FEM
2010,995LEA,0.333,MALE
2010,995LEA,0,OTHER
2010,995LEA,1,WH7
2010,NC-SEA,0.236,BL7
2010,NC-SEA,0.571,FEM
2010,NC-SEA,0.429,MALE
2010,NC-SEA,0.02,OTHER
2010,NC-SEA,0.743,WH7
2011,010LEA,0.143,BL7
2011,010LEA,0.657,FEM
2011,010LEA,0.343,MALE
2011,010LEA,0,OTHER
2011,010LEA,0.857,WH7
2011,020LEA,0,BL7
2011,020LEA,0.8,FEM
2011,020LEA,0.2,MALE
2011,020LEA,0,OTHER
2011,020LEA,1,WH7
2011,030LEA,0,BL7
2011,030LEA,0.5,FEM
2011,030LEA,0.5,MALE
2011,030LEA,0,OTHER
2011,030LEA,1,WH7
2011,040LEA,0.455,BL7
2011,040LEA,0.364,FEM
2011,040LEA,0.636,MALE
2011,040LEA,0,OTHER
2011,040LEA,0.545,WH7
2011,050LEA,0,BL7
2011,050LEA,0.4,FEM
2011,050LEA,0.6,MALE
2011,050LEA,0,OTHER
2011,050LEA,1,WH7
2011,060LEA,0,BL7
2011,060LEA,0.4,FEM
2011,060LEA,0.6,MALE
2011,060LEA,0,OTHER
2011,060LEA,1,WH7
2011,070LEA,0.214,BL7
2011,070LEA,0.5,FEM
2011,070LEA,0.5,MALE
2011,070LEA,0,OTHER
2011,070LEA,0.786,WH7
2011,080LEA,0.778,BL7
2011,080LEA,0.444,FEM
2011,080LEA,0.556,MALE
2011,080LEA,0.111,OTHER
2011,080LEA,0.111,WH7
2011,090LEA,0.429,BL7
2011,090LEA,0.571,FEM
2011,090LEA,0.429,MALE
2011,090LEA,0,OTHER
2011,090LEA,0.571,WH7
2011,100LEA,0.316,BL7
2011,100LEA,0.632,FEM
2011,100LEA,0.368,MALE
2011,100LEA,0,OTHER
2011,100LEA,0.684,WH7
2011,110LEA,0.073,BL7
2011,110LEA,0.537,FEM
2011,110LEA,0.463,MALE
2011,110LEA,0,OTHER
2011,110LEA,0.927,WH7
2011,111LEA,0.222,BL7
2011,111LEA,0.778,FEM
2011,111LEA,0.222,MALE
2011,111LEA,0.111,OTHER
2011,111LEA,0.667,WH7
2011,120LEA,0.059,BL7
2011,120LEA,0.588,FEM
2011,120LEA,0.412,MALE
2011,120LEA,0,OTHER
2011,120LEA,0.941,WH7
2011,130LEA,0.135,BL7
2011,130LEA,0.541,FEM
2011,130LEA,0.459,MALE
2011,130LEA,0,OTHER
2011,130LEA,0.865,WH7
2011,132LEA,0,BL7
2011,132LEA,0.444,FEM
2011,132LEA,0.556,MALE
2011,132LEA,0,OTHER
2011,132LEA,1,WH7
2011,140LEA,0.077,BL7
2011,140LEA,0.462,FEM
2011,140LEA,0.538,MALE
2011,140LEA,0,OTHER
2011,140LEA,0.923,WH7
2011,150LEA,0.2,BL7
2011,150LEA,0.2,FEM
2011,150LEA,0.8,MALE
2011,150LEA,0,OTHER
2011,150LEA,0.8,WH7
2011,160LEA,0.063,BL7
2011,160LEA,0.813,FEM
2011,160LEA,0.188,MALE
2011,160LEA,0,OTHER
2011,160LEA,0.938,WH7
2011,170LEA,0.667,BL7
2011,170LEA,0.5,FEM
2011,170LEA,0.5,MALE
2011,170LEA,0,OTHER
2011,170LEA,0.333,WH7
2011,180LEA,0.107,BL7
2011,180LEA,0.536,FEM
2011,180LEA,0.464,MALE
2011,180LEA,0.036,OTHER
2011,180LEA,0.857,WH7
2011,181LEA,0.111,BL7
2011,181LEA,0.667,FEM
2011,181LEA,0.333,MALE
2011,181LEA,0,OTHER
2011,181LEA,0.889,WH7
2011,182LEA,0.143,BL7
2011,182LEA,0.429,FEM
2011,182LEA,0.571,MALE
2011,182LEA,0,OTHER
2011,182LEA,0.857,WH7
2011,190LEA,0.176,BL7
2011,190LEA,0.471,FEM
2011,190LEA,0.529,MALE
2011,190LEA,0,OTHER
2011,190LEA,0.824,WH7
2011,200LEA,0,BL7
2011,200LEA,0.357,FEM
2011,200LEA,0.643,MALE
2011,200LEA,0,OTHER
2011,200LEA,1,WH7
2011,210LEA,0,BL7
2011,210LEA,1,FEM
2011,210LEA,0,MALE
2011,210LEA,0,OTHER
2011,210LEA,1,WH7
2011,220LEA,0,BL7
2011,220LEA,0,FEM
2011,220LEA,1,MALE
2011,220LEA,0,OTHER
2011,220LEA,1,WH7
2011,230LEA,0.172,BL7
2011,230LEA,0.586,FEM
2011,230LEA,0.414,MALE
2011,230LEA,0,OTHER
2011,230LEA,0.828,WH7
2011,240LEA,0.053,BL7
2011,240LEA,0.368,FEM
2011,240LEA,0.632,MALE
2011,240LEA,0.053,OTHER
2011,240LEA,0.895,WH7
2011,241LEA,0,BL7
2011,241LEA,0.4,FEM
2011,241LEA,0.6,MALE
2011,241LEA,0.2,OTHER
2011,241LEA,0.8,WH7
2011,250LEA,0.24,BL7
2011,250LEA,0.6,FEM
2011,250LEA,0.4,MALE
2011,250LEA,0,OTHER
2011,250LEA,0.76,WH7
2011,260LEA,0.424,BL7
2011,260LEA,0.718,FEM
2011,260LEA,0.282,MALE
2011,260LEA,0.024,OTHER
2011,260LEA,0.553,WH7
2011,270LEA,0.2,BL7
2011,270LEA,0.9,FEM
2011,270LEA,0.1,MALE
2011,270LEA,0,OTHER
2011,270LEA,0.8,WH7
2011,280LEA,0,BL7
2011,280LEA,0.5,FEM
2011,280LEA,0.5,MALE
2011,280LEA,0,OTHER
2011,280LEA,1,WH7
2011,290LEA,0,BL7
2011,290LEA,0.667,FEM
2011,290LEA,0.333,MALE
2011,290LEA,0,OTHER
2011,290LEA,1,WH7
2011,291LEA,0.429,BL7
2011,291LEA,1,FEM
2011,291LEA,0,MALE
2011,291LEA,0,OTHER
2011,291LEA,0.571,WH7
2011,292LEA,0.5,BL7
2011,292LEA,0.5,FEM
2011,292LEA,0.5,MALE
2011,292LEA,0,OTHER
2011,292LEA,0.5,WH7
2011,300LEA,0,BL7
2011,300LEA,0.667,FEM
2011,300LEA,0.333,MALE
2011,300LEA,0,OTHER
2011,300LEA,1,WH7
2011,310LEA,0.25,BL7
2011,310LEA,0.375,FEM
2011,310LEA,0.625,MALE
2011,310LEA,0,OTHER
2011,310LEA,0.75,WH7
2011,320LEA,0.635,BL7
2011,320LEA,0.538,FEM
2011,320LEA,0.462,MALE
2011,320LEA,0.038,OTHER
2011,320LEA,0.327,WH7
2011,330LEA,0.333,BL7
2011,330LEA,0.467,FEM
2011,330LEA,0.533,MALE
2011,330LEA,0,OTHER
2011,330LEA,0.667,WH7
2011,340LEA,0.286,BL7
2011,340LEA,0.558,FEM
2011,340LEA,0.442,MALE
2011,340LEA,0.013,OTHER
2011,340LEA,0.701,WH7
2011,350LEA,0.438,BL7
2011,350LEA,0.625,FEM
2011,350LEA,0.375,MALE
2011,350LEA,0,OTHER
2011,350LEA,0.563,WH7
2011,360LEA,0.145,BL7
2011,360LEA,0.545,FEM
2011,360LEA,0.455,MALE
2011,360LEA,0,OTHER
2011,360LEA,0.855,WH7
2011,370LEA,0.2,BL7
2011,370LEA,0.8,FEM
2011,370LEA,0.2,MALE
2011,370LEA,0,OTHER
2011,370LEA,0.8,WH7
2011,380LEA,0,BL7
2011,380LEA,0,FEM
2011,380LEA,1,MALE
2011,380LEA,0,OTHER
2011,380LEA,1,WH7
2011,390LEA,0.263,BL7
2011,390LEA,0.526,FEM
2011,390LEA,0.474,MALE
2011,390LEA,0.053,OTHER
2011,390LEA,0.684,WH7
2011,400LEA,0.2,BL7
2011,400LEA,0.6,FEM
2011,400LEA,0.4,MALE
2011,400LEA,0,OTHER
2011,400LEA,0.8,WH7
2011,410LEA,0.433,BL7
2011,410LEA,0.625,FEM
2011,410LEA,0.375,MALE
2011,410LEA,0.025,OTHER
2011,410LEA,0.542,WH7
2011,420LEA,0.909,BL7
2011,420LEA,0.727,FEM
2011,420LEA,0.273,MALE
2011,420LEA,0,OTHER
2011,420LEA,0.091,WH7
2011,421LEA,0,BL7
2011,421LEA,0,FEM
2011,421LEA,1,MALE
2011,421LEA,0.25,OTHER
2011,421LEA,0.75,WH7
2011,422LEA,1,BL7
2011,422LEA,1,FEM
2011,422LEA,0,MALE
2011,422LEA,0,OTHER
2011,422LEA,0,WH7
2011,430LEA,0.286,BL7
2011,430LEA,0.536,FEM
2011,430LEA,0.464,MALE
2011,430LEA,0.036,OTHER
2011,430LEA,0.679,WH7
2011,440LEA,0,BL7
2011,440LEA,0.375,FEM
2011,440LEA,0.625,MALE
2011,440LEA,0.063,OTHER
2011,440LEA,0.938,WH7
2011,450LEA,0,BL7
2011,450LEA,0.609,FEM
2011,450LEA,0.391,MALE
2011,450LEA,0,OTHER
2011,450LEA,1,WH7
2011,460LEA,0.571,BL7
2011,460LEA,0.571,FEM
2011,460LEA,0.429,MALE
2011,460LEA,0,OTHER
2011,460LEA,0.429,WH7
2011,470LEA,0.583,BL7
2011,470LEA,0.917,FEM
2011,470LEA,0.083,MALE
2011,470LEA,0.083,OTHER
2011,470LEA,0.333,WH7
2011,480LEA,0.25,BL7
2011,480LEA,0,FEM
2011,480LEA,1,MALE
2011,480LEA,0,OTHER
2011,480LEA,0.75,WH7
2011,490LEA,0.111,BL7
2011,490LEA,0.444,FEM
2011,490LEA,0.556,MALE
2011,490LEA,0,OTHER
2011,490LEA,0.889,WH7
2011,491LEA,0.125,BL7
2011,491LEA,0.625,FEM
2011,491LEA,0.375,MALE
2011,491LEA,0,OTHER
2011,491LEA,0.875,WH7
2011,500LEA,0,BL7
2011,500LEA,0.667,FEM
2011,500LEA,0.333,MALE
2011,500LEA,0,OTHER
2011,500LEA,1,WH7
2011,510LEA,0.114,BL7
2011,510LEA,0.545,FEM
2011,510LEA,0.455,MALE
2011,510LEA,0,OTHER
2011,510LEA,0.886,WH7
2011,520LEA,0.333,BL7
2011,520LEA,0.5,FEM
2011,520LEA,0.5,MALE
2011,520LEA,0,OTHER
2011,520LEA,0.667,WH7
2011,530LEA,0.235,BL7
2011,530LEA,0.647,FEM
2011,530LEA,0.353,MALE
2011,530LEA,0.059,OTHER
2011,530LEA,0.706,WH7
2011,540LEA,0.235,BL7
2011,540LEA,0.647,FEM
2011,540LEA,0.353,MALE
2011,540LEA,0,OTHER
2011,540LEA,0.765,WH7
2011,550LEA,0.043,BL7
2011,550LEA,0.478,FEM
2011,550LEA,0.522,MALE
2011,550LEA,0,OTHER
2011,550LEA,0.957,WH7
2011,560LEA,0,BL7
2011,560LEA,0.091,FEM
2011,560LEA,0.909,MALE
2011,560LEA,0,OTHER
2011,560LEA,1,WH7
2011,570LEA,0,BL7
2011,570LEA,0.286,FEM
2011,570LEA,0.714,MALE
2011,570LEA,0,OTHER
2011,570LEA,1,WH7
2011,580LEA,0.273,BL7
2011,580LEA,0.455,FEM
2011,580LEA,0.545,MALE
2011,580LEA,0,OTHER
2011,580LEA,0.727,WH7
2011,590LEA,0,BL7
2011,590LEA,0.667,FEM
2011,590LEA,0.333,MALE
2011,590LEA,0,OTHER
2011,590LEA,1,WH7
2011,600LEA,0.358,BL7
2011,600LEA,0.727,FEM
2011,600LEA,0.273,MALE
2011,600LEA,0.034,OTHER
2011,600LEA,0.608,WH7
2011,610LEA,0,BL7
2011,610LEA,0.111,FEM
2011,610LEA,0.889,MALE
2011,610LEA,0,OTHER
2011,610LEA,1,WH7
2011,620LEA,0.273,BL7
2011,620LEA,0.455,FEM
2011,620LEA,0.545,MALE
2011,620LEA,0,OTHER
2011,620LEA,0.727,WH7
2011,630LEA,0.083,BL7
2011,630LEA,0.75,FEM
2011,630LEA,0.25,MALE
2011,630LEA,0,OTHER
2011,630LEA,0.917,WH7
2011,640LEA,0.321,BL7
2011,640LEA,0.607,FEM
2011,640LEA,0.393,MALE
2011,640LEA,0,OTHER
2011,640LEA,0.679,WH7
2011,650LEA,0.22,BL7
2011,650LEA,0.634,FEM
2011,650LEA,0.366,MALE
2011,650LEA,0.073,OTHER
2011,650LEA,0.707,WH7
2011,660LEA,0.875,BL7
2011,660LEA,1,FEM
2011,660LEA,0,MALE
2011,660LEA,0,OTHER
2011,660LEA,0.125,WH7
2011,670LEA,0.108,BL7
2011,670LEA,0.703,FEM
2011,670LEA,0.297,MALE
2011,670LEA,0,OTHER
2011,670LEA,0.892,WH7
2011,680LEA,0.308,BL7
2011,680LEA,0.769,FEM
2011,680LEA,0.231,MALE
2011,680LEA,0,OTHER
2011,680LEA,0.692,WH7
2011,681LEA,0.263,BL7
2011,681LEA,0.789,FEM
2011,681LEA,0.211,MALE
2011,681LEA,0,OTHER
2011,681LEA,0.737,WH7
2011,690LEA,0.25,BL7
2011,690LEA,0.5,FEM
2011,690LEA,0.5,MALE
2011,690LEA,0,OTHER
2011,690LEA,0.75,WH7
2011,700LEA,0.5,BL7
2011,700LEA,0.583,FEM
2011,700LEA,0.417,MALE
2011,700LEA,0,OTHER
2011,700LEA,0.5,WH7
2011,710LEA,0.188,BL7
2011,710LEA,0.375,FEM
2011,710LEA,0.625,MALE
2011,710LEA,0.063,OTHER
2011,710LEA,0.75,WH7
2011,720LEA,0.5,BL7
2011,720LEA,0.75,FEM
2011,720LEA,0.25,MALE
2011,720LEA,0,OTHER
2011,720LEA,0.5,WH7
2011,730LEA,0.4,BL7
2011,730LEA,0.4,FEM
2011,730LEA,0.6,MALE
2011,730LEA,0,OTHER
2011,730LEA,0.6,WH7
2011,740LEA,0.333,BL7
2011,740LEA,0.606,FEM
2011,740LEA,0.394,MALE
2011,740LEA,0,OTHER
2011,740LEA,0.667,WH7
2011,750LEA,0,BL7
2011,750LEA,0.333,FEM
2011,750LEA,0.667,MALE
2011,750LEA,0,OTHER
2011,750LEA,1,WH7
2011,760LEA,0.065,BL7
2011,760LEA,0.677,FEM
2011,760LEA,0.323,MALE
2011,760LEA,0,OTHER
2011,760LEA,0.935,WH7
2011,761LEA,0.125,BL7
2011,761LEA,0.875,FEM
2011,761LEA,0.125,MALE
2011,761LEA,0,OTHER
2011,761LEA,0.875,WH7
2011,770LEA,0.235,BL7
2011,770LEA,0.588,FEM
2011,770LEA,0.412,MALE
2011,770LEA,0,OTHER
2011,770LEA,0.765,WH7
2011,780LEA,0.19,BL7
2011,780LEA,0.595,FEM
2011,780LEA,0.405,MALE
2011,780LEA,0.429,OTHER
2011,780LEA,0.381,WH7
2011,790LEA,0.231,BL7
2011,790LEA,0.654,FEM
2011,790LEA,0.346,MALE
2011,790LEA,0.038,OTHER
2011,790LEA,0.731,WH7
2011,800LEA,0.171,BL7
2011,800LEA,0.6,FEM
2011,800LEA,0.4,MALE
2011,800LEA,0.029,OTHER
2011,800LEA,0.8,WH7
2011,810LEA,0.167,BL7
2011,810LEA,0.278,FEM
2011,810LEA,0.722,MALE
2011,810LEA,0,OTHER
2011,810LEA,0.833,WH7
2011,820LEA,0.368,BL7
2011,820LEA,0.632,FEM
2011,820LEA,0.368,MALE
2011,820LEA,0,OTHER
2011,820LEA,0.632,WH7
2011,821LEA,0.2,BL7
2011,821LEA,0.6,FEM
2011,821LEA,0.4,MALE
2011,821LEA,0.4,OTHER
2011,821LEA,0.4,WH7
2011,830LEA,0.368,BL7
2011,830LEA,0.526,FEM
2011,830LEA,0.474,MALE
2011,830LEA,0,OTHER
2011,830LEA,0.632,WH7
2011,840LEA,0.13,BL7
2011,840LEA,0.522,FEM
2011,840LEA,0.478,MALE
2011,840LEA,0,OTHER
2011,840LEA,0.87,WH7
2011,850LEA,0,BL7
2011,850LEA,0.526,FEM
2011,850LEA,0.474,MALE
2011,850LEA,0,OTHER
2011,850LEA,1,WH7
2011,860LEA,0.053,BL7
2011,860LEA,0.737,FEM
2011,860LEA,0.263,MALE
2011,860LEA,0,OTHER
2011,860LEA,0.947,WH7
2011,861LEA,0,BL7
2011,861LEA,0.333,FEM
2011,861LEA,0.667,MALE
2011,861LEA,0,OTHER
2011,861LEA,1,WH7
2011,862LEA,0.25,BL7
2011,862LEA,0.5,FEM
2011,862LEA,0.5,MALE
2011,862LEA,0,OTHER
2011,862LEA,0.75,WH7
2011,870LEA,0,BL7
2011,870LEA,0.25,FEM
2011,870LEA,0.75,MALE
2011,870LEA,0,OTHER
2011,870LEA,1,WH7
2011,880LEA,0,BL7
2011,880LEA,0.333,FEM
2011,880LEA,0.667,MALE
2011,880LEA,0,OTHER
2011,880LEA,1,WH7
2011,890LEA,0.333,BL7
2011,890LEA,1,FEM
2011,890LEA,0,MALE
2011,890LEA,0,OTHER
2011,890LEA,0.667,WH7
2011,900LEA,0.135,BL7
2011,900LEA,0.615,FEM
2011,900LEA,0.385,MALE
2011,900LEA,0,OTHER
2011,900LEA,0.865,WH7
2011,910LEA,0.375,BL7
2011,910LEA,0.375,FEM
2011,910LEA,0.625,MALE
2011,910LEA,0,OTHER
2011,910LEA,0.625,WH7
2011,920LEA,0.178,BL7
2011,920LEA,0.595,FEM
2011,920LEA,0.405,MALE
2011,920LEA,0.049,OTHER
2011,920LEA,0.773,WH7
2011,930LEA,0.625,BL7
2011,930LEA,0.5,FEM
2011,930LEA,0.5,MALE
2011,930LEA,0.125,OTHER
2011,930LEA,0.25,WH7
2011,940LEA,0.8,BL7
2011,940LEA,0.2,FEM
2011,940LEA,0.8,MALE
2011,940LEA,0,OTHER
2011,940LEA,0.2,WH7
2011,950LEA,0,BL7
2011,950LEA,0.111,FEM
2011,950LEA,0.889,MALE
2011,950LEA,0,OTHER
2011,950LEA,1,WH7
2011,960LEA,0.406,BL7
2011,960LEA,0.625,FEM
2011,960LEA,0.375,MALE
2011,960LEA,0,OTHER
2011,960LEA,0.594,WH7
2011,970LEA,0.045,BL7
2011,970LEA,0.5,FEM
2011,970LEA,0.5,MALE
2011,970LEA,0.091,OTHER
2011,970LEA,0.864,WH7
2011,980LEA,0.28,BL7
2011,980LEA,0.56,FEM
2011,980LEA,0.44,MALE
2011,980LEA,0,OTHER
2011,980LEA,0.72,WH7
2011,990LEA,0,BL7
2011,990LEA,0.429,FEM
2011,990LEA,0.571,MALE
2011,990LEA,0,OTHER
2011,990LEA,1,WH7
2011,995LEA,0,BL7
2011,995LEA,0.667,FEM
2011,995LEA,0.333,MALE
2011,995LEA,0,OTHER
2011,995LEA,1,WH7
2011,NC-SEA,0.234,BL7
2011,NC-SEA,0.585,FEM
2011,NC-SEA,0.415,MALE
2011,NC-SEA,0.026,OTHER
2011,NC-SEA,0.741,WH7
2012,010LEA,0.176,BL7
2012,010LEA,0.618,FEM
2012,010LEA,0.382,MALE
2012,010LEA,0.029,OTHER
2012,010LEA,0.794,WH7
2012,020LEA,0,BL7
2012,020LEA,0.7,FEM
2012,020LEA,0.3,MALE
2012,020LEA,0,OTHER
2012,020LEA,1,WH7
2012,030LEA,0.25,BL7
2012,030LEA,0.75,FEM
2012,030LEA,0.25,MALE
2012,030LEA,0.25,OTHER
2012,030LEA,0.5,WH7
2012,040LEA,0.4,BL7
2012,040LEA,0.5,FEM
2012,040LEA,0.5,MALE
2012,040LEA,0,OTHER
2012,040LEA,0.6,WH7
2012,050LEA,0,BL7
2012,050LEA,0.2,FEM
2012,050LEA,0.8,MALE
2012,050LEA,0,OTHER
2012,050LEA,1,WH7
2012,060LEA,0,BL7
2012,060LEA,0.6,FEM
2012,060LEA,0.4,MALE
2012,060LEA,0,OTHER
2012,060LEA,1,WH7
2012,070LEA,0.143,BL7
2012,070LEA,0.429,FEM
2012,070LEA,0.571,MALE
2012,070LEA,0.071,OTHER
2012,070LEA,0.786,WH7
2012,080LEA,0.75,BL7
2012,080LEA,0.5,FEM
2012,080LEA,0.5,MALE
2012,080LEA,0,OTHER
2012,080LEA,0.25,WH7
2012,090LEA,0.462,BL7
2012,090LEA,0.692,FEM
2012,090LEA,0.308,MALE
2012,090LEA,0,OTHER
2012,090LEA,0.538,WH7
2012,100LEA,0.316,BL7
2012,100LEA,0.632,FEM
2012,100LEA,0.368,MALE
2012,100LEA,0,OTHER
2012,100LEA,0.684,WH7
2012,110LEA,0.049,BL7
2012,110LEA,0.585,FEM
2012,110LEA,0.415,MALE
2012,110LEA,0,OTHER
2012,110LEA,0.951,WH7
2012,111LEA,0,BL7
2012,111LEA,0.556,FEM
2012,111LEA,0.444,MALE
2012,111LEA,0.111,OTHER
2012,111LEA,0.889,WH7
2012,120LEA,0.077,BL7
2012,120LEA,0.462,FEM
2012,120LEA,0.538,MALE
2012,120LEA,0,OTHER
2012,120LEA,0.923,WH7
2012,130LEA,0.128,BL7
2012,130LEA,0.487,FEM
2012,130LEA,0.513,MALE
2012,130LEA,0,OTHER
2012,130LEA,0.872,WH7
2012,132LEA,0,BL7
2012,132LEA,0.444,FEM
2012,132LEA,0.556,MALE
2012,132LEA,0,OTHER
2012,132LEA,1,WH7
2012,140LEA,0.077,BL7
2012,140LEA,0.462,FEM
2012,140LEA,0.538,MALE
2012,140LEA,0,OTHER
2012,140LEA,0.923,WH7
2012,150LEA,0.2,BL7
2012,150LEA,0.2,FEM
2012,150LEA,0.8,MALE
2012,150LEA,0,OTHER
2012,150LEA,0.8,WH7
2012,160LEA,0,BL7
2012,160LEA,0.75,FEM
2012,160LEA,0.25,MALE
2012,160LEA,0,OTHER
2012,160LEA,1,WH7
2012,170LEA,0.667,BL7
2012,170LEA,0.5,FEM
2012,170LEA,0.5,MALE
2012,170LEA,0,OTHER
2012,170LEA,0.333,WH7
2012,180LEA,0.107,BL7
2012,180LEA,0.571,FEM
2012,180LEA,0.429,MALE
2012,180LEA,0.036,OTHER
