year,agency_code,status,subgroup,ccc_count,ccc_pct
2009,070330,COMP1Y,FEM,20,57.14
2009,070330,COMP1Y,HI7,,50
2009,070330,COMP1Y,ELS,,
2009,070330,COMP1Y,MALE,16,41.02
2009,070330,COMP1Y,MU7,,
2009,070330,COMP1Y,SWD,,57.14
2009,070330,COMP1Y,WH7,27,50.94
2009,070330,NOCOMP1Y,AM7,,
2009,070330,NOCOMP1Y,AS7,,
2009,070330,NOCOMP1Y,ALL,38,48.64
2009,070330,NOCOMP1Y,BL7,11,42.1
2009,070330,NOCOMP1Y,EDS,17,34.61
2009,070330,NOCOMP1Y,FEM,15,57.14
2009,070330,NOCOMP1Y,HI7,,50
2009,070330,NOCOMP1Y,ELS,,
2009,070330,NOCOMP1Y,MALE,23,41.02
2009,070330,NOCOMP1Y,MU7,,
2009,070330,NOCOMP1Y,SWD,,57.14
2009,070330,NOCOMP1Y,WH7,26,50.94
2009,070339,COMP1Y,AM7,,
2009,070339,COMP1Y,AS7,,
2009,070339,COMP1Y,ALL,29,46.03
2009,070339,COMP1Y,BL7,10,38.46
2009,070339,COMP1Y,EDS,7,26.92
2009,070339,COMP1Y,FEM,20,51.28
2009,070339,COMP1Y,HI7,,
2009,070339,COMP1Y,ELS,,
2009,070339,COMP1Y,MALE,9,37.5
2009,070339,COMP1Y,MU7,,
2009,070339,COMP1Y,SWD,,
2009,070339,COMP1Y,WH7,19,52.77
2009,070339,NOCOMP1Y,AM7,,
2009,070339,NOCOMP1Y,AS7,,
2009,070339,NOCOMP1Y,ALL,34,46.03
2009,070339,NOCOMP1Y,BL7,16,38.46
2009,070339,NOCOMP1Y,EDS,19,26.92
2009,070339,NOCOMP1Y,FEM,19,51.28
2009,070339,NOCOMP1Y,HI7,,
2009,070339,NOCOMP1Y,ELS,,
2009,070339,NOCOMP1Y,MALE,15,37.5
2009,070339,NOCOMP1Y,MU7,,
2009,070339,NOCOMP1Y,SWD,,
2009,070339,NOCOMP1Y,WH7,17,52.77
2009,070342,COMP1Y,AM7,,
2009,070342,COMP1Y,AS7,,
2009,070342,COMP1Y,ALL,88,56.05
2009,070342,COMP1Y,BL7,19,35.84
2009,070342,COMP1Y,EDS,23,39.65
2009,070342,COMP1Y,FEM,49,55.68
2009,070342,COMP1Y,HI7,,60
2009,070342,COMP1Y,ELS,,
2009,070342,COMP1Y,MALE,39,56.52
2009,070342,COMP1Y,MU7,,
2009,070342,COMP1Y,SWD,6,85.71
2009,070342,COMP1Y,WH7,66,68.04
2009,070342,NOCOMP1Y,AM7,,
2009,070342,NOCOMP1Y,AS7,,
2009,070342,NOCOMP1Y,ALL,69,56.05
2009,070342,NOCOMP1Y,BL7,34,35.84
2009,070342,NOCOMP1Y,EDS,35,39.65
2009,070342,NOCOMP1Y,FEM,39,55.68
2009,070342,NOCOMP1Y,HI7,,60
2009,070342,NOCOMP1Y,ELS,,
2009,070342,NOCOMP1Y,MALE,30,56.52
2009,070342,NOCOMP1Y,MU7,,
2009,070342,NOCOMP1Y,SWD,,85.71
2009,070342,NOCOMP1Y,WH7,31,68.04
2009,070LEA,COMP1Y,AM7,,
2009,070LEA,COMP1Y,AS7,,
2009,070LEA,COMP1Y,ALL,154,50.82
2009,070LEA,COMP1Y,BL7,38,35.84
2009,070LEA,COMP1Y,EDS,39,33.33
2009,070LEA,COMP1Y,FEM,90,53.57
2009,070LEA,COMP1Y,HI7,,57.14
2009,070LEA,COMP1Y,ELS,,
2009,070LEA,COMP1Y,MALE,64,47.4
2009,070LEA,COMP1Y,MU7,,
2009,070LEA,COMP1Y,SWD,10,58.82
2009,070LEA,COMP1Y,WH7,112,59.89
2009,070LEA,NOCOMP1Y,AM7,,
2009,070LEA,NOCOMP1Y,AS7,,
2009,070LEA,NOCOMP1Y,ALL,149,50.82
2009,070LEA,NOCOMP1Y,BL7,68,35.84
2009,070LEA,NOCOMP1Y,EDS,78,33.33
2009,070LEA,NOCOMP1Y,FEM,78,53.57
2009,070LEA,NOCOMP1Y,HI7,,57.14
2009,070LEA,NOCOMP1Y,ELS,,
2009,070LEA,NOCOMP1Y,MALE,71,47.4
2009,070LEA,NOCOMP1Y,MU7,,
2009,070LEA,NOCOMP1Y,SWD,7,58.82
2009,070LEA,NOCOMP1Y,WH7,75,59.89
2009,080312,COMP1Y,AM7,,
2009,080312,COMP1Y,AS7,,
2009,080312,COMP1Y,ALL,44,50.57
2009,080312,COMP1Y,BL7,37,49.33
2009,080312,COMP1Y,EDS,,
2009,080312,COMP1Y,FEM,24,48
2009,080312,COMP1Y,HI7,,
2009,080312,COMP1Y,ELS,,
2009,080312,COMP1Y,MALE,20,54.05
2009,080312,COMP1Y,MU7,,
2009,080312,COMP1Y,SWD,,
2009,080312,COMP1Y,WH7,7,63.63
2009,080312,NOCOMP1Y,AM7,,
2009,080312,NOCOMP1Y,AS7,,
2009,080312,NOCOMP1Y,ALL,43,50.57
2009,080312,NOCOMP1Y,BL7,38,49.33
2009,080312,NOCOMP1Y,EDS,,
2009,080312,NOCOMP1Y,FEM,26,48
2009,080312,NOCOMP1Y,HI7,,
2009,080312,NOCOMP1Y,ELS,,
2009,080312,NOCOMP1Y,MALE,17,54.05
2009,080312,NOCOMP1Y,MU7,,
2009,080312,NOCOMP1Y,SWD,,
2009,080312,NOCOMP1Y,WH7,,63.63
2009,080LEA,COMP1Y,AM7,,
2009,080LEA,COMP1Y,AS7,,
2009,080LEA,COMP1Y,ALL,44,50.57
2009,080LEA,COMP1Y,BL7,37,49.33
2009,080LEA,COMP1Y,EDS,,
2009,080LEA,COMP1Y,FEM,24,48
2009,080LEA,COMP1Y,HI7,,
2009,080LEA,COMP1Y,ELS,,
2009,080LEA,COMP1Y,MALE,20,54.05
2009,080LEA,COMP1Y,MU7,,
2009,080LEA,COMP1Y,SWD,,
2009,080LEA,COMP1Y,WH7,7,63.63
2009,080LEA,NOCOMP1Y,AM7,,
2009,080LEA,NOCOMP1Y,AS7,,
2009,080LEA,NOCOMP1Y,ALL,43,50.57
2009,080LEA,NOCOMP1Y,BL7,38,49.33
2009,080LEA,NOCOMP1Y,EDS,,
2009,080LEA,NOCOMP1Y,FEM,26,48
2009,080LEA,NOCOMP1Y,HI7,,
2009,080LEA,NOCOMP1Y,ELS,,
2009,080LEA,NOCOMP1Y,MALE,17,54.05
2009,080LEA,NOCOMP1Y,MU7,,
2009,080LEA,NOCOMP1Y,SWD,,
2009,080LEA,NOCOMP1Y,WH7,,63.63
2009,090330,COMP1Y,AM7,,
2009,090330,COMP1Y,AS7,,
2009,090330,COMP1Y,ALL,41,47.67
2009,090330,COMP1Y,BL7,23,41.07
2009,090330,COMP1Y,EDS,16,40
2009,090330,COMP1Y,FEM,22,53.65
2009,090330,COMP1Y,HI7,,33.33
2009,090330,COMP1Y,ELS,,
2009,090330,COMP1Y,MALE,19,42.22
2009,090330,COMP1Y,MU7,,
2009,090330,COMP1Y,SWD,,
2009,090330,COMP1Y,WH7,17,65.38
2009,090330,NOCOMP1Y,AM7,,
2009,090330,NOCOMP1Y,AS7,,
2009,090330,NOCOMP1Y,ALL,45,47.67
2009,090330,NOCOMP1Y,BL7,33,41.07
2009,090330,NOCOMP1Y,EDS,24,40
2009,090330,NOCOMP1Y,FEM,19,53.65
2009,090330,NOCOMP1Y,HI7,,33.33
2009,090330,NOCOMP1Y,ELS,,
2009,090330,NOCOMP1Y,MALE,26,42.22
2009,090330,NOCOMP1Y,MU7,,
2009,090330,NOCOMP1Y,SWD,,
2009,090330,NOCOMP1Y,WH7,9,65.38
2009,090368,COMP1Y,AM7,,95
2009,090368,COMP1Y,AS7,,
2009,090368,COMP1Y,ALL,55,42.3
2009,090368,COMP1Y,BL7,15,29.41
2009,090368,COMP1Y,EDS,20,40
2009,090368,COMP1Y,FEM,30,40
2009,090368,COMP1Y,HI7,,
2009,090368,COMP1Y,ELS,,
2009,090368,COMP1Y,MALE,25,45.45
2009,090368,COMP1Y,MU7,,
2009,090368,COMP1Y,SWD,,
2009,090368,COMP1Y,WH7,39,52
2009,090368,NOCOMP1Y,AM7,,95
2009,090368,NOCOMP1Y,AS7,,
2009,090368,NOCOMP1Y,ALL,75,42.3
2009,090368,NOCOMP1Y,BL7,36,29.41
2009,090368,NOCOMP1Y,EDS,30,40
2009,090368,NOCOMP1Y,FEM,45,40
2009,090368,NOCOMP1Y,HI7,,
2009,090368,NOCOMP1Y,ELS,,
2009,090368,NOCOMP1Y,MALE,30,45.45
2009,090368,NOCOMP1Y,MU7,,
2009,090368,NOCOMP1Y,SWD,,
2009,090368,NOCOMP1Y,WH7,36,52
2009,090LEA,COMP1Y,AM7,,50
2009,090LEA,COMP1Y,AS7,,
2009,090LEA,COMP1Y,ALL,96,44.44
2009,090LEA,COMP1Y,BL7,38,35.51
2009,090LEA,COMP1Y,EDS,36,40
2009,090LEA,COMP1Y,FEM,52,44.82
2009,090LEA,COMP1Y,HI7,,25
2009,090LEA,COMP1Y,ELS,,
2009,090LEA,COMP1Y,MALE,44,44
2009,090LEA,COMP1Y,MU7,,
2009,090LEA,COMP1Y,SWD,,
2009,090LEA,COMP1Y,WH7,56,55.44
2009,090LEA,NOCOMP1Y,AM7,,50
2009,090LEA,NOCOMP1Y,AS7,,
2009,090LEA,NOCOMP1Y,ALL,120,44.44
2009,090LEA,NOCOMP1Y,BL7,69,35.51
2009,090LEA,NOCOMP1Y,EDS,54,40
2009,090LEA,NOCOMP1Y,FEM,64,44.82
2009,090LEA,NOCOMP1Y,HI7,,25
2009,090LEA,NOCOMP1Y,ELS,,
2009,090LEA,NOCOMP1Y,MALE,56,44
2009,090LEA,NOCOMP1Y,MU7,,
2009,090LEA,NOCOMP1Y,SWD,,
2009,090LEA,NOCOMP1Y,WH7,45,55.44
2009,100308,COMP1Y,AM7,,
2009,100308,COMP1Y,AS7,,
2009,100308,COMP1Y,ALL,,
2009,100308,COMP1Y,BL7,,
2009,100308,COMP1Y,EDS,,
2009,100308,COMP1Y,FEM,,
2009,100308,COMP1Y,HI7,,
2009,100308,COMP1Y,ELS,,
2009,100308,COMP1Y,MALE,,
2009,100308,COMP1Y,MU7,,
2009,100308,COMP1Y,SWD,,
2009,100308,COMP1Y,WH7,,
2009,100308,NOCOMP1Y,AM7,,
2009,100308,NOCOMP1Y,AS7,,
2009,100308,NOCOMP1Y,ALL,,
2009,100308,NOCOMP1Y,BL7,,
2009,100308,NOCOMP1Y,EDS,,
2009,100308,NOCOMP1Y,FEM,,
2009,100308,NOCOMP1Y,HI7,,
2009,100308,NOCOMP1Y,ELS,,
2009,100308,NOCOMP1Y,MALE,,
2009,100308,NOCOMP1Y,MU7,,
2009,100308,NOCOMP1Y,SWD,,
2009,100308,NOCOMP1Y,WH7,,
2009,100326,COMP1Y,AM7,,
2009,100326,COMP1Y,AS7,,
2009,100326,COMP1Y,ALL,42,43.29
2009,100326,COMP1Y,BL7,14,32.55
2009,100326,COMP1Y,EDS,20,46.51
2009,100326,COMP1Y,FEM,18,36
2009,100326,COMP1Y,HI7,5,83.33
2009,100326,COMP1Y,ELS,,95
2009,100326,COMP1Y,MALE,24,51.06
2009,100326,COMP1Y,MU7,,
2009,100326,COMP1Y,SWD,,95
2009,100326,COMP1Y,WH7,23,50
2009,100326,NOCOMP1Y,AM7,,
2009,100326,NOCOMP1Y,AS7,,
2009,100326,NOCOMP1Y,ALL,55,43.29
2009,100326,NOCOMP1Y,BL7,29,32.55
2009,100326,NOCOMP1Y,EDS,23,46.51
2009,100326,NOCOMP1Y,FEM,32,36
2009,100326,NOCOMP1Y,HI7,,83.33
2009,100326,NOCOMP1Y,ELS,,95
2009,100326,NOCOMP1Y,MALE,23,51.06
2009,100326,NOCOMP1Y,MU7,,
2009,100326,NOCOMP1Y,SWD,,95
2009,100326,NOCOMP1Y,WH7,23,50
2009,100334,COMP1Y,AM7,,
2009,100334,COMP1Y,AS7,,
2009,100334,COMP1Y,ALL,71,51.07
2009,100334,COMP1Y,BL7,12,38.7
2009,100334,COMP1Y,EDS,12,37.5
2009,100334,COMP1Y,FEM,42,51.85
2009,100334,COMP1Y,HI7,,
2009,100334,COMP1Y,ELS,,
2009,100334,COMP1Y,MALE,29,50
2009,100334,COMP1Y,MU7,,66.66
2009,100334,COMP1Y,SWD,,
2009,100334,COMP1Y,WH7,57,55.88
2009,100334,NOCOMP1Y,AM7,,
2009,100334,NOCOMP1Y,AS7,,
2009,100334,NOCOMP1Y,ALL,68,51.07
2009,100334,NOCOMP1Y,BL7,19,38.7
2009,100334,NOCOMP1Y,EDS,20,37.5
2009,100334,NOCOMP1Y,FEM,39,51.85
2009,100334,NOCOMP1Y,HI7,,
2009,100334,NOCOMP1Y,ELS,,
2009,100334,NOCOMP1Y,MALE,29,50
2009,100334,NOCOMP1Y,MU7,,66.66
2009,100334,NOCOMP1Y,SWD,,
2009,100334,NOCOMP1Y,WH7,45,55.88
2009,100348,COMP1Y,AM7,,50
2009,100348,COMP1Y,AS7,,
2009,100348,COMP1Y,ALL,76,50
2009,100348,COMP1Y,BL7,7,41.17
2009,100348,COMP1Y,EDS,22,51.16
2009,100348,COMP1Y,FEM,42,50
2009,100348,COMP1Y,HI7,,42.85
2009,100348,COMP1Y,ELS,,
2009,100348,COMP1Y,MALE,34,50
2009,100348,COMP1Y,MU7,,
2009,100348,COMP1Y,SWD,,
2009,100348,COMP1Y,WH7,65,52
2009,100348,NOCOMP1Y,AM7,,50
2009,100348,NOCOMP1Y,AS7,,
2009,100348,NOCOMP1Y,ALL,76,50
2009,100348,NOCOMP1Y,BL7,10,41.17
2009,100348,NOCOMP1Y,EDS,21,51.16
2009,100348,NOCOMP1Y,FEM,42,50
2009,100348,NOCOMP1Y,HI7,,42.85
2009,100348,NOCOMP1Y,ELS,,
2009,100348,NOCOMP1Y,MALE,34,50
2009,100348,NOCOMP1Y,MU7,,
2009,100348,NOCOMP1Y,SWD,,
2009,100348,NOCOMP1Y,WH7,60,52
2009,100LEA,COMP1Y,AM7,,33.33
2009,100LEA,COMP1Y,AS7,,
2009,100LEA,COMP1Y,ALL,189,48.33
2009,100LEA,COMP1Y,BL7,33,35.86
2009,100LEA,COMP1Y,EDS,54,45.37
2009,100LEA,COMP1Y,FEM,102,47
2009,100LEA,COMP1Y,HI7,8,61.53
2009,100LEA,COMP1Y,ELS,,33.33
2009,100LEA,COMP1Y,MALE,87,50
2009,100LEA,COMP1Y,MU7,,33.33
2009,100LEA,COMP1Y,SWD,,95
2009,100LEA,COMP1Y,WH7,145,52.91
2009,100LEA,NOCOMP1Y,AM7,,33.33
2009,100LEA,NOCOMP1Y,AS7,,
2009,100LEA,NOCOMP1Y,ALL,202,48.33
2009,100LEA,NOCOMP1Y,BL7,59,35.86
2009,100LEA,NOCOMP1Y,EDS,65,45.37
2009,100LEA,NOCOMP1Y,FEM,115,47
2009,100LEA,NOCOMP1Y,HI7,5,61.53
2009,100LEA,NOCOMP1Y,ELS,,33.33
2009,100LEA,NOCOMP1Y,MALE,87,50
2009,100LEA,NOCOMP1Y,MU7,,33.33
2009,100LEA,NOCOMP1Y,SWD,,95
2009,100LEA,NOCOMP1Y,WH7,129,52.91
2009,110303,COMP1Y,AM7,,
2009,110303,COMP1Y,AS7,,
2009,110303,COMP1Y,ALL,,
2009,110303,COMP1Y,BL7,,
2009,110303,COMP1Y,EDS,,
2009,110303,COMP1Y,FEM,,
2009,110303,COMP1Y,HI7,,
2009,110303,COMP1Y,ELS,,
2009,110303,COMP1Y,MALE,,
2009,110303,COMP1Y,MU7,,
2009,110303,COMP1Y,SWD,,
2009,110303,COMP1Y,WH7,,
2009,110303,NOCOMP1Y,AM7,,
2009,110303,NOCOMP1Y,AS7,,
2009,110303,NOCOMP1Y,ALL,7,
2009,110303,NOCOMP1Y,BL7,,
2009,110303,NOCOMP1Y,EDS,,
2009,110303,NOCOMP1Y,FEM,,
2009,110303,NOCOMP1Y,HI7,,
2009,110303,NOCOMP1Y,ELS,,
2009,110303,NOCOMP1Y,MALE,,
2009,110303,NOCOMP1Y,MU7,,
2009,110303,NOCOMP1Y,SWD,,
2009,110303,NOCOMP1Y,WH7,6,
2009,110304,COMP1Y,AM7,,95
2009,110304,COMP1Y,AS7,,95
2009,110304,COMP1Y,ALL,133,61.57
2009,110304,COMP1Y,BL7,6,42.85
2009,110304,COMP1Y,EDS,21,60
2009,110304,COMP1Y,FEM,77,69.36
2009,110304,COMP1Y,HI7,,95
2009,110304,COMP1Y,ELS,,66.66
2009,110304,COMP1Y,MALE,56,53.33
2009,110304,COMP1Y,MU7,,20
2009,110304,COMP1Y,SWD,,
2009,110304,COMP1Y,WH7,119,63.97
2009,110304,NOCOMP1Y,AM7,,95
2009,110304,NOCOMP1Y,AS7,,95
2009,110304,NOCOMP1Y,ALL,83,61.57
2009,110304,NOCOMP1Y,BL7,8,42.85
2009,110304,NOCOMP1Y,EDS,14,60
2009,110304,NOCOMP1Y,FEM,34,69.36
2009,110304,NOCOMP1Y,HI7,,95
2009,110304,NOCOMP1Y,ELS,,66.66
2009,110304,NOCOMP1Y,MALE,49,53.33
2009,110304,NOCOMP1Y,MU7,8,20
2009,110304,NOCOMP1Y,SWD,,
2009,110304,NOCOMP1Y,WH7,67,63.97
2009,110322,COMP1Y,AM7,,
2009,110322,COMP1Y,AS7,,
2009,110322,COMP1Y,ALL,,
2009,110322,COMP1Y,BL7,,
2009,110322,COMP1Y,EDS,,
2009,110322,COMP1Y,FEM,,
2009,110322,COMP1Y,HI7,,
2009,110322,COMP1Y,ELS,,
2009,110322,COMP1Y,MALE,,
2009,110322,COMP1Y,MU7,,
2009,110322,COMP1Y,SWD,,
2009,110322,COMP1Y,WH7,,
2009,110322,NOCOMP1Y,AM7,,
2009,110322,NOCOMP1Y,AS7,,
2009,110322,NOCOMP1Y,ALL,,
2009,110322,NOCOMP1Y,BL7,,
2009,110322,NOCOMP1Y,EDS,,
2009,110322,NOCOMP1Y,FEM,,
2009,110322,NOCOMP1Y,HI7,,
2009,110322,NOCOMP1Y,ELS,,
2009,110322,NOCOMP1Y,MALE,,
2009,110322,NOCOMP1Y,MU7,,
2009,110322,NOCOMP1Y,SWD,,
2009,110322,NOCOMP1Y,WH7,,
2009,110323,COMP1Y,AM7,,
2009,110323,COMP1Y,AS7,,
2009,110323,COMP1Y,ALL,5,21.73
2009,110323,COMP1Y,BL7,,
2009,110323,COMP1Y,EDS,,
2009,110323,COMP1Y,FEM,,21.42
2009,110323,COMP1Y,HI7,,
2009,110323,COMP1Y,ELS,,
2009,110323,COMP1Y,MALE,,22.22
2009,110323,COMP1Y,MU7,,
2009,110323,COMP1Y,SWD,,
2009,110323,COMP1Y,WH7,5,22.72
2009,110323,NOCOMP1Y,AM7,,
2009,110323,NOCOMP1Y,AS7,,
2009,110323,NOCOMP1Y,ALL,18,21.73
2009,110323,NOCOMP1Y,BL7,,
2009,110323,NOCOMP1Y,EDS,,
2009,110323,NOCOMP1Y,FEM,11,21.42
2009,110323,NOCOMP1Y,HI7,,
2009,110323,NOCOMP1Y,ELS,,
2009,110323,NOCOMP1Y,MALE,7,22.22
2009,110323,NOCOMP1Y,MU7,,
2009,110323,NOCOMP1Y,SWD,,
2009,110323,NOCOMP1Y,WH7,17,22.72
2009,110336,COMP1Y,AM7,,
2009,110336,COMP1Y,AS7,,95
2009,110336,COMP1Y,ALL,47,51.08
2009,110336,COMP1Y,BL7,,50
2009,110336,COMP1Y,EDS,10,41.66
2009,110336,COMP1Y,FEM,27,55.1
2009,110336,COMP1Y,HI7,,
2009,110336,COMP1Y,ELS,,
2009,110336,COMP1Y,MALE,20,46.51
2009,110336,COMP1Y,MU7,,
2009,110336,COMP1Y,SWD,,40
2009,110336,COMP1Y,WH7,44,51.76
2009,110336,NOCOMP1Y,AM7,,
2009,110336,NOCOMP1Y,AS7,,95
2009,110336,NOCOMP1Y,ALL,45,51.08
2009,110336,NOCOMP1Y,BL7,,50
2009,110336,NOCOMP1Y,EDS,14,41.66
2009,110336,NOCOMP1Y,FEM,22,55.1
2009,110336,NOCOMP1Y,HI7,,
2009,110336,NOCOMP1Y,ELS,,
2009,110336,NOCOMP1Y,MALE,23,46.51
2009,110336,NOCOMP1Y,MU7,,
2009,110336,NOCOMP1Y,SWD,6,40
2009,110336,NOCOMP1Y,WH7,41,51.76
2009,110340,COMP1Y,AM7,,95
2009,110340,COMP1Y,AS7,,
2009,110340,COMP1Y,ALL,59,50
2009,110340,COMP1Y,BL7,5,71.42
2009,110340,COMP1Y,EDS,17,43.58
2009,110340,COMP1Y,FEM,33,50
2009,110340,COMP1Y,HI7,,21.42
2009,110340,COMP1Y,ELS,,50
2009,110340,COMP1Y,MALE,26,50
2009,110340,COMP1Y,MU7,,
2009,110340,COMP1Y,SWD,,33.33
2009,110340,COMP1Y,WH7,49,52.68
2009,110340,NOCOMP1Y,AM7,,95
2009,110340,NOCOMP1Y,AS7,,
2009,110340,NOCOMP1Y,ALL,59,50
2009,110340,NOCOMP1Y,BL7,,71.42
2009,110340,NOCOMP1Y,EDS,22,43.58
2009,110340,NOCOMP1Y,FEM,33,50
2009,110340,NOCOMP1Y,HI7,11,21.42
2009,110340,NOCOMP1Y,ELS,,50
2009,110340,NOCOMP1Y,MALE,26,50
2009,110340,NOCOMP1Y,MU7,,
2009,110340,NOCOMP1Y,SWD,,33.33
2009,110340,NOCOMP1Y,WH7,44,52.68
2009,110352,COMP1Y,AM7,,
2009,110352,COMP1Y,AS7,,95
2009,110352,COMP1Y,ALL,94,61.43
2009,110352,COMP1Y,BL7,,
2009,110352,COMP1Y,EDS,11,47.82
2009,110352,COMP1Y,FEM,54,72
2009,110352,COMP1Y,HI7,,95
2009,110352,COMP1Y,ELS,,
2009,110352,COMP1Y,MALE,40,51.28
2009,110352,COMP1Y,MU7,,
2009,110352,COMP1Y,SWD,,
2009,110352,COMP1Y,WH7,91,61.48
2009,110352,NOCOMP1Y,AM7,,
2009,110352,NOCOMP1Y,AS7,,95
2009,110352,NOCOMP1Y,ALL,59,61.43
2009,110352,NOCOMP1Y,BL7,,
2009,110352,NOCOMP1Y,EDS,12,47.82
2009,110352,NOCOMP1Y,FEM,21,72
2009,110352,NOCOMP1Y,HI7,,95
2009,110352,NOCOMP1Y,ELS,,
2009,110352,NOCOMP1Y,MALE,38,51.28
2009,110352,NOCOMP1Y,MU7,,
2009,110352,NOCOMP1Y,SWD,5,
2009,110352,NOCOMP1Y,WH7,57,61.48
2009,110380,COMP1Y,AM7,,
2009,110380,COMP1Y,AS7,,
2009,110380,COMP1Y,ALL,86,56.57
2009,110380,COMP1Y,BL7,,95
2009,110380,COMP1Y,EDS,10,52.63
2009,110380,COMP1Y,FEM,44,60.27
2009,110380,COMP1Y,HI7,,95
2009,110380,COMP1Y,ELS,,
2009,110380,COMP1Y,MALE,42,53.16
2009,110380,COMP1Y,MU7,,75
2009,110380,COMP1Y,SWD,,50
2009,110380,COMP1Y,WH7,80,55.17
2009,110380,NOCOMP1Y,AM7,,
2009,110380,NOCOMP1Y,AS7,,
2009,110380,NOCOMP1Y,ALL,66,56.57
2009,110380,NOCOMP1Y,BL7,,95
2009,110380,NOCOMP1Y,EDS,9,52.63
2009,110380,NOCOMP1Y,FEM,29,60.27
2009,110380,NOCOMP1Y,HI7,,95
2009,110380,NOCOMP1Y,ELS,,
2009,110380,NOCOMP1Y,MALE,37,53.16
2009,110380,NOCOMP1Y,MU7,,75
2009,110380,NOCOMP1Y,SWD,,50
2009,110380,NOCOMP1Y,WH7,65,55.17
2009,110416,COMP1Y,AM7,,95
2009,110416,COMP1Y,AS7,,95
2009,110416,COMP1Y,ALL,134,63.8
2009,110416,COMP1Y,BL7,12,63.15
2009,110416,COMP1Y,EDS,18,58.06
2009,110416,COMP1Y,FEM,81,69.82
2009,110416,COMP1Y,HI7,,37.5
2009,110416,COMP1Y,ELS,,95
2009,110416,COMP1Y,MALE,53,56.38
2009,110416,COMP1Y,MU7,,50
2009,110416,COMP1Y,SWD,,25
2009,110416,COMP1Y,WH7,111,64.16
2009,110416,NOCOMP1Y,AM7,,95
2009,110416,NOCOMP1Y,AS7,,95
2009,110416,NOCOMP1Y,ALL,76,63.8
2009,110416,NOCOMP1Y,BL7,7,63.15
2009,110416,NOCOMP1Y,EDS,13,58.06
2009,110416,NOCOMP1Y,FEM,35,69.82
2009,110416,NOCOMP1Y,HI7,5,37.5
2009,110416,NOCOMP1Y,ELS,,95
2009,110416,NOCOMP1Y,MALE,41,56.38
2009,110416,NOCOMP1Y,MU7,,50
2009,110416,NOCOMP1Y,SWD,6,25
2009,110416,NOCOMP1Y,WH7,62,64.16
2009,110LEA,COMP1Y,AM7,5,83.33
2009,110LEA,COMP1Y,AS7,9,95
2009,110LEA,COMP1Y,ALL,558,57.4
2009,110LEA,COMP1Y,BL7,26,56.52
2009,110LEA,COMP1Y,EDS,87,50.58
2009,110LEA,COMP1Y,FEM,319,62.79
2009,110LEA,COMP1Y,HI7,12,41.37
2009,110LEA,COMP1Y,ELS,6,54.54
2009,110LEA,COMP1Y,MALE,239,51.5
2009,110LEA,COMP1Y,MU7,7,30.43
2009,110LEA,COMP1Y,SWD,10,29.41
2009,110LEA,COMP1Y,WH7,499,58.09
2009,110LEA,NOCOMP1Y,AM7,,83.33
2009,110LEA,NOCOMP1Y,AS7,,95
2009,110LEA,NOCOMP1Y,ALL,414,57.4
2009,110LEA,NOCOMP1Y,BL7,20,56.52
2009,110LEA,NOCOMP1Y,EDS,85,50.58
2009,110LEA,NOCOMP1Y,FEM,189,62.79
2009,110LEA,NOCOMP1Y,HI7,17,41.37
2009,110LEA,NOCOMP1Y,ELS,5,54.54
2009,110LEA,NOCOMP1Y,MALE,225,51.5
2009,110LEA,NOCOMP1Y,MU7,16,30.43
2009,110LEA,NOCOMP1Y,SWD,24,29.41
2009,110LEA,NOCOMP1Y,WH7,360,58.09
2009,111302,COMP1Y,AM7,,95
2009,111302,COMP1Y,AS7,,80
2009,111302,COMP1Y,ALL,88,54.65
2009,111302,COMP1Y,BL7,19,43.18
2009,111302,COMP1Y,EDS,13,36.11
2009,111302,COMP1Y,FEM,57,60.63
2009,111302,COMP1Y,HI7,,25
2009,111302,COMP1Y,ELS,,
2009,111302,COMP1Y,MALE,31,46.26
2009,111302,COMP1Y,MU7,,60
2009,111302,COMP1Y,SWD,,50
2009,111302,COMP1Y,WH7,60,58.82
2009,111302,NOCOMP1Y,AM7,,95
2009,111302,NOCOMP1Y,AS7,,80
2009,111302,NOCOMP1Y,ALL,73,54.65
2009,111302,NOCOMP1Y,BL7,25,43.18
2009,111302,NOCOMP1Y,EDS,23,36.11
2009,111302,NOCOMP1Y,FEM,37,60.63
2009,111302,NOCOMP1Y,HI7,,25
2009,111302,NOCOMP1Y,ELS,,
2009,111302,NOCOMP1Y,MALE,36,46.26
2009,111302,NOCOMP1Y,MU7,,60
2009,111302,NOCOMP1Y,SWD,,50
2009,111302,NOCOMP1Y,WH7,42,58.82
2009,111700,COMP1Y,AM7,,
2009,111700,COMP1Y,AS7,,
2009,111700,COMP1Y,ALL,13,86.66
2009,111700,COMP1Y,BL7,6,95
2009,111700,COMP1Y,EDS,,95
2009,111700,COMP1Y,FEM,10,95
2009,111700,COMP1Y,HI7,,95
2009,111700,COMP1Y,ELS,,
2009,111700,COMP1Y,MALE,,60
2009,111700,COMP1Y,MU7,,
2009,111700,COMP1Y,SWD,,
2009,111700,COMP1Y,WH7,5,71.42
2009,111700,NOCOMP1Y,AM7,,
2009,111700,NOCOMP1Y,AS7,,
2009,111700,NOCOMP1Y,ALL,,86.66
2009,111700,NOCOMP1Y,BL7,,95
2009,111700,NOCOMP1Y,EDS,,95
2009,111700,NOCOMP1Y,FEM,,95
2009,111700,NOCOMP1Y,HI7,,95
