year,agency_code,total_nbpts_num,category_code,nbpts_num
2006,390352,7976,H,5
2006,390360,7976,E,3
2006,390364,7976,E,2
2006,390368,7976,E,
2006,390700,7976,H,1
2006,390704,7976,H,
2006,390LEA,7976,E,2
2006,390LEA,7976,H,4
2006,390LEA,7976,M,2
2006,400308,7976,H,4
2006,400312,7976,M,1
2006,400321,7976,E,6
2006,400332,7976,E,9
2006,400LEA,7976,E,8
2006,400LEA,7976,H,4
2006,400LEA,7976,M,1
2006,410304,7976,E,6
2006,410307,7976,E,
2006,410310,7976,E,2
2006,410313,7976,M,4
2006,410316,7976,M,1
2006,410319,7976,H,2
2006,410322,7976,E,3
2006,410325,7976,M,1
2006,410326,7976,H,2
2006,410328,7976,E,4
2006,410331,7976,E,1
2006,410334,7976,E,1
2006,410337,7976,E,5
2006,410340,7976,E,5
2006,410341,7976,M,
2006,410343,7976,E,3
2006,410346,7976,E,16
2006,410349,7976,E,1
2006,410355,7976,H,1
2006,410358,7976,H,
2006,410361,7976,E,4
2006,410364,7976,E,2
2006,410366,7976,E,3
2006,410367,7976,M,3
2006,410370,7976,E,8
2006,410373,7976,E,
2006,410376,7976,E,3
2006,410379,7976,A,9
2006,410382,7976,E,4
2006,410385,7976,E,5
2006,410388,7976,E,7
2006,410390,7976,H,4
2006,410391,7976,M,2
2006,410394,7976,H,16
2006,410395,7976,H,2
2006,410397,7976,I,3
2006,410399,7976,H,1
2006,410400,7976,E,3
2006,410401,7976,H,1
2006,410402,7976,M,2
2006,410403,7976,E,1
2006,410406,7976,H,4
2006,410408,7976,H,1
2006,410409,7976,E,2
2006,410412,7976,E,7
2006,410415,7976,M,1
2006,410418,7976,E,5
2006,410421,7976,M,6
2006,410423,7976,E,11
2006,410424,7976,E,8
2006,410427,7976,I,1
2006,410430,7976,E,5
2006,410436,7976,E,
2006,410437,7976,M,13
2006,410439,7976,E,
2006,410442,7976,M,4
2006,410445,7976,E,1
2006,410448,7976,I,2
2006,410451,7976,E,1
2006,410454,7976,E,2
2006,410457,7976,A,2
2006,410460,7976,M,1
2006,410461,7976,E,2
2006,410463,7976,M,4
2006,410466,7976,E,3
2006,410469,7976,E,
2006,410472,7976,E,1
2006,410478,7976,E,2
2006,410481,7976,E,2
2006,410483,7976,H,
2006,410484,7976,H,2
2006,410487,7976,M,2
2006,410490,7976,H,11
2006,410493,7976,M,7
2006,410496,7976,E,4
2006,410499,7976,E,5
2006,410502,7976,E,9
2006,410505,7976,E,2
2006,410508,7976,H,12
2006,410511,7976,E,3
2006,410514,7976,E,1
2006,410517,7976,E,3
2006,410522,7976,E,11
2006,410523,7976,E,4
2006,410529,7976,H,9
2006,410532,7976,E,5
2006,410533,7976,T,1
2006,410534,7976,T,
2006,410535,7976,E,4
2006,410538,7976,E,1
2006,410541,7976,E,1
2006,410544,7976,H,2
2006,410547,7976,H,10
2006,410550,7976,M,5
2006,410553,7976,E,
2006,410556,7976,H,10
2006,410559,7976,E,5
2006,410562,7976,H,6
2006,410565,7976,M,6
2006,410568,7976,E,4
2006,410571,7976,E,5
2006,410574,7976,E,9
2006,410577,7976,E,
2006,410578,7976,E,3
2006,410580,7976,E,
2006,410583,7976,E,2
2006,410586,7976,E,
2006,410589,7976,H,5
2006,410592,7976,M,1
2006,410595,7976,H,4
2006,410598,7976,E,1
2006,410LEA,7976,A,6
2006,410LEA,7976,E,4
2006,410LEA,7976,H,5
2006,410LEA,7976,I,2
2006,410LEA,7976,M,4
2006,410LEA,7976,T,1
2006,41A000,7976,M,
2006,41B000,7976,I,
2006,41C000,7976,I,
2006,41D000,7976,I,
2006,420304,7976,E,2
2006,420308,7976,E,
2006,420312,7976,M,1
2006,420316,7976,E,
2006,420320,7976,M,3
2006,420324,7976,M,1
2006,420328,7976,E,
2006,420336,7976,E,
2006,420340,7976,E,2
2006,420344,7976,E,1
2006,420346,7976,H,3
2006,420348,7976,E,
2006,420356,7976,E,1
2006,420358,7976,H,1
2006,420376,7976,M,1
2006,420LEA,7976,E,2
2006,420LEA,7976,H,2
2006,420LEA,7976,M,2
2006,421304,7976,E,9
2006,421306,7976,M,7
2006,421316,7976,H,5
2006,421328,7976,E,6
2006,421LEA,7976,E,8
2006,421LEA,7976,H,5
2006,421LEA,7976,M,7
2006,422314,7976,E,
2006,422318,7976,M,2
2006,422324,7976,H,
2006,422LEA,7976,E,
2006,422LEA,7976,H,
2006,422LEA,7976,M,2
2006,430304,7976,E,
2006,430308,7976,E,
2006,430312,7976,E,1
2006,430316,7976,E,2
2006,430320,7976,E,
2006,430328,7976,E,1
2006,430330,7976,M,4
2006,430332,7976,M,
2006,430336,7976,E,
2006,430340,7976,E,1
2006,430344,7976,E,3
2006,430345,7976,T,
2006,430346,7976,H,10
2006,430347,7976,M,2
2006,430348,7976,E,1
2006,430349,7976,E,
2006,430352,7976,E,2
2006,430358,7976,E,1
2006,430368,7976,E,2
2006,430370,7976,M,
2006,430371,7976,H,5
2006,430376,7976,E,
2006,430378,7976,H,11
2006,430380,7976,E,1
2006,430384,7976,H,4
2006,430386,7976,M,3
2006,430LEA,7976,E,2
2006,430LEA,7976,H,8
2006,430LEA,7976,M,3
2006,430LEA,7976,T,
2006,440314,7976,E,3
2006,440318,7976,M,2
2006,440320,7976,M,3
2006,440324,7976,E,2
2006,440326,7976,H,
2006,440328,7976,E,
2006,440332,7976,E,2
2006,440348,7976,E,2
2006,440349,7976,E,4
2006,440350,7976,E,3
2006,440364,7976,E,1
2006,440368,7976,E,2
2006,440378,7976,H,16
2006,440390,7976,H,10
2006,440396,7976,M,14
2006,440LEA,7976,E,2
2006,440LEA,7976,H,13
2006,440LEA,7976,M,6
2006,450301,7976,M,4
2006,450302,7976,E,1
2006,450306,7976,E,5
2006,450307,7976,E,2
2006,450308,7976,E,7
2006,450316,7976,H,14
2006,450322,7976,E,
2006,450324,7976,E,1
2006,450328,7976,M,10
2006,450332,7976,E,4
2006,450333,7976,E,4
2006,450334,7976,H,4
2006,450335,7976,M,3
2006,450336,7976,E,3
2006,450339,7976,E,13
2006,450340,7976,E,2
2006,450341,7976,H,7
2006,450342,7976,M,14
2006,450343,7976,T,3
2006,450346,7976,E,5
2006,450352,7976,H,12
2006,450LEA,7976,E,4
2006,450LEA,7976,H,9
2006,450LEA,7976,M,8
2006,450LEA,7976,T,3
2006,45A000,7976,I,
2006,460308,7976,E,
2006,460312,7976,E,5
2006,460318,7976,M,1
2006,460320,7976,H,1
2006,460332,7976,E,1
2006,460LEA,7976,E,3
2006,460LEA,7976,H,1
2006,460LEA,7976,M,1
2006,470312,7976,H,2
2006,470316,7976,E,1
2006,470320,7976,M,1
2006,470328,7976,E,
2006,470330,7976,E,1
2006,470332,7976,M,2
2006,470336,7976,E,
2006,470340,7976,E,1
2006,470342,7976,T,
2006,470346,7976,E,
2006,470441,7976,E,
2006,470LEA,7976,E,1
2006,470LEA,7976,H,2
2006,470LEA,7976,M,2
2006,470LEA,7976,T,
2006,480306,7976,E,1
2006,480307,7976,H,1
2006,480309,7976,M,
2006,480316,7976,A,
2006,480LEA,7976,A,
2006,480LEA,7976,E,1
2006,480LEA,7976,H,1
2006,480LEA,7976,M,
2006,490308,7976,M,11
2006,490312,7976,E,1
2006,490316,7976,E,5
2006,490320,7976,H,2
2006,490324,7976,E,6
2006,490326,7976,E,
2006,490327,7976,M,6
2006,490328,7976,E,1
2006,490332,7976,E,
2006,490335,7976,H,7
2006,490336,7976,E,4
2006,490337,7976,E,2
2006,490338,7976,M,4
2006,490340,7976,E,2
2006,490342,7976,T,
2006,490344,7976,E,6
2006,490345,7976,E,1
2006,490346,7976,H,10
2006,490347,7976,E,1
2006,490348,7976,E,2
2006,490349,7976,M,6
2006,490350,7976,E,3
2006,490352,7976,M,1
2006,490354,7976,H,11
2006,490356,7976,E,2
2006,490360,7976,E,6
2006,490361,7976,A,
2006,490362,7976,H,7
2006,490363,7976,E,1
2006,490364,7976,E,7
2006,490366,7976,M,4
2006,490368,7976,E,1
2006,490380,7976,H,3
2006,490384,7976,M,
2006,490390,7976,E,9
2006,490LEA,7976,A,
2006,490LEA,7976,E,3
2006,490LEA,7976,H,7
2006,490LEA,7976,M,5
2006,490LEA,7976,T,
2006,491303,7976,E,4
2006,491305,7976,,3
2006,491306,7976,E,11
2006,491308,7976,M,6
2006,491312,7976,H,9
2006,491316,7976,E,6
2006,491320,7976,E,5
2006,491LEA,7976,E,7
2006,491LEA,7976,H,9
2006,491LEA,7976,M,6
2006,49A000,7976,E,
2006,49B000,7976,M,
2006,49D000,7976,I,
2006,500304,7976,I,5
2006,500314,7976,I,11
2006,500316,7976,A,
2006,500324,7976,A,
2006,500332,7976,I,3
2006,500337,7976,I,4
2006,500340,7976,H,12
2006,500LEA,7976,A,
2006,500LEA,7976,H,12
2006,500LEA,7976,I,6
2006,50A000,7976,I,
2006,510308,7976,E,3
2006,510310,7976,M,1
2006,510324,7976,H,9
2006,510326,7976,E,3
2006,510328,7976,E,7
2006,510329,7976,M,4
2006,510330,7976,E,1
2006,510332,7976,I,
2006,510336,7976,E,4
2006,510340,7976,E,3
2006,510342,7976,M,3
2006,510344,7976,M,3
2006,510356,7976,E,7
2006,510357,7976,H,1
2006,510358,7976,E,6
2006,510359,7976,M,4
2006,510360,7976,I,2
2006,510368,7976,H,2
2006,510372,7976,E,3
2006,510376,7976,A,16
2006,510377,7976,E,3
2006,510378,7976,E,6
2006,510379,7976,M,9
2006,510380,7976,H,
2006,510381,7976,M,
2006,510388,7976,E,5
2006,510390,7976,M,
2006,510396,7976,E,
2006,510397,7976,M,5
2006,510399,7976,H,4
2006,510402,7976,H,7
2006,510404,7976,E,1
2006,510406,7976,H,6
2006,510408,7976,E,
2006,510410,7976,E,3
2006,510412,7976,M,5
2006,510LEA,7976,A,16
2006,510LEA,7976,E,4
2006,510LEA,7976,H,5
2006,510LEA,7976,I,2
2006,510LEA,7976,M,4
2006,520304,7976,E,1
2006,520308,7976,E,
2006,520320,7976,H,1
2006,520324,7976,M,2
2006,520328,7976,E,2
2006,520336,7976,E,5
2006,520LEA,7976,E,3
2006,520LEA,7976,H,1
2006,520LEA,7976,M,2
2006,530302,7976,E,1
2006,530306,7976,T,1
2006,530308,7976,E,
2006,530312,7976,E,1
2006,530314,7976,M,2
2006,530316,7976,A,
2006,530320,7976,E,2
2006,530336,7976,H,13
2006,530340,7976,E,1
2006,530343,7976,H,3
2006,530346,7976,E,6
2006,530354,7976,E,2
2006,530356,7976,M,8
2006,530LEA,7976,A,
2006,530LEA,7976,E,2
2006,530LEA,7976,H,8
2006,530LEA,7976,M,5
2006,530LEA,7976,T,1
2006,53A000,7976,T,
2006,540304,7976,E,7
2006,540306,7976,E,1
2006,540308,7976,E,1
2006,540312,7976,M,2
2006,540313,7976,A,
2006,540315,7976,H,8
2006,540316,7976,E,4
2006,540318,7976,T,
2006,540320,7976,E,1
2006,540324,7976,H,8
2006,540326,7976,E,4
2006,540328,7976,E,1
2006,540330,7976,M,
2006,540332,7976,M,3
2006,540336,7976,H,8
2006,540338,7976,E,
2006,540340,7976,E,3
2006,540342,7976,E,1
2006,540344,7976,M,1
2006,540LEA,7976,A,
2006,540LEA,7976,E,3
2006,540LEA,7976,H,8
2006,540LEA,7976,M,2
2006,540LEA,7976,T,
2006,54A000,7976,E,
2006,54B000,7976,E,
2006,550308,7976,T,1
2006,550312,7976,E,3
2006,550314,7976,E,4
2006,550316,7976,E,1
2006,550320,7976,H,2
2006,550322,7976,M,3
2006,550328,7976,E,3
2006,550330,7976,,1
2006,550332,7976,H,
2006,550334,7976,M,4
2006,550336,7976,E,1
2006,550342,7976,E,4
2006,550344,7976,H,7
2006,550348,7976,E,7
2006,550350,7976,M,4
2006,550356,7976,E,3
2006,550360,7976,E,3
2006,550362,7976,E,5
2006,550364,7976,E,5
2006,550368,7976,H,6
2006,550372,7976,M,10
2006,550LEA,7976,E,4
2006,550LEA,7976,H,5
2006,550LEA,7976,M,5
2006,550LEA,7976,T,1
2006,55A000,7976,A,
2006,560304,7976,E,1
2006,560308,7976,E,2
2006,560312,7976,E,1
2006,560316,7976,E,2
2006,560320,7976,H,6
2006,560324,7976,A,4
2006,560328,7976,E,
2006,560330,7976,M,4
2006,560332,7976,A,5
2006,560338,7976,E,4
2006,560LEA,7976,A,5
2006,560LEA,7976,E,2
2006,560LEA,7976,H,6
2006,560LEA,7976,M,4
2006,570306,7976,E,
2006,570312,7976,E,
2006,570316,7976,E,
2006,570318,7976,H,3
2006,570319,7976,M,
2006,570320,7976,E,2
2006,570LEA,7976,E,2
2006,570LEA,7976,H,3
2006,570LEA,7976,M,
2006,580304,7976,T,1
2006,580308,7976,E,3
2006,580312,7976,E,1
2006,580316,7976,E,
2006,580320,7976,E,
2006,580324,7976,E,
2006,580328,7976,T,3
2006,580344,7976,H,4
2006,580350,7976,M,
2006,580356,7976,E,
2006,580368,7976,H,2
2006,580372,7976,M,1
2006,580LEA,7976,E,2
2006,580LEA,7976,H,3
2006,580LEA,7976,M,1
2006,580LEA,7976,T,2
2006,590306,7976,E,4
2006,590310,7976,M,3
2006,590316,7976,E,1
2006,590320,7976,E,
2006,590330,7976,H,10
2006,590332,7976,E,3
2006,590336,7976,E,
2006,590340,7976,E,6
2006,590344,7976,E,
2006,590352,7976,E,6
2006,590356,7976,M,5
2006,590LEA,7976,E,4
2006,590LEA,7976,H,10
2006,590LEA,7976,M,4
2006,600300,7976,E,4
2006,600301,7976,M,3
2006,600305,7976,M,11
2006,600308,7976,E,1
2006,600311,7976,E,1
2006,600314,7976,E,9
2006,600316,7976,E,7
2006,600319,7976,E,4
2006,600322,7976,E,4
2006,600329,7976,E,
2006,600333,7976,M,14
2006,600335,7976,E,3
2006,600336,7976,E,1
2006,600338,7976,E,7
2006,600341,7976,M,2
2006,600344,7976,E,2
2006,600345,7976,M,8
2006,600346,7976,E,13
2006,600349,7976,E,8
2006,600351,7976,M,3
2006,600352,7976,E,7
2006,600353,7976,M,6
2006,600357,7976,E,13
2006,600358,7976,M,6
2006,600360,7976,M,
2006,600361,7976,H,33
2006,600362,7976,E,9
2006,600365,7976,E,1
2006,600368,7976,E,3
2006,600374,7976,E,2
2006,600376,7976,H,8
2006,600377,7976,H,18
2006,600379,7976,E,1
2006,600381,7976,M,6
2006,600382,7976,E,13
2006,600384,7976,E,5
2006,600385,7976,E,11
2006,600386,7976,T,9
2006,600393,7976,E,8
2006,600394,7976,M,9
2006,600396,7976,H,4
2006,600398,7976,E,9
2006,600399,7976,M,4
2006,600405,7976,H,7
2006,600406,7976,E,17
2006,600410,7976,E,1
2006,600412,7976,E,1
2006,600413,7976,E,4
2006,600414,7976,E,9
2006,600415,7976,H,6
2006,600416,7976,E,4
2006,600420,7976,E,8
2006,600422,7976,E,4
2006,600424,7976,E,11
2006,600426,7976,H,14
2006,600427,7976,E,2
2006,600428,7976,M,3
2006,600429,7976,E,2
2006,600431,7976,M,23
2006,600432,7976,E,3
2006,600434,7976,M,1
2006,600436,7976,E,5
2006,600438,7976,E,
2006,600439,7976,T,
2006,600440,7976,E,2
2006,600441,7976,E,3
2006,600442,7976,E,8
2006,600444,7976,E,2
2006,600446,7976,E,1
2006,600447,7976,E,13
2006,600448,7976,M,5
2006,600449,7976,E,2
2006,600450,7976,M,5
2006,600451,7976,E,8
2006,600453,7976,E,6
2006,600454,7976,A,
2006,600455,7976,M,11
2006,600459,7976,E,6
2006,600461,7976,T,
2006,600462,7976,E,11
2006,600464,7976,E,7
2006,600466,7976,H,22
2006,600468,7976,E,5
2006,600471,7976,E,
2006,600474,7976,E,2
2006,600478,7976,E,11
2006,600479,7976,M,4
2006,600480,7976,H,13
2006,600481,7976,M,1
2006,600482,7976,T,10
2006,600485,7976,E,4
2006,600487,7976,E,5
2006,600488,7976,E,1
2006,600489,7976,E,2
2006,600490,7976,H,8
2006,600491,7976,E,7
2006,600492,7976,E,7
2006,600494,7976,E,4
2006,600495,7976,E,2
2006,600496,7976,H,3
2006,600497,7976,M,7
2006,600500,7976,E,3
2006,600501,7976,E,3
2006,600503,7976,E,3
2006,600507,7976,E,10
2006,600508,7976,H,16
2006,600509,7976,M,6
2006,600512,7976,E,6
2006,600513,7976,M,1
2006,600514,7976,M,3
2006,600516,7976,E,6
2006,600517,7976,E,1
2006,600519,7976,E,2
2006,600520,7976,M,3
2006,600522,7976,E,12
2006,600527,7976,E,1
2006,600530,7976,E,4
2006,600532,7976,I,7
2006,600534,7976,E,11
2006,600535,7976,H,14
2006,600537,7976,M,5
2006,600538,7976,M,3
2006,600541,7976,M,1
2006,600546,7976,E,3
2006,600549,7976,E,4
2006,600550,7976,E,3
2006,600553,7976,E,
2006,600557,7976,E,5
2006,600562,7976,E,2
2006,600565,7976,E,7
2006,600566,7976,E,6
2006,600571,7976,E,3
2006,600574,7976,E,2
2006,600576,7976,H,5
2006,600577,7976,E,3
2006,600579,7976,H,10
2006,600581,7976,M,
2006,600585,7976,M,2
2006,600586,7976,E,2
2006,600587,7976,E,
2006,600589,7976,E,4
2006,600592,7976,H,11
2006,600LEA,7976,A,
2006,600LEA,7976,E,5
2006,600LEA,7976,H,12
2006,600LEA,7976,I,7
2006,600LEA,7976,M,6
2006,600LEA,7976,T,10
2006,60A000,7976,E,
2006,60B000,7976,I,
2006,60C000,7976,T,
2006,60D000,7976,M,
2006,60F000,7976,I,
2006,60G000,7976,I,
2006,60H000,7976,H,
2006,60I000,7976,E,
2006,60J000,7976,,
2006,610302,7976,M,1
2006,610308,7976,I,
2006,610310,7976,E,
2006,610320,7976,E,
2006,610322,7976,E,1
2006,610326,7976,M,1
2006,610334,7976,H,9
2006,610336,7976,I,
2006,610LEA,7976,E,1
2006,610LEA,7976,H,9
2006,610LEA,7976,I,
2006,610LEA,7976,M,1
2006,620310,7976,A,
2006,620312,7976,E,2
2006,620314,7976,M,
2006,620316,7976,H,4
2006,620324,7976,E,4
2006,620330,7976,E,1
2006,620334,7976,E,3
2006,620336,7976,E,2
2006,620339,7976,M,4
2006,620340,7976,H,6
2006,620LEA,7976,A,
2006,620LEA,7976,E,2
2006,620LEA,7976,H,5
2006,620LEA,7976,M,4
2006,630304,7976,E,
2006,630308,7976,E,
2006,630312,7976,E,1
2006,630316,7976,E,3
2006,630320,7976,M,3
2006,630324,7976,E,4
2006,630328,7976,I,1
2006,630330,7976,T,
2006,630331,7976,M,4
2006,630332,7976,H,7
2006,630336,7976,H,8
2006,630340,7976,E,5
2006,630342,7976,E,4
2006,630348,7976,E,3
2006,630350,7976,M,6
2006,630352,7976,E,1
2006,630356,7976,E,
2006,630360,7976,H,7
2006,630364,7976,E,5
2006,630368,7976,E,6
2006,630374,7976,M,3
2006,630376,7976,I,2
2006,630LEA,7976,E,4
2006,630LEA,7976,H,7
2006,630LEA,7976,I,2
2006,630LEA,7976,M,4
2006,630LEA,7976,T,
2006,63A000,7976,M,
2006,63B000,7976,E,
2006,640304,7976,E,5
2006,640306,7976,E,
2006,640308,7976,E,2
2006,640316,7976,E,
2006,640320,7976,M,2
2006,640324,7976,E,1
2006,640326,7976,E,
2006,640327,7976,E,1
2006,640328,7976,E,1
2006,640329,7976,M,3
2006,640331,7976,E,
2006,640332,7976,E,3
2006,640334,7976,M,4
2006,640336,7976,E,
2006,640340,7976,T,
2006,640346,7976,H,5
2006,640347,7976,H,
2006,640348,7976,E,7
2006,640350,7976,H,4
2006,640354,7976,E,
2006,640358,7976,M,2
2006,640360,7976,E,4
2006,640361,7976,H,10
2006,640362,7976,M,3
2006,640364,7976,H,7
2006,640376,7976,E,1
2006,640384,7976,E,
2006,640396,7976,E,
2006,640400,7976,E,7
2006,640LEA,7976,E,3
2006,640LEA,7976,H,7
2006,640LEA,7976,M,3
2006,640LEA,7976,T,
2006,64A000,7976,A,
2006,650304,7976,E,5
2006,650308,7976,E,5
2006,650310,7976,M,5
2006,650312,7976,E,1
2006,650316,7976,E,6
2006,650320,7976,M,2
2006,650324,7976,E,6
2006,650325,7976,M,2
2006,650326,7976,H,10
2006,650327,7976,H,7
2006,650328,7976,E,1
2006,650332,7976,E,2
2006,650338,7976,E,8
2006,650339,7976,E,2
2006,650341,7976,E,5
2006,650342,7976,H,12
2006,650346,7976,E,7
2006,650348,7976,E,5
2006,650350,7976,M,6
2006,650351,7976,M,12
2006,650352,7976,H,6
2006,650353,7976,E,11
2006,650354,7976,T,1
2006,650356,7976,E,8
2006,650360,7976,E,3
2006,650362,7976,E,3
2006,650364,7976,M,3
2006,650366,7976,E,13
2006,650368,7976,E,5
2006,650380,7976,E,10
2006,650384,7976,E,4
2006,650392,7976,M,5
2006,650400,7976,E,5
2006,650404,7976,E,2
2006,650408,7976,E,1
2006,650LEA,7976,E,5
2006,650LEA,7976,H,9
2006,650LEA,7976,M,5
2006,650LEA,7976,T,1
2006,65A000,7976,I,
2006,660304,7976,E,
2006,660308,7976,M,1
2006,660312,7976,E,
2006,660316,7976,E,
2006,660320,7976,M,
2006,660324,7976,H,
2006,660336,7976,H,
2006,660356,7976,E,
2006,660360,7976,E,2
2006,660364,7976,E,1
2006,660LEA,7976,E,2
2006,660LEA,7976,H,
2006,660LEA,7976,M,1
2006,66A000,7976,I,
2006,670304,7976,E,2
2006,670308,7976,E,3
2006,670310,7976,E,1
2006,670312,7976,E,3
2006,670314,7976,E,6
2006,670318,7976,M,2
2006,670320,7976,H,7
2006,670321,7976,E,7
2006,670322,7976,M,6
2006,670323,7976,E,5
2006,670324,7976,H,6
2006,670325,7976,M,1
2006,670330,7976,E,
2006,670331,7976,M,8
2006,670332,7976,E,
2006,670333,7976,H,8
2006,670335,7976,E,6
2006,670336,7976,M,4
2006,670337,7976,E,6
2006,670338,7976,E,1
2006,670339,7976,E,2
2006,670340,7976,H,11
2006,670341,7976,E,5
2006,670342,7976,E,1
2006,670343,7976,E,3
2006,670344,7976,H,8
2006,670345,7976,M,5
2006,670346,7976,E,
2006,670350,7976,E,2
2006,670351,7976,M,5
2006,670352,7976,H,10
2006,670356,7976,M,3
2006,670364,7976,H,13
2006,670LEA,7976,E,4
2006,670LEA,7976,H,9
2006,670LEA,7976,M,4
2006,680304,7976,M,3
2006,680308,7976,E,12
2006,680310,7976,H,10
2006,680312,7976,E,6
2006,680316,7976,M,7
2006,680324,7976,E,2
2006,680328,7976,E,8
2006,680329,7976,E,6
2006,680330,7976,E,10
2006,680332,7976,H,10
2006,680335,7976,T,1
2006,680336,7976,E,8
2006,680LEA,7976,E,7
2006,680LEA,7976,H,10
2006,680LEA,7976,M,5
2006,680LEA,7976,T,1
2006,681304,7976,E,7
2006,681308,7976,H,20
2006,681309,7976,M,13
2006,681310,7976,E,11
2006,681311,7976,E,10
2006,681312,7976,E,5
2006,681314,7976,H,24
2006,681316,7976,E,10
2006,681320,7976,E,4
2006,681322,7976,M,3
2006,681324,7976,M,11
2006,681326,7976,E,14
2006,681328,7976,A,5
2006,681330,7976,E,11
2006,681334,7976,E,11
2006,681336,7976,M,13
2006,681LEA,7976,A,5
2006,681LEA,7976,E,9
2006,681LEA,7976,H,22
2006,681LEA,7976,M,10
2006,68A000,7976,I,
2006,68N000,7976,H,
2006,690312,7976,E,6
2006,690316,7976,M,2
2006,690320,7976,H,5
2006,690324,7976,E,1
2006,690LEA,7976,E,4
2006,690LEA,7976,H,5
2006,690LEA,7976,M,2
2006,69A000,7976,I,
2006,700306,7976,E,2
2006,700308,7976,M,2
2006,700310,7976,T,1
2006,700314,7976,E,5
2006,700316,7976,E,2
2006,700317,7976,H,9
2006,700318,7976,E,2
2006,700319,7976,H,6
2006,700320,7976,E,1
2006,700322,7976,M,2
2006,700324,7976,E,
2006,700328,7976,E,1
2006,700LEA,7976,E,2
2006,700LEA,7976,H,8
2006,700LEA,7976,M,2
2006,700LEA,7976,T,1
2006,710312,7976,E,
2006,710316,7976,M,1
2006,710318,7976,E,5
2006,710320,7976,M,2
2006,710321,7976,H,5
2006,710323,7976,E,4
2006,710324,7976,E,4
2006,710325,7976,A,
2006,710326,7976,H,7
2006,710328,7976,I,4
2006,710332,7976,E,4
2006,710342,7976,H,8
2006,710346,7976,M,7
2006,710347,7976,E,8
2006,710348,7976,M,2
2006,710LEA,7976,A,
2006,710LEA,7976,E,5
2006,710LEA,7976,H,7
2006,710LEA,7976,I,4
2006,710LEA,7976,M,3
2006,720304,7976,E,9
2006,720312,7976,E,9
2006,720316,7976,H,8
2006,720320,7976,M,3
2006,720LEA,7976,E,9
2006,720LEA,7976,H,8
2006,720LEA,7976,M,3
2006,730332,7976,E,10
2006,730334,7976,E,1
2006,730340,7976,E,3
2006,730344,7976,M,5
2006,730348,7976,E,3
2006,730352,7976,H,12
2006,730354,7976,E,3
2006,730356,7976,E,2
2006,730360,7976,M,3
2006,730368,7976,E,1
2006,730LEA,7976,E,3
2006,730LEA,7976,H,12
2006,730LEA,7976,M,4
2006,73A000,7976,E,
2006,740302,7976,M,16
2006,740304,7976,E,4
2006,740308,7976,M,8
2006,740309,7976,H,7
2006,740310,7976,E,3
2006,740320,7976,I,3
2006,740324,7976,M,5
2006,740330,7976,E,6
2006,740332,7976,I,6
2006,740333,7976,H,12
2006,740334,7976,E,2
2006,740336,7976,E,6
2006,740337,7976,M,5
2006,740338,7976,E,5
2006,740340,7976,M,4
2006,740344,7976,H,3
2006,740352,7976,I,2
2006,740358,7976,I,2
2006,740360,7976,E,2
2006,740366,7976,H,18
2006,740374,7976,H,5
2006,740375,7976,E,3
2006,740376,7976,I,2
2006,740378,7976,A,5
2006,740380,7976,E,11
2006,740382,7976,E,1
2006,740386,7976,E,7
2006,740388,7976,H,12
2006,740390,7976,E,5
2006,740396,7976,I,3
2006,740400,7976,E,11
2006,740402,7976,M,
2006,740404,7976,E,4
2006,740406,7976,E,7
2006,740LEA,7976,A,5
2006,740LEA,7976,E,5
2006,740LEA,7976,H,10
2006,740LEA,7976,I,3
2006,740LEA,7976,M,8
2006,750304,7976,E,2
2006,750306,7976,,
2006,750314,7976,E,4
2006,750318,7976,H,8
2006,750319,7976,M,7
2006,750320,7976,I,4
2006,750328,7976,E,3
2006,750LEA,7976,E,3
2006,750LEA,7976,H,8
2006,750LEA,7976,I,4
2006,750LEA,7976,M,7
2006,760304,7976,E,5
2006,760308,7976,M,4
2006,760316,7976,E,1
2006,760318,7976,H,13
2006,760320,7976,E,3
2006,760324,7976,E,4
2006,760328,7976,E,3
2006,760329,7976,E,5
2006,760330,7976,E,5
2006,760331,7976,E,2
2006,760332,7976,E,7
2006,760336,7976,E,4
2006,760338,7976,M,2
2006,760340,7976,E,2
2006,760344,7976,E,2
2006,760348,7976,H,3
2006,760352,7976,M,3
2006,760356,7976,E,1
2006,760357,7976,M,3
2006,760358,7976,H,11
2006,760359,7976,E,4
2006,760360,7976,M,1
2006,760364,7976,E,
2006,760368,7976,E,2
2006,760376,7976,E,3
2006,760378,7976,M,9
2006,760380,7976,H,8
2006,760382,7976,M,
2006,760LEA,7976,E,3
2006,760LEA,7976,H,9
2006,760LEA,7976,M,4
2006,761304,7976,H,11
2006,761308,7976,M,3
2006,761312,7976,E,3
2006,761320,7976,E,6
2006,761321,7976,E,2
2006,761328,7976,E,6
2006,761332,7976,E,3
2006,761336,7976,M,2
2006,761LEA,7976,E,4
2006,761LEA,7976,H,11
2006,761LEA,7976,M,3
2006,770304,7976,E,
2006,770312,7976,E,1
2006,770316,7976,M,
2006,770318,7976,E,2
2006,770328,7976,M,2
2006,770332,7976,E,1
2006,770340,7976,E,2
2006,770342,7976,A,
2006,770344,7976,E,1
2006,770346,7976,E,4
2006,770347,7976,E,3
2006,770348,7976,H,8
2006,770350,7976,A,
2006,770360,7976,M,2
2006,770364,7976,M,1
2006,770366,7976,E,3
2006,770368,7976,E,3
2006,770370,7976,E,2
2006,770LEA,7976,A,
