digital_media,device_access,device_access_grades,device_home,device_home_grades,BYOD,byod_grades,agency_code,year,Book_TitlesPer_Student,wap,wap_class,media_school,devices,category_code
1,Yes,6:07:08,No,-,Staff,-,360498,2018,13.95,55.0,1.22,2006.0,0.49,M
1,No,-,No,-,Staff,-,360499,2018,21.8,39.0,1.15,2006.0,0.87,E
4,Yes,6:07:08,No,-,Both,6:07:08,360500,2018,13.72,87.0,2.72,2012.0,0.54,M
1,Yes,K:1:2:3:4:5,No,-,Staff,-,360504,2018,22.9,40.0,1.05,2001.0,0.52,E
1,No,-,No,-,Staff,-,360510,2018,23.1,41.0,1.11,2003.0,1.07,E
1,No,-,No,-,Staff,-,360514,2018,10.74,46.0,1.21,2002.0,0.79,M
4,Yes,K:1:2:3:4:5,No,-,Staff,-,360520,2018,17.1,44.0,1.13,2008.0,0.65,E
1,Yes,6:07:08,No,-,Both,6:07:08,360526,2018,19.13,38.0,1.31,2005.0,0.62,M
-,No,-,No,-,-,-,360550,2018,,,,,,M
,,,,,,,360LEA,2018,14.75,2597.0,1.29,2003.0,0.69,
0,Yes,3:4:5:6:7:8:9:10:11:12,Yes,4:5:6:7:8:9:10:11:12,Neither,-,36B000,2018,7.81,37.0,0.63,2000.0,2.26,A
0,No,-,No,-,Both,9:10:11:12,36C000,2018,7.17,55.0,0.71,,5.67,A
0,No,-,No,-,Neither,-,370304,2018,35.23,26.0,1.0,1996.0,0.96,E
1,No,-,No,-,Neither,-,370308,2018,31.21,46.0,1.39,1997.0,0.83,M
11,No,-,No,-,Neither,-,370312,2018,20.43,63.0,1.31,1998.0,0.87,H
0,No,-,No,-,Neither,-,370316,2018,34.86,28.0,0.93,1998.0,1.6,E
1,No,-,No,-,Neither,-,370324,2018,32.46,26.0,0.84,1998.0,0.9,E
,,,,,,,370LEA,2018,29.26,189.0,1.13,1997.0,0.93,
4,Yes,4:05:06,No,-,Neither,-,380306,2018,21.95,70.0,1.35,1995.0,1.12,E
7,Yes,9:10:11:12,Yes,9:10:11:12,Neither,-,380308,2018,16.45,54.0,1.35,1996.0,0.52,A
7,Yes,7:08,No,-,Neither,-,380310,2018,28.71,16.0,1.23,1996.0,0.34,M
,,,,,,,380LEA,2018,21.46,140.0,1.33,1996.0,0.64,
0,Yes,6:07:08,Yes,6:07:08,Neither,-,390309,2018,15.5,30.0,0.91,2002.0,0.7,M
0,Yes,4:05,No,-,Neither,-,390311,2018,27.38,34.0,0.97,1996.0,1.01,E
1,No,-,No,-,Neither,-,390312,2018,25.49,39.0,1.44,1997.0,1.16,E
-,Yes,6:7:8:9:10:11:12,No,-,Neither,-,390314,2018,,8.0,1.0,,0.6,A
1,No,-,No,-,Neither,-,390316,2018,35.15,40.0,1.21,1998.0,0.79,E
0,Yes,6:07:08,Yes,6:07:08,Neither,-,390320,2018,9.56,60.0,1.28,2002.0,0.6,M
1,Yes,9:10:11:12,Yes,9:10:11:12,Neither,-,390322,2018,12.38,65.0,1.33,2004.0,0.73,H
-,Yes,9:11:12:13,Yes,9:10:11:12:13,Neither,-,390323,2018,,14.0,1.75,,0.96,H
1,Yes,9:10:11:12,Yes,9:10:11:12,Neither,-,390324,2018,28.26,82.0,1.82,1994.0,0.52,H
0,Yes,6:07:08,No,-,Neither,-,390331,2018,23.49,53.0,2.79,1999.0,0.64,M
1,No,-,No,-,Neither,-,390333,2018,45.98,37.0,0.95,2000.0,0.81,E
0,Yes,6:07:08,No,-,Neither,-,390334,2018,30.62,65.0,1.44,1985.0,0.79,M
0,Yes,PK:K:1:2:3:4:5,No,-,Neither,-,390336,2018,37.12,30.0,1.58,1998.0,0.65,E
1,Yes,9:10:11:12,Yes,9:10:11:12,Neither,-,390352,2018,12.72,93.0,1.58,1994.0,0.81,H
0,Yes,3:04:05,No,-,Neither,-,390360,2018,39.52,36.0,1.24,1997.0,0.9,E
1,No,-,No,-,Neither,-,390362,2018,18.17,45.0,1.29,2005.0,0.55,E
0,No,-,No,-,Neither,-,390364,2018,30.7,45.0,1.22,1997.0,0.88,E
0,No,-,No,-,Neither,-,390368,2018,33.66,36.0,1.33,1997.0,1.07,E
-,Yes,9:10:11:12,Yes,9:10:11:12,Neither,-,390700,2018,,14.0,1.27,,1.28,H
,,,,,,,390LEA,2018,24.3,826.0,1.37,1998.0,0.74,
0,No,-,Yes,9:10,Students,9:10:11,39A000,2018,10.87,49.0,0.83,2002.0,3.58,A
-,No,-,No,-,Neither,-,39B000,2018,,28.0,1.22,,8.42,T
5,Yes,9:10:11:12,Yes,9:10:11:12,Neither,-,400308,2018,32.78,68.0,1.19,1999.0,0.75,H
1,Yes,6:07:08,Yes,6:07:08,Neither,-,400312,2018,24.76,70.0,1.49,2000.0,0.77,M
-,Yes,9:10:11:12:13,Yes,9:10:11:12:13,Neither,-,400315,2018,,6.0,0.4,,0.87,H
1,No,-,No,-,Neither,-,400318,2018,22.14,48.0,1.17,2001.0,1.17,E
1,No,-,No,-,Neither,-,400321,2018,25.28,39.0,1.0,2000.0,1.21,E
1,No,-,No,-,Neither,-,400332,2018,20.75,40.0,1.05,2002.0,1.67,E
,,,,,,,400LEA,2018,25.93,271.0,1.14,2000.0,0.95,
1,No,-,No,-,Neither,-,410304,2018,24.01,33.0,0.97,1995.0,2.4,E
2,No,-,No,-,Neither,-,410307,2018,35.1,22.0,0.76,2003.0,3.29,E
1,No,-,No,-,Neither,-,410310,2018,20.19,26.0,0.76,2002.0,1.7,E
1,Yes,5:6:7:8,No,-,Neither,-,410311,2018,24.32,68.0,2.72,2009.0,0.38,M
2,Yes,6:07:08,Yes,6:07:08,Neither,-,410313,2018,12.89,66.0,1.2,2000.0,0.8,M
1,Yes,6:07:08,No,-,Neither,-,410316,2018,25.72,68.0,1.45,2001.0,0.69,M
10,Yes,9:10:11:12,Yes,9:10:11:12,Neither,-,410319,2018,13.61,91.0,1.28,2002.0,0.87,H
1,No,-,No,-,Neither,-,410322,2018,21.88,23.0,0.68,2000.0,1.96,E
20,Yes,6:07:08,Yes,6:07:08,Neither,-,410325,2018,11.39,59.0,1.23,1997.0,0.63,M
35,No,-,No,-,Neither,-,410326,2018,2.18,7.0,0.7,2001.0,0.44,H
1,No,-,No,-,Neither,-,410328,2018,30.42,28.0,0.72,1998.0,1.0,E
1,No,-,Yes,6:07:08,Neither,-,410331,2018,45.28,25.0,1.04,1997.0,1.05,E
2,Yes,5,No,-,Neither,-,410334,2018,26.81,36.0,0.77,2000.0,1.27,E
1,No,-,No,-,Staff,-,410337,2018,47.34,34.0,1.36,2004.0,1.9,E
1,No,-,No,-,Neither,-,410340,2018,27.82,38.0,1.27,2003.0,2.06,E
2,Yes,6:07:08,Yes,6:07:08,Neither,-,410341,2018,21.44,20.0,1.54,2003.0,0.71,M
1,No,-,No,-,Neither,-,410343,2018,28.59,28.0,0.72,1998.0,3.53,E
1,No,-,No,-,Neither,-,410346,2018,16.45,37.0,0.74,2003.0,1.67,E
1,Yes,3:04:05,No,-,Neither,-,410349,2018,24.17,32.0,0.89,2002.0,1.29,E
40,No,-,No,-,Neither,-,410355,2018,12.44,130.0,1.29,1996.0,1.82,H
1,No,-,No,-,Neither,-,410358,2018,12.67,102.0,1.31,2004.0,2.59,H
1,No,-,No,-,Neither,-,410361,2018,29.41,31.0,1.24,2000.0,1.91,E
1,No,-,No,-,Neither,-,410364,2018,28.5,30.0,0.83,2006.0,1.63,E
1,No,-,No,-,Neither,-,410366,2018,22.38,33.0,0.66,1998.0,2.72,E
9,Yes,6:07:08,Yes,6:07:08,Neither,-,410367,2018,27.02,80.0,1.33,2004.0,0.9,M
1,No,-,No,-,Neither,-,410370,2018,19.88,36.0,0.82,2003.0,3.11,E
10,Yes,3:04:05,No,-,Neither,-,410373,2018,23.86,35.0,1.03,2000.0,0.85,E
27,No,-,No,-,Neither,-,410376,2018,55.04,22.0,0.69,1993.0,2.29,E
1,No,-,No,-,Neither,-,410379,2018,157.17,39.0,1.77,1998.0,4.21,A
1,No,-,No,-,Neither,-,410382,2018,20.38,37.0,1.09,2001.0,3.22,E
1,No,-,No,-,Neither,-,410385,2018,51.36,23.0,0.88,2001.0,1.41,E
1,No,-,No,-,Neither,-,410388,2018,22.8,21.0,0.6,1997.0,1.45,E
-,Yes,11:12,Yes,11:12,Neither,-,410390,2018,,8.0,1.0,,14.5,H
2,Yes,6:07:08,No,-,Neither,-,410391,2018,11.88,63.0,1.58,2001.0,0.69,T
1,No,-,No,-,Neither,-,410394,2018,8.67,116.0,1.33,1996.0,3.27,H
-,No,-,No,-,Students,9:10:11:12,410395,2018,,13.0,1.63,2017.0,16.42,H
7,Yes,6:08,Yes,6:08,Neither,-,410396,2018,,36.0,3.27,2008.0,,
1,Yes,6:07:08,Yes,6:07:08,Neither,-,410397,2018,17.82,81.0,1.8,2000.0,0.7,M
1,Yes,6:07:08,No,-,Neither,-,410398,2018,49.65,25.0,1.09,2003.0,0.48,A
-,No,-,No,-,Neither,-,410399,2018,,,,,1.14,H
1,No,-,No,-,Neither,-,410400,2018,29.25,31.0,0.91,1999.0,2.5,E
100,No,-,No,-,Neither,-,410401,2018,0.39,,,2003.0,3.33,H
1,Yes,6:07:08,Yes,6:07:08,Neither,-,410402,2018,24.98,69.0,1.35,2002.0,0.82,M
1,No,-,No,-,Neither,-,410403,2018,35.73,17.0,0.59,2002.0,2.2,E
1,No,-,No,-,Neither,-,410406,2018,8.52,101.0,1.29,1997.0,2.42,H
-,No,-,No,-,Neither,-,410407,2018,,25.0,2.08,,0.4,H
-,No,-,No,-,Neither,-,410408,2018,,2.0,0.2,,0.85,H
1,No,-,No,-,Neither,-,410409,2018,23.03,64.0,1.6,1999.0,3.98,E
1,No,-,No,-,Neither,-,410412,2018,21.5,43.0,0.93,2001.0,1.76,E
3,Yes,6:07:08,No,-,Neither,-,410415,2018,17.51,53.0,1.43,2001.0,0.7,M
1,No,-,No,-,Neither,-,410418,2018,28.84,43.0,1.3,2002.0,2.32,E
1,Yes,6:07:08,No,-,Neither,-,410421,2018,12.44,85.0,1.39,2003.0,0.7,M
1,No,-,No,-,Neither,-,410423,2018,14.99,38.0,0.79,2001.0,3.46,E
2,No,-,No,-,Neither,-,410424,2018,27.78,36.0,0.78,2002.0,1.98,E
1,Yes,6:07:08,No,-,Neither,-,410427,2018,24.83,37.0,1.12,2003.0,1.69,I
35,No,-,No,-,Neither,-,410430,2018,23.26,30.0,0.68,1999.0,2.42,E
1,No,-,No,-,Neither,-,410436,2018,42.95,35.0,1.59,1999.0,1.32,E
1,Yes,6:07:08,Yes,6:07:08,Neither,-,410437,2018,16.69,74.0,1.64,2000.0,0.73,M
1,No,-,No,-,Neither,-,410439,2018,27.23,20.0,0.77,2005.0,1.52,E
1,Yes,6:07:08,Yes,6,Neither,-,410442,2018,16.13,70.0,1.43,2000.0,0.75,M
1,Yes,6:07:08,No,-,Neither,-,410448,2018,19.05,58.0,1.29,2002.0,0.86,I
1,No,-,No,-,Neither,-,410451,2018,26.87,41.0,1.14,2001.0,2.72,E
1,No,-,No,-,Neither,-,410454,2018,41.61,18.0,1.06,2000.0,1.7,E
2,No,-,No,-,Neither,-,410457,2018,69.28,26.0,2.36,2003.0,1.56,I
3,No,-,No,-,Neither,-,410458,2018,55.6,25.0,1.56,2002.0,2.02,H
1,Yes,6:07:08,Yes,6:07:08,Neither,-,410460,2018,23.22,72.0,1.11,2001.0,0.66,M
2,No,-,No,-,Neither,-,410461,2018,24.0,42.0,1.68,1999.0,1.73,E
1,No,-,No,-,Neither,-,410462,2018,29.32,39.0,0.91,2009.0,1.51,E
1,Yes,6:07:08,No,-,Neither,-,410463,2018,25.74,68.0,1.36,1998.0,0.9,M
4,No,-,No,-,Neither,-,410464,2018,41.13,32.0,1.45,2005.0,1.22,A
1,No,-,No,-,Neither,-,410466,2018,28.53,22.0,0.67,1999.0,3.98,E
1,Yes,K:1:2:3:4:5,Yes,4:05,Neither,-,410469,2018,14.44,29.0,0.71,2002.0,0.81,E
1,No,-,No,-,Neither,-,410472,2018,20.3,36.0,1.0,2001.0,2.24,E
1,Yes,4:05,No,-,Neither,-,410478,2018,41.53,28.0,1.17,2000.0,1.22,E
1,No,-,No,-,Neither,-,410481,2018,40.56,29.0,1.53,1992.0,3.02,E
100,No,-,No,-,Neither,-,410483,2018,0.89,3.0,0.2,2014.0,0.6,H
1,No,-,No,-,Neither,-,410484,2018,9.69,99.0,1.74,1999.0,1.7,H
2,No,-,No,-,Neither,-,410486,2018,26.17,29.0,0.71,2004.0,2.36,E
1,Yes,6:07:08,Yes,6:07:08,Neither,-,410487,2018,21.72,66.0,1.47,2003.0,0.77,M
1,Yes,6:07:08,Yes,6:07:08,Neither,-,410488,2018,17.08,65.0,1.35,2005.0,0.75,M
1,No,-,Yes,6:07:08,Neither,-,410489,2018,10.17,100.0,1.49,2004.0,2.41,H
2,No,-,No,-,Neither,-,410490,2018,6.67,129.0,1.21,2001.0,3.48,H
3,No,-,No,-,Neither,-,410491,2018,18.49,30.0,0.68,2004.0,2.08,E
1,Yes,6:07:08,No,-,Neither,-,410493,2018,12.37,74.0,1.4,2002.0,0.85,M
2,No,-,No,-,Neither,-,410496,2018,16.8,29.0,0.62,2002.0,2.09,E
1,Yes,2:3:4:5,No,-,Neither,-,410499,2018,23.75,27.0,1.23,2001.0,0.76,E
1,No,-,No,-,Neither,-,410502,2018,23.47,32.0,0.74,2001.0,4.79,E
1,No,-,No,-,Neither,-,410505,2018,23.94,51.0,1.21,1993.0,2.0,E
4,No,-,No,-,Neither,-,410508,2018,8.72,115.0,1.17,1999.0,4.42,H
5,No,-,No,-,Staff,-,410511,2018,23.99,23.0,0.68,1997.0,0.64,E
27,No,-,No,-,Neither,-,410514,2018,78.81,30.0,0.97,1999.0,1.14,E
1,No,-,No,-,Neither,-,410517,2018,36.21,23.0,0.77,1999.0,2.19,E
2,No,-,No,-,Neither,-,410522,2018,31.93,39.0,0.91,2000.0,,E
10,No,-,No,-,Neither,-,410523,2018,24.42,35.0,0.92,1996.0,3.23,E
1,No,-,No,-,Neither,-,410529,2018,10.35,139.0,1.6,1999.0,1.98,H
1,No,-,No,-,Neither,-,410530,2018,30.32,34.0,0.94,2002.0,1.93,E
1,No,-,No,-,Neither,-,410532,2018,15.27,32.0,0.58,2003.0,4.01,E
1,Yes,6:07:08,Yes,6:07:08,Neither,-,410533,2018,2.86,24.0,2.67,2006.0,0.27,T
5,No,-,No,-,Neither,-,410534,2018,107.59,18.0,1.8,2003.0,0.24,T
1,No,-,No,-,Neither,-,410535,2018,20.48,22.0,0.73,2001.0,3.53,E
1,No,-,No,-,Neither,-,410538,2018,19.88,24.0,0.59,2004.0,1.85,E
2,No,-,No,-,Neither,-,410541,2018,18.99,25.0,0.81,2001.0,3.51,E
1,No,-,No,-,Neither,-,410542,2018,24.49,56.0,1.44,2010.0,3.36,E
1,No,-,No,-,Neither,-,410544,2018,10.82,115.0,1.28,1994.0,1.94,H
2,No,-,No,-,Neither,-,410545,2018,19.08,24.0,1.41,2002.0,0.82,H
1,No,-,No,-,Neither,-,410547,2018,10.38,105.0,1.31,1997.0,2.2,H
1,Yes,6:07:08,Yes,6:07:08,Neither,-,410550,2018,14.57,70.0,1.15,2004.0,0.79,M
2,No,-,No,-,Neither,-,410553,2018,23.08,19.0,0.9,2007.0,2.08,E
3,No,-,No,-,Neither,-,410556,2018,8.18,81.0,1.5,1996.0,1.67,H
1,No,-,No,-,Neither,-,410559,2018,13.83,34.0,0.68,2002.0,4.08,E
2,No,-,No,-,Neither,-,410562,2018,7.08,115.0,1.24,2004.0,3.27,H
1,Yes,6:07:08,Yes,6:07:08,Neither,-,410565,2018,9.07,72.0,1.13,1997.0,0.88,M
1,No,-,No,-,Neither,-,410568,2018,27.61,29.0,0.88,1999.0,2.7,E
-,No,-,No,-,Neither,-,410569,2018,,56.0,7.0,,2.42,H
1,No,-,No,-,Neither,-,410571,2018,20.39,26.0,0.81,2004.0,4.39,E
1,No,-,No,-,Neither,-,410574,2018,34.4,44.0,1.1,2001.0,2.64,E
1,No,-,No,-,Neither,-,410577,2018,17.81,30.0,0.75,1997.0,3.56,E
2,No,-,No,-,Neither,-,410578,2018,27.24,31.0,0.7,2000.0,1.45,E
-,No,-,No,-,Students,9:10:11:12,410579,2018,,16.0,1.6,,0.75,H
1,No,-,No,-,Neither,-,410580,2018,28.34,36.0,0.86,2003.0,1.83,E
1,No,-,No,-,Neither,-,410583,2018,28.69,18.0,0.78,2001.0,3.55,E
1,No,-,No,-,Neither,-,410586,2018,25.49,21.0,0.72,2000.0,1.85,E
2,No,-,No,-,Neither,-,410589,2018,19.79,62.0,1.38,1994.0,0.57,H
1,Yes,6:07:08,Yes,6:07:08,Neither,-,410592,2018,42.55,64.0,2.06,2002.0,0.65,M
6,No,-,No,-,Staff,-,410595,2018,20.17,106.0,1.34,1992.0,7.58,H
10,Yes,K:1:2:3:4:5,No,-,Neither,-,410598,2018,45.56,37.0,1.37,2000.0,0.6,E
,,,,,,,410LEA,2018,19.73,5724.0,1.15,2001.0,1.42,
0,No,-,No,-,Neither,-,41B000,2018,13.11,22.0,0.67,2006.0,2.21,I
0,No,-,No,-,Neither,-,41C000,2018,4.02,15.0,0.83,2009.0,8.03,I
2,Yes,6:07:08,Yes,6:7:8:9,Neither,-,41D000,2018,12.02,62.0,0.95,2009.0,2.17,I
10,Yes,7:08:09,Yes,7:08:09,Staff,-,41G000,2018,13.02,67.0,1.63,2006.0,4.76,A
0,No,-,No,-,Both,PK:K:1:2:3:4:5:6:7:8:9:10:11,41H000,2018,7.17,21.0,0.55,2008.0,6.53,A
0,No,-,No,-,Neither,-,41J000,2018,5.78,22.0,0.59,2006.0,3.2,I
,,,,,,,41K000,2018,,,,,8.93,H
90,No,-,No,-,Neither,-,41L000,2018,0.02,4.0,0.11,2017.0,3.74,E
0,No,-,No,-,Neither,-,420304,2018,47.19,35.0,1.35,1991.0,0.8,E
0,No,-,No,-,Neither,-,420316,2018,46.5,17.0,1.06,1996.0,0.72,E
0,No,-,No,-,Neither,-,420324,2018,23.14,29.0,1.71,1990.0,0.45,M
0,No,-,No,-,Neither,-,420328,2018,14.93,20.0,1.18,1999.0,0.72,E
0,No,-,No,-,Neither,-,420336,2018,46.53,20.0,1.33,1997.0,1.2,E
0,No,-,No,-,Neither,-,420340,2018,39.31,27.0,1.17,1996.0,0.74,E
5,No,-,No,-,Neither,-,420346,2018,3.76,60.0,1.4,1997.0,0.6,H
0,No,-,No,-,Neither,-,420348,2018,52.42,19.0,1.36,1994.0,0.72,E
2,No,-,No,-,Neither,-,420358,2018,30.38,45.0,1.0,1988.0,0.55,H
0,No,-,No,-,Neither,-,420376,2018,51.49,36.0,1.38,1990.0,0.93,M
,,,,,,,420LEA,2018,32.46,308.0,1.27,1994.0,0.59,
1,Yes,1:2:3:4:5,No,-,Neither,-,421304,2018,16.68,65.0,1.44,1999.0,0.96,E
1,Yes,6:07:08,No,-,Neither,-,421306,2018,7.57,60.0,1.36,2000.0,0.81,M
1,Yes,9:10:11:12,Yes,9:10:11:12,Neither,-,421316,2018,10.92,106.0,1.96,1990.0,0.67,H
0,Yes,3:04:05,No,-,Neither,-,421328,2018,17.72,56.0,1.3,1998.0,1.0,E
,,,,,,,421LEA,2018,13.02,287.0,1.54,1997.0,0.81,
-,Yes,9:10:11:12:13,Yes,9:10:11:12:13,Students,9:10:11:12:13,422310,2018,,7.0,0.88,,1.23,H
0,Yes,PK:K:1:2:3:4,No,-,Neither,-,422314,2018,10.92,31.0,1.15,1996.0,2.6,E
0,No,-,No,-,Neither,-,422315,2018,12.72,19.0,0.76,1991.0,0.77,H
0,Yes,5:6:7:8,No,-,Both,5:6:7:8,422318,2018,28.99,23.0,1.1,2009.0,0.72,M
,,,,,,,422LEA,2018,16.75,80.0,0.99,1999.0,1.1,
1,No,-,No,-,Neither,-,430304,2018,24.13,49.0,1.09,2003.0,0.76,E
1,No,-,No,-,Neither,-,430308,2018,53.86,51.0,1.21,2000.0,0.54,E
1,No,-,No,-,Neither,-,430312,2018,19.71,61.0,1.69,2003.0,0.51,E
2,No,-,No,-,Neither,-,430316,2018,19.45,32.0,0.53,2001.0,0.77,E
2,No,-,No,-,Neither,-,430320,2018,39.19,29.0,1.07,2003.0,0.75,E
1,No,-,No,-,Neither,-,430328,2018,20.24,58.0,1.12,2002.0,0.71,E
1,Yes,6:07:08,No,-,Neither,-,430330,2018,23.81,56.0,1.08,2004.0,0.65,M
3,No,-,No,-,Neither,-,430332,2018,29.91,48.0,0.98,2000.0,0.46,M
1,Yes,3:04:05,No,-,Neither,-,430336,2018,41.39,20.0,0.95,2001.0,0.67,E
1,No,-,No,-,Neither,-,430340,2018,48.26,22.0,0.92,1999.0,0.73,E
-,Yes,9:10:11:12,No,-,Neither,-,430341,2018,,8.0,1.14,,0.76,H
1,No,-,No,-,Neither,-,430344,2018,25.16,23.0,0.49,2001.0,0.64,E
-,No,-,No,-,Neither,-,430345,2018,,5.0,0.38,,0.68,T
1,No,-,No,-,Neither,-,430346,2018,11.82,120.0,1.36,2004.0,0.59,H
2,Yes,6:07:08,No,-,Neither,-,430347,2018,16.18,96.0,1.25,2005.0,0.81,M
5,Yes,3:04:05,No,-,Neither,-,430348,2018,32.27,56.0,1.51,2000.0,0.56,E
3,Yes,2:3:4:5,No,-,Neither,-,430349,2018,20.71,76.0,1.36,2004.0,0.68,E
1,Yes,6:07:08,No,-,Neither,-,430351,2018,14.03,67.0,1.2,2009.0,0.9,M
1,No,-,No,-,Neither,-,430352,2018,24.39,31.0,0.67,2001.0,0.7,E
1,No,-,No,-,Neither,-,430358,2018,30.2,35.0,0.66,2001.0,0.76,E
1,No,-,No,-,Neither,-,430368,2018,42.52,30.0,0.73,2000.0,0.83,E
3,No,-,No,-,Neither,-,430369,2018,17.7,80.0,1.23,2007.0,0.67,E
1,Yes,6:07:08,No,-,Neither,-,430370,2018,28.36,68.0,1.45,2001.0,0.58,M
1,No,-,No,-,Neither,-,430371,2018,13.71,124.0,1.33,2001.0,0.67,H
1,Yes,3:04:05,No,-,Neither,-,430376,2018,32.72,48.0,1.37,2003.0,0.54,E
1,No,-,No,-,Neither,-,430378,2018,12.49,105.0,1.35,2002.0,0.62,H
1,Yes,4:05,No,-,Neither,-,430380,2018,40.68,21.0,0.81,2002.0,0.49,E
4,No,-,No,-,Neither,-,430384,2018,11.74,101.0,1.33,1999.0,0.63,H
1,Yes,6:07:08,No,-,Neither,-,430386,2018,33.9,72.0,1.38,2000.0,0.51,M
,,,,,,,430LEA,2018,22.15,1592.0,1.14,2002.0,0.65,
75,Yes,K:1:2:3:4:5,No,-,Neither,-,43C000,2018,6.47,12.0,1.0,,38.67,E
3,No,-,No,-,Both,K:1:2:3:4:5,440314,2018,25.43,37.0,0.86,2001.0,1.37,E
2,No,-,No,-,Both,6:07:08,440318,2018,22.03,37.0,1.23,2008.0,0.57,M
1,No,-,No,-,Both,6:07:08,440320,2018,18.19,47.0,1.02,2003.0,0.69,M
-,No,-,No,-,Both,9:10:11:12,440326,2018,,10.0,1.0,,0.72,H
1,Yes,4:05,No,-,Both,PK:K:1:2:3:4:5,440328,2018,27.02,42.0,1.0,2003.0,1.56,E
2,Yes,3:04:05,No,-,Both,K:1:2:3:4:5,440332,2018,24.44,25.0,1.04,2004.0,0.64,E
-,Yes,9:10:11,No,-,Both,9:10:11:12:13,440346,2018,,7.0,1.17,,0.6,H
1,Yes,3:04:05,No,-,Both,PK:K:1:2:3:4:5,440348,2018,21.23,39.0,0.98,2001.0,1.03,E
1,No,-,No,-,Both,PK:K:1:2:3:4:5,440349,2018,24.36,35.0,1.0,1997.0,1.65,E
1,Yes,3:04:05,No,-,Both,K:1:2:3:4:5,440350,2018,23.32,32.0,1.23,1999.0,1.17,E
2,Yes,3:04:05,No,-,Both,PK:K:1:2:3:4:5,440364,2018,27.3,27.0,1.29,1996.0,1.0,E
1,Yes,2:3:4:5,No,-,Both,PK:K:1:2:3:4:5,440368,2018,33.34,35.0,1.13,2000.0,0.95,E
1,No,-,No,-,Both,9:10:11:12,440378,2018,9.45,83.0,1.01,1997.0,0.93,H
1,No,-,No,-,Both,9:10:11:12,440390,2018,9.62,89.0,1.17,1993.0,1.17,H
1,No,-,No,-,Both,6:07:08,440396,2018,22.61,84.0,1.47,2001.0,0.68,M
,,,,,,,440LEA,2018,19.79,629.0,1.11,2000.0,0.91,
1,No,-,No,-,Both,6:07:08,450301,2018,21.81,80.0,1.4,1998.0,1.02,M
0,No,-,No,-,Students,K:1:2:3:4:5,450302,2018,36.3,31.0,1.82,2002.0,1.21,E
0,Yes,3:04:05,No,-,Neither,-,450306,2018,27.64,40.0,1.25,2000.0,0.67,E
1,No,-,No,-,Neither,-,450307,2018,20.66,42.0,1.17,2008.0,1.47,E
0,No,-,No,-,Neither,-,450308,2018,14.56,44.0,1.26,2001.0,1.06,E
0,No,-,No,-,Both,9:10:11:12,450316,2018,9.34,88.0,1.52,2002.0,0.59,H
1,Yes,1:2:3:4:5,No,-,Staff,-,450322,2018,31.77,48.0,1.41,1999.0,0.73,E
1,No,-,No,-,Neither,-,450324,2018,41.29,33.0,1.65,2000.0,0.96,E
5,No,-,No,-,Both,6:07:08,450328,2018,15.83,65.0,1.35,2002.0,0.75,M
1,No,-,No,-,Students,K:1:2:3:4:5,450332,2018,28.37,44.0,1.16,1998.0,1.18,E
1,No,-,No,-,Neither,-,450333,2018,25.73,35.0,1.52,1998.0,1.71,E
0,No,-,No,-,Neither,-,450334,2018,7.87,58.0,1.16,1998.0,0.61,H
0,No,-,No,-,Both,6:07:08,450335,2018,21.12,46.0,1.21,2000.0,0.85,M
0,No,-,No,-,Neither,-,450336,2018,20.11,42.0,1.0,2001.0,1.29,E
1,No,-,No,-,Neither,-,450339,2018,22.4,41.0,1.14,2001.0,1.3,E
0,No,-,No,-,Neither,-,450340,2018,17.53,42.0,1.4,2004.0,1.03,E
25,No,-,Yes,9:10:11:12,Both,9:10:11:12,450341,2018,10.33,91.0,1.26,2003.0,0.66,H
2,No,-,No,-,Both,6:07:08,450342,2018,15.73,63.0,1.17,2005.0,0.87,M
8,Yes,9:10:11:12,No,-,Both,9:10:11:12,450343,2018,,18.0,0.9,2017.0,0.56,T
0,Yes,4:05,No,-,Neither,-,450344,2018,20.24,41.0,1.24,2004.0,0.98,E
0,No,-,No,-,Neither,-,450346,2018,34.28,38.0,1.65,1998.0,1.14,E
2,No,-,No,-,Both,9:10:11:12,450352,2018,9.07,86.0,1.34,1996.0,0.83,H
-,No,-,No,-,Students,9:10:11:12:13,450354,2018,,18.0,2.25,,0.64,H
,,,,,,,450LEA,2018,18.95,1134.0,1.31,2002.0,0.86,
10,Yes,2:3:4:5:6:7:8,No,-,Neither,-,45A000,2018,50.25,6.0,0.67,2000.0,2.21,I
-,No,-,No,-,Neither,-,45B000,2018,,10.0,1.0,1.0,7.2,E
1,No,-,No,-,Neither,-,460308,2018,40.79,45.0,1.61,1993.0,1.01,E
1,No,-,No,-,Neither,-,460312,2018,34.15,51.0,0.98,2005.0,1.57,E
1,No,-,No,-,Neither,-,460318,2018,20.7,54.0,1.54,2000.0,0.78,M
1,Yes,9,Yes,9,Neither,-,460320,2018,15.83,66.0,1.27,2002.0,0.61,H
0,Yes,10:11:12:13,Yes,9:10:11:12:13,Neither,-,460322,2018,153.9,6.0,0.67,2000.0,0.99,H
0,No,-,No,-,Neither,-,460332,2018,38.51,44.0,1.42,2000.0,1.3,E
12,Yes,9:10:11:12,Yes,9:10:11:12,Neither,-,460340,2018,12.05,15.0,0.83,2015.0,0.38,H
,,,,,,,460LEA,2018,34.64,281.0,1.25,2002.0,0.86,
