year,agency_code,asm_option,subgroup,ma_score,ma_score_masking,ma_grade,rd_score,rd_score_masking,rd_grade,sc_score,sc_score_masking,m1_score,m1_score_masking,e2_score,e2_score_masking,bi_score,bi_score_masking,act_score,act_score_masking,wk_score,wk_score_masking,mcr_score,mcr_score_masking,cgrs_score,cgrs_score_masking,ach_score,ach_score_masking,eg_status,eg_score,spg_score,spg_grade,ma_spg_score,rd_spg_score,ma_eg_status,rd_eg_status,ma_eg_score,rd_eg_score
2014,11K000,,ALL,70,,B,84,,B,88,,95,1,,,,,,,,,,,,,79,,Exceeded,88.2,81,B,74,83,Exceeded,Met,92.5,80.4
2014,120304,,ALL,50,,C,57,,C,76,,,,,,,,,,,,,,,,57,,Met,83.6,63,C,57,60,Met,Met,83.2,71.5
2014,120308,Y,ALL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2014,120310,,ALL,,,,,,,,,,,,,,,95,1,,,95,1,95,1,95,1,,,99,A,,,,,,
2014,120312,,ALL,44,,D,57,,C,66,,,,,,,,,,,,,,,,53,,Met,76.5,58,C,50,62,Met,Met,74.9,80.4
2014,120314,,ALL,,,,,,,,,51,,57,,61,,57,,54,,95,1,91,,67,,NotMet,50.0,64,C,,,,,,
2014,120315,,ALL,62,,C,69,,B,86,,95,1,,,,,,,,,,,,,69,,Exceeded,91.5,74,B,67,72,Exceeded,Met,89.1,84.7
2014,120316,,ALL,61,,C,61,,C,69,,,,,,,,,,,,,,,,62,,Met,83.0,66,C,66,64,Exceeded,Met,86.8,75.1
2014,120318,,ALL,,,,,,,,,49,,58,,40,,46,,64,,95,1,95,,64,,NotMet,51.1,61,C,,,,,,
2014,120320,,ALL,63,,C,63,,C,85,,,,,,,,,,,,,,,,66,,Met,74.8,68,C,66,63,Met,NotMet,77.7,66.1
2014,120324,,ALL,62,,C,65,,C,73,,,,,,,,,,,,,,,,65,,Exceeded,87.3,70,B,67,69,Exceeded,Met,86.2,83.9
2014,120334,,ALL,57,,C,59,,C,84,,95,1,,,,,,,,,,,,,62,,Exceeded,97.8,69,C,65,66,Exceeded,Exceeded,96.1,91.3
2014,120338,,ALL,65,,B,69,,B,90,,,,,,,,,,,,,,,,70,,Exceeded,95.9,76,B,71,74,Exceeded,Exceeded,91.3,91.4
2014,120340,,ALL,48,,C,42,,D,74,,,,,,,,,,,,,,,,49,,Exceeded,89.9,57,C,57,49,Exceeded,Met,92.9,75.8
2014,120344,,ALL,59,,C,58,,C,82,,,,,,,,,,,,,,,,62,,Met,80.5,66,C,63,60,Met,NotMet,80.5,69.7
2014,120346,,ALL,,,,,,,,,77,,65,,77,,63,,65,,95,1,95,,79,,Met,80.1,79,B,,,,,,
2014,120350,,ALL,55,,C,64,,C,73,,95,1,,,,,,,,,,,,,62,,Exceeded,90.0,68,C,62,69,Exceeded,Exceeded,90.8,89.9
2014,120352,Y,ALL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2014,120360,,ALL,53,,C,68,,B,92,,,,,,,,,,,,,,,,65,,Exceeded,86.5,69,C,58,71,Met,Met,81.2,82.3
2014,120364,,ALL,50,,C,56,,C,82,,,,,,,,,,,,,,,,57,,Exceeded,86.1,63,C,56,60,Met,Met,80.3,79.3
2014,120368,,ALL,61,,C,58,,C,74,,,,,,,,,,,,,,,,62,,NotMet,58.1,61,C,60,60,NotMet,NotMet,53.5,69.7
2014,120370,,ALL,,,,,,,,,60,,62,,46,,67,,78,,95,1,90,,70,,NotMet,56.9,67,C,,,,,,
2014,120372,,ALL,80,,B,88,,A,95,1,,,,,,,,,,,,,,,85,,Exceeded,91.3,86,A,81,88,Met,Exceeded,84.8,90.0
2014,120374,,ALL,60,,C,66,,C,93,,,,,,,,,,,,,,,,67,,Exceeded,91.3,72,B,67,69,Exceeded,Met,91.0,80.8
2014,120376,,ALL,50,,C,56,,C,71,,95,1,,,,,,,,,,,,,56,,Exceeded,86.7,62,C,57,61,Exceeded,Met,87.1,82.2
2014,120380,,ALL,62,,C,67,,B,74,,,,,,,,,,,,,,,,66,,Exceeded,86.2,70,B,66,71,Met,Exceeded,81.1,88.0
2014,120386,,ALL,45,,D,54,,C,78,,,,,,,,,,,,,,,,54,,Exceeded,87.0,60,C,52,60,Met,Met,82.1,83.0
2014,120390,,ALL,55,,C,59,,C,81,,95,1,,,,,,,,,,,,,62,,Exceeded,95.8,69,C,63,65,Exceeded,Exceeded,95.3,90.0
2014,12A000,,ALL,40,,D,64,,C,72,,,,,,,,,,,,,,,,55,,Met,70.1,58,C,45,67,NotMet,Met,68.0,78.1
2014,130304,,ALL,62,,C,56,,C,69,,,,,,,,,,,,,,,,61,,NotMet,67.8,62,C,63,60,NotMet,Met,65.2,73.4
2014,130307,,ALL,,,,,,,,,65,,74,,67,,76,,79,,95,1,95,1,79,,Met,83.9,80,B,,,,,,
2014,130308,,ALL,52,,D,56,,C,76,,,,,,,,,,,,,,,,57,,NotMet,64.1,58,C,53,60,NotMet,Met,58.2,76.1
2014,130309,,ALL,55,,C,58,,C,47,,,,,,,,,,,,,,,,55,,Met,82.8,61,C,61,64,Met,Exceeded,83.1,86.1
2014,130310,,ALL,,,,,,,,,55,,60,,55,,54,,79,,94,,89,,66,,Exceeded,89.0,71,B,,,,,,
2014,130311,,ALL,62,,C,60,,C,61,,,,,,,,,,,,,,,,61,,Met,74.4,64,C,63,64,NotMet,Met,69.4,79.3
2014,130312,,ALL,73,,B,75,,B,74,,,,,,,,,,,,,,,,74,,Met,80.2,75,B,75,76,Met,Met,80.8,79.9
2014,130313,,ALL,29,,F,37,,D,62,,94,,,,,,,,,,,,,,39,,NotMet,68.4,45,D,36,44,NotMet,Met,63.4,72.9
2014,130314,,ALL,,,,,,,,,48,,54,,49,,62,,69,,81,,85,,62,,NotMet,56.0,61,C,,,,,,
2014,130315,,ALL,81,,B,93,,A,95,1,92,,,,,,,,,,,,,,89,,Met,82.4,87,A,78,92,NotMet,Exceeded,67.1,88.7
2014,130316,,ALL,,,,,,,,,47,,57,,43,,61,,72,,95,1,86,,66,,NotMet,56.4,64,C,,,,,,
2014,130317,Y,ALL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2014,130318,,ALL,25,,F,48,,D,66,,95,1,,,,,,,,,,,,,42,,NotMet,63.0,46,D,31,53,NotMet,Met,56.2,75.7
2014,130319,,ALL,85,,A,80,,B,74,,,,,,,,,,,,,,,,81,,Met,79.6,81,B,86,80,Exceeded,Met,88.1,80.2
2014,130320,,ALL,68,,B,74,,B,87,,95,1,,,,,,,,,,,,,74,,Exceeded,100.0,79,B,74,77,Exceeded,Exceeded,100.0,89.6
2014,130321,,ALL,65,,C,60,,C,66,,,,,,,,,,,,,,,,63,,Met,76.0,65,C,67,64,Met,Met,74.4,80.9
2014,130322,,ALL,62,,C,65,,C,86,,,,,,,,,,,,,,,,67,,Exceeded,89.8,72,B,67,68,Met,Met,84.0,81.6
2014,130323,,ALL,49,,D,64,,C,84,,95,1,,,,,,,,,,,,,62,,Exceeded,90.1,68,C,53,69,Met,Exceeded,71.3,88.6
2014,130324,,ALL,,,,,,,,,45,,51,,45,,62,,79,,95,1,89,,66,,NotMet,59.0,65,C,,,,,,
2014,130325,,ALL,62,,C,63,,C,65,,,,,,,,,,,,,,,,63,,NotMet,68.9,64,C,63,66,NotMet,Met,67.2,79.3
2014,130326,,ALL,,,,,,,,,55,,58,,58,,60,,66,,95,1,94,,69,,Exceeded,86.4,72,B,,,,,,
2014,130327,,ALL,44,,D,57,,C,76,,95,1,,,,,,,,,,,,,55,,Exceeded,90.7,62,C,52,62,Exceeded,Met,86.6,81.8
2014,130328,,ALL,48,,C,44,,D,52,,,,,,,,,,,,,,,,47,,Met,79.1,53,D,55,50,Met,Met,83.2,74.9
2014,130329,,ALL,47,,D,50,,C,53,,,,,,,,,,,,,,,,49,,NotMet,69.0,53,D,52,55,Met,Met,72.8,75.1
2014,130330,,ALL,66,,B,62,,C,77,,,,,,,,,,,,,,,,66,,Exceeded,93.5,72,B,72,66,Exceeded,Met,95.7,84.8
2014,130331,,ALL,66,,C,65,,C,69,,,,,,,,,,,,,,,,66,,NotMet,56.8,64,C,64,66,NotMet,NotMet,57.2,68.5
2014,130332,,ALL,,,,,,,,,73,,75,,68,,75,,80,,95,1,95,1,80,,Exceeded,93.9,83,B,,,,,,
2014,130333,,ALL,,,,,,,,,,,35,,23,,52,,42,,82,,81,,62,,,,62,C,,,,,,
2014,130336,,ALL,77,,B,73,,B,78,,,,,,,,,,,,,,,,75,,Met,78.6,76,B,76,75,Met,Met,73.5,80.0
2014,130338,,ALL,61,,C,56,,C,55,,,,,,,,,,,,,,,,58,,Met,82.4,63,C,66,61,Exceeded,Met,85.5,83.7
2014,130340,,ALL,49,,D,43,,D,32,,,,,,,,,,,,,,,,44,,NotMet,58.7,47,D,51,51,NotMet,Met,58.6,82.1
2014,130342,,ALL,46,,D,47,,D,21,,,,,,,,,,,,,,,,43,,NotMet,66.3,47,D,52,53,Met,Met,76.7,79.2
2014,130344,,ALL,51,,C,46,,D,33,,,,,,,,,,,,,,,,47,,Met,74.1,52,D,57,52,Met,Met,81.7,77.5
2014,130345,,ALL,62,,C,66,,B,71,,,,,,,,,,,,,,,,65,,Met,82.9,69,C,65,70,Met,Met,76.6,84.8
2014,130346,,ALL,62,,C,70,,B,82,,95,1,,,,,,,,,,,,,69,,Exceeded,91.1,74,B,68,72,Exceeded,Met,91.3,82.8
2014,130350,,ALL,,,,,,,,,77,,92,,86,,91,,,,95,1,95,1,89,,Met,81.0,87,A,,,,,,
2014,130355,,ALL,44,,D,55,,C,76,,95,1,,,,,,,,,,,,,55,,Exceeded,88.8,62,C,52,60,Met,Met,84.5,80.9
2014,132304,,ALL,,,,,,,,,42,,52,,44,,54,,68,,95,1,83,,60,,NotMet,55.2,59,C,,,,,,
2014,132308,,ALL,53,,C,52,,C,,,,,,,,,,,,,,,,,53,,Exceeded,90.0,60,C,61,59,Exceeded,Met,90.9,84.7
2014,132312,,ALL,54,,C,40,,D,,,,,,,,,,,,,,,,,47,,Exceeded,86.6,55,C,60,48,Exceeded,Met,87.5,82.8
2014,132328,,ALL,51,,C,47,,D,,,,,,,,,,,,,,,,,49,,Met,80.8,55,C,55,54,Met,Met,73.6,84.3
2014,132329,,ALL,36,,D,42,,D,52,,,,,,,,,,,,,,,,41,,NotMet,55.6,44,D,41,46,NotMet,NotMet,60.4,60.8
2014,132330,,ALL,29,,F,42,,D,61,,95,1,,,,,,,,,,,,,42,,NotMet,57.0,45,D,34,50,NotMet,Met,53.9,79.1
2014,132332,,ALL,56,,C,49,,C,,,,,,,,,,,,,,,,,52,,Met,81.1,58,C,60,56,Met,Met,76.4,83.3
2014,132336,,ALL,52,,C,44,,D,,,,,,,,,,,,,,,,,48,,Met,80.1,54,D,57,51,Met,Met,78.8,80.8
2014,13A000,,ALL,54,,C,74,,B,79,,70,,91,,64,,,,,,,,,,66,,Exceeded,86.7,70,B,58,77,Met,Exceeded,72.8,91.0
2014,13B000,,ALL,70,,B,73,,B,82,,,,,,,,,,,,,,,,72,,Exceeded,85.1,75,B,72,75,Met,Exceeded,81.5,85.9
2014,140304,,ALL,63,,C,65,,C,80,,,,,,,,,,,,,,,,66,,Exceeded,90.0,71,B,66,69,Met,Exceeded,80.0,88.2
2014,140305,,ALL,,,,,,,,,79,,92,,55,,78,,90,,95,1,92,,82,,Met,77.3,81,B,,,,,,
2014,140306,Y,ALL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2014,140307,Y,ALL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2014,140308,,ALL,67,,B,74,,B,88,,95,1,,,,,,,,,,,,,74,,Exceeded,90.3,77,B,71,76,Met,Exceeded,84.9,86.2
2014,140309,,ALL,,,,,,,,,90,,91,,85,,95,1,,,95,1,95,1,94,,Exceeded,89.4,93,A,,,,,,
2014,140312,,ALL,52,,C,62,,C,66,,,,,,,,,,,,,,,,58,,Exceeded,86.6,64,C,58,66,Met,Met,84.7,82.9
2014,140316,,ALL,50,,C,64,,B,80,,,,,,,,,,,,,,,,61,,Exceeded,87.4,66,C,55,70,Met,Exceeded,74.8,90.3
2014,140324,,ALL,45,,C,55,,C,63,,,,,,,,,,,,,,,,52,,Exceeded,95.2,61,C,55,62,Exceeded,Exceeded,96.2,88.9
2014,140332,,ALL,34,,D,50,,C,70,,95,1,,,,,,,,,,,,,47,,Exceeded,92.4,56,C,45,57,Exceeded,Exceeded,92.3,88.0
2014,140336,,ALL,54,,C,64,,C,77,,95,1,,,,,,,,,,,,,63,,Exceeded,94.9,69,C,62,69,Exceeded,Exceeded,95.2,89.5
2014,140340,,ALL,64,,C,68,,B,76,,,,,,,,,,,,,,,,67,,Exceeded,90.2,72,B,69,71,Exceeded,Met,89.3,83.5
2014,140344,,ALL,49,,C,58,,C,80,,82,,,,,,,,,,,,,,58,,Met,84.4,63,C,55,63,Met,Met,78.8,84.6
2014,140348,,ALL,,,,,,,,,42,,69,,61,,59,,72,,95,1,91,,70,,Met,81.1,72,B,,,,,,
2014,140352,,ALL,57,,C,63,,C,71,,,,,,,,,,,,,,,,62,,Exceeded,90.3,67,C,63,68,Exceeded,Exceeded,86.2,86.4
2014,140356,,ALL,50,,C,65,,C,87,,95,1,,,,,,,,,,,,,63,,Exceeded,93.2,69,C,58,69,Exceeded,Met,92.1,84.3
2014,140360,,ALL,51,,C,65,,C,79,,,,,,,,,,,,,,,,62,,Met,80.0,65,C,55,69,Met,Met,70.8,83.7
2014,140368,,ALL,46,,C,59,,C,80,,95,1,,,,,,,,,,,,,58,,Exceeded,93.2,65,C,55,64,Exceeded,Met,92.4,84.0
2014,140372,,ALL,57,,C,65,,C,77,,,,,,,,,,,,,,,,63,,Met,81.1,67,C,62,68,Met,Met,80.9,77.9
2014,140376,,ALL,30,,D,62,,C,76,,,,,,,,,,,,,,,,51,,Met,82.8,58,C,40,67,Met,Met,80.9,83.8
2014,140384,,ALL,46,,D,61,,C,30,,,,,,,,,,,,,,,,50,,Met,79.7,56,C,54,65,Exceeded,Met,87.4,80.4
2014,140386,,ALL,,,,,,,,,63,,59,,55,,60,,79,,95,1,93,,71,,Met,71.6,71,B,,,,,,
2014,140388,,ALL,28,,F,48,,C,56,,,,,,,,,,,,,,,,41,,Met,80.8,49,D,37,55,Met,Met,76.4,81.4
2014,140390,,ALL,,,,,,,,,42,,49,,49,,49,,60,,95,1,90,,63,,Met,70.7,64,C,,,,,,
2014,140392,,ALL,33,,D,42,,D,57,,,,,,,,,,,,,,,,40,,NotMet,68.1,46,D,40,48,NotMet,Met,68.2,73.0
2014,140396,,ALL,49,,C,49,,C,64,,,,,,,,,,,,,,,,51,,Met,81.2,57,C,55,56,Met,Met,80.5,80.3
2014,150304,,ALL,,,,,,,,,68,,74,,68,,65,,84,,95,1,85,,77,,Exceeded,90.7,80,B,,,,,,
2014,150308,,ALL,85,,A,77,,B,,,,,,,,,,,,,,,,,81,,Exceeded,90.0,83,B,85,79,,Exceeded,,90.0
2014,150310,,ALL,50,,D,73,,B,87,,,,,,,,,,,,,,,,66,,Met,80.2,68,C,53,75,NotMet,Met,65.6,82.8
2014,150312,,ALL,42,,D,64,,C,92,,95,1,,,,,,,,,,,,,62,,Met,76.1,65,C,49,65,Met,NotMet,77.5,69.8
2014,150700,,ALL,,,,,,,,,65,,82,,66,,76,,95,1,95,1,69,,75,,Met,80.0,76,B,,,,,,
2014,160304,,ALL,61,,C,80,,B,81,,95,1,,,,,,,,,,,,,73,,Met,82.9,75,B,65,80,Met,Met,82.8,81.5
2014,160306,,ALL,60,,C,62,,C,51,,,,,,,,,,,,,,,,59,,NotMet,65.7,61,C,63,64,Met,Met,78.0,72.4
2014,160308,,ALL,69,,B,72,,B,68,,,,,,,,,,,,,,,,70,,Met,79.4,72,B,70,74,Met,Exceeded,72.9,85.2
2014,160309,Y,ALL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2014,160310,,ALL,45,,D,64,,C,71,,95,1,,,,,,,,,,,,,59,,Met,83.0,63,C,52,68,Met,Met,80.7,82.7
2014,160311,,ALL,62,,C,74,,B,78,,95,1,,,,,,,,,,,,,70,,Exceeded,97.6,76,B,68,77,Exceeded,Exceeded,94.5,90.6
2014,160313,,ALL,5,2,F,5,2,F,5,2,62,,66,,85,,67,,79,,95,1,89,,77,,Exceeded,92.3,80,B,0,0,,,,
2014,160314,,ALL,,,,,,,,,85,,83,,77,,88,,94,,95,1,89,,87,,Exceeded,96.6,89,A,,,,,,
2014,160316,,ALL,70,,B,79,,B,80,,95,1,,,,,,,,,,,,,76,,Met,82.1,78,B,71,79,Met,Met,76.3,83.3
2014,160317,,ALL,50,,D,57,,C,73,,,,,,,,,,,,,,,,57,,Met,73.8,61,C,53,62,NotMet,Met,62.9,80.1
2014,160318,,ALL,54,,C,69,,B,86,,95,1,,,,,,,,,,,,,66,,Exceeded,86.8,70,B,60,72,Met,Met,84.4,80.6
2014,160322,,ALL,69,,C,74,,B,,,,,,,,,,,,,,,,,72,,Met,84.8,74,B,69,76,,Met,,84.8
2014,160324,,ALL,69,,B,68,,C,66,,,,,,,,,,,,,,,,68,,Met,74.9,69,C,70,69,Met,Met,76.1,75.2
2014,160326,,ALL,51,,C,63,,C,81,,95,1,,,,,,,,,,,,,62,,Met,76.7,65,C,56,67,Met,Met,73.5,80.5
2014,160332,,ALL,55,,C,68,,B,85,,95,1,,,,,,,,,,,,,66,,Exceeded,88.7,70,B,61,72,Met,Exceeded,84.8,88.8
2014,160344,,ALL,,,,,,,,,79,,73,,68,,79,,84,,95,1,87,,80,,Exceeded,100.0,84,B,,,,,,
2014,160352,,ALL,66,,C,72,,B,66,,,,,,,,,,,,,,,,68,,Met,82.3,71,B,69,74,Met,Met,82.9,83.1
2014,16A000,,ALL,,,,,,,,,,,60,,40,,,,,,75,,25,,42,,,,42,D,,,,,,
2014,16B000,,ALL,91,,A,89,,A,91,,,,,,,,,,,,,,,,90,,NotMet,69.5,86,A,86,86,NotMet,Met,68.1,75.1
2014,170316,,ALL,,,,,,,,,27,,44,,28,,37,,60,,95,1,77,,50,,NotMet,50.0,50,D,,,,,,
2014,170334,,ALL,59,,C,54,,C,81,,,,,,,,,,,,,,,,60,,Met,81.6,64,C,62,58,Met,Met,76.4,76.8
2014,170338,,ALL,27,,F,50,,C,71,,64,,,,,,,,,,,,,,44,,Met,77.2,51,D,33,57,NotMet,Exceeded,58.3,87.5
2014,170339,,ALL,42,,D,46,,D,51,,,,,,,,,,,,,,,,45,,Met,83.5,53,D,51,51,Exceeded,Met,86.1,75.3
2014,170342,,ALL,49,,C,49,,D,71,,,,,,,,,,,,,,,,52,,Met,78.2,58,C,55,54,Met,Met,78.6,75.8
2014,170344,,ALL,49,,D,51,,C,67,,,,,,,,,,,,,,,,53,,Met,77.2,58,C,54,55,Met,Met,74.8,73.1
2014,180302,,ALL,44,,D,58,,C,76,,95,1,,,,,,,,,,,,,57,,Exceeded,98.1,65,C,54,65,Exceeded,Exceeded,94.5,92.6
2014,180304,,ALL,63,,C,55,,C,68,,,,,,,,,,,,,,,,60,,Met,83.7,65,C,68,58,Exceeded,Met,90.0,71.6
2014,180308,,ALL,,,,,,,,,72,,76,,66,,66,,57,,95,1,93,,77,,Exceeded,91.2,80,B,,,,,,
2014,180312,,ALL,62,,C,62,,C,75,,,,,,,,,,,,,,,,63,,Exceeded,87.9,68,C,68,66,Exceeded,Met,91.0,80.9
2014,180316,,ALL,63,,C,62,,C,76,,,,,,,,,,,,,,,,64,,Met,82.1,68,C,67,66,Met,Met,81.0,81.3
2014,180320,,ALL,,,,,,,,,50,,61,,49,,43,,60,,92,,93,,65,,Exceeded,86.1,69,C,,,,,,
2014,180323,Y,ALL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2014,180324,,ALL,49,,C,56,,C,44,,,,,,,,,,,,,,,,51,,Met,82.9,58,C,56,61,Exceeded,Met,85.4,82.3
2014,180325,,ALL,,,,,,,,,95,1,93,,95,1,95,1,,,95,1,95,1,95,1,Exceeded,99.0,98,A,,,,,,
2014,180326,,ALL,62,,C,64,,C,65,,,,,,,,,,,,,,,,63,,Exceeded,86.2,68,C,67,67,Exceeded,Met,88.6,81.7
2014,180332,,ALL,58,,C,54,,C,80,,,,,,,,,,,,,,,,59,,Exceeded,91.0,65,C,65,59,Exceeded,Met,92.6,82.1
2014,180336,,ALL,65,,B,73,,B,73,,,,,,,,,,,,,,,,69,,Exceeded,97.7,75,B,72,76,Exceeded,Exceeded,99.5,88.8
2014,180340,,ALL,,,,,,,,,62,,70,,63,,77,,84,,95,1,93,,77,,NotMet,67.5,75,B,,,,,,
2014,180342,,ALL,50,,C,65,,C,76,,95,1,,,,,,,,,,,,,62,,Met,82.4,66,C,56,69,Met,Met,80.0,84.7
2014,180343,,ALL,42,,D,42,,D,58,,,,,,,,,,,,,,,,44,,Exceeded,92.8,53,D,52,51,Exceeded,Exceeded,93.6,87.2
2014,180344,,ALL,51,,C,51,,C,49,,,,,,,,,,,,,,,,50,,Exceeded,90.2,58,C,59,58,Exceeded,Exceeded,90.9,87.4
2014,180346,,ALL,48,,C,57,,C,73,,95,1,,,,,,,,,,,,,59,,Exceeded,91.8,65,C,57,63,Exceeded,Exceeded,91.2,85.1
2014,180348,,ALL,,,,,,,,,59,,63,,58,,56,,76,,95,1,87,,70,,Met,83.7,72,B,,,,,,
2014,180352,,ALL,52,,C,62,,C,84,,95,,,,,,,,,,,,,,64,,Exceeded,87.3,69,C,58,68,Exceeded,Exceeded,85.6,89.2
2014,180356,,ALL,69,,B,67,,B,75,,,,,,,,,,,,,,,,69,,Exceeded,87.9,73,B,73,70,Exceeded,Met,89.0,82.4
2014,180360,,ALL,55,,C,56,,C,75,,,,,,,,,,,,,,,,58,,Exceeded,90.9,65,C,61,62,Exceeded,Exceeded,85.6,87.4
2014,180364,,ALL,38,,D,50,,C,63,,95,1,,,,,,,,,,,,,49,,Exceeded,93.2,58,C,49,58,Exceeded,Exceeded,93.1,90.4
2014,180368,,ALL,68,,B,70,,B,89,,,,,,,,,,,,,,,,71,,Exceeded,93.5,76,B,73,73,Exceeded,Exceeded,93.5,85.2
2014,180372,,ALL,38,,D,42,,D,53,,,,,,,,,,,,,,,,41,,Met,75.4,48,D,43,51,NotMet,Exceeded,59.2,87.8
2014,180376,,ALL,,,,,,,,,63,,67,,59,,57,,65,,80,,88,,69,,Met,74.8,70,B,,,,,,
2014,180379,,ALL,62,,C,61,,C,85,,,,,,,,,,,,,,,,64,,Exceeded,91.8,70,B,68,66,Exceeded,Met,91.8,83.0
2014,180380,,ALL,63,,B,59,,C,59,,,,,,,,,,,,,,,,61,,Exceeded,97.1,68,C,70,65,Exceeded,Exceeded,97.2,91.3
2014,180388,,ALL,50,,C,50,,C,55,,,,,,,,,,,,,,,,50,,Met,83.6,57,C,57,56,Met,Met,83.8,80.0
2014,181312,,ALL,52,,C,62,,C,83,,95,1,,,,,,,,,,,,,62,,Exceeded,100.0,70,B,60,68,Exceeded,Exceeded,93.4,90.6
2014,181316,,ALL,38,,D,50,,C,59,,92,,,,,,,,,,,,,,49,,NotMet,62.7,52,D,44,55,NotMet,Met,65.9,74.0
2014,181318,,ALL,5,2,F,40,,D,40,,24,,44,,19,,29,,77,,95,1,70,,40,,NotMet,57.4,44,D,0,40,,,,
2014,181322,,ALL,,,,,,,,,45,,62,,56,,59,,53,,95,,88,,65,,NotMet,54.9,63,C,,,,,,
2014,181326,,ALL,68,,B,65,,C,77,,,,,,,,,,,,,,,,68,,Exceeded,90.4,73,B,73,69,Exceeded,Met,90.0,84.8
2014,181332,,ALL,51,,C,40,,D,39,,,,,,,,,,,,,,,,45,,Met,75.0,51,D,56,48,Met,Met,76.6,79.5
2014,181336,,ALL,59,,C,63,,C,55,,,,,,,,,,,,,,,,60,,Met,81.6,64,C,65,66,Exceeded,Met,86.1,80.7
2014,181342,,ALL,38,,D,39,,D,44,,,,,,,,,,,,,,,,39,,Met,78.0,47,D,47,46,Met,Met,84.5,75.3
2014,181344,,ALL,53,,C,54,,C,54,,,,,,,,,,,,,,,,53,,Met,73.0,57,C,57,59,Met,Met,75.0,79.9
2014,182304,Y,ALL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2014,182316,,ALL,,,,,,,,,45,,65,,45,,54,,82,,95,,92,,66,,Met,73.2,67,C,,,,,,
2014,182321,,ALL,41,,D,54,,C,66,,89,,,,,,,,,,,,,,52,,Met,76.1,57,C,50,60,Met,Met,82.3,80.3
2014,182322,,ALL,68,,C,57,,C,73,,,,,,,,,,,,,,,,64,,NotMet,69.4,65,C,67,62,NotMet,Met,62.4,79.9
2014,182324,,ALL,54,,C,55,,C,41,,,,,,,,,,,,,,,,52,,Met,80.1,58,C,60,60,Met,Met,82.5,80.2
2014,182328,,ALL,44,,D,48,,D,67,,,,,,,,,,,,,,,,49,,NotMet,62.6,52,D,47,53,NotMet,Met,61.6,72.3
2014,182700,,ALL,,,,,,,,,74,,83,,54,,81,,,,95,1,95,1,80,,Met,75.1,79,B,,,,,,
2014,190304,,ALL,53,,C,67,,B,67,,,,,,,,,,,,,,,,61,,Exceeded,89.1,67,C,61,71,Exceeded,Met,91.1,83.4
2014,190308,,ALL,56,,C,52,,C,69,,95,1,,,,,,,,,,,,,56,,Met,80.5,61,C,61,57,Met,Met,83.1,76.3
2014,190310,Y,ALL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2014,190312,,ALL,27,,F,35,,D,45,,93,,,,,,,,,,,,,,36,,Exceeded,90.0,47,D,39,47,Exceeded,Exceeded,86.9,92.5
2014,190316,,ALL,,,,,,,,,74,,61,,57,,55,,69,,95,1,88,,72,,Exceeded,85.3,74,B,,,,,,
2014,190328,,ALL,44,,D,62,,C,61,,95,1,,,,,,,,,,,,,56,,Met,72.2,59,C,48,67,NotMet,Exceeded,61.8,87.7
2014,190332,,ALL,56,,C,60,,C,68,,95,1,,,,,,,,,,,,,61,,Exceeded,87.8,66,C,62,65,Exceeded,Met,87.0,84.0
2014,190336,,ALL,,,,,,,,,55,,55,,42,,47,,79,,95,1,77,,62,,Exceeded,90.2,67,C,,,,,,
2014,190339,,ALL,64,,B,69,,B,73,,95,1,,,,,,,,,,,,,70,,Exceeded,100.0,76,B,71,73,Exceeded,Exceeded,100.0,89.6
2014,190340,,ALL,59,,C,64,,C,64,,86,,,,,,,,,,,,,,63,,Exceeded,89.3,68,C,64,69,Exceeded,Exceeded,86.9,86.2
2014,190341,,ALL,47,,D,54,,C,86,,,,,,,,,,,,,,,,56,,Exceeded,90.6,63,C,54,61,Met,Exceeded,80.0,86.7
2014,190342,,ALL,,,,,,,,,60,,76,,73,,72,,67,,95,1,86,,75,,Exceeded,93.6,79,B,,,,,,
2014,190346,,ALL,68,,B,72,,B,80,,,,,,,,,,,,,,,,72,,Met,82.9,74,B,70,75,Met,Met,75.5,84.8
2014,190348,,ALL,55,,C,60,,C,,,,,,,,,,,,,,,,,58,,Met,80.5,62,C,58,65,Met,Met,72.2,84.4
2014,190350,,ALL,49,,C,44,,D,53,,,,,,,,,,,,,,,,48,,Met,82.0,54,D,56,52,Met,Met,80.3,83.6
2014,190352,,ALL,66,,B,64,,C,72,,95,1,,,,,,,,,,,,,67,,Met,84.5,70,B,70,67,Exceeded,Met,85.3,81.6
2014,190370,,ALL,40,,D,40,,D,53,,,,,,,,,,,,,,,,42,,Met,82.0,50,D,47,48,Met,Met,76.0,83.3
2014,19A000,,ALL,62,,C,76,,B,74,,67,,80,,77,,,,,,,,,,71,,Met,72.8,71,B,63,77,NotMet,Met,64.4,78.1
