year,agency_code,cgr_type,subgroup,den,pct,masking
2018,540LEA,EXT,ELS,16,62.5,
2018,540LEA,EXT,FEM,377,89.9,
2018,540LEA,EXT,HI7,84,78.6,
2018,540LEA,EXT,MALE,362,76.2,
2018,540LEA,EXT,MU7,16,81.3,
2018,540LEA,EXT,SWD,102,72.5,
2018,540LEA,EXT,WH7,284,87.7,
2018,540LEA,STD,AIG,123,95.0,1.0
2018,540LEA,STD,ALL,636,84.6,
2018,540LEA,STD,BL7,321,83.8,
2018,540LEA,STD,EDS,240,79.2,
2018,540LEA,STD,ELS,21,85.7,
2018,540LEA,STD,FEM,293,86.7,
2018,540LEA,STD,HI7,67,86.6,
2018,540LEA,STD,HMS,14,71.4,
2018,540LEA,STD,MALE,343,82.8,
2018,540LEA,STD,MU7,12,83.3,
2018,540LEA,STD,SWD,80,65.0,
2018,540LEA,STD,WH7,233,85.0,
2018,550320,EXT,AIG,41,95.0,1.0
2018,550320,EXT,ALL,233,94.8,
2018,550320,EXT,BL7,13,95.0,1.0
2018,550320,EXT,EDS,77,90.9,
2018,550320,EXT,FEM,112,95.0,1.0
2018,550320,EXT,HI7,12,95.0,1.0
2018,550320,EXT,MALE,121,93.4,
2018,550320,EXT,SWD,15,93.3,
2018,550320,EXT,WH7,197,93.9,
2018,550320,STD,AIG,39,95.0,1.0
2018,550320,STD,ALL,244,91.4,
2018,550320,STD,BL7,17,95.0,1.0
2018,550320,STD,EDS,66,81.8,
2018,550320,STD,FEM,121,89.3,
2018,550320,STD,HI7,10,95.0,1.0
2018,550320,STD,MALE,123,93.5,
2018,550320,STD,SWD,21,71.4,
2018,550320,STD,WH7,209,90.9,
2018,550332,EXT,AIG,17,95.0,1.0
2018,550332,EXT,ALL,221,85.5,
2018,550332,EXT,BL7,35,94.3,
2018,550332,EXT,EDS,128,86.7,
2018,550332,EXT,FEM,109,88.1,
2018,550332,EXT,HI7,59,89.8,
2018,550332,EXT,MALE,112,83.0,
2018,550332,EXT,MU7,11,95.0,1.0
2018,550332,EXT,SWD,18,61.1,
2018,550332,EXT,WH7,112,78.6,
2018,550332,STD,AIG,20,95.0,1.0
2018,550332,STD,ALL,241,86.7,
2018,550332,STD,BL7,34,91.2,
2018,550332,STD,EDS,146,87.0,
2018,550332,STD,ELS,15,66.7,
2018,550332,STD,FEM,114,86.0,
2018,550332,STD,HI7,74,87.8,
2018,550332,STD,MALE,127,87.4,
2018,550332,STD,MU7,15,95.0,1.0
2018,550332,STD,SWD,33,78.8,
2018,550332,STD,WH7,118,83.1,
2018,550344,EXT,AIG,37,95.0,1.0
2018,550344,EXT,ALL,241,95.0,1.0
2018,550344,EXT,EDS,64,92.2,
2018,550344,EXT,FEM,112,95.0,1.0
2018,550344,EXT,HI7,17,95.0,1.0
2018,550344,EXT,MALE,129,95.0,1.0
2018,550344,EXT,MU7,10,95.0,1.0
2018,550344,EXT,SWD,13,84.6,
2018,550344,EXT,WH7,202,95.0,1.0
2018,550344,STD,AIG,48,95.0,1.0
2018,550344,STD,ALL,272,92.3,
2018,550344,STD,EDS,78,85.9,
2018,550344,STD,FEM,127,92.9,
2018,550344,STD,HI7,20,95.0,
2018,550344,STD,MALE,145,91.7,
2018,550344,STD,SWD,21,85.7,
2018,550344,STD,WH7,234,91.9,
2018,550368,EXT,AIG,28,95.0,1.0
2018,550368,EXT,ALL,214,93.0,
2018,550368,EXT,EDS,115,93.0,
2018,550368,EXT,FEM,96,90.6,
2018,550368,EXT,HI7,23,95.0,1.0
2018,550368,EXT,MALE,118,94.9,
2018,550368,EXT,SWD,18,95.0,1.0
2018,550368,EXT,WH7,184,92.4,
2018,550368,STD,AIG,26,95.0,1.0
2018,550368,STD,ALL,240,89.2,
2018,550368,STD,EDS,102,85.3,
2018,550368,STD,FEM,115,90.4,
2018,550368,STD,HI7,15,86.7,
2018,550368,STD,MALE,125,88.0,
2018,550368,STD,SWD,36,83.3,
2018,550368,STD,WH7,218,89.9,
2018,550LEA,EXT,AIG,123,95.0,1.0
2018,550LEA,EXT,ALL,922,91.4,
2018,550LEA,EXT,AS7,12,95.0,1.0
2018,550LEA,EXT,BL7,58,91.4,
2018,550LEA,EXT,EDS,396,87.9,
2018,550LEA,EXT,FEM,432,92.6,
2018,550LEA,EXT,HI7,111,94.6,
2018,550LEA,EXT,MALE,490,90.4,
2018,550LEA,EXT,MU7,34,95.0,1.0
2018,550LEA,EXT,SWD,68,79.4,
2018,550LEA,EXT,WH7,704,90.6,
2018,550LEA,STD,AIG,133,95.0,1.0
2018,550LEA,STD,ALL,997,90.0,
2018,550LEA,STD,BL7,57,91.2,
2018,550LEA,STD,EDS,392,85.5,
2018,550LEA,STD,ELS,23,73.9,
2018,550LEA,STD,FEM,477,89.7,
2018,550LEA,STD,HI7,119,89.9,
2018,550LEA,STD,HMS,21,76.2,
2018,550LEA,STD,MALE,520,90.2,
2018,550LEA,STD,MU7,33,90.9,
2018,550LEA,STD,SWD,111,80.2,
2018,550LEA,STD,WH7,779,89.7,
2018,55A000,EXT,ALL,154,95.0,1.0
2018,55A000,EXT,BL7,13,95.0,1.0
2018,55A000,EXT,EDS,21,95.0,1.0
2018,55A000,EXT,FEM,78,95.0,1.0
2018,55A000,EXT,HI7,11,95.0,1.0
2018,55A000,EXT,MALE,76,95.0,1.0
2018,55A000,EXT,SWD,11,95.0,1.0
2018,55A000,EXT,WH7,122,95.0,1.0
2018,55A000,STD,ALL,150,95.0,1.0
2018,55A000,STD,FEM,73,95.0,1.0
2018,55A000,STD,MALE,77,93.5,
2018,55A000,STD,WH7,127,95.0,1.0
2018,560320,EXT,AIG,28,95.0,1.0
2018,560320,EXT,ALL,215,95.0,1.0
2018,560320,EXT,EDS,108,95.0,1.0
2018,560320,EXT,FEM,99,95.0,1.0
2018,560320,EXT,HI7,24,95.0,1.0
2018,560320,EXT,MALE,116,95.0,1.0
2018,560320,EXT,SWD,20,95.0,
2018,560320,EXT,WH7,182,95.0,1.0
2018,560320,STD,AIG,26,95.0,1.0
2018,560320,STD,ALL,213,95.0,1.0
2018,560320,STD,EDS,92,94.6,
2018,560320,STD,FEM,98,95.0,1.0
2018,560320,STD,HI7,30,95.0,1.0
2018,560320,STD,MALE,115,93.9,
2018,560320,STD,SWD,22,77.3,
2018,560320,STD,WH7,174,95.0,1.0
2018,560324,EXT,ALL,31,95.0,1.0
2018,560324,EXT,FEM,19,95.0,1.0
2018,560324,EXT,MALE,12,95.0,1.0
2018,560324,EXT,WH7,29,95.0,1.0
2018,560324,STD,ALL,33,93.9,
2018,560324,STD,FEM,17,88.2,
2018,560324,STD,MALE,16,95.0,1.0
2018,560324,STD,WH7,24,95.0,1.0
2018,560329,EXT,ALL,34,95.0,1.0
2018,560329,EXT,EDS,13,95.0,1.0
2018,560329,EXT,FEM,17,95.0,1.0
2018,560329,EXT,MALE,17,95.0,1.0
2018,560329,EXT,WH7,22,95.0,1.0
2018,560329,STD,ALL,37,95.0,1.0
2018,560329,STD,EDS,15,95.0,1.0
2018,560329,STD,FEM,24,95.0,1.0
2018,560329,STD,HI7,14,95.0,1.0
2018,560329,STD,MALE,13,95.0,1.0
2018,560329,STD,WH7,23,95.0,1.0
2018,560332,STD,ALL,25,95.0,1.0
2018,560332,STD,EDS,16,95.0,1.0
2018,560332,STD,FEM,13,95.0,1.0
2018,560332,STD,MALE,12,95.0,1.0
2018,560332,STD,WH7,23,95.0,1.0
2018,560350,EXT,ALL,47,55.3,
2018,560350,EXT,EDS,27,66.7,
2018,560350,EXT,FEM,21,42.9,
2018,560350,EXT,MALE,26,65.4,
2018,560350,EXT,SWD,12,66.7,
2018,560350,EXT,WH7,39,61.5,
2018,560350,STD,ALL,42,54.8,
2018,560350,STD,EDS,24,58.3,
2018,560350,STD,FEM,22,45.5,
2018,560350,STD,MALE,20,65.0,
2018,560350,STD,WH7,35,57.1,
2018,560LEA,EXT,AIG,44,95.0,1.0
2018,560LEA,EXT,ALL,339,92.3,
2018,560LEA,EXT,EDS,163,92.6,
2018,560LEA,EXT,FEM,163,90.8,
2018,560LEA,EXT,HI7,41,87.8,
2018,560LEA,EXT,MALE,176,93.8,
2018,560LEA,EXT,SWD,36,86.1,
2018,560LEA,EXT,WH7,283,93.3,
2018,560LEA,STD,AIG,33,95.0,1.0
2018,560LEA,STD,ALL,330,91.2,
2018,560LEA,STD,EDS,142,88.7,
2018,560LEA,STD,ELS,18,77.8,
2018,560LEA,STD,FEM,164,90.9,
2018,560LEA,STD,HI7,60,93.3,
2018,560LEA,STD,MALE,166,91.6,
2018,560LEA,STD,SWD,38,78.9,
2018,560LEA,STD,WH7,260,91.2,
2018,570317,EXT,ALL,41,90.2,
2018,570317,EXT,EDS,11,81.8,
2018,570317,EXT,FEM,19,84.2,
2018,570317,EXT,MALE,22,95.0,1.0
2018,570317,EXT,WH7,41,90.2,
2018,570317,STD,ALL,53,94.3,
2018,570317,STD,EDS,14,92.9,
2018,570317,STD,FEM,26,95.0,1.0
2018,570317,STD,MALE,27,88.9,
2018,570317,STD,WH7,49,93.9,
2018,570318,EXT,AIG,15,95.0,1.0
2018,570318,EXT,ALL,159,88.1,
2018,570318,EXT,EDS,72,86.1,
2018,570318,EXT,FEM,72,84.7,
2018,570318,EXT,MALE,87,90.8,
2018,570318,EXT,SWD,17,70.6,
2018,570318,EXT,WH7,150,88.0,
2018,570318,STD,AIG,18,95.0,1.0
2018,570318,STD,ALL,156,84.0,
2018,570318,STD,EDS,64,78.1,
2018,570318,STD,FEM,76,84.2,
2018,570318,STD,MALE,80,83.8,
2018,570318,STD,SWD,19,68.4,
2018,570318,STD,WH7,142,84.5,
2018,570LEA,EXT,AIG,20,95.0,1.0
2018,570LEA,EXT,ALL,200,88.5,
2018,570LEA,EXT,EDS,83,85.5,
2018,570LEA,EXT,FEM,91,84.6,
2018,570LEA,EXT,MALE,109,91.7,
2018,570LEA,EXT,SWD,18,72.2,
2018,570LEA,EXT,WH7,191,88.5,
2018,570LEA,STD,AIG,25,95.0,1.0
2018,570LEA,STD,ALL,209,86.6,
2018,570LEA,STD,EDS,78,80.8,
2018,570LEA,STD,FEM,102,88.2,
2018,570LEA,STD,HI7,11,90.9,
2018,570LEA,STD,MALE,107,85.0,
2018,570LEA,STD,SWD,22,72.7,
2018,570LEA,STD,WH7,191,86.9,
2018,580344,EXT,AIG,10,95.0,1.0
2018,580344,EXT,ALL,80,77.5,
2018,580344,EXT,BL7,47,72.3,
2018,580344,EXT,EDS,38,73.7,
2018,580344,EXT,FEM,41,78.0,
2018,580344,EXT,MALE,39,76.9,
2018,580344,EXT,SWD,14,50.0,
2018,580344,EXT,WH7,24,87.5,
2018,580344,STD,ALL,84,60.7,
2018,580344,STD,BL7,57,63.2,
2018,580344,STD,EDS,30,50.0,
2018,580344,STD,FEM,33,69.7,
2018,580344,STD,MALE,51,54.9,
2018,580344,STD,SWD,15,33.3,
2018,580344,STD,WH7,22,63.6,
2018,580368,EXT,AIG,25,95.0,1.0
2018,580368,EXT,ALL,165,87.9,
2018,580368,EXT,BL7,82,82.9,
2018,580368,EXT,EDS,61,85.2,
2018,580368,EXT,FEM,86,94.2,
2018,580368,EXT,MALE,79,81.0,
2018,580368,EXT,SWD,21,61.9,
2018,580368,EXT,WH7,77,93.5,
2018,580368,STD,AIG,40,95.0,1.0
2018,580368,STD,ALL,175,73.7,
2018,580368,STD,BL7,83,63.9,
2018,580368,STD,EDS,58,58.6,
2018,580368,STD,FEM,93,76.3,
2018,580368,STD,HI7,13,84.6,
2018,580368,STD,MALE,82,70.7,
2018,580368,STD,SWD,26,34.6,
2018,580368,STD,WH7,73,80.8,
2018,580LEA,EXT,AIG,35,95.0,1.0
2018,580LEA,EXT,ALL,246,84.1,
2018,580LEA,EXT,BL7,130,78.5,
2018,580LEA,EXT,EDS,100,80.0,
2018,580LEA,EXT,FEM,128,88.3,
2018,580LEA,EXT,MALE,118,79.7,
2018,580LEA,EXT,SWD,35,57.1,
2018,580LEA,EXT,WH7,101,92.1,
2018,580LEA,STD,AIG,47,95.0,1.0
2018,580LEA,STD,ALL,259,69.5,
2018,580LEA,STD,BL7,140,63.6,
2018,580LEA,STD,EDS,88,55.7,
2018,580LEA,STD,FEM,126,74.6,
2018,580LEA,STD,HI7,18,66.7,
2018,580LEA,STD,MALE,133,64.7,
2018,580LEA,STD,SWD,41,34.1,
2018,580LEA,STD,WH7,95,76.8,
2018,58B000,EXT,ALL,47,87.2,
2018,58B000,EXT,FEM,24,95.0,1.0
2018,58B000,EXT,MALE,23,78.3,
2018,58B000,EXT,WH7,43,90.7,
2018,58B000,STD,ALL,46,91.3,
2018,58B000,STD,FEM,25,88.0,
2018,58B000,STD,MALE,21,95.0,1.0
2018,58B000,STD,WH7,44,90.9,
2018,590328,EXT,AIG,13,95.0,1.0
2018,590328,EXT,ALL,43,95.0,1.0
2018,590328,EXT,EDS,15,95.0,1.0
2018,590328,EXT,FEM,25,95.0,1.0
2018,590328,EXT,MALE,18,95.0,1.0
2018,590328,EXT,WH7,33,95.0,1.0
2018,590328,STD,AIG,16,95.0,1.0
2018,590328,STD,ALL,41,95.0,1.0
2018,590328,STD,EDS,15,95.0,1.0
2018,590328,STD,FEM,22,95.0,1.0
2018,590328,STD,HI7,10,95.0,1.0
2018,590328,STD,MALE,19,95.0,1.0
2018,590328,STD,WH7,28,95.0,1.0
2018,590330,EXT,AIG,79,95.0,1.0
2018,590330,EXT,ALL,415,89.6,
2018,590330,EXT,BL7,19,95.0,1.0
2018,590330,EXT,EDS,193,87.6,
2018,590330,EXT,FEM,191,92.7,
2018,590330,EXT,HI7,44,93.2,
2018,590330,EXT,MALE,224,87.1,
2018,590330,EXT,SWD,69,82.6,
2018,590330,EXT,WH7,335,88.4,
2018,590330,STD,AIG,78,95.0,1.0
2018,590330,STD,ALL,435,87.6,
2018,590330,STD,BL7,14,95.0,1.0
2018,590330,STD,EDS,195,85.6,
2018,590330,STD,ELS,17,82.4,
2018,590330,STD,FEM,204,91.7,
2018,590330,STD,HI7,49,87.8,
2018,590330,STD,HMS,75,73.3,
2018,590330,STD,MALE,231,84.0,
2018,590330,STD,MU7,13,84.6,
2018,590330,STD,SWD,76,76.3,
2018,590330,STD,WH7,352,87.2,
2018,590393,EXT,ALL,22,63.6,
2018,590393,EXT,EDS,16,62.5,
2018,590393,EXT,FEM,12,75.0,
2018,590393,EXT,MALE,10,50.0,
2018,590393,EXT,WH7,17,64.7,
2018,590393,STD,ALL,38,42.1,
2018,590393,STD,EDS,12,8.3,
2018,590393,STD,FEM,16,43.8,
2018,590393,STD,HMS,15,26.7,
2018,590393,STD,MALE,22,40.9,
2018,590393,STD,WH7,33,45.5,
2018,590LEA,EXT,AIG,95,95.0,1.0
2018,590LEA,EXT,ALL,495,86.9,
2018,590LEA,EXT,BL7,23,95.0,1.0
2018,590LEA,EXT,EDS,235,82.6,
2018,590LEA,EXT,ELS,10,80.0,
2018,590LEA,EXT,FEM,233,90.6,
2018,590LEA,EXT,HI7,50,90.0,
2018,590LEA,EXT,MALE,262,83.6,
2018,590LEA,EXT,MU7,13,84.6,
2018,590LEA,EXT,SWD,82,75.6,
2018,590LEA,EXT,WH7,399,85.5,
2018,590LEA,STD,AIG,96,95.0,1.0
2018,590LEA,STD,ALL,514,85.2,
2018,590LEA,STD,BL7,14,95.0,1.0
2018,590LEA,STD,EDS,222,82.4,
2018,590LEA,STD,ELS,19,84.2,
2018,590LEA,STD,FEM,242,89.3,
2018,590LEA,STD,HI7,61,88.5,
2018,590LEA,STD,HMS,92,66.3,
2018,590LEA,STD,MALE,272,81.6,
2018,590LEA,STD,MU7,17,76.5,
2018,590LEA,STD,SWD,88,72.7,
2018,590LEA,STD,WH7,413,84.7,
2018,600302,EXT,AIG,158,95.0,1.0
2018,600302,EXT,ALL,649,95.0,1.0
2018,600302,EXT,AS7,93,95.0,1.0
2018,600302,EXT,BL7,90,95.0,1.0
2018,600302,EXT,EDS,62,91.9,
2018,600302,EXT,FEM,311,95.0,1.0
2018,600302,EXT,HI7,49,93.9,
2018,600302,EXT,MALE,338,95.0,1.0
2018,600302,EXT,MU7,13,95.0,1.0
2018,600302,EXT,SWD,42,76.2,
2018,600302,EXT,WH7,403,95.0,1.0
2018,600302,STD,AIG,116,95.0,1.0
2018,600302,STD,ALL,700,95.0,
2018,600302,STD,AS7,127,93.7,
2018,600302,STD,BL7,89,95.0,1.0
2018,600302,STD,EDS,58,82.8,
2018,600302,STD,ELS,34,73.5,
2018,600302,STD,FEM,366,95.0,1.0
2018,600302,STD,HI7,67,88.1,
2018,600302,STD,MALE,334,93.4,
2018,600302,STD,MU7,17,88.2,
2018,600302,STD,SWD,38,71.1,
2018,600302,STD,WH7,400,95.0,1.0
2018,600312,EXT,AIG,116,95.0,1.0
2018,600312,EXT,ALL,595,93.4,
2018,600312,EXT,AS7,14,95.0,1.0
2018,600312,EXT,BL7,65,87.7,
2018,600312,EXT,EDS,90,86.7,
2018,600312,EXT,ELS,12,75.0,
2018,600312,EXT,FEM,289,93.4,
2018,600312,EXT,HI7,48,87.5,
2018,600312,EXT,MALE,306,93.5,
2018,600312,EXT,MU7,14,95.0,1.0
2018,600312,EXT,SWD,53,75.5,
2018,600312,EXT,WH7,449,94.9,
2018,600312,STD,AIG,102,95.0,1.0
2018,600312,STD,ALL,664,93.5,
2018,600312,STD,AS7,22,86.4,
2018,600312,STD,BL7,69,79.7,
2018,600312,STD,EDS,81,79.0,
2018,600312,STD,ELS,28,75.0,
2018,600312,STD,FEM,349,95.0,1.0
2018,600312,STD,HI7,52,90.4,
2018,600312,STD,HMS,11,72.7,
2018,600312,STD,MALE,315,91.7,
2018,600312,STD,MU7,14,95.0,1.0
2018,600312,STD,SWD,51,64.7,
2018,600312,STD,WH7,503,95.0,1.0
2018,600334,EXT,AIG,30,95.0,1.0
2018,600334,EXT,ALL,93,95.0,1.0
2018,600334,EXT,BL7,54,95.0,1.0
2018,600334,EXT,EDS,35,95.0,1.0
2018,600334,EXT,FEM,65,95.0,1.0
2018,600334,EXT,HI7,12,95.0,1.0
2018,600334,EXT,MALE,28,95.0,1.0
2018,600334,EXT,WH7,15,95.0,1.0
2018,600334,STD,AIG,23,95.0,1.0
2018,600334,STD,ALL,99,95.0,1.0
2018,600334,STD,AS7,10,95.0,1.0
2018,600334,STD,BL7,43,95.0,1.0
2018,600334,STD,EDS,23,95.0,1.0
2018,600334,STD,FEM,56,95.0,1.0
2018,600334,STD,HI7,15,93.3,
2018,600334,STD,MALE,43,95.0,1.0
2018,600334,STD,WH7,27,95.0,1.0
2018,600341,EXT,ALL,27,77.8,
2018,600341,EXT,EDS,13,69.2,
2018,600341,EXT,FEM,12,75.0,
2018,600341,EXT,HI7,16,75.0,
2018,600341,EXT,MALE,15,80.0,
2018,600341,STD,ALL,37,81.1,
2018,600341,STD,BL7,15,86.7,
2018,600341,STD,EDS,11,72.7,
2018,600341,STD,ELS,10,70.0,
2018,600341,STD,FEM,18,83.3,
2018,600341,STD,HI7,19,73.7,
2018,600341,STD,MALE,19,78.9,
2018,600361,EXT,AIG,80,95.0,1.0
2018,600361,EXT,ALL,507,94.1,
2018,600361,EXT,AS7,26,92.3,
2018,600361,EXT,BL7,158,94.9,
2018,600361,EXT,EDS,213,92.0,
2018,600361,EXT,ELS,22,81.8,
2018,600361,EXT,FEM,246,95.0,1.0
2018,600361,EXT,HI7,95,90.5,
2018,600361,EXT,MALE,261,91.6,
2018,600361,EXT,MU7,19,95.0,1.0
2018,600361,EXT,SWD,36,77.8,
2018,600361,EXT,WH7,207,94.7,
2018,600361,STD,AIG,52,95.0,1.0
2018,600361,STD,ALL,501,91.6,
2018,600361,STD,AS7,27,95.0,1.0
2018,600361,STD,BL7,170,87.6,
2018,600361,STD,EDS,178,86.5,
2018,600361,STD,ELS,37,64.9,
2018,600361,STD,FEM,253,94.9,
2018,600361,STD,HI7,95,85.3,
2018,600361,STD,HMS,12,95.0,1.0
2018,600361,STD,MALE,248,88.3,
2018,600361,STD,MU7,23,95.0,1.0
2018,600361,STD,SWD,55,72.7,
2018,600361,STD,WH7,185,95.0,1.0
2018,600364,EXT,ALL,31,90.3,
2018,600364,EXT,BL7,11,90.9,
2018,600364,EXT,FEM,14,85.7,
2018,600364,EXT,HI7,13,92.3,
2018,600364,EXT,MALE,17,94.1,
2018,600364,STD,ALL,11,81.8,
2018,600377,EXT,AIG,75,95.0,1.0
2018,600377,EXT,ALL,366,91.5,
2018,600377,EXT,AS7,38,89.5,
2018,600377,EXT,BL7,162,92.0,
2018,600377,EXT,EDS,196,87.2,
2018,600377,EXT,ELS,32,71.9,
2018,600377,EXT,FEM,189,92.6,
2018,600377,EXT,HI7,60,81.7,
2018,600377,EXT,MALE,177,90.4,
2018,600377,EXT,MU7,16,95.0,1.0
2018,600377,EXT,SWD,34,55.9,
2018,600377,EXT,WH7,87,95.0,1.0
2018,600377,STD,AIG,49,93.9,
2018,600377,STD,ALL,427,82.7,
2018,600377,STD,AS7,40,90.0,
2018,600377,STD,BL7,182,81.9,
2018,600377,STD,EDS,234,81.2,
2018,600377,STD,ELS,56,69.6,
2018,600377,STD,FEM,210,87.6,
2018,600377,STD,HI7,106,75.5,
2018,600377,STD,HMS,27,74.1,
2018,600377,STD,MALE,217,77.9,
2018,600377,STD,MU7,16,95.0,1.0
2018,600377,STD,SWD,45,57.8,
2018,600377,STD,WH7,81,87.7,
2018,600386,EXT,ALL,15,95.0,1.0
2018,600386,EXT,EDS,10,95.0,1.0
2018,600386,STD,ALL,26,95.0,1.0
2018,600386,STD,BL7,18,95.0,1.0
2018,600386,STD,FEM,19,95.0,1.0
2018,600397,EXT,ALL,450,76.7,
2018,600397,EXT,AS7,29,65.5,
2018,600397,EXT,BL7,205,87.3,
2018,600397,EXT,EDS,240,76.7,
2018,600397,EXT,ELS,90,54.4,
2018,600397,EXT,FEM,234,80.8,
2018,600397,EXT,HI7,193,67.4,
2018,600397,EXT,MALE,216,72.2,
2018,600397,EXT,SWD,38,60.5,
2018,600397,EXT,WH7,11,72.7,
2018,600397,STD,ALL,540,64.6,
2018,600397,STD,AS7,37,73.0,
2018,600397,STD,BL7,218,73.9,
2018,600397,STD,EDS,248,64.5,
2018,600397,STD,ELS,206,49.5,
2018,600397,STD,FEM,250,73.6,
2018,600397,STD,HI7,261,56.3,
2018,600397,STD,HMS,54,68.5,
2018,600397,STD,MALE,290,56.9,
2018,600397,STD,SWD,61,50.8,
2018,600397,STD,WH7,15,46.7,
2018,600404,STD,ALL,31,95.0,1.0
2018,600404,STD,FEM,14,95.0,1.0
2018,600404,STD,MALE,17,94.1,
2018,600404,STD,WH7,16,93.8,
2018,600405,EXT,ALL,387,78.8,
2018,600405,EXT,AS7,12,91.7,
2018,600405,EXT,BL7,218,90.4,
2018,600405,EXT,EDS,213,85.4,
2018,600405,EXT,ELS,63,47.6,
2018,600405,EXT,FEM,214,85.5,
2018,600405,EXT,HI7,132,60.6,
2018,600405,EXT,MALE,173,70.5,
2018,600405,EXT,SWD,45,73.3,
2018,600405,EXT,WH7,14,57.1,
2018,600405,STD,ALL,476,57.6,
2018,600405,STD,AS7,11,72.7,
2018,600405,STD,BL7,250,70.8,
2018,600405,STD,EDS,221,59.3,
2018,600405,STD,ELS,134,28.4,
2018,600405,STD,FEM,224,68.8,
2018,600405,STD,HI7,194,41.8,
2018,600405,STD,HMS,64,67.2,
2018,600405,STD,MALE,252,47.6,
2018,600405,STD,MU7,11,36.4,
2018,600405,STD,SWD,51,52.9,
2018,600415,EXT,AIG,33,95.0,1.0
2018,600415,EXT,ALL,398,91.7,
2018,600415,EXT,BL7,204,93.1,
2018,600415,EXT,EDS,180,88.3,
2018,600415,EXT,FEM,193,94.8,
2018,600415,EXT,HI7,49,85.7,
2018,600415,EXT,MALE,205,88.8,
2018,600415,EXT,MU7,10,90.0,
2018,600415,EXT,SWD,29,69.0,
2018,600415,EXT,WH7,123,91.1,
2018,600415,STD,AIG,22,95.0,1.0
2018,600415,STD,ALL,391,86.4,
2018,600415,STD,BL7,199,85.9,
2018,600415,STD,EDS,181,82.9,
2018,600415,STD,ELS,22,72.7,
2018,600415,STD,FEM,178,88.8,
2018,600415,STD,HI7,59,79.7,
2018,600415,STD,HMS,16,68.8,
2018,600415,STD,MALE,213,84.5,
2018,600415,STD,MU7,12,95.0,1.0
2018,600415,STD,SWD,41,80.5,
2018,600415,STD,WH7,110,89.1,
2018,600426,EXT,AIG,55,95.0,1.0
2018,600426,EXT,ALL,597,89.3,
2018,600426,EXT,AS7,30,86.7,
2018,600426,EXT,BL7,196,94.4,
2018,600426,EXT,EDS,297,84.5,
2018,600426,EXT,ELS,56,69.6,
2018,600426,EXT,FEM,275,92.4,
2018,600426,EXT,HI7,161,80.7,
2018,600426,EXT,MALE,322,86.6,
2018,600426,EXT,MU7,22,86.4,
2018,600426,EXT,SWD,56,73.2,
2018,600426,EXT,WH7,185,91.9,
2018,600426,STD,AIG,49,95.0,1.0
2018,600426,STD,ALL,606,89.8,
2018,600426,STD,AS7,42,85.7,
2018,600426,STD,BL7,180,92.2,
2018,600426,STD,EDS,312,87.8,
2018,600426,STD,ELS,89,79.8,
2018,600426,STD,FEM,316,92.4,
2018,600426,STD,HI7,168,85.7,
2018,600426,STD,HMS,25,84.0,
2018,600426,STD,MALE,290,86.9,
2018,600426,STD,MU7,19,94.7,
2018,600426,STD,SWD,59,71.2,
2018,600426,STD,WH7,193,91.2,
2018,600439,EXT,ALL,33,5.0,2.0
2018,600439,EXT,BL7,25,5.0,2.0
2018,600439,EXT,EDS,21,5.0,2.0
2018,600439,EXT,MALE,27,5.0,2.0
2018,600443,EXT,AIG,28,95.0,1.0
2018,600443,EXT,ALL,90,95.0,1.0
2018,600443,EXT,BL7,12,95.0,1.0
2018,600443,EXT,EDS,15,95.0,1.0
2018,600443,EXT,FEM,55,95.0,1.0
2018,600443,EXT,HI7,11,90.9,
2018,600443,EXT,MALE,35,95.0,1.0
2018,600443,EXT,WH7,54,95.0,1.0
2018,600443,STD,AIG,21,95.0,1.0
2018,600443,STD,ALL,98,95.0,1.0
2018,600443,STD,BL7,22,95.0,1.0
2018,600443,STD,EDS,13,95.0,1.0
2018,600443,STD,FEM,65,95.0,1.0
2018,600443,STD,HI7,14,92.9,
2018,600443,STD,MALE,33,95.0,1.0
2018,600443,STD,WH7,55,95.0,1.0
2018,600445,EXT,AIG,60,95.0,1.0
2018,600445,EXT,ALL,571,95.0,1.0
2018,600445,EXT,AS7,26,95.0,1.0
2018,600445,EXT,BL7,372,95.0,1.0
2018,600445,EXT,EDS,244,95.0,1.0
2018,600445,EXT,FEM,286,95.0,1.0
2018,600445,EXT,HI7,53,95.0,1.0
2018,600445,EXT,MALE,285,95.0,1.0
2018,600445,EXT,MU7,23,95.0,1.0
2018,600445,EXT,SWD,33,81.8,
2018,600445,EXT,WH7,93,95.0,1.0
2018,600445,STD,AIG,41,95.0,1.0
2018,600445,STD,ALL,709,93.9,
2018,600445,STD,AS7,37,94.6,
2018,600445,STD,BL7,491,93.3,
2018,600445,STD,EDS,289,92.7,
2018,600445,STD,ELS,32,84.4,
2018,600445,STD,FEM,382,95.0,1.0
2018,600445,STD,HI7,57,95.0,1.0
2018,600445,STD,HMS,22,77.3,
2018,600445,STD,MALE,327,90.8,
2018,600445,STD,MU7,27,92.6,
2018,600445,STD,SWD,52,71.2,
2018,600445,STD,WH7,96,95.0,1.0
2018,600454,EXT,ALL,22,5.0,2.0
2018,600454,EXT,BL7,14,5.0,2.0
2018,600454,EXT,MALE,15,5.0,2.0
2018,600454,EXT,SWD,19,5.0,2.0
2018,600454,STD,ALL,14,5.0,2.0
2018,600454,STD,SWD,14,5.0,2.0
