year,lea,lea name,school,school name,indian male,indian female,asian male,asian female,hispanic male,hispanic female,black male,black female,white male,white female,pacific island male,pacific island female,two or more male,two or more female,total,agency_code
2018,130,Cabarrus County Schools,324,Mount Pleasant High,6,2,3,3,29,24,12,16,427,351,0,1,9,10,893,130324
2018,130,Cabarrus County Schools,325,Charles E Boger Elementary,0,2,12,10,38,35,41,50,234,222,2,0,15,11,672,130325
2018,130,Cabarrus County Schools,326,Northwest Cabarrus High,3,1,19,9,111,131,151,152,353,337,0,1,19,41,"1,328",130326
2018,130,Cabarrus County Schools,327,Northwest Cabarrus Middle,3,1,8,6,85,84,127,101,220,197,1,2,25,31,891,130327
2018,130,Cabarrus County Schools,328,Royal Oaks Elementary,0,0,1,0,31,25,51,48,34,28,0,0,7,14,239,130328
2018,130,Cabarrus County Schools,329,Rocky River Elementary,2,1,4,4,93,88,93,102,144,125,0,0,21,27,704,130329
2018,130,Cabarrus County Schools,330,R Brown  McAllister Elementary,0,0,1,0,26,22,40,24,135,102,0,1,4,2,357,130330
2018,130,Cabarrus County Schools,331,Pitts School Road Elementary,0,3,19,25,44,41,68,76,245,253,1,0,24,29,828,130331
2018,130,Cabarrus County Schools,332,Hickory Ridge High,7,8,37,39,64,57,194,174,568,520,3,0,28,36,"1,735",130332
2018,130,Cabarrus County Schools,333,Performance Learning Center,0,0,0,0,9,11,6,7,29,42,0,0,0,5,109,130333
2018,130,Cabarrus County Schools,336,W R Odell Primary,0,0,61,62,31,20,41,49,216,172,0,2,12,14,680,130336
2018,130,Cabarrus County Schools,337,W R Odell Elementary,1,0,42,43,35,41,68,67,232,235,0,0,18,16,798,130337
2018,130,Cabarrus County Schools,338,Weddington Hills Elementary,2,2,18,13,164,181,70,82,227,197,1,6,20,23,"1,006",130338
2018,130,Cabarrus County Schools,340,Winecoff Elementary,5,3,4,6,101,101,132,123,132,131,0,0,23,21,782,130340
2018,130,Cabarrus County Schools,342,W M Irvin Elementary,1,0,5,2,104,84,137,108,156,118,0,0,18,22,755,130342
2018,130,Cabarrus County Schools,344,Wolf Meadow Elementary,0,1,1,0,107,104,84,89,93,84,0,0,17,17,597,130344
2018,130,Cabarrus County Schools,345,Patriots Elementary,5,7,47,34,73,73,107,93,317,263,0,2,15,13,"1,049",130345
2018,130,Cabarrus County Schools,346,Hickory Ridge Middle,4,6,35,33,47,41,133,116,383,336,0,0,24,23,"1,181",130346
2018,130,Cabarrus County Schools,349,Cabarrus Early College of Technology,0,1,3,3,12,16,9,10,27,35,0,0,3,5,124,130349
2018,130,Cabarrus County Schools,350,Cabarrus-Kannapolis Early Coll,0,3,2,7,17,38,11,43,35,77,0,0,1,3,237,130350
2018,130,Cabarrus County Schools,355,Harold E. Winkler Middle,1,0,11,6,153,134,100,115,223,223,0,1,25,15,"1,007",130355
2018,132,Kannapolis City Schools,304,A L Brown High,0,0,10,12,261,215,261,259,290,245,0,0,41,43,"1,637",132304
2018,132,Kannapolis City Schools,308,Forest Park Elementary,1,1,2,4,57,55,81,94,104,80,2,0,14,18,513,132308
2018,132,Kannapolis City Schools,312,Fred L Wilson Elementary,0,0,1,3,95,58,34,36,58,50,0,0,9,9,353,132312
2018,132,Kannapolis City Schools,314,GW Carver Elementary,3,1,1,7,68,72,106,111,65,77,0,2,11,16,540,132314
2018,132,Kannapolis City Schools,328,Jackson Park Elementary,1,1,1,1,76,56,32,43,107,87,2,1,13,12,433,132328
2017,132,Kannapolis City Schools,329,Kannapolis Intermediate,1,3,7,7,119,142,102,106,129,156,0,0,28,21,821,132329
2018,132,Kannapolis City Schools,330,Kannapolis Middle,3,3,12,9,193,210,164,152,191,199,0,0,35,27,"1,198",132330
2018,132,Kannapolis City Schools,332,Shady Brook Elementary,2,0,0,1,75,60,39,46,71,54,0,0,6,6,360,132332
2018,132,Kannapolis City Schools,336,Woodrow Wilson Elementary,0,0,1,1,76,67,28,27,46,31,2,0,16,10,305,132336
2018,140,Caldwell County Schools,304,Baton Elementary,0,0,0,0,7,13,0,0,173,194,0,0,6,4,397,140304
2018,140,Caldwell County Schools,305,Caldwell Career Cen Mid. Coll.,0,0,1,1,10,9,2,3,94,107,0,0,4,4,235,140305
2018,140,Caldwell County Schools,306,Gateway School,0,0,0,0,2,2,5,2,40,9,0,0,3,0,63,140306
2018,140,Caldwell County Schools,307,Horizons Elementary,0,0,0,0,2,1,3,0,17,6,0,0,2,2,33,140307
2018,140,Caldwell County Schools,308,Collettsville School,0,1,0,0,4,6,2,1,151,161,0,0,4,7,337,140308
2018,140,Caldwell County Schools,309,Caldwell Early College,1,0,2,2,13,34,2,7,121,193,0,0,5,7,387,140309
2018,140,Caldwell County Schools,312,Davenport A+ School,0,0,2,0,75,78,55,46,104,121,0,0,15,14,510,140312
2018,140,Caldwell County Schools,316,Dudley Shoals Elementary,0,0,1,0,5,8,1,3,215,204,0,0,7,11,455,140316
2018,140,Caldwell County Schools,324,Gamewell Elementary,0,0,1,0,26,14,22,29,198,141,0,0,23,23,477,140324
2018,140,Caldwell County Schools,332,Gamewell Middle,0,0,0,2,47,57,29,28,171,167,0,0,17,15,533,140332
2018,140,Caldwell County Schools,336,Granite Falls Middle,0,1,1,5,11,21,2,1,274,233,0,0,17,9,575,140336
2018,140,Caldwell County Schools,340,Granite Falls Elementary,0,0,1,4,35,30,9,5,258,235,0,0,14,9,600,140340
2018,140,Caldwell County Schools,344,Happy Valley Elementary,0,0,0,0,3,3,0,2,106,115,0,0,4,2,235,140344
2018,140,Caldwell County Schools,348,Hibriten High,0,0,2,3,43,41,52,47,287,330,1,0,22,14,842,140348
2018,140,Caldwell County Schools,352,Hudson Elementary,0,0,4,6,34,36,2,1,317,283,0,0,18,13,714,140352
2018,140,Caldwell County Schools,356,Hudson Middle,0,0,2,2,30,35,4,2,256,277,0,0,17,8,633,140356
2018,140,Caldwell County Schools,360,Kings Creek Elementary,0,1,0,0,5,4,0,3,78,69,0,0,2,2,164,140360
2018,140,Caldwell County Schools,368,William Lenoir Middle,0,0,0,4,39,31,30,32,184,191,1,0,24,21,557,140368
2018,140,Caldwell County Schools,372,Lower Creek Elementary,0,0,4,1,14,12,14,15,176,147,0,0,11,12,406,140372
2018,140,Caldwell County Schools,376,Oak Hill Elementary,0,0,0,1,4,2,1,0,59,69,0,0,3,2,141,140376
2018,140,Caldwell County Schools,384,Sawmills Elementary,0,1,0,1,16,19,2,1,145,109,0,0,10,5,309,140384
2018,140,Caldwell County Schools,386,South Caldwell High,1,1,5,7,67,48,6,8,687,682,0,0,14,16,"1,542",140386
2018,140,Caldwell County Schools,388,Valmead Elementary,0,0,0,0,8,13,1,9,64,41,0,0,7,8,151,140388
2018,140,Caldwell County Schools,390,West Caldwell High,1,0,0,2,73,50,32,38,311,259,0,0,27,34,827,140390
2018,140,Caldwell County Schools,392,West Lenoir Elementary,0,0,0,0,19,15,11,12,37,34,0,0,5,4,137,140392
2018,140,Caldwell County Schools,396,Whitnel Elementary,1,0,5,1,29,35,19,11,91,105,1,0,13,9,320,140396
2018,150,Camden County Schools,304,Camden County High,1,0,3,2,5,5,29,24,171,158,1,0,14,10,423,150304
2018,150,Camden County Schools,308,Grandy Primary,0,1,3,2,7,10,16,19,196,200,0,1,15,12,482,150308
2018,150,Camden County Schools,310,Camden Intermediate,0,0,1,1,12,7,20,20,203,176,1,0,13,14,468,150310
2018,150,Camden County Schools,312,Camden Middle,0,1,2,1,5,2,22,14,111,93,0,1,11,11,274,150312
2018,150,Camden County Schools,350,Camden Early College High,0,0,0,2,2,2,9,9,61,81,0,0,4,2,172,150350
2016,150,Camden County Schools,700,CamTech High,0,0,0,2,2,1,4,5,47,71,0,0,0,2,134,150700
2018,160,Carteret County Schools,304,Atlantic Elementary,0,0,0,0,4,3,0,0,49,23,0,0,2,1,82,160304
2018,160,Carteret County Schools,306,Bogue Sound Elementary,0,1,1,2,20,27,5,4,187,176,2,1,5,9,440,160306
2018,160,Carteret County Schools,308,Beaufort Elementary,0,0,0,1,18,15,43,34,139,127,0,0,25,31,433,160308
2018,160,Carteret County Schools,309,Bridges School,0,0,0,0,2,0,6,1,13,2,0,0,3,1,28,160309
2018,160,Carteret County Schools,310,Beaufort Middle,0,1,0,4,7,10,29,20,99,85,0,1,12,8,276,160310
2018,160,Carteret County Schools,311,Broad Creek Middle,3,2,3,4,22,18,6,5,294,249,1,0,12,16,635,160311
2018,160,Carteret County Schools,313,East Carteret High,0,1,2,4,7,14,30,31,218,238,0,0,13,9,567,160313
2018,160,Carteret County Schools,314,Croatan High,3,4,5,3,32,24,8,17,395,362,1,2,26,18,900,160314
2018,160,Carteret County Schools,316,Harkers Island Elementary,0,0,0,1,2,0,0,0,67,38,0,0,1,1,110,160316
2018,160,Carteret County Schools,317,Morehead Elem at Camp Glenn,0,0,4,5,34,17,16,11,86,105,0,1,10,7,296,160317
2018,160,Carteret County Schools,318,Morehead City Middle,1,1,5,3,41,32,14,14,183,175,2,0,15,17,503,160318
2018,160,Carteret County Schools,322,Morehead City Primary,0,0,4,6,55,43,31,21,195,175,6,3,20,12,571,160322
2018,160,Carteret County Schools,324,Newport Elementary,2,2,4,3,36,34,24,29,285,242,2,1,32,28,724,160324
2018,160,Carteret County Schools,326,Newport Middle,1,4,2,3,14,27,10,8,165,126,0,0,28,17,405,160326
2018,160,Carteret County Schools,332,Down East Middle and Smyrna Elementary,0,1,0,0,5,3,0,1,119,122,0,0,3,5,259,160332
2018,160,Carteret County Schools,344,West Carteret High,1,3,4,9,67,61,35,35,492,462,0,1,47,45,"1,262",160344
2018,160,Carteret County Schools,352,White Oak Elementary,0,1,8,4,27,21,4,5,364,330,0,1,16,20,801,160352
2018,170,Caswell County Schools,316,Bartlett Yancey High,1,3,2,1,43,24,172,145,224,187,0,0,13,13,828,170316
2018,170,Caswell County Schools,334,North Elementary,1,0,1,0,17,20,49,50,118,112,0,0,10,9,387,170334
2018,170,Caswell County Schools,338,N L Dillard Middle,1,1,0,1,29,23,95,104,158,132,0,0,9,17,570,170338
2018,170,Caswell County Schools,339,Oakwood Elementary,0,1,2,0,6,8,114,93,48,46,0,0,5,6,329,170339
2018,170,Caswell County Schools,342,South Elementary,0,0,0,0,8,6,36,54,98,90,0,0,4,8,304,170342
2018,170,Caswell County Schools,344,Stoney Creek Elementary,0,0,0,0,6,16,20,16,66,58,0,0,6,7,195,170344
2018,180,Catawba County Schools,302,Harry M Arndt Middle,0,0,15,16,89,101,26,19,182,166,0,0,20,12,646,180302
2018,180,Catawba County Schools,304,Balls Creek Elementary,0,1,14,14,51,45,7,3,276,230,1,0,14,19,675,180304
2018,180,Catawba County Schools,308,Bandys High,0,0,8,4,31,32,16,12,386,371,0,0,18,8,886,180308
2018,180,Catawba County Schools,312,Banoak Elementary,0,0,3,3,4,9,5,8,123,141,0,2,5,6,309,180312
2018,180,Catawba County Schools,316,Blackburn Elementary,0,1,32,40,54,33,16,14,209,202,0,1,20,14,636,180316
2018,180,Catawba County Schools,320,Bunker Hill High,0,2,57,38,76,55,19,26,309,251,0,0,24,29,886,180320
2018,180,Catawba County Schools,323,Catawba Rosenwald Education Center,0,0,0,0,4,1,7,0,23,3,0,0,4,0,42,180323
2018,180,Catawba County Schools,324,Catawba Elementary School,0,2,7,10,30,24,21,19,132,135,0,0,13,14,407,180324
2018,180,Catawba County Schools,325,Challenger Early College High,0,0,23,42,30,54,6,22,88,135,0,0,4,7,411,180325
2018,180,Catawba County Schools,326,Charles H Tuttle Elementary,0,0,13,11,30,26,4,7,170,196,0,0,2,15,474,180326
2018,180,Catawba County Schools,332,Claremont Elementary,0,0,12,16,42,45,14,10,133,119,1,0,13,14,419,180332
2018,180,Catawba County Schools,336,Clyde Campbell Elementary,0,0,14,12,53,39,12,16,196,174,1,0,17,17,551,180336
2018,180,Catawba County Schools,340,Fred T Foard High,0,1,48,32,45,36,19,16,358,373,0,0,25,16,969,180340
2018,180,Catawba County Schools,342,Jacobs Fork Middle,0,0,14,14,12,13,7,12,208,171,0,0,13,12,476,180342
2018,180,Catawba County Schools,343,Lyle Creek Elementary,0,0,39,52,54,58,14,4,144,140,0,0,19,19,543,180343
2018,180,Catawba County Schools,344,Maiden Elementary,0,0,20,12,33,32,27,21,150,158,0,0,17,14,484,180344
2018,180,Catawba County Schools,346,Maiden Middle School,0,0,17,18,28,15,15,13,146,157,0,0,5,10,424,180346
2018,180,Catawba County Schools,348,Maiden High,0,0,28,30,45,34,31,30,340,314,0,1,29,20,902,180348
2018,180,Catawba County Schools,352,Mill Creek Middle,0,0,1,3,11,11,5,5,175,153,0,0,6,5,375,180352
2018,180,Catawba County Schools,356,Mountain View Elementary,0,0,23,22,31,25,18,14,274,276,1,0,26,29,739,180356
2018,180,Catawba County Schools,360,Oxford Elementary,0,0,27,32,29,35,11,6,205,191,0,0,13,14,563,180360
2018,180,Catawba County Schools,364,River Bend Middle,0,1,32,28,43,25,12,13,160,130,0,0,9,16,469,180364
2018,180,Catawba County Schools,368,Sherrills Ford Elementary,0,0,0,0,9,5,6,2,242,204,0,0,10,8,486,180368
2018,180,Catawba County Schools,372,Saint Stephens Elementary,0,0,27,22,137,130,55,48,102,83,0,0,26,23,653,180372
2018,180,Catawba County Schools,376,Saint Stephens High,0,1,37,30,181,174,55,34,337,350,1,0,24,27,"1,251",180376
2018,180,Catawba County Schools,379,Snow Creek Elementary,0,0,9,4,71,67,14,8,181,183,0,0,5,21,563,180379
2018,180,Catawba County Schools,380,Startown Elementary,0,0,25,14,24,23,9,9,190,174,0,0,10,27,505,180380
2018,180,Catawba County Schools,388,Webb A Murray Elementary,0,0,7,16,102,105,12,13,85,80,0,0,11,6,437,180388
2018,181,Hickory City Schools,312,Northview Middle,1,0,3,10,83,71,49,39,119,135,0,0,17,20,547,181312
2018,181,Hickory City Schools,316,Grandview Middle,0,0,11,12,64,47,58,43,102,74,0,0,14,18,443,181316
2018,181,Hickory City Schools,318,Hickory Career  Arts Magnet High School,0,0,3,1,11,19,10,25,26,46,0,0,3,14,158,181318
2018,181,Hickory City Schools,322,Hickory High,3,0,24,27,129,122,128,100,258,204,0,0,39,32,"1,066",181322
2018,181,Hickory City Schools,326,W M Jenkins Elementary,0,0,13,7,27,32,34,35,115,106,0,0,17,20,406,181326
2018,181,Hickory City Schools,332,Longview Elementary,1,0,8,9,64,55,44,50,49,43,0,0,18,17,358,181332
2018,181,Hickory City Schools,336,Oakwood Elementary,0,0,3,7,38,39,23,24,101,77,1,0,20,15,348,181336
2018,181,Hickory City Schools,342,Southwest Primary,0,0,13,10,57,40,54,46,41,45,0,0,12,18,336,181342
2018,181,Hickory City Schools,344,Viewmont Elementary,0,0,9,5,64,64,48,62,87,93,0,0,28,36,496,181344
2018,182,Newton-Conover City Schools,304,Conover Special Education,0,0,1,0,7,2,5,2,19,22,0,0,2,3,63,182304
2018,182,Newton-Conover City Schools,316,Newton-Conover High,1,0,17,15,126,95,67,46,182,159,0,0,28,24,760,182316
2018,182,Newton-Conover City Schools,321,Newton-Conover Middle,0,1,23,11,103,81,40,35,129,143,0,0,22,21,609,182321
2018,182,Newton-Conover City Schools,322,Shuford Elementary,1,0,18,21,57,51,23,16,140,110,0,1,19,20,477,182322
2018,182,Newton-Conover City Schools,324,South Newton Elementary,0,0,5,7,44,56,40,34,85,91,0,0,17,25,404,182324
2018,182,Newton-Conover City Schools,328,North Newton Elementary,0,0,20,24,83,85,37,29,94,77,0,0,20,20,489,182328
2018,182,Newton-Conover City Schools,700,Discovery High School,0,0,2,6,10,17,4,5,69,92,0,0,2,9,216,182700
2018,190,Chatham County Schools,304,Bennett School,0,0,1,0,8,8,2,1,78,87,0,0,1,1,187,190304
2018,190,Chatham County Schools,308,Bonlee School,0,0,0,0,17,29,16,15,119,99,0,0,5,7,307,190308
2018,190,Chatham County Schools,310,SAGE Academy,0,0,0,0,8,5,8,5,5,3,0,0,0,0,34,190310
2018,190,Chatham County Schools,312,Chatham Middle,0,0,2,0,188,211,37,35,41,36,0,0,7,6,563,190312
2018,190,Chatham County Schools,316,Chatham Central High,0,0,1,1,19,28,24,20,153,158,0,0,3,7,414,190316
2018,190,Chatham County Schools,328,Horton Middle,0,0,4,4,40,32,38,34,140,129,0,0,16,19,456,190328
2018,190,Chatham County Schools,332,J S Waters School,1,0,0,1,14,6,17,18,91,85,0,0,5,7,245,190332
2018,190,Chatham County Schools,336,Jordan Matthews High,1,0,3,3,272,241,48,62,114,93,0,0,16,17,870,190336
2018,190,Chatham County Schools,339,Margaret B. Pollard Middle,2,1,8,9,64,70,20,20,192,234,0,0,14,15,649,190339
2018,190,Chatham County Schools,340,Moncure School,1,1,2,0,24,23,24,18,100,90,0,0,3,3,289,190340
2018,190,Chatham County Schools,341,North Chatham Elementary,0,0,4,5,90,93,16,12,148,142,0,0,8,12,530,190341
2018,190,Chatham County Schools,342,Northwood High,4,0,13,10,108,122,81,92,426,454,0,0,30,27,"1,367",190342
2018,190,Chatham County Schools,346,Perry W Harrison Elementary,1,2,6,6,48,32,24,26,296,246,0,2,24,25,738,190346
2018,190,Chatham County Schools,348,Pittsboro Elementary,1,0,4,4,43,32,44,58,156,136,0,0,22,21,521,190348
2018,190,Chatham County Schools,350,Siler City Elementary,0,0,2,1,211,212,46,54,50,52,1,0,16,10,655,190350
2018,190,Chatham County Schools,352,Silk Hope School,0,0,2,2,31,29,8,8,129,145,0,0,11,12,377,190352
2018,190,Chatham County Schools,370,Virginia Cross Elementary,0,0,2,1,206,198,34,43,12,17,0,0,8,10,531,190370
2018,190,Chatham County Schools,501,Chatham School of Science & Engineering,0,0,1,2,1,2,2,0,13,9,0,0,2,2,34,190501
2018,200,Cherokee County Schools,304,Andrews Elementary,2,0,1,3,18,18,3,2,139,132,0,0,7,9,334,200304
2018,200,Cherokee County Schools,308,Andrews High,3,5,2,0,7,5,1,1,108,86,0,0,2,5,225,200308
2018,200,Cherokee County Schools,310,Andrews Middle,0,1,2,0,13,14,2,0,96,80,0,0,8,8,224,200310
2018,200,Cherokee County Schools,312,Hiwassee Dam Elementary/Middle,0,1,0,0,5,1,0,0,78,70,0,0,1,2,158,200312
2018,200,Cherokee County Schools,314,Hiwassee Dam High,2,1,0,0,3,4,0,0,85,86,0,0,3,6,190,200314
2017,200,Cherokee County Schools,316,Marble Elementary,0,0,0,1,2,2,0,0,50,42,0,0,4,3,104,200316
2018,200,Cherokee County Schools,320,Martins Creek Elementary/Mid,0,1,0,0,9,17,0,0,74,79,0,0,5,0,185,200320
2018,200,Cherokee County Schools,322,The Oaks Academy,0,2,1,0,0,0,0,1,30,17,0,0,0,1,52,200322
2018,200,Cherokee County Schools,324,Murphy Elementary,4,4,2,3,3,12,8,10,195,178,0,0,19,17,455,200324
2018,200,Cherokee County Schools,328,Murphy High,5,7,0,2,6,17,12,8,243,209,0,0,6,8,523,200328
2018,200,Cherokee County Schools,330,Murphy Middle,2,1,3,1,7,5,3,7,160,133,0,0,6,8,336,200330
2018,200,Cherokee County Schools,332,Peachtree Elementary,1,0,0,0,5,3,0,1,65,58,0,0,3,1,137,200332
2018,200,Cherokee County Schools,336,Ranger Elementary/Middle,2,0,0,0,10,0,1,0,130,116,0,0,6,4,269,200336
2018,200,Cherokee County Schools,350,Tri-County Early College High,1,1,0,0,2,10,0,0,59,63,0,0,0,4,140,200350
2018,210,Edenton-Chowan County Schools,304,Chowan Middle,0,0,0,1,14,13,100,97,105,104,0,0,7,5,446,210304
2018,210,Edenton-Chowan County Schools,306,D F Walker Elementary,0,0,0,1,8,28,112,106,121,102,0,0,11,12,501,210306
2018,210,Edenton-Chowan County Schools,312,John A Holmes High,0,0,1,1,19,16,134,140,141,127,0,0,7,11,597,210312
2018,210,Edenton-Chowan County Schools,316,White Oak Elementary,0,0,1,1,16,21,106,92,94,78,0,0,7,6,422,210316
2018,220,Clay County Schools,308,Hayesville Elementary,3,1,0,1,30,24,1,2,226,175,0,0,4,5,472,220308
2018,220,Clay County Schools,310,Hayesville High,0,1,0,1,10,10,3,2,194,173,0,0,4,3,401,220310
2018,220,Clay County Schools,312,Hayesville Middle,2,2,0,2,16,16,3,0,177,186,0,0,5,1,410,220312
2018,230,Cleveland County Schools,304,Bethware Elementary,0,0,2,6,9,8,42,36,138,149,1,0,21,16,428,230304
2018,230,Cleveland County Schools,308,Boiling Springs Elementary,0,0,0,1,11,13,29,35,178,201,0,0,15,15,498,230308
2018,230,Cleveland County Schools,312,Burns High,0,2,3,3,33,34,80,78,365,348,0,0,15,17,978,230312
2018,230,Cleveland County Schools,316,Burns Middle,1,1,1,1,21,32,60,62,314,256,0,0,6,13,768,230316
2018,230,Cleveland County Schools,320,Casar Elementary,0,0,0,0,11,8,2,1,122,111,0,0,2,1,258,230320
2018,230,Cleveland County Schools,322,Cleveland ECHS,0,0,3,3,13,13,13,24,72,69,0,0,2,3,215,230322
2018,230,Cleveland County Schools,324,Crest High,0,0,1,1,35,25,142,128,432,390,0,0,27,24,"1,205",230324
2018,230,Cleveland County Schools,328,Crest Middle,0,0,1,0,27,36,96,109,289,269,1,0,26,23,877,230328
2018,230,Cleveland County Schools,330,Turning Point Academy,0,0,0,0,4,1,53,19,32,15,0,0,14,4,142,230330
2018,230,Cleveland County Schools,334,East Elementary,0,1,0,0,7,3,24,23,77,76,0,0,7,13,231,230334
2018,230,Cleveland County Schools,336,Shelby Intermediate,0,0,1,3,19,13,134,119,82,82,0,0,11,15,479,230336
2018,230,Cleveland County Schools,340,Fallston Elementary,0,0,0,1,12,11,45,40,206,190,0,0,11,8,524,230340
2018,230,Cleveland County Schools,342,Graham Elementary,0,0,2,1,7,6,89,85,23,15,0,0,7,9,244,230342
2018,230,Cleveland County Schools,344,Grover Elementary,0,0,3,3,9,4,15,17,103,117,0,0,12,17,300,230344
2018,230,Cleveland County Schools,346,James Love Elementary,0,1,1,1,12,7,108,113,28,28,1,0,7,10,317,230346
2018,230,Cleveland County Schools,348,Jefferson Elementary,0,0,2,1,9,10,79,76,81,76,0,0,9,18,361,230348
2018,230,Cleveland County Schools,350,Kings Mountain High,1,1,14,16,23,15,118,125,430,410,0,0,36,37,"1,226",230350
2018,230,Cleveland County Schools,351,Kings Mountain Intermediate,0,1,1,1,15,14,64,65,223,213,0,0,26,25,648,230351
2018,230,Cleveland County Schools,352,Kings Mountain Middle,0,0,6,2,15,14,60,56,226,211,0,0,23,19,632,230352
2018,230,Cleveland County Schools,355,Marion Elementary,0,0,3,1,10,12,66,61,62,63,0,0,6,6,290,230355
2018,230,Cleveland County Schools,357,North Elementary,0,0,0,0,10,7,42,44,78,75,0,0,13,13,282,230357
2018,230,Cleveland County Schools,359,North Shelby,0,0,0,0,2,2,23,13,34,18,0,0,0,3,95,230359
2018,230,Cleveland County Schools,361,Shelby High,0,0,1,4,23,28,228,217,190,164,0,0,23,21,899,230361
2018,230,Cleveland County Schools,362,Shelby Middle,0,0,4,3,14,22,128,106,91,75,0,0,5,8,456,230362
2018,230,Cleveland County Schools,364,Springmore Elementary,0,1,3,5,24,22,58,45,214,162,0,0,17,20,571,230364
2018,230,Cleveland County Schools,368,Township Three Elementary,0,1,0,0,23,30,124,121,170,135,0,0,19,22,645,230368
2018,230,Cleveland County Schools,370,Union Elementary,3,0,0,3,12,14,48,33,115,113,0,0,7,7,355,230370
2018,230,Cleveland County Schools,376,Washington Elementary,1,0,0,0,32,23,45,43,100,92,0,0,18,15,369,230376
