year,agency_code,category_code,grade_eoc,avg_size
2006,12A000,,01,12
2006,12A000,,02,20
2006,12A000,,03,17
2006,12A000,,04,16
2006,130304,,00,21
2006,130304,,01,20
2006,130304,,02,18
2006,130304,,03,20
2006,130304,,04,25
2006,130304,,05,23
2006,130308,,00,19
2006,130308,,01,22
2006,130308,,02,16
2006,130308,,03,21
2006,130308,,04,20
2006,130308,,05,25
2006,130309,,00,21
2006,130309,,01,19
2006,130309,,02,14
2006,130309,,03,20
2006,130309,,04,23
2006,130309,,05,19
2006,130310,,Biology,23
2006,130310,,English II,23
2006,130310,,Math I,23
2006,130311,,00,19
2006,130311,,01,20
2006,130311,,02,22
2006,130311,,03,21
2006,130311,,04,18
2006,130311,,05,25
2006,130312,,00,21
2006,130312,,01,22
2006,130312,,02,19
2006,130312,,03,21
2006,130312,,04,25
2006,130312,,05,24
2006,130313,,06,20
2006,130313,,07,18
2006,130313,,08,18
2006,130313,,Math I,20
2006,130314,,Biology,22
2006,130314,,English II,20
2006,130314,,Math I,21
2006,130315,,06,19
2006,130315,,07,19
2006,130315,,08,18
2006,130315,,Math I,29
2006,130316,,Biology,25
2006,130316,,English II,23
2006,130316,,Math I,22
2006,130318,,06,22
2006,130318,,07,24
2006,130318,,08,19
2006,130318,,Math I,26
2006,130319,,00,22
2006,130319,,01,22
2006,130319,,02,23
2006,130319,,03,21
2006,130319,,04,21
2006,130319,,05,25
2006,130320,,06,24
2006,130320,,07,22
2006,130320,,08,23
2006,130320,,Math I,26
2006,130322,,00,17
2006,130322,,01,22
2006,130322,,02,21
2006,130322,,03,21
2006,130322,,04,23
2006,130322,,05,26
2006,130323,,06,21
2006,130323,,07,19
2006,130323,,08,23
2006,130323,,Math I,23
2006,130324,,Biology,24
2006,130324,,English II,19
2006,130324,,Math I,23
2006,130326,,Biology,24
2006,130326,,English II,24
2006,130326,,Math I,24
2006,130327,,06,19
2006,130327,,07,20
2006,130327,,08,19
2006,130327,,Math I,24
2006,130328,,00,23
2006,130328,,01,20
2006,130328,,02,18
2006,130328,,03,16
2006,130328,,04,19
2006,130328,,05,21
2006,130329,,00,21
2006,130329,,01,20
2006,130329,,02,20
2006,130329,,03,23
2006,130329,,04,26
2006,130329,,05,24
2006,130330,,00,20
2006,130330,,01,23
2006,130330,,02,16
2006,130330,,03,21
2006,130330,,04,18
2006,130330,,05,23
2006,130331,,00,21
2006,130331,,01,20
2006,130331,,02,19
2006,130331,,03,23
2006,130331,,04,25
2006,130331,,05,23
2006,130334,,05,11
2006,130334,,06,21
2006,130334,,08,15
2006,130336,,00,20
2006,130336,,01,22
2006,130336,,02,22
2006,130336,,03,23
2006,130336,,04,25
2006,130336,,05,27
2006,130338,,00,20
2006,130338,,01,21
2006,130338,,02,20
2006,130338,,03,20
2006,130338,,04,20
2006,130338,,05,22
2006,130340,,00,22
2006,130340,,01,20
2006,130340,,02,19
2006,130340,,03,20
2006,130340,,04,22
2006,130340,,05,20
2006,130342,,00,15
2006,130342,,01,18
2006,130342,,02,21
2006,130342,,03,20
2006,130342,,04,23
2006,130342,,05,20
2006,130344,,00,20
2006,130344,,01,21
2006,130344,,02,21
2006,130344,,03,21
2006,130344,,04,17
2006,130344,,05,20
2006,130LEA,,00,20
2006,130LEA,,01,21
2006,130LEA,,02,19
2006,130LEA,,03,21
2006,130LEA,,04,22
2006,130LEA,,05,22
2006,130LEA,,06,21
2006,130LEA,,07,20
2006,130LEA,,08,19
2006,130LEA,,Biology,24
2006,130LEA,,English II,22
2006,130LEA,,Math I,24
2006,132304,,Biology,25
2006,132304,,English II,18
2006,132304,,Math I,20
2006,132308,,00,20
2006,132308,,01,20
2006,132308,,02,16
2006,132308,,03,20
2006,132308,,04,20
2006,132312,,00,20
2006,132312,,01,21
2006,132312,,03,18
2006,132312,,04,13
2006,132328,,00,18
2006,132328,,01,22
2006,132328,,02,15
2006,132328,,03,14
2006,132328,,04,15
2006,132329,,05,21
2006,132329,,06,19
2006,132330,,07,18
2006,132330,,08,17
2006,132330,,Math I,22
2006,132332,,00,19
2006,132332,,01,20
2006,132332,,02,19
2006,132332,,03,16
2006,132332,,04,22
2006,132336,,00,17
2006,132336,,01,18
2006,132336,,02,16
2006,132336,,03,18
2006,132336,,04,18
2006,132LEA,,00,19
2006,132LEA,,01,20
2006,132LEA,,02,17
2006,132LEA,,03,17
2006,132LEA,,04,18
2006,132LEA,,05,21
2006,132LEA,,06,19
2006,132LEA,,07,18
2006,132LEA,,08,17
2006,132LEA,,Biology,25
2006,132LEA,,English II,18
2006,132LEA,,Math I,21
2006,13A000,,00,19
2006,13A000,,01,21
2006,13A000,,02,21
2006,13A000,,03,20
2006,13A000,,04,20
2006,13A000,,05,21
2006,13A000,,06,21
2006,13A000,,07,10
2006,13A000,,08,13
2006,13A000,,Math I,14
2006,140304,,00,18
2006,140304,,01,18
2006,140304,,02,22
2006,140304,,03,20
2006,140304,,04,24
2006,140304,,05,20
2006,140306,,08,12
2006,140306,,Biology,7
2006,140306,,English II,9
2006,140306,,Math I,7
2006,140308,,00,16
2006,140308,,01,19
2006,140308,,02,19
2006,140308,,03,19
2006,140308,,04,23
2006,140308,,05,14
2006,140308,,06,10
2006,140312,,00,19
2006,140312,,01,22
2006,140312,,02,20
2006,140312,,03,20
2006,140312,,04,15
2006,140312,,05,13
2006,140316,,00,21
2006,140316,,01,16
2006,140316,,02,20
2006,140316,,03,19
2006,140316,,04,15
2006,140316,,05,12
2006,140324,,00,20
2006,140324,,01,21
2006,140324,,02,20
2006,140324,,03,21
2006,140324,,04,15
2006,140324,,05,14
2006,140332,,06,16
2006,140332,,07,19
2006,140332,,08,19
2006,140336,,06,21
2006,140336,,07,17
2006,140336,,08,19
2006,140340,,00,19
2006,140340,,01,20
2006,140340,,02,20
2006,140340,,03,24
2006,140340,,04,24
2006,140340,,05,20
2006,140344,,00,20
2006,140344,,01,14
2006,140344,,02,19
2006,140344,,03,20
2006,140344,,04,20
2006,140344,,05,13
2006,140344,,06,21
2006,140344,,07,10
2006,140344,,08,12
2006,140348,,Biology,23
2006,140348,,English II,28
2006,140348,,Math I,25
2006,140352,,00,19
2006,140352,,01,22
2006,140352,,02,18
2006,140352,,03,19
2006,140352,,04,19
2006,140352,,05,13
2006,140356,,06,21
2006,140356,,07,20
2006,140356,,08,18
2006,140360,,00,26
2006,140360,,01,22
2006,140360,,02,16
2006,140360,,03,19
2006,140360,,05,17
2006,140360,,07,16
2006,140360,,08,12
2006,140368,,06,23
2006,140368,,07,22
2006,140368,,08,18
2006,140372,,00,19
2006,140372,,01,20
2006,140372,,02,21
2006,140372,,03,20
2006,140372,,04,22
2006,140372,,05,11
2006,140376,,00,21
2006,140376,,01,16
2006,140376,,02,20
2006,140376,,03,19
2006,140376,,04,25
2006,140376,,05,15
2006,140376,,06,23
2006,140376,,07,16
2006,140376,,08,16
2006,140384,,00,19
2006,140384,,01,19
2006,140384,,02,18
2006,140384,,03,16
2006,140384,,04,21
2006,140384,,05,11
2006,140386,,Biology,21
2006,140386,,English II,24
2006,140386,,Math I,22
2006,140388,,00,17
2006,140388,,01,17
2006,140388,,02,14
2006,140388,,03,19
2006,140388,,04,16
2006,140390,,Biology,19
2006,140390,,English II,20
2006,140390,,Math I,21
2006,140392,,00,19
2006,140392,,01,17
2006,140392,,02,13
2006,140392,,03,21
2006,140392,,04,18
2006,140392,,05,15
2006,140396,,00,16
2006,140396,,01,16
2006,140396,,02,15
2006,140396,,03,14
2006,140396,,04,10
2006,140396,,05,13
2006,140LEA,,00,19
2006,140LEA,,01,19
2006,140LEA,,02,18
2006,140LEA,,03,19
2006,140LEA,,04,19
2006,140LEA,,05,14
2006,140LEA,,06,19
2006,140LEA,,07,17
2006,140LEA,,08,16
2006,140LEA,,Biology,18
2006,140LEA,,English II,20
2006,140LEA,,Math I,20
2006,150304,,Biology,17
2006,150304,,English II,19
2006,150304,,Math I,23
2006,150308,,00,20
2006,150308,,01,19
2006,150308,,02,21
2006,150308,,03,20
2006,150308,,04,23
2006,150308,,05,23
2006,150312,,06,22
2006,150312,,07,26
2006,150312,,08,23
2006,150312,,Math I,27
2006,150LEA,,00,20
2006,150LEA,,01,19
2006,150LEA,,02,21
2006,150LEA,,03,20
2006,150LEA,,04,23
2006,150LEA,,05,23
2006,150LEA,,06,22
2006,150LEA,,07,26
2006,150LEA,,08,23
2006,150LEA,,Biology,17
2006,150LEA,,English II,19
2006,150LEA,,Math I,24
2006,160304,,00,14
2006,160304,,01,17
2006,160304,,02,15
2006,160304,,03,17
2006,160304,,04,20
2006,160304,,05,21
2006,160304,,06,13
2006,160304,,07,14
2006,160304,,08,14
2006,160306,,00,21
2006,160306,,01,16
2006,160306,,02,17
2006,160306,,03,18
2006,160306,,04,18
2006,160306,,05,15
2006,160308,,00,18
2006,160308,,01,18
2006,160308,,02,18
2006,160308,,03,18
2006,160308,,04,18
2006,160308,,05,20
2006,160310,,06,19
2006,160310,,07,21
2006,160310,,08,17
2006,160311,,06,19
2006,160311,,07,20
2006,160311,,08,21
2006,160311,,Math I,20
2006,160313,,Biology,18
2006,160313,,English II,22
2006,160313,,Math I,20
2006,160314,,Biology,20
2006,160314,,English II,19
2006,160314,,Math I,17
2006,160316,,00,10
2006,160316,,02,23
2006,160316,,03,22
2006,160316,,04,12
2006,160316,,05,16
2006,160316,,06,10
2006,160316,,07,11
2006,160316,,08,17
2006,160317,,04,17
2006,160317,,05,20
2006,160318,,06,15
2006,160318,,07,15
2006,160318,,08,15
2006,160318,,Math I,17
2006,160322,,00,20
2006,160322,,01,19
2006,160322,,02,17
2006,160322,,03,19
2006,160324,,00,19
2006,160324,,01,17
2006,160324,,02,18
2006,160324,,03,18
2006,160324,,04,19
2006,160324,,05,22
2006,160326,,06,15
2006,160326,,07,15
2006,160326,,08,20
2006,160326,,Math I,30
2006,160332,,00,18
2006,160332,,01,10
2006,160332,,02,16
2006,160332,,03,13
2006,160332,,04,19
2006,160332,,05,13
2006,160332,,06,15
2006,160332,,07,11
2006,160332,,08,13
2006,160344,,Biology,21
2006,160344,,English II,21
2006,160344,,Math I,20
2006,160352,,00,17
2006,160352,,01,17
2006,160352,,02,22
2006,160352,,03,20
2006,160352,,04,20
2006,160352,,05,15
2006,160LEA,,00,17
2006,160LEA,,01,16
2006,160LEA,,02,18
2006,160LEA,,03,18
2006,160LEA,,04,18
2006,160LEA,,05,18
2006,160LEA,,06,15
2006,160LEA,,07,15
2006,160LEA,,08,17
2006,160LEA,,Biology,20
2006,160LEA,,English II,21
2006,160LEA,,Math I,20
2006,16A000,,Biology,11
2006,16A000,,English II,14
2006,16A000,,Math I,11
2006,16B000,,00,16
2006,16B000,,01,16
2006,16B000,,02,16
2006,16B000,,03,16
2006,16B000,,04,16
2006,16B000,,05,16
2006,16B000,,06,15
2006,16B000,,07,14
2006,16B000,,08,12
2006,16B000,,Math I,13
2006,170316,,Biology,20
2006,170316,,English II,20
2006,170316,,Math I,23
2006,170334,,00,18
2006,170334,,01,20
2006,170334,,02,15
2006,170334,,03,19
2006,170334,,04,15
2006,170334,,05,21
2006,170338,,06,21
2006,170338,,07,19
2006,170338,,08,22
2006,170338,,Math I,29
2006,170339,,00,18
2006,170339,,01,17
2006,170339,,02,18
2006,170339,,03,14
2006,170339,,04,17
2006,170339,,05,18
2006,170342,,00,20
2006,170342,,01,19
2006,170342,,02,15
2006,170342,,03,21
2006,170342,,04,20
2006,170342,,05,18
2006,170344,,00,20
2006,170344,,01,17
2006,170344,,02,19
2006,170344,,03,20
2006,170344,,04,15
2006,170344,,05,19
2006,170LEA,,00,19
2006,170LEA,,01,18
2006,170LEA,,02,17
2006,170LEA,,03,19
2006,170LEA,,04,17
2006,170LEA,,05,19
2006,170LEA,,06,21
2006,170LEA,,07,19
2006,170LEA,,08,22
2006,170LEA,,Biology,20
2006,170LEA,,English II,20
2006,170LEA,,Math I,25
2006,180302,,07,22
2006,180302,,08,23
2006,180302,,Math I,27
2006,180304,,00,18
2006,180304,,01,19
2006,180304,,02,18
2006,180304,,03,19
2006,180304,,04,24
2006,180304,,05,21
2006,180308,,Biology,24
2006,180308,,English II,23
2006,180308,,Math I,19
2006,180312,,00,19
2006,180312,,01,18
2006,180312,,02,18
2006,180312,,03,23
2006,180312,,04,22
2006,180312,,05,24
2006,180312,,06,25
2006,180316,,00,22
2006,180316,,01,20
2006,180316,,02,21
2006,180316,,03,19
2006,180316,,04,23
2006,180316,,05,24
2006,180316,,06,15
2006,180320,,Biology,19
2006,180320,,English II,19
2006,180320,,Math I,20
2006,180324,,06,20
2006,180325,,English II,16
2006,180325,,Math I,15
2006,180326,,06,16
2006,180326,,07,25
2006,180326,,08,23
2006,180326,,Math I,26
2006,180332,,00,20
2006,180332,,01,18
2006,180332,,02,19
2006,180332,,03,21
2006,180332,,04,24
2006,180332,,05,23
2006,180336,,00,22
2006,180336,,01,21
2006,180336,,02,21
2006,180336,,03,20
2006,180336,,04,26
2006,180336,,05,24
2006,180336,,06,24
2006,180340,,Biology,26
2006,180340,,English II,24
2006,180340,,Math I,26
2006,180342,,07,23
2006,180342,,08,26
2006,180342,,Math I,29
2006,180343,,00,18
2006,180343,,01,22
2006,180343,,02,21
2006,180343,,03,19
2006,180343,,04,23
2006,180343,,05,22
2006,180343,,06,21
2006,180344,,00,23
2006,180344,,01,20
2006,180344,,02,18
2006,180344,,03,20
2006,180344,,04,16
2006,180344,,05,15
2006,180344,,English II,25
2006,180348,,Biology,22
2006,180348,,English II,26
2006,180348,,Math I,28
2006,180352,,07,19
2006,180352,,08,23
2006,180352,,Math I,27
2006,180356,,00,21
2006,180356,,01,20
2006,180356,,02,19
2006,180356,,03,19
2006,180356,,04,15
2006,180356,,05,18
2006,180356,,06,20
2006,180360,,00,21
2006,180360,,01,18
2006,180360,,02,20
2006,180360,,03,18
2006,180360,,04,16
2006,180360,,05,25
2006,180360,,06,23
2006,180364,,07,23
2006,180364,,08,26
2006,180364,,Math I,27
2006,180368,,00,19
2006,180368,,01,20
2006,180368,,02,23
2006,180368,,03,21
2006,180368,,04,22
2006,180368,,05,23
2006,180372,,00,18
2006,180372,,01,17
2006,180372,,02,19
2006,180372,,03,19
2006,180372,,04,21
2006,180372,,05,21
2006,180372,,06,18
2006,180376,,Biology,25
2006,180376,,English II,24
2006,180376,,Math I,27
2006,180380,,00,16
2006,180380,,01,19
2006,180380,,02,22
2006,180380,,03,18
2006,180380,,04,22
2006,180380,,05,23
2006,180380,,06,20
2006,180384,,00,20
2006,180384,,01,18
2006,180384,,02,15
2006,180384,,03,15
2006,180384,,04,19
2006,180384,,05,16
2006,180384,,06,17
2006,180388,,00,23
2006,180388,,01,22
2006,180388,,02,23
2006,180388,,03,19
2006,180388,,04,20
2006,180388,,05,22
2006,180388,,06,17
2006,180LEA,,00,20
2006,180LEA,,01,19
2006,180LEA,,02,20
2006,180LEA,,03,19
2006,180LEA,,04,21
2006,180LEA,,05,22
2006,180LEA,,06,20
2006,180LEA,,07,22
2006,180LEA,,08,24
2006,180LEA,,Biology,23
2006,180LEA,,English II,22
2006,180LEA,,Math I,24
2006,181312,,06,21
2006,181312,,07,25
2006,181312,,08,22
2006,181312,,Math I,27
2006,181316,,06,26
2006,181316,,07,23
2006,181316,,08,22
2006,181316,,Math I,21
2006,181318,,08,13
2006,181318,,Biology,11
2006,181318,,English II,13
2006,181318,,Math I,9
2006,181322,,Biology,23
2006,181322,,English II,17
2006,181322,,Math I,29
2006,181326,,00,19
2006,181326,,01,22
2006,181326,,02,19
2006,181326,,03,21
2006,181326,,04,25
2006,181326,,05,21
2006,181332,,00,23
2006,181332,,01,21
2006,181332,,02,18
2006,181332,,03,15
2006,181332,,04,19
2006,181332,,05,24
2006,181336,,00,21
2006,181336,,01,17
2006,181336,,02,18
2006,181336,,03,19
2006,181336,,04,29
2006,181336,,05,27
2006,181342,,00,22
2006,181342,,01,17
2006,181342,,02,20
2006,181342,,03,19
2006,181342,,04,20
2006,181342,,05,19
2006,181344,,00,22
2006,181344,,01,21
2006,181344,,02,22
2006,181344,,03,17
2006,181344,,04,21
2006,181344,,05,22
2006,181LEA,,00,21
2006,181LEA,,01,20
2006,181LEA,,02,19
2006,181LEA,,03,18
2006,181LEA,,04,23
2006,181LEA,,05,23
2006,181LEA,,06,24
2006,181LEA,,07,24
2006,181LEA,,08,19
2006,181LEA,,Biology,17
2006,181LEA,,English II,15
2006,181LEA,,Math I,21
2006,182316,,Biology,22
2006,182316,,English II,25
2006,182316,,Math I,23
2006,182321,,06,24
2006,182321,,07,22
2006,182321,,08,21
2006,182321,,Math I,28
2006,182322,,00,21
2006,182322,,01,21
2006,182322,,02,21
2006,182322,,03,18
2006,182322,,04,25
2006,182322,,05,24
2006,182324,,00,20
2006,182324,,01,21
2006,182324,,02,20
2006,182324,,03,21
2006,182324,,04,25
2006,182324,,05,24
2006,182328,,00,21
2006,182328,,01,21
2006,182328,,02,23
2006,182328,,03,19
2006,182328,,04,24
2006,182328,,05,21
2006,182700,,English II,8
2006,182700,,Math I,7
2006,182LEA,,00,21
2006,182LEA,,01,21
2006,182LEA,,02,21
2006,182LEA,,03,19
2006,182LEA,,04,25
2006,182LEA,,05,23
2006,182LEA,,06,24
2006,182LEA,,07,22
2006,182LEA,,08,21
2006,182LEA,,Biology,22
2006,182LEA,,English II,17
2006,182LEA,,Math I,20
2006,18B000,,01,16
2006,18B000,,03,17
2006,18B000,,05,14
2006,190304,,00,14
2006,190304,,01,23
2006,190304,,02,16
2006,190304,,03,20
2006,190304,,04,20
2006,190304,,05,25
2006,190304,,06,25
2006,190304,,07,15
2006,190304,,08,19
2006,190308,,00,20
2006,190308,,01,17
2006,190308,,02,15
2006,190308,,03,19
2006,190308,,04,24
2006,190308,,05,22
2006,190308,,06,19
2006,190308,,07,20
2006,190308,,08,17
2006,190308,,Math I,1
2006,190310,,Biology,10
2006,190310,,English II,10
2006,190310,,Math I,8
2006,190312,,05,18
2006,190312,,06,20
2006,190312,,07,18
2006,190312,,08,18
2006,190316,,Biology,27
2006,190316,,English II,19
2006,190316,,Math I,24
2006,190328,,05,20
2006,190328,,06,17
2006,190328,,07,15
2006,190328,,08,18
2006,190328,,Math I,3
2006,190332,,00,18
2006,190332,,01,24
2006,190332,,02,23
2006,190332,,03,19
2006,190332,,04,22
2006,190332,,05,21
2006,190332,,06,19
2006,190332,,07,16
2006,190332,,08,19
2006,190332,,Math I,1
2006,190336,,Biology,26
2006,190336,,English II,17
2006,190336,,Math I,23
2006,190340,,00,13
2006,190340,,01,19
2006,190340,,02,21
2006,190340,,03,15
2006,190340,,04,26
2006,190340,,05,20
2006,190340,,06,11
2006,190340,,07,12
2006,190340,,08,13
2006,190340,,Math I,1
2006,190341,,00,17
2006,190341,,01,17
2006,190341,,02,21
2006,190341,,03,20
2006,190341,,04,24
2006,190341,,05,22
2006,190341,,06,19
2006,190341,,07,19
2006,190341,,08,18
2006,190341,,Math I,19
2006,190342,,Biology,25
2006,190342,,English II,23
2006,190342,,Math I,20
2006,190346,,00,18
2006,190346,,01,22
2006,190346,,02,19
2006,190346,,03,20
2006,190346,,04,20
2006,190346,,05,19
2006,190346,,06,23
2006,190346,,07,21
2006,190346,,08,16
2006,190346,,Math I,19
2006,190348,,00,18
2006,190348,,01,15
2006,190348,,02,18
2006,190348,,03,22
2006,190348,,04,22
2006,190350,,00,18
2006,190350,,01,19
2006,190350,,02,20
2006,190350,,03,19
2006,190350,,04,21
2006,190352,,00,19
2006,190352,,01,21
2006,190352,,02,20
2006,190352,,03,19
2006,190352,,04,26
2006,190352,,05,19
2006,190352,,06,19
2006,190352,,07,25
2006,190352,,08,22
2006,190352,,Math I,1
2006,190LEA,,00,17
2006,190LEA,,01,20
2006,190LEA,,02,19
2006,190LEA,,03,19
2006,190LEA,,04,23
2006,190LEA,,05,21
2006,190LEA,,06,19
2006,190LEA,,07,18
2006,190LEA,,08,18
2006,190LEA,,Biology,22
2006,190LEA,,English II,17
2006,190LEA,,Math I,12
2006,19A000,,00,19
2006,19A000,,01,17
2006,19A000,,02,17
2006,19A000,,03,17
2006,19A000,,04,17
2006,19A000,,05,15
2006,19A000,,06,23
2006,19A000,,07,10
2006,19A000,,08,13
2006,19B000,,05,17
2006,19B000,,06,15
2006,19B000,,07,15
2006,19B000,,08,12
2006,19B000,,Biology,11
2006,19B000,,English II,11
2006,19B000,,Math I,11
2006,200304,,00,21
2006,200304,,01,20
2006,200304,,02,17
2006,200304,,03,18
2006,200304,,04,19
2006,200304,,05,19
2006,200308,,Biology,11
2006,200308,,English II,24
2006,200308,,Math I,26
2006,200310,,06,21
2006,200310,,07,20
2006,200310,,08,19
2006,200312,,00,19
2006,200312,,01,16
2006,200312,,02,20
2006,200312,,03,22
2006,200312,,04,23
2006,200312,,05,19
2006,200312,,06,15
2006,200312,,07,15
2006,200312,,08,17
2006,200314,,Biology,17
2006,200314,,English II,15
2006,200314,,Math I,23
2006,200316,,00,23
2006,200316,,01,20
2006,200316,,02,21
2006,200316,,03,21
2006,200316,,04,22
2006,200316,,05,17
2006,200320,,00,12
2006,200320,,01,14
2006,200320,,02,21
2006,200320,,03,16
2006,200320,,04,16
2006,200320,,05,13
2006,200320,,06,21
2006,200320,,07,21
2006,200320,,08,13
2006,200322,,Biology,5
2006,200322,,English II,4
2006,200322,,Math I,7
2006,200324,,00,21
2006,200324,,01,16
2006,200324,,02,19
2006,200324,,03,17
2006,200324,,04,21
2006,200324,,05,21
2006,200328,,Biology,22
2006,200328,,English II,21
2006,200328,,Math I,22
2006,200330,,06,24
2006,200330,,07,21
2006,200330,,08,25
2006,200332,,00,18
2006,200332,,01,15
2006,200332,,02,19
2006,200332,,03,14
2006,200332,,04,15
2006,200332,,05,24
2006,200336,,00,14
2006,200336,,01,13
2006,200336,,02,19
2006,200336,,03,14
2006,200336,,04,22
2006,200336,,05,23
2006,200336,,06,16
2006,200336,,07,25
2006,200336,,08,19
2006,200LEA,,00,18
2006,200LEA,,01,16
2006,200LEA,,02,19
2006,200LEA,,03,17
2006,200LEA,,04,20
2006,200LEA,,05,19
2006,200LEA,,06,19
2006,200LEA,,07,20
2006,200LEA,,08,19
2006,200LEA,,Biology,14
2006,200LEA,,English II,16
2006,200LEA,,Math I,18
2006,20A000,,00,19
2006,20A000,,01,13
2006,20A000,,02,12
2006,20A000,,03,13
2006,20A000,,04,14
2006,210304,,06,22
2006,210304,,07,23
2006,210304,,08,23
2006,210304,,Math I,21
2006,210306,,03,20
2006,210306,,04,22
2006,210306,,05,23
2006,210312,,Biology,20
2006,210312,,English II,23
2006,210312,,Math I,22
2006,210316,,00,19
2006,210316,,01,20
2006,210316,,02,21
2006,210LEA,,00,19
2006,210LEA,,01,20
2006,210LEA,,02,21
2006,210LEA,,03,20
2006,210LEA,,04,22
2006,210LEA,,05,23
2006,210LEA,,06,22
2006,210LEA,,07,23
2006,210LEA,,08,23
2006,210LEA,,Biology,20
2006,210LEA,,English II,23
2006,210LEA,,Math I,22
2006,220308,,00,19
2006,220308,,01,20
2006,220308,,02,22
2006,220308,,03,24
2006,220308,,04,24
2006,220310,,Biology,18
2006,220310,,English II,24
2006,220310,,Math I,27
2006,220312,,05,25
2006,220312,,06,20
2006,220312,,07,22
2006,220312,,08,23
2006,220LEA,,00,19
2006,220LEA,,01,20
2006,220LEA,,02,22
2006,220LEA,,03,24
2006,220LEA,,04,24
2006,220LEA,,05,25
2006,220LEA,,06,20
2006,220LEA,,07,22
2006,220LEA,,08,23
2006,220LEA,,Biology,18
2006,220LEA,,English II,24
2006,220LEA,,Math I,27
2006,230304,,00,19
2006,230304,,01,18
2006,230304,,02,17
2006,230304,,03,20
2006,230304,,04,12
2006,230308,,00,19
2006,230308,,01,20
2006,230308,,02,20
2006,230308,,03,20
2006,230308,,04,19
2006,230308,,05,26
2006,230312,,Biology,21
2006,230312,,English II,21
2006,230312,,Math I,21
2006,230316,,06,21
2006,230316,,07,21
2006,230316,,08,19
2006,230316,,Math I,21
2006,230320,,00,22
2006,230320,,01,18
2006,230320,,02,19
2006,230320,,03,17
2006,230320,,04,19
2006,230320,,05,20
2006,230324,,Biology,22
2006,230324,,English II,20
2006,230324,,Math I,17
2006,230328,,06,20
2006,230328,,07,21
2006,230328,,08,20
2006,230328,,Math I,18
2006,230330,,Biology,2
2006,230330,,English II,4
2006,230330,,Math I,3
2006,230334,,00,19
2006,230334,,01,14
2006,230334,,02,14
2006,230334,,03,21
2006,230334,,04,20
2006,230336,,00,17
2006,230336,,01,17
2006,230336,,02,18
2006,230336,,03,16
2006,230336,,04,18
2006,230336,,05,18
2006,230340,,00,20
