year,agency_code,asm_option,k2_feeder,subgroup,aaa_score,aaa_score_masking,awa_score,awa_score_masking,cgrs_score,cgrs_score_masking,elp_score,elp_score_masking,mcr_score,mcr_score_masking,scgs_score,scgs_score_masking,bi_score,bi_score_masking,ach_score,eg_status,eg_score,spg_score,spg_grade,mags_score,mags_score_masking,ma_eg_status,ma_eg_score,ma_spg_score,ma_spg_grade,rdgs_score,rdgs_score_masking,rd_eg_status,rd_eg_score,rd_spg_score,rd_spg_grade
2018,920312,N,N,EDS,43.5,,,,,,,,,,55.7,,,,45.3,Met,73.7,51.0,D,,,,,,,,,,,,
2018,920312,N,N,ELS,42.1,,,,,,,,,,,,,,42.1,Met,75.0,49.0,D,,,,,,,,,,,,
2018,920312,N,N,HI7,52.9,,,,,,,,,,70.5,,,,55.3,Met,74.1,59.0,C,,,,,,,,,,,,
2018,920312,N,N,MU7,78.3,,,,,,,,,,,,,,78.3,Met,70.1,77.0,B,,,,,,,,,,,,
2018,920312,N,N,SWD,29.6,,,,,,,,,,,,,,29.6,Met,83.4,40.0,D,,,,,,,,,,,,
2018,920312,N,N,WH7,86.5,,,,,,,,,,94.0,,,,87.6,NotMet,64.1,83.0,B,,,,,,,,,,,,
2018,920316,N,N,ALL,82.3,,85.6,,92.9,,,,89.0,,,,72.1,,84.1,NotMet,58.1,79.0,B,,,,,,,,,,,,
2018,920316,N,N,AS7,92.5,,95.0,1.0,92.1,,,,94.6,,,,92.5,,93.8,Met,79.2,91.0,A,,,,,,,,,,,,
2018,920316,N,N,BL7,55.3,,45.9,,88.9,,,,74.4,,,,37.2,,60.1,Met,72.0,62.0,C,,,,,,,,,,,,
2018,920316,N,N,EDS,50.7,,62.2,,71.7,,,,70.2,,,,31.6,,53.7,Met,72.0,57.0,C,,,,,,,,,,,,
2018,920316,N,N,ELS,47.4,,,,,,,,,,,,,,47.4,Met,81.0,54.0,D,,,,,,,,,,,,
2018,920316,N,N,HI7,60.7,,67.4,,78.1,,,,75.5,,,,46.6,,64.9,Met,73.9,67.0,C,,,,,,,,,,,,
2018,920316,N,N,MU7,75.6,,,,,,,,,,,,,,75.6,,,76.0,B,,,,,,,,,,,,
2018,920316,N,N,SWD,36.0,,,,69.8,,,,31.8,,,,28.1,,41.3,NotMet,67.9,47.0,D,,,,,,,,,,,,
2018,920316,N,N,WH7,88.9,,91.6,,95.0,1.0,,,93.0,,,,78.9,,89.7,NotMet,58.8,84.0,B,,,,,,,,,,,,
2018,920317,N,N,ALL,82.2,,83.5,,95.0,1.0,,,95.0,1.0,,,81.6,,85.9,Met,80.1,85.0,A,,,,,,,,,,,,
2018,920317,N,N,AS7,91.9,,,,,,,,,,,,95.0,1.0,93.0,,,93.0,A,,,,,,,,,,,,
2018,920317,N,N,BL7,67.5,,70.2,,95.0,1.0,,,94.0,,,,61.7,,75.5,Met,84.8,77.0,B,,,,,,,,,,,,
2018,920317,N,N,EDS,58.1,,56.7,,88.9,,,,87.9,,,,54.5,,64.7,Met,80.6,68.0,C,,,,,,,,,,,,
2018,920317,N,N,ELS,54.8,,,,,,,,,,,,,,54.8,,,55.0,C,,,,,,,,,,,,
2018,920317,N,N,HI7,71.8,,73.3,,84.6,,,,93.9,,,,70.6,,76.6,Met,74.6,76.0,B,,,,,,,,,,,,
2018,920317,N,N,MU7,66.7,,,,,,,,,,,,68.6,,67.4,Met,79.8,70.0,B,,,,,,,,,,,,
2018,920317,N,N,SWD,38.1,,,,80.5,,,,,,,,31.1,,45.2,NotMet,69.0,50.0,D,,,,,,,,,,,,
2018,920317,N,N,WH7,85.6,,85.3,,95.0,1.0,,,95.0,1.0,,,85.1,,88.4,Met,78.3,86.0,A,,,,,,,,,,,,
2018,920318,N,N,ALL,61.4,,68.4,,85.1,,35.6,,90.1,,,,61.6,,69.6,Met,84.4,73.0,B,,,,,,,,,,,,
2018,920318,N,N,AS7,77.9,,,,,,,,,,,,86.4,,81.0,Met,83.0,81.0,B,,,,,,,,,,,,
2018,920318,N,N,BL7,35.8,,36.4,,75.0,,,,88.4,,,,33.1,,48.3,Met,74.0,53.0,D,,,,,,,,,,,,
2018,920318,N,N,EDS,39.2,,31.7,,71.9,,36.4,,81.7,,,,35.3,,47.4,Met,81.9,54.0,D,,,,,,,,,,,,
2018,920318,N,N,ELS,23.1,,19.4,,75.0,,35.6,,76.3,,,,22.2,,38.7,Met,83.4,48.0,D,,,,,,,,,,,,
2018,920318,N,N,HI7,45.2,,34.6,,76.3,,,,72.4,,,,33.7,,50.9,Met,82.5,57.0,C,,,,,,,,,,,,
2018,920318,N,N,MU7,61.6,,,,,,,,,,,,71.1,,64.9,Met,81.6,68.0,C,,,,,,,,,,,,
2018,920318,N,N,SWD,19.2,,,,61.4,,,,50.0,,,,23.5,,31.5,Met,78.7,41.0,D,,,,,,,,,,,,
2018,920318,N,N,WH7,82.0,,90.5,,92.8,,,,95.0,1.0,,,81.1,,87.1,Met,84.6,87.0,A,,,,,,,,,,,,
2018,920320,N,N,ALL,41.3,,,,,,,,,,43.7,,,,41.7,NotMet,54.9,44.0,D,38.9,,NotMet,57.9,43.0,D,43.7,,NotMet,61.5,47.0,D
2018,920320,N,N,BL7,37.4,,,,,,,,,,34.3,,,,36.9,NotMet,57.3,41.0,D,,,,,,,,,,,,
2018,920320,N,N,EDS,29.8,,,,,,,,,,34.7,,,,30.5,NotMet,59.0,36.0,F,,,,,,,,,,,,
2018,920320,N,N,ELS,22.9,,,,,,,,,,,,,,22.9,Met,77.6,34.0,F,,,,,,,,,,,,
2018,920320,N,N,HI7,35.1,,,,,,,,,,,,,,35.1,NotMet,67.5,42.0,D,,,,,,,,,,,,
2018,920320,N,N,SWD,20.5,,,,,,,,,,,,,,20.5,NotMet,65.5,30.0,F,,,,,,,,,,,,
2018,920320,N,N,WH7,50.6,,,,,,,,,,50.0,,,,50.5,NotMet,63.6,53.0,D,,,,,,,,,,,,
2018,920324,Y,N,ALL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018,920324,Y,N,AM7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018,920324,Y,N,AS7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018,920324,Y,N,BL7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018,920324,Y,N,EDS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018,920324,Y,N,ELS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018,920324,Y,N,HI7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018,920324,Y,N,MU7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018,920324,Y,N,SWD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018,920324,Y,N,WH7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018,920325,N,N,ALL,65.4,,,,,,64.5,,,,81.5,,,,67.7,NotMet,58.9,66.0,C,64.9,,NotMet,59.1,64.0,C,65.8,,NotMet,64.9,66.0,C
2018,920325,N,N,BL7,32.4,,,,,,,,,,,,,,32.4,NotMet,63.8,39.0,F,,,,,,,,,,,,
2018,920325,N,N,EDS,34.9,,,,,,,,,,45.5,,,,36.3,NotMet,59.3,41.0,D,,,,,,,,,,,,
2018,920325,N,N,ELS,28.4,,,,,,64.5,,,,,,,,37.8,Met,74.8,45.0,D,,,,,,,,,,,,
2018,920325,N,N,HI7,43.5,,,,,,,,,,,,,,43.5,NotMet,67.9,48.0,D,,,,,,,,,,,,
2018,920325,N,N,MU7,65.8,,,,,,,,,,,,,,65.8,,,66.0,C,,,,,,,,,,,,
2018,920325,N,N,SWD,23.8,,,,,,,,,,,,,,23.8,Met,76.5,34.0,F,,,,,,,,,,,,
2018,920325,N,N,WH7,77.9,,,,,,,,,,91.3,,,,80.0,NotMet,66.7,77.0,B,,,,,,,,,,,,
2018,920326,N,N,ALL,47.3,,,,,,54.7,,,,47.0,,,,48.0,Met,83.0,55.0,C,46.7,,Exceeded,88.6,55.0,C,47.8,,Met,77.3,54.0,D
2018,920326,N,N,BL7,41.3,,,,,,,,,,,,,,41.3,,,41.0,D,,,,,,,,,,,,
2018,920326,N,N,EDS,28.1,,,,,,54.9,,,,29.5,,,,32.8,Met,80.8,42.0,D,,,,,,,,,,,,
2018,920326,N,N,ELS,21.6,,,,,,54.7,,,,,,,,31.0,Met,83.2,41.0,D,,,,,,,,,,,,
2018,920326,N,N,HI7,29.2,,,,,,60.4,,,,36.8,,,,36.0,Met,82.3,45.0,D,,,,,,,,,,,,
2018,920326,N,N,SWD,10.0,,,,,,,,,,,,,,10.0,,,10.0,F,,,,,,,,,,,,
2018,920326,N,N,WH7,76.2,,,,,,,,,,,,,,76.2,Met,82.8,78.0,B,,,,,,,,,,,,
2018,920327,N,N,ALL,67.9,,,,,,52.6,,,,77.4,,,,68.3,Exceeded,86.2,72.0,B,70.1,,Exceeded,88.7,74.0,B,65.7,,Met,81.8,69.0,C
2018,920327,N,N,BL7,44.4,,,,,,,,,,,,,,44.4,,,44.0,D,,,,,,,,,,,,
2018,920327,N,N,EDS,36.9,,,,,,51.4,,,,58.1,,,,41.8,Exceeded,86.5,51.0,D,,,,,,,,,,,,
2018,920327,N,N,ELS,18.6,,,,,,52.6,,,,,,,,27.9,Exceeded,85.4,39.0,F,,,,,,,,,,,,
2018,920327,N,N,HI7,37.7,,,,,,52.8,,,,,,,,40.7,Exceeded,87.6,50.0,D,,,,,,,,,,,,
2018,920327,N,N,SWD,25.8,,,,,,,,,,,,,,25.8,Met,78.9,36.0,F,,,,,,,,,,,,
2018,920327,N,N,WH7,83.4,,,,,,,,,,88.1,,,,84.1,Met,80.2,83.0,B,,,,,,,,,,,,
2018,920328,N,N,ALL,76.2,,,,,,,,,,87.0,,,,77.8,Met,70.6,76.0,B,78.1,,NotMet,67.2,76.0,B,74.3,,Met,73.2,74.0,B
2018,920328,N,N,BL7,60.0,,,,,,,,,,,,,,60.0,Met,80.1,64.0,C,,,,,,,,,,,,
2018,920328,N,N,EDS,48.6,,,,,,,,,,,,,,48.6,Met,81.3,55.0,C,,,,,,,,,,,,
2018,920328,N,N,ELS,31.1,,,,,,,,,,,,,,31.1,Met,81.6,41.0,D,,,,,,,,,,,,
2018,920328,N,N,HI7,41.5,,,,,,,,,,,,,,41.5,Met,82.8,50.0,D,,,,,,,,,,,,
2018,920328,N,N,SWD,37.2,,,,,,,,,,,,,,37.2,Met,81.7,46.0,D,,,,,,,,,,,,
2018,920328,N,N,WH7,84.4,,,,,,,,,,93.1,,,,85.7,NotMet,67.9,82.0,B,,,,,,,,,,,,
2018,920329,N,N,ALL,38.5,,,,,,54.3,,,,50.4,,,,41.5,Met,73.0,48.0,D,41.2,,Met,83.3,50.0,D,35.9,,NotMet,67.7,42.0,D
2018,920329,N,N,AS7,30.6,,,,,,,,,,,,,,30.6,,,31.0,F,,,,,,,,,,,,
2018,920329,N,N,BL7,36.3,,,,,,,,,,51.7,,,,38.4,Met,71.6,45.0,D,,,,,,,,,,,,
2018,920329,N,N,EDS,35.9,,,,,,52.1,,,,48.9,,,,39.2,Met,81.2,48.0,D,,,,,,,,,,,,
2018,920329,N,N,ELS,32.7,,,,,,54.3,,,,45.2,,,,39.5,Exceeded,85.0,49.0,D,,,,,,,,,,,,
2018,920329,N,N,HI7,41.3,,,,,,51.6,,,,46.8,,,,43.9,Met,83.1,52.0,D,,,,,,,,,,,,
2018,920329,N,N,SWD,6.3,,,,,,,,,,,,,,6.3,Met,81.8,21.0,F,,,,,,,,,,,,
2018,920332,N,N,ALL,41.3,,,,,,51.1,,,,38.0,,,,41.7,Met,80.4,49.0,D,39.8,,Met,81.3,48.0,D,42.8,,Met,82.7,51.0,D
2018,920332,N,N,BL7,39.5,,,,,,,,,,33.3,,,,38.5,NotMet,66.2,44.0,D,,,,,,,,,,,,
2018,920332,N,N,EDS,35.3,,,,,,48.2,,,,33.0,,,,36.4,Met,78.0,45.0,D,,,,,,,,,,,,
2018,920332,N,N,ELS,33.0,,,,,,51.1,,,,34.1,,,,37.2,Met,81.4,46.0,D,,,,,,,,,,,,
2018,920332,N,N,HI7,32.0,,,,,,48.1,,,,30.0,,,,34.7,Met,81.4,44.0,D,,,,,,,,,,,,
2018,920332,N,N,SWD,25.6,,,,,,,,,,,,,,25.6,Met,81.9,37.0,F,,,,,,,,,,,,
2018,920332,N,N,WH7,64.0,,,,,,,,,,,,,,64.0,Met,80.0,67.0,C,,,,,,,,,,,,
2018,920334,N,N,ALL,72.8,,,,,,53.8,,,,76.8,,,,72.5,NotMet,62.1,70.0,B,74.5,,Met,73.2,74.0,B,71.2,,NotMet,65.1,70.0,B
2018,920334,N,N,BL7,28.6,,,,,,,,,,,,,,28.6,Met,76.0,38.0,F,,,,,,,,,,,,
2018,920334,N,N,EDS,27.8,,,,,,58.1,,,,,,,,32.8,Met,70.2,40.0,D,,,,,,,,,,,,
2018,920334,N,N,ELS,31.5,,,,,,53.8,,,,,,,,38.2,Met,78.6,46.0,D,,,,,,,,,,,,
2018,920334,N,N,HI7,36.8,,,,,,,,,,,,,,36.8,Met,75.2,44.0,D,,,,,,,,,,,,
2018,920334,N,N,SWD,27.1,,,,,,,,,,,,,,27.1,,,27.0,F,,,,,,,,,,,,
2018,920334,N,N,WH7,86.7,,,,,,,,,,92.3,,,,87.5,NotMet,63.8,83.0,B,,,,,,,,,,,,
2018,920336,N,N,ALL,55.5,,,,,,56.1,,,,58.9,,,,56.0,Met,73.9,60.0,C,65.1,,Met,79.9,68.0,C,45.8,,Met,76.8,52.0,D
2018,920336,N,N,BL7,55.7,,,,,,,,,,,,,,55.7,Met,70.6,59.0,C,,,,,,,,,,,,
2018,920336,N,N,EDS,50.0,,,,,,54.7,,,,51.9,,,,50.9,Met,74.0,56.0,C,,,,,,,,,,,,
2018,920336,N,N,ELS,43.4,,,,,,56.1,,,,,,,,47.2,Met,81.5,54.0,D,,,,,,,,,,,,
2018,920336,N,N,HI7,48.3,,,,,,54.9,,,,48.4,,,,49.6,Met,80.9,56.0,C,,,,,,,,,,,,
2018,920336,N,N,SWD,18.1,,,,,,,,,,,,,,18.1,Met,83.1,31.0,F,,,,,,,,,,,,
2018,920336,N,N,WH7,75.0,,,,,,,,,,,,,,75.0,,,75.0,B,,,,,,,,,,,,
2018,920340,N,N,ALL,70.1,,,,,,69.7,,,,76.5,,,,71.0,Met,79.5,73.0,B,70.7,,Met,71.5,71.0,B,69.5,,Met,82.2,72.0,B
2018,920340,N,N,BL7,51.2,,,,,,,,,,,,,,51.2,Met,81.2,57.0,C,,,,,,,,,,,,
2018,920340,N,N,EDS,50.5,,,,,,,,,,55.3,,,,51.2,Met,81.1,57.0,C,,,,,,,,,,,,
2018,920340,N,N,ELS,43.2,,,,,,69.7,,,,,,,,50.4,Met,81.3,57.0,C,,,,,,,,,,,,
2018,920340,N,N,HI7,47.5,,,,,,66.7,,,,,,,,51.3,Met,76.1,56.0,C,,,,,,,,,,,,
2018,920340,N,N,SWD,50.0,,,,,,,,,,,,,,50.0,Met,81.5,56.0,C,,,,,,,,,,,,
2018,920340,N,N,WH7,87.3,,,,,,,,,,93.9,,,,88.1,Met,79.6,86.0,A,,,,,,,,,,,,
2018,920342,N,N,ALL,58.2,,,,,,,,,,64.4,,,,59.1,NotMet,69.1,61.0,C,56.8,,Met,75.1,60.0,C,59.6,,Met,75.9,63.0,C
2018,920342,N,N,AS7,70.0,,,,,,,,,,,,,,70.0,Met,83.1,73.0,B,,,,,,,,,,,,
2018,920342,N,N,BL7,38.2,,,,,,,,,,50.0,,,,39.8,Met,71.5,46.0,D,,,,,,,,,,,,
2018,920342,N,N,EDS,28.9,,,,,,,,,,37.1,,,,30.0,Met,74.1,39.0,F,,,,,,,,,,,,
2018,920342,N,N,ELS,27.4,,,,,,,,,,,,,,27.4,Met,81.1,38.0,F,,,,,,,,,,,,
2018,920342,N,N,HI7,40.2,,,,,,,,,,,,,,40.2,Met,75.8,47.0,D,,,,,,,,,,,,
2018,920342,N,N,MU7,70.0,,,,,,,,,,,,,,70.0,,,70.0,B,,,,,,,,,,,,
2018,920342,N,N,SWD,31.9,,,,,,,,,,,,,,31.9,Met,80.8,42.0,D,,,,,,,,,,,,
2018,920342,N,N,WH7,81.4,,,,,,,,,,81.1,,,,81.3,Met,72.1,79.0,B,,,,,,,,,,,,
2018,920344,N,N,ALL,70.0,,,,,,62.5,,,,75.3,,,,70.4,Met,81.6,73.0,B,71.2,,Met,81.2,73.0,B,68.8,,Met,80.6,71.0,B
2018,920344,N,N,BL7,30.2,,,,,,,,,,,,,,30.2,Met,79.3,40.0,D,,,,,,,,,,,,
2018,920344,N,N,EDS,37.2,,,,,,,,,,43.8,,,,38.2,Met,81.8,47.0,D,,,,,,,,,,,,
2018,920344,N,N,ELS,23.1,,,,,,62.5,,,,,,,,34.5,Met,81.0,44.0,D,,,,,,,,,,,,
2018,920344,N,N,HI7,36.7,,,,,,,,,,,,,,36.7,Met,80.7,46.0,D,,,,,,,,,,,,
2018,920344,N,N,SWD,40.7,,,,,,,,,,,,,,40.7,NotMet,69.4,46.0,D,,,,,,,,,,,,
2018,920344,N,N,WH7,88.1,,,,,,,,,,94.7,,,,89.0,Met,81.1,87.0,A,,,,,,,,,,,,
2018,920348,N,N,ALL,59.9,,72.8,,86.0,,12.5,,91.6,,,,62.5,,70.5,Met,74.3,71.0,B,,,,,,,,,,,,
2018,920348,N,N,AS7,90.0,,,,,,,,,,,,,,90.0,,,90.0,A,,,,,,,,,,,,
2018,920348,N,N,BL7,31.8,,40.0,,77.0,,,,83.6,,,,26.0,,48.1,Met,70.3,53.0,D,,,,,,,,,,,,
2018,920348,N,N,EDS,26.6,,39.8,,71.7,,13.3,,80.0,,,,27.6,,42.4,NotMet,60.8,46.0,D,,,,,,,,,,,,
2018,920348,N,N,ELS,13.8,,,,68.8,,12.5,,74.4,,,,15.6,,34.7,Met,74.9,43.0,D,,,,,,,,,,,,
2018,920348,N,N,HI7,28.9,,47.2,,68.2,,,,82.2,,,,34.3,,44.9,Met,75.6,51.0,D,,,,,,,,,,,,
2018,920348,N,N,MU7,38.1,,,,,,,,,,,,,,38.1,Met,72.1,45.0,D,,,,,,,,,,,,
2018,920348,N,N,SWD,23.9,,45.7,,66.3,,,,64.1,,,,24.1,,39.8,Met,70.6,46.0,D,,,,,,,,,,,,
2018,920348,N,N,WH7,84.5,,90.6,,95.0,1.0,,,95.0,1.0,,,87.3,,90.0,Met,82.9,89.0,A,,,,,,,,,,,,
2018,920352,N,N,ALL,25.7,,,,,,,,,,36.5,,,,27.2,Met,80.6,38.0,F,27.2,,Met,83.1,38.0,F,24.1,,Met,77.9,35.0,F
2018,920352,N,N,BL7,24.3,,,,,,,,,,39.0,,,,26.4,Met,78.4,37.0,F,,,,,,,,,,,,
2018,920352,N,N,EDS,23.5,,,,,,,,,,30.8,,,,24.5,Met,81.1,36.0,F,,,,,,,,,,,,
2018,920352,N,N,ELS,18.5,,,,,,,,,,,,,,18.5,Met,81.6,31.0,F,,,,,,,,,,,,
2018,920352,N,N,HI7,21.6,,,,,,,,,,,,,,21.6,Met,81.1,34.0,F,,,,,,,,,,,,
2018,920352,N,N,SWD,18.6,,,,,,,,,,,,,,18.6,Met,79.3,31.0,F,,,,,,,,,,,,
2018,920356,N,N,ALL,63.8,,,,,,,,,,79.1,,,,66.1,NotMet,69.1,67.0,C,60.5,,NotMet,59.2,60.0,C,67.0,,Met,81.2,70.0,B
2018,920356,N,N,AS7,95.0,1.0,,,,,,,,,95.0,1.0,,,97.7,Met,80.8,94.0,A,,,,,,,,,,,,
2018,920356,N,N,BL7,36.5,,,,,,,,,,60.2,,,,40.1,Met,71.0,46.0,D,,,,,,,,,,,,
2018,920356,N,N,EDS,31.0,,,,,,,,,,52.3,,,,33.9,NotMet,69.9,41.0,D,,,,,,,,,,,,
2018,920356,N,N,ELS,36.1,,,,,,,,,,,,,,36.1,Met,78.4,45.0,D,,,,,,,,,,,,
2018,920356,N,N,HI7,33.1,,,,,,,,,,64.3,,,,37.5,NotMet,68.9,44.0,D,,,,,,,,,,,,
2018,920356,N,N,MU7,64.0,,,,,,,,,,,,,,64.0,Met,71.2,65.0,C,,,,,,,,,,,,
2018,920356,N,N,SWD,14.6,,,,,,,,,,,,,,14.6,Met,74.9,27.0,F,,,,,,,,,,,,
2018,920356,N,N,WH7,85.6,,,,,,,,,,93.6,,,,86.8,Met,79.3,85.0,A,,,,,,,,,,,,
2018,920358,N,N,ALL,76.9,,,,,,61.5,,,,77.1,,,,75.9,Met,73.1,75.0,B,76.4,,Met,74.8,76.0,B,77.3,,Met,78.4,78.0,B
2018,920358,N,N,AS7,89.5,,,,,,,,,,,,,,89.5,Met,79.4,87.0,A,,,,,,,,,,,,
2018,920358,N,N,BL7,63.9,,,,,,,,,,,,,,63.9,Met,80.2,67.0,C,,,,,,,,,,,,
2018,920358,N,N,EDS,40.7,,,,,,60.6,,,,,,,,44.5,Exceeded,85.2,53.0,D,,,,,,,,,,,,
2018,920358,N,N,ELS,47.5,,,,,,61.5,,,,,,,,51.7,Met,83.5,58.0,C,,,,,,,,,,,,
2018,920358,N,N,HI7,36.3,,,,,,,,,,,,,,36.3,Met,81.8,45.0,D,,,,,,,,,,,,
2018,920358,N,N,MU7,91.2,,,,,,,,,,,,,,91.2,,,91.0,A,,,,,,,,,,,,
2018,920358,N,N,SWD,37.9,,,,,,,,,,,,,,37.9,Met,82.6,47.0,D,,,,,,,,,,,,
2018,920358,N,N,WH7,81.8,,,,,,,,,,78.6,,,,81.3,Met,71.2,79.0,B,,,,,,,,,,,,
2018,920360,N,N,ALL,54.1,,,,,,23.4,,,,75.0,,,,55.9,NotMet,59.5,57.0,C,47.6,,NotMet,55.7,49.0,D,60.6,,Met,80.4,65.0,C
2018,920360,N,N,AS7,47.0,,,,,,,,,,,,,,47.0,Met,80.7,54.0,D,,,,,,,,,,,,
2018,920360,N,N,BL7,37.1,,,,,,,,,,59.3,,,,40.1,Met,70.8,46.0,D,,,,,,,,,,,,
2018,920360,N,N,EDS,31.6,,,,,,23.9,,,,52.6,,,,33.7,NotMet,68.0,41.0,D,,,,,,,,,,,,
2018,920360,N,N,ELS,22.1,,,,,,23.4,,,,33.3,,,,23.3,Met,72.9,33.0,F,,,,,,,,,,,,
2018,920360,N,N,HI7,33.1,,,,,,20.5,,,,59.7,,,,35.5,Met,73.9,43.0,D,,,,,,,,,,,,
2018,920360,N,N,MU7,54.9,,,,,,,,,,,,,,54.9,Met,73.8,59.0,C,,,,,,,,,,,,
2018,920360,N,N,SWD,21.8,,,,,,,,,,53.1,,,,26.4,Met,73.0,36.0,F,,,,,,,,,,,,
2018,920360,N,N,WH7,77.7,,,,,,,,,,92.4,,,,79.9,NotMet,61.5,76.0,B,,,,,,,,,,,,
2018,920362,N,N,ALL,53.4,,,,,,,,,,84.5,,,,57.6,Met,81.8,62.0,C,55.2,,Met,84.6,61.0,C,51.6,,Met,76.5,57.0,C
2018,920362,N,N,BL7,41.4,,,,,,,,,,,,,,41.4,Met,82.9,50.0,D,,,,,,,,,,,,
2018,920362,N,N,EDS,48.6,,,,,,,,,,86.4,,,,53.6,Met,83.7,60.0,C,,,,,,,,,,,,
2018,920362,N,N,ELS,39.7,,,,,,,,,,,,,,39.7,Met,81.1,48.0,D,,,,,,,,,,,,
2018,920362,N,N,HI7,50.7,,,,,,,,,,,,,,50.7,Met,80.6,57.0,C,,,,,,,,,,,,
2018,920362,N,N,SWD,32.9,,,,,,,,,,,,,,32.9,Exceeded,88.5,44.0,D,,,,,,,,,,,,
2018,920362,N,N,WH7,66.2,,,,,,,,,,86.7,,,,69.6,Met,81.1,72.0,B,,,,,,,,,,,,
2018,920364,N,N,ALL,70.4,,,,,,68.3,,,,68.3,,,,70.0,Met,78.7,72.0,B,72.7,,Met,70.4,72.0,B,68.1,,Met,84.1,71.0,B
2018,920364,N,N,BL7,65.8,,,,,,,,,,,,,,65.8,Met,71.6,67.0,C,,,,,,,,,,,,
2018,920364,N,N,EDS,52.3,,,,,,73.5,,,,48.7,,,,54.3,Met,78.8,59.0,C,,,,,,,,,,,,
2018,920364,N,N,ELS,36.8,,,,,,68.3,,,,,,,,45.2,Met,81.0,52.0,D,,,,,,,,,,,,
2018,920364,N,N,HI7,45.6,,,,,,69.4,,,,,,,,50.0,Met,82.0,56.0,C,,,,,,,,,,,,
2018,920364,N,N,SWD,35.6,,,,,,,,,,,,,,35.6,Met,83.0,45.0,D,,,,,,,,,,,,
2018,920364,N,N,WH7,85.1,,,,,,,,,,84.9,,,,85.0,Met,76.9,83.0,B,,,,,,,,,,,,
2018,920368,N,N,ALL,67.4,,70.8,,88.6,,29.7,,87.5,,,,69.0,,75.1,NotMet,69.9,74.0,B,,,,,,,,,,,,
2018,920368,N,N,AS7,80.0,,77.3,,94.1,,,,95.0,1.0,,,,,86.5,Met,80.0,85.0,A,,,,,,,,,,,,
2018,920368,N,N,BL7,48.0,,44.9,,87.1,,,,78.8,,,,45.5,,60.5,Met,74.7,63.0,C,,,,,,,,,,,,
2018,920368,N,N,EDS,51.7,,50.0,,79.6,,,,79.9,,,,47.5,,60.2,Met,72.7,63.0,C,,,,,,,,,,,,
2018,920368,N,N,ELS,26.0,,27.8,,65.9,,29.7,,63.2,,,,22.0,,40.1,Met,79.3,48.0,D,,,,,,,,,,,,
2018,920368,N,N,HI7,50.7,,44.3,,77.0,,,,76.9,,,,53.3,,58.8,Met,80.3,63.0,C,,,,,,,,,,,,
2018,920368,N,N,MU7,77.3,,,,,,,,,,,,,,77.3,Met,79.1,78.0,B,,,,,,,,,,,,
2018,920368,N,N,SWD,35.0,,40.0,,76.1,,,,60.0,,,,42.7,,48.1,NotMet,68.6,52.0,D,,,,,,,,,,,,
2018,920368,N,N,WH7,81.5,,88.0,,93.5,,,,93.4,,,,83.1,,87.1,NotMet,68.3,83.0,B,,,,,,,,,,,,
2018,920369,N,N,ALL,85.1,,,,,,86.7,,,,88.8,,,,85.7,Met,71.9,83.0,B,88.9,,Met,74.9,86.0,A,81.4,,Met,71.2,79.0,B
2018,920369,N,N,AS7,91.1,,,,,,92.1,,,,94.6,,,,91.6,Met,77.3,89.0,A,,,,,,,,,,,,
2018,920369,N,N,BL7,72.8,,,,,,,,,,,,,,72.8,Met,74.0,73.0,B,,,,,,,,,,,,
2018,920369,N,N,EDS,65.7,,,,,,,,,,,,,,65.7,Met,76.1,68.0,C,,,,,,,,,,,,
2018,920369,N,N,ELS,86.8,,,,,,86.7,,,,,,,,86.8,Met,83.6,86.0,A,,,,,,,,,,,,
2018,920369,N,N,HI7,60.9,,,,,,,,,,,,,,60.9,,,61.0,C,,,,,,,,,,,,
2018,920369,N,N,MU7,80.0,,,,,,,,,,,,,,80.0,,,80.0,B,,,,,,,,,,,,
2018,920369,N,N,SWD,32.7,,,,,,,,,,,,,,32.7,,,33.0,F,,,,,,,,,,,,
2018,920369,N,N,WH7,81.3,,,,,,,,,,77.1,,,,80.5,Met,76.6,80.0,B,,,,,,,,,,,,
2018,920370,N,N,ALL,49.3,,,,,,37.8,,,,75.9,,,,53.0,Met,81.8,59.0,C,41.3,,NotMet,67.9,47.0,D,57.4,,Exceeded,88.4,64.0,C
2018,920370,N,N,AS7,60.0,,,,,,,,,,,,,,60.0,,,60.0,C,,,,,,,,,,,,
2018,920370,N,N,BL7,38.3,,,,,,,,,,63.0,,,,42.2,Exceeded,89.4,52.0,D,,,,,,,,,,,,
2018,920370,N,N,EDS,30.9,,,,,,,,,,50.8,,,,33.5,Met,84.1,44.0,D,,,,,,,,,,,,
2018,920370,N,N,ELS,25.3,,,,,,37.8,,,,,,,,27.4,Met,83.8,39.0,F,,,,,,,,,,,,
