year,agency_code,category_code,highqual_class_pct
2007,070LEA,M,0.992
2007,070LEA,T,1
2008,070LEA,E,0.978
2008,070LEA,H,0.956
2008,070LEA,I,0.983
2008,070LEA,M,0.964
2008,070LEA,T,1
2009,070LEA,E,0.997
2009,070LEA,H,0.956
2009,070LEA,I,0.974
2009,070LEA,M,0.943
2009,070LEA,T,1
2010,070LEA,E,0.995
2010,070LEA,H,0.918
2010,070LEA,I,0.988
2010,070LEA,M,1
2010,070LEA,T,0.857
2011,070LEA,E,1
2011,070LEA,H,0.937
2011,070LEA,I,0.984
2011,070LEA,M,0.969
2011,070LEA,T,0.917
2012,070LEA,E,1
2012,070LEA,H,0.96
2012,070LEA,I,0.991
2012,070LEA,M,0.962
2012,070LEA,T,0.626
2013,070LEA,E,1
2013,070LEA,H,0.936
2013,070LEA,I,0.976
2013,070LEA,M,0.964
2013,070LEA,T,0.666
2014,070LEA,E,
2014,070LEA,H,
2014,070LEA,I,
2014,070LEA,M,
2014,070LEA,T,
2015,070LEA,E,0.963
2015,070LEA,H,0.899
2015,070LEA,I,0.998
2015,070LEA,M,0.956
2015,070LEA,T,0.758
2016,070LEA,E,0.992
2016,070LEA,H,0.971
2016,070LEA,I,0.966
2016,070LEA,M,0.964
2016,070LEA,T,0.7
2006,07A000,I,0.455
2007,07A000,I,1
2008,07A000,I,0.917
2009,07A000,I,0.769
2010,07A000,I,1
2011,07A000,I,0.909
2012,07A000,I,0.864
2013,07A000,I,0.737
2014,07A000,I,
2015,07A000,I,0.747
2016,07A000,A,0.651
2006,080304,E,1
2007,080304,E,
2006,080310,M,0.57
2007,080310,M,0.942
2008,080310,,
2009,080311,H,1
2010,080311,H,0.979
2011,080311,H,0.833
2012,080311,H,0.941
2013,080311,H,0.99
2014,080311,H,
2015,080311,H,1
2016,080311,H,1
2006,080312,H,0.61
2007,080312,H,0.972
2008,080312,H,0.974
2009,080312,H,0.917
2010,080312,H,0.943
2011,080312,H,0.884
2012,080312,H,0.812
2013,080312,H,0.813
2014,080312,H,
2015,080312,H,0.732
2016,080312,H,0.793
2008,080314,M,1
2009,080314,M,1
2010,080314,M,1
2011,080314,M,0.959
2012,080314,M,0.851
2013,080314,M,0.939
2014,080314,M,
2015,080314,M,0.844
2016,080314,M,0.891
2006,080320,M,0.643
2007,080320,M,1
2008,080320,,
2006,080336,E,1
2007,080336,E,
2006,080348,E,0.875
2007,080348,E,1
2008,080348,E,1
2009,080348,E,1
2010,080348,E,1
2011,080348,E,1
2012,080348,E,1
2013,080348,E,1
2014,080348,E,
2015,080348,E,1
2016,080348,E,1
2006,080350,T,1
2007,080350,T,0.96
2008,080350,T,1
2009,080350,T,0.886
2010,080350,T,0.778
2011,080350,T,0.831
2006,080356,E,0.957
2007,080356,E,0.957
2008,080356,E,1
2009,080356,E,1
2010,080356,E,0.971
2011,080356,E,0.955
2012,080356,E,1
2013,080356,E,1
2014,080356,E,
2015,080356,E,0.936
2016,080356,E,0.972
2006,080360,E,0.833
2007,080360,E,1
2008,080360,E,1
2009,080360,E,1
2010,080360,E,1
2011,080360,E,1
2012,080360,E,1
2013,080360,E,1
2014,080360,E,
2015,080360,E,0.939
2016,080360,E,1
2006,080362,E,0.96
2007,080362,E,1
2008,080362,E,1
2009,080362,E,0.982
2010,080362,E,0.973
2011,080362,E,1
2012,080362,E,1
2013,080362,E,1
2014,080362,E,
2015,080362,E,0.968
2016,080362,E,0.992
2014,080375,T,
2015,080375,T,0.672
2008,080700,H,1
2009,080700,H,1
2010,080700,H,0.955
2011,080700,H,0.949
2012,080700,H,0.923
2013,080700,H,1
2014,080700,H,
2015,080700,H,1
2016,080700,H,0.786
2006,080LEA,E,0.928
2006,080LEA,H,0.61
2006,080LEA,M,0.597
2006,080LEA,T,1
2007,080LEA,E,0.988
2007,080LEA,H,0.972
2007,080LEA,M,0.963
2007,080LEA,T,0.96
2008,080LEA,E,1
2008,080LEA,H,0.977
2008,080LEA,M,1
2008,080LEA,T,1
2009,080LEA,E,0.994
2009,080LEA,H,0.939
2009,080LEA,M,1
2009,080LEA,T,0.886
2010,080LEA,E,0.982
2010,080LEA,H,0.95
2010,080LEA,M,1
2010,080LEA,T,0.778
2011,080LEA,E,0.985
2011,080LEA,H,0.897
2011,080LEA,M,0.959
2011,080LEA,T,0.832
2012,080LEA,E,1
2012,080LEA,H,0.866
2012,080LEA,M,0.851
2012,080LEA,T,
2013,080LEA,E,1
2013,080LEA,H,0.898
2013,080LEA,M,0.939
2013,080LEA,T,
2014,080LEA,E,
2014,080LEA,H,
2014,080LEA,M,
2014,080LEA,T,
2015,080LEA,E,0.96
2015,080LEA,H,0.83
2015,080LEA,M,0.844
2015,080LEA,T,0.672
2016,080LEA,E,0.99
2016,080LEA,H,0.83
2016,080LEA,M,0.891
2016,080LEA,T,
2015,08A000,E,0.333
2016,08A000,E,0.177
2006,090304,E,0.944
2007,090304,E,0.944
2008,090304,E,1
2009,090304,E,1
2010,090304,E,1
2011,090304,E,1
2012,090304,E,1
2013,090304,E,1
2014,090304,E,
2015,090304,E,1
2016,090304,E,1
2006,090315,M,1
2007,090315,M,1
2008,090315,M,0.907
2009,090315,M,1
2010,090315,M,0.983
2011,090315,M,0.989
2012,090315,M,1
2013,090315,M,0.998
2014,090315,M,
2015,090315,M,0.941
2016,090315,M,0.938
2006,090317,E,0.968
2007,090317,E,1
2008,090317,E,1
2009,090317,E,1
2010,090317,E,1
2011,090317,E,1
2012,090317,E,1
2013,090317,E,0.962
2014,090317,E,
2015,090317,E,0.995
2016,090317,E,0.965
2006,090318,E,0.957
2007,090318,E,1
2008,090318,E,1
2009,090318,E,1
2010,090318,E,1
2011,090318,E,1
2012,090318,E,1
2013,090318,E,1
2014,090318,E,
2015,090318,E,1
2016,090318,E,1
2006,090320,M,0.94
2007,090320,M,1
2008,090320,M,0.963
2009,090320,M,0.966
2010,090320,M,1
2011,090320,M,1
2012,090320,M,1
2013,090320,M,1
2014,090320,M,
2015,090320,M,0.941
2016,090320,M,0.933
2006,090324,E,0.882
2007,090324,E,0.889
2008,090324,E,0.944
2009,090324,E,1
2010,090324,E,1
2011,090324,E,1
2012,090324,E,1
2013,090324,E,1
2014,090324,E,
2015,090324,E,0.938
2016,090324,E,1
2006,090328,I,1
2007,090328,I,0.923
2008,090328,I,1
2009,090328,I,0.909
2010,090328,I,0.964
2011,090328,I,1
2012,090328,I,1
2013,090328,I,1
2014,090328,I,
2015,090328,I,1
2016,090328,I,1
2006,090330,H,0.933
2007,090330,H,1
2008,090330,H,0.944
2009,090330,H,0.996
2010,090330,H,0.937
2011,090330,H,1
2012,090330,H,0.997
2013,090330,H,0.942
2014,090330,H,
2015,090330,H,0.951
2016,090330,H,0.9
2006,090332,M,0.964
2007,090332,M,0.982
2008,090332,M,0.982
2009,090332,M,0.982
2010,090332,M,0.968
2011,090332,M,0.99
2012,090332,M,1
2013,090332,M,0.96
2014,090332,M,
2015,090332,M,0.9
2016,090332,M,0.924
2006,090333,E,0.968
2007,090333,E,1
2008,090333,E,1
2009,090333,E,1
2010,090333,E,1
2011,090333,E,1
2012,090333,E,1
2013,090333,E,1
2014,090333,E,
2015,090333,E,0.969
2016,090333,E,0.977
2006,090352,E,1
2007,090352,E,1
2008,090352,E,1
2009,090352,E,1
2010,090352,E,1
2011,090352,E,1
2012,090352,E,1
2013,090352,E,1
2014,090352,E,
2015,090352,E,1
2016,090352,E,1
2006,090354,T,0.75
2007,090354,T,
2008,090354,T,0.593
2009,090354,T,0.75
2010,090354,T,
2011,090354,T,
2012,090354,T,
2006,090365,M,1
2007,090365,M,0.973
2008,090365,M,0.952
2009,090365,M,0.95
2010,090365,M,0.955
2011,090365,M,0.971
2012,090365,M,1
2013,090365,M,1
2014,090365,M,
2015,090365,M,0.938
2016,090365,M,1
2006,090368,H,1
2007,090368,H,0.971
2008,090368,H,0.946
2009,090368,H,0.949
2010,090368,H,0.893
2011,090368,H,0.971
2012,090368,H,0.975
2013,090368,H,0.996
2014,090368,H,
2015,090368,H,0.976
2016,090368,H,1
2006,090LEA,E,0.955
2006,090LEA,H,0.968
2006,090LEA,I,1
2006,090LEA,M,0.974
2006,090LEA,T,0.75
2007,090LEA,E,0.977
2007,090LEA,H,0.985
2007,090LEA,I,0.923
2007,090LEA,M,0.988
2007,090LEA,T,
2008,090LEA,E,0.992
2008,090LEA,H,0.945
2008,090LEA,I,1
2008,090LEA,M,0.953
2008,090LEA,T,0.594
2009,090LEA,E,1
2009,090LEA,H,0.974
2009,090LEA,I,0.909
2009,090LEA,M,0.975
2009,090LEA,T,0.75
2010,090LEA,E,1
2010,090LEA,H,0.915
2010,090LEA,I,0.964
2010,090LEA,M,0.975
2010,090LEA,T,
2011,090LEA,E,1
2011,090LEA,H,0.986
2011,090LEA,I,1
2011,090LEA,M,0.987
2011,090LEA,T,
2012,090LEA,E,1
2012,090LEA,H,0.985
2012,090LEA,I,1
2012,090LEA,M,1
2012,090LEA,T,
2013,090LEA,E,0.991
2013,090LEA,H,0.973
2013,090LEA,I,1
2013,090LEA,M,0.987
2013,090LEA,T,
2014,090LEA,E,
2014,090LEA,H,
2014,090LEA,I,
2014,090LEA,M,
2014,090LEA,T,
2015,090LEA,E,0.981
2015,090LEA,H,0.963
2015,090LEA,I,1
2015,090LEA,M,0.929
2015,090LEA,T,
2016,090LEA,E,0.986
2016,090LEA,H,0.947
2016,090LEA,I,1
2016,090LEA,M,0.946
2016,090LEA,T,
2014,09A000,T,
2015,09A000,T,0.438
2016,09A000,T,0.456
2006,100302,E,1
2007,100302,E,1
2008,100302,E,0.974
2009,100302,E,1
2010,100302,E,1
2011,100302,E,1
2012,100302,E,1
2013,100302,E,1
2014,100302,E,
2015,100302,E,1
2016,100302,E,1
2006,100304,E,1
2007,100304,E,1
2008,100304,E,1
2009,100304,E,1
2010,100304,E,1
2011,100304,E,1
2012,100304,E,1
2013,100304,E,1
2014,100304,E,
2015,100304,E,1
2016,100304,E,0.993
2007,100307,H,1
2008,100307,H,0.875
2009,100307,H,1
2010,100307,H,1
2011,100307,H,1
2012,100307,H,1
2013,100307,H,1
2014,100307,H,
2015,100307,H,1
2016,100307,H,1
2006,100308,T,1
2007,100308,T,1
2008,100308,T,0.7
2009,100308,T,0.838
2010,100308,T,0.873
2011,100308,T,1
2012,100308,T,1
2013,100308,T,1
2014,100308,T,
2015,100308,T,0.917
2016,100308,T,0.882
2010,100309,M,1
2011,100309,M,1
2012,100309,M,1
2013,100309,M,1
2014,100309,M,
2015,100309,M,0.928
2016,100309,M,0.956
2006,100310,E,1
2007,100310,E,1
2008,100310,E,1
2009,100310,E,1
2010,100310,E,1
2011,100310,E,1
2012,100310,E,1
2013,100310,E,1
2014,100310,E,
2015,100310,E,1
2016,100310,E,1
2006,100316,M,1
2007,100316,M,0.971
2008,100316,M,1
2009,100316,M,1
2010,100316,M,1
2011,100316,M,1
2012,100316,M,1
2013,100316,M,1
2014,100316,M,
2015,100316,M,0.919
2016,100316,M,0.93
2006,100320,E,1
2007,100320,E,1
2008,100320,E,1
2009,100320,E,1
2010,100320,E,1
2011,100320,E,1
2012,100320,E,1
2013,100320,E,1
2014,100320,E,
2015,100320,E,0.989
2016,100320,E,0.97
2006,100326,H,0.988
2007,100326,H,1
2008,100326,H,0.992
2009,100326,H,0.975
2010,100326,H,1
2011,100326,H,1
2012,100326,H,1
2013,100326,H,1
2014,100326,H,
2015,100326,H,0.865
2016,100326,H,0.967
2006,100332,M,1
2007,100332,M,1
2008,100332,M,0.982
2009,100332,M,1
2010,100332,M,1
2011,100332,M,1
2012,100332,M,1
2013,100332,M,1
2014,100332,M,
2015,100332,M,0.975
2016,100332,M,0.946
2006,100334,H,0.979
2007,100334,H,0.993
2008,100334,H,1
2009,100334,H,0.956
2010,100334,H,0.998
2011,100334,H,1
2012,100334,H,0.999
2013,100334,H,1
2014,100334,H,
2015,100334,H,0.96
2016,100334,H,0.957
2006,100335,M,0.977
2007,100335,M,1
2008,100335,M,0.951
2009,100335,M,0.975
2010,100335,M,1
2011,100335,M,1
2012,100335,M,1
2013,100335,M,1
2014,100335,M,
2015,100335,M,0.983
2016,100335,M,0.957
2006,100336,E,1
2007,100336,E,1
2008,100336,E,1
2009,100336,E,1
2010,100336,E,1
2011,100336,E,1
2012,100336,E,1
2013,100336,E,1
2014,100336,E,
2015,100336,E,0.988
2016,100336,E,1
2006,100338,E,1
2007,100338,E,1
2008,100338,E,0.968
2009,100338,E,0.949
2010,100338,E,1
2011,100338,E,1
2012,100338,E,1
2013,100338,E,1
2014,100338,E,
2015,100338,E,1
2016,100338,E,0.98
2010,100339,E,1
2011,100339,E,1
2012,100339,E,1
2013,100339,E,1
2014,100339,E,
2015,100339,E,0.982
2016,100339,E,1
2006,100340,E,1
2007,100340,E,1
2008,100340,E,1
2009,100340,E,1
2010,100340,E,1
2011,100340,E,1
2012,100340,E,1
2013,100340,E,1
2014,100340,E,
2015,100340,E,1
2016,100340,E,1
2006,100342,E,1
2007,100342,E,1
2008,100342,E,1
2009,100342,E,1
2010,100342,E,1
2011,100342,E,1
2012,100342,E,1
2013,100342,E,1
2014,100342,E,
2015,100342,E,1
2016,100342,E,1
2006,100344,I,1
2007,100344,I,1
2008,100344,I,1
2009,100344,I,1
2010,100344,I,1
2011,100344,I,1
2012,100344,I,1
2013,100344,I,1
2014,100344,I,
2015,100344,I,0.985
2016,100344,I,1
2006,100348,H,1
2007,100348,H,1
2008,100348,H,0.983
2009,100348,H,1
2010,100348,H,0.98
2011,100348,H,1
2012,100348,H,1
2013,100348,H,1
2014,100348,H,
2015,100348,H,1
2016,100348,H,0.997
2006,100LEA,E,1
2006,100LEA,H,0.989
2006,100LEA,I,1
2006,100LEA,M,0.991
2006,100LEA,T,1
2007,100LEA,E,1
2007,100LEA,H,0.998
2007,100LEA,I,1
2007,100LEA,M,0.992
2007,100LEA,T,1
2008,100LEA,E,0.992
2008,100LEA,H,0.985
2008,100LEA,I,1
2008,100LEA,M,0.976
2008,100LEA,T,0.7
2009,100LEA,E,0.992
2009,100LEA,H,0.98
2009,100LEA,I,1
2009,100LEA,M,0.991
2009,100LEA,T,0.838
2010,100LEA,E,1
2010,100LEA,H,0.992
2010,100LEA,I,1
2010,100LEA,M,1
2010,100LEA,T,0.872
2011,100LEA,E,1
2011,100LEA,H,1
2011,100LEA,I,1
2011,100LEA,M,1
2011,100LEA,T,1
2012,100LEA,E,1
2012,100LEA,H,1
2012,100LEA,I,1
2012,100LEA,M,1
2012,100LEA,T,1
2013,100LEA,E,1
2013,100LEA,H,1
2013,100LEA,I,1
2013,100LEA,M,1
2013,100LEA,T,1
2014,100LEA,E,
2014,100LEA,H,
2014,100LEA,I,
2014,100LEA,M,
2014,100LEA,T,
2015,100LEA,E,0.996
2015,100LEA,H,0.949
2015,100LEA,I,0.985
2015,100LEA,M,0.951
2015,100LEA,T,0.917
2016,100LEA,E,0.993
2016,100LEA,H,0.979
2016,100LEA,I,1
2016,100LEA,M,0.946
2016,100LEA,T,0.882
2006,10A000,E,0.662
2007,10A000,I,0.777
2008,10A000,I,0.906
2009,10A000,I,0.97
2010,10A000,I,0.927
2011,10A000,I,0.927
2012,10A000,I,0.973
2013,10A000,I,0.901
2014,10A000,I,
2015,10A000,I,0.824
2016,10A000,I,0.767
2015,10B000,E,1
2016,10B000,E,0.867
2006,110302,,
2006,110303,H,1
2007,110303,H,1
2008,110303,H,1
2009,110303,H,0.956
2010,110303,H,1
2011,110303,H,0.909
2012,110303,H,1
2013,110303,H,0.983
2014,110303,H,
2015,110303,H,1
2016,110303,H,1
2006,110304,H,0.964
2007,110304,H,1
2008,110304,H,0.997
2009,110304,H,0.998
2010,110304,H,0.963
2011,110304,H,0.971
2012,110304,H,1
2013,110304,H,0.987
2014,110304,H,
2015,110304,H,1
2016,110304,H,1
2006,110306,M,1
2007,110306,M,0.98
2008,110306,M,1
2009,110306,M,1
2010,110306,M,0.97
2011,110306,M,1
2012,110306,M,0.987
2013,110306,M,1
2014,110306,M,
2015,110306,M,1
2016,110306,M,1
2006,110308,E,1
2007,110308,E,1
2008,110308,E,1
2009,110308,E,1
2010,110308,E,1
2011,110308,E,1
2012,110308,E,1
2013,110308,E,1
2014,110308,E,
2015,110308,E,1
2016,110308,E,1
2006,110318,E,1
2007,110318,E,1
2008,110318,E,1
2009,110318,E,1
2010,110318,E,1
2011,110318,E,1
2012,110318,E,1
2013,110318,E,1
2014,110318,E,
2015,110318,E,1
2016,110318,E,1
2006,110320,E,1
2007,110320,E,1
2008,110320,E,0.969
2009,110320,E,1
2010,110320,E,1
2011,110320,E,1
2012,110320,E,1
2013,110320,E,1
2014,110320,E,
2015,110320,E,1
2016,110320,E,1
2006,110322,H,1
2007,110322,H,1
2008,110322,H,1
2009,110322,H,1
2010,110322,H,1
2011,110322,H,1
2012,110322,H,1
2013,110322,H,1
2014,110322,H,
2015,110322,H,1
2016,110322,H,1
2008,110323,H,1
2009,110323,H,1
2010,110323,H,1
2011,110323,H,1
2012,110323,H,1
2013,110323,H,1
2014,110323,H,
2015,110323,H,1
2016,110323,H,1
2006,110324,E,1
2007,110324,E,1
2008,110324,E,1
2009,110324,E,1
2010,110324,E,1
2011,110324,E,1
2012,110324,E,1
2013,110324,E,1
2014,110324,E,
2015,110324,E,1
2016,110324,E,1
2006,110326,M,0.951
2007,110326,M,0.988
2008,110326,M,1
2009,110326,M,1
2010,110326,M,0.987
2011,110326,M,1
2012,110326,M,1
2013,110326,M,1
2014,110326,M,
2015,110326,M,1
2016,110326,M,0.993
2006,110332,E,1
2007,110332,E,0.957
2008,110332,E,1
2009,110332,E,1
2010,110332,E,0.927
2011,110332,E,1
2012,110332,E,1
2013,110332,E,1
2014,110332,E,
2015,110332,E,1
2016,110332,E,1
2006,110336,H,0.89
2007,110336,H,0.944
2008,110336,H,1
2009,110336,H,1
2010,110336,H,0.954
2011,110336,H,0.931
2012,110336,H,0.91
2013,110336,H,0.98
2014,110336,H,
2015,110336,H,1
2016,110336,H,1
2006,110338,M,0.9
2007,110338,M,0.978
2008,110338,M,1
2009,110338,M,1
2010,110338,M,0.924
2011,110338,M,1
2012,110338,M,1
2013,110338,M,0.965
2014,110338,M,
2015,110338,M,0.971
2016,110338,M,1
2006,110340,H,0.922
2007,110340,H,0.98
2008,110340,H,1
2009,110340,H,0.982
2010,110340,H,0.974
2011,110340,H,0.963
2012,110340,H,1
2013,110340,H,1
2014,110340,H,
2015,110340,H,1
2016,110340,H,0.99
2006,110342,M,0.927
2007,110342,M,0.981
2008,110342,M,1
2009,110342,M,1
2010,110342,M,0.98
2011,110342,M,0.996
2012,110342,M,1
2013,110342,M,0.957
2014,110342,M,
2015,110342,M,0.977
2016,110342,M,1
2006,110348,E,1
2007,110348,E,1
2008,110348,E,1
2009,110348,E,1
2010,110348,E,1
2011,110348,E,1
2012,110348,E,1
2013,110348,E,1
2014,110348,E,
2015,110348,E,1
2016,110348,E,1
2006,110350,,
2007,110350,H,
2008,110350,,
2009,110350,,
2010,110350,H,1
2011,110350,H,
2006,110352,H,0.907
2007,110352,H,0.981
2008,110352,H,1
2009,110352,H,0.997
2010,110352,H,1
2011,110352,H,0.962
2012,110352,H,0.982
2013,110352,H,1
2014,110352,H,
2015,110352,H,1
2016,110352,H,1
2006,110356,E,0.929
2007,110356,E,1
2008,110356,E,1
2009,110356,E,1
2010,110356,E,1
2011,110356,E,1
2012,110356,E,1
2013,110356,E,1
2014,110356,E,
2015,110356,E,1
2016,110356,E,1
2006,110366,E,1
2007,110366,E,1
2008,110366,E,1
2009,110366,E,1
2010,110366,E,1
2011,110366,E,1
2012,110366,E,1
2013,110366,E,1
2014,110366,E,
2015,110366,E,1
2016,110366,E,1
2006,110368,E,1
2007,110368,E,1
2008,110368,E,0.974
2009,110368,E,1
2010,110368,E,0.988
2011,110368,E,1
2012,110368,E,1
2013,110368,E,1
2014,110368,E,
2015,110368,E,1
2016,110368,E,1
2006,110370,E,1
2007,110370,E,1
2008,110370,E,1
2009,110370,E,1
2010,110370,E,0.967
2011,110370,E,1
2012,110370,E,1
2013,110370,E,1
2014,110370,E,
2015,110370,E,1
2016,110370,E,1
2006,110372,E,1
2007,110372,E,0.955
2008,110372,E,1
2009,110372,E,1
2010,110372,E,1
2011,110372,E,1
2012,110372,E,1
2013,110372,E,1
2014,110372,E,
2015,110372,E,1
2016,110372,E,1
2006,110376,E,1
2007,110376,E,1
2008,110376,E,1
2009,110376,E,1
2010,110376,E,1
2011,110376,E,1
2012,110376,E,1
2013,110376,E,1
2014,110376,E,
2015,110376,E,1
2016,110376,E,1
2006,110379,E,1
2007,110379,E,1
2008,110379,E,1
2009,110379,E,1
2010,110379,E,1
2011,110379,E,1
2012,110379,E,1
2013,110379,E,1
2014,110379,E,
2015,110379,E,1
2016,110379,E,1
2006,110380,H,0.954
2007,110380,H,0.976
2008,110380,H,1
2009,110380,H,1
2010,110380,H,0.981
2011,110380,H,0.981
2012,110380,H,0.998
2013,110380,H,1
2014,110380,H,
2015,110380,H,1
2016,110380,H,1
2006,110381,M,0.911
2007,110381,M,1
2008,110381,M,1
2009,110381,M,1
2010,110381,M,0.969
2011,110381,M,0.938
2012,110381,M,0.988
2013,110381,M,1
2014,110381,M,
2015,110381,M,0.969
2016,110381,M,1
2006,110382,M,0.95
2007,110382,M,1
2008,110382,M,1
2009,110382,M,1
2010,110382,M,1
2011,110382,M,1
2012,110382,M,1
2013,110382,M,1
2014,110382,M,
2015,110382,M,0.968
2016,110382,M,1
2006,110384,E,1
2007,110384,E,1
2008,110384,E,0.98
2009,110384,E,1
2010,110384,E,1
2011,110384,E,1
2012,110384,E,1
2013,110384,E,1
2014,110384,E,
2015,110384,E,1
2016,110384,E,1
2006,110388,E,1
2007,110388,E,1
2008,110388,E,1
2009,110388,E,1
2010,110388,E,1
2011,110388,E,1
2012,110388,E,1
2013,110388,E,1
2014,110388,E,
2015,110388,E,1
2016,110388,E,1
2006,110401,M,0.898
2007,110401,M,1
2008,110401,M,0.989
2009,110401,M,1
2010,110401,M,1
2011,110401,M,1
2012,110401,M,0.978
2013,110401,M,0.978
2014,110401,M,
2015,110401,M,0.979
2016,110401,M,1
2006,110408,E,0.976
2007,110408,E,1
2008,110408,E,1
2009,110408,E,1
2010,110408,E,1
2011,110408,E,1
2012,110408,E,1
2013,110408,E,1
2014,110408,E,
2015,110408,E,1
2016,110408,E,1
2006,110410,E,0.971
2007,110410,E,1
2008,110410,E,1
2009,110410,E,1
2010,110410,E,1
2011,110410,E,1
2012,110410,E,1
2013,110410,E,1
2014,110410,E,
2015,110410,E,1
2016,110410,E,1
2006,110412,E,0.969
2007,110412,E,1
2008,110412,E,1
2009,110412,E,1
2010,110412,E,1
2011,110412,E,1
2012,110412,E,1
2013,110412,E,1
2014,110412,E,
2015,110412,E,1
2016,110412,E,1
2006,110416,H,0.915
2007,110416,H,0.983
2008,110416,H,0.997
2009,110416,H,1
2010,110416,H,0.987
2011,110416,H,1
2012,110416,H,1
2013,110416,H,1
2014,110416,H,
2015,110416,H,1
2016,110416,H,1
2006,110420,M,0.801
2007,110420,M,0.978
2008,110420,M,1
2009,110420,M,1
2010,110420,M,0.974
2011,110420,M,1
2012,110420,M,1
2013,110420,M,1
2014,110420,M,
2015,110420,M,0.974
2016,110420,M,1
2006,110422,E,0.946
2007,110422,E,1
2008,110422,E,1
2009,110422,E,1
2010,110422,E,0.987
2011,110422,E,1
2012,110422,E,1
2013,110422,E,1
2014,110422,E,
2015,110422,E,1
2016,110422,E,1
2006,110428,E,1
2007,110428,E,1
2008,110428,E,1
2009,110428,E,1
2010,110428,E,1
2011,110428,E,1
2012,110428,E,1
2013,110428,E,1
2014,110428,E,
2015,110428,E,1
2016,110428,E,1
2006,110432,E,1
2007,110432,E,1
2008,110432,E,1
2009,110432,E,1
2010,110432,E,1
2011,110432,E,1
2012,110432,E,1
2013,110432,E,1
2014,110432,E,
2015,110432,E,1
2016,110432,E,1
2006,110436,E,0.975
2007,110436,E,1
2008,110436,E,1
2009,110436,E,1
2010,110436,E,1
2011,110436,E,1
2012,110436,E,0.973
2013,110436,E,1
2014,110436,E,
2015,110436,E,1
2016,110436,E,1
2006,110444,E,1
2007,110444,E,1
2008,110444,E,1
2009,110444,E,1
2010,110444,E,1
2011,110444,E,0.933
2012,110444,E,1
2013,110444,E,1
2014,110444,E,
2015,110444,E,1
2016,110444,E,1
2012,110450,M,1
2013,110450,M,1
2014,110450,M,
2015,110450,M,0.971
2016,110450,M,1
2012,110451,M,1
2013,110451,M,1
2014,110451,M,
2015,110451,M,0.976
2016,110451,M,1
2015,110500,H,1
2016,110500,H,1
2006,110LEA,E,0.984
2006,110LEA,H,0.929
2006,110LEA,M,0.904
2007,110LEA,E,0.997
2007,110LEA,H,0.98
2007,110LEA,M,0.987
2008,110LEA,E,0.997
2008,110LEA,H,0.999
2008,110LEA,M,0.998
2009,110LEA,A,
2009,110LEA,E,1
2009,110LEA,H,0.995
2009,110LEA,I,
2009,110LEA,M,1
2010,110LEA,E,0.995
2010,110LEA,H,0.979
2010,110LEA,M,0.977
2011,110LEA,E,0.998
2011,110LEA,H,0.97
2011,110LEA,M,0.993
2012,110LEA,E,0.998
2012,110LEA,H,0.988
2012,110LEA,M,0.995
2013,110LEA,E,1
2013,110LEA,H,0.995
2013,110LEA,M,0.989
2014,110LEA,E,
2014,110LEA,H,
2014,110LEA,M,
2015,110LEA,E,1
2015,110LEA,H,1
2015,110LEA,M,0.978
2016,110LEA,E,1
2016,110LEA,H,0.999
2016,110LEA,M,0.999
2006,111301,T,0.733
2007,111301,T,0.872
2008,111301,T,0.944
2009,111301,T,0.975
2010,111301,T,1
2011,111301,T,1
2006,111302,H,0.881
2007,111302,H,1
2008,111302,H,0.964
2009,111302,H,0.996
2010,111302,H,0.988
2011,111302,H,0.982
2012,111302,H,0.996
2013,111302,H,0.994
2014,111302,H,
2015,111302,H,0.954
2016,111302,H,0.991
2006,111304,E,0.952
2007,111304,E,1
2008,111304,E,1
2009,111304,E,1
2010,111304,E,1
2011,111304,E,1
2012,111304,E,1
2013,111304,E,1
2014,111304,E,
2015,111304,E,1
2016,111304,E,0.987
2006,111306,E,1
2007,111306,E,0.968
2008,111306,E,1
2009,111306,E,1
2010,111306,E,1
2011,111306,E,0.968
2012,111306,E,1
2013,111306,E,1
2014,111306,E,
2015,111306,E,1
2016,111306,E,1
2006,111312,E,1
2007,111312,E,1
2008,111312,E,1
2009,111312,E,1
2010,111312,E,1
2011,111312,E,1
2012,111312,E,1
2013,111312,E,1
2014,111312,E,
2015,111312,E,0.96
2016,111312,E,1
2006,111332,E,1
2007,111332,E,1
2008,111332,E,1
2009,111332,E,1
2010,111332,E,1
2011,111332,E,1
2012,111332,E,1
2013,111332,E,1
2014,111332,E,
2015,111332,E,0.971
2016,111332,E,0.982
2006,111356,M,0.844
2007,111356,M,0.895
2008,111356,M,0.974
2009,111356,M,1
2010,111356,M,0.929
2011,111356,M,0.989
2012,111356,M,0.968
2013,111356,M,0.93
2014,111356,M,
2015,111356,M,0.958
2016,111356,M,0.989
2006,111360,E,1
2007,111360,E,1
2008,111360,E,1
2009,111360,E,1
2010,111360,E,1
2011,111360,E,1
2012,111360,E,1
2013,111360,E,0.964
2014,111360,E,
2015,111360,E,1
2016,111360,E,1
2006,111700,H,1
2007,111700,H,1
2008,111700,H,1
2009,111700,H,1
2010,111700,H,1
2011,111700,H,1
2012,111700,H,1
2013,111700,H,1
2014,111700,H,
2015,111700,H,1
2016,111700,H,1
2006,111LEA,E,0.992
2006,111LEA,H,0.891
2006,111LEA,M,0.844
2006,111LEA,T,0.733
2007,111LEA,E,0.993
2007,111LEA,H,1
2007,111LEA,M,0.895
