vphone_ad,year,unit_code,street_ad,scity_ad,state_ad,szip_ad,type_cd,closed_ind,new_ind,super_nm,category_cd,url_ad,grade_range_cd,calendar_type_txt,sna_pgm_type_cd,cover_letter_ad,school_type_txt,calendar_only_txt,title1_type_cd,clp_ind,focus_clp_ind,summer_program_ind,asm_no_spg_ind,no_data_spg_ind,Lea_Name,School_Name,State_Name,esea_status,student_num,lea_avg_student_num,st_avg_student_num,Grad_project_status,stem,url
(704)851-9306,2015,040324,6715 Hwy 52 S,Morven,NC,28119.0,P,0.0,0.0,,E,http://mes.ansonschools.org/home.aspx,K-6,"Regular School, Traditional Calendar",R,http://www.ansonschools.org/files/user/1/file/letter.htm.,Regular School,Traditional Calendar,Y,,,,,,Anson County Schools,Morven Elementary,State Of North Carolina,P,237.0,361.0,490.0,,,http://ansonschools.org/files/user/17/file/NC%20School%20Report%20Card%20Superintendent's%20Welcome%20Letter%20-2016-17%20data.pdf
(704)272-8061,2015,040328,9633 Hwy 74 W,Peachland,NC,28133.0,P,0.0,0.0,,E,http://ppes.ansonschools.org/home.aspx,K-6,"Regular School, Traditional Calendar",R,http://www.ansonschools.org/files/user/1/file/letter.htm.,Regular School,Traditional Calendar,Y,,,,,,Anson County Schools,Peachland-Polkton Elem,State Of North Carolina,,489.0,361.0,490.0,,,http://ansonschools.org/files/user/17/file/NC%20School%20Report%20Card%20Superintendent's%20Welcome%20Letter%20-2016-17%20data.pdf
(704)694-9383,2015,040330,321 Camden Road,Wadesboro,NC,28710.0,P,0.0,0.0,,M,http://wes.ansonschools.org/home,5-6,"Regular School, Traditional Calendar",R,http://www.ansonschools.org/files/user/1/file/letter.htm.,Regular School,Traditional Calendar,Y,,,,,,Anson County Schools,Wadesboro Elementary,State Of North Carolina,F,110.0,325.0,659.0,,,http://ansonschools.org/files/user/17/file/NC%20School%20Report%20Card%20Superintendent's%20Welcome%20Letter%20-2016-17%20data.pdf
(704)694-7447,2015,040700,118 W. Ashe Street,Wadesboro,NC,28170.0,P,0.0,0.0,,H,http://www.anson.k12.nc.us/anths/AnsonNewTech.html,9-12,"Regular School, Traditional Calendar",R,http://www.ansonschools.org/files/user/1/file/letter.htm.,Regular School,Traditional Calendar,,,,,,,Anson County Schools,Anson New Tech High,State Of North Carolina,,158.0,259.0,848.0,Y,,http://ansonschools.org/files/user/17/file/NC%20School%20Report%20Card%20Superintendent's%20Welcome%20Letter%20-2016-17%20data.pdf
(704)694-4417,2015,040LEA,320 Camden Road,Wadesboro,NC,28170.0,P,0.0,0.0,Michael H Freeman,T,http://www.ansonschools.org,,,,http://www.ansonschools.org/files/user/1/file/letter.htm.,,,,,,,,,Anson County Schools,,State Of North Carolina,,,,252.0,,,http://ansonschools.org/files/user/17/file/NC%20School%20Report%20Card%20Superintendent's%20Welcome%20Letter%20-2016-17%20data.pdf
(704)694-4417,2015,040LEA,320 Camden Road,Wadesboro,NC,28170.0,P,0.0,0.0,Michael H Freeman,M,http://www.ansonschools.org,,,,http://www.ansonschools.org/files/user/1/file/letter.htm.,,,,,,,,,Anson County Schools,,State Of North Carolina,,,325.0,659.0,,,http://ansonschools.org/files/user/17/file/NC%20School%20Report%20Card%20Superintendent's%20Welcome%20Letter%20-2016-17%20data.pdf
(704)694-4417,2015,040LEA,320 Camden Road,Wadesboro,NC,28170.0,P,0.0,0.0,Michael H Freeman,E,http://www.ansonschools.org,,,,http://www.ansonschools.org/files/user/1/file/letter.htm.,,,,,,,,,Anson County Schools,,State Of North Carolina,,,361.0,490.0,,,http://ansonschools.org/files/user/17/file/NC%20School%20Report%20Card%20Superintendent's%20Welcome%20Letter%20-2016-17%20data.pdf
(704)694-4417,2015,040LEA,320 Camden Road,Wadesboro,NC,28170.0,P,0.0,0.0,Michael H Freeman,H,http://www.ansonschools.org,,,,http://www.ansonschools.org/files/user/1/file/letter.htm.,,,,,,,,,Anson County Schools,,State Of North Carolina,,,259.0,848.0,,,http://ansonschools.org/files/user/17/file/NC%20School%20Report%20Card%20Superintendent's%20Welcome%20Letter%20-2016-17%20data.pdf
(336)846-2400,2015,050302,184 Campus Drive,West Jefferson,NC,28694.0,P,0.0,0.0,,H,http://www.ashe.k12.nc.us/achs/web/home/index.htm,9-12,"Regular School, Traditional Calendar",R,,Regular School,Traditional Calendar,,,Y,Y,,,Ashe County Schools,Ashe County High,State Of North Carolina,,921.0,921.0,848.0,N,,
(336)384-3591,2015,050305,255 Northwest Lane,Warrensville,NC,28693.0,P,0.0,0.0,,M,http://ashemiddle.ashe.k12.nc.us/,7-8,"Regular School, Traditional Calendar",R,,Regular School,Traditional Calendar,,,,,,,Ashe County Schools,Ashe County Middle,State Of North Carolina,,496.0,496.0,659.0,,,
(336)384-4500,2015,050310,5778 NC Hwy 88 W,Warrensville,NC,28693.0,P,0.0,0.0,,E,http://www.ashe.k12.nc.us/bres2/web/home.htm,PK-6,"Regular School, Traditional Calendar",R,,Regular School,Traditional Calendar,Y,,,,,,Ashe County Schools,Blue Ridge Elementary,State Of North Carolina,,508.0,560.0,490.0,,,
(336)982-4200,2015,050330,2789 Hwy 221 N,Jefferson,NC,28640.0,P,0.0,0.0,,E,http://www.ashe.k12.nc.us/mves/web/home.htm,PK-6,"Regular School, Traditional Calendar",R,,Regular School,Traditional Calendar,Y,,,,,,Ashe County Schools,"Mountain View Elementary, Jefferson",State Of North Carolina,,584.0,560.0,490.0,,,
(336)877-2921,2015,050335,4083 US Hwy 221S,West Jefferson,NC,28694.0,P,0.0,0.0,,E,,K-6,"Regular School, Traditional Calendar",R,,Regular School,Traditional Calendar,Y,,,,,,Ashe County Schools,Westwood Elementary,State Of North Carolina,,587.0,560.0,490.0,,,
(336)246-7175,2015,050LEA,320 South Street,Jefferson,NC,28640.0,P,0.0,0.0,Ernest Todd Holden,H,http://www.ashe.k12.nc.us/,,,,,,,,,,,,,Ashe County Schools,,State Of North Carolina,,,921.0,848.0,,,
(336)246-7175,2015,050LEA,320 South Street,Jefferson,NC,28640.0,P,0.0,0.0,Ernest Todd Holden,M,http://www.ashe.k12.nc.us/,,,,,,,,,,,,,Ashe County Schools,,State Of North Carolina,,,496.0,659.0,,,
(336)246-7175,2015,050LEA,320 South Street,Jefferson,NC,28640.0,P,0.0,0.0,Ernest Todd Holden,E,http://www.ashe.k12.nc.us/,,,,,,,,,,,,,Ashe County Schools,,State Of North Carolina,,,560.0,490.0,,,
(828)733-0151,2015,060302,401 Avery County High School R,Newland,NC,28657.0,P,0.0,0.0,,H,http://www.averyschools.net/schools/ahs.aspx,9-12,"Regular School, Traditional Calendar",R,http://www.averyschools.net/Page/4777,Regular School,Traditional Calendar,,,,Y,,,Avery County Schools,Avery County High,State Of North Carolina,,373.0,207.0,848.0,N,,
(828)737-5700,2015,060304,155 Orchard Lane,Banner Elk,NC,28604.0,P,0.0,0.0,,E,http://www.averyschools.net/schools/bes.aspx,PK-5,"Regular School, Traditional Calendar",R,http://www.averyschools.net/Page/4777,Regular School,Traditional Calendar,Y,,,Y,,,Avery County Schools,Banner Elk Elementary,State Of North Carolina,,164.0,190.0,490.0,,,
(828)733-2932,2015,060310,6230 North Highway 19E,Elk Park,NC,28622.0,P,0.0,0.0,,M,http://www.averyschools.net/schools/cms.aspx,6-8,"Regular School, Traditional Calendar",R,http://www.averyschools.net/Page/4777,Regular School,Traditional Calendar,Y,,,Y,,,Avery County Schools,Cranberry Middle,State Of North Carolina,,215.0,253.0,659.0,,,
(828)737-7204,2015,060316,1000 Walt Clark Road,Crossnore,NC,28616.0,P,0.0,0.0,,E,http://www.averyschools.net/schools/ces.aspx,PK-5,"Regular School, Traditional Calendar",R,http://www.averyschools.net/Page/4777,Regular School,Traditional Calendar,Y,,,Y,,,Avery County Schools,Crossnore Elementary,State Of North Carolina,R,197.0,190.0,490.0,,,
(828)733-0145,2015,060318,102 Old Montezuma Road,Newland,NC,28657.0,P,0.0,0.0,,M,http://www.averyschools.net/schools/ams.aspx,6-8,"Regular School, Traditional Calendar",R,http://www.averyschools.net/Page/4777,Regular School,Traditional Calendar,Y,,,Y,,,Avery County Schools,Avery Middle,State Of North Carolina,,290.0,253.0,659.0,,,
(828)733-4744,2015,060322,6110 North US Hwy 19E,Elk Park,NC,28622.0,P,0.0,0.0,,E,http://www.averyschools.net/schools,PK-5,"Regular School, Traditional Calendar",R,http://www.averyschools.net/Page/4777,Regular School,Traditional Calendar,Y,,,Y,,,Avery County Schools,Freedom Trail Elementary,State Of North Carolina,,213.0,190.0,490.0,,,
(828)733-4911,2015,060328,750 Linville Street,Newland,NC,28657.0,P,0.0,0.0,,E,http://www.averyschools.net/schools/nes.aspx,PK-5,"Regular School, Traditional Calendar",R,http://www.averyschools.net/Page/4777,Regular School,Traditional Calendar,Y,,,Y,,,Avery County Schools,Newland Elementary,State Of North Carolina,,247.0,190.0,490.0,,,
(828)737-5600,2015,060332,8020 US 19E Hwy South,Newland,NC,28657.0,P,0.0,0.0,,E,http://www.averyschools.net/schools,PK-5,"Regular School, Traditional Calendar",R,http://www.averyschools.net/Page/4777,Regular School,Traditional Calendar,Y,,,Y,,,Avery County Schools,Riverside Elementary,State Of North Carolina,,127.0,190.0,490.0,,,
(828)733-3567,2015,060334,76 Old Montezuma Rd,Newland,NC,28657.0,P,0.0,0.0,,T,,6-12,"Alternative Education, Traditional Calendar",A,http://www.averyschools.net/Page/4777,Alternative Education,Traditional Calendar,,,,Y,Y,,Avery County Schools,Blue Ridge Academy,State Of North Carolina,,23.0,23.0,252.0,N,,
(828)733-0151,2015,060700,401 Avery County High School R,Newland,NC,28657.0,P,0.0,0.0,,H,http://www.averyschools.net/schools/ams.aspx,9-12,"Regular School, Traditional Calendar",R,http://www.averyschools.net/Page/4777,Regular School,Traditional Calendar,,,,Y,,,Avery County Schools,Avery High STEM Academy,State Of North Carolina,,173.0,207.0,848.0,N,,
(828)733-0151,2015,060701,401 Avery County High School R,Newland,NC,28657.0,P,0.0,0.0,,H,,9-12,"Regular School, Traditional Calendar",R,http://www.averyschools.net/Page/4777,Regular School,Traditional Calendar,,,,Y,,,Avery County Schools,Avery High Viking Academy,State Of North Carolina,,76.0,207.0,848.0,N,,
(828)733-6006,2015,060LEA,775 Cranberry Street,Newland,NC,28657.0,P,0.0,0.0,David Burleson,M,http://www.averyschools.net,,,,http://www.averyschools.net/Page/4777,,,,,,,,,Avery County Schools,,State Of North Carolina,,,253.0,659.0,,,
(828)733-6006,2015,060LEA,775 Cranberry Street,Newland,NC,28657.0,P,0.0,0.0,David Burleson,T,http://www.averyschools.net,,,,http://www.averyschools.net/Page/4777,,,,,,,,,Avery County Schools,,State Of North Carolina,,,23.0,252.0,,,
(828)733-6006,2015,060LEA,775 Cranberry Street,Newland,NC,28657.0,P,0.0,0.0,David Burleson,E,http://www.averyschools.net,,,,http://www.averyschools.net/Page/4777,,,,,,,,,Avery County Schools,,State Of North Carolina,,,190.0,490.0,,,
(828)733-6006,2015,060LEA,775 Cranberry Street,Newland,NC,28657.0,P,0.0,0.0,David Burleson,H,http://www.averyschools.net,,,,http://www.averyschools.net/Page/4777,,,,,,,,,Avery County Schools,,State Of North Carolina,,,207.0,848.0,,,
(828)897-4581,2015,06A000,158 Grandfather Home Drive,Banner Elk,NC,28604.0,C,0.0,0.0,Frank Rosato,A,https://www.childrenshopealliance.org/grandfather-academy/,1-12,"Regular School, Traditional Calendar",R,,Regular School,Traditional Calendar,Y,,,,,,Charter and Non-District Affiliated Schools,Grandfather Academy,State Of North Carolina,,25.0,,454.0,N,,
(828)733-5241,2015,06B000,129 Allen Circle,Crossnore,NC,28616.0,C,0.0,0.0,Cyndi H Austin,A,http://www.williamsacademy.org/,K-12,"Regular School, Traditional Calendar",R,,Regular School,Traditional Calendar,Y,,,,,,Charter and Non-District Affiliated Schools,Williams Academy,State Of North Carolina,P,108.0,,454.0,N,,
(252)946-1611,2015,070302,947 Hudnell Street,Washington,NC,27889.0,P,0.0,0.0,,E,http://beaufort.ees.schoolfusion.us/,PK-1,"Regular School, Traditional Calendar",R,http://www.beaufort.k12.nc.us/Page/9477,Regular School,Traditional Calendar,Y,,,,,Y,Beaufort County Schools,"Eastern Elementary, Washington",State Of North Carolina,,585.0,560.0,490.0,,,https://www.beaufort.k12.nc.us/userfiles/uploads/6/phuggins/doc090517-09052017163140.pdf
(252)923-3251,2015,070308,110 S King Street,Bath,NC,27808.0,P,0.0,0.0,,I,http://beaufort.bath.schoolfusion.us/,K-8,"Regular School, Traditional Calendar",R,http://www.beaufort.k12.nc.us/Page/9477,Regular School,Traditional Calendar,Y,,,,,,Beaufort County Schools,Bath Elementary,State Of North Carolina,,590.0,420.0,462.0,,,https://www.beaufort.k12.nc.us/userfiles/uploads/6/phuggins/doc090517-09052017163140.pdf
(252)946-5382,2015,070310,820 North Bridge St,Washington,NC,27899.0,P,0.0,0.0,,T,http://beaufort.etc.schoolfusion.us/,6-12,"Alternative Education, Traditional Calendar",A,http://www.beaufort.k12.nc.us/Page/9477,Alternative Education,Traditional Calendar,,Y,,,Y,,Beaufort County Schools,B C Ed Tech Center,State Of North Carolina,,62.0,62.0,252.0,N,,https://www.beaufort.k12.nc.us/userfiles/uploads/6/phuggins/doc090517-09052017163140.pdf
(252)940-6227,2015,070311,5337 Hwy 264 East,Washington,NC,27889.0,P,0.0,0.0,,H,,9-13,"Regular School, Traditional Calendar",R,http://www.beaufort.k12.nc.us/Page/9477,Regular School,Traditional Calendar,,,,Y,,,Beaufort County Schools,Beaufort Co Early College High,State Of North Carolina,,221.0,522.0,848.0,N,,https://www.beaufort.k12.nc.us/userfiles/uploads/6/phuggins/doc090517-09052017163140.pdf
(252)946-6191,2015,070325,3831 US HWY 17 S,Chocowinity,NC,27817.0,P,0.0,0.0,,M,http://beaufort.cms.schoolfusion.us/,5-8,"Regular School, Traditional Calendar",R,http://www.beaufort.k12.nc.us/Page/9477,Regular School,Traditional Calendar,,,,,,,Beaufort County Schools,Chocowinity Middle,State Of North Carolina,,428.0,646.0,659.0,,,https://www.beaufort.k12.nc.us/userfiles/uploads/6/phuggins/doc090517-09052017163140.pdf
(252)946-3881,2015,070326,606 Gray Road,Chocowinity,NC,27817.0,P,0.0,0.0,,E,http://beaufort.cps.schoolfusion.us/,PK-4,"Regular School, Traditional Calendar",R,http://www.beaufort.k12.nc.us/Page/9477,Regular School,Traditional Calendar,Y,,,Y,,,Beaufort County Schools,Chocowinity Primary,State Of North Carolina,R,526.0,560.0,490.0,,,https://www.beaufort.k12.nc.us/userfiles/uploads/6/phuggins/doc090517-09052017163140.pdf
(252)946-3350,2015,070327,910 Tarboro Street,Washington,NC,27889.0,P,0.0,0.0,,E,http://beaufort.jct.schoolfusion.us/,2-3,"Regular School, Traditional Calendar",R,http://www.beaufort.k12.nc.us/Page/9477,Regular School,Traditional Calendar,Y,,,,,,Beaufort County Schools,John C Tayloe Elementary,State Of North Carolina,,591.0,560.0,490.0,,,https://www.beaufort.k12.nc.us/userfiles/uploads/6/phuggins/doc090517-09052017163140.pdf
(252)946-3941,2015,070328,4103 North Market Street Ext,Washington,NC,27889.0,P,0.0,0.0,,E,http://beaufort.jss.schoolfusion.us/,4-5,"Regular School, Traditional Calendar",R,http://www.beaufort.k12.nc.us/Page/9477,Regular School,Traditional Calendar,Y,,,,,,Beaufort County Schools,John Small Elementary,State Of North Carolina,F,536.0,560.0,490.0,,,https://www.beaufort.k12.nc.us/userfiles/uploads/6/phuggins/doc090517-09052017163140.pdf
(252)943-6545,2015,070329,21000 US Hwy 264 East,Pinetown,NC,27865.0,P,0.0,0.0,,I,http://beaufort.nes.schoolfusion.us/,PK-8,"Regular School, Traditional Calendar",R,http://www.beaufort.k12.nc.us/Page/9477,Regular School,Traditional Calendar,Y,,,,,,Beaufort County Schools,"Northeast Elementary, Pinetown",State Of North Carolina,,503.0,420.0,462.0,,,https://www.beaufort.k12.nc.us/userfiles/uploads/6/phuggins/doc090517-09052017163140.pdf
(252)943-6341,2015,070330,7868 Free Union Church Road,Pinetown,NC,27865.0,P,0.0,0.0,,H,http://beaufort.nhs.schoolfusion.us/,9-12,"Regular School, Traditional Calendar",R,http://www.beaufort.k12.nc.us/Page/9477,Regular School,Traditional Calendar,,,,,,,Beaufort County Schools,"Northside High, Pinetown",State Of North Carolina,,454.0,522.0,848.0,N,,https://www.beaufort.k12.nc.us/userfiles/uploads/6/phuggins/doc090517-09052017163140.pdf
(252)946-0874,2015,070338,4105 N Market Street Ext,Washington,NC,27889.0,P,0.0,0.0,,M,http://beaufort.psj.schoolfusion.us/,6-8,"Regular School, Traditional Calendar",R,http://www.beaufort.k12.nc.us/Page/9477,Regular School,Traditional Calendar,,,,,,,Beaufort County Schools,P S Jones Middle,State Of North Carolina,,864.0,646.0,659.0,,,https://www.beaufort.k12.nc.us/userfiles/uploads/6/phuggins/doc090517-09052017163140.pdf
(252)940-1881,2015,070339,5700 Hwy 33 East,Chocowinity,NC,27817.0,P,0.0,0.0,,H,http://beaufort.shs.schoolfusion.us/,9-12,"Regular School, Traditional Calendar",R,http://www.beaufort.k12.nc.us/Page/9477,Regular School,Traditional Calendar,,,,,,,Beaufort County Schools,Southside High,State Of North Carolina,,430.0,522.0,848.0,N,,https://www.beaufort.k12.nc.us/userfiles/uploads/6/phuggins/doc090517-09052017163140.pdf
(252)322-5351,2015,070340,693 North 7th Street,Aurora,NC,27806.0,P,0.0,0.0,,I,http://beaufort.sws.schoolfusion.us/,PK-8,"Regular School, Traditional Calendar",R,http://www.beaufort.k12.nc.us/Page/9477,Regular School,Traditional Calendar,Y,,,,,,Beaufort County Schools,S W Snowden Elementary,State Of North Carolina,,166.0,420.0,462.0,,,https://www.beaufort.k12.nc.us/userfiles/uploads/6/phuggins/doc090517-09052017163140.pdf
(252)946-0858,2015,070342,400 Slatestone Road,Washington,NC,27889.0,P,0.0,0.0,,H,http://beaufort.whs.schoolfusion.us/,9-12,"Regular School, Traditional Calendar",R,http://www.beaufort.k12.nc.us/Page/9477,Regular School,Traditional Calendar,,,Y,Y,,,Beaufort County Schools,Washington High,State Of North Carolina,,981.0,522.0,848.0,N,,https://www.beaufort.k12.nc.us/userfiles/uploads/6/phuggins/doc090517-09052017163140.pdf
(252)946-6593,2015,070LEA,321 Smaw Road,Washington,NC,27889.0,P,0.0,0.0,Don Phipps,I,http://www.beaufort.k12.nc.us/,,,,http://www.beaufort.k12.nc.us/Page/9477,,,,,,,,,Beaufort County Schools,,State Of North Carolina,,,420.0,462.0,,,https://www.beaufort.k12.nc.us/userfiles/uploads/6/phuggins/doc090517-09052017163140.pdf
(252)946-6593,2015,070LEA,321 Smaw Road,Washington,NC,27889.0,P,0.0,0.0,Don Phipps,E,http://www.beaufort.k12.nc.us/,,,,http://www.beaufort.k12.nc.us/Page/9477,,,,,,,,,Beaufort County Schools,,State Of North Carolina,,,560.0,490.0,,,https://www.beaufort.k12.nc.us/userfiles/uploads/6/phuggins/doc090517-09052017163140.pdf
(252)946-6593,2015,070LEA,321 Smaw Road,Washington,NC,27889.0,P,0.0,0.0,Don Phipps,M,http://www.beaufort.k12.nc.us/,,,,http://www.beaufort.k12.nc.us/Page/9477,,,,,,,,,Beaufort County Schools,,State Of North Carolina,,,646.0,659.0,,,https://www.beaufort.k12.nc.us/userfiles/uploads/6/phuggins/doc090517-09052017163140.pdf
(252)946-6593,2015,070LEA,321 Smaw Road,Washington,NC,27889.0,P,0.0,0.0,Don Phipps,H,http://www.beaufort.k12.nc.us/,,,,http://www.beaufort.k12.nc.us/Page/9477,,,,,,,,,Beaufort County Schools,,State Of North Carolina,,,522.0,848.0,,,https://www.beaufort.k12.nc.us/userfiles/uploads/6/phuggins/doc090517-09052017163140.pdf
(252)946-6593,2015,070LEA,321 Smaw Road,Washington,NC,27889.0,P,0.0,0.0,Don Phipps,T,http://www.beaufort.k12.nc.us/,,,,http://www.beaufort.k12.nc.us/Page/9477,,,,,,,,,Beaufort County Schools,,State Of North Carolina,,,62.0,252.0,,,https://www.beaufort.k12.nc.us/userfiles/uploads/6/phuggins/doc090517-09052017163140.pdf
(252)946-1977,2015,07A000,2330 Old Bath Hwy,Washington,NC,27889.0,C,0.0,0.0,Austin Smigel,I,http://wmpcs.org,K-9,"Regular School, Traditional Calendar",R,,Regular School,Traditional Calendar,,,,,,,Charter and Non-District Affiliated Schools,Washington Montessori,State Of North Carolina,,323.0,,462.0,,,
(252)794-2150,2015,080311,819 Governors Road,Windsor,NC,27983.0,P,0.0,0.0,,H,http://www.bec.bertie.k12.nc.us,9-13,"Regular School, Traditional Calendar",R,,Regular School,Traditional Calendar,Y,,,Y,,,Bertie County Schools,Bertie Early College High,State Of North Carolina,,159.0,250.0,848.0,Y,,
(252)794-3034,2015,080312,716 US Hwy 13 North,Windsor,NC,27983.0,P,0.0,0.0,,H,http://www.bhs.bertie.k12.nc.us,9-12,"Regular School, Traditional Calendar",R,,Regular School,Traditional Calendar,Y,,,Y,,,Bertie County Schools,Bertie High,State Of North Carolina,,465.0,250.0,848.0,Y,,
(252)794-2143,2015,080314,652 US Hwy 13 North,Windsor,NC,27983.0,P,0.0,0.0,,M,http://www.bms.bertie.k12.nc.us,6-8,"Regular School, Traditional Calendar",R,,Regular School,Traditional Calendar,Y,,,Y,,,Bertie County Schools,Bertie Middle,State Of North Carolina,F,607.0,607.0,659.0,,,
(252)345-3211,2015,080348,2515 NC Highway 305 North,Aulander,NC,27805.0,P,0.0,0.0,,E,http://www.aes.bertie.k12.nc.us,PK-5,"Regular School, Year-Round Calendar",Y,,Regular School,Year-Round Calendar,Y,,,Y,,,Bertie County Schools,Aulander Elementary,State Of North Carolina,,157.0,257.0,490.0,,,
(252)344-7621,2015,080356,3734 Governors Road,Kelford,NC,27847.0,P,0.0,0.0,,E,http://www.wbes.bertie.k12.nc.us,PK-5,"Regular School, Traditional Calendar",R,,Regular School,Traditional Calendar,Y,,,Y,,,Bertie County Schools,West Bertie Elementary,State Of North Carolina,,276.0,257.0,490.0,,,
