year,unit_code,Lea_Name,School_Name,State_Name,category_cd,Part_Targets,percent_met,targets_met,targets_assigned
2015,670344,Onslow County Schools,Southwest High,State Of North Carolina,H,Current Year EOC,1.0,8,8
2015,670344,Onslow County Schools,Southwest High,State Of North Carolina,H,Mathematics Grade 10,0.5,3,6
2015,670344,Onslow County Schools,Southwest High,State Of North Carolina,H,Reading Grade 10,0.5,3,6
2015,670344,Onslow County Schools,Southwest High,State Of North Carolina,H,Science Grade 11,0.667,4,6
2015,670344,Onslow County Schools,Southwest High,State Of North Carolina,H,The ACT,0.5,3,6
2015,670344,Onslow County Schools,Southwest High,State Of North Carolina,H,Total Targets,0.75,33,44
2015,670345,Onslow County Schools,"Southwest Middle, Jacksonville",State Of North Carolina,M,Current Year EOC,1.0,3,3
2015,670345,Onslow County Schools,"Southwest Middle, Jacksonville",State Of North Carolina,M,Mathematics Grades 3 through 8,0.5,8,16
2015,670345,Onslow County Schools,"Southwest Middle, Jacksonville",State Of North Carolina,M,Reading Grades 3 through 8,0.625,10,16
2015,670345,Onslow County Schools,"Southwest Middle, Jacksonville",State Of North Carolina,M,Science Grades 5 and 8,1.0,8,8
2015,670345,Onslow County Schools,"Southwest Middle, Jacksonville",State Of North Carolina,M,Total Targets,0.682,30,44
2015,670346,Onslow County Schools,Summersill Elementary,State Of North Carolina,E,Mathematics Grades 3 through 8,0.6,6,10
2015,670346,Onslow County Schools,Summersill Elementary,State Of North Carolina,E,Reading Grades 3 through 8,0.7,7,10
2015,670346,Onslow County Schools,Summersill Elementary,State Of North Carolina,E,Science Grades 5 and 8,1.0,6,6
2015,670346,Onslow County Schools,Summersill Elementary,State Of North Carolina,E,Total Targets,0.741,20,27
2015,670347,Onslow County Schools,Stateside Elementary,State Of North Carolina,E,Mathematics Grades 3 through 8,0.786,11,14
2015,670347,Onslow County Schools,Stateside Elementary,State Of North Carolina,E,Reading Grades 3 through 8,0.786,11,14
2015,670347,Onslow County Schools,Stateside Elementary,State Of North Carolina,E,Science Grades 5 and 8,1.0,4,4
2015,670347,Onslow County Schools,Stateside Elementary,State Of North Carolina,E,Total Targets,0.818,27,33
2015,670350,Onslow County Schools,Swansboro Elementary,State Of North Carolina,E,Mathematics Grades 3 through 8,1.0,8,8
2015,670350,Onslow County Schools,Swansboro Elementary,State Of North Carolina,E,Reading Grades 3 through 8,0.875,7,8
2015,670350,Onslow County Schools,Swansboro Elementary,State Of North Carolina,E,Science Grades 5 and 8,1.0,4,4
2015,670350,Onslow County Schools,Swansboro Elementary,State Of North Carolina,E,Total Targets,0.952,20,21
2015,670351,Onslow County Schools,Swansboro Middle,State Of North Carolina,M,Current Year EOC,1.0,3,3
2015,670351,Onslow County Schools,Swansboro Middle,State Of North Carolina,M,Mathematics Grades 3 through 8,0.5,8,16
2015,670351,Onslow County Schools,Swansboro Middle,State Of North Carolina,M,Reading Grades 3 through 8,0.625,10,16
2015,670351,Onslow County Schools,Swansboro Middle,State Of North Carolina,M,Science Grades 5 and 8,1.0,10,10
2015,670351,Onslow County Schools,Swansboro Middle,State Of North Carolina,M,Total Targets,0.696,32,46
2015,670352,Onslow County Schools,Swansboro High,State Of North Carolina,H,ACT WorkKeys,1.0,6,6
2015,670352,Onslow County Schools,Swansboro High,State Of North Carolina,H,Current Year EOC,1.0,8,8
2015,670352,Onslow County Schools,Swansboro High,State Of North Carolina,H,Mathematics Grade 10,0.625,5,8
2015,670352,Onslow County Schools,Swansboro High,State Of North Carolina,H,Reading Grade 10,0.625,5,8
2015,670352,Onslow County Schools,Swansboro High,State Of North Carolina,H,Science Grade 11,0.6,6,10
2015,670352,Onslow County Schools,Swansboro High,State Of North Carolina,H,The ACT,0.875,7,8
2015,670352,Onslow County Schools,Swansboro High,State Of North Carolina,H,Total Targets,0.804,45,56
2015,670356,Onslow County Schools,Trexler Middle,State Of North Carolina,M,Current Year EOC,1.0,3,3
2015,670356,Onslow County Schools,Trexler Middle,State Of North Carolina,M,Mathematics Grades 3 through 8,0.5,8,16
2015,670356,Onslow County Schools,Trexler Middle,State Of North Carolina,M,Reading Grades 3 through 8,0.5,8,16
2015,670356,Onslow County Schools,Trexler Middle,State Of North Carolina,M,Science Grades 5 and 8,1.0,14,14
2015,670356,Onslow County Schools,Trexler Middle,State Of North Carolina,M,Total Targets,0.68,34,50
2015,670364,Onslow County Schools,White Oak High,State Of North Carolina,H,ACT WorkKeys,1.0,6,6
2015,670364,Onslow County Schools,White Oak High,State Of North Carolina,H,Current Year EOC,1.0,8,8
2015,670364,Onslow County Schools,White Oak High,State Of North Carolina,H,Mathematics Grade 10,0.615,8,13
2015,670364,Onslow County Schools,White Oak High,State Of North Carolina,H,Reading Grade 10,0.615,8,13
2015,670364,Onslow County Schools,White Oak High,State Of North Carolina,H,Science Grade 11,0.8,8,10
2015,670364,Onslow County Schools,White Oak High,State Of North Carolina,H,The ACT,0.6,6,10
2015,670364,Onslow County Schools,White Oak High,State Of North Carolina,H,Total Targets,0.771,54,70
2015,67B000,Charter and Non-District Affiliated Schools,Z.E.C.A. School of Arts and Technology,State Of North Carolina,E,Mathematics Grades 3 through 8,0.5,3,6
2015,67B000,Charter and Non-District Affiliated Schools,Z.E.C.A. School of Arts and Technology,State Of North Carolina,E,Reading Grades 3 through 8,0.5,3,6
2015,67B000,Charter and Non-District Affiliated Schools,Z.E.C.A. School of Arts and Technology,State Of North Carolina,E,Total Targets,0.538,7,13
2015,680304,Orange County Schools,A L Stanback Middle,State Of North Carolina,M,Current Year EOC,1.0,3,3
2015,680304,Orange County Schools,A L Stanback Middle,State Of North Carolina,M,Mathematics Grades 3 through 8,0.625,10,16
2015,680304,Orange County Schools,A L Stanback Middle,State Of North Carolina,M,Reading Grades 3 through 8,0.688,11,16
2015,680304,Orange County Schools,A L Stanback Middle,State Of North Carolina,M,Science Grades 5 and 8,0.833,10,12
2015,680304,Orange County Schools,A L Stanback Middle,State Of North Carolina,M,Total Targets,0.729,35,48
2015,680308,Orange County Schools,Cameron Park Elementary,State Of North Carolina,E,Mathematics Grades 3 through 8,1.0,14,14
2015,680308,Orange County Schools,Cameron Park Elementary,State Of North Carolina,E,Reading Grades 3 through 8,0.857,12,14
2015,680308,Orange County Schools,Cameron Park Elementary,State Of North Carolina,E,Science Grades 5 and 8,1.0,6,6
2015,680308,Orange County Schools,Cameron Park Elementary,State Of North Carolina,E,Total Targets,0.943,33,35
2015,680310,Orange County Schools,Cedar Ridge High,State Of North Carolina,H,ACT WorkKeys,1.0,4,4
2015,680310,Orange County Schools,Cedar Ridge High,State Of North Carolina,H,Current Year EOC,1.0,9,9
2015,680310,Orange County Schools,Cedar Ridge High,State Of North Carolina,H,Mathematics Grade 10,1.0,11,11
2015,680310,Orange County Schools,Cedar Ridge High,State Of North Carolina,H,Reading Grade 10,0.917,11,12
2015,680310,Orange County Schools,Cedar Ridge High,State Of North Carolina,H,Science Grade 11,0.571,8,14
2015,680310,Orange County Schools,Cedar Ridge High,State Of North Carolina,H,The ACT,0.571,8,14
2015,680310,Orange County Schools,Cedar Ridge High,State Of North Carolina,H,Total Targets,0.811,60,74
2015,680312,Orange County Schools,"Central Elementary, Hillsborough",State Of North Carolina,E,Mathematics Grades 3 through 8,0.75,6,8
2015,680312,Orange County Schools,"Central Elementary, Hillsborough",State Of North Carolina,E,Reading Grades 3 through 8,0.5,4,8
2015,680312,Orange County Schools,"Central Elementary, Hillsborough",State Of North Carolina,E,Science Grades 5 and 8,0.75,3,4
2015,680312,Orange County Schools,"Central Elementary, Hillsborough",State Of North Carolina,E,Total Targets,0.667,14,21
2015,680316,Orange County Schools,Charles W Stanford Middle,State Of North Carolina,M,Current Year EOC,1.0,3,3
2015,680316,Orange County Schools,Charles W Stanford Middle,State Of North Carolina,M,Mathematics Grades 3 through 8,0.571,8,14
2015,680316,Orange County Schools,Charles W Stanford Middle,State Of North Carolina,M,Reading Grades 3 through 8,0.786,11,14
2015,680316,Orange County Schools,Charles W Stanford Middle,State Of North Carolina,M,Science Grades 5 and 8,0.9,9,10
2015,680316,Orange County Schools,Charles W Stanford Middle,State Of North Carolina,M,Total Targets,0.762,32,42
2015,680324,Orange County Schools,Efland Cheeks Elementary,State Of North Carolina,E,Mathematics Grades 3 through 8,0.5,6,12
2015,680324,Orange County Schools,Efland Cheeks Elementary,State Of North Carolina,E,Reading Grades 3 through 8,0.583,7,12
2015,680324,Orange County Schools,Efland Cheeks Elementary,State Of North Carolina,E,Science Grades 5 and 8,0.5,1,2
2015,680324,Orange County Schools,Efland Cheeks Elementary,State Of North Carolina,E,Total Targets,0.556,15,27
2015,680327,Orange County Schools,Gravelly Hill Middle,State Of North Carolina,M,Mathematics Grades 3 through 8,0.643,9,14
2015,680327,Orange County Schools,Gravelly Hill Middle,State Of North Carolina,M,Reading Grades 3 through 8,0.643,9,14
2015,680327,Orange County Schools,Gravelly Hill Middle,State Of North Carolina,M,Science Grades 5 and 8,1.0,10,10
2015,680327,Orange County Schools,Gravelly Hill Middle,State Of North Carolina,M,Total Targets,0.744,29,39
2015,680328,Orange County Schools,Grady Brown Elementary,State Of North Carolina,E,Mathematics Grades 3 through 8,0.75,9,12
2015,680328,Orange County Schools,Grady Brown Elementary,State Of North Carolina,E,Reading Grades 3 through 8,1.0,12,12
2015,680328,Orange County Schools,Grady Brown Elementary,State Of North Carolina,E,Science Grades 5 and 8,1.0,4,4
2015,680328,Orange County Schools,Grady Brown Elementary,State Of North Carolina,E,Total Targets,0.897,26,29
2015,680329,Orange County Schools,Hillsborough Elementary,State Of North Carolina,E,Mathematics Grades 3 through 8,1.0,10,10
2015,680329,Orange County Schools,Hillsborough Elementary,State Of North Carolina,E,Reading Grades 3 through 8,1.0,10,10
2015,680329,Orange County Schools,Hillsborough Elementary,State Of North Carolina,E,Science Grades 5 and 8,0.75,3,4
2015,680329,Orange County Schools,Hillsborough Elementary,State Of North Carolina,E,Total Targets,0.96,24,25
2015,680330,Orange County Schools,"New Hope Elementary, Chapel Hill",State Of North Carolina,E,Mathematics Grades 3 through 8,1.0,14,14
2015,680330,Orange County Schools,"New Hope Elementary, Chapel Hill",State Of North Carolina,E,Reading Grades 3 through 8,0.643,9,14
2015,680330,Orange County Schools,"New Hope Elementary, Chapel Hill",State Of North Carolina,E,Science Grades 5 and 8,0.75,6,8
2015,680330,Orange County Schools,"New Hope Elementary, Chapel Hill",State Of North Carolina,E,Total Targets,0.811,30,37
2015,680332,Orange County Schools,Orange High,State Of North Carolina,H,ACT WorkKeys,0.333,2,6
2015,680332,Orange County Schools,Orange High,State Of North Carolina,H,Current Year EOC,1.0,7,7
2015,680332,Orange County Schools,Orange High,State Of North Carolina,H,Mathematics Grade 10,0.667,8,12
2015,680332,Orange County Schools,Orange High,State Of North Carolina,H,Reading Grade 10,0.643,9,14
2015,680332,Orange County Schools,Orange High,State Of North Carolina,H,Science Grade 11,0.583,7,12
2015,680332,Orange County Schools,Orange High,State Of North Carolina,H,The ACT,0.583,7,12
2015,680332,Orange County Schools,Orange High,State Of North Carolina,H,Total Targets,0.632,48,76
2015,680336,Orange County Schools,Pathways Elementary,State Of North Carolina,E,Mathematics Grades 3 through 8,1.0,8,8
2015,680336,Orange County Schools,Pathways Elementary,State Of North Carolina,E,Reading Grades 3 through 8,0.5,4,8
2015,680336,Orange County Schools,Pathways Elementary,State Of North Carolina,E,Science Grades 5 and 8,1.0,6,6
2015,680336,Orange County Schools,Pathways Elementary,State Of North Carolina,E,Total Targets,0.826,19,23
2015,681300,Chapel Hill-Carrboro Schools,"Northside Elementary, Chapel Hill",State Of North Carolina,E,Mathematics Grades 3 through 8,0.867,13,15
2015,681300,Chapel Hill-Carrboro Schools,"Northside Elementary, Chapel Hill",State Of North Carolina,E,Reading Grades 3 through 8,0.8,12,15
2015,681300,Chapel Hill-Carrboro Schools,"Northside Elementary, Chapel Hill",State Of North Carolina,E,Science Grades 5 and 8,0.667,4,6
2015,681300,Chapel Hill-Carrboro Schools,"Northside Elementary, Chapel Hill",State Of North Carolina,E,Total Targets,0.811,30,37
2015,681304,Chapel Hill-Carrboro Schools,Carrboro Elementary,State Of North Carolina,E,Mathematics Grades 3 through 8,0.786,11,14
2015,681304,Chapel Hill-Carrboro Schools,Carrboro Elementary,State Of North Carolina,E,Reading Grades 3 through 8,0.786,11,14
2015,681304,Chapel Hill-Carrboro Schools,Carrboro Elementary,State Of North Carolina,E,Science Grades 5 and 8,1.0,4,4
2015,681304,Chapel Hill-Carrboro Schools,Carrboro Elementary,State Of North Carolina,E,Total Targets,0.818,27,33
2015,681305,Chapel Hill-Carrboro Schools,Carrboro High,State Of North Carolina,H,Current Year EOC,1.0,10,10
2015,681305,Chapel Hill-Carrboro Schools,Carrboro High,State Of North Carolina,H,Mathematics Grade 10,0.857,6,7
2015,681305,Chapel Hill-Carrboro Schools,Carrboro High,State Of North Carolina,H,Reading Grade 10,1.0,7,7
2015,681305,Chapel Hill-Carrboro Schools,Carrboro High,State Of North Carolina,H,Science Grade 11,0.875,7,8
2015,681305,Chapel Hill-Carrboro Schools,Carrboro High,State Of North Carolina,H,The ACT,1.0,8,8
2015,681305,Chapel Hill-Carrboro Schools,Carrboro High,State Of North Carolina,H,Total Targets,0.958,46,48
2015,681308,Chapel Hill-Carrboro Schools,Chapel Hill High,State Of North Carolina,H,ACT WorkKeys,0.0,0,1
2015,681308,Chapel Hill-Carrboro Schools,Chapel Hill High,State Of North Carolina,H,Current Year EOC,0.9,9,10
2015,681308,Chapel Hill-Carrboro Schools,Chapel Hill High,State Of North Carolina,H,Mathematics Grade 10,0.813,13,16
2015,681308,Chapel Hill-Carrboro Schools,Chapel Hill High,State Of North Carolina,H,Reading Grade 10,0.938,15,16
2015,681308,Chapel Hill-Carrboro Schools,Chapel Hill High,State Of North Carolina,H,Science Grade 11,0.786,11,14
2015,681308,Chapel Hill-Carrboro Schools,Chapel Hill High,State Of North Carolina,H,The ACT,0.929,13,14
2015,681308,Chapel Hill-Carrboro Schools,Chapel Hill High,State Of North Carolina,H,Total Targets,0.869,73,84
2015,681309,Chapel Hill-Carrboro Schools,McDougle Middle,State Of North Carolina,M,Current Year EOC,1.0,3,3
2015,681309,Chapel Hill-Carrboro Schools,McDougle Middle,State Of North Carolina,M,Mathematics Grades 3 through 8,0.75,15,20
2015,681309,Chapel Hill-Carrboro Schools,McDougle Middle,State Of North Carolina,M,Reading Grades 3 through 8,0.9,18,20
2015,681309,Chapel Hill-Carrboro Schools,McDougle Middle,State Of North Carolina,M,Science Grades 5 and 8,1.0,10,10
2015,681309,Chapel Hill-Carrboro Schools,McDougle Middle,State Of North Carolina,M,Total Targets,0.87,47,54
2015,681310,Chapel Hill-Carrboro Schools,Seawell Elementary,State Of North Carolina,E,Mathematics Grades 3 through 8,0.923,12,13
2015,681310,Chapel Hill-Carrboro Schools,Seawell Elementary,State Of North Carolina,E,Reading Grades 3 through 8,0.923,12,13
2015,681310,Chapel Hill-Carrboro Schools,Seawell Elementary,State Of North Carolina,E,Science Grades 5 and 8,1.0,6,6
2015,681310,Chapel Hill-Carrboro Schools,Seawell Elementary,State Of North Carolina,E,Total Targets,0.939,31,33
2015,681311,Chapel Hill-Carrboro Schools,Ephesus Elementary,State Of North Carolina,E,Mathematics Grades 3 through 8,1.0,8,8
2015,681311,Chapel Hill-Carrboro Schools,Ephesus Elementary,State Of North Carolina,E,Reading Grades 3 through 8,1.0,8,8
2015,681311,Chapel Hill-Carrboro Schools,Ephesus Elementary,State Of North Carolina,E,Science Grades 5 and 8,1.0,4,4
2015,681311,Chapel Hill-Carrboro Schools,Ephesus Elementary,State Of North Carolina,E,Total Targets,1.0,21,21
2015,681312,Chapel Hill-Carrboro Schools,Estes Hills Elementary,State Of North Carolina,E,Mathematics Grades 3 through 8,0.909,10,11
2015,681312,Chapel Hill-Carrboro Schools,Estes Hills Elementary,State Of North Carolina,E,Reading Grades 3 through 8,0.909,10,11
2015,681312,Chapel Hill-Carrboro Schools,Estes Hills Elementary,State Of North Carolina,E,Science Grades 5 and 8,1.0,4,4
2015,681312,Chapel Hill-Carrboro Schools,Estes Hills Elementary,State Of North Carolina,E,Total Targets,0.926,25,27
2015,681314,Chapel Hill-Carrboro Schools,East Chapel Hill High,State Of North Carolina,H,Current Year EOC,1.0,10,10
2015,681314,Chapel Hill-Carrboro Schools,East Chapel Hill High,State Of North Carolina,H,Mathematics Grade 10,0.786,11,14
2015,681314,Chapel Hill-Carrboro Schools,East Chapel Hill High,State Of North Carolina,H,Reading Grade 10,1.0,14,14
2015,681314,Chapel Hill-Carrboro Schools,East Chapel Hill High,State Of North Carolina,H,Science Grade 11,0.923,12,13
2015,681314,Chapel Hill-Carrboro Schools,East Chapel Hill High,State Of North Carolina,H,The ACT,1.0,12,12
2015,681314,Chapel Hill-Carrboro Schools,East Chapel Hill High,State Of North Carolina,H,Total Targets,0.949,74,78
2015,681316,Chapel Hill-Carrboro Schools,FPG Elementary,State Of North Carolina,E,Mathematics Grades 3 through 8,0.7,7,10
2015,681316,Chapel Hill-Carrboro Schools,FPG Elementary,State Of North Carolina,E,Reading Grades 3 through 8,0.7,7,10
2015,681316,Chapel Hill-Carrboro Schools,FPG Elementary,State Of North Carolina,E,Science Grades 5 and 8,0.5,1,2
2015,681316,Chapel Hill-Carrboro Schools,FPG Elementary,State Of North Carolina,E,Total Targets,0.696,16,23
2015,681320,Chapel Hill-Carrboro Schools,"Glenwood Elementary, Chapel Hill",State Of North Carolina,E,Mathematics Grades 3 through 8,1.0,11,11
2015,681320,Chapel Hill-Carrboro Schools,"Glenwood Elementary, Chapel Hill",State Of North Carolina,E,Reading Grades 3 through 8,1.0,11,11
2015,681320,Chapel Hill-Carrboro Schools,"Glenwood Elementary, Chapel Hill",State Of North Carolina,E,Science Grades 5 and 8,1.0,2,2
2015,681320,Chapel Hill-Carrboro Schools,"Glenwood Elementary, Chapel Hill",State Of North Carolina,E,Total Targets,1.0,25,25
2015,681322,Chapel Hill-Carrboro Schools,Culbreth Middle,State Of North Carolina,M,Current Year EOC,1.0,3,3
2015,681322,Chapel Hill-Carrboro Schools,Culbreth Middle,State Of North Carolina,M,Mathematics Grades 3 through 8,0.75,15,20
2015,681322,Chapel Hill-Carrboro Schools,Culbreth Middle,State Of North Carolina,M,Reading Grades 3 through 8,0.85,17,20
2015,681322,Chapel Hill-Carrboro Schools,Culbreth Middle,State Of North Carolina,M,Science Grades 5 and 8,1.0,9,9
2015,681322,Chapel Hill-Carrboro Schools,Culbreth Middle,State Of North Carolina,M,Total Targets,0.849,45,53
2015,681324,Chapel Hill-Carrboro Schools,"Phillips Middle, Chapel Hill",State Of North Carolina,M,Current Year EOC,1.0,4,4
2015,681324,Chapel Hill-Carrboro Schools,"Phillips Middle, Chapel Hill",State Of North Carolina,M,Mathematics Grades 3 through 8,0.842,16,19
2015,681324,Chapel Hill-Carrboro Schools,"Phillips Middle, Chapel Hill",State Of North Carolina,M,Reading Grades 3 through 8,0.842,16,19
2015,681324,Chapel Hill-Carrboro Schools,"Phillips Middle, Chapel Hill",State Of North Carolina,M,Science Grades 5 and 8,1.0,10,10
2015,681324,Chapel Hill-Carrboro Schools,"Phillips Middle, Chapel Hill",State Of North Carolina,M,Total Targets,0.887,47,53
2015,681326,Chapel Hill-Carrboro Schools,McDougle Elementary,State Of North Carolina,E,Mathematics Grades 3 through 8,1.0,14,14
2015,681326,Chapel Hill-Carrboro Schools,McDougle Elementary,State Of North Carolina,E,Reading Grades 3 through 8,0.857,12,14
2015,681326,Chapel Hill-Carrboro Schools,McDougle Elementary,State Of North Carolina,E,Science Grades 5 and 8,1.0,4,4
2015,681326,Chapel Hill-Carrboro Schools,McDougle Elementary,State Of North Carolina,E,Total Targets,0.939,31,33
2015,681330,Chapel Hill-Carrboro Schools,Scroggs Elementary,State Of North Carolina,E,Mathematics Grades 3 through 8,1.0,15,15
2015,681330,Chapel Hill-Carrboro Schools,Scroggs Elementary,State Of North Carolina,E,Reading Grades 3 through 8,0.867,13,15
2015,681330,Chapel Hill-Carrboro Schools,Scroggs Elementary,State Of North Carolina,E,Science Grades 5 and 8,1.0,4,4
2015,681330,Chapel Hill-Carrboro Schools,Scroggs Elementary,State Of North Carolina,E,Total Targets,0.943,33,35
2015,681332,Chapel Hill-Carrboro Schools,Morris Grove Elementary,State Of North Carolina,E,Mathematics Grades 3 through 8,0.867,13,15
2015,681332,Chapel Hill-Carrboro Schools,Morris Grove Elementary,State Of North Carolina,E,Reading Grades 3 through 8,0.867,13,15
2015,681332,Chapel Hill-Carrboro Schools,Morris Grove Elementary,State Of North Carolina,E,Science Grades 5 and 8,1.0,4,4
2015,681332,Chapel Hill-Carrboro Schools,Morris Grove Elementary,State Of North Carolina,E,Total Targets,0.886,31,35
2015,681334,Chapel Hill-Carrboro Schools,Rashkis Elementary,State Of North Carolina,E,Mathematics Grades 3 through 8,1.0,15,15
2015,681334,Chapel Hill-Carrboro Schools,Rashkis Elementary,State Of North Carolina,E,Reading Grades 3 through 8,0.933,14,15
2015,681334,Chapel Hill-Carrboro Schools,Rashkis Elementary,State Of North Carolina,E,Science Grades 5 and 8,1.0,4,4
2015,681334,Chapel Hill-Carrboro Schools,Rashkis Elementary,State Of North Carolina,E,Total Targets,0.971,34,35
2015,681336,Chapel Hill-Carrboro Schools,Smith Middle,State Of North Carolina,M,Current Year EOC,1.0,4,4
2015,681336,Chapel Hill-Carrboro Schools,Smith Middle,State Of North Carolina,M,Mathematics Grades 3 through 8,0.85,17,20
2015,681336,Chapel Hill-Carrboro Schools,Smith Middle,State Of North Carolina,M,Reading Grades 3 through 8,0.9,18,20
2015,681336,Chapel Hill-Carrboro Schools,Smith Middle,State Of North Carolina,M,Science Grades 5 and 8,1.0,10,10
2015,681336,Chapel Hill-Carrboro Schools,Smith Middle,State Of North Carolina,M,Total Targets,0.909,50,55
2015,68A000,Charter and Non-District Affiliated Schools,Eno River Academy,State Of North Carolina,I,Mathematics Grades 3 through 8,1.0,6,6
2015,68A000,Charter and Non-District Affiliated Schools,Eno River Academy,State Of North Carolina,I,Reading Grades 3 through 8,1.0,6,6
2015,68A000,Charter and Non-District Affiliated Schools,Eno River Academy,State Of North Carolina,I,Science Grades 5 and 8,1.0,4,4
2015,68A000,Charter and Non-District Affiliated Schools,Eno River Academy,State Of North Carolina,I,Total Targets,1.0,17,17
2015,68C000,Charter and Non-District Affiliated Schools,The Expedition School,State Of North Carolina,E,Mathematics Grades 3 through 8,1.0,4,4
2015,68C000,Charter and Non-District Affiliated Schools,The Expedition School,State Of North Carolina,E,Reading Grades 3 through 8,1.0,4,4
2015,68C000,Charter and Non-District Affiliated Schools,The Expedition School,State Of North Carolina,E,Total Targets,1.0,9,9
2015,68N000,Charter and Non-District Affiliated Schools,PACE Academy,State Of North Carolina,H,Current Year EOC,1.0,5,5
2015,68N000,Charter and Non-District Affiliated Schools,PACE Academy,State Of North Carolina,H,Science Grade 11,1.0,1,1
2015,68N000,Charter and Non-District Affiliated Schools,PACE Academy,State Of North Carolina,H,Total Targets,0.778,7,9
2015,690312,Pamlico County Schools,Fred A Anderson Elementary,State Of North Carolina,E,Mathematics Grades 3 through 8,0.5,5,10
2015,690312,Pamlico County Schools,Fred A Anderson Elementary,State Of North Carolina,E,Reading Grades 3 through 8,0.5,5,10
2015,690312,Pamlico County Schools,Fred A Anderson Elementary,State Of North Carolina,E,Science Grades 5 and 8,1.0,6,6
2015,690312,Pamlico County Schools,Fred A Anderson Elementary,State Of North Carolina,E,Total Targets,0.63,17,27
2015,690316,Pamlico County Schools,Pamlico County Middle,State Of North Carolina,M,Mathematics Grades 3 through 8,0.583,7,12
2015,690316,Pamlico County Schools,Pamlico County Middle,State Of North Carolina,M,Reading Grades 3 through 8,0.583,7,12
2015,690316,Pamlico County Schools,Pamlico County Middle,State Of North Carolina,M,Science Grades 5 and 8,1.0,6,6
2015,690316,Pamlico County Schools,Pamlico County Middle,State Of North Carolina,M,Total Targets,0.677,21,31
2015,690320,Pamlico County Schools,Pamlico County High,State Of North Carolina,H,ACT WorkKeys,1.0,4,4
2015,690320,Pamlico County Schools,Pamlico County High,State Of North Carolina,H,Current Year EOC,1.0,6,6
2015,690320,Pamlico County Schools,Pamlico County High,State Of North Carolina,H,Mathematics Grade 10,0.667,4,6
2015,690320,Pamlico County Schools,Pamlico County High,State Of North Carolina,H,Reading Grade 10,0.667,4,6
2015,690320,Pamlico County Schools,Pamlico County High,State Of North Carolina,H,Science Grade 11,0.5,4,8
2015,690320,Pamlico County Schools,Pamlico County High,State Of North Carolina,H,The ACT,0.625,5,8
2015,690320,Pamlico County Schools,Pamlico County High,State Of North Carolina,H,Total Targets,0.75,33,44
2015,69A000,Charter and Non-District Affiliated Schools,Arapahoe Charter School,State Of North Carolina,A,Current Year EOC,1.0,4,4
2015,69A000,Charter and Non-District Affiliated Schools,Arapahoe Charter School,State Of North Carolina,A,Mathematics Grades 3 through 8,0.75,9,12
2015,69A000,Charter and Non-District Affiliated Schools,Arapahoe Charter School,State Of North Carolina,A,Reading Grades 3 through 8,0.833,10,12
2015,69A000,Charter and Non-District Affiliated Schools,Arapahoe Charter School,State Of North Carolina,A,Science Grades 5 and 8,0.833,5,6
2015,69A000,Charter and Non-District Affiliated Schools,Arapahoe Charter School,State Of North Carolina,A,Total Targets,0.829,29,35
2015,700306,Pasquotank County Schools,"Central Elementary, Elizabeth City",State Of North Carolina,E,Mathematics Grades 3 through 8,1.0,8,8
2015,700306,Pasquotank County Schools,"Central Elementary, Elizabeth City",State Of North Carolina,E,Reading Grades 3 through 8,0.5,4,8
2015,700306,Pasquotank County Schools,"Central Elementary, Elizabeth City",State Of North Carolina,E,Science Grades 5 and 8,0.5,1,2
2015,700306,Pasquotank County Schools,"Central Elementary, Elizabeth City",State Of North Carolina,E,Total Targets,0.737,14,19
2015,700308,Pasquotank County Schools,Elizabeth City Middle,State Of North Carolina,M,Mathematics Grades 3 through 8,0.5,7,14
2015,700308,Pasquotank County Schools,Elizabeth City Middle,State Of North Carolina,M,Reading Grades 3 through 8,0.571,8,14
2015,700308,Pasquotank County Schools,Elizabeth City Middle,State Of North Carolina,M,Science Grades 5 and 8,0.5,4,8
2015,700308,Pasquotank County Schools,Elizabeth City Middle,State Of North Carolina,M,Total Targets,0.541,20,37
2015,700314,Pasquotank County Schools,"Northside Elementary, Elizabeth City",State Of North Carolina,E,Mathematics Grades 3 through 8,0.9,9,10
2015,700314,Pasquotank County Schools,"Northside Elementary, Elizabeth City",State Of North Carolina,E,Reading Grades 3 through 8,0.8,8,10
2015,700314,Pasquotank County Schools,"Northside Elementary, Elizabeth City",State Of North Carolina,E,Science Grades 5 and 8,1.0,6,6
2015,700314,Pasquotank County Schools,"Northside Elementary, Elizabeth City",State Of North Carolina,E,Total Targets,0.889,24,27
2015,700316,Pasquotank County Schools,J C Sawyer Elementary,State Of North Carolina,E,Mathematics Grades 3 through 8,0.625,5,8
2015,700316,Pasquotank County Schools,J C Sawyer Elementary,State Of North Carolina,E,Reading Grades 3 through 8,0.625,5,8
2015,700316,Pasquotank County Schools,J C Sawyer Elementary,State Of North Carolina,E,Science Grades 5 and 8,0.667,2,3
2015,700316,Pasquotank County Schools,J C Sawyer Elementary,State Of North Carolina,E,Total Targets,0.65,13,20
2015,700317,Pasquotank County Schools,Northeastern High,State Of North Carolina,H,ACT WorkKeys,1.0,8,8
2015,700317,Pasquotank County Schools,Northeastern High,State Of North Carolina,H,Current Year EOC,1.0,6,6
2015,700317,Pasquotank County Schools,Northeastern High,State Of North Carolina,H,Mathematics Grade 10,0.6,6,10
2015,700317,Pasquotank County Schools,Northeastern High,State Of North Carolina,H,Reading Grade 10,0.6,6,10
