year,unit_code,category_cd,School_Name,Lea_Name,State_Name,total_specialized_courses,ap_ib_courses,cte_courses,univ_college_courses,lea_total_specialized_courses,lea_ap_ib_courses,lea_cte_courses,lea_univ_college_courses,st_total_specialized_courses,st_ap_ib_courses,st_cte_courses,st_univ_college_courses
2015,060302,H,Avery County High,Avery County Schools,State Of North Carolina,1.0,,1.0,0.35656836461126,1.0,0.0357142857142857,0.950310559006211,0.253105590062112,1.0,0.169140389704439,0.666691482857652,0.0639806523951008
2015,060334,T,Blue Ridge Academy,Avery County Schools,State Of North Carolina,1.0,,0.727272727272727,0.0454545454545455,1.0,0.0357142857142857,0.950310559006211,0.253105590062112,1.0,0.169140389704439,0.666691482857652,0.0639806523951008
2015,060700,H,Avery High STEM Academy,Avery County Schools,State Of North Carolina,1.0,0.132947976878613,0.930635838150289,0.167630057803468,1.0,0.0357142857142857,0.950310559006211,0.253105590062112,1.0,0.169140389704439,0.666691482857652,0.0639806523951008
2015,060701,H,Avery High Viking Academy,Avery County Schools,State Of North Carolina,1.0,,0.118421052631579,,1.0,0.0357142857142857,0.950310559006211,0.253105590062112,1.0,0.169140389704439,0.666691482857652,0.0639806523951008
2015,060LEA,,,Avery County Schools,State Of North Carolina,,,,,1.0,0.0357142857142857,0.950310559006211,0.253105590062112,1.0,0.169140389704439,0.666691482857652,0.0639806523951008
2015,06A000,A,Grandfather Academy,Charter and Non-District Affiliated Schools,State Of North Carolina,0.5,,,,,,,,1.0,0.169140389704439,0.666691482857652,0.0639806523951008
2015,06B000,A,Williams Academy,Charter and Non-District Affiliated Schools,State Of North Carolina,1.0,,,,,,,,1.0,0.169140389704439,0.666691482857652,0.0639806523951008
2015,070310,T,B C Ed Tech Center,Beaufort County Schools,State Of North Carolina,1.0,,0.622641509433962,0.0377358490566038,1.0,0.0850864890135577,0.712014960261805,0.222533894343151,1.0,0.169140389704439,0.666691482857652,0.0639806523951008
2015,070311,H,Beaufort Co Early College High,Beaufort County Schools,State Of North Carolina,0.990950226244344,,0.257918552036199,0.583710407239819,1.0,0.0850864890135577,0.712014960261805,0.222533894343151,1.0,0.169140389704439,0.666691482857652,0.0639806523951008
2015,070330,H,"Northside High, Pinetown",Beaufort County Schools,State Of North Carolina,1.0,0.0881057268722467,0.775330396475771,0.255506607929515,1.0,0.0850864890135577,0.712014960261805,0.222533894343151,1.0,0.169140389704439,0.666691482857652,0.0639806523951008
2015,070339,H,Southside High,Beaufort County Schools,State Of North Carolina,1.0,0.0348837209302326,0.844186046511628,0.167441860465116,1.0,0.0850864890135577,0.712014960261805,0.222533894343151,1.0,0.169140389704439,0.666691482857652,0.0639806523951008
