Experience,year,unit_code,Lea_Name,School_Name,State_Name,category_cd,pct_tch,lea_pct_tch,lea_pct_prin,st_pct_tch,st_pct_prin
4-10 Years,2015,600586,Charlotte-Mecklenburg Schools,Winding Springs Elementary,State Of North Carolina,E,0.246,0.287,0.476,0.279,0.428
4-10 Years,2015,600587,Charlotte-Mecklenburg Schools,Windsor Park Elementary,State Of North Carolina,E,0.29,0.287,0.476,0.279,0.428
4-10 Years,2015,600588,Charlotte-Mecklenburg Schools,Winget Park Elementary,State Of North Carolina,E,0.419,0.287,0.476,0.279,0.428
4-10 Years,2015,600589,Charlotte-Mecklenburg Schools,Winterfield Elementary,State Of North Carolina,E,0.315,0.287,0.476,0.279,0.428
4-10 Years,2015,600590,Charlotte-Mecklenburg Schools,River Gate Elementary,State Of North Carolina,E,0.213,0.287,0.476,0.279,0.428
4-10 Years,2015,600592,Charlotte-Mecklenburg Schools,Vance High,State Of North Carolina,H,0.23,0.224,0.476,0.242,0.428
4-10 Years,2015,600693,Charlotte-Mecklenburg Schools,Olympic High - Renaissance School,State Of North Carolina,H,0.156,0.224,0.476,0.242,0.428
4-10 Years,2015,600694,Charlotte-Mecklenburg Schools,Olympic High-Math Eng Tech Science,State Of North Carolina,H,0.367,0.224,0.476,0.242,0.428
4-10 Years,2015,600695,Charlotte-Mecklenburg Schools,Olympic TEAM High School,State Of North Carolina,H,0.385,0.224,0.476,0.242,0.428
4-10 Years,2015,600696,Charlotte-Mecklenburg Schools,Olympic High-Leadership and Development,State Of North Carolina,H,0.171,0.224,0.476,0.242,0.428
4-10 Years,2015,600697,Charlotte-Mecklenburg Schools,Olympic High - Biotech Health Pub Admin,State Of North Carolina,H,0.192,0.224,0.476,0.242,0.428
4-10 Years,2015,60A000,Charter and Non-District Affiliated Schools,Community Charter School,State Of North Carolina,E,,,,0.279,0.428
4-10 Years,2015,60B000,Charter and Non-District Affiliated Schools,Sugar Creek Charter,State Of North Carolina,I,,,,0.259,0.428
4-10 Years,2015,60C000,Charter and Non-District Affiliated Schools,Kennedy Charter,State Of North Carolina,A,,,,0.257,0.428
4-10 Years,2015,60D000,Charter and Non-District Affiliated Schools,Lake Norman Charter,State Of North Carolina,T,,,,0.245,0.428
4-10 Years,2015,60F000,Charter and Non-District Affiliated Schools,Metrolina Reg Scholars Academy,State Of North Carolina,I,,,,0.259,0.428
4-10 Years,2015,60G000,Charter and Non-District Affiliated Schools,Queen's Grant Community School,State Of North Carolina,A,,,,0.257,0.428
4-10 Years,2015,60H000,Charter and Non-District Affiliated Schools,Crossroads Charter High,State Of North Carolina,H,,,,0.242,0.428
4-10 Years,2015,60I000,Charter and Non-District Affiliated Schools,Community School of Davidson,State Of North Carolina,A,,,,0.257,0.428
4-10 Years,2015,60J000,Charter and Non-District Affiliated Schools,Socrates Academy,State Of North Carolina,I,,,,0.259,0.428
4-10 Years,2015,60K000,Charter and Non-District Affiliated Schools,Charlotte Secondary,State Of North Carolina,T,,,,0.245,0.428
4-10 Years,2015,60L000,Charter and Non-District Affiliated Schools,KIPP Charlotte,State Of North Carolina,M,,,,0.261,0.428
4-10 Years,2015,60M000,Charter and Non-District Affiliated Schools,Corvian Community School,State Of North Carolina,E,,,,0.279,0.428
4-10 Years,2015,60N000,Charter and Non-District Affiliated Schools,Aristotle Preparatory Academy,State Of North Carolina,E,,,,0.279,0.428
4-10 Years,2015,60P000,Charter and Non-District Affiliated Schools,Charlotte Choice Charter,State Of North Carolina,E,,,,0.279,0.428
4-10 Years,2015,60Q000,Charter and Non-District Affiliated Schools,Invest Collegiate Transform,State Of North Carolina,I,,,,0.259,0.428
4-10 Years,2015,60S000,Charter and Non-District Affiliated Schools,Bradford Preparatory School,State Of North Carolina,I,,,,0.259,0.428
4-10 Years,2015,60U000,Charter and Non-District Affiliated Schools,Commonwealth High,State Of North Carolina,H,,,,0.242,0.428
4-10 Years,2015,60V000,Charter and Non-District Affiliated Schools,Charlotte Learning Academy,State Of North Carolina,T,,,,0.245,0.428
4-10 Years,2015,60Y000,Charter and Non-District Affiliated Schools,Pioneer Springs Community School,State Of North Carolina,E,,,,0.279,0.428
4-10 Years,2015,610302,Mitchell County Schools,Bowman Middle,State Of North Carolina,M,0.235,0.211,0.286,0.261,0.428
4-10 Years,2015,610310,Mitchell County Schools,Deyton Elementary,State Of North Carolina,E,0.211,0.15,0.286,0.279,0.428
4-10 Years,2015,610320,Mitchell County Schools,Gouge Elementary,State Of North Carolina,E,0.091,0.15,0.286,0.279,0.428
4-10 Years,2015,610322,Mitchell County Schools,Greenlee Primary,State Of North Carolina,E,0.158,0.15,0.286,0.279,0.428
4-10 Years,2015,610326,Mitchell County Schools,Harris Middle,State Of North Carolina,M,0.19,0.211,0.286,0.261,0.428
4-10 Years,2015,610332,Mitchell County Schools,Mayland Early College,State Of North Carolina,H,0.167,0.294,0.286,0.242,0.428
4-10 Years,2015,610334,Mitchell County Schools,Mitchell High,State Of North Carolina,H,0.311,0.294,0.286,0.242,0.428
4-10 Years,2015,61J000,Charter and Non-District Affiliated Schools,Thunderbird Preparatory Academy,State Of North Carolina,E,,,,0.279,0.428
4-10 Years,2015,61K000,Charter and Non-District Affiliated Schools,United Community School,State Of North Carolina,E,,,,0.279,0.428
4-10 Years,2015,620310,Montgomery County Schools,Montgomery Learning Academy,State Of North Carolina,T,0.429,0.429,0.364,0.245,0.428
4-10 Years,2015,620312,Montgomery County Schools,Candor Elementary,State Of North Carolina,E,0.25,0.248,0.364,0.279,0.428
4-10 Years,2015,620314,Montgomery County Schools,East Middle,State Of North Carolina,M,0.161,0.194,0.364,0.261,0.428
4-10 Years,2015,620316,Montgomery County Schools,East Montgomery High,State Of North Carolina,H,0.205,0.176,0.364,0.242,0.428
4-10 Years,2015,620318,Montgomery County Schools,Green Ridge Elementary,State Of North Carolina,E,0.257,0.248,0.364,0.279,0.428
4-10 Years,2015,620324,Montgomery County Schools,Mount Gilead Elementary,State Of North Carolina,E,0.208,0.248,0.364,0.279,0.428
4-10 Years,2015,620330,Montgomery County Schools,Page Street Elementary,State Of North Carolina,E,0.267,0.248,0.364,0.279,0.428
4-10 Years,2015,620334,Montgomery County Schools,Star Elementary,State Of North Carolina,E,0.333,0.248,0.364,0.279,0.428
4-10 Years,2015,620336,Montgomery County Schools,Troy Elementary,State Of North Carolina,E,0.2,0.248,0.364,0.279,0.428
4-10 Years,2015,620339,Montgomery County Schools,West Middle,State Of North Carolina,M,0.226,0.194,0.364,0.261,0.428
4-10 Years,2015,620340,Montgomery County Schools,West Montgomery High,State Of North Carolina,H,0.146,0.176,0.364,0.242,0.428
4-10 Years,2015,630304,Moore County Schools,Aberdeen Primary,State Of North Carolina,E,0.231,0.24,0.435,0.279,0.428
4-10 Years,2015,630308,Moore County Schools,Aberdeen Elementary,State Of North Carolina,E,0.19,0.24,0.435,0.279,0.428
4-10 Years,2015,630312,Moore County Schools,Cameron Elementary,State Of North Carolina,E,0.0,0.24,0.435,0.279,0.428
4-10 Years,2015,630316,Moore County Schools,Carthage Elementary,State Of North Carolina,E,0.259,0.24,0.435,0.279,0.428
4-10 Years,2015,630317,Moore County Schools,Crain's Creek Middle,State Of North Carolina,M,0.321,0.295,0.435,0.261,0.428
4-10 Years,2015,630320,Moore County Schools,Elise Middle,State Of North Carolina,M,0.182,0.295,0.435,0.261,0.428
4-10 Years,2015,630324,Moore County Schools,Sandhills Farm Life Elementary,State Of North Carolina,E,0.189,0.24,0.435,0.279,0.428
4-10 Years,2015,630328,Moore County Schools,Highfalls Elementary,State Of North Carolina,I,0.25,0.269,0.435,0.259,0.428
4-10 Years,2015,630330,Moore County Schools,The Community Learning Center @ Pinckney,State Of North Carolina,T,0.4,0.4,0.435,0.245,0.428
4-10 Years,2015,630331,Moore County Schools,New Century Middle,State Of North Carolina,M,0.378,0.295,0.435,0.261,0.428
4-10 Years,2015,630332,Moore County Schools,North Moore High,State Of North Carolina,H,0.2,0.286,0.435,0.242,0.428
4-10 Years,2015,630336,Moore County Schools,Pinecrest High,State Of North Carolina,H,0.321,0.286,0.435,0.242,0.428
4-10 Years,2015,630342,Moore County Schools,Pinehurst Elementary,State Of North Carolina,E,0.2,0.24,0.435,0.279,0.428
4-10 Years,2015,630348,Moore County Schools,Robbins Elementary,State Of North Carolina,E,0.286,0.24,0.435,0.279,0.428
4-10 Years,2015,630350,Moore County Schools,"Southern Middle, Aberdeen",State Of North Carolina,M,0.229,0.295,0.435,0.261,0.428
4-10 Years,2015,630352,Moore County Schools,Southern Pines Primary,State Of North Carolina,E,0.257,0.24,0.435,0.279,0.428
4-10 Years,2015,630356,Moore County Schools,Southern Pines Elementary,State Of North Carolina,E,0.148,0.24,0.435,0.279,0.428
4-10 Years,2015,630360,Moore County Schools,Union Pines High,State Of North Carolina,H,0.279,0.286,0.435,0.242,0.428
4-10 Years,2015,630364,Moore County Schools,Vass-Lakeview Elementary,State Of North Carolina,E,0.409,0.24,0.435,0.279,0.428
4-10 Years,2015,630368,Moore County Schools,West End Elementary,State Of North Carolina,E,0.219,0.24,0.435,0.279,0.428
4-10 Years,2015,630373,Moore County Schools,West Pine Elementary,State Of North Carolina,E,0.278,0.24,0.435,0.279,0.428
4-10 Years,2015,630374,Moore County Schools,West Pine Middle,State Of North Carolina,M,0.333,0.295,0.435,0.261,0.428
4-10 Years,2015,630376,Moore County Schools,Westmoore Elementary,State Of North Carolina,I,0.286,0.269,0.435,0.259,0.428
4-10 Years,2015,63A000,Charter and Non-District Affiliated Schools,The Academy of Moore County,State Of North Carolina,E,,,,0.279,0.428
4-10 Years,2015,63B000,Charter and Non-District Affiliated Schools,STARS Charter,State Of North Carolina,I,,,,0.259,0.428
4-10 Years,2015,640302,Nash-Rocky Mount Schools,"Fairview Elementary, Rocky Mount",State Of North Carolina,E,0.217,0.219,0.214,0.279,0.428
4-10 Years,2015,640304,Nash-Rocky Mount Schools,Bailey Elementary,State Of North Carolina,E,0.154,0.219,0.214,0.279,0.428
4-10 Years,2015,640306,Nash-Rocky Mount Schools,Baskerville Elementary,State Of North Carolina,E,0.174,0.219,0.214,0.279,0.428
4-10 Years,2015,640308,Nash-Rocky Mount Schools,Benvenue Elementary,State Of North Carolina,E,0.244,0.219,0.214,0.279,0.428
4-10 Years,2015,640316,Nash-Rocky Mount Schools,Cedar Grove Elementary,State Of North Carolina,E,0.167,0.219,0.214,0.279,0.428
4-10 Years,2015,640320,Nash-Rocky Mount Schools,Nash Central Middle,State Of North Carolina,M,0.278,0.191,0.214,0.261,0.428
4-10 Years,2015,640324,Nash-Rocky Mount Schools,Coopers Elementary,State Of North Carolina,E,0.308,0.219,0.214,0.279,0.428
4-10 Years,2015,640326,Nash-Rocky Mount Schools,D S Johnson Elementary,State Of North Carolina,E,0.438,0.219,0.214,0.279,0.428
4-10 Years,2015,640328,Nash-Rocky Mount Schools,Englewood Elementary,State Of North Carolina,E,0.179,0.219,0.214,0.279,0.428
4-10 Years,2015,640329,Nash-Rocky Mount Schools,G R Edwards Middle,State Of North Carolina,M,0.031,0.191,0.214,0.261,0.428
4-10 Years,2015,640332,Nash-Rocky Mount Schools,M B Hubbard Elementary,State Of North Carolina,E,0.207,0.219,0.214,0.279,0.428
4-10 Years,2015,640334,Nash-Rocky Mount Schools,J W Parker Middle,State Of North Carolina,M,0.105,0.191,0.214,0.261,0.428
4-10 Years,2015,640335,Nash-Rocky Mount Schools,Rocky Mount Middle,State Of North Carolina,M,0.346,0.191,0.214,0.261,0.428
4-10 Years,2015,640336,Nash-Rocky Mount Schools,Middlesex Elementary,State Of North Carolina,E,0.333,0.219,0.214,0.279,0.428
4-10 Years,2015,640340,Nash-Rocky Mount Schools,Tar River Academy,State Of North Carolina,T,0.176,0.176,0.214,0.245,0.428
4-10 Years,2015,640346,Nash-Rocky Mount Schools,Nash Central High,State Of North Carolina,H,0.136,0.225,0.214,0.242,0.428
4-10 Years,2015,640347,Nash-Rocky Mount Schools,NRM Early College High School,State Of North Carolina,H,0.364,0.225,0.214,0.242,0.428
4-10 Years,2015,640348,Nash-Rocky Mount Schools,Nashville Elementary,State Of North Carolina,E,0.186,0.219,0.214,0.279,0.428
4-10 Years,2015,640350,Nash-Rocky Mount Schools,Northern Nash High,State Of North Carolina,H,0.194,0.225,0.214,0.242,0.428
4-10 Years,2015,640358,Nash-Rocky Mount Schools,Red Oak Middle,State Of North Carolina,M,0.239,0.191,0.214,0.261,0.428
4-10 Years,2015,640360,Nash-Rocky Mount Schools,Red Oak Elementary,State Of North Carolina,E,0.125,0.219,0.214,0.279,0.428
4-10 Years,2015,640361,Nash-Rocky Mount Schools,Rocky Mount High,State Of North Carolina,H,0.234,0.225,0.214,0.242,0.428
4-10 Years,2015,640362,Nash-Rocky Mount Schools,Southern Nash Middle,State Of North Carolina,M,0.133,0.191,0.214,0.261,0.428
4-10 Years,2015,640364,Nash-Rocky Mount Schools,Southern Nash High,State Of North Carolina,H,0.303,0.225,0.214,0.242,0.428
4-10 Years,2015,640376,Nash-Rocky Mount Schools,Spring Hope Elementary,State Of North Carolina,E,0.258,0.219,0.214,0.279,0.428
4-10 Years,2015,640384,Nash-Rocky Mount Schools,"Swift Creek Elementary, Whitakers",State Of North Carolina,E,0.188,0.219,0.214,0.279,0.428
4-10 Years,2015,640396,Nash-Rocky Mount Schools,Williford Elementary,State Of North Carolina,E,0.125,0.219,0.214,0.279,0.428
4-10 Years,2015,640400,Nash-Rocky Mount Schools,Winstead Avenue Elementary,State Of North Carolina,E,0.206,0.219,0.214,0.279,0.428
4-10 Years,2015,64A000,Charter and Non-District Affiliated Schools,Rocky Mount Preparatory,State Of North Carolina,A,,,,0.257,0.428
4-10 Years,2015,650304,New Hanover County Schools,Bradley Creek Elementary,State Of North Carolina,E,0.3,0.292,0.476,0.279,0.428
4-10 Years,2015,650308,New Hanover County Schools,Carolina Beach Elementary,State Of North Carolina,E,0.577,0.292,0.476,0.279,0.428
4-10 Years,2015,650309,New Hanover County Schools,Castle Hayne Elementary,State Of North Carolina,E,0.235,0.292,0.476,0.279,0.428
4-10 Years,2015,650310,New Hanover County Schools,Charles P Murray Middle,State Of North Carolina,M,0.296,0.297,0.476,0.261,0.428
4-10 Years,2015,650312,New Hanover County Schools,R Freeman Sch of Engineering,State Of North Carolina,E,0.133,0.292,0.476,0.279,0.428
4-10 Years,2015,650316,New Hanover County Schools,College Park Elementary,State Of North Carolina,E,0.308,0.292,0.476,0.279,0.428
4-10 Years,2015,650323,New Hanover County Schools,Edwin A Anderson Elementary,State Of North Carolina,E,0.325,0.292,0.476,0.279,0.428
4-10 Years,2015,650324,New Hanover County Schools,"Edwin A Alderman Elementary, Wilmington",State Of North Carolina,E,0.455,0.292,0.476,0.279,0.428
4-10 Years,2015,650325,New Hanover County Schools,Emma B Trask Middle,State Of North Carolina,M,0.283,0.297,0.476,0.261,0.428
4-10 Years,2015,650326,New Hanover County Schools,Emsley A Laney High,State Of North Carolina,H,0.283,0.264,0.476,0.242,0.428
4-10 Years,2015,650327,New Hanover County Schools,Eugene Ashley High,State Of North Carolina,H,0.257,0.264,0.476,0.242,0.428
4-10 Years,2015,650328,New Hanover County Schools,Forest Hills Global Elementary,State Of North Carolina,E,0.306,0.292,0.476,0.279,0.428
4-10 Years,2015,650332,New Hanover County Schools,The International School at Gregory,State Of North Carolina,E,0.323,0.292,0.476,0.279,0.428
4-10 Years,2015,650338,New Hanover County Schools,Heyward C Bellamy Elem,State Of North Carolina,E,0.158,0.292,0.476,0.279,0.428
4-10 Years,2015,650339,New Hanover County Schools,Holly Tree Elementary,State Of North Carolina,E,0.219,0.292,0.476,0.279,0.428
4-10 Years,2015,650340,New Hanover County Schools,Isaac M Bear Early College High School,State Of North Carolina,H,0.3,0.264,0.476,0.242,0.428
4-10 Years,2015,650341,New Hanover County Schools,John J Blair Elementary,State Of North Carolina,E,0.121,0.292,0.476,0.279,0.428
4-10 Years,2015,650342,New Hanover County Schools,John T Hoggard High,State Of North Carolina,H,0.183,0.264,0.476,0.242,0.428
4-10 Years,2015,650343,New Hanover County Schools,Holly Shelter Middle,State Of North Carolina,M,0.423,0.297,0.476,0.261,0.428
4-10 Years,2015,650345,New Hanover County Schools,Lake Forest Academy,State Of North Carolina,I,0.091,0.091,0.476,0.259,0.428
4-10 Years,2015,650346,New Hanover County Schools,Mary C Williams Elementary,State Of North Carolina,E,0.294,0.292,0.476,0.279,0.428
4-10 Years,2015,650348,New Hanover County Schools,Murrayville Elementary,State Of North Carolina,E,0.293,0.292,0.476,0.279,0.428
4-10 Years,2015,650350,New Hanover County Schools,M C S Noble Middle,State Of North Carolina,M,0.217,0.297,0.476,0.261,0.428
4-10 Years,2015,650351,New Hanover County Schools,Myrtle Grove Middle,State Of North Carolina,M,0.308,0.297,0.476,0.261,0.428
4-10 Years,2015,650352,New Hanover County Schools,New Hanover High,State Of North Carolina,H,0.305,0.264,0.476,0.242,0.428
4-10 Years,2015,650353,New Hanover County Schools,Dr Hubert Eaton Sr Elem,State Of North Carolina,E,0.265,0.292,0.476,0.279,0.428
4-10 Years,2015,650354,New Hanover County Schools,J. C. Roe Center,State Of North Carolina,T,0.0,0.0,0.476,0.245,0.428
4-10 Years,2015,650355,New Hanover County Schools,Career Readiness Academy at Mosley PLC,State Of North Carolina,H,0.222,0.264,0.476,0.242,0.428
4-10 Years,2015,650356,New Hanover County Schools,Ogden Elementary,State Of North Carolina,E,0.293,0.292,0.476,0.279,0.428
4-10 Years,2015,650362,New Hanover County Schools,Pine Valley Elementary,State Of North Carolina,E,0.324,0.292,0.476,0.279,0.428
4-10 Years,2015,650364,New Hanover County Schools,Roland-Grise Middle,State Of North Carolina,M,0.275,0.297,0.476,0.261,0.428
4-10 Years,2015,650366,New Hanover County Schools,Dr John Codington Elem,State Of North Carolina,E,0.171,0.292,0.476,0.279,0.428
4-10 Years,2015,650368,New Hanover County Schools,Sunset Park Elementary,State Of North Carolina,E,0.471,0.292,0.476,0.279,0.428
4-10 Years,2015,650380,New Hanover County Schools,Walter L Parsley Elementary,State Of North Carolina,E,0.167,0.292,0.476,0.279,0.428
4-10 Years,2015,650384,New Hanover County Schools,A H Snipes Academy of Arts/Des,State Of North Carolina,E,0.469,0.292,0.476,0.279,0.428
4-10 Years,2015,650392,New Hanover County Schools,Williston Middle,State Of North Carolina,M,0.288,0.297,0.476,0.261,0.428
4-10 Years,2015,650394,New Hanover County Schools,Wilmington Early College High,State Of North Carolina,H,0.444,0.264,0.476,0.242,0.428
4-10 Years,2015,650400,New Hanover County Schools,Winter Park Model Elementary,State Of North Carolina,E,0.222,0.292,0.476,0.279,0.428
4-10 Years,2015,650404,New Hanover County Schools,Wrightsboro Elementary,State Of North Carolina,E,0.286,0.292,0.476,0.279,0.428
4-10 Years,2015,650408,New Hanover County Schools,Wrightsville Beach Elem,State Of North Carolina,E,0.545,0.292,0.476,0.279,0.428
4-10 Years,2015,650409,New Hanover County Schools,D.C. Virgo Preparatory Academy,State Of North Carolina,M,0.25,0.297,0.476,0.261,0.428
4-10 Years,2015,650420,New Hanover County Schools,College Road Early Childhood Center,State Of North Carolina,E,0.1,0.292,0.476,0.279,0.428
4-10 Years,2015,65A000,Charter and Non-District Affiliated Schools,Cape Fear Center for Inquiry,State Of North Carolina,I,,,,0.259,0.428
4-10 Years,2015,65B000,Charter and Non-District Affiliated Schools,Wilmington Preparatory Academy,State Of North Carolina,I,,,,0.259,0.428
4-10 Years,2015,65C000,Charter and Non-District Affiliated Schools,Douglass Academy,State Of North Carolina,E,,,,0.279,0.428
4-10 Years,2015,65D000,Charter and Non-District Affiliated Schools,Island Montessori Charter School,State Of North Carolina,E,,,,0.279,0.428
4-10 Years,2015,660306,Northampton County Schools,"Central Elementary, Jackson",State Of North Carolina,E,0.15,0.113,0.286,0.279,0.428
4-10 Years,2015,660308,Northampton County Schools,Conway Middle,State Of North Carolina,M,0.045,0.079,0.286,0.261,0.428
4-10 Years,2015,660320,Northampton County Schools,Gaston Elementary,State Of North Carolina,E,0.056,0.113,0.286,0.279,0.428
4-10 Years,2015,660325,Northampton County Schools,Gaston Middle,State Of North Carolina,M,0.125,0.079,0.286,0.261,0.428
4-10 Years,2015,660336,Northampton County Schools,Northampton County High School,State Of North Carolina,H,0.128,0.128,0.286,0.242,0.428
4-10 Years,2015,660356,Northampton County Schools,Squire Elementary,State Of North Carolina,E,0.111,0.113,0.286,0.279,0.428
4-10 Years,2015,660360,Northampton County Schools,Willis Hare Elementary,State Of North Carolina,E,0.125,0.113,0.286,0.279,0.428
4-10 Years,2015,66A000,Charter and Non-District Affiliated Schools,Gaston College Preparatory,State Of North Carolina,A,,,,0.257,0.428
4-10 Years,2015,670304,Onslow County Schools,Bell Fork Elementary,State Of North Carolina,E,0.417,0.304,0.457,0.279,0.428
4-10 Years,2015,670308,Onslow County Schools,Blue Creek Elementary,State Of North Carolina,E,0.306,0.304,0.457,0.279,0.428
4-10 Years,2015,670310,Onslow County Schools,Carolina Forest Elementary,State Of North Carolina,E,0.291,0.304,0.457,0.279,0.428
4-10 Years,2015,670312,Onslow County Schools,Clyde Erwin Elementary,State Of North Carolina,E,0.303,0.304,0.457,0.279,0.428
4-10 Years,2015,670314,Onslow County Schools,Dixon Elementary,State Of North Carolina,E,0.237,0.304,0.457,0.279,0.428
4-10 Years,2015,670318,Onslow County Schools,Dixon Middle,State Of North Carolina,M,0.35,0.275,0.457,0.261,0.428
4-10 Years,2015,670320,Onslow County Schools,Dixon High,State Of North Carolina,H,0.196,0.232,0.457,0.242,0.428
4-10 Years,2015,670321,Onslow County Schools,Hunters Creek Elementary,State Of North Carolina,E,0.263,0.304,0.457,0.279,0.428
4-10 Years,2015,670322,Onslow County Schools,Hunters Creek Middle,State Of North Carolina,M,0.234,0.275,0.457,0.261,0.428
4-10 Years,2015,670323,Onslow County Schools,Jacksonville Commons Elem,State Of North Carolina,E,0.341,0.304,0.457,0.279,0.428
4-10 Years,2015,670324,Onslow County Schools,Jacksonville High,State Of North Carolina,H,0.225,0.232,0.457,0.242,0.428
4-10 Years,2015,670325,Onslow County Schools,Jacksonville Commons Middle,State Of North Carolina,M,0.25,0.275,0.457,0.261,0.428
4-10 Years,2015,670329,Onslow County Schools,Meadow View Elementary,State Of North Carolina,E,0.313,0.304,0.457,0.279,0.428
4-10 Years,2015,670330,Onslow County Schools,Morton Elementary,State Of North Carolina,E,0.341,0.304,0.457,0.279,0.428
4-10 Years,2015,670331,Onslow County Schools,New Bridge Middle,State Of North Carolina,M,0.242,0.275,0.457,0.261,0.428
4-10 Years,2015,670332,Onslow County Schools,"Northwoods Elementary, Jacksonville",State Of North Carolina,E,0.323,0.304,0.457,0.279,0.428
4-10 Years,2015,670333,Onslow County Schools,"Northside High, Jacksonville",State Of North Carolina,H,0.233,0.232,0.457,0.242,0.428
4-10 Years,2015,670335,Onslow County Schools,Queens Creek Elementary,State Of North Carolina,E,0.213,0.304,0.457,0.279,0.428
4-10 Years,2015,670336,Onslow County Schools,Northwoods Park Middle,State Of North Carolina,M,0.412,0.275,0.457,0.261,0.428
4-10 Years,2015,670337,Onslow County Schools,Richlands Primary,State Of North Carolina,E,0.333,0.304,0.457,0.279,0.428
4-10 Years,2015,670338,Onslow County Schools,"Parkwood Elementary, Jacksonville",State Of North Carolina,E,0.229,0.304,0.457,0.279,0.428
4-10 Years,2015,670339,Onslow County Schools,Richlands Elementary,State Of North Carolina,E,0.477,0.304,0.457,0.279,0.428
4-10 Years,2015,670340,Onslow County Schools,Richlands High,State Of North Carolina,H,0.292,0.232,0.457,0.242,0.428
4-10 Years,2015,670341,Onslow County Schools,Sand Ridge Elementary,State Of North Carolina,E,0.229,0.304,0.457,0.279,0.428
4-10 Years,2015,670342,Onslow County Schools,Silverdale Elementary,State Of North Carolina,E,0.207,0.304,0.457,0.279,0.428
4-10 Years,2015,670343,Onslow County Schools,"Southwest Elementary, Jacksonville",State Of North Carolina,E,0.241,0.304,0.457,0.279,0.428
4-10 Years,2015,670344,Onslow County Schools,Southwest High,State Of North Carolina,H,0.214,0.232,0.457,0.242,0.428
4-10 Years,2015,670345,Onslow County Schools,"Southwest Middle, Jacksonville",State Of North Carolina,M,0.286,0.275,0.457,0.261,0.428
4-10 Years,2015,670346,Onslow County Schools,Summersill Elementary,State Of North Carolina,E,0.354,0.304,0.457,0.279,0.428
4-10 Years,2015,670347,Onslow County Schools,Stateside Elementary,State Of North Carolina,E,0.267,0.304,0.457,0.279,0.428
4-10 Years,2015,670350,Onslow County Schools,Swansboro Elementary,State Of North Carolina,E,0.424,0.304,0.457,0.279,0.428
4-10 Years,2015,670351,Onslow County Schools,Swansboro Middle,State Of North Carolina,M,0.28,0.275,0.457,0.261,0.428
4-10 Years,2015,670352,Onslow County Schools,Swansboro High,State Of North Carolina,H,0.212,0.232,0.457,0.242,0.428
4-10 Years,2015,670356,Onslow County Schools,Trexler Middle,State Of North Carolina,M,0.2,0.275,0.457,0.261,0.428
4-10 Years,2015,670364,Onslow County Schools,White Oak High,State Of North Carolina,H,0.233,0.232,0.457,0.242,0.428
4-10 Years,2015,67B000,Charter and Non-District Affiliated Schools,Z.E.C.A. School of Arts and Technology,State Of North Carolina,E,,,,0.279,0.428
4-10 Years,2015,680304,Orange County Schools,A L Stanback Middle,State Of North Carolina,M,0.08,0.18,0.385,0.261,0.428
4-10 Years,2015,680308,Orange County Schools,Cameron Park Elementary,State Of North Carolina,E,0.2,0.232,0.385,0.279,0.428
4-10 Years,2015,680310,Orange County Schools,Cedar Ridge High,State Of North Carolina,H,0.27,0.217,0.385,0.242,0.428
4-10 Years,2015,680312,Orange County Schools,"Central Elementary, Hillsborough",State Of North Carolina,E,0.219,0.232,0.385,0.279,0.428
4-10 Years,2015,680316,Orange County Schools,Charles W Stanford Middle,State Of North Carolina,M,0.227,0.18,0.385,0.261,0.428
4-10 Years,2015,680324,Orange County Schools,Efland Cheeks Elementary,State Of North Carolina,E,0.222,0.232,0.385,0.279,0.428
4-10 Years,2015,680327,Orange County Schools,Gravelly Hill Middle,State Of North Carolina,M,0.256,0.18,0.385,0.261,0.428
4-10 Years,2015,680328,Orange County Schools,Grady Brown Elementary,State Of North Carolina,E,0.176,0.232,0.385,0.279,0.428
4-10 Years,2015,680329,Orange County Schools,Hillsborough Elementary,State Of North Carolina,E,0.273,0.232,0.385,0.279,0.428
4-10 Years,2015,680330,Orange County Schools,"New Hope Elementary, Chapel Hill",State Of North Carolina,E,0.302,0.232,0.385,0.279,0.428
4-10 Years,2015,680332,Orange County Schools,Orange High,State Of North Carolina,H,0.167,0.217,0.385,0.242,0.428
4-10 Years,2015,680335,Orange County Schools,Partnership Academy,State Of North Carolina,T,0.25,0.25,0.385,0.245,0.428
4-10 Years,2015,680336,Orange County Schools,Pathways Elementary,State Of North Carolina,E,0.194,0.232,0.385,0.279,0.428
4-10 Years,2015,681300,Chapel Hill-Carrboro Schools,"Northside Elementary, Chapel Hill",State Of North Carolina,E,0.279,0.259,0.6,0.279,0.428
4-10 Years,2015,681304,Chapel Hill-Carrboro Schools,Carrboro Elementary,State Of North Carolina,E,0.19,0.259,0.6,0.279,0.428
4-10 Years,2015,681305,Chapel Hill-Carrboro Schools,Carrboro High,State Of North Carolina,H,0.271,0.275,0.6,0.242,0.428
4-10 Years,2015,681308,Chapel Hill-Carrboro Schools,Chapel Hill High,State Of North Carolina,H,0.271,0.275,0.6,0.242,0.428
4-10 Years,2015,681309,Chapel Hill-Carrboro Schools,McDougle Middle,State Of North Carolina,M,0.22,0.234,0.6,0.261,0.428
4-10 Years,2015,681310,Chapel Hill-Carrboro Schools,Seawell Elementary,State Of North Carolina,E,0.225,0.259,0.6,0.279,0.428
