year,unit_code,grade,pct_prof,School_Name,Lea_Name,State_Name
2017,680335,9,0,Partnership Academy,Orange County Schools,State Of North Carolina
2017,681305,9,64.2,Carrboro High,Chapel Hill-Carrboro Schools,State Of North Carolina
2017,681308,9,64.4,Chapel Hill High,Chapel Hill-Carrboro Schools,State Of North Carolina
2017,681309,6,60.5,McDougle Middle,Chapel Hill-Carrboro Schools,State Of North Carolina
2017,681314,9,63.5,East Chapel Hill High,Chapel Hill-Carrboro Schools,State Of North Carolina
2017,681322,6,67.7,Culbreth Middle,Chapel Hill-Carrboro Schools,State Of North Carolina
2017,681324,6,66.3,"Phillips Middle, Chapel Hill",Chapel Hill-Carrboro Schools,State Of North Carolina
2017,681336,6,71.8,Smith Middle,Chapel Hill-Carrboro Schools,State Of North Carolina
2017,68A000,6,70.6,Eno River Academy,Charter and Non-District Affiliated Schools,State Of North Carolina
2017,68A000,9,46.9,Eno River Academy,Charter and Non-District Affiliated Schools,State Of North Carolina
2017,68C000,6,58.3,The Expedition School,Charter and Non-District Affiliated Schools,State Of North Carolina
2017,690316,6,39.8,Pamlico County Middle,Pamlico County Schools,State Of North Carolina
2017,690320,9,51,Pamlico County High,Pamlico County Schools,State Of North Carolina
2017,69A000,6,50,Arapahoe Charter School,Charter and Non-District Affiliated Schools,State Of North Carolina
2017,69A000,9,38.5,Arapahoe Charter School,Charter and Non-District Affiliated Schools,State Of North Carolina
2017,700308,6,41.6,Elizabeth City Middle,Pasquotank County Schools,State Of North Carolina
2017,700310,9,0,H L Trigg Community,Pasquotank County Schools,State Of North Carolina
2017,700317,9,25.9,Northeastern High,Pasquotank County Schools,State Of North Carolina
2017,700319,9,21.6,Pasquotank County High,Pasquotank County Schools,State Of North Carolina
2017,700322,6,31.3,River Road Middle,Pasquotank County Schools,State Of North Carolina
2017,70A000,9,42.6,Northeast Academy of Aerospace & AdvTech,Charter and Non-District Affiliated Schools,State Of North Carolina
2017,710316,6,43.5,Burgaw Middle,Pender County Schools,State Of North Carolina
2017,710320,6,41.3,Cape Fear Middle,Pender County Schools,State Of North Carolina
2017,710321,9,24.7,Heide Trask High,Pender County Schools,State Of North Carolina
2017,710326,9,25.8,Pender High,Pender County Schools,State Of North Carolina
2017,710327,9,91.1,Pender Early College High,Pender County Schools,State Of North Carolina
2017,710328,6,52.7,Penderlea Elementary,Pender County Schools,State Of North Carolina
2017,710342,9,58.1,Topsail High,Pender County Schools,State Of North Carolina
2017,710346,6,62.9,Topsail Middle,Pender County Schools,State Of North Carolina
2017,710348,6,35.5,West Pender Middle,Pender County Schools,State Of North Carolina
2017,720316,9,33.3,Perquimans County High,Perquimans County Schools,State Of North Carolina
2017,720320,6,48.6,Perquimans County Middle,Perquimans County Schools,State Of North Carolina
2017,730334,6,0,"North Elementary, Roxboro",Person County Schools,State Of North Carolina
2017,730344,6,38.5,Northern Middle,Person County Schools,State Of North Carolina
2017,730350,9,20.5,Person Early College Innovation & Ldrshp,Person County Schools,State Of North Carolina
2017,730352,9,24.2,Person High,Person County Schools,State Of North Carolina
2017,730360,6,52.3,"Southern Middle, Roxboro",Person County Schools,State Of North Carolina
2017,73B000,6,78.8,Roxboro Community School,Charter and Non-District Affiliated Schools,State Of North Carolina
2017,73B000,9,60.6,Roxboro Community School,Charter and Non-District Affiliated Schools,State Of North Carolina
2017,740302,6,49.2,A G Cox Middle,Pitt County Schools,State Of North Carolina
2017,740308,6,39.3,Ayden Middle,Pitt County Schools,State Of North Carolina
2017,740309,9,26,Ayden-Grifton High,Pitt County Schools,State Of North Carolina
2017,740320,6,38.5,"Bethel Elementary, Bethel",Pitt County Schools,State Of North Carolina
2017,740324,6,20.1,C M Eppes Middle,Pitt County Schools,State Of North Carolina
2017,740332,6,55.3,Chicod,Pitt County Schools,State Of North Carolina
2017,740333,9,53.8,D H Conley High,Pitt County Schools,State Of North Carolina
2017,740337,6,36.6,E B Aycock Middle,Pitt County Schools,State Of North Carolina
2017,740340,6,33.2,Farmville Middle,Pitt County Schools,State Of North Carolina
2017,740344,9,34.4,Farmville Central High,Pitt County Schools,State Of North Carolina
2017,740352,6,33.9,Grifton,Pitt County Schools,State Of North Carolina
2017,740358,6,30,G R Whitfield,Pitt County Schools,State Of North Carolina
2017,740362,6,61.7,Hope Middle,Pitt County Schools,State Of North Carolina
2017,740366,9,26.1,Junius H Rose High,Pitt County Schools,State Of North Carolina
2017,740374,9,19.9,North Pitt High,Pitt County Schools,State Of North Carolina
2017,740376,6,34.5,Pactolus,Pitt County Schools,State Of North Carolina
2017,740378,6,0,Vidant Health/ Sadie Saulter,Pitt County Schools,State Of North Carolina
2017,740388,9,31.4,South Central High,Pitt County Schools,State Of North Carolina
2017,740396,6,52.2,Stokes,Pitt County Schools,State Of North Carolina
2017,740402,6,25.2,Wellcome Middle,Pitt County Schools,State Of North Carolina
2017,740500,9,64.8,Early College High School,Pitt County Schools,State Of North Carolina
2017,74B000,6,29.4,Ignite Innovation Academy - Pitt,Charter and Non-District Affiliated Schools,State Of North Carolina
2017,74C000,6,47.4,Winterville Charter Academy,Charter and Non-District Affiliated Schools,State Of North Carolina
2017,750317,9,66.7,Polk County Early College,Polk County Schools,State Of North Carolina
2017,750318,9,51,Polk County High School,Polk County Schools,State Of North Carolina
2017,750319,6,66.1,Polk County Middle School,Polk County Schools,State Of North Carolina
2017,760308,6,48.8,Braxton Craven Middle,Randolph County Schools,State Of North Carolina
2017,760318,9,11.4,Eastern Randolph High,Randolph County Schools,State Of North Carolina
2017,760338,6,38.6,Northeastern Randolph Middle,Randolph County Schools,State Of North Carolina
2017,760339,9,26,Providence Grove High,Randolph County Schools,State Of North Carolina
2017,760348,9,28.6,Randleman High,Randolph County Schools,State Of North Carolina
2017,760352,6,35.3,Randleman Middle,Randolph County Schools,State Of North Carolina
2017,760354,9,54.6,Randolph Early College High,Randolph County Schools,State Of North Carolina
2017,760357,6,35,Southeastern Randolph Middle,Randolph County Schools,State Of North Carolina
2017,760358,9,28.6,Southwestern Randolph High,Randolph County Schools,State Of North Carolina
2017,760360,6,38,Southwestern Randolph Middle,Randolph County Schools,State Of North Carolina
2017,760380,9,32.6,Trinity High,Randolph County Schools,State Of North Carolina
2017,760382,6,46.5,Uwharrie Middle,Randolph County Schools,State Of North Carolina
2017,760388,9,33.9,Wheatmore High,Randolph County Schools,State Of North Carolina
2017,761304,9,37.8,Asheboro High,Asheboro City Schools,State Of North Carolina
2017,761308,6,40.2,South Asheboro Middle,Asheboro City Schools,State Of North Carolina
2017,761336,6,26.7,North Asheboro Middle,Asheboro City Schools,State Of North Carolina
2017,76A000,6,66.7,Uwharrie Charter Academy,Charter and Non-District Affiliated Schools,State Of North Carolina
2017,76A000,9,24.6,Uwharrie Charter Academy,Charter and Non-District Affiliated Schools,State Of North Carolina
2017,770312,9,0,Cordova School,Richmond County Schools,State Of North Carolina
2017,770316,6,50.7,Ellerbe Middle,Richmond County Schools,State Of North Carolina
2017,770328,6,35.7,Hamlet Middle,Richmond County Schools,State Of North Carolina
2017,770342,9,10,Ashley Chapel Educational Center,Richmond County Schools,State Of North Carolina
2017,770349,9,76.1,Richmond Early College High,Richmond County Schools,State Of North Carolina
2017,770351,9,28.2,Richmond 9th Grade Academy,Richmond County Schools,State Of North Carolina
2017,770360,6,47.8,Rockingham Middle,Richmond County Schools,State Of North Carolina
2017,770364,6,43.2,Rohanen Middle,Richmond County Schools,State Of North Carolina
2017,780320,6,20.4,Deep Branch Elementary,Robeson County Schools,State Of North Carolina
2017,780324,6,15.1,Fairgrove Middle,Robeson County Schools,State Of North Carolina
2017,780325,9,15.9,Fairmont High,Robeson County Schools,State Of North Carolina
2017,780326,6,12.6,Fairmont Middle,Robeson County Schools,State Of North Carolina
2017,780330,6,24.2,L Gilbert Carroll Middle,Robeson County Schools,State Of North Carolina
2017,780336,6,31.7,Littlefield Middle,Robeson County Schools,State Of North Carolina
2017,780342,9,20.5,Lumberton Senior High,Robeson County Schools,State Of North Carolina
2017,780344,6,24.1,Magnolia Elementary,Robeson County Schools,State Of North Carolina
2017,780352,6,22.1,Orrum Middle,Robeson County Schools,State Of North Carolina
2017,780356,6,20,Oxendine Elementary,Robeson County Schools,State Of North Carolina
2017,780360,6,35.7,Parkton Elementary,Robeson County Schools,State Of North Carolina
2017,780368,6,26.5,Pembroke Middle,Robeson County Schools,State Of North Carolina
2017,780376,6,26.2,"Piney Grove Elementary, Lumberton",Robeson County Schools,State Of North Carolina
2017,780384,6,25,"Prospect Elementary, Maxton",Robeson County Schools,State Of North Carolina
2017,780385,9,76.5,PSRC Early College at RCC,Robeson County Schools,State Of North Carolina
2017,780391,9,21,Red Springs High,Robeson County Schools,State Of North Carolina
2017,780393,6,15.7,Red Springs Middle,Robeson County Schools,State Of North Carolina
2017,780396,6,5.1,Rowland Middle,Robeson County Schools,State Of North Carolina
2017,780401,9,15.5,Saint Pauls High,Robeson County Schools,State Of North Carolina
2017,780402,9,13.9,South Robeson High,Robeson County Schools,State Of North Carolina
2017,780403,6,15.7,Saint Pauls Middle,Robeson County Schools,State Of North Carolina
2017,780410,6,0,Townsend Middle,Robeson County Schools,State Of North Carolina
2017,780412,6,23.1,Union Chapel Elementary,Robeson County Schools,State Of North Carolina
2017,780416,6,34.6,"Union Elementary, Rowland",Robeson County Schools,State Of North Carolina
2017,780420,9,15,Purnell Swett High,Robeson County Schools,State Of North Carolina
2017,78A000,6,21.1,CIS Academy,Charter and Non-District Affiliated Schools,State Of North Carolina
2017,78B000,6,68,Southeastern Academy,Charter and Non-District Affiliated Schools,State Of North Carolina
2017,790314,9,24.9,Dalton McMichael High,Rockingham County Schools,State Of North Carolina
2017,790330,6,33.3,J E Holmes Middle,Rockingham County Schools,State Of North Carolina
2017,790354,9,20.6,John M Morehead High,Rockingham County Schools,State Of North Carolina
2017,790366,9,28.1,Reidsville High,Rockingham County Schools,State Of North Carolina
2017,790374,6,28.1,Reidsville Middle,Rockingham County Schools,State Of North Carolina
2017,790378,9,41.8,Rockingham County High,Rockingham County Schools,State Of North Carolina
2017,790379,9,70.5,Rockingham Co Early College High,Rockingham County Schools,State Of North Carolina
2017,790380,6,47.6,Rockingham County Middle,Rockingham County Schools,State Of North Carolina
2017,790392,9,10,The SCORE Center,Rockingham County Schools,State Of North Carolina
2017,790394,6,41.5,Western Rockingham Middle,Rockingham County Schools,State Of North Carolina
2017,79A000,6,53.3,Bethany Community Middle,Charter and Non-District Affiliated Schools,State Of North Carolina
2017,800308,6,0,Henderson High,Rowan-Salisbury Schools,State Of North Carolina
2017,800308,9,0,Henderson High,Rowan-Salisbury Schools,State Of North Carolina
2017,800314,6,47.5,"Erwin Middle, Salisbury",Rowan-Salisbury Schools,State Of North Carolina
2017,800320,6,35.8,China Grove Middle,Rowan-Salisbury Schools,State Of North Carolina
2017,800328,6,36.7,Corriher Lipe Middle,Rowan-Salisbury Schools,State Of North Carolina
2017,800340,9,18.6,East Rowan High,Rowan-Salisbury Schools,State Of North Carolina
2017,800361,9,31.7,Carson High,Rowan-Salisbury Schools,State Of North Carolina
2017,800363,6,22.7,Knox Middle,Rowan-Salisbury Schools,State Of North Carolina
2017,800376,9,21.9,North Rowan High,Rowan-Salisbury Schools,State Of North Carolina
2017,800377,6,18.3,North Rowan Middle,Rowan-Salisbury Schools,State Of North Carolina
2017,800394,9,44.3,Rowan Co Early College,Rowan-Salisbury Schools,State Of North Carolina
2017,800396,9,17,Salisbury High,Rowan-Salisbury Schools,State Of North Carolina
2017,800398,6,37.3,"Southeast Middle, Salisbury",Rowan-Salisbury Schools,State Of North Carolina
2017,800400,9,18.5,South Rowan High,Rowan-Salisbury Schools,State Of North Carolina
2017,800408,9,21.9,West Rowan High,Rowan-Salisbury Schools,State Of North Carolina
2017,800410,6,41.1,West Rowan Middle,Rowan-Salisbury Schools,State Of North Carolina
2017,810324,9,27.9,Chase High School,Rutherford County Schools,State Of North Carolina
2017,810326,6,51.7,Chase Middle School,Rutherford County Schools,State Of North Carolina
2017,810340,9,23.8,East Rutherford High School,Rutherford County Schools,State Of North Carolina
2017,810342,6,50.3,East Rutherford Middle School,Rutherford County Schools,State Of North Carolina
2017,810378,6,50.5,R-S Middle School,Rutherford County Schools,State Of North Carolina
2017,810384,9,37.2,R-S Central High School,Rutherford County Schools,State Of North Carolina
2017,810385,9,79.2,Rutherford Early College High School,Rutherford County Schools,State Of North Carolina
2017,810386,6,0,Rutherford Opportunity Center,Rutherford County Schools,State Of North Carolina
2017,810386,9,0,Rutherford Opportunity Center,Rutherford County Schools,State Of North Carolina
2017,81A000,6,80.2,Thomas Jefferson Class Academy,Charter and Non-District Affiliated Schools,State Of North Carolina
2017,81A000,9,60,Thomas Jefferson Class Academy,Charter and Non-District Affiliated Schools,State Of North Carolina
2017,81B000,6,60,Lake Lure Classical Academy,Charter and Non-District Affiliated Schools,State Of North Carolina
2017,81B000,9,42.9,Lake Lure Classical Academy,Charter and Non-District Affiliated Schools,State Of North Carolina
2017,820324,9,76.7,Sampson Early College High,Sampson County Schools,State Of North Carolina
2017,820347,6,62.8,Hobbton Middle,Sampson County Schools,State Of North Carolina
2017,820348,9,32.5,Hobbton High,Sampson County Schools,State Of North Carolina
2017,820349,9,17.2,Lakewood High,Sampson County Schools,State Of North Carolina
2017,820352,9,46.4,Midway High,Sampson County Schools,State Of North Carolina
2017,820354,6,65.2,Midway Middle,Sampson County Schools,State Of North Carolina
2017,820370,6,38.3,Union Middle,Sampson County Schools,State Of North Carolina
2017,820372,6,39.2,Roseboro-Salemburg Middle,Sampson County Schools,State Of North Carolina
2017,820388,9,31.3,Union High,Sampson County Schools,State Of North Carolina
2017,821308,9,41.2,Clinton High,Clinton City Schools,State Of North Carolina
2017,821320,6,37.3,Sampson Middle,Clinton City Schools,State Of North Carolina
2017,830304,6,56.5,Carver Middle,Scotland County Schools,State Of North Carolina
2017,830316,6,0,Shaw Academy,Scotland County Schools,State Of North Carolina
2017,830316,9,0,Shaw Academy,Scotland County Schools,State Of North Carolina
2017,830343,9,30.5,Scotland High School,Scotland County Schools,State Of North Carolina
2017,830348,9,73.5,Scotland Early College High,Scotland County Schools,State Of North Carolina
2017,830349,6,42.8,Spring Hill Middle,Scotland County Schools,State Of North Carolina
2017,840302,9,24.2,Albemarle High,Stanly County Schools,State Of North Carolina
2017,840303,6,31.7,Albemarle Middle,Stanly County Schools,State Of North Carolina
2017,840328,6,39.3,North Stanly Middle,Stanly County Schools,State Of North Carolina
2017,840332,9,39.9,North Stanly High,Stanly County Schools,State Of North Carolina
2017,840350,6,40.7,West Stanly Middle School,Stanly County Schools,State Of North Carolina
2017,840356,9,29.8,South Stanly High,Stanly County Schools,State Of North Carolina
2017,840358,6,43,South Stanly Middle,Stanly County Schools,State Of North Carolina
2017,840361,9,71.4,Stanly Early College High,Stanly County Schools,State Of North Carolina
2017,840368,9,36.5,West Stanly High,Stanly County Schools,State Of North Carolina
2017,840370,9,0,Stanly Academy Learning Center,Stanly County Schools,State Of North Carolina
2017,84B000,9,74.7,Gray Stone Day,Charter and Non-District Affiliated Schools,State Of North Carolina
2017,850304,6,46,Chestnut Grove Middle,Stokes County Schools,State Of North Carolina
2017,850324,6,0,Meadowbrook Academy,Stokes County Schools,State Of North Carolina
2017,850324,9,0,Meadowbrook Academy,Stokes County Schools,State Of North Carolina
2017,850332,9,33,North Stokes High,Stokes County Schools,State Of North Carolina
2017,850338,6,53.6,Piney Grove Middle,Stokes County Schools,State Of North Carolina
2017,850350,6,46.2,Southeastern Middle,Stokes County Schools,State Of North Carolina
2017,850352,9,27,South Stokes High,Stokes County Schools,State Of North Carolina
2017,850358,9,31.3,West Stokes High,Stokes County Schools,State Of North Carolina
2017,850360,9,69.5,Stokes Early College,Stokes County Schools,State Of North Carolina
2017,860306,6,46.5,"Central Middle, Dobson",Surry County Schools,State Of North Carolina
2017,860316,9,45.1,East Surry High,Surry County Schools,State Of North Carolina
2017,860326,6,51.7,J Sam Gentry Middle,Surry County Schools,State Of North Carolina
2017,860330,6,45.5,Meadowview Magnet Middle,Surry County Schools,State Of North Carolina
2017,860336,9,31.5,North Surry High,Surry County Schools,State Of North Carolina
2017,860340,6,66.9,Pilot Mountain Middle,Surry County Schools,State Of North Carolina
2017,860352,9,42,Surry Central High,Surry County Schools,State Of North Carolina
2017,860354,9,76.1,Surry Early College,Surry County Schools,State Of North Carolina
2017,861304,6,57,Elkin Elementary,Elkin City Schools,State Of North Carolina
2017,861308,9,43.6,Elkin High,Elkin City Schools,State Of North Carolina
2017,862312,9,50.5,Mount Airy High,Mount Airy City Schools,State Of North Carolina
2017,862316,6,57.6,Mount Airy Middle,Mount Airy City Schools,State Of North Carolina
2017,86T000,6,60,Millennium Charter Academy,Charter and Non-District Affiliated Schools,State Of North Carolina
2017,86T000,9,64.7,Millennium Charter Academy,Charter and Non-District Affiliated Schools,State Of North Carolina
2017,870314,9,35.6,Swain County High School,Swain County Schools,State Of North Carolina
2017,870318,6,43.5,Swain County Middle School,Swain County Schools,State Of North Carolina
2017,87A000,6,73.7,Mountain Discovery,Charter and Non-District Affiliated Schools,State Of North Carolina
2017,880308,9,51.7,Brevard High,Transylvania County Schools,State Of North Carolina
2017,880312,6,54.7,Brevard Middle,Transylvania County Schools,State Of North Carolina
2017,880320,9,0,Davidson River School,Transylvania County Schools,State Of North Carolina
2017,880328,9,35.9,Rosman High,Transylvania County Schools,State Of North Carolina
2017,880330,6,61.9,Rosman Middle,Transylvania County Schools,State Of North Carolina
2017,88A000,6,60.7,Brevard Academy,Charter and Non-District Affiliated Schools,State Of North Carolina
2017,890304,9,20,Columbia High,Tyrrell County Schools,State Of North Carolina
2017,890306,6,41.9,Columbia Middle,Tyrrell County Schools,State Of North Carolina
2017,900308,6,39.3,East Union Middle,Union County Public Schools,State Of North Carolina
2017,900310,6,75.4,Cuthbertson Middle,Union County Public Schools,State Of North Carolina
2017,900311,9,78.5,Cuthbertson High,Union County Public Schools,State Of North Carolina
2017,900314,6,28.1,Monroe Middle,Union County Public Schools,State Of North Carolina
2017,900316,9,15.5,Forest Hills High,Union County Public Schools,State Of North Carolina
2017,900336,9,10.4,Monroe High,Union County Public Schools,State Of North Carolina
2017,900342,9,45.5,Porter Ridge High School,Union County Public Schools,State Of North Carolina
2017,900343,6,70.7,Porter Ridge Middle School,Union County Public Schools,State Of North Carolina
2017,900344,9,33,Parkwood High,Union County Public Schools,State Of North Carolina
2017,900346,6,55.3,Parkwood Middle,Union County Public Schools,State Of North Carolina
2017,900346,9,0,Parkwood Middle,Union County Public Schools,State Of North Carolina
2017,900348,9,45.7,Piedmont High,Union County Public Schools,State Of North Carolina
2017,900350,6,62.7,Piedmont Middle,Union County Public Schools,State Of North Carolina
2017,900360,9,39.4,Sun Valley High,Union County Public Schools,State Of North Carolina
2017,900362,6,59.5,Sun Valley Middle,Union County Public Schools,State Of North Carolina
2017,900362,9,0,Sun Valley Middle,Union County Public Schools,State Of North Carolina
2017,900365,6,0,South Providence,Union County Public Schools,State Of North Carolina
2017,900365,9,0,South Providence,Union County Public Schools,State Of North Carolina
2017,900366,9,91.2,Central Academy of Technology and Arts,Union County Public Schools,State Of North Carolina
2017,900367,9,75.8,Union County Early College,Union County Public Schools,State Of North Carolina
2017,900377,9,79.3,Weddington High,Union County Public Schools,State Of North Carolina
2017,900378,6,87.4,Weddington Middle,Union County Public Schools,State Of North Carolina
2017,900391,6,82.1,Marvin Ridge Middle,Union County Public Schools,State Of North Carolina
2017,900392,6,0,Wolfe School,Union County Public Schools,State Of North Carolina
2017,900392,9,0,Wolfe School,Union County Public Schools,State Of North Carolina
2017,900393,9,81,Marvin Ridge High,Union County Public Schools,State Of North Carolina
2017,90A000,6,71.2,"Union Academy, Monroe",Charter and Non-District Affiliated Schools,State Of North Carolina
2017,90A000,9,40.3,"Union Academy, Monroe",Charter and Non-District Affiliated Schools,State Of North Carolina
2017,90C000,6,48.8,Union Prep Academy at Indian Trail,Charter and Non-District Affiliated Schools,State Of North Carolina
2017,910316,6,14.8,Eaton-Johnson Middle,Vance County Schools,State Of North Carolina
2017,910320,6,19.5,Henderson Middle,Vance County Schools,State Of North Carolina
2017,910364,9,22,Southern Vance High,Vance County Schools,State Of North Carolina
2017,910368,9,0,Western Vance High,Vance County Schools,State Of North Carolina
2017,910370,9,20.7,Northern Vance High,Vance County Schools,State Of North Carolina
2017,910382,9,61.1,Vance Co Early College,Vance County Schools,State Of North Carolina
2017,910384,6,80.9,STEM Early High,Vance County Schools,State Of North Carolina
2017,91A000,6,61.1,Vance Charter School,Charter and Non-District Affiliated Schools,State Of North Carolina
2017,91A000,9,40,Vance Charter School,Charter and Non-District Affiliated Schools,State Of North Carolina
2017,91B000,6,69.2,Henderson Collegiate,Charter and Non-District Affiliated Schools,State Of North Carolina
2017,91B000,9,78.8,Henderson Collegiate,Charter and Non-District Affiliated Schools,State Of North Carolina
2017,920312,6,69.3,Apex Middle,Wake County Schools,State Of North Carolina
2017,920316,9,67.6,Apex High,Wake County Schools,State Of North Carolina
2017,920317,9,67.3,Apex Friendship High,Wake County Schools,State Of North Carolina
2017,920318,9,42.1,Athens Drive High,Wake County Schools,State Of North Carolina
2017,920324,6,0,Longview,Wake County Schools,State Of North Carolina
2017,920324,9,0,Longview,Wake County Schools,State Of North Carolina
2017,920348,9,40.5,Needham Broughton High,Wake County Schools,State Of North Carolina
2017,920356,6,60.3,Carnage Middle,Wake County Schools,State Of North Carolina
2017,920360,6,45.1,Carroll Middle,Wake County Schools,State Of North Carolina
2017,920368,9,45.5,Cary High,Wake County Schools,State Of North Carolina
2017,920370,6,40.4,Centennial Campus Middle,Wake County Schools,State Of North Carolina
2017,920386,9,90.9,Crossroads FLEX,Wake County Schools,State Of North Carolina
2017,920388,6,58.8,Daniels Middle,Wake County Schools,State Of North Carolina
2017,920391,6,83.2,Davis Drive Middle,Wake County Schools,State Of North Carolina
2017,920394,6,47,Dillard Drive Middle,Wake County Schools,State Of North Carolina
2017,920399,6,52.3,Durant Road Middle,Wake County Schools,State Of North Carolina
2017,920400,6,51.6,Reedy Creek Middle,Wake County Schools,State Of North Carolina
2017,920402,6,63.1,East Cary Middle,Wake County Schools,State Of North Carolina
2017,920404,6,36.9,East Garner Middle,Wake County Schools,State Of North Carolina
2017,920408,6,31.1,East Millbrook Middle,Wake County Schools,State Of North Carolina
2017,920410,6,26.4,East Wake Middle,Wake County Schools,State Of North Carolina
2017,920411,9,22.7,East Wake High,Wake County Schools,State Of North Carolina
2017,920412,9,53.8,Enloe High,Wake County Schools,State Of North Carolina
2017,920424,6,49.8,Fuquay-Varina Middle,Wake County Schools,State Of North Carolina
2017,920428,9,44,Fuquay-Varina High,Wake County Schools,State Of North Carolina
2017,920436,9,34.5,Garner High,Wake County Schools,State Of North Carolina
2017,920438,6,0,River Oaks Middle,Wake County Schools,State Of North Carolina
2017,920441,9,79.1,Green Hope High,Wake County Schools,State Of North Carolina
2017,920442,6,49.3,Hilburn Drive Academy,Wake County Schools,State Of North Carolina
2017,920444,6,74.7,"Heritage Middle, Wake Forest",Wake County Schools,State Of North Carolina
2017,920445,9,50.9,Heritage High,Wake County Schools,State Of North Carolina
2017,920450,6,60.7,Holly Ridge Middle,Wake County Schools,State Of North Carolina
2017,920455,9,51.7,Holly Springs High,Wake County Schools,State Of North Carolina
2017,920458,6,65.2,Holly Grove Middle,Wake County Schools,State Of North Carolina
2017,920466,9,21.5,Knightdale High,Wake County Schools,State Of North Carolina
2017,920471,6,54.3,Leesville Road Middle,Wake County Schools,State Of North Carolina
2017,920472,6,64.4,Ligon Middle,Wake County Schools,State Of North Carolina
2017,920473,9,54.4,Leesville Road High,Wake County Schools,State Of North Carolina
2017,920484,6,71.8,Lufkin Road Middle,Wake County Schools,State Of North Carolina
2017,920492,6,64.7,Martin Middle,Wake County Schools,State Of North Carolina
2017,920495,9,48.2,Middle Creek High,Wake County Schools,State Of North Carolina
2017,920500,9,45.6,Millbrook High,Wake County Schools,State Of North Carolina
2017,920502,6,83.1,Mills Park Middle,Wake County Schools,State Of North Carolina
2017,920506,6,59.5,Moore Square Museum Magnet Middle,Wake County Schools,State Of North Carolina
2017,920508,6,0,Mount Vernon,Wake County Schools,State Of North Carolina
2017,920512,6,41.9,North Garner Middle,Wake County Schools,State Of North Carolina
2017,920526,9,71.8,Panther Creek High,Wake County Schools,State Of North Carolina
2017,920528,9,0,Phillips High,Wake County Schools,State Of North Carolina
2017,920529,6,68.7,Pine Hollow Middle,Wake County Schools,State Of North Carolina
2017,920545,6,46.8,Rolesville Middle,Wake County Schools,State Of North Carolina
2017,920546,9,33.5,Rolesville High,Wake County Schools,State Of North Carolina
2017,920551,6,68.9,Salem Middle,Wake County Schools,State Of North Carolina
2017,920552,9,39.9,Sanderson High,Wake County Schools,State Of North Carolina
2017,920562,9,21.5,Southeast Raleigh High,Wake County Schools,State Of North Carolina
2017,920581,9,37.2,Vernon Malone College and Career Academy,Wake County Schools,State Of North Carolina
2017,920582,9,91.4,Wake STEM Early College High School,Wake County Schools,State Of North Carolina
2017,920583,9,80,Wake Early College of Health and Science,Wake County Schools,State Of North Carolina
2017,920585,6,86.2,Wake Young Men's Leadership Academy,Wake County Schools,State Of North Carolina
2017,920585,9,51.4,Wake Young Men's Leadership Academy,Wake County Schools,State Of North Carolina
2017,920586,6,88.9,Wake Young Women's Leadership Academy,Wake County Schools,State Of North Carolina
2017,920586,9,48.5,Wake Young Women's Leadership Academy,Wake County Schools,State Of North Carolina
2017,920588,9,46.8,Wake Forest High School,Wake County Schools,State Of North Carolina
2017,920592,6,51.8,Wake Forest Middle School,Wake County Schools,State Of North Carolina
2017,920594,6,67.9,Wakefield Middle,Wake County Schools,State Of North Carolina
2017,920595,9,45,Wakefield High,Wake County Schools,State Of North Carolina
2017,920601,6,34,Wendell Middle,Wake County Schools,State Of North Carolina
2017,920604,6,73.1,West Cary Middle,Wake County Schools,State Of North Carolina
2017,920607,6,66.8,West Lake Middle,Wake County Schools,State Of North Carolina
2017,920608,6,43.3,West Millbrook Middle,Wake County Schools,State Of North Carolina
2017,920636,6,37.3,Zebulon Middle,Wake County Schools,State Of North Carolina
2017,92B000,6,81.3,The Exploris School,Charter and Non-District Affiliated Schools,State Of North Carolina
2017,92D000,6,100,Magellan Charter,Charter and Non-District Affiliated Schools,State Of North Carolina
2017,92E000,6,82.8,Sterling Montessori Academy,Charter and Non-District Affiliated Schools,State Of North Carolina
2017,92F000,6,63.1,Franklin Academy,Charter and Non-District Affiliated Schools,State Of North Carolina
2017,92F000,9,67.2,Franklin Academy,Charter and Non-District Affiliated Schools,State Of North Carolina
2017,92G000,6,49,East Wake Academy,Charter and Non-District Affiliated Schools,State Of North Carolina
2017,92G000,9,45.3,East Wake Academy,Charter and Non-District Affiliated Schools,State Of North Carolina
2017,92K000,9,92.5,Raleigh Charter High School,Charter and Non-District Affiliated Schools,State Of North Carolina
2017,92L000,6,25,Torchlight Academy,Charter and Non-District Affiliated Schools,State Of North Carolina
2017,92M000,6,25,PreEminent Charter,Charter and Non-District Affiliated Schools,State Of North Carolina
2017,92N000,6,93.8,Quest Academy,Charter and Non-District Affiliated Schools,State Of North Carolina
2017,92P000,6,55.9,Southern Wake Academy,Charter and Non-District Affiliated Schools,State Of North Carolina
2017,92P000,9,28.1,Southern Wake Academy,Charter and Non-District Affiliated Schools,State Of North Carolina
2017,92R000,6,66.7,Casa Esperanza Montessori Charter School,Charter and Non-District Affiliated Schools,State Of North Carolina
2017,92S000,6,84.2,Endeavor Charter,Charter and Non-District Affiliated Schools,State Of North Carolina
2017,92T000,6,78.3,Triangle Math and Science Academy,Charter and Non-District Affiliated Schools,State Of North Carolina
