year,unit_code,Concentrator,Counts,School_Name,Lea_Name,State_Name
2017,740344,HLTH,31,Farmville Central High,Pitt County Schools,State Of North Carolina
2017,740344,HOSP,19,Farmville Central High,Pitt County Schools,State Of North Carolina
2017,740344,INFO,11,Farmville Central High,Pitt County Schools,State Of North Carolina
2017,740344,MRKT,8,Farmville Central High,Pitt County Schools,State Of North Carolina
2017,740344,TRAN,18,Farmville Central High,Pitt County Schools,State Of North Carolina
2017,740366,AAVC,28,Junius H Rose High,Pitt County Schools,State Of North Carolina
2017,740366,AGNR,83,Junius H Rose High,Pitt County Schools,State Of North Carolina
2017,740366,ARCH,21,Junius H Rose High,Pitt County Schools,State Of North Carolina
2017,740366,BMA,76,Junius H Rose High,Pitt County Schools,State Of North Carolina
2017,740366,HLTH,31,Junius H Rose High,Pitt County Schools,State Of North Carolina
2017,740366,HOSP,111,Junius H Rose High,Pitt County Schools,State Of North Carolina
2017,740366,HUMA,73,Junius H Rose High,Pitt County Schools,State Of North Carolina
2017,740366,INFO,25,Junius H Rose High,Pitt County Schools,State Of North Carolina
2017,740366,MANU,14,Junius H Rose High,Pitt County Schools,State Of North Carolina
2017,740366,MRKT,12,Junius H Rose High,Pitt County Schools,State Of North Carolina
2017,740366,TRAN,20,Junius H Rose High,Pitt County Schools,State Of North Carolina
2017,740374,AGNR,194,North Pitt High,Pitt County Schools,State Of North Carolina
2017,740374,ARCH,33,North Pitt High,Pitt County Schools,State Of North Carolina
2017,740374,BMA,22,North Pitt High,Pitt County Schools,State Of North Carolina
2017,740374,FINA,13,North Pitt High,Pitt County Schools,State Of North Carolina
2017,740374,HLTH,42,North Pitt High,Pitt County Schools,State Of North Carolina
2017,740374,HOSP,110,North Pitt High,Pitt County Schools,State Of North Carolina
2017,740374,HUMA,3,North Pitt High,Pitt County Schools,State Of North Carolina
2017,740374,INFO,8,North Pitt High,Pitt County Schools,State Of North Carolina
2017,740374,TRAN,3,North Pitt High,Pitt County Schools,State Of North Carolina
2017,740388,AAVC,71,South Central High,Pitt County Schools,State Of North Carolina
2017,740388,AGNR,225,South Central High,Pitt County Schools,State Of North Carolina
2017,740388,ARCH,68,South Central High,Pitt County Schools,State Of North Carolina
2017,740388,BMA,23,South Central High,Pitt County Schools,State Of North Carolina
2017,740388,FINA,2,South Central High,Pitt County Schools,State Of North Carolina
2017,740388,HLTH,83,South Central High,Pitt County Schools,State Of North Carolina
2017,740388,HOSP,296,South Central High,Pitt County Schools,State Of North Carolina
2017,740388,HUMA,16,South Central High,Pitt County Schools,State Of North Carolina
2017,740388,INFO,44,South Central High,Pitt County Schools,State Of North Carolina
2017,740388,MANU,31,South Central High,Pitt County Schools,State Of North Carolina
2017,740388,MRKT,9,South Central High,Pitt County Schools,State Of North Carolina
2017,740388,TRAN,28,South Central High,Pitt County Schools,State Of North Carolina
2017,750318,AGNR,68,Polk County High School,Polk County Schools,State Of North Carolina
2017,750318,ARCH,20,Polk County High School,Polk County Schools,State Of North Carolina
2017,750318,BMA,4,Polk County High School,Polk County Schools,State Of North Carolina
2017,750318,HLTH,39,Polk County High School,Polk County Schools,State Of North Carolina
2017,750318,HOSP,35,Polk County High School,Polk County Schools,State Of North Carolina
2017,750318,INFO,4,Polk County High School,Polk County Schools,State Of North Carolina
2017,750318,LAW,16,Polk County High School,Polk County Schools,State Of North Carolina
2017,750318,MANU,2,Polk County High School,Polk County Schools,State Of North Carolina
2017,750318,STEM,7,Polk County High School,Polk County Schools,State Of North Carolina
2017,760318,AAVC,16,Eastern Randolph High,Randolph County Schools,State Of North Carolina
2017,760318,AGNR,57,Eastern Randolph High,Randolph County Schools,State Of North Carolina
2017,760318,ARCH,35,Eastern Randolph High,Randolph County Schools,State Of North Carolina
2017,760318,BMA,25,Eastern Randolph High,Randolph County Schools,State Of North Carolina
2017,760318,FINA,4,Eastern Randolph High,Randolph County Schools,State Of North Carolina
2017,760318,HLTH,11,Eastern Randolph High,Randolph County Schools,State Of North Carolina
2017,760318,HUMA,12,Eastern Randolph High,Randolph County Schools,State Of North Carolina
2017,760318,INFO,28,Eastern Randolph High,Randolph County Schools,State Of North Carolina
2017,760318,MRKT,6,Eastern Randolph High,Randolph County Schools,State Of North Carolina
2017,760318,TRAN,3,Eastern Randolph High,Randolph County Schools,State Of North Carolina
2017,760339,AGNR,84,Providence Grove High,Randolph County Schools,State Of North Carolina
2017,760339,ARCH,37,Providence Grove High,Randolph County Schools,State Of North Carolina
2017,760339,BMA,43,Providence Grove High,Randolph County Schools,State Of North Carolina
2017,760339,FINA,13,Providence Grove High,Randolph County Schools,State Of North Carolina
2017,760339,HLTH,64,Providence Grove High,Randolph County Schools,State Of North Carolina
2017,760339,HOSP,33,Providence Grove High,Randolph County Schools,State Of North Carolina
2017,760339,INFO,29,Providence Grove High,Randolph County Schools,State Of North Carolina
2017,760339,LAW,1,Providence Grove High,Randolph County Schools,State Of North Carolina
2017,760339,STEM,1,Providence Grove High,Randolph County Schools,State Of North Carolina
2017,760339,TRAN,2,Providence Grove High,Randolph County Schools,State Of North Carolina
2017,760348,AGNR,71,Randleman High,Randolph County Schools,State Of North Carolina
2017,760348,ARCH,5,Randleman High,Randolph County Schools,State Of North Carolina
2017,760348,BMA,15,Randleman High,Randolph County Schools,State Of North Carolina
2017,760348,HLTH,29,Randleman High,Randolph County Schools,State Of North Carolina
2017,760348,HOSP,41,Randleman High,Randolph County Schools,State Of North Carolina
2017,760348,HUMA,25,Randleman High,Randolph County Schools,State Of North Carolina
2017,760348,INFO,12,Randleman High,Randolph County Schools,State Of North Carolina
2017,760348,LAW,1,Randleman High,Randolph County Schools,State Of North Carolina
2017,760348,MANU,55,Randleman High,Randolph County Schools,State Of North Carolina
2017,760348,MRKT,35,Randleman High,Randolph County Schools,State Of North Carolina
2017,760348,TRAN,56,Randleman High,Randolph County Schools,State Of North Carolina
2017,760354,HUMA,1,Randolph Early College High,Randolph County Schools,State Of North Carolina
2017,760354,LAW,2,Randolph Early College High,Randolph County Schools,State Of North Carolina
2017,760358,AAVC,3,Southwestern Randolph High,Randolph County Schools,State Of North Carolina
2017,760358,AGNR,59,Southwestern Randolph High,Randolph County Schools,State Of North Carolina
2017,760358,ARCH,82,Southwestern Randolph High,Randolph County Schools,State Of North Carolina
2017,760358,BMA,12,Southwestern Randolph High,Randolph County Schools,State Of North Carolina
2017,760358,HLTH,42,Southwestern Randolph High,Randolph County Schools,State Of North Carolina
2017,760358,HOSP,12,Southwestern Randolph High,Randolph County Schools,State Of North Carolina
2017,760358,HUMA,13,Southwestern Randolph High,Randolph County Schools,State Of North Carolina
2017,760358,INFO,15,Southwestern Randolph High,Randolph County Schools,State Of North Carolina
2017,760358,LAW,2,Southwestern Randolph High,Randolph County Schools,State Of North Carolina
2017,760358,MANU,1,Southwestern Randolph High,Randolph County Schools,State Of North Carolina
2017,760358,STEM,2,Southwestern Randolph High,Randolph County Schools,State Of North Carolina
2017,760358,TRAN,6,Southwestern Randolph High,Randolph County Schools,State Of North Carolina
2017,760380,AGNR,66,Trinity High,Randolph County Schools,State Of North Carolina
2017,760380,ARCH,33,Trinity High,Randolph County Schools,State Of North Carolina
2017,760380,HLTH,27,Trinity High,Randolph County Schools,State Of North Carolina
2017,760380,HOSP,19,Trinity High,Randolph County Schools,State Of North Carolina
2017,760380,HUMA,12,Trinity High,Randolph County Schools,State Of North Carolina
2017,760380,INFO,12,Trinity High,Randolph County Schools,State Of North Carolina
2017,760380,LAW,2,Trinity High,Randolph County Schools,State Of North Carolina
2017,760380,TRAN,2,Trinity High,Randolph County Schools,State Of North Carolina
2017,760388,AGNR,40,Wheatmore High,Randolph County Schools,State Of North Carolina
2017,760388,ARCH,22,Wheatmore High,Randolph County Schools,State Of North Carolina
2017,760388,BMA,30,Wheatmore High,Randolph County Schools,State Of North Carolina
2017,760388,FINA,1,Wheatmore High,Randolph County Schools,State Of North Carolina
2017,760388,HLTH,27,Wheatmore High,Randolph County Schools,State Of North Carolina
2017,760388,HOSP,43,Wheatmore High,Randolph County Schools,State Of North Carolina
2017,760388,HUMA,9,Wheatmore High,Randolph County Schools,State Of North Carolina
2017,760388,INFO,22,Wheatmore High,Randolph County Schools,State Of North Carolina
2017,760388,LAW,2,Wheatmore High,Randolph County Schools,State Of North Carolina
2017,760388,MANU,2,Wheatmore High,Randolph County Schools,State Of North Carolina
2017,760388,MRKT,28,Wheatmore High,Randolph County Schools,State Of North Carolina
2017,760388,TRAN,16,Wheatmore High,Randolph County Schools,State Of North Carolina
2017,761304,AAVC,18,Asheboro High,Asheboro City Schools,State Of North Carolina
2017,761304,AGNR,14,Asheboro High,Asheboro City Schools,State Of North Carolina
2017,761304,ARCH,7,Asheboro High,Asheboro City Schools,State Of North Carolina
2017,761304,BMA,11,Asheboro High,Asheboro City Schools,State Of North Carolina
2017,761304,HLTH,67,Asheboro High,Asheboro City Schools,State Of North Carolina
2017,761304,HOSP,50,Asheboro High,Asheboro City Schools,State Of North Carolina
2017,761304,HUMA,24,Asheboro High,Asheboro City Schools,State Of North Carolina
2017,761304,INFO,9,Asheboro High,Asheboro City Schools,State Of North Carolina
2017,761304,LAW,8,Asheboro High,Asheboro City Schools,State Of North Carolina
2017,761304,MANU,6,Asheboro High,Asheboro City Schools,State Of North Carolina
2017,761304,MRKT,78,Asheboro High,Asheboro City Schools,State Of North Carolina
2017,761304,STEM,2,Asheboro High,Asheboro City Schools,State Of North Carolina
2017,761304,TRAN,4,Asheboro High,Asheboro City Schools,State Of North Carolina
2017,770342,HLTH,1,Ashley Chapel Educational Center,Richmond County Schools,State Of North Carolina
2017,770348,AAVC,44,Richmond Senior High,Richmond County Schools,State Of North Carolina
2017,770348,AGNR,12,Richmond Senior High,Richmond County Schools,State Of North Carolina
2017,770348,ARCH,39,Richmond Senior High,Richmond County Schools,State Of North Carolina
2017,770348,BMA,80,Richmond Senior High,Richmond County Schools,State Of North Carolina
2017,770348,FINA,39,Richmond Senior High,Richmond County Schools,State Of North Carolina
2017,770348,HLTH,80,Richmond Senior High,Richmond County Schools,State Of North Carolina
2017,770348,HOSP,103,Richmond Senior High,Richmond County Schools,State Of North Carolina
2017,770348,INFO,85,Richmond Senior High,Richmond County Schools,State Of North Carolina
2017,770348,LAW,35,Richmond Senior High,Richmond County Schools,State Of North Carolina
2017,770348,MANU,18,Richmond Senior High,Richmond County Schools,State Of North Carolina
2017,770348,MRKT,56,Richmond Senior High,Richmond County Schools,State Of North Carolina
2017,770348,STEM,47,Richmond Senior High,Richmond County Schools,State Of North Carolina
2017,770348,TRAN,87,Richmond Senior High,Richmond County Schools,State Of North Carolina
2017,770349,BMA,196,Richmond Early College High,Richmond County Schools,State Of North Carolina
2017,770349,FINA,66,Richmond Early College High,Richmond County Schools,State Of North Carolina
2017,770349,LAW,1,Richmond Early College High,Richmond County Schools,State Of North Carolina
2017,770349,STEM,65,Richmond Early College High,Richmond County Schools,State Of North Carolina
2017,780325,AAVC,4,Fairmont High,Robeson County Schools,State Of North Carolina
2017,780325,AGNR,31,Fairmont High,Robeson County Schools,State Of North Carolina
2017,780325,ARCH,9,Fairmont High,Robeson County Schools,State Of North Carolina
2017,780325,BMA,70,Fairmont High,Robeson County Schools,State Of North Carolina
2017,780325,FINA,30,Fairmont High,Robeson County Schools,State Of North Carolina
2017,780325,HLTH,92,Fairmont High,Robeson County Schools,State Of North Carolina
2017,780325,HOSP,5,Fairmont High,Robeson County Schools,State Of North Carolina
2017,780325,INFO,9,Fairmont High,Robeson County Schools,State Of North Carolina
2017,780325,LAW,2,Fairmont High,Robeson County Schools,State Of North Carolina
2017,780325,MANU,7,Fairmont High,Robeson County Schools,State Of North Carolina
2017,780325,MRKT,6,Fairmont High,Robeson County Schools,State Of North Carolina
2017,780325,STEM,2,Fairmont High,Robeson County Schools,State Of North Carolina
2017,780342,AAVC,31,Lumberton Senior High,Robeson County Schools,State Of North Carolina
2017,780342,AGNR,129,Lumberton Senior High,Robeson County Schools,State Of North Carolina
2017,780342,ARCH,8,Lumberton Senior High,Robeson County Schools,State Of North Carolina
2017,780342,BMA,58,Lumberton Senior High,Robeson County Schools,State Of North Carolina
2017,780342,FINA,14,Lumberton Senior High,Robeson County Schools,State Of North Carolina
2017,780342,HLTH,90,Lumberton Senior High,Robeson County Schools,State Of North Carolina
2017,780342,HOSP,82,Lumberton Senior High,Robeson County Schools,State Of North Carolina
2017,780342,INFO,53,Lumberton Senior High,Robeson County Schools,State Of North Carolina
2017,780342,LAW,9,Lumberton Senior High,Robeson County Schools,State Of North Carolina
2017,780342,MANU,20,Lumberton Senior High,Robeson County Schools,State Of North Carolina
2017,780342,STEM,7,Lumberton Senior High,Robeson County Schools,State Of North Carolina
2017,780342,TRAN,8,Lumberton Senior High,Robeson County Schools,State Of North Carolina
2017,780385,AGNR,1,PSRC Early College at RCC,Robeson County Schools,State Of North Carolina
2017,780385,ARCH,62,PSRC Early College at RCC,Robeson County Schools,State Of North Carolina
2017,780385,BMA,149,PSRC Early College at RCC,Robeson County Schools,State Of North Carolina
2017,780385,HOSP,1,PSRC Early College at RCC,Robeson County Schools,State Of North Carolina
2017,780385,INFO,2,PSRC Early College at RCC,Robeson County Schools,State Of North Carolina
2017,780385,MANU,2,PSRC Early College at RCC,Robeson County Schools,State Of North Carolina
2017,780385,STEM,1,PSRC Early College at RCC,Robeson County Schools,State Of North Carolina
2017,780391,AAVC,4,Red Springs High,Robeson County Schools,State Of North Carolina
2017,780391,AGNR,33,Red Springs High,Robeson County Schools,State Of North Carolina
2017,780391,ARCH,4,Red Springs High,Robeson County Schools,State Of North Carolina
2017,780391,BMA,40,Red Springs High,Robeson County Schools,State Of North Carolina
2017,780391,FINA,1,Red Springs High,Robeson County Schools,State Of North Carolina
2017,780391,HLTH,29,Red Springs High,Robeson County Schools,State Of North Carolina
2017,780391,HOSP,23,Red Springs High,Robeson County Schools,State Of North Carolina
2017,780391,INFO,6,Red Springs High,Robeson County Schools,State Of North Carolina
2017,780391,LAW,6,Red Springs High,Robeson County Schools,State Of North Carolina
2017,780391,MANU,1,Red Springs High,Robeson County Schools,State Of North Carolina
2017,780391,MRKT,34,Red Springs High,Robeson County Schools,State Of North Carolina
2017,780391,STEM,1,Red Springs High,Robeson County Schools,State Of North Carolina
2017,780391,TRAN,22,Red Springs High,Robeson County Schools,State Of North Carolina
2017,780401,AAVC,10,Saint Pauls High,Robeson County Schools,State Of North Carolina
2017,780401,AGNR,96,Saint Pauls High,Robeson County Schools,State Of North Carolina
2017,780401,ARCH,10,Saint Pauls High,Robeson County Schools,State Of North Carolina
2017,780401,HLTH,28,Saint Pauls High,Robeson County Schools,State Of North Carolina
2017,780401,HOSP,25,Saint Pauls High,Robeson County Schools,State Of North Carolina
2017,780401,INFO,5,Saint Pauls High,Robeson County Schools,State Of North Carolina
2017,780401,MANU,15,Saint Pauls High,Robeson County Schools,State Of North Carolina
2017,780401,MRKT,1,Saint Pauls High,Robeson County Schools,State Of North Carolina
2017,780401,STEM,4,Saint Pauls High,Robeson County Schools,State Of North Carolina
2017,780401,TRAN,4,Saint Pauls High,Robeson County Schools,State Of North Carolina
2017,780402,AAVC,5,South Robeson High,Robeson County Schools,State Of North Carolina
2017,780402,AGNR,31,South Robeson High,Robeson County Schools,State Of North Carolina
2017,780402,ARCH,2,South Robeson High,Robeson County Schools,State Of North Carolina
2017,780402,BMA,18,South Robeson High,Robeson County Schools,State Of North Carolina
2017,780402,HLTH,7,South Robeson High,Robeson County Schools,State Of North Carolina
2017,780402,HOSP,29,South Robeson High,Robeson County Schools,State Of North Carolina
2017,780402,INFO,5,South Robeson High,Robeson County Schools,State Of North Carolina
2017,780402,MANU,4,South Robeson High,Robeson County Schools,State Of North Carolina
2017,780402,STEM,1,South Robeson High,Robeson County Schools,State Of North Carolina
2017,780420,AAVC,4,Purnell Swett High,Robeson County Schools,State Of North Carolina
2017,780420,AGNR,106,Purnell Swett High,Robeson County Schools,State Of North Carolina
2017,780420,ARCH,21,Purnell Swett High,Robeson County Schools,State Of North Carolina
2017,780420,BMA,7,Purnell Swett High,Robeson County Schools,State Of North Carolina
2017,780420,FINA,13,Purnell Swett High,Robeson County Schools,State Of North Carolina
2017,780420,HLTH,84,Purnell Swett High,Robeson County Schools,State Of North Carolina
2017,780420,HOSP,25,Purnell Swett High,Robeson County Schools,State Of North Carolina
2017,780420,INFO,8,Purnell Swett High,Robeson County Schools,State Of North Carolina
2017,780420,LAW,23,Purnell Swett High,Robeson County Schools,State Of North Carolina
2017,780420,MANU,14,Purnell Swett High,Robeson County Schools,State Of North Carolina
2017,780420,STEM,5,Purnell Swett High,Robeson County Schools,State Of North Carolina
2017,780420,TRAN,5,Purnell Swett High,Robeson County Schools,State Of North Carolina
2017,790314,AAVC,7,Dalton McMichael High,Rockingham County Schools,State Of North Carolina
2017,790314,AGNR,42,Dalton McMichael High,Rockingham County Schools,State Of North Carolina
2017,790314,ARCH,17,Dalton McMichael High,Rockingham County Schools,State Of North Carolina
2017,790314,BMA,5,Dalton McMichael High,Rockingham County Schools,State Of North Carolina
2017,790314,HLTH,16,Dalton McMichael High,Rockingham County Schools,State Of North Carolina
2017,790314,HOSP,17,Dalton McMichael High,Rockingham County Schools,State Of North Carolina
2017,790314,INFO,3,Dalton McMichael High,Rockingham County Schools,State Of North Carolina
2017,790314,MANU,4,Dalton McMichael High,Rockingham County Schools,State Of North Carolina
2017,790314,STEM,17,Dalton McMichael High,Rockingham County Schools,State Of North Carolina
2017,790354,AGNR,91,John M Morehead High,Rockingham County Schools,State Of North Carolina
2017,790354,ARCH,69,John M Morehead High,Rockingham County Schools,State Of North Carolina
2017,790354,BMA,8,John M Morehead High,Rockingham County Schools,State Of North Carolina
2017,790354,HLTH,33,John M Morehead High,Rockingham County Schools,State Of North Carolina
2017,790354,HOSP,87,John M Morehead High,Rockingham County Schools,State Of North Carolina
2017,790354,HUMA,2,John M Morehead High,Rockingham County Schools,State Of North Carolina
2017,790354,INFO,20,John M Morehead High,Rockingham County Schools,State Of North Carolina
2017,790354,MANU,14,John M Morehead High,Rockingham County Schools,State Of North Carolina
2017,790354,MRKT,7,John M Morehead High,Rockingham County Schools,State Of North Carolina
2017,790354,STEM,7,John M Morehead High,Rockingham County Schools,State Of North Carolina
2017,790354,TRAN,74,John M Morehead High,Rockingham County Schools,State Of North Carolina
2017,790366,AGNR,8,Reidsville High,Rockingham County Schools,State Of North Carolina
2017,790366,HLTH,14,Reidsville High,Rockingham County Schools,State Of North Carolina
2017,790366,HOSP,19,Reidsville High,Rockingham County Schools,State Of North Carolina
2017,790366,HUMA,2,Reidsville High,Rockingham County Schools,State Of North Carolina
2017,790378,AAVC,15,Rockingham County High,Rockingham County Schools,State Of North Carolina
2017,790378,AGNR,24,Rockingham County High,Rockingham County Schools,State Of North Carolina
2017,790378,ARCH,11,Rockingham County High,Rockingham County Schools,State Of North Carolina
2017,790378,BMA,16,Rockingham County High,Rockingham County Schools,State Of North Carolina
2017,790378,HLTH,33,Rockingham County High,Rockingham County Schools,State Of North Carolina
2017,790378,HOSP,15,Rockingham County High,Rockingham County Schools,State Of North Carolina
2017,790378,HUMA,4,Rockingham County High,Rockingham County Schools,State Of North Carolina
2017,790378,INFO,15,Rockingham County High,Rockingham County Schools,State Of North Carolina
2017,790378,LAW,19,Rockingham County High,Rockingham County Schools,State Of North Carolina
2017,790378,MANU,25,Rockingham County High,Rockingham County Schools,State Of North Carolina
2017,790378,MRKT,11,Rockingham County High,Rockingham County Schools,State Of North Carolina
2017,790378,STEM,4,Rockingham County High,Rockingham County Schools,State Of North Carolina
2017,790378,TRAN,20,Rockingham County High,Rockingham County Schools,State Of North Carolina
2017,790379,MANU,1,Rockingham Co Early College High,Rockingham County Schools,State Of North Carolina
2017,790392,AGNR,1,The SCORE Center,Rockingham County Schools,State Of North Carolina
2017,800308,AGNR,3,Henderson High,Rowan-Salisbury Schools,State Of North Carolina
2017,800340,AAVC,2,East Rowan High,Rowan-Salisbury Schools,State Of North Carolina
2017,800340,AGNR,102,East Rowan High,Rowan-Salisbury Schools,State Of North Carolina
2017,800340,ARCH,50,East Rowan High,Rowan-Salisbury Schools,State Of North Carolina
2017,800340,HLTH,25,East Rowan High,Rowan-Salisbury Schools,State Of North Carolina
2017,800340,HOSP,78,East Rowan High,Rowan-Salisbury Schools,State Of North Carolina
2017,800340,HUMA,2,East Rowan High,Rowan-Salisbury Schools,State Of North Carolina
2017,800340,INFO,23,East Rowan High,Rowan-Salisbury Schools,State Of North Carolina
2017,800340,MANU,6,East Rowan High,Rowan-Salisbury Schools,State Of North Carolina
2017,800340,TRAN,2,East Rowan High,Rowan-Salisbury Schools,State Of North Carolina
2017,800361,AGNR,40,Carson High,Rowan-Salisbury Schools,State Of North Carolina
2017,800361,ARCH,43,Carson High,Rowan-Salisbury Schools,State Of North Carolina
2017,800361,HLTH,27,Carson High,Rowan-Salisbury Schools,State Of North Carolina
2017,800361,HOSP,16,Carson High,Rowan-Salisbury Schools,State Of North Carolina
2017,800361,HUMA,4,Carson High,Rowan-Salisbury Schools,State Of North Carolina
2017,800361,INFO,2,Carson High,Rowan-Salisbury Schools,State Of North Carolina
2017,800361,LAW,1,Carson High,Rowan-Salisbury Schools,State Of North Carolina
2017,800361,MANU,16,Carson High,Rowan-Salisbury Schools,State Of North Carolina
2017,800361,TRAN,1,Carson High,Rowan-Salisbury Schools,State Of North Carolina
2017,800376,AAVC,7,North Rowan High,Rowan-Salisbury Schools,State Of North Carolina
2017,800376,AGNR,14,North Rowan High,Rowan-Salisbury Schools,State Of North Carolina
2017,800376,HLTH,21,North Rowan High,Rowan-Salisbury Schools,State Of North Carolina
2017,800376,HOSP,22,North Rowan High,Rowan-Salisbury Schools,State Of North Carolina
2017,800376,HUMA,1,North Rowan High,Rowan-Salisbury Schools,State Of North Carolina
2017,800376,INFO,5,North Rowan High,Rowan-Salisbury Schools,State Of North Carolina
2017,800376,MANU,21,North Rowan High,Rowan-Salisbury Schools,State Of North Carolina
2017,800396,AGNR,24,Salisbury High,Rowan-Salisbury Schools,State Of North Carolina
2017,800396,ARCH,18,Salisbury High,Rowan-Salisbury Schools,State Of North Carolina
2017,800396,HLTH,18,Salisbury High,Rowan-Salisbury Schools,State Of North Carolina
2017,800396,HOSP,31,Salisbury High,Rowan-Salisbury Schools,State Of North Carolina
2017,800396,HUMA,2,Salisbury High,Rowan-Salisbury Schools,State Of North Carolina
2017,800396,INFO,6,Salisbury High,Rowan-Salisbury Schools,State Of North Carolina
2017,800400,AAVC,3,South Rowan High,Rowan-Salisbury Schools,State Of North Carolina
2017,800400,AGNR,42,South Rowan High,Rowan-Salisbury Schools,State Of North Carolina
2017,800400,ARCH,20,South Rowan High,Rowan-Salisbury Schools,State Of North Carolina
2017,800400,HLTH,39,South Rowan High,Rowan-Salisbury Schools,State Of North Carolina
2017,800400,HOSP,31,South Rowan High,Rowan-Salisbury Schools,State Of North Carolina
2017,800400,HUMA,2,South Rowan High,Rowan-Salisbury Schools,State Of North Carolina
2017,800400,INFO,3,South Rowan High,Rowan-Salisbury Schools,State Of North Carolina
2017,800400,MANU,2,South Rowan High,Rowan-Salisbury Schools,State Of North Carolina
2017,800400,STEM,4,South Rowan High,Rowan-Salisbury Schools,State Of North Carolina
2017,800400,TRAN,7,South Rowan High,Rowan-Salisbury Schools,State Of North Carolina
2017,800408,AAVC,25,West Rowan High,Rowan-Salisbury Schools,State Of North Carolina
2017,800408,AGNR,103,West Rowan High,Rowan-Salisbury Schools,State Of North Carolina
2017,800408,ARCH,16,West Rowan High,Rowan-Salisbury Schools,State Of North Carolina
2017,800408,BMA,12,West Rowan High,Rowan-Salisbury Schools,State Of North Carolina
2017,800408,HLTH,6,West Rowan High,Rowan-Salisbury Schools,State Of North Carolina
2017,800408,HOSP,24,West Rowan High,Rowan-Salisbury Schools,State Of North Carolina
2017,800408,MANU,47,West Rowan High,Rowan-Salisbury Schools,State Of North Carolina
2017,800408,MRKT,4,West Rowan High,Rowan-Salisbury Schools,State Of North Carolina
2017,810324,AAVC,28,Chase High School,Rutherford County Schools,State Of North Carolina
2017,810324,AGNR,67,Chase High School,Rutherford County Schools,State Of North Carolina
2017,810324,ARCH,26,Chase High School,Rutherford County Schools,State Of North Carolina
2017,810324,HLTH,16,Chase High School,Rutherford County Schools,State Of North Carolina
2017,810324,HOSP,28,Chase High School,Rutherford County Schools,State Of North Carolina
2017,810324,HUMA,2,Chase High School,Rutherford County Schools,State Of North Carolina
2017,810324,INFO,13,Chase High School,Rutherford County Schools,State Of North Carolina
2017,810324,LAW,31,Chase High School,Rutherford County Schools,State Of North Carolina
2017,810324,MANU,32,Chase High School,Rutherford County Schools,State Of North Carolina
2017,810324,STEM,13,Chase High School,Rutherford County Schools,State Of North Carolina
2017,810340,AGNR,167,East Rutherford High School,Rutherford County Schools,State Of North Carolina
2017,810340,ARCH,59,East Rutherford High School,Rutherford County Schools,State Of North Carolina
2017,810340,BMA,38,East Rutherford High School,Rutherford County Schools,State Of North Carolina
2017,810340,FINA,3,East Rutherford High School,Rutherford County Schools,State Of North Carolina
2017,810340,HLTH,22,East Rutherford High School,Rutherford County Schools,State Of North Carolina
2017,810340,HOSP,72,East Rutherford High School,Rutherford County Schools,State Of North Carolina
2017,810340,HUMA,2,East Rutherford High School,Rutherford County Schools,State Of North Carolina
2017,810340,INFO,29,East Rutherford High School,Rutherford County Schools,State Of North Carolina
2017,810340,LAW,16,East Rutherford High School,Rutherford County Schools,State Of North Carolina
2017,810340,MANU,8,East Rutherford High School,Rutherford County Schools,State Of North Carolina
2017,810340,STEM,42,East Rutherford High School,Rutherford County Schools,State Of North Carolina
2017,810340,TRAN,20,East Rutherford High School,Rutherford County Schools,State Of North Carolina
2017,810384,AGNR,61,R-S Central High School,Rutherford County Schools,State Of North Carolina
2017,810384,ARCH,17,R-S Central High School,Rutherford County Schools,State Of North Carolina
2017,810384,BMA,13,R-S Central High School,Rutherford County Schools,State Of North Carolina
2017,810384,FINA,5,R-S Central High School,Rutherford County Schools,State Of North Carolina
2017,810384,HLTH,19,R-S Central High School,Rutherford County Schools,State Of North Carolina
2017,810384,HOSP,24,R-S Central High School,Rutherford County Schools,State Of North Carolina
2017,810384,HUMA,11,R-S Central High School,Rutherford County Schools,State Of North Carolina
2017,810384,INFO,8,R-S Central High School,Rutherford County Schools,State Of North Carolina
2017,810384,LAW,9,R-S Central High School,Rutherford County Schools,State Of North Carolina
2017,810384,STEM,1,R-S Central High School,Rutherford County Schools,State Of North Carolina
2017,810384,TRAN,14,R-S Central High School,Rutherford County Schools,State Of North Carolina
2017,810386,MANU,1,Rutherford Opportunity Center,Rutherford County Schools,State Of North Carolina
2017,820324,ARCH,2,Sampson Early College High,Sampson County Schools,State Of North Carolina
2017,820324,BMA,2,Sampson Early College High,Sampson County Schools,State Of North Carolina
2017,820324,INFO,2,Sampson Early College High,Sampson County Schools,State Of North Carolina
2017,820324,LAW,2,Sampson Early College High,Sampson County Schools,State Of North Carolina
2017,820324,MANU,2,Sampson Early College High,Sampson County Schools,State Of North Carolina
2017,820348,AGNR,75,Hobbton High,Sampson County Schools,State Of North Carolina
2017,820348,BMA,43,Hobbton High,Sampson County Schools,State Of North Carolina
2017,820348,HLTH,42,Hobbton High,Sampson County Schools,State Of North Carolina
2017,820348,HOSP,23,Hobbton High,Sampson County Schools,State Of North Carolina
2017,820348,HUMA,7,Hobbton High,Sampson County Schools,State Of North Carolina
2017,820348,INFO,11,Hobbton High,Sampson County Schools,State Of North Carolina
2017,820348,LAW,2,Hobbton High,Sampson County Schools,State Of North Carolina
2017,820348,MANU,2,Hobbton High,Sampson County Schools,State Of North Carolina
2017,820348,MRKT,2,Hobbton High,Sampson County Schools,State Of North Carolina
