vphone_ad,year,unit_code,street_ad,scity_ad,state_ad,szip_ad,type_cd,closed_ind,new_ind,super_nm,category_cd,url_ad,grade_range_cd,calendar_type_txt,sna_pgm_type_cd,cover_letter_ad,school_type_txt,calendar_only_txt,title1_type_cd,clp_ind,focus_clp_ind,summer_program_ind,asm_no_spg_ind,no_data_spg_ind,Lea_Name,School_Name,State_Name,esea_status,student_num,lea_avg_student_num,st_avg_student_num,Grad_project_status,stem,url
(336)634-3220,2017,790378,180 High School Rd,Reidsville,NC,27320.0,P,0.0,0.0,,H,http://www.rock.k12.nc.us/Rchs/index.htm,9-12,"Regular School, Traditional Calendar",R,,Regular School,Traditional Calendar,,,,Y,,,Rockingham County Schools,Rockingham County High,State Of North Carolina,,1054.0,788.0,853.0,Y,,
(336)342-4261,2017,790379,NC Hwy 65,Wentworth,NC,27375.0,P,0.0,0.0,,H,,9-13,"Regular School, Traditional Calendar",R,,Regular School,Traditional Calendar,,,,Y,,,Rockingham County Schools,Rockingham Co Early College High,State Of North Carolina,,333.0,788.0,853.0,Y,,
(336)616-0073,2017,790380,182 High School Road,Reidsville,NC,27320.0,P,0.0,0.0,,M,http://www.rock.k12.nc.us/rcms/index.htm,6-8,"Regular School, Traditional Calendar",R,,Regular School,Traditional Calendar,,,,Y,,,Rockingham County Schools,Rockingham County Middle,State Of North Carolina,,797.0,636.0,629.0,,,
(336)349-6085,2017,790386,1307 South Park Drive,Reidsville,NC,27320.0,P,0.0,0.0,,E,http://www.rock.k12.nc.us/Send/index.htm,PK-5,"Regular School, Traditional Calendar",R,,Regular School,Traditional Calendar,Y,,,Y,,,Rockingham County Schools,South End Elementary,State Of North Carolina,,264.0,385.0,490.0,,,
(336)445-1999,2017,790390,203 Stone St,Stoneville,NC,27048.0,P,0.0,0.0,,E,http://www.rock.k12.nc.us/Ste/index.htm,PK-5,"Regular School, Traditional Calendar",R,,Regular School,Traditional Calendar,Y,,,Y,,,Rockingham County Schools,Stoneville Elementary,State Of North Carolina,,392.0,385.0,490.0,,,
(336)634-3209,2017,790392,401 Moss Street,Reidsville,NC,27320.0,P,0.0,0.0,,A,,K-12,"Alternative Education, Traditional Calendar",A,,Alternative Education,Traditional Calendar,,,,,Y,,Rockingham County Schools,The SCORE Center,State Of North Carolina,,39.0,39.0,565.0,N,,
(336)548-2168,2017,790394,915 NW Ayersville Rd,Madison,NC,27025.0,P,0.0,0.0,,M,http://www.rock.k12.nc.us/Wrms/index.htm,6-8,"Regular School, Traditional Calendar",R,,Regular School,Traditional Calendar,,,,Y,,,Rockingham County Schools,Western Rockingham Middle,State Of North Carolina,,605.0,636.0,629.0,,,
(336)634-3250,2017,790398,8806 NC Hwy 87,Reidsville,NC,27320.0,P,0.0,0.0,,E,http://www.rock.k12.nc.us/Went/index.htm,PK-5,"Regular School, Traditional Calendar",R,,Regular School,Traditional Calendar,,,,Y,,,Rockingham County Schools,Wentworth Elementary,State Of North Carolina,,514.0,385.0,490.0,,,
(336)349-4632,2017,790402,2830 Hwy 87,Reidsville,NC,27320.0,P,0.0,0.0,,E,http://www.rock.k12.nc.us/Wbrg/index.htm,PK-5,"Regular School, Traditional Calendar",R,,Regular School,Traditional Calendar,Y,,,Y,,,Rockingham County Schools,Williamsburg Elementary,State Of North Carolina,,525.0,385.0,490.0,,,
(336)627-2600,2017,790LEA,511 Harrington Hwy,Eden,NC,27288.0,P,0.0,0.0,Dr. Rodney H. Shotwell,M,http://www.rock.k12.nc.us,,,,,,,,,,,,,Rockingham County Schools,,State Of North Carolina,,,636.0,629.0,,,
(336)627-2600,2017,790LEA,511 Harrington Hwy,Eden,NC,27288.0,P,0.0,0.0,Dr. Rodney H. Shotwell,H,http://www.rock.k12.nc.us,,,,,,,,,,,,,Rockingham County Schools,,State Of North Carolina,,,788.0,853.0,,,
(336)627-2600,2017,790LEA,511 Harrington Hwy,Eden,NC,27288.0,P,0.0,0.0,Dr. Rodney H. Shotwell,E,http://www.rock.k12.nc.us,,,,,,,,,,,,,Rockingham County Schools,,State Of North Carolina,,,385.0,490.0,,,
(336)627-2600,2017,790LEA,511 Harrington Hwy,Eden,NC,27288.0,P,0.0,0.0,Dr. Rodney H. Shotwell,A,http://www.rock.k12.nc.us,,,,,,,,,,,,,Rockingham County Schools,,State Of North Carolina,,,39.0,565.0,,,
(336)951-2500,2017,79A000,1288 Hudson Rd,Summerfield,NC,27358.0,C,0.0,0.0,Vicky Bethel,M,http://www.bcmschool.com,6-8,"Regular School, Traditional Calendar",R,,Regular School,Traditional Calendar,,,,,,,Charter and Non-District Affiliated Schools,Bethany Community Middle,State Of North Carolina,,267.0,,629.0,,,
(704)639-3134,2017,800308,1215 North Main St,Salisbury,NC,28144.0,P,0.0,0.0,,T,http://hihs.rss.k12.nc.us,6-12,"Alternative Education, Traditional Calendar",A,http://www.rss.k12.nc.us/sites/rss.k12.nc.us/files/rss_2017_welcome_letter.pdf,Alternative Education,Traditional Calendar,Y,Y,Y,,Y,,Rowan-Salisbury Schools,Henderson High,State Of North Carolina,P,89.0,89.0,278.0,Y,,http://www.rss.k12.nc.us/sites/rss.k12.nc.us/files/rss_2017_welcome_letter.pdf
(704)857-2322,2017,800312,4245 Old Beatty Ford Rd,China Grove,NC,28023.0,P,0.0,0.0,,E,http://bes.rss.k12.nc.us,K-5,"Regular School, Traditional Calendar",R,http://www.rss.k12.nc.us/sites/rss.k12.nc.us/files/rss_2017_welcome_letter.pdf,Regular School,Traditional Calendar,Y,,,Y,,,Rowan-Salisbury Schools,Bostian Elementary,State Of North Carolina,,339.0,443.0,490.0,,,http://www.rss.k12.nc.us/sites/rss.k12.nc.us/files/rss_2017_welcome_letter.pdf
(704)279-7265,2017,800314,170 St Luke's Church Rd,Salisbury,NC,28146.0,P,0.0,0.0,,M,http://ems.rss.k12.nc.us,6-8,"Regular School, Traditional Calendar",R,http://www.rss.k12.nc.us/sites/rss.k12.nc.us/files/rss_2017_welcome_letter.pdf,Regular School,Traditional Calendar,,,,Y,,,Rowan-Salisbury Schools,"Erwin Middle, Salisbury",State Of North Carolina,,861.0,621.0,629.0,,,http://www.rss.k12.nc.us/sites/rss.k12.nc.us/files/rss_2017_welcome_letter.pdf
(704)639-3000,2017,800315,1825 Park Rd W,Salisbury,NC,28144.0,P,0.0,0.0,,E,http://oes.rss.k12.nc.us,K-5,"Regular School, Traditional Calendar",R,http://www.rss.k12.nc.us/sites/rss.k12.nc.us/files/rss_2017_welcome_letter.pdf,Regular School,Traditional Calendar,Y,,,Y,,,Rowan-Salisbury Schools,Overton Elementary,State Of North Carolina,,394.0,443.0,490.0,,,http://www.rss.k12.nc.us/sites/rss.k12.nc.us/files/rss_2017_welcome_letter.pdf
(704)857-7708,2017,800316,514 South Franklin St,China Grove,NC,28023.0,P,0.0,0.0,,E,http://cges.rss.k12.nc.us,PK-5,"Regular School, Traditional Calendar",R,http://www.rss.k12.nc.us/sites/rss.k12.nc.us/files/rss_2017_welcome_letter.pdf,Regular School,Traditional Calendar,Y,,,Y,,,Rowan-Salisbury Schools,China Grove Elementary,State Of North Carolina,,572.0,443.0,490.0,,,http://www.rss.k12.nc.us/sites/rss.k12.nc.us/files/rss_2017_welcome_letter.pdf
(704)857-7038,2017,800320,1013 North Main St,China Grove,NC,28023.0,P,0.0,0.0,,M,http://cgms.rss.k12.nc.us,6-8,"Regular School, Traditional Calendar",R,http://www.rss.k12.nc.us/sites/rss.k12.nc.us/files/rss_2017_welcome_letter.pdf,Regular School,Traditional Calendar,,,,Y,,,Rowan-Salisbury Schools,China Grove Middle,State Of North Carolina,,479.0,621.0,629.0,,,http://www.rss.k12.nc.us/sites/rss.k12.nc.us/files/rss_2017_welcome_letter.pdf
(704)278-2131,2017,800324,107 School St,Cleveland,NC,27013.0,P,0.0,0.0,,E,http://ces.rss.k12.nc.us,K-5,"Regular School, Traditional Calendar",R,http://www.rss.k12.nc.us/sites/rss.k12.nc.us/files/rss_2017_welcome_letter.pdf,Regular School,Traditional Calendar,Y,,,Y,,,Rowan-Salisbury Schools,"Cleveland Elementary, Cleveland",State Of North Carolina,,281.0,443.0,490.0,,,http://www.rss.k12.nc.us/sites/rss.k12.nc.us/files/rss_2017_welcome_letter.pdf
(704)857-7946,2017,800328,214 West Rice St,Landis,NC,28088.0,P,0.0,0.0,,M,http://clms.rss.k12.nc.us,6-8,"Regular School, Traditional Calendar",R,http://www.rss.k12.nc.us/sites/rss.k12.nc.us/files/rss_2017_welcome_letter.pdf,Regular School,Traditional Calendar,,,,Y,,,Rowan-Salisbury Schools,Corriher Lipe Middle,State Of North Carolina,,523.0,621.0,629.0,,,http://www.rss.k12.nc.us/sites/rss.k12.nc.us/files/rss_2017_welcome_letter.pdf
(704)279-5232,2017,800340,175 St Luke's Church Rd,Salisbury,NC,28146.0,P,0.0,0.0,,H,http://erhs.rss.k12.nc.us,9-12,"Regular School, Traditional Calendar",R,http://www.rss.k12.nc.us/sites/rss.k12.nc.us/files/rss_2017_welcome_letter.pdf,Regular School,Traditional Calendar,,,,Y,,,Rowan-Salisbury Schools,East Rowan High,State Of North Carolina,,1011.0,833.0,853.0,Y,,http://www.rss.k12.nc.us/sites/rss.k12.nc.us/files/rss_2017_welcome_letter.pdf
(704)216-0273,2017,800346,685 East Ritchie Rd,Salisbury,NC,28146.0,P,0.0,0.0,,E,http://www.rss.k12.nc.us/schoolpgs/edkes/Koontz.html,K-5,"Regular School, Traditional Calendar",R,http://www.rss.k12.nc.us/sites/rss.k12.nc.us/files/rss_2017_welcome_letter.pdf,Regular School,Traditional Calendar,Y,,,Y,,,Rowan-Salisbury Schools,Koontz Elementary,State Of North Carolina,,474.0,443.0,490.0,,,http://www.rss.k12.nc.us/sites/rss.k12.nc.us/files/rss_2017_welcome_letter.pdf
(704)279-2899,2017,800347,655 Holshouser Rd,Rockwell,NC,28138.0,P,0.0,0.0,,E,http://ses.rss.k12.nc.us,PK-5,"Regular School, Traditional Calendar",R,http://www.rss.k12.nc.us/sites/rss.k12.nc.us/files/rss_2017_welcome_letter.pdf,Regular School,Traditional Calendar,Y,,,Y,,,Rowan-Salisbury Schools,Shive Elementary,State Of North Carolina,,428.0,443.0,490.0,,,http://www.rss.k12.nc.us/sites/rss.k12.nc.us/files/rss_2017_welcome_letter.pdf
(704)933-2534,2017,800348,925 North Enochville Ave,China Grove,NC,28023.0,P,0.0,0.0,,E,http://ees.rss.k12.nc.us,K-5,"Regular School, Traditional Calendar",R,http://www.rss.k12.nc.us/sites/rss.k12.nc.us/files/rss_2017_welcome_letter.pdf,Regular School,Traditional Calendar,Y,,,Y,,,Rowan-Salisbury Schools,Enochville Elementary,State Of North Carolina,,382.0,443.0,490.0,,,http://www.rss.k12.nc.us/sites/rss.k12.nc.us/files/rss_2017_welcome_letter.pdf
(704)279-3195,2017,800352,1000 School St,Faith,NC,28041.0,P,0.0,0.0,,E,http://fes.rss.k12.nc.us,K-5,"Regular School, Traditional Calendar",R,http://www.rss.k12.nc.us/sites/rss.k12.nc.us/files/rss_2017_welcome_letter.pdf,Regular School,Traditional Calendar,Y,,,Y,,,Rowan-Salisbury Schools,Faith Elementary,State Of North Carolina,,390.0,443.0,490.0,,,http://www.rss.k12.nc.us/sites/rss.k12.nc.us/files/rss_2017_welcome_letter.pdf
(704)279-2154,2017,800356,118 South Walnut St,Salisbury,NC,28146.0,P,0.0,0.0,,E,http://gqes.rss.k12.nc.us,PK-5,"Regular School, Traditional Calendar",R,http://www.rss.k12.nc.us/sites/rss.k12.nc.us/files/rss_2017_welcome_letter.pdf,Regular School,Traditional Calendar,Y,,,Y,,,Rowan-Salisbury Schools,Granite Quarry Elementary,State Of North Carolina,,534.0,443.0,490.0,,,http://www.rss.k12.nc.us/sites/rss.k12.nc.us/files/rss_2017_welcome_letter.pdf
(704)639-3009,2017,800358,2800 Jake Alexander Blvd N,Salisbury,NC,28147.0,P,0.0,0.0,,E,http://ies.rss.k12.nc.us,PK-5,"Regular School, Traditional Calendar",R,http://www.rss.k12.nc.us/sites/rss.k12.nc.us/files/rss_2017_welcome_letter.pdf,Regular School,Traditional Calendar,Y,,,Y,,,Rowan-Salisbury Schools,Isenberg Elementary,State Of North Carolina,,404.0,443.0,490.0,,,http://www.rss.k12.nc.us/sites/rss.k12.nc.us/files/rss_2017_welcome_letter.pdf
(704)639-3046,2017,800359,465 Choate Rd,Salisbury,NC,28146.0,P,0.0,0.0,,E,http://hdes.rss.k12.nc.us,PK-5,"Regular School, Traditional Calendar",R,http://www.rss.k12.nc.us/sites/rss.k12.nc.us/files/rss_2017_welcome_letter.pdf,Regular School,Traditional Calendar,Y,,,Y,,,Rowan-Salisbury Schools,Dole Elementary,State Of North Carolina,,499.0,443.0,490.0,,,http://www.rss.k12.nc.us/sites/rss.k12.nc.us/files/rss_2017_welcome_letter.pdf
(704)639-3038,2017,800360,625 Hurley School Rd,Salisbury,NC,28147.0,P,0.0,0.0,,E,http://hes.rss.k12.nc.us,K-5,"Regular School, Traditional Calendar",R,http://www.rss.k12.nc.us/sites/rss.k12.nc.us/files/rss_2017_welcome_letter.pdf,Regular School,Traditional Calendar,Y,,,Y,,,Rowan-Salisbury Schools,Hurley Elementary,State Of North Carolina,F,496.0,443.0,490.0,,,http://www.rss.k12.nc.us/sites/rss.k12.nc.us/files/rss_2017_welcome_letter.pdf
(704)855-7297,2017,800361,290 Kress Venture Dr,China Grove,NC,28023.0,P,0.0,0.0,,H,http://jchs.rss.k12.nc.us,9-12,"Regular School, Traditional Calendar",R,http://www.rss.k12.nc.us/sites/rss.k12.nc.us/files/rss_2017_welcome_letter.pdf,Regular School,Traditional Calendar,,,,Y,,,Rowan-Salisbury Schools,Carson High,State Of North Carolina,,1211.0,833.0,853.0,Y,,http://www.rss.k12.nc.us/sites/rss.k12.nc.us/files/rss_2017_welcome_letter.pdf
(704)857-3400,2017,800362,3075 Shue Rd,Salisbury,NC,28147.0,P,0.0,0.0,,E,http://kes.rss.k12.nc.us,K-5,"Regular School, Traditional Calendar",R,http://www.rss.k12.nc.us/sites/rss.k12.nc.us/files/rss_2017_welcome_letter.pdf,Regular School,Traditional Calendar,Y,,,Y,,,Rowan-Salisbury Schools,Knollwood Elementary,State Of North Carolina,,637.0,443.0,490.0,,,http://www.rss.k12.nc.us/sites/rss.k12.nc.us/files/rss_2017_welcome_letter.pdf
(704)633-2922,2017,800363,1625 Park Rd W,Salisbury,NC,28144.0,P,0.0,0.0,,M,http://www.rss.k12.nc.us/schoolpgs/Kms/kms.html,6-8,"Regular School, Traditional Calendar",R,http://www.rss.k12.nc.us/sites/rss.k12.nc.us/files/rss_2017_welcome_letter.pdf,Regular School,Traditional Calendar,Y,,,Y,,,Rowan-Salisbury Schools,Knox Middle,State Of North Carolina,,570.0,621.0,629.0,,,http://www.rss.k12.nc.us/sites/rss.k12.nc.us/files/rss_2017_welcome_letter.pdf
(704)857-3111,2017,800364,801 West Ryder Ave,Landis,NC,28088.0,P,0.0,0.0,,E,http://les.rss.k12.nc.us,PK-5,"Regular School, Traditional Calendar",R,http://www.rss.k12.nc.us/sites/rss.k12.nc.us/files/rss_2017_welcome_letter.pdf,Regular School,Traditional Calendar,Y,,,Y,,,Rowan-Salisbury Schools,Landis Elementary,State Of North Carolina,,474.0,443.0,490.0,,,http://www.rss.k12.nc.us/sites/rss.k12.nc.us/files/rss_2017_welcome_letter.pdf
(704)855-5591,2017,800366,155 Ed Deal Rd,China Grove,NC,28023.0,P,0.0,0.0,,E,http://mbes.rss.k12.nc.us,PK-5,"Regular School, Traditional Calendar",R,http://www.rss.k12.nc.us/sites/rss.k12.nc.us/files/rss_2017_welcome_letter.pdf,Regular School,Traditional Calendar,Y,,,Y,,,Rowan-Salisbury Schools,Millbridge Elementary,State Of North Carolina,,558.0,443.0,490.0,,,http://www.rss.k12.nc.us/sites/rss.k12.nc.us/files/rss_2017_welcome_letter.pdf
(704)636-0169,2017,800368,3860 Liberty Rd,Gold Hill,NC,28071.0,P,0.0,0.0,,E,http://mes.rss.k12.nc.us,PK-5,"Regular School, Traditional Calendar",R,http://www.rss.k12.nc.us/sites/rss.k12.nc.us/files/rss_2017_welcome_letter.pdf,Regular School,Traditional Calendar,Y,,,Y,,,Rowan-Salisbury Schools,Morgan Elementary,State Of North Carolina,,323.0,443.0,490.0,,,http://www.rss.k12.nc.us/sites/rss.k12.nc.us/files/rss_2017_welcome_letter.pdf
(704)278-2750,2017,800372,13155 NC 801 Hwy,Mount Ulla,NC,28125.0,P,0.0,0.0,,E,http://mues.rss.k12.nc.us,K-5,"Regular School, Traditional Calendar",R,http://www.rss.k12.nc.us/sites/rss.k12.nc.us/files/rss_2017_welcome_letter.pdf,Regular School,Traditional Calendar,Y,,,Y,,,Rowan-Salisbury Schools,Mt Ulla Elementary,State Of North Carolina,,291.0,443.0,490.0,,,http://www.rss.k12.nc.us/sites/rss.k12.nc.us/files/rss_2017_welcome_letter.pdf
(704)639-3042,2017,800373,600 Charles St,Spencer,NC,28159.0,P,0.0,0.0,,E,http://nres.rss.k12.nc.us,PK-5,"Regular School, Traditional Calendar",R,http://www.rss.k12.nc.us/sites/rss.k12.nc.us/files/rss_2017_welcome_letter.pdf,Regular School,Traditional Calendar,Y,,,Y,,,Rowan-Salisbury Schools,North Rowan Elementary,State Of North Carolina,,535.0,443.0,490.0,,,http://www.rss.k12.nc.us/sites/rss.k12.nc.us/files/rss_2017_welcome_letter.pdf
(704)636-4420,2017,800376,300 North Whitehead Ave,Spencer,NC,28159.0,P,0.0,0.0,,H,http://nrhs.rss.k12.nc.us,9-12,"Regular School, Traditional Calendar",R,http://www.rss.k12.nc.us/sites/rss.k12.nc.us/files/rss_2017_welcome_letter.pdf,Regular School,Traditional Calendar,,,,Y,,,Rowan-Salisbury Schools,North Rowan High,State Of North Carolina,,598.0,833.0,853.0,Y,,http://www.rss.k12.nc.us/sites/rss.k12.nc.us/files/rss_2017_welcome_letter.pdf
(704)639-3018,2017,800377,512 Charles St,Spencer,NC,28159.0,P,0.0,0.0,,M,http://nrms.rss.k12.nc.us,6-8,"Regular School, Traditional Calendar",R,http://www.rss.k12.nc.us/sites/rss.k12.nc.us/files/rss_2017_welcome_letter.pdf,Regular School,Traditional Calendar,Y,,,Y,,,Rowan-Salisbury Schools,North Rowan Middle,State Of North Carolina,,490.0,621.0,629.0,,,http://www.rss.k12.nc.us/sites/rss.k12.nc.us/files/rss_2017_welcome_letter.pdf
(704)279-3145,2017,800392,114 Link St,Rockwell,NC,28138.0,P,0.0,0.0,,E,http://res.rss.k12.nc.us,PK-5,"Regular School, Traditional Calendar",R,http://www.rss.k12.nc.us/sites/rss.k12.nc.us/files/rss_2017_welcome_letter.pdf,Regular School,Traditional Calendar,Y,,,Y,,,Rowan-Salisbury Schools,Rockwell Elementary,State Of North Carolina,,529.0,443.0,490.0,,,http://www.rss.k12.nc.us/sites/rss.k12.nc.us/files/rss_2017_welcome_letter.pdf
(704)216-3873,2017,800394,1333 Jake Alexander Blvd S,Salisbury,NC,28146.0,P,0.0,0.0,,H,http://rcec.rss.k12.nc.us,9-12,"Regular School, Traditional Calendar",R,http://www.rss.k12.nc.us/sites/rss.k12.nc.us/files/rss_2017_welcome_letter.pdf,Regular School,Traditional Calendar,,,,Y,,,Rowan-Salisbury Schools,Rowan Co Early College,State Of North Carolina,,233.0,833.0,853.0,Y,,http://www.rss.k12.nc.us/sites/rss.k12.nc.us/files/rss_2017_welcome_letter.pdf
(704)636-1221,2017,800396,500 Lincolnton Rd,Salisbury,NC,28144.0,P,0.0,0.0,,H,http://shs.rss.k12.nc.us,9-12,"Regular School, Traditional Calendar",R,http://www.rss.k12.nc.us/sites/rss.k12.nc.us/files/rss_2017_welcome_letter.pdf,Regular School,Traditional Calendar,,,,Y,,,Rowan-Salisbury Schools,Salisbury High,State Of North Carolina,,805.0,833.0,853.0,Y,,http://www.rss.k12.nc.us/sites/rss.k12.nc.us/files/rss_2017_welcome_letter.pdf
(704)638-5561,2017,800398,1570 Peeler Rd,Salisbury,NC,28146.0,P,0.0,0.0,,M,http://sems.rss.k12.nc.us,6-8,"Regular School, Traditional Calendar",R,http://www.rss.k12.nc.us/sites/rss.k12.nc.us/files/rss_2017_welcome_letter.pdf,Regular School,Traditional Calendar,,,,Y,,,Rowan-Salisbury Schools,"Southeast Middle, Salisbury",State Of North Carolina,,778.0,621.0,629.0,,,http://www.rss.k12.nc.us/sites/rss.k12.nc.us/files/rss_2017_welcome_letter.pdf
(704)857-1161,2017,800400,1655 Patterson St,China Grove,NC,28023.0,P,0.0,0.0,,H,http://srhs.rss.k12.nc.us,9-12,"Regular School, Traditional Calendar",R,http://www.rss.k12.nc.us/sites/rss.k12.nc.us/files/rss_2017_welcome_letter.pdf,Regular School,Traditional Calendar,,,,Y,,,Rowan-Salisbury Schools,South Rowan High,State Of North Carolina,,915.0,833.0,853.0,Y,,http://www.rss.k12.nc.us/sites/rss.k12.nc.us/files/rss_2017_welcome_letter.pdf
(704)278-9233,2017,800408,8050 NC 801 Hwy,Mount Ulla,NC,28125.0,P,0.0,0.0,,H,http://wrhs.rss.k12.nc.us,9-12,"Regular School, Traditional Calendar",R,http://www.rss.k12.nc.us/sites/rss.k12.nc.us/files/rss_2017_welcome_letter.pdf,Regular School,Traditional Calendar,,,,Y,,,Rowan-Salisbury Schools,West Rowan High,State Of North Carolina,,1059.0,833.0,853.0,Y,,http://www.rss.k12.nc.us/sites/rss.k12.nc.us/files/rss_2017_welcome_letter.pdf
(704)633-4775,2017,800410,5925 Statesville Blvd,Salisbury,NC,28147.0,P,0.0,0.0,,M,http://wrms.rss.k12.nc.us,6-8,"Regular School, Traditional Calendar",R,http://www.rss.k12.nc.us/sites/rss.k12.nc.us/files/rss_2017_welcome_letter.pdf,Regular School,Traditional Calendar,,,,Y,,,Rowan-Salisbury Schools,West Rowan Middle,State Of North Carolina,,646.0,621.0,629.0,,,http://www.rss.k12.nc.us/sites/rss.k12.nc.us/files/rss_2017_welcome_letter.pdf
(704)278-2203,2017,800412,9055 School St,Woodleaf,NC,27054.0,P,0.0,0.0,,E,http://wes.rss.k12.nc.us,PK-5,"Regular School, Traditional Calendar",R,http://www.rss.k12.nc.us/sites/rss.k12.nc.us/files/rss_2017_welcome_letter.pdf,Regular School,Traditional Calendar,Y,,,Y,,,Rowan-Salisbury Schools,Woodleaf Elementary,State Of North Carolina,,327.0,443.0,490.0,,,http://www.rss.k12.nc.us/sites/rss.k12.nc.us/files/rss_2017_welcome_letter.pdf
(704)636-7500,2017,800LEA,500 North Main Street,Salisbury,NC,28144.0,P,0.0,0.0,Dr. Lynn Moody,T,http://www.rss.k12.nc.us/,,,,http://www.rss.k12.nc.us/sites/rss.k12.nc.us/files/rss_2017_welcome_letter.pdf,,,,,,,,,Rowan-Salisbury Schools,,State Of North Carolina,,,89.0,278.0,,,http://www.rss.k12.nc.us/sites/rss.k12.nc.us/files/rss_2017_welcome_letter.pdf
(704)636-7500,2017,800LEA,500 North Main Street,Salisbury,NC,28144.0,P,0.0,0.0,Dr. Lynn Moody,M,http://www.rss.k12.nc.us/,,,,http://www.rss.k12.nc.us/sites/rss.k12.nc.us/files/rss_2017_welcome_letter.pdf,,,,,,,,,Rowan-Salisbury Schools,,State Of North Carolina,,,621.0,629.0,,,http://www.rss.k12.nc.us/sites/rss.k12.nc.us/files/rss_2017_welcome_letter.pdf
(704)636-7500,2017,800LEA,500 North Main Street,Salisbury,NC,28144.0,P,0.0,0.0,Dr. Lynn Moody,H,http://www.rss.k12.nc.us/,,,,http://www.rss.k12.nc.us/sites/rss.k12.nc.us/files/rss_2017_welcome_letter.pdf,,,,,,,,,Rowan-Salisbury Schools,,State Of North Carolina,,,833.0,853.0,,,http://www.rss.k12.nc.us/sites/rss.k12.nc.us/files/rss_2017_welcome_letter.pdf
(704)636-7500,2017,800LEA,500 North Main Street,Salisbury,NC,28144.0,P,0.0,0.0,Dr. Lynn Moody,E,http://www.rss.k12.nc.us/,,,,http://www.rss.k12.nc.us/sites/rss.k12.nc.us/files/rss_2017_welcome_letter.pdf,,,,,,,,,Rowan-Salisbury Schools,,State Of North Carolina,,,443.0,490.0,,,http://www.rss.k12.nc.us/sites/rss.k12.nc.us/files/rss_2017_welcome_letter.pdf
(828)245-5883,2017,810324,1603 Chase High Rd,Forest City,NC,28043.0,P,0.0,0.0,,H,http://chs.rcsnc.org,9-12,"Regular School, Traditional Calendar",R,,Regular School,Traditional Calendar,,,,Y,,,Rutherford County Schools,Chase High School,State Of North Carolina,,766.0,614.0,853.0,Y,,
(828)247-1043,2017,810326,840 Chase High Rd,Forest City,NC,28043.0,P,0.0,0.0,,M,http://cms.rcsnc.org/,6-8,"Regular School, Traditional Calendar",R,,Regular School,Traditional Calendar,,,,Y,,,Rutherford County Schools,Chase Middle School,State Of North Carolina,,574.0,592.0,629.0,,,
(828)288-2235,2017,810328,4016 US Hwy 221-A,Cliffside,NC,28024.0,P,0.0,0.0,,E,http://ces.rcsnc.org/,K-5,"Regular School, Traditional Calendar",R,,Regular School,Traditional Calendar,Y,,,Y,,,Rutherford County Schools,Cliffside Elementary School,State Of North Carolina,,311.0,368.0,490.0,,,
(828)245-4978,2017,810336,286 Learning Parkway,Forest City,NC,28043.0,P,0.0,0.0,,E,http://fcdes.rcsnc.org/,PK-5,"Regular School, Year-Round Calendar",Y,,Regular School,Year-Round Calendar,Y,,,Y,,,Rutherford County Schools,Forest City-Dunbar Elementary School,State Of North Carolina,,456.0,368.0,490.0,,,
(828)245-6424,2017,810340,331 East High Rd,Bostic,NC,28018.0,P,0.0,0.0,,H,http://erhs.rcsnc.org/,9-12,"Regular School, Traditional Calendar",R,,Regular School,Traditional Calendar,,,,Y,,,Rutherford County Schools,East Rutherford High School,State Of North Carolina,,699.0,614.0,853.0,Y,,
(828)245-3750,2017,810342,259 East Church Street,Bostic,NC,28018.0,P,0.0,0.0,,M,http://erms.rcsnc.org/,6-8,"Regular School, Traditional Calendar",R,,Regular School,Traditional Calendar,,,,Y,,,Rutherford County Schools,East Rutherford Middle School,State Of North Carolina,,580.0,592.0,629.0,,,
(828)453-8185,2017,810344,813 Piney Mountain Church Rd,Ellenboro,NC,28040.0,P,0.0,0.0,,E,http://ees.rcsnc.org/,PK-5,"Regular School, Traditional Calendar",R,,Regular School,Traditional Calendar,Y,,,Y,,,Rutherford County Schools,Ellenboro Elementary School,State Of North Carolina,,597.0,368.0,490.0,,,
(828)245-2161,2017,810350,100 Forrest Hunt Drive,Forest City,NC,28043.0,P,0.0,0.0,,E,http://fhes.rcsnc.org/,PK-5,"Regular School, Traditional Calendar",R,,Regular School,Traditional Calendar,Y,,,Y,,,Rutherford County Schools,Forrest W. Hunt Elementary School,State Of North Carolina,,386.0,368.0,490.0,,,
(828)248-2354,2017,810360,3330 US 221 S Hwy,Forest City,NC,28043.0,P,0.0,0.0,,E,http://hes.rcsnc.org/,PK-5,"Regular School, Traditional Calendar",R,,Regular School,Traditional Calendar,Y,,,Y,,,Rutherford County Schools,Harris Elementary School,State Of North Carolina,,435.0,368.0,490.0,,,
(828)287-4792,2017,810364,2785 Hudlow Road,Forest City,NC,28043.0,P,0.0,0.0,,E,http://mvres.rcsnc.org/,PK-5,"Regular School, Traditional Calendar",R,,Regular School,Traditional Calendar,Y,,,Y,,,Rutherford County Schools,Mt. Vernon-Ruth Elementary School,State Of North Carolina,,263.0,368.0,490.0,,,
(828)287-3440,2017,810370,1204 Painters Gap Road,Rutherfordton,NC,28139.0,P,0.0,0.0,,E,http://pes.rcsnc.org/,PK-5,"Regular School, Traditional Calendar",R,,Regular School,Traditional Calendar,Y,,,Y,,,Rutherford County Schools,Pinnacle Elementary School,State Of North Carolina,,261.0,368.0,490.0,,,
