Experience,year,unit_code,Lea_Name,School_Name,State_Name,category_cd,pct_tch,lea_pct_tch,lea_pct_prin,st_pct_tch,st_pct_prin
0-3 Years,2017,540LEA,Lenoir County Public Schools,,State Of North Carolina,A,,0.5,0.588,0.195,0.427
0-3 Years,2017,540LEA,Lenoir County Public Schools,,State Of North Carolina,E,,0.221,0.588,0.215,0.427
0-3 Years,2017,540LEA,Lenoir County Public Schools,,State Of North Carolina,H,,0.195,0.588,0.21,0.427
0-3 Years,2017,540LEA,Lenoir County Public Schools,,State Of North Carolina,I,,0.259,0.588,0.233,0.427
0-3 Years,2017,540LEA,Lenoir County Public Schools,,State Of North Carolina,M,,0.333,0.588,0.227,0.427
0-3 Years,2017,550LEA,Lincoln County Schools,,State Of North Carolina,A,,,0.348,0.195,0.427
0-3 Years,2017,550LEA,Lincoln County Schools,,State Of North Carolina,E,,0.123,0.348,0.215,0.427
0-3 Years,2017,550LEA,Lincoln County Schools,,State Of North Carolina,H,,0.163,0.348,0.21,0.427
0-3 Years,2017,550LEA,Lincoln County Schools,,State Of North Carolina,M,,0.13,0.348,0.227,0.427
0-3 Years,2017,550LEA,Lincoln County Schools,,State Of North Carolina,T,,0.333,0.348,0.215,0.427
0-3 Years,2017,560LEA,Macon County Schools,,State Of North Carolina,A,,0.191,0.545,0.195,0.427
0-3 Years,2017,560LEA,Macon County Schools,,State Of North Carolina,E,,0.13,0.545,0.215,0.427
0-3 Years,2017,560LEA,Macon County Schools,,State Of North Carolina,H,,0.136,0.545,0.21,0.427
0-3 Years,2017,560LEA,Macon County Schools,,State Of North Carolina,M,,0.259,0.545,0.227,0.427
0-3 Years,2017,560LEA,Macon County Schools,,State Of North Carolina,T,,0.333,0.545,0.215,0.427
0-3 Years,2017,570LEA,Madison County Schools,,State Of North Carolina,E,,0.095,0.5,0.215,0.427
0-3 Years,2017,570LEA,Madison County Schools,,State Of North Carolina,H,,0.106,0.5,0.21,0.427
0-3 Years,2017,570LEA,Madison County Schools,,State Of North Carolina,M,,0.178,0.5,0.227,0.427
0-3 Years,2017,580LEA,Martin County Schools,,State Of North Carolina,E,,0.126,0.3,0.215,0.427
0-3 Years,2017,580LEA,Martin County Schools,,State Of North Carolina,H,,0.125,0.3,0.21,0.427
0-3 Years,2017,580LEA,Martin County Schools,,State Of North Carolina,M,,0.06,0.3,0.227,0.427
0-3 Years,2017,590LEA,McDowell County Schools,,State Of North Carolina,E,,0.162,0.308,0.215,0.427
0-3 Years,2017,590LEA,McDowell County Schools,,State Of North Carolina,H,,0.134,0.308,0.21,0.427
0-3 Years,2017,590LEA,McDowell County Schools,,State Of North Carolina,I,,,0.308,0.233,0.427
0-3 Years,2017,590LEA,McDowell County Schools,,State Of North Carolina,M,,0.156,0.308,0.227,0.427
0-3 Years,2017,590LEA,McDowell County Schools,,State Of North Carolina,T,,0.0,0.308,0.215,0.427
0-3 Years,2017,600LEA,Charlotte-Mecklenburg Schools,,State Of North Carolina,A,,0.296,0.341,0.195,0.427
0-3 Years,2017,600LEA,Charlotte-Mecklenburg Schools,,State Of North Carolina,E,,0.261,0.341,0.215,0.427
0-3 Years,2017,600LEA,Charlotte-Mecklenburg Schools,,State Of North Carolina,H,,0.29,0.341,0.21,0.427
0-3 Years,2017,600LEA,Charlotte-Mecklenburg Schools,,State Of North Carolina,I,,0.323,0.341,0.233,0.427
0-3 Years,2017,600LEA,Charlotte-Mecklenburg Schools,,State Of North Carolina,M,,0.32,0.341,0.227,0.427
0-3 Years,2017,600LEA,Charlotte-Mecklenburg Schools,,State Of North Carolina,T,,0.307,0.341,0.215,0.427
0-3 Years,2017,610LEA,Mitchell County Schools,,State Of North Carolina,E,,0.131,0.714,0.215,0.427
0-3 Years,2017,610LEA,Mitchell County Schools,,State Of North Carolina,H,,0.106,0.714,0.21,0.427
0-3 Years,2017,610LEA,Mitchell County Schools,,State Of North Carolina,M,,0.231,0.714,0.227,0.427
0-3 Years,2017,620LEA,Montgomery County Schools,,State Of North Carolina,E,,0.226,0.273,0.215,0.427
0-3 Years,2017,620LEA,Montgomery County Schools,,State Of North Carolina,H,,0.148,0.273,0.21,0.427
0-3 Years,2017,620LEA,Montgomery County Schools,,State Of North Carolina,M,,0.233,0.273,0.227,0.427
0-3 Years,2017,620LEA,Montgomery County Schools,,State Of North Carolina,T,,0.167,0.273,0.215,0.427
0-3 Years,2017,630LEA,Moore County Schools,,State Of North Carolina,E,,0.225,0.565,0.215,0.427
0-3 Years,2017,630LEA,Moore County Schools,,State Of North Carolina,H,,0.194,0.565,0.21,0.427
0-3 Years,2017,630LEA,Moore County Schools,,State Of North Carolina,I,,0.25,0.565,0.233,0.427
0-3 Years,2017,630LEA,Moore County Schools,,State Of North Carolina,M,,0.225,0.565,0.227,0.427
0-3 Years,2017,630LEA,Moore County Schools,,State Of North Carolina,T,,0.167,0.565,0.215,0.427
0-3 Years,2017,640LEA,Nash-Rocky Mount Schools,,State Of North Carolina,A,,0.267,0.536,0.195,0.427
0-3 Years,2017,640LEA,Nash-Rocky Mount Schools,,State Of North Carolina,E,,0.231,0.536,0.215,0.427
0-3 Years,2017,640LEA,Nash-Rocky Mount Schools,,State Of North Carolina,H,,0.158,0.536,0.21,0.427
0-3 Years,2017,640LEA,Nash-Rocky Mount Schools,,State Of North Carolina,M,,0.268,0.536,0.227,0.427
0-3 Years,2017,640LEA,Nash-Rocky Mount Schools,,State Of North Carolina,T,,,0.536,0.215,0.427
0-3 Years,2017,650LEA,New Hanover County Schools,,State Of North Carolina,A,,0.0,0.31,0.195,0.427
0-3 Years,2017,650LEA,New Hanover County Schools,,State Of North Carolina,E,,0.197,0.31,0.215,0.427
0-3 Years,2017,650LEA,New Hanover County Schools,,State Of North Carolina,H,,0.158,0.31,0.21,0.427
0-3 Years,2017,650LEA,New Hanover County Schools,,State Of North Carolina,I,,0.0,0.31,0.233,0.427
0-3 Years,2017,650LEA,New Hanover County Schools,,State Of North Carolina,M,,0.178,0.31,0.227,0.427
0-3 Years,2017,650LEA,New Hanover County Schools,,State Of North Carolina,T,,,0.31,0.215,0.427
0-3 Years,2017,660LEA,Northampton County Schools,,State Of North Carolina,A,,,0.857,0.195,0.427
0-3 Years,2017,660LEA,Northampton County Schools,,State Of North Carolina,E,,0.297,0.857,0.215,0.427
0-3 Years,2017,660LEA,Northampton County Schools,,State Of North Carolina,H,,0.324,0.857,0.21,0.427
0-3 Years,2017,660LEA,Northampton County Schools,,State Of North Carolina,M,,0.389,0.857,0.227,0.427
0-3 Years,2017,660LEA,Northampton County Schools,,State Of North Carolina,T,,,0.857,0.215,0.427
0-3 Years,2017,670LEA,Onslow County Schools,,State Of North Carolina,E,,0.306,0.429,0.215,0.427
0-3 Years,2017,670LEA,Onslow County Schools,,State Of North Carolina,H,,0.249,0.429,0.21,0.427
0-3 Years,2017,670LEA,Onslow County Schools,,State Of North Carolina,M,,0.346,0.429,0.227,0.427
0-3 Years,2017,680LEA,Orange County Schools,,State Of North Carolina,E,,0.192,0.462,0.215,0.427
0-3 Years,2017,680LEA,Orange County Schools,,State Of North Carolina,H,,0.14,0.462,0.21,0.427
0-3 Years,2017,680LEA,Orange County Schools,,State Of North Carolina,M,,0.188,0.462,0.227,0.427
0-3 Years,2017,680LEA,Orange County Schools,,State Of North Carolina,T,,,0.462,0.215,0.427
0-3 Years,2017,681LEA,Chapel Hill-Carrboro Schools,,State Of North Carolina,A,,0.067,0.4,0.195,0.427
0-3 Years,2017,681LEA,Chapel Hill-Carrboro Schools,,State Of North Carolina,E,,0.265,0.4,0.215,0.427
0-3 Years,2017,681LEA,Chapel Hill-Carrboro Schools,,State Of North Carolina,H,,0.188,0.4,0.21,0.427
0-3 Years,2017,681LEA,Chapel Hill-Carrboro Schools,,State Of North Carolina,M,,0.226,0.4,0.227,0.427
0-3 Years,2017,690LEA,Pamlico County Schools,,State Of North Carolina,E,,0.238,0.75,0.215,0.427
0-3 Years,2017,690LEA,Pamlico County Schools,,State Of North Carolina,H,,0.179,0.75,0.21,0.427
0-3 Years,2017,690LEA,Pamlico County Schools,,State Of North Carolina,M,,0.261,0.75,0.227,0.427
0-3 Years,2017,700LEA,Pasquotank County Schools,,State Of North Carolina,E,,0.245,0.6,0.215,0.427
0-3 Years,2017,700LEA,Pasquotank County Schools,,State Of North Carolina,H,,0.236,0.6,0.21,0.427
0-3 Years,2017,700LEA,Pasquotank County Schools,,State Of North Carolina,M,,0.182,0.6,0.227,0.427
0-3 Years,2017,700LEA,Pasquotank County Schools,,State Of North Carolina,T,,0.3,0.6,0.215,0.427
0-3 Years,2017,710LEA,Pender County Schools,,State Of North Carolina,A,,0.227,0.563,0.195,0.427
0-3 Years,2017,710LEA,Pender County Schools,,State Of North Carolina,E,,0.25,0.563,0.215,0.427
0-3 Years,2017,710LEA,Pender County Schools,,State Of North Carolina,H,,0.185,0.563,0.21,0.427
0-3 Years,2017,710LEA,Pender County Schools,,State Of North Carolina,I,,0.176,0.563,0.233,0.427
0-3 Years,2017,710LEA,Pender County Schools,,State Of North Carolina,M,,0.229,0.563,0.227,0.427
0-3 Years,2017,720LEA,Perquimans County Schools,,State Of North Carolina,E,,0.278,0.75,0.215,0.427
0-3 Years,2017,720LEA,Perquimans County Schools,,State Of North Carolina,H,,0.182,0.75,0.21,0.427
0-3 Years,2017,720LEA,Perquimans County Schools,,State Of North Carolina,M,,0.5,0.75,0.227,0.427
0-3 Years,2017,730LEA,Person County Schools,,State Of North Carolina,E,,0.235,0.909,0.215,0.427
0-3 Years,2017,730LEA,Person County Schools,,State Of North Carolina,H,,0.241,0.909,0.21,0.427
0-3 Years,2017,730LEA,Person County Schools,,State Of North Carolina,M,,0.306,0.909,0.227,0.427
0-3 Years,2017,740LEA,Pitt County Schools,,State Of North Carolina,A,,0.17,0.5,0.195,0.427
0-3 Years,2017,740LEA,Pitt County Schools,,State Of North Carolina,E,,0.307,0.5,0.215,0.427
0-3 Years,2017,740LEA,Pitt County Schools,,State Of North Carolina,H,,0.2,0.5,0.21,0.427
0-3 Years,2017,740LEA,Pitt County Schools,,State Of North Carolina,I,,0.248,0.5,0.233,0.427
0-3 Years,2017,740LEA,Pitt County Schools,,State Of North Carolina,M,,0.245,0.5,0.227,0.427
0-3 Years,2017,750LEA,Polk County Schools,,State Of North Carolina,E,,0.125,0.5,0.215,0.427
0-3 Years,2017,750LEA,Polk County Schools,,State Of North Carolina,H,,0.109,0.5,0.21,0.427
0-3 Years,2017,750LEA,Polk County Schools,,State Of North Carolina,M,,0.14,0.5,0.227,0.427
0-3 Years,2017,760LEA,Randolph County Schools,,State Of North Carolina,E,,0.189,0.484,0.215,0.427
0-3 Years,2017,760LEA,Randolph County Schools,,State Of North Carolina,H,,0.217,0.484,0.21,0.427
0-3 Years,2017,760LEA,Randolph County Schools,,State Of North Carolina,M,,0.163,0.484,0.227,0.427
0-3 Years,2017,761LEA,Asheboro City Schools,,State Of North Carolina,E,,0.233,0.5,0.215,0.427
0-3 Years,2017,761LEA,Asheboro City Schools,,State Of North Carolina,H,,0.159,0.5,0.21,0.427
0-3 Years,2017,761LEA,Asheboro City Schools,,State Of North Carolina,M,,0.221,0.5,0.227,0.427
0-3 Years,2017,770LEA,Richmond County Schools,,State Of North Carolina,A,,0.25,0.375,0.195,0.427
0-3 Years,2017,770LEA,Richmond County Schools,,State Of North Carolina,E,,0.244,0.375,0.215,0.427
0-3 Years,2017,770LEA,Richmond County Schools,,State Of North Carolina,H,,0.252,0.375,0.21,0.427
0-3 Years,2017,770LEA,Richmond County Schools,,State Of North Carolina,M,,0.31,0.375,0.227,0.427
0-3 Years,2017,770LEA,Richmond County Schools,,State Of North Carolina,T,,0.333,0.375,0.215,0.427
0-3 Years,2017,780LEA,Robeson County Schools,,State Of North Carolina,A,,,0.333,0.195,0.427
0-3 Years,2017,780LEA,Robeson County Schools,,State Of North Carolina,E,,0.224,0.333,0.215,0.427
0-3 Years,2017,780LEA,Robeson County Schools,,State Of North Carolina,H,,0.196,0.333,0.21,0.427
0-3 Years,2017,780LEA,Robeson County Schools,,State Of North Carolina,I,,0.219,0.333,0.233,0.427
0-3 Years,2017,780LEA,Robeson County Schools,,State Of North Carolina,M,,0.309,0.333,0.227,0.427
0-3 Years,2017,790LEA,Rockingham County Schools,,State Of North Carolina,A,,0.1,0.48,0.195,0.427
0-3 Years,2017,790LEA,Rockingham County Schools,,State Of North Carolina,E,,0.162,0.48,0.215,0.427
0-3 Years,2017,790LEA,Rockingham County Schools,,State Of North Carolina,H,,0.173,0.48,0.21,0.427
0-3 Years,2017,790LEA,Rockingham County Schools,,State Of North Carolina,M,,0.149,0.48,0.227,0.427
0-3 Years,2017,800LEA,Rowan-Salisbury Schools,,State Of North Carolina,E,,0.206,0.743,0.215,0.427
0-3 Years,2017,800LEA,Rowan-Salisbury Schools,,State Of North Carolina,H,,0.227,0.743,0.21,0.427
0-3 Years,2017,800LEA,Rowan-Salisbury Schools,,State Of North Carolina,M,,0.203,0.743,0.227,0.427
0-3 Years,2017,800LEA,Rowan-Salisbury Schools,,State Of North Carolina,T,,0.429,0.743,0.215,0.427
0-3 Years,2017,810LEA,Rutherford County Schools,,State Of North Carolina,E,,0.146,0.333,0.215,0.427
0-3 Years,2017,810LEA,Rutherford County Schools,,State Of North Carolina,H,,0.19,0.333,0.21,0.427
0-3 Years,2017,810LEA,Rutherford County Schools,,State Of North Carolina,M,,0.274,0.333,0.227,0.427
0-3 Years,2017,810LEA,Rutherford County Schools,,State Of North Carolina,T,,0.0,0.333,0.215,0.427
0-3 Years,2017,820LEA,Sampson County Schools,,State Of North Carolina,E,,0.119,0.389,0.215,0.427
0-3 Years,2017,820LEA,Sampson County Schools,,State Of North Carolina,H,,0.202,0.389,0.21,0.427
0-3 Years,2017,820LEA,Sampson County Schools,,State Of North Carolina,M,,0.154,0.389,0.227,0.427
0-3 Years,2017,821LEA,Clinton City Schools,,State Of North Carolina,E,,0.155,0.6,0.215,0.427
0-3 Years,2017,821LEA,Clinton City Schools,,State Of North Carolina,H,,0.214,0.6,0.21,0.427
0-3 Years,2017,821LEA,Clinton City Schools,,State Of North Carolina,M,,0.25,0.6,0.227,0.427
0-3 Years,2017,830LEA,Scotland County Schools,,State Of North Carolina,E,,0.2,0.727,0.215,0.427
0-3 Years,2017,830LEA,Scotland County Schools,,State Of North Carolina,H,,0.236,0.727,0.21,0.427
0-3 Years,2017,830LEA,Scotland County Schools,,State Of North Carolina,M,,0.261,0.727,0.227,0.427
0-3 Years,2017,830LEA,Scotland County Schools,,State Of North Carolina,T,,0.25,0.727,0.215,0.427
0-3 Years,2017,840LEA,Stanly County Schools,,State Of North Carolina,E,,0.109,0.45,0.215,0.427
0-3 Years,2017,840LEA,Stanly County Schools,,State Of North Carolina,H,,0.21,0.45,0.21,0.427
0-3 Years,2017,840LEA,Stanly County Schools,,State Of North Carolina,I,,,0.45,0.233,0.427
0-3 Years,2017,840LEA,Stanly County Schools,,State Of North Carolina,M,,0.093,0.45,0.227,0.427
0-3 Years,2017,840LEA,Stanly County Schools,,State Of North Carolina,T,,,0.45,0.215,0.427
0-3 Years,2017,850LEA,Stokes County Schools,,State Of North Carolina,E,,0.141,0.368,0.215,0.427
0-3 Years,2017,850LEA,Stokes County Schools,,State Of North Carolina,H,,0.27,0.368,0.21,0.427
0-3 Years,2017,850LEA,Stokes County Schools,,State Of North Carolina,M,,0.161,0.368,0.227,0.427
0-3 Years,2017,850LEA,Stokes County Schools,,State Of North Carolina,T,,0.1,0.368,0.215,0.427
0-3 Years,2017,860LEA,Surry County Schools,,State Of North Carolina,E,,0.162,0.368,0.215,0.427
0-3 Years,2017,860LEA,Surry County Schools,,State Of North Carolina,H,,0.133,0.368,0.21,0.427
0-3 Years,2017,860LEA,Surry County Schools,,State Of North Carolina,M,,0.126,0.368,0.227,0.427
0-3 Years,2017,861LEA,Elkin City Schools,,State Of North Carolina,E,,0.07,0.333,0.215,0.427
0-3 Years,2017,861LEA,Elkin City Schools,,State Of North Carolina,H,,0.125,0.333,0.21,0.427
0-3 Years,2017,861LEA,Elkin City Schools,,State Of North Carolina,M,,0.143,0.333,0.227,0.427
0-3 Years,2017,862LEA,Mount Airy City Schools,,State Of North Carolina,E,,0.14,0.667,0.215,0.427
0-3 Years,2017,862LEA,Mount Airy City Schools,,State Of North Carolina,H,,0.189,0.667,0.21,0.427
0-3 Years,2017,862LEA,Mount Airy City Schools,,State Of North Carolina,M,,0.16,0.667,0.227,0.427
0-3 Years,2017,870LEA,Swain County Schools,,State Of North Carolina,A,,0.25,0.75,0.195,0.427
0-3 Years,2017,870LEA,Swain County Schools,,State Of North Carolina,E,,0.316,0.75,0.215,0.427
0-3 Years,2017,870LEA,Swain County Schools,,State Of North Carolina,H,,0.279,0.75,0.21,0.427
0-3 Years,2017,870LEA,Swain County Schools,,State Of North Carolina,I,,0.162,0.75,0.233,0.427
0-3 Years,2017,870LEA,Swain County Schools,,State Of North Carolina,M,,,0.75,0.227,0.427
0-3 Years,2017,880LEA,Transylvania County Schools,,State Of North Carolina,E,,0.193,0.444,0.215,0.427
0-3 Years,2017,880LEA,Transylvania County Schools,,State Of North Carolina,H,,0.167,0.444,0.21,0.427
0-3 Years,2017,880LEA,Transylvania County Schools,,State Of North Carolina,M,,0.094,0.444,0.227,0.427
0-3 Years,2017,880LEA,Transylvania County Schools,,State Of North Carolina,T,,,0.444,0.215,0.427
0-3 Years,2017,890LEA,Tyrrell County Schools,,State Of North Carolina,E,,0.13,0.667,0.215,0.427
0-3 Years,2017,890LEA,Tyrrell County Schools,,State Of North Carolina,H,,0.231,0.667,0.21,0.427
0-3 Years,2017,890LEA,Tyrrell County Schools,,State Of North Carolina,M,,0.308,0.667,0.227,0.427
0-3 Years,2017,900LEA,Union County Public Schools,,State Of North Carolina,A,,0.0,0.385,0.195,0.427
0-3 Years,2017,900LEA,Union County Public Schools,,State Of North Carolina,E,,0.225,0.385,0.215,0.427
0-3 Years,2017,900LEA,Union County Public Schools,,State Of North Carolina,H,,0.157,0.385,0.21,0.427
0-3 Years,2017,900LEA,Union County Public Schools,,State Of North Carolina,M,,0.165,0.385,0.227,0.427
0-3 Years,2017,900LEA,Union County Public Schools,,State Of North Carolina,T,,0.103,0.385,0.215,0.427
0-3 Years,2017,910LEA,Vance County Schools,,State Of North Carolina,E,,0.204,0.438,0.215,0.427
0-3 Years,2017,910LEA,Vance County Schools,,State Of North Carolina,H,,0.361,0.438,0.21,0.427
0-3 Years,2017,910LEA,Vance County Schools,,State Of North Carolina,M,,0.475,0.438,0.227,0.427
0-3 Years,2017,920LEA,Wake County Schools,,State Of North Carolina,E,,0.193,0.307,0.215,0.427
0-3 Years,2017,920LEA,Wake County Schools,,State Of North Carolina,H,,0.196,0.307,0.21,0.427
0-3 Years,2017,920LEA,Wake County Schools,,State Of North Carolina,I,,0.25,0.307,0.233,0.427
0-3 Years,2017,920LEA,Wake County Schools,,State Of North Carolina,M,,0.177,0.307,0.227,0.427
0-3 Years,2017,920LEA,Wake County Schools,,State Of North Carolina,T,,0.167,0.307,0.215,0.427
0-3 Years,2017,930LEA,Warren County Schools,,State Of North Carolina,E,,0.302,0.75,0.215,0.427
0-3 Years,2017,930LEA,Warren County Schools,,State Of North Carolina,H,,0.533,0.75,0.21,0.427
0-3 Years,2017,930LEA,Warren County Schools,,State Of North Carolina,I,,0.419,0.75,0.233,0.427
0-3 Years,2017,930LEA,Warren County Schools,,State Of North Carolina,M,,0.429,0.75,0.227,0.427
0-3 Years,2017,940LEA,Washington County Schools,,State Of North Carolina,E,,0.26,0.6,0.215,0.427
0-3 Years,2017,940LEA,Washington County Schools,,State Of North Carolina,H,,0.423,0.6,0.21,0.427
0-3 Years,2017,940LEA,Washington County Schools,,State Of North Carolina,M,,0.563,0.6,0.227,0.427
0-3 Years,2017,940LEA,Washington County Schools,,State Of North Carolina,T,,0.333,0.6,0.215,0.427
0-3 Years,2017,950LEA,Watauga County Schools,,State Of North Carolina,H,,0.157,0.333,0.21,0.427
0-3 Years,2017,950LEA,Watauga County Schools,,State Of North Carolina,I,,0.162,0.333,0.233,0.427
0-3 Years,2017,960LEA,Wayne County Public Schools,,State Of North Carolina,A,,0.185,0.375,0.195,0.427
0-3 Years,2017,960LEA,Wayne County Public Schools,,State Of North Carolina,E,,0.171,0.375,0.215,0.427
0-3 Years,2017,960LEA,Wayne County Public Schools,,State Of North Carolina,H,,0.172,0.375,0.21,0.427
0-3 Years,2017,960LEA,Wayne County Public Schools,,State Of North Carolina,I,,,0.375,0.233,0.427
0-3 Years,2017,960LEA,Wayne County Public Schools,,State Of North Carolina,M,,0.283,0.375,0.227,0.427
0-3 Years,2017,960LEA,Wayne County Public Schools,,State Of North Carolina,T,,0.16,0.375,0.215,0.427
0-3 Years,2017,970LEA,Wilkes County Schools,,State Of North Carolina,E,,0.242,0.318,0.215,0.427
0-3 Years,2017,970LEA,Wilkes County Schools,,State Of North Carolina,H,,0.212,0.318,0.21,0.427
0-3 Years,2017,970LEA,Wilkes County Schools,,State Of North Carolina,M,,0.236,0.318,0.227,0.427
0-3 Years,2017,980LEA,Wilson County Schools,,State Of North Carolina,A,,0.0,0.462,0.195,0.427
0-3 Years,2017,980LEA,Wilson County Schools,,State Of North Carolina,E,,0.182,0.462,0.215,0.427
0-3 Years,2017,980LEA,Wilson County Schools,,State Of North Carolina,H,,0.14,0.462,0.21,0.427
0-3 Years,2017,980LEA,Wilson County Schools,,State Of North Carolina,M,,0.248,0.462,0.227,0.427
0-3 Years,2017,980LEA,Wilson County Schools,,State Of North Carolina,T,,,0.462,0.215,0.427
0-3 Years,2017,990LEA,Yadkin County Schools,,State Of North Carolina,A,,0.158,0.429,0.195,0.427
0-3 Years,2017,990LEA,Yadkin County Schools,,State Of North Carolina,E,,0.123,0.429,0.215,0.427
0-3 Years,2017,990LEA,Yadkin County Schools,,State Of North Carolina,H,,0.195,0.429,0.21,0.427
0-3 Years,2017,990LEA,Yadkin County Schools,,State Of North Carolina,I,,0.138,0.429,0.233,0.427
