year,unit_code,pct_eds,School_Name,Lea_Name,State_Name
2017,920400,51.0,Reedy Creek Middle,Wake County Schools,State Of North Carolina
2017,920402,27.1,East Cary Middle,Wake County Schools,State Of North Carolina
2017,920403,81.4,East Garner Elementary,Wake County Schools,State Of North Carolina
2017,920404,63.1,East Garner Middle,Wake County Schools,State Of North Carolina
2017,920408,70.4,East Millbrook Middle,Wake County Schools,State Of North Carolina
2017,920410,74.9,East Wake Middle,Wake County Schools,State Of North Carolina
2017,920411,58.4,East Wake High,Wake County Schools,State Of North Carolina
2017,920412,32.6,Enloe High,Wake County Schools,State Of North Carolina
2017,920413,66.0,Forestville Road Elementary,Wake County Schools,State Of North Carolina
2017,920414,29.1,Farmington Woods Elementary,Wake County Schools,State Of North Carolina
2017,920415,82.9,Fox Road Elementary,Wake County Schools,State Of North Carolina
2017,920416,44.6,Fuller Elementary,Wake County Schools,State Of North Carolina
2017,920417,39.6,Forest Pines Drive Elementary,Wake County Schools,State Of North Carolina
2017,920420,38.0,Fuquay-Varina Elementary,Wake County Schools,State Of North Carolina
2017,920424,44.0,Fuquay-Varina Middle,Wake County Schools,State Of North Carolina
2017,920428,26.4,Fuquay-Varina High,Wake County Schools,State Of North Carolina
2017,920436,43.6,Garner High,Wake County Schools,State Of North Carolina
2017,920438,79.1,River Oaks Middle,Wake County Schools,State Of North Carolina
2017,920439,6.4,Green Hope Elementary,Wake County Schools,State Of North Carolina
2017,920440,67.8,Green Elementary,Wake County Schools,State Of North Carolina
2017,920441,8.2,Green Hope High,Wake County Schools,State Of North Carolina
2017,920442,30.4,Hilburn Drive Academy,Wake County Schools,State Of North Carolina
2017,920443,5.4,Highcroft Elementary,Wake County Schools,State Of North Carolina
2017,920444,13.0,"Heritage Middle, Wake Forest",Wake County Schools,State Of North Carolina
2017,920445,22.4,Heritage High,Wake County Schools,State Of North Carolina
2017,920446,84.1,Hodge Road Elementary,Wake County Schools,State Of North Carolina
2017,920447,15.1,Holly Springs Elementary,Wake County Schools,State Of North Carolina
2017,920448,36.5,"Hunter Elementary, Raleigh",Wake County Schools,State Of North Carolina
2017,920449,18.6,Holly Ridge Elementary,Wake County Schools,State Of North Carolina
2017,920450,27.8,Holly Ridge Middle,Wake County Schools,State Of North Carolina
2017,920451,34.7,Harris Creek Elementary,Wake County Schools,State Of North Carolina
2017,920452,30.2,Jeffreys Grove Elementary,Wake County Schools,State Of North Carolina
2017,920453,10.0,Jones Dairy Elementary,Wake County Schools,State Of North Carolina
2017,920454,17.7,Heritage Elementary,Wake County Schools,State Of North Carolina
2017,920455,12.5,Holly Springs High,Wake County Schools,State Of North Carolina
2017,920456,24.6,Joyner Elementary,Wake County Schools,State Of North Carolina
2017,920457,7.9,Holly Grove Elementary,Wake County Schools,State Of North Carolina
2017,920458,20.5,Holly Grove Middle,Wake County Schools,State Of North Carolina
2017,920460,46.4,Kingswood Elementary,Wake County Schools,State Of North Carolina
2017,920464,75.8,Knightdale Elementary,Wake County Schools,State Of North Carolina
2017,920466,55.0,Knightdale High,Wake County Schools,State Of North Carolina
2017,920467,15.6,Laurel Park Elementary,Wake County Schools,State Of North Carolina
2017,920468,22.0,Lacy Elementary,Wake County Schools,State Of North Carolina
2017,920469,26.1,Leesville Road Elementary,Wake County Schools,State Of North Carolina
2017,920470,42.6,Lead Mine Elementary,Wake County Schools,State Of North Carolina
2017,920471,27.2,Leesville Road Middle,Wake County Schools,State Of North Carolina
2017,920472,32.1,Ligon Middle,Wake County Schools,State Of North Carolina
2017,920473,18.8,Leesville Road High,Wake County Schools,State Of North Carolina
2017,920474,54.6,Lake Myra Elementary,Wake County Schools,State Of North Carolina
2017,920476,71.7,"Lincoln Heights Elementary, Fuquay-Varina",Wake County Schools,State Of North Carolina
2017,920480,62.0,Lockhart Elementary,Wake County Schools,State Of North Carolina
2017,920484,16.3,Lufkin Road Middle,Wake County Schools,State Of North Carolina
2017,920488,59.7,Lynn Road Elementary,Wake County Schools,State Of North Carolina
2017,920492,27.3,Martin Middle,Wake County Schools,State Of North Carolina
2017,920494,20.7,Middle Creek Elementary,Wake County Schools,State Of North Carolina
2017,920495,27.2,Middle Creek High,Wake County Schools,State Of North Carolina
2017,920496,71.6,Millbrook Elementary,Wake County Schools,State Of North Carolina
2017,920500,31.5,Millbrook High,Wake County Schools,State Of North Carolina
2017,920501,6.4,Mills Park Elementary,Wake County Schools,State Of North Carolina
2017,920502,8.3,Mills Park Middle,Wake County Schools,State Of North Carolina
2017,920504,6.4,Morrisville Elementary,Wake County Schools,State Of North Carolina
2017,920506,34.0,Moore Square Museum Magnet Middle,Wake County Schools,State Of North Carolina
2017,920508,78.5,Mount Vernon,Wake County Schools,State Of North Carolina
2017,920512,50.7,North Garner Middle,Wake County Schools,State Of North Carolina
2017,920514,28.5,North Forest Pines Elementary,Wake County Schools,State Of North Carolina
2017,920516,39.8,North Ridge Elementary,Wake County Schools,State Of North Carolina
2017,920520,35.8,"Northwoods Elementary, Cary",Wake County Schools,State Of North Carolina
2017,920521,21.7,Oakview Elementary,Wake County Schools,State Of North Carolina
2017,920522,19.8,"Oak Grove Elementary, Raleigh",Wake County Schools,State Of North Carolina
2017,920523,5.9,Olive Chapel Elementary,Wake County Schools,State Of North Carolina
2017,920524,24.9,Olds Elementary,Wake County Schools,State Of North Carolina
2017,920525,40.0,Partnership Elementary,Wake County Schools,State Of North Carolina
2017,920526,7.1,Panther Creek High,Wake County Schools,State Of North Carolina
2017,920528,82.2,Phillips High,Wake County Schools,State Of North Carolina
2017,920529,18.8,Pine Hollow Middle,Wake County Schools,State Of North Carolina
2017,920530,27.9,Penny Road Elementary,Wake County Schools,State Of North Carolina
2017,920531,12.3,Pleasant Union Elementary,Wake County Schools,State Of North Carolina
2017,920532,67.6,Poe Elementary,Wake County Schools,State Of North Carolina
2017,920533,40.7,"Pleasant Grove Elementary, Morrisville",Wake County Schools,State Of North Carolina
2017,920536,60.9,Powell Elementary,Wake County Schools,State Of North Carolina
2017,920540,35.5,Rand Road Elementary,Wake County Schools,State Of North Carolina
2017,920542,59.0,"Reedy Creek Elementary, Cary",Wake County Schools,State Of North Carolina
2017,920543,45.8,Richland Creek Elementary,Wake County Schools,State Of North Carolina
2017,920544,35.7,Rolesville Elementary,Wake County Schools,State Of North Carolina
2017,920545,37.6,Rolesville Middle,Wake County Schools,State Of North Carolina
2017,920546,41.3,Rolesville High,Wake County Schools,State Of North Carolina
2017,920548,24.6,Root Elementary,Wake County Schools,State Of North Carolina
2017,920550,34.5,"Salem Elementary, Apex",Wake County Schools,State Of North Carolina
2017,920551,18.6,Salem Middle,Wake County Schools,State Of North Carolina
2017,920552,34.6,Sanderson High,Wake County Schools,State Of North Carolina
2017,920554,29.8,Sanford Creek Elementary,Wake County Schools,State Of North Carolina
2017,920557,6.3,Scotts Ridge Elementary,Wake County Schools,State Of North Carolina
2017,920560,78.9,Smith Elementary,Wake County Schools,State Of North Carolina
2017,920562,62.1,Southeast Raleigh High,Wake County Schools,State Of North Carolina
2017,920564,46.1,Stough Elementary,Wake County Schools,State Of North Carolina
2017,920568,45.3,"Swift Creek Elementary, Raleigh",Wake County Schools,State Of North Carolina
2017,920569,7.8,Sycamore Creek Elementary,Wake County Schools,State Of North Carolina
2017,920570,49.5,Timber Drive Elementary,Wake County Schools,State Of North Carolina
2017,920571,22.8,Turner Creek Elementary,Wake County Schools,State Of North Carolina
2017,920572,24.7,Underwood Elementary,Wake County Schools,State Of North Carolina
2017,920576,37.4,"Vance Elementary, Raleigh",Wake County Schools,State Of North Carolina
2017,920580,61.5,Vandora Springs Elementary,Wake County Schools,State Of North Carolina
2017,920581,41.6,Vernon Malone College and Career Academy,Wake County Schools,State Of North Carolina
2017,920582,17.2,Wake STEM Early College High School,Wake County Schools,State Of North Carolina
2017,920583,28.4,Wake Early College of Health and Science,Wake County Schools,State Of North Carolina
2017,920584,41.9,Wake Forest Elementary,Wake County Schools,State Of North Carolina
2017,920585,39.3,Wake Young Men's Leadership Academy,Wake County Schools,State Of North Carolina
2017,920586,34.7,Wake Young Women's Leadership Academy,Wake County Schools,State Of North Carolina
2017,920588,25.9,Wake Forest High School,Wake County Schools,State Of North Carolina
2017,920592,40.1,Wake Forest Middle School,Wake County Schools,State Of North Carolina
2017,920593,44.7,Wakefield Elementary,Wake County Schools,State Of North Carolina
2017,920594,22.6,Wakefield Middle,Wake County Schools,State Of North Carolina
2017,920595,25.3,Wakefield High,Wake County Schools,State Of North Carolina
2017,920596,36.3,"Washington Elementary, Raleigh",Wake County Schools,State Of North Carolina
2017,920597,79.8,Wakelon Elementary,Wake County Schools,State Of North Carolina
2017,920598,24.9,Weatherstone Elementary,Wake County Schools,State Of North Carolina
2017,920599,70.9,Walnut Creek Elementary,Wake County Schools,State Of North Carolina
2017,920600,54.7,Wendell Elementary,Wake County Schools,State Of North Carolina
2017,920601,64.6,Wendell Middle,Wake County Schools,State Of North Carolina
2017,920604,21.3,West Cary Middle,Wake County Schools,State Of North Carolina
2017,920606,18.5,West Lake Elementary,Wake County Schools,State Of North Carolina
2017,920607,21.6,West Lake Middle,Wake County Schools,State Of North Carolina
2017,920608,45.6,West Millbrook Middle,Wake County Schools,State Of North Carolina
2017,920614,17.2,"White Oak Elementary, Apex",Wake County Schools,State Of North Carolina
2017,920616,77.8,Wilburn Elementary,Wake County Schools,State Of North Carolina
2017,920618,61.9,Wildwood Forest Elementary,Wake County Schools,State Of North Carolina
2017,920620,35.0,Wiley Elementary,Wake County Schools,State Of North Carolina
2017,920624,24.4,Willow Springs Elementary,Wake County Schools,State Of North Carolina
2017,920626,56.1,Yates Mill Elementary,Wake County Schools,State Of North Carolina
2017,920628,43.0,York Elementary,Wake County Schools,State Of North Carolina
2017,920632,70.7,Zebulon Elementary,Wake County Schools,State Of North Carolina
2017,920636,67.9,Zebulon Middle,Wake County Schools,State Of North Carolina
2017,920LEA,34.0,,Wake County Schools,State Of North Carolina
2017,92B000,9.2,The Exploris School,Charter and Non-District Affiliated Schools,State Of North Carolina
2017,92D000,0,Magellan Charter,Charter and Non-District Affiliated Schools,State Of North Carolina
2017,92E000,0,Sterling Montessori Academy,Charter and Non-District Affiliated Schools,State Of North Carolina
2017,92F000,10.8,Franklin Academy,Charter and Non-District Affiliated Schools,State Of North Carolina
2017,92G000,22.2,East Wake Academy,Charter and Non-District Affiliated Schools,State Of North Carolina
2017,92K000,5.4,Raleigh Charter High School,Charter and Non-District Affiliated Schools,State Of North Carolina
2017,92L000,100,Torchlight Academy,Charter and Non-District Affiliated Schools,State Of North Carolina
2017,92M000,80.2,PreEminent Charter,Charter and Non-District Affiliated Schools,State Of North Carolina
2017,92N000,0,Quest Academy,Charter and Non-District Affiliated Schools,State Of North Carolina
2017,92P000,0,Southern Wake Academy,Charter and Non-District Affiliated Schools,State Of North Carolina
2017,92Q000,100,Hope Charter Leadership Academy,Charter and Non-District Affiliated Schools,State Of North Carolina
2017,92R000,24.1,Casa Esperanza Montessori Charter School,Charter and Non-District Affiliated Schools,State Of North Carolina
2017,92S000,0,Endeavor Charter,Charter and Non-District Affiliated Schools,State Of North Carolina
2017,92T000,16.1,Triangle Math and Science Academy,Charter and Non-District Affiliated Schools,State Of North Carolina
2017,92U000,12.5,Longleaf School of the Arts,Charter and Non-District Affiliated Schools,State Of North Carolina
2017,92V000,16.3,Wake Forest Charter Academy,Charter and Non-District Affiliated Schools,State Of North Carolina
2017,92W000,12.4,Cardinal Charter Academy,Charter and Non-District Affiliated Schools,State Of North Carolina
2017,92Y000,0,Envision Science Academy,Charter and Non-District Affiliated Schools,State Of North Carolina
2017,930330,72.4,Mariam Boyd Elementary,Warren County Schools,State Of North Carolina
2017,930340,57.6,Northside K-8,Warren County Schools,State Of North Carolina
2017,930344,61.6,South Warren Elementary,Warren County Schools,State Of North Carolina
2017,930348,58.8,Vaughan Elementary,Warren County Schools,State Of North Carolina
2017,930352,51.8,Warren County High,Warren County Schools,State Of North Carolina
2017,930354,57.3,Warren County Middle,Warren County Schools,State Of North Carolina
2017,930360,43.1,Warren Early College High,Warren County Schools,State Of North Carolina
2017,930700,39.4,Warren New Tech High,Warren County Schools,State Of North Carolina
2017,930LEA,57.5,,Warren County Schools,State Of North Carolina
2017,93A000,100,Haliwa-Saponi Tribal School,Charter and Non-District Affiliated Schools,State Of North Carolina
2017,93J000,54.1,PAVE Southeast Raleigh Charter,Charter and Non-District Affiliated Schools,State Of North Carolina
