agency_code,count_all_chron_absent,count_am7_chron_absent,count_as7_chron_absent,count_bl7_chron_absent,count_els_chron_absent,count_fem_chron_absent,count_hi7_chron_absent,count_male_chron_absent,count_mu7_chron_absent,count_pi7_chron_absent,count_swd_chron_absent,count_wh7_chron_absent,pct_all_chron_absent,pct_am7_chron_absent,pct_as7_chron_absent,pct_bl7_chron_absent,pct_els_chron_absent,pct_fem_chron_absent,pct_hi7_chron_absent,pct_male_chron_absent,pct_mu7_chron_absent,pct_pi7_chron_absent,pct_swd_chron_absent,pct_wh7_chron_absent
340400,110.0,,,66.0,9.0,47.0,18.0,63.0,6.0,,17.0,20.0,0.2282,,,0.1369,0.0186,0.0975,0.0373,0.1307,0.0124,,0.0352,0.0414
340403,44.0,1.0,7.0,18.0,1.0,19.0,4.0,25.0,3.0,,13.0,11.0,0.0801,0.0018,0.0127,0.0327,0.0018,0.0346,0.0072,0.0455,0.0054,,0.0236,0.02
340406,144.0,,2.0,42.0,6.0,68.0,32.0,76.0,4.0,1.0,23.0,63.0,0.1153,,0.0016,0.0336,0.0048,0.0544,0.0256,0.0608,0.0032,0.0008,0.0184,0.0504
340416,131.0,,,27.0,28.0,69.0,58.0,62.0,6.0,,27.0,40.0,0.1681,,,0.0346,0.0359,0.0885,0.0744,0.0795,0.0077,,0.0346,0.0513
340420,111.0,,1.0,14.0,6.0,62.0,38.0,49.0,3.0,,16.0,55.0,0.1516,,0.0013,0.0191,0.0081,0.0846,0.0519,0.0669,0.004,,0.0218,0.0751
340424,56.0,,,46.0,6.0,24.0,8.0,32.0,1.0,,6.0,1.0,0.2522,,,0.2072,0.027000000000000003,0.1081,0.036000000000000004,0.1441,0.0045,,0.027000000000000003,0.0045
340426,96.0,2.0,1.0,35.0,9.0,37.0,16.0,59.0,6.0,,13.0,36.0,0.1134,0.0023,0.0011,0.0413,0.0106,0.0437,0.0189,0.0697,0.006999999999999999,,0.0153,0.0425
340427,93.0,,,66.0,6.0,35.0,11.0,58.0,1.0,,37.0,15.0,1.1772,,,0.8354,0.0759,0.443,0.1392,0.7341,0.0126,,0.4683,0.1898
340428,101.0,1.0,,43.0,23.0,45.0,35.0,56.0,5.0,,14.0,17.0,0.1706,0.0016,,0.0726,0.0388,0.076,0.0591,0.0945,0.0084,,0.0236,0.0287
340430,64.0,,2.0,24.0,12.0,34.0,18.0,30.0,5.0,,12.0,15.0,0.1434,,0.0044,0.0538,0.0269,0.0762,0.0403,0.0672,0.0112,,0.0269,0.0336
340432,42.0,,,3.0,1.0,22.0,2.0,20.0,2.0,,14.0,35.0,0.0703,,,0.005,0.0016,0.0368,0.0033,0.0335,0.0033,,0.0234,0.0586
340436,61.0,,1.0,20.0,10.0,25.0,21.0,36.0,2.0,,56.0,17.0,0.4841,,0.0079,0.1587,0.0793,0.1984,0.1666,0.2857,0.0158,,0.4444,0.1349
340440,64.0,,7.0,16.0,6.0,30.0,2.0,34.0,3.0,,16.0,36.0,0.0762,,0.0083,0.019,0.0071,0.0357,0.0023,0.0405,0.0035,,0.019,0.0429
340442,155.0,,1.0,18.0,3.0,84.0,17.0,71.0,10.0,,23.0,109.0,0.1315,,0.0008,0.0152,0.0025,0.0713,0.0144,0.0602,0.0084,,0.0195,0.0925
340446,20.0,,,4.0,1.0,13.0,4.0,7.0,3.0,,,9.0,0.2564,,,0.0512,0.0128,0.1666,0.0512,0.0897,0.0384,,,0.1153
340448,126.0,,1.0,57.0,29.0,54.0,50.0,72.0,4.0,,26.0,14.0,0.2082,,0.0016,0.0942,0.0479,0.0892,0.0826,0.119,0.0066,,0.0429,0.0231
340452,102.0,,1.0,50.0,12.0,44.0,37.0,58.0,6.0,,26.0,8.0,0.2582,,0.0025,0.1265,0.0303,0.1113,0.0936,0.1468,0.0151,,0.0658,0.0202
340453,34.0,,,22.0,,13.0,1.0,21.0,4.0,1.0,11.0,6.0,0.0597,,,0.0386,,0.0228,0.0017,0.0369,0.006999999999999999,0.0017,0.0193,0.0105
340454,455.0,1.0,1.0,234.0,30.0,232.0,100.0,223.0,22.0,1.0,71.0,96.0,0.3057,0.0006,0.0006,0.1572,0.0201,0.1559,0.0672,0.1498,0.0147,0.0006,0.0477,0.0645
340457,60.0,,1.0,7.0,8.0,31.0,22.0,29.0,7.0,,16.0,23.0,0.0801,,0.0013,0.0093,0.0106,0.0413,0.0293,0.0387,0.0093,,0.0213,0.0307
340460,475.0,1.0,2.0,170.0,72.0,238.0,220.0,237.0,13.0,4.0,51.0,65.0,0.5037,0.001,0.0021,0.1802,0.0763,0.2523,0.2332,0.2513,0.0137,0.0042,0.054000000000000006,0.0689
340462,147.0,1.0,,93.0,31.0,63.0,43.0,84.0,2.0,4.0,11.0,4.0,0.3154,0.0021,,0.1995,0.0665,0.1351,0.0922,0.1802,0.0042,0.0085,0.0236,0.0085
340464,257.0,,,94.0,29.0,126.0,95.0,131.0,13.0,7.0,47.0,48.0,0.2769,,,0.1012,0.0312,0.1357,0.1023,0.1411,0.014,0.0075,0.0506,0.0517
340472,66.0,,,18.0,,31.0,6.0,35.0,5.0,,17.0,37.0,0.136,,,0.0371,,0.0639,0.0123,0.0721,0.0103,,0.035,0.0762
340476,115.0,,1.0,56.0,25.0,50.0,36.0,65.0,4.0,7.0,14.0,11.0,0.2057,,0.0017,0.1001,0.0447,0.0894,0.0644,0.1162,0.0071,0.0125,0.025,0.0196
340480,144.0,,,94.0,8.0,61.0,22.0,83.0,6.0,,28.0,22.0,0.1749,,,0.1142,0.0097,0.0741,0.0267,0.1008,0.0072,,0.034,0.0267
340486,697.0,2.0,4.0,257.0,155.0,354.0,345.0,343.0,26.0,1.0,88.0,62.0,0.5083,0.0014,0.0029,0.1874,0.113,0.2582,0.2516,0.2501,0.0189,0.0007,0.0641,0.0452
340488,97.0,,,21.0,16.0,60.0,68.0,37.0,4.0,,8.0,4.0,0.2771,,,0.06,0.0457,0.1714,0.1942,0.1057,0.0114,,0.0228,0.0114
340490,137.0,,,93.0,14.0,65.0,25.0,72.0,11.0,,16.0,8.0,0.3425,,,0.2325,0.035,0.1625,0.0625,0.18,0.0275,,0.04,0.02
340492,183.0,,1.0,83.0,36.0,84.0,73.0,99.0,8.0,,31.0,18.0,0.3773,,0.002,0.1711,0.0742,0.1731,0.1505,0.2041,0.0164,,0.0639,0.0371
340494,67.0,,,8.0,6.0,27.0,12.0,40.0,4.0,,22.0,43.0,0.1105,,,0.0132,0.0099,0.0445,0.0198,0.066,0.0066,,0.0363,0.0709
340495,386.0,,6.0,44.0,15.0,190.0,62.0,196.0,19.0,1.0,48.0,254.0,0.1922,,0.0029,0.0219,0.0074,0.0946,0.0308,0.0976,0.0094,0.0004,0.0239,0.1264
340496,670.0,2.0,21.0,282.0,85.0,331.0,180.0,339.0,36.0,,76.0,149.0,0.395,0.0011,0.0123,0.1662,0.0501,0.1951,0.1061,0.1998,0.0212,,0.0448,0.0878
340504,114.0,3.0,,28.0,13.0,61.0,27.0,53.0,7.0,,34.0,49.0,0.1751,0.0046,,0.043,0.0199,0.0937,0.0414,0.0814,0.0107,,0.0522,0.0752
340508,79.0,,1.0,18.0,7.0,44.0,16.0,35.0,5.0,,18.0,39.0,0.1193,,0.0015,0.0271,0.0105,0.0664,0.0241,0.0528,0.0075,,0.0271,0.0589
340512,30.0,,2.0,11.0,3.0,11.0,3.0,19.0,3.0,,13.0,11.0,0.0445,,0.0029,0.0163,0.0044,0.0163,0.0044,0.0281,0.0044,,0.0192,0.0163
340514,102.0,,,44.0,12.0,49.0,25.0,53.0,8.0,,16.0,25.0,0.1639,,,0.0707,0.0192,0.0787,0.0401,0.0852,0.0128,,0.0257,0.0401
340516,215.0,1.0,2.0,40.0,21.0,98.0,74.0,117.0,12.0,1.0,32.0,85.0,0.1842,0.0008,0.0017,0.0342,0.0179,0.0839,0.0634,0.1002,0.0102,0.0008,0.0274,0.0728
340520,94.0,1.0,,51.0,14.0,47.0,23.0,47.0,2.0,,22.0,17.0,0.1946,0.002,,0.1055,0.0289,0.0973,0.0476,0.0973,0.0041,,0.0455,0.0351
340528,55.0,,,11.0,3.0,25.0,9.0,30.0,4.0,,21.0,31.0,0.0878,,,0.0175,0.0047,0.0399,0.0143,0.0479,0.0063,,0.0335,0.0495
340530,124.0,,,65.0,14.0,61.0,38.0,63.0,8.0,,21.0,13.0,0.1768,,,0.0927,0.0199,0.087,0.0542,0.0898,0.0114,,0.0299,0.0185
340531,9.0,,,3.0,1.0,3.0,2.0,6.0,1.0,,5.0,3.0,0.4736,,,0.1578,0.0526,0.1578,0.1052,0.3157,0.0526,,0.2631,0.1578
340532,92.0,,,17.0,5.0,40.0,23.0,52.0,9.0,,20.0,43.0,0.17,,,0.0314,0.0092,0.0739,0.0425,0.0961,0.0166,,0.0369,0.0794
340536,72.0,,5.0,7.0,3.0,33.0,8.0,39.0,4.0,,12.0,48.0,0.0885,,0.0061,0.0086,0.0036,0.0405,0.0098,0.0479,0.0049,,0.0147,0.059
340540,136.0,1.0,,21.0,4.0,67.0,16.0,69.0,6.0,,28.0,92.0,0.1868,0.0013,,0.0288,0.0054,0.092,0.0219,0.0947,0.0082,,0.0384,0.1263
340542,224.0,,1.0,36.0,11.0,125.0,35.0,99.0,10.0,,32.0,142.0,0.3223,,0.0014,0.0517,0.0158,0.1798,0.0503,0.1424,0.0143,,0.046,0.2043
340544,148.0,1.0,,58.0,2.0,68.0,14.0,80.0,3.0,,26.0,72.0,0.2096,0.0014,,0.0821,0.0028,0.0963,0.0198,0.1133,0.0042,,0.0368,0.1019
340548,120.0,,2.0,48.0,10.0,65.0,38.0,55.0,4.0,,25.0,28.0,0.16899999999999998,,0.0028,0.0676,0.014,0.0915,0.0535,0.0774,0.0056,,0.0352,0.0394
340556,569.0,,8.0,77.0,38.0,275.0,120.0,294.0,28.0,,54.0,336.0,0.2435,,0.0034,0.0329,0.0162,0.1177,0.0513,0.1258,0.0119,,0.0231,0.1438
340560,33.0,,,8.0,2.0,20.0,4.0,13.0,1.0,,8.0,20.0,0.0551,,,0.0133,0.0033,0.0334,0.0066,0.0217,0.0016,,0.0133,0.0334
340564,138.0,,4.0,70.0,14.0,62.0,25.0,76.0,14.0,,24.0,25.0,0.2187,,0.0063,0.1109,0.0221,0.0982,0.0396,0.1204,0.0221,,0.038,0.0396
340568,127.0,,1.0,90.0,20.0,66.0,28.0,61.0,7.0,,22.0,1.0,0.3489,,0.0027,0.2472,0.0549,0.1813,0.0769,0.1675,0.0192,,0.0604,0.0027
34B000,161.0,,,128.0,13.0,77.0,25.0,84.0,8.0,,14.0,,0.2829,,,0.2249,0.0228,0.1353,0.0439,0.1476,0.014,,0.0246,
34D000,78.0,,,52.0,17.0,32.0,26.0,46.0,,,9.0,,0.2131,,,0.142,0.0464,0.0874,0.071,0.1256,,,0.0245,
34F000,55.0,,,25.0,8.0,30.0,19.0,25.0,2.0,1.0,8.0,8.0,0.08199999999999999,,,0.0373,0.0119,0.0447,0.0283,0.0373,0.0029,0.0014,0.0119,0.0119
34G000,48.0,,,11.0,,28.0,2.0,20.0,7.0,,9.0,28.0,0.0921,,,0.0211,,0.0537,0.0038,0.0383,0.0134,,0.0172,0.0537
34H000,3.0,,,,,1.0,,2.0,,,,3.0,0.0037,,,,,0.0012,,0.0024,,,,0.0037
34Z000,46.0,,,26.0,6.0,21.0,10.0,25.0,4.0,,4.0,6.0,0.1666,,,0.0942,0.0217,0.076,0.0362,0.0905,0.0144,,0.0144,0.0217
350304,65.0,,,22.0,2.0,34.0,8.0,31.0,3.0,,14.0,32.0,0.114,,,0.0385,0.0035,0.0596,0.014,0.0543,0.0052,,0.0245,0.0561
350308,314.0,2.0,,83.0,11.0,145.0,52.0,169.0,9.0,,67.0,168.0,0.3796,0.0024,,0.1003,0.0133,0.1753,0.0628,0.2043,0.0108,,0.081,0.2031
350310,105.0,,,21.0,5.0,51.0,19.0,54.0,6.0,,21.0,59.0,0.1593,,,0.0318,0.0075,0.0773,0.0288,0.0819,0.0091,,0.0318,0.0895
350312,116.0,,,33.0,5.0,40.0,21.0,76.0,9.0,,32.0,53.0,0.1856,,,0.0528,0.008,0.064,0.0336,0.1216,0.0144,,0.0512,0.0848
350316,62.0,,,17.0,8.0,35.0,15.0,27.0,3.0,,10.0,27.0,0.1194,,,0.0327,0.0154,0.0674,0.0289,0.052000000000000005,0.0057,,0.0192,0.052000000000000005
350317,2.0,,,,,2.0,,,1.0,,,1.0,0.0108,,,,,0.0108,,,0.0054,,,0.0054
350318,104.0,,,39.0,5.0,45.0,14.0,59.0,17.0,,10.0,34.0,0.2412,,,0.0904,0.0116,0.1044,0.0324,0.1368,0.0394,,0.0232,0.0788
350321,228.0,,,75.0,7.0,116.0,23.0,112.0,15.0,,47.0,115.0,0.2113,,,0.0695,0.0064,0.1075,0.0213,0.1037,0.0139,,0.0435,0.1065
350324,47.0,,,9.0,2.0,17.0,8.0,30.0,4.0,,10.0,26.0,0.2079,,,0.0398,0.0088,0.0752,0.0353,0.1327,0.0176,,0.0442,0.115
350330,45.0,,,17.0,1.0,25.0,6.0,20.0,,,4.0,22.0,0.1595,,,0.0602,0.0035,0.0886,0.0212,0.0709,,,0.0141,0.078
350331,45.0,,,14.0,4.0,15.0,8.0,30.0,2.0,,12.0,21.0,0.1113,,,0.0346,0.0099,0.0371,0.0198,0.0742,0.0049,,0.0297,0.0519
350332,72.0,,,44.0,3.0,29.0,11.0,43.0,4.0,,13.0,13.0,0.1603,,,0.0979,0.0066,0.0645,0.0244,0.0957,0.0089,,0.0289,0.0289
350336,102.0,,,40.0,6.0,35.0,22.0,67.0,2.0,1.0,17.0,37.0,0.1965,,,0.077,0.0115,0.0674,0.0423,0.129,0.0038,0.0019,0.0327,0.0712
350338,84.0,,,40.0,2.0,42.0,14.0,42.0,2.0,,16.0,28.0,0.1879,,,0.0894,0.0044,0.0939,0.0313,0.0939,0.0044,,0.0357,0.0626
350339,84.0,,,28.0,6.0,36.0,19.0,48.0,4.0,,13.0,33.0,0.1958,,,0.0652,0.0139,0.0839,0.0442,0.1118,0.0093,,0.0303,0.0769
350340,40.0,,,17.0,,20.0,2.0,20.0,1.0,,4.0,20.0,0.0973,,,0.0413,,0.0486,0.0048,0.0486,0.0024,,0.0097,0.0486
35A000,5.0,,,,,3.0,,2.0,1.0,,2.0,4.0,0.0196,,,,,0.0118,,0.0078,0.0039,,0.0078,0.0157
35B000,9.0,,,,,4.0,1.0,5.0,,,,8.0,0.0284,,,,,0.0126,0.0031,0.0158,,,,0.0253
360310,396.0,2.0,4.0,175.0,25.0,196.0,82.0,200.0,23.0,,55.0,110.0,0.3155,0.0015,0.0031,0.1394,0.0199,0.1561,0.0653,0.1593,0.0183,,0.0438,0.0876
360320,39.0,,,6.0,1.0,17.0,2.0,22.0,2.0,,10.0,29.0,0.0542,,,0.0083,0.0013,0.0236,0.0027,0.0305,0.0027,,0.0139,0.0403
360324,53.0,,,3.0,,30.0,3.0,23.0,2.0,,11.0,45.0,0.0747,,,0.0042,,0.0423,0.0042,0.0324,0.0028,,0.0155,0.0634
360332,67.0,,,20.0,1.0,31.0,4.0,36.0,2.0,,13.0,41.0,0.1533,,,0.0457,0.0022,0.0709,0.0091,0.0823,0.0045,,0.0297,0.0938
360336,224.0,,,48.0,8.0,104.0,20.0,120.0,14.0,,45.0,142.0,0.3752,,,0.0804,0.0134,0.1742,0.0335,0.201,0.0234,,0.0753,0.2378
360337,6.0,,,1.0,,5.0,3.0,1.0,,,,2.0,0.0256,,,0.0042,,0.0213,0.0128,0.0042,,,,0.0085
360338,76.0,3.0,,22.0,1.0,32.0,6.0,44.0,7.0,,17.0,38.0,0.1652,0.0065,,0.0478,0.0021,0.0695,0.013,0.0956,0.0152,,0.0369,0.0826
360339,20.0,,,2.0,,5.0,2.0,15.0,1.0,,4.0,15.0,0.0952,,,0.0095,,0.0238,0.0095,0.0714,0.0047,,0.019,0.0714
360340,71.0,,,14.0,4.0,29.0,12.0,42.0,4.0,,16.0,41.0,0.1258,,,0.0248,0.006999999999999999,0.0514,0.0212,0.0744,0.006999999999999999,,0.0283,0.0726
360344,65.0,,,10.0,2.0,36.0,6.0,29.0,8.0,,12.0,41.0,0.0948,,,0.0145,0.0029,0.0525,0.0087,0.0423,0.0116,,0.0175,0.0598
360348,34.0,,,2.0,5.0,14.0,8.0,20.0,1.0,,9.0,23.0,0.1079,,,0.0063,0.0158,0.0444,0.0253,0.0634,0.0031,,0.0285,0.073
360352,66.0,1.0,,4.0,6.0,30.0,12.0,36.0,5.0,,8.0,44.0,0.1621,0.0024,,0.0098,0.0147,0.0737,0.0294,0.0884,0.0122,,0.0196,0.1081
360360,165.0,,,16.0,1.0,89.0,10.0,76.0,7.0,,34.0,132.0,0.3319,,,0.0321,0.002,0.179,0.0201,0.1529,0.014,,0.0684,0.2655
360364,62.0,2.0,,6.0,2.0,31.0,6.0,31.0,8.0,,13.0,40.0,0.1585,0.0051,,0.0153,0.0051,0.0792,0.0153,0.0792,0.0204,,0.0332,0.1023
360372,169.0,,,89.0,1.0,47.0,3.0,122.0,11.0,,49.0,66.0,1.018,,,0.5361,0.006,0.2831,0.018000000000000002,0.7349,0.0662,,0.2951,0.3975
360376,55.0,,,4.0,,26.0,7.0,29.0,5.0,,13.0,39.0,0.1331,,,0.0096,,0.0629,0.0169,0.0702,0.0121,,0.0314,0.0944
360378,336.0,3.0,3.0,48.0,9.0,167.0,28.0,169.0,19.0,,65.0,235.0,0.3313,0.0029,0.0029,0.0473,0.0088,0.1646,0.0276,0.1666,0.0187,,0.0641,0.2317
360380,73.0,,,4.0,,36.0,6.0,37.0,8.0,,14.0,55.0,0.0891,,,0.0048,,0.0439,0.0073,0.0451,0.0097,,0.017,0.0671
360390,206.0,4.0,,11.0,4.0,96.0,21.0,110.0,8.0,,45.0,162.0,0.2434,0.0047,,0.013,0.0047,0.1134,0.0248,0.13,0.0094,,0.0531,0.1914
360392,62.0,,,31.0,5.0,31.0,10.0,31.0,4.0,,7.0,17.0,0.1415,,,0.0707,0.0114,0.0707,0.0228,0.0707,0.0091,,0.0159,0.0388
360394,47.0,,,8.0,3.0,18.0,9.0,29.0,,,46.0,30.0,0.3071,,,0.0522,0.0196,0.1176,0.0588,0.1895,,,0.3006,0.196
360396,316.0,1.0,,74.0,14.0,136.0,45.0,180.0,19.0,,52.0,177.0,0.2806,0.0008,,0.0657,0.0124,0.1207,0.0399,0.1598,0.0168,,0.0461,0.1571
360400,58.0,,,23.0,9.0,31.0,16.0,27.0,3.0,,7.0,16.0,0.101,,,0.04,0.0156,0.054000000000000006,0.0278,0.047,0.0052,,0.0121,0.0278
360408,115.0,1.0,,66.0,3.0,56.0,12.0,59.0,10.0,,20.0,26.0,0.1654,0.0014,,0.0949,0.0043,0.0805,0.0172,0.0848,0.0143,,0.0287,0.0374
360418,37.0,,,2.0,,18.0,1.0,19.0,1.0,,,33.0,0.0682,,,0.0036,,0.0332,0.0018,0.035,0.0018,,,0.0608
360420,19.0,,1.0,4.0,,9.0,1.0,10.0,,,3.0,13.0,0.0549,,0.0028,0.0115,,0.026,0.0028,0.0289,,,0.0086,0.0375
360426,124.0,,,25.0,6.0,52.0,21.0,72.0,9.0,,21.0,69.0,0.1555,,,0.0313,0.0075,0.0652,0.0263,0.0903,0.0112,,0.0263,0.0865
360428,432.0,2.0,3.0,187.0,35.0,200.0,89.0,232.0,19.0,,64.0,132.0,0.4177,0.0019,0.0029,0.1808,0.0338,0.1934,0.086,0.2243,0.0183,,0.0618,0.1276
360430,19.0,,,3.0,1.0,12.0,2.0,7.0,,,4.0,14.0,0.0553,,,0.0087,0.0029,0.0349,0.0058,0.0204,,,0.0116,0.0408
360431,81.0,1.0,1.0,7.0,1.0,36.0,3.0,45.0,3.0,,18.0,66.0,0.1937,0.0023,0.0023,0.0167,0.0023,0.0861,0.0071,0.1076,0.0071,,0.043,0.1578
360432,56.0,,,2.0,,28.0,2.0,28.0,5.0,,14.0,47.0,0.1414,,,0.005,,0.0707,0.005,0.0707,0.0126,,0.0353,0.1186
360436,115.0,1.0,,31.0,2.0,62.0,9.0,53.0,6.0,,13.0,68.0,0.2094,0.0018,,0.0564,0.0036,0.1129,0.0163,0.0965,0.0109,,0.0236,0.1238
360438,68.0,,,35.0,5.0,27.0,10.0,41.0,4.0,,15.0,19.0,0.1619,,,0.0833,0.0119,0.0642,0.0238,0.0976,0.0095,,0.0357,0.0452
360440,57.0,,2.0,8.0,6.0,21.0,10.0,36.0,4.0,,15.0,33.0,0.1081,,0.0037,0.0151,0.0113,0.0398,0.0189,0.0683,0.0075,,0.0284,0.0626
360448,13.0,,,1.0,,4.0,1.0,9.0,3.0,,3.0,8.0,0.0817,,,0.0062,,0.0251,0.0062,0.0566,0.0188,,0.0188,0.0503
360456,68.0,1.0,,8.0,,28.0,4.0,40.0,5.0,,22.0,50.0,0.1047,0.0015,,0.0123,,0.0431,0.0061,0.0616,0.0077,,0.0338,0.077
360464,29.0,,1.0,7.0,1.0,11.0,2.0,18.0,2.0,,7.0,17.0,0.0593,,0.002,0.0143,0.002,0.0224,0.004,0.0368,0.004,,0.0143,0.0347
360468,46.0,,,2.0,3.0,24.0,6.0,22.0,5.0,,7.0,33.0,0.1236,,,0.0053,0.008,0.0645,0.0161,0.0591,0.0134,,0.0188,0.0887
360470,392.0,,2.0,55.0,14.0,185.0,46.0,207.0,25.0,,70.0,264.0,0.3769,,0.0019,0.0528,0.0134,0.1778,0.0442,0.199,0.024,,0.0673,0.2538
360478,50.0,,3.0,5.0,4.0,24.0,5.0,26.0,6.0,,9.0,31.0,0.099,,0.0059,0.0099,0.0079,0.0475,0.0099,0.0514,0.0118,,0.0178,0.0613
360480,98.0,1.0,,42.0,7.0,46.0,21.0,52.0,10.0,,15.0,24.0,0.1094,0.0011,,0.0469,0.0078,0.0513,0.0234,0.0581,0.0111,,0.0167,0.0268
360482,74.0,,1.0,22.0,,37.0,2.0,37.0,7.0,,18.0,42.0,0.1223,,0.0016,0.0363,,0.0611,0.0033,0.0611,0.0115,,0.0297,0.0694
360488,28.0,1.0,,10.0,2.0,11.0,7.0,17.0,3.0,,10.0,7.0,0.0684,0.0024,,0.0244,0.0048,0.0268,0.0171,0.0415,0.0073,,0.0244,0.0171
360490,59.0,,1.0,31.0,2.0,27.0,5.0,32.0,11.0,,13.0,11.0,0.0965,,0.0016,0.0507,0.0032,0.0441,0.0081,0.0523,0.018000000000000002,,0.0212,0.018000000000000002
360492,96.0,,,37.0,3.0,34.0,7.0,62.0,9.0,,20.0,43.0,0.1576,,,0.0607,0.0049,0.0558,0.0114,0.1018,0.0147,,0.0328,0.0706
360494,222.0,,1.0,13.0,2.0,113.0,13.0,109.0,7.0,1.0,27.0,187.0,0.2274,,0.001,0.0133,0.002,0.1157,0.0133,0.1116,0.0071,0.001,0.0276,0.1915
360498,129.0,1.0,,35.0,7.0,62.0,16.0,67.0,13.0,,35.0,64.0,0.1533,0.0011,,0.0416,0.0083,0.0737,0.019,0.0796,0.0154,,0.0416,0.076
360499,56.0,,,6.0,,33.0,1.0,23.0,2.0,1.0,17.0,46.0,0.141,,,0.0151,,0.0831,0.0025,0.0579,0.005,0.0025,0.0428,0.1158
360500,73.0,1.0,,,,31.0,4.0,42.0,8.0,,15.0,60.0,0.1117,0.0015,,,,0.0474,0.0061,0.0643,0.0122,,0.0229,0.0918
360504,69.0,,,7.0,,29.0,2.0,40.0,5.0,,22.0,55.0,0.2123,,,0.0215,,0.0892,0.0061,0.123,0.0153,,0.0676,0.1692
360510,41.0,1.0,2.0,3.0,2.0,21.0,5.0,20.0,3.0,,6.0,27.0,0.07400000000000001,0.0018,0.0036,0.0054,0.0036,0.0379,0.009000000000000001,0.0361,0.0054,,0.0108,0.0487
360514,82.0,,,10.0,3.0,42.0,7.0,40.0,5.0,,20.0,60.0,0.1238,,,0.0151,0.0045,0.0634,0.0105,0.0604,0.0075,,0.0302,0.0906
360520,133.0,,1.0,91.0,7.0,61.0,17.0,72.0,9.0,,16.0,15.0,0.2387,,0.0017,0.1633,0.0125,0.1095,0.0305,0.1292,0.0161,,0.0287,0.0269
360526,57.0,,,25.0,2.0,25.0,7.0,32.0,5.0,1.0,12.0,19.0,0.1469,,,0.0644,0.0051,0.0644,0.018000000000000002,0.0824,0.0128,0.0025,0.0309,0.0489
360550,3.0,,,,,1.0,,2.0,1.0,,,2.0,0.0461,,,,,0.0153,,0.0307,0.0153,,,0.0307
36B000,5.0,,,,,4.0,,1.0,1.0,,1.0,4.0,0.0037,,,,,0.003,,0.0007,0.0007,,0.0007,0.003
36C000,148.0,3.0,2.0,43.0,,72.0,10.0,76.0,11.0,,11.0,79.0,0.1006,0.002,0.0013,0.0292,,0.0489,0.0068,0.0517,0.0074,,0.0074,0.0537
370304,44.0,,,8.0,,19.0,1.0,25.0,11.0,,9.0,24.0,0.1767,,,0.0321,,0.0763,0.004,0.1004,0.0441,,0.0361,0.0963
370308,97.0,1.0,,18.0,,39.0,6.0,58.0,8.0,,17.0,64.0,0.24,0.0024,,0.0445,,0.0965,0.0148,0.1435,0.0198,,0.042,0.1584
370312,116.0,3.0,1.0,29.0,,58.0,1.0,58.0,4.0,,22.0,78.0,0.251,0.0064,0.0021,0.0627,,0.1255,0.0021,0.1255,0.0086,,0.0476,0.1688
370316,42.0,,,10.0,,17.0,2.0,25.0,1.0,,8.0,29.0,0.151,,,0.0359,,0.0611,0.0071,0.0899,0.0035,,0.0287,0.1043
370324,41.0,,,8.0,,14.0,5.0,27.0,3.0,,12.0,25.0,0.1822,,,0.0355,,0.0622,0.0222,0.12,0.0133,,0.0533,0.1111
380306,99.0,19.0,,2.0,,45.0,,54.0,,,15.0,78.0,0.1752,0.0336,,0.0035,,0.0796,,0.0955,,,0.0265,0.138
380308,102.0,17.0,,,1.0,59.0,4.0,43.0,2.0,,17.0,79.0,0.2947,0.0491,,,0.0028,0.1705,0.0115,0.1242,0.0057,,0.0491,0.2283
380310,58.0,9.0,,,,21.0,2.0,37.0,2.0,,11.0,45.0,0.3186,0.0494,,,,0.1153,0.0109,0.2032,0.0109,,0.0604,0.2472
390309,92.0,1.0,,19.0,11.0,30.0,25.0,62.0,5.0,,23.0,42.0,0.2013,0.0021,,0.0415,0.024,0.0656,0.0547,0.1356,0.0109,,0.0503,0.0919
390311,60.0,,,10.0,8.0,26.0,11.0,34.0,2.0,,10.0,37.0,0.1307,,,0.0217,0.0174,0.0566,0.0239,0.07400000000000001,0.0043,,0.0217,0.0806
390312,63.0,,1.0,46.0,1.0,29.0,2.0,34.0,4.0,,14.0,10.0,0.1735,,0.0027,0.1267,0.0027,0.0798,0.0055,0.0936,0.011,,0.0385,0.0275
390314,42.0,,1.0,24.0,1.0,13.0,3.0,29.0,5.0,,12.0,9.0,1.4,,0.0333,0.8,0.0333,0.4333,0.1,0.9666,0.1666,,0.4,0.3
390316,63.0,,,12.0,6.0,27.0,20.0,36.0,5.0,,11.0,26.0,0.1852,,,0.0352,0.0176,0.0794,0.0588,0.1058,0.0147,,0.0323,0.0764
390320,91.0,,,17.0,3.0,43.0,9.0,48.0,5.0,,15.0,60.0,0.1602,,,0.0299,0.0052,0.0757,0.0158,0.0845,0.0088,,0.0264,0.1056
390321,14.0,,,3.0,,7.0,,7.0,2.0,,,9.0,0.1093,,,0.0234,,0.0546,,0.0546,0.0156,,,0.0703
390322,132.0,1.0,,33.0,15.0,55.0,37.0,77.0,4.0,,38.0,57.0,0.2021,0.0015,,0.0505,0.0229,0.0842,0.0566,0.1179,0.0061,,0.0581,0.0872
390323,1.0,,,,,,,1.0,,,,1.0,0.0047,,,,,,,0.0047,,,,0.0047
