agency_code,pct_met_act workkeys_part,pct_met_biology_part,pct_met_english ii_part,pct_met_high school math_part,pct_met_math grades 3-8_part,pct_met_reading grades 3-8_part,pct_met_science grades 5&8_part,pct_met_the act_part,pct_met_total targets_part,target_assign_act workkeys_part,target_assign_biology_part,target_assign_english ii_part,target_assign_high school math_part,target_assign_math grades 3-8_part,target_assign_reading grades 3-8_part,target_assign_science grades 5&8_part,target_assign_the act_part,target_assign_total targets_part,target_met_act workkeys_part,target_met_biology_part,target_met_english ii_part,target_met_high school math_part,target_met_math grades 3-8_part,target_met_reading grades 3-8_part,target_met_science grades 5&8_part,target_met_the act_part,target_met_total targets_part
861308,100.0,100.0,100.0,100.0,,,,100.0,100.0,1.0,3.0,3.0,3.0,,,,3.0,13.0,1.0,3.0,3.0,3.0,,,,3.0,13.0
861312,,,,,100.0,100.0,100.0,,100.0,,,,,4.0,4.0,3.0,,11.0,,,,,4.0,4.0,3.0,,11.0
862310,,,,,100.0,100.0,100.0,,100.0,,,,,7.0,7.0,4.0,,18.0,,,,,7.0,7.0,4.0,,18.0
862312,100.0,100.0,100.0,100.0,,,,100.0,100.0,2.0,3.0,3.0,3.0,,,,3.0,14.0,2.0,3.0,3.0,3.0,,,,3.0,14.0
862316,,,,,100.0,100.0,100.0,,100.0,,,,,7.0,7.0,3.0,,17.0,,,,,7.0,7.0,3.0,,17.0
86T000,,100.0,100.0,100.0,100.0,100.0,100.0,0.0,94.1,,1.0,2.0,1.0,5.0,5.0,2.0,1.0,17.0,,1.0,2.0,1.0,5.0,5.0,2.0,0.0,16.0
870314,100.0,100.0,100.0,100.0,,,,100.0,100.0,3.0,3.0,3.0,3.0,,,,3.0,15.0,3.0,3.0,3.0,3.0,,,,3.0,15.0
870318,,,,,100.0,100.0,100.0,,100.0,,,,,5.0,5.0,4.0,,14.0,,,,,5.0,5.0,4.0,,14.0
870320,,,,,100.0,100.0,100.0,,100.0,,,,,4.0,4.0,3.0,,11.0,,,,,4.0,4.0,3.0,,11.0
870324,,,,,100.0,100.0,100.0,,100.0,,,,,4.0,4.0,2.0,,10.0,,,,,4.0,4.0,2.0,,10.0
87A000,,,,,100.0,100.0,100.0,,100.0,,,,,2.0,2.0,2.0,,6.0,,,,,2.0,2.0,2.0,,6.0
880304,,,,,100.0,100.0,100.0,,100.0,,,,,4.0,4.0,3.0,,11.0,,,,,4.0,4.0,3.0,,11.0
880308,66.7,100.0,100.0,100.0,,,,100.0,93.3,3.0,3.0,3.0,3.0,,,,3.0,15.0,2.0,3.0,3.0,3.0,,,,3.0,14.0
880312,,,,,100.0,100.0,100.0,,100.0,,,,,8.0,8.0,3.0,,19.0,,,,,8.0,8.0,3.0,,19.0
880318,,,,,100.0,100.0,100.0,,100.0,,,,,5.0,5.0,3.0,,13.0,,,,,5.0,5.0,3.0,,13.0
880324,,,,,100.0,100.0,100.0,,100.0,,,,,4.0,4.0,3.0,,11.0,,,,,4.0,4.0,3.0,,11.0
880328,100.0,100.0,100.0,100.0,,,,100.0,100.0,2.0,2.0,3.0,2.0,,,,2.0,11.0,2.0,2.0,3.0,2.0,,,,2.0,11.0
880330,,,,,100.0,100.0,100.0,,100.0,,,,,4.0,4.0,3.0,,11.0,,,,,4.0,4.0,3.0,,11.0
880336,,,,,100.0,100.0,,,100.0,,,,,3.0,3.0,,,6.0,,,,,3.0,3.0,,,6.0
88A000,,,,,100.0,100.0,100.0,,100.0,,,,,3.0,3.0,2.0,,8.0,,,,,3.0,3.0,2.0,,8.0
890304,,100.0,100.0,100.0,,,,100.0,100.0,,1.0,1.0,1.0,,,,1.0,4.0,,1.0,1.0,1.0,,,,1.0,4.0
890306,,,,,100.0,100.0,100.0,,100.0,,,,,5.0,5.0,1.0,,11.0,,,,,5.0,5.0,1.0,,11.0
890308,,,,,100.0,100.0,100.0,,100.0,,,,,4.0,4.0,1.0,,9.0,,,,,4.0,4.0,1.0,,9.0
900302,,,,,100.0,100.0,100.0,,100.0,,,,,4.0,4.0,2.0,,10.0,,,,,4.0,4.0,2.0,,10.0
900303,,,,,100.0,100.0,100.0,,100.0,,,,,3.0,3.0,2.0,,8.0,,,,,3.0,3.0,2.0,,8.0
900304,,,,,100.0,100.0,100.0,,100.0,,,,,5.0,5.0,4.0,,14.0,,,,,5.0,5.0,4.0,,14.0
900305,,,,,100.0,100.0,100.0,,100.0,,,,,4.0,4.0,2.0,,10.0,,,,,4.0,4.0,2.0,,10.0
900306,,,,,100.0,100.0,100.0,,100.0,,,,,6.0,6.0,3.0,,15.0,,,,,6.0,6.0,3.0,,15.0
900307,,,,,100.0,100.0,100.0,,100.0,,,,,7.0,7.0,4.0,,18.0,,,,,7.0,7.0,4.0,,18.0
900308,,,,,100.0,100.0,100.0,,100.0,,,,,7.0,7.0,7.0,,21.0,,,,,7.0,7.0,7.0,,21.0
900310,,,,,100.0,100.0,100.0,,100.0,,,,,9.0,9.0,4.0,,22.0,,,,,9.0,9.0,4.0,,22.0
900311,100.0,100.0,100.0,100.0,,,,100.0,100.0,2.0,4.0,5.0,4.0,,,,3.0,18.0,2.0,4.0,5.0,4.0,,,,3.0,18.0
900312,,,,,100.0,100.0,100.0,,100.0,,,,,3.0,3.0,2.0,,8.0,,,,,3.0,3.0,2.0,,8.0
900314,,,,,100.0,100.0,100.0,,100.0,,,,,7.0,7.0,6.0,,20.0,,,,,7.0,7.0,6.0,,20.0
900316,66.7,100.0,100.0,100.0,,,,100.0,95.8,3.0,5.0,6.0,5.0,,,,5.0,24.0,2.0,5.0,6.0,5.0,,,,5.0,23.0
900318,,,,,100.0,100.0,100.0,,100.0,,,,,5.0,5.0,2.0,,12.0,,,,,5.0,5.0,2.0,,12.0
900320,,,,,100.0,100.0,100.0,,100.0,,,,,7.0,7.0,3.0,,17.0,,,,,7.0,7.0,3.0,,17.0
900328,,,,,100.0,100.0,100.0,,100.0,,,,,5.0,5.0,2.0,,12.0,,,,,5.0,5.0,2.0,,12.0
900332,,,,,100.0,100.0,100.0,,100.0,,,,,5.0,5.0,3.0,,13.0,,,,,5.0,5.0,3.0,,13.0
900334,,,,,100.0,100.0,100.0,,100.0,,,,,3.0,3.0,3.0,,9.0,,,,,3.0,3.0,3.0,,9.0
900336,33.3,100.0,100.0,100.0,,,,50.0,81.5,3.0,6.0,6.0,6.0,,,,6.0,27.0,1.0,6.0,6.0,6.0,,,,3.0,22.0
900340,,,,,100.0,100.0,100.0,,100.0,,,,,3.0,3.0,2.0,,8.0,,,,,3.0,3.0,2.0,,8.0
900341,,,,,100.0,100.0,100.0,,100.0,,,,,7.0,7.0,3.0,,17.0,,,,,7.0,7.0,3.0,,17.0
900342,100.0,83.3,100.0,83.3,,,,100.0,92.9,4.0,6.0,6.0,6.0,,,,6.0,28.0,4.0,5.0,6.0,5.0,,,,6.0,26.0
900343,,,,,100.0,100.0,100.0,,100.0,,,,,9.0,9.0,6.0,,24.0,,,,,9.0,9.0,6.0,,24.0
900344,100.0,100.0,100.0,100.0,,,,100.0,100.0,2.0,5.0,5.0,5.0,,,,5.0,22.0,2.0,5.0,5.0,5.0,,,,5.0,22.0
900346,,,,,100.0,100.0,100.0,,100.0,,,,,8.0,8.0,5.0,,21.0,,,,,8.0,8.0,5.0,,21.0
900347,,,,,100.0,100.0,100.0,,100.0,,,,,5.0,5.0,2.0,,12.0,,,,,5.0,5.0,2.0,,12.0
900348,100.0,100.0,100.0,100.0,,,,75.0,94.7,2.0,4.0,5.0,4.0,,,,4.0,19.0,2.0,4.0,5.0,4.0,,,,3.0,18.0
900350,,,,,100.0,100.0,100.0,,100.0,,,,,7.0,7.0,4.0,,18.0,,,,,7.0,7.0,4.0,,18.0
900351,,,,,100.0,100.0,100.0,,100.0,,,,,5.0,5.0,4.0,,14.0,,,,,5.0,5.0,4.0,,14.0
900352,,,,,100.0,100.0,100.0,,100.0,,,,,5.0,5.0,3.0,,13.0,,,,,5.0,5.0,3.0,,13.0
900353,,,,,100.0,100.0,100.0,,100.0,,,,,4.0,4.0,3.0,,11.0,,,,,4.0,4.0,3.0,,11.0
900354,,,,,100.0,100.0,100.0,,100.0,,,,,6.0,6.0,5.0,,17.0,,,,,6.0,6.0,5.0,,17.0
900356,,,,,100.0,100.0,100.0,,100.0,,,,,7.0,7.0,3.0,,17.0,,,,,7.0,7.0,3.0,,17.0
900358,,,,,100.0,100.0,100.0,,100.0,,,,,5.0,5.0,2.0,,12.0,,,,,5.0,5.0,2.0,,12.0
900360,100.0,100.0,100.0,100.0,,,,100.0,100.0,2.0,6.0,6.0,6.0,,,,6.0,26.0,2.0,6.0,6.0,6.0,,,,6.0,26.0
900362,,,,,100.0,100.0,100.0,,100.0,,,,,8.0,8.0,6.0,,22.0,,,,,8.0,8.0,6.0,,22.0
900363,,,,,100.0,100.0,100.0,,100.0,,,,,6.0,6.0,3.0,,15.0,,,,,6.0,6.0,3.0,,15.0
900364,,,,,100.0,100.0,100.0,,100.0,,,,,4.0,4.0,2.0,,10.0,,,,,4.0,4.0,2.0,,10.0
900365,,,,,100.0,100.0,,,100.0,,,,,2.0,2.0,,,4.0,,,,,2.0,2.0,,,4.0
900366,100.0,100.0,100.0,100.0,,,,100.0,100.0,2.0,3.0,4.0,3.0,,,,3.0,15.0,2.0,3.0,4.0,3.0,,,,3.0,15.0
900367,,100.0,100.0,100.0,,,,100.0,100.0,,2.0,3.0,2.0,,,,2.0,9.0,,2.0,3.0,2.0,,,,2.0,9.0
900368,,,,,100.0,100.0,100.0,,100.0,,,,,4.0,4.0,2.0,,10.0,,,,,4.0,4.0,2.0,,10.0
900370,,,,,100.0,100.0,100.0,,100.0,,,,,6.0,6.0,5.0,,17.0,,,,,6.0,6.0,5.0,,17.0
900372,,,,,100.0,100.0,100.0,,100.0,,,,,6.0,6.0,3.0,,15.0,,,,,6.0,6.0,3.0,,15.0
900376,,,,,100.0,100.0,100.0,,100.0,,,,,3.0,3.0,2.0,,8.0,,,,,3.0,3.0,2.0,,8.0
900377,100.0,100.0,100.0,100.0,,,,100.0,100.0,2.0,2.0,2.0,2.0,,,,2.0,10.0,2.0,2.0,2.0,2.0,,,,2.0,10.0
900378,,,,,100.0,100.0,100.0,,100.0,,,,,9.0,9.0,4.0,,22.0,,,,,9.0,9.0,4.0,,22.0
900380,,,,,100.0,100.0,100.0,,100.0,,,,,4.0,4.0,2.0,,10.0,,,,,4.0,4.0,2.0,,10.0
900384,,,,,100.0,100.0,100.0,,100.0,,,,,4.0,4.0,3.0,,11.0,,,,,4.0,4.0,3.0,,11.0
900388,,,,,100.0,100.0,100.0,,100.0,,,,,7.0,7.0,4.0,,18.0,,,,,7.0,7.0,4.0,,18.0
900391,,,,,100.0,100.0,100.0,,100.0,,,,,8.0,8.0,3.0,,19.0,,,,,8.0,8.0,3.0,,19.0
900393,0.0,100.0,100.0,100.0,,,,100.0,85.7,2.0,3.0,3.0,3.0,,,,3.0,14.0,0.0,3.0,3.0,3.0,,,,3.0,12.0
90A000,,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,,2.0,2.0,2.0,8.0,8.0,3.0,2.0,27.0,,2.0,2.0,2.0,8.0,8.0,3.0,2.0,27.0
90B000,,,,,100.0,100.0,100.0,,100.0,,,,,2.0,2.0,2.0,,6.0,,,,,2.0,2.0,2.0,,6.0
90C000,,,,,100.0,100.0,100.0,,100.0,,,,,7.0,7.0,5.0,,19.0,,,,,7.0,7.0,5.0,,19.0
910304,,,,,100.0,100.0,100.0,,100.0,,,,,7.0,7.0,2.0,,16.0,,,,,7.0,7.0,2.0,,16.0
910308,,,,,100.0,100.0,100.0,,100.0,,,,,3.0,3.0,1.0,,7.0,,,,,3.0,3.0,1.0,,7.0
910311,,,,,100.0,100.0,100.0,,100.0,,,,,5.0,5.0,3.0,,13.0,,,,,5.0,5.0,3.0,,13.0
910314,,,,,100.0,100.0,100.0,,100.0,,,,,4.0,4.0,3.0,,11.0,,,,,4.0,4.0,3.0,,11.0
910316,,,,,85.7,100.0,100.0,,94.7,,,,,7.0,7.0,5.0,,19.0,,,,,6.0,7.0,5.0,,18.0
910340,,,,,100.0,100.0,,,100.0,,,,,3.0,3.0,,,6.0,,,,,3.0,3.0,,,6.0
910346,,,,,100.0,100.0,,,100.0,,,,,3.0,3.0,,,6.0,,,,,3.0,3.0,,,6.0
910356,,,,,100.0,100.0,100.0,,100.0,,,,,3.0,3.0,3.0,,9.0,,,,,3.0,3.0,3.0,,9.0
910360,,,,,100.0,100.0,100.0,,100.0,,,,,3.0,3.0,3.0,,9.0,,,,,3.0,3.0,3.0,,9.0
910368,,,,,0.0,0.0,,0.0,0.0,,,,,2.0,2.0,,1.0,5.0,,,,,0.0,0.0,,0.0,0.0
910370,100.0,66.7,60.0,66.7,,,,66.7,69.2,3.0,6.0,5.0,6.0,,,,6.0,26.0,3.0,4.0,3.0,4.0,,,,4.0,18.0
910376,,,,,100.0,100.0,100.0,,100.0,,,,,3.0,3.0,3.0,,9.0,,,,,3.0,3.0,3.0,,9.0
910380,,,,,100.0,100.0,100.0,,100.0,,,,,6.0,6.0,1.0,,13.0,,,,,6.0,6.0,1.0,,13.0
910382,,100.0,100.0,100.0,,,,100.0,100.0,,1.0,1.0,1.0,,,,1.0,4.0,,1.0,1.0,1.0,,,,1.0,4.0
910384,,,,,100.0,100.0,100.0,,100.0,,,,,6.0,6.0,1.0,,13.0,,,,,6.0,6.0,1.0,,13.0
91A000,,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,,2.0,2.0,2.0,5.0,5.0,2.0,2.0,20.0,,2.0,2.0,2.0,5.0,5.0,2.0,2.0,20.0
91B000,,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,,2.0,3.0,2.0,5.0,5.0,4.0,2.0,23.0,,2.0,3.0,2.0,5.0,5.0,4.0,2.0,23.0
920302,,,,,100.0,100.0,100.0,,100.0,,,,,7.0,7.0,5.0,,19.0,,,,,7.0,7.0,5.0,,19.0
920303,,,,,100.0,100.0,100.0,,100.0,,,,,6.0,6.0,4.0,,16.0,,,,,6.0,6.0,4.0,,16.0
920304,,,,,100.0,100.0,100.0,,100.0,,,,,6.0,6.0,5.0,,17.0,,,,,6.0,6.0,5.0,,17.0
920306,,,,,100.0,100.0,100.0,,100.0,,,,,6.0,6.0,3.0,,15.0,,,,,6.0,6.0,3.0,,15.0
920307,,,,,87.5,100.0,100.0,,94.7,,,,,8.0,8.0,3.0,,19.0,,,,,7.0,8.0,3.0,,18.0
920308,,,,,100.0,100.0,100.0,,100.0,,,,,6.0,6.0,2.0,,14.0,,,,,6.0,6.0,2.0,,14.0
920312,,,,,100.0,100.0,100.0,,100.0,,,,,9.0,9.0,7.0,,25.0,,,,,9.0,9.0,7.0,,25.0
920315,,,,,100.0,100.0,100.0,,100.0,,,,,8.0,8.0,3.0,,19.0,,,,,8.0,8.0,3.0,,19.0
920316,100.0,0.0,85.7,0.0,,,,100.0,50.0,2.0,7.0,7.0,7.0,,,,7.0,30.0,2.0,0.0,6.0,0.0,,,,7.0,15.0
920317,100.0,100.0,100.0,100.0,,,,85.7,96.7,2.0,7.0,7.0,7.0,,,,7.0,30.0,2.0,7.0,7.0,7.0,,,,6.0,29.0
920318,66.7,100.0,100.0,100.0,,,,25.0,80.6,3.0,8.0,9.0,8.0,,,,8.0,36.0,2.0,8.0,9.0,8.0,,,,2.0,29.0
920320,,,,,100.0,100.0,100.0,,100.0,,,,,6.0,6.0,3.0,,15.0,,,,,6.0,6.0,3.0,,15.0
920325,,,,,100.0,100.0,100.0,,100.0,,,,,7.0,7.0,4.0,,18.0,,,,,7.0,7.0,4.0,,18.0
920326,,,,,100.0,100.0,100.0,,100.0,,,,,5.0,5.0,2.0,,12.0,,,,,5.0,5.0,2.0,,12.0
920327,,,,,100.0,100.0,100.0,,100.0,,,,,6.0,6.0,2.0,,14.0,,,,,6.0,6.0,2.0,,14.0
920328,,,,,100.0,100.0,100.0,,100.0,,,,,7.0,7.0,3.0,,17.0,,,,,7.0,7.0,3.0,,17.0
920329,,,,,100.0,100.0,100.0,,100.0,,,,,6.0,6.0,5.0,,17.0,,,,,6.0,6.0,5.0,,17.0
920332,,,,,100.0,100.0,100.0,,100.0,,,,,7.0,7.0,5.0,,19.0,,,,,7.0,7.0,5.0,,19.0
920334,,,,,100.0,100.0,100.0,,100.0,,,,,6.0,6.0,3.0,,15.0,,,,,6.0,6.0,3.0,,15.0
920336,,,,,100.0,100.0,100.0,,100.0,,,,,6.0,6.0,3.0,,15.0,,,,,6.0,6.0,3.0,,15.0
920340,,,,,100.0,100.0,100.0,,100.0,,,,,7.0,7.0,3.0,,17.0,,,,,7.0,7.0,3.0,,17.0
920342,,,,,100.0,100.0,100.0,,100.0,,,,,8.0,8.0,4.0,,20.0,,,,,8.0,8.0,4.0,,20.0
920344,,,,,100.0,100.0,100.0,,100.0,,,,,7.0,7.0,4.0,,18.0,,,,,7.0,7.0,4.0,,18.0
920348,100.0,100.0,100.0,100.0,,,,33.3,85.7,4.0,6.0,6.0,6.0,,,,6.0,28.0,4.0,6.0,6.0,6.0,,,,2.0,24.0
920349,,,,,100.0,100.0,100.0,,100.0,,,,,6.0,6.0,1.0,,13.0,,,,,6.0,6.0,1.0,,13.0
920351,,,,,100.0,100.0,100.0,,100.0,,,,,7.0,7.0,2.0,,16.0,,,,,7.0,7.0,2.0,,16.0
920352,,,,,100.0,60.0,33.3,,69.2,,,,,5.0,5.0,3.0,,13.0,,,,,5.0,3.0,1.0,,9.0
920356,,,,,87.5,87.5,85.7,,87.0,,,,,8.0,8.0,7.0,,23.0,,,,,7.0,7.0,6.0,,20.0
920358,,,,,100.0,100.0,100.0,,100.0,,,,,8.0,8.0,3.0,,19.0,,,,,8.0,8.0,3.0,,19.0
920360,,,,,100.0,100.0,85.7,,96.0,,,,,9.0,9.0,7.0,,25.0,,,,,9.0,9.0,6.0,,24.0
920362,,,,,100.0,100.0,100.0,,100.0,,,,,7.0,7.0,3.0,,17.0,,,,,7.0,7.0,3.0,,17.0
920364,,,,,100.0,100.0,100.0,,100.0,,,,,7.0,7.0,3.0,,17.0,,,,,7.0,7.0,3.0,,17.0
920368,75.0,25.0,87.5,0.0,,,,25.0,38.9,4.0,8.0,8.0,8.0,,,,8.0,36.0,3.0,2.0,7.0,0.0,,,,2.0,14.0
920369,,,,,100.0,100.0,100.0,,100.0,,,,,6.0,6.0,2.0,,14.0,,,,,6.0,6.0,2.0,,14.0
920370,,,,,100.0,100.0,100.0,,100.0,,,,,7.0,7.0,6.0,,20.0,,,,,7.0,7.0,6.0,,20.0
920376,,,,,100.0,100.0,100.0,,100.0,,,,,8.0,8.0,4.0,,20.0,,,,,8.0,8.0,4.0,,20.0
920380,,,,,100.0,100.0,100.0,,100.0,,,,,5.0,5.0,2.0,,12.0,,,,,5.0,5.0,2.0,,12.0
920381,,,,,0.0,0.0,0.0,,0.0,,,,,4.0,4.0,2.0,,10.0,,,,,0.0,0.0,0.0,,0.0
920384,,,,,100.0,100.0,100.0,,100.0,,,,,5.0,5.0,4.0,,14.0,,,,,5.0,5.0,4.0,,14.0
920386,,100.0,100.0,0.0,,,,100.0,80.0,,1.0,2.0,1.0,,,,1.0,5.0,,1.0,2.0,0.0,,,,1.0,4.0
920388,,,,,100.0,100.0,100.0,,100.0,,,,,9.0,9.0,7.0,,25.0,,,,,9.0,9.0,7.0,,25.0
920390,,,,,100.0,100.0,100.0,,100.0,,,,,5.0,5.0,4.0,,14.0,,,,,5.0,5.0,4.0,,14.0
920391,,,,,100.0,100.0,100.0,,100.0,,,,,9.0,9.0,6.0,,24.0,,,,,9.0,9.0,6.0,,24.0
920393,,,,,100.0,100.0,100.0,,100.0,,,,,7.0,7.0,5.0,,19.0,,,,,7.0,7.0,5.0,,19.0
920394,,,,,100.0,100.0,100.0,,100.0,,,,,9.0,9.0,7.0,,25.0,,,,,9.0,9.0,7.0,,25.0
920396,,,,,100.0,100.0,100.0,,100.0,,,,,7.0,7.0,3.0,,17.0,,,,,7.0,7.0,3.0,,17.0
920398,,,,,100.0,100.0,100.0,,100.0,,,,,7.0,7.0,5.0,,19.0,,,,,7.0,7.0,5.0,,19.0
920399,,,,,100.0,100.0,85.7,,96.0,,,,,9.0,9.0,7.0,,25.0,,,,,9.0,9.0,6.0,,24.0
920400,,,,,100.0,100.0,100.0,,100.0,,,,,9.0,9.0,6.0,,24.0,,,,,9.0,9.0,6.0,,24.0
920402,,,,,100.0,100.0,100.0,,100.0,,,,,9.0,9.0,8.0,,26.0,,,,,9.0,9.0,8.0,,26.0
920403,,,,,100.0,100.0,100.0,,100.0,,,,,6.0,6.0,4.0,,16.0,,,,,6.0,6.0,4.0,,16.0
920404,,,,,100.0,100.0,100.0,,100.0,,,,,8.0,8.0,7.0,,23.0,,,,,8.0,8.0,7.0,,23.0
920408,,,,,100.0,100.0,100.0,,100.0,,,,,8.0,8.0,6.0,,22.0,,,,,8.0,8.0,6.0,,22.0
920410,,,,,100.0,100.0,100.0,,100.0,,,,,7.0,7.0,6.0,,20.0,,,,,7.0,7.0,6.0,,20.0
920411,100.0,100.0,100.0,100.0,,,,16.7,82.1,3.0,6.0,7.0,6.0,,,,6.0,28.0,3.0,6.0,7.0,6.0,,,,1.0,23.0
920412,80.0,100.0,50.0,100.0,,,,25.0,70.3,5.0,8.0,8.0,8.0,,,,8.0,37.0,4.0,8.0,4.0,8.0,,,,2.0,26.0
920413,,,,,100.0,100.0,100.0,,100.0,,,,,7.0,7.0,4.0,,18.0,,,,,7.0,7.0,4.0,,18.0
920414,,,,,100.0,100.0,100.0,,100.0,,,,,8.0,8.0,4.0,,20.0,,,,,8.0,8.0,4.0,,20.0
920415,,,,,100.0,100.0,100.0,,100.0,,,,,6.0,6.0,4.0,,16.0,,,,,6.0,6.0,4.0,,16.0
920416,,,,,100.0,100.0,100.0,,100.0,,,,,6.0,6.0,3.0,,15.0,,,,,6.0,6.0,3.0,,15.0
920417,,,,,100.0,100.0,100.0,,100.0,,,,,7.0,7.0,4.0,,18.0,,,,,7.0,7.0,4.0,,18.0
920420,,,,,100.0,100.0,100.0,,100.0,,,,,7.0,7.0,3.0,,17.0,,,,,7.0,7.0,3.0,,17.0
920424,,,,,100.0,100.0,100.0,,100.0,,,,,8.0,8.0,7.0,,23.0,,,,,8.0,8.0,7.0,,23.0
920428,50.0,100.0,100.0,100.0,,,,100.0,96.2,2.0,6.0,6.0,6.0,,,,6.0,26.0,1.0,6.0,6.0,6.0,,,,6.0,25.0
920436,0.0,71.4,57.1,42.9,,,,25.0,41.2,5.0,7.0,7.0,7.0,,,,8.0,34.0,0.0,5.0,4.0,3.0,,,,2.0,14.0
920438,,,,,100.0,100.0,100.0,,100.0,,,,,3.0,3.0,2.0,,8.0,,,,,3.0,3.0,2.0,,8.0
920439,,,,,100.0,100.0,100.0,,100.0,,,,,4.0,4.0,3.0,,11.0,,,,,4.0,4.0,3.0,,11.0
920440,,,,,100.0,100.0,100.0,,100.0,,,,,7.0,7.0,3.0,,17.0,,,,,7.0,7.0,3.0,,17.0
920441,100.0,100.0,100.0,25.0,,,,87.5,80.0,3.0,8.0,8.0,8.0,,,,8.0,35.0,3.0,8.0,8.0,2.0,,,,7.0,28.0
920442,,,,,100.0,100.0,100.0,,100.0,,,,,7.0,7.0,4.0,,18.0,,,,,7.0,7.0,4.0,,18.0
920443,,,,,100.0,100.0,100.0,,100.0,,,,,6.0,6.0,3.0,,15.0,,,,,6.0,6.0,3.0,,15.0
920444,,,,,100.0,100.0,100.0,,100.0,,,,,8.0,8.0,5.0,,21.0,,,,,8.0,8.0,5.0,,21.0
920445,100.0,83.3,100.0,66.7,,,,50.0,77.8,2.0,6.0,7.0,6.0,,,,6.0,27.0,2.0,5.0,7.0,4.0,,,,3.0,21.0
920446,,,,,100.0,100.0,100.0,,100.0,,,,,6.0,6.0,4.0,,16.0,,,,,6.0,6.0,4.0,,16.0
920447,,,,,100.0,100.0,100.0,,100.0,,,,,5.0,5.0,2.0,,12.0,,,,,5.0,5.0,2.0,,12.0
920448,,,,,100.0,100.0,100.0,,100.0,,,,,6.0,6.0,4.0,,16.0,,,,,6.0,6.0,4.0,,16.0
920449,,,,,100.0,100.0,100.0,,100.0,,,,,6.0,6.0,3.0,,15.0,,,,,6.0,6.0,3.0,,15.0
920450,,,,,100.0,100.0,100.0,,100.0,,,,,9.0,9.0,7.0,,25.0,,,,,9.0,9.0,7.0,,25.0
920451,,,,,100.0,100.0,100.0,,100.0,,,,,7.0,7.0,5.0,,19.0,,,,,7.0,7.0,5.0,,19.0
920452,,,,,100.0,100.0,100.0,,100.0,,,,,6.0,6.0,2.0,,14.0,,,,,6.0,6.0,2.0,,14.0
920453,,,,,100.0,100.0,100.0,,100.0,,,,,4.0,4.0,2.0,,10.0,,,,,4.0,4.0,2.0,,10.0
920454,,,,,100.0,100.0,100.0,,100.0,,,,,6.0,6.0,2.0,,14.0,,,,,6.0,6.0,2.0,,14.0
920455,100.0,66.7,100.0,100.0,,,,83.3,88.5,2.0,6.0,6.0,6.0,,,,6.0,26.0,2.0,4.0,6.0,6.0,,,,5.0,23.0
920456,,,,,100.0,100.0,100.0,,100.0,,,,,5.0,5.0,2.0,,12.0,,,,,5.0,5.0,2.0,,12.0
920457,,,,,100.0,100.0,100.0,,100.0,,,,,6.0,6.0,2.0,,14.0,,,,,6.0,6.0,2.0,,14.0
920458,,,,,100.0,100.0,83.3,,95.8,,,,,9.0,9.0,6.0,,24.0,,,,,9.0,9.0,5.0,,23.0
920459,,,,,100.0,100.0,100.0,,100.0,,,,,7.0,7.0,4.0,,18.0,,,,,7.0,7.0,4.0,,18.0
920460,,,,,100.0,100.0,100.0,,100.0,,,,,7.0,7.0,2.0,,16.0,,,,,7.0,7.0,2.0,,16.0
920464,,,,,100.0,100.0,100.0,,100.0,,,,,7.0,7.0,5.0,,19.0,,,,,7.0,7.0,5.0,,19.0
920466,0.0,85.7,71.4,14.3,,,,0.0,37.5,4.0,7.0,7.0,7.0,,,,7.0,32.0,0.0,6.0,5.0,1.0,,,,0.0,12.0
920467,,,,,100.0,100.0,100.0,,100.0,,,,,8.0,8.0,2.0,,18.0,,,,,8.0,8.0,2.0,,18.0
920468,,,,,100.0,100.0,100.0,,100.0,,,,,5.0,5.0,2.0,,12.0,,,,,5.0,5.0,2.0,,12.0
920469,,,,,100.0,100.0,100.0,,100.0,,,,,5.0,5.0,2.0,,12.0,,,,,5.0,5.0,2.0,,12.0
920470,,,,,100.0,100.0,100.0,,100.0,,,,,7.0,7.0,3.0,,17.0,,,,,7.0,7.0,3.0,,17.0
920471,,,,,100.0,100.0,100.0,,100.0,,,,,9.0,9.0,6.0,,24.0,,,,,9.0,9.0,6.0,,24.0
920472,,,,,100.0,100.0,100.0,,100.0,,,,,9.0,9.0,6.0,,24.0,,,,,9.0,9.0,6.0,,24.0
920473,100.0,44.4,100.0,44.4,,,,44.4,59.5,2.0,9.0,8.0,9.0,,,,9.0,37.0,2.0,4.0,8.0,4.0,,,,4.0,22.0
920474,,,,,100.0,100.0,100.0,,100.0,,,,,7.0,7.0,3.0,,17.0,,,,,7.0,7.0,3.0,,17.0
920476,,,,,100.0,100.0,100.0,,100.0,,,,,6.0,6.0,2.0,,14.0,,,,,6.0,6.0,2.0,,14.0
920480,,,,,85.7,100.0,100.0,,94.7,,,,,7.0,7.0,5.0,,19.0,,,,,6.0,7.0,5.0,,18.0
920484,,,,,100.0,100.0,100.0,,100.0,,,,,8.0,8.0,6.0,,22.0,,,,,8.0,8.0,6.0,,22.0
920488,,,,,100.0,100.0,100.0,,100.0,,,,,6.0,6.0,3.0,,15.0,,,,,6.0,6.0,3.0,,15.0
