agency_code,act_per1000_all_inc2,act_per1000_am7_inc2,act_per1000_as7_inc2,act_per1000_bl7_inc2,act_per1000_eds_inc2,act_per1000_els_inc2,act_per1000_fem_inc2,act_per1000_hi7_inc2,act_per1000_male_inc2,act_per1000_mu7_inc2,act_per1000_pi7_inc2,act_per1000_swd_inc2,act_per1000_wh7_inc2,arr_per1000_all_inc2,arr_per1000_am7_inc2,arr_per1000_as7_inc2,arr_per1000_bl7_inc2,arr_per1000_eds_inc2,arr_per1000_els_inc2,arr_per1000_fem_inc2,arr_per1000_hi7_inc2,arr_per1000_male_inc2,arr_per1000_mu7_inc2,arr_per1000_pi7_inc2,arr_per1000_swd_inc2,arr_per1000_wh7_inc2,bha_per1000_all_inc2,bha_per1000_am7_inc2,bha_per1000_as7_inc2,bha_per1000_bl7_inc2,bha_per1000_eds_inc2,bha_per1000_els_inc2,bha_per1000_fem_inc2,bha_per1000_hi7_inc2,bha_per1000_male_inc2,bha_per1000_mu7_inc2,bha_per1000_pi7_inc2,bha_per1000_swd_inc2,bha_per1000_wh7_inc2,exp_per1000_all_inc2,exp_per1000_am7_inc2,exp_per1000_as7_inc2,exp_per1000_bl7_inc2,exp_per1000_eds_inc2,exp_per1000_els_inc2,exp_per1000_fem_inc2,exp_per1000_hi7_inc2,exp_per1000_male_inc2,exp_per1000_mu7_inc2,exp_per1000_pi7_inc2,exp_per1000_swd_inc2,exp_per1000_wh7_inc2,iss_per1000_all_inc2,iss_per1000_am7_inc2,iss_per1000_as7_inc2,iss_per1000_bl7_inc2,iss_per1000_eds_inc2,iss_per1000_els_inc2,iss_per1000_fem_inc2,iss_per1000_hi7_inc2,iss_per1000_male_inc2,iss_per1000_mu7_inc2,iss_per1000_pi7_inc2,iss_per1000_swd_inc2,iss_per1000_wh7_inc2,lts_per1000_all_inc2,lts_per1000_am7_inc2,lts_per1000_as7_inc2,lts_per1000_bl7_inc2,lts_per1000_eds_inc2,lts_per1000_els_inc2,lts_per1000_fem_inc2,lts_per1000_hi7_inc2,lts_per1000_male_inc2,lts_per1000_mu7_inc2,lts_per1000_pi7_inc2,lts_per1000_swd_inc2,lts_per1000_wh7_inc2,rpt_per1000_all_inc2,rpt_per1000_am7_inc2,rpt_per1000_as7_inc2,rpt_per1000_bl7_inc2,rpt_per1000_eds_inc2,rpt_per1000_els_inc2,rpt_per1000_fem_inc2,rpt_per1000_hi7_inc2,rpt_per1000_male_inc2,rpt_per1000_mu7_inc2,rpt_per1000_pi7_inc2,rpt_per1000_swd_inc2,rpt_per1000_wh7_inc2,sts_per1000_all_inc2,sts_per1000_am7_inc2,sts_per1000_as7_inc2,sts_per1000_bl7_inc2,sts_per1000_eds_inc2,sts_per1000_els_inc2,sts_per1000_fem_inc2,sts_per1000_hi7_inc2,sts_per1000_male_inc2,sts_per1000_mu7_inc2,sts_per1000_pi7_inc2,sts_per1000_swd_inc2,sts_per1000_wh7_inc2
340416,17.9718,,,65.4762,29.1262,3.9526,8.1744,2.6316,26.1283,0.0,,55.9006,10.582,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,30.809,,,71.429,36.408,11.858,8.174,15.789,49.881,48.78,,80.745,21.164,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,91.142,,,238.095,123.786,7.905,27.248,36.842,144.893,97.561,,248.447,63.492,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,65.469,,,202.381,99.515,7.905,19.074,13.158,104.513,146.341,,192.547,31.746
340420,1.3661,,0.0,12.1951,3.2051,0.0,0.0,0.0,2.8653,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,5.464,,0.0,12.195,3.205,0.0,0.0,0.0,11.461,0.0,,11.628,7.229,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,239.071,,0.0,402.439,371.795,384.615,85.714,246.231,406.877,269.231,,732.558,207.229,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,122.951,,166.667,304.878,205.128,96.154,62.338,145.72899999999996,189.112,38.462,,267.442,79.518
340424,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,,36.036,,,37.037,32.11,0.0,8.13,0.0,53.846,,,0.0,
340426,17.7305,,0.0,15.0602,25.1397,0.0,2.584,0.0,29.4737,0.0,,116.0714,35.8423,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,2.364,,0.0,3.012,2.793,0.0,2.584,0.0,2.105,0.0,,0.0,3.584,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,40.189,,0.0,51.205,72.626,11.236,31.008000000000006,11.429,46.316,140.351,,35.714,21.505,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,89.835,,0.0,99.398,142.458,22.472,23.256,17.143,141.053,228.07,,383.929,96.774
340427,126.5823,,,134.6154,113.6364,,88.2353,,152.1739,,,125.0,111.1111,0.0,,,0.0,0.0,,0.0,,0.0,,,0.0,0.0,37.975,,,0.0,22.727,,58.824,,21.739,,,41.667,55.556,0.0,,,0.0,0.0,,0.0,,0.0,,,0.0,0.0,25.316,,,38.462,11.364,,29.412,,21.739,,,0.0,0.0,0.0,,,0.0,0.0,,0.0,,0.0,,,0.0,0.0,75.949,,,57.692,68.182,,58.824,,86.95700000000002,,,104.167,55.556,3291.139,,,4038.462,2556.818,,2000.0,,4173.913,,,2166.667,1222.222
340428,5.0676,,,10.929,5.4348,0.0,3.4247,0.0,6.2696,47.619,,29.8507,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,10.135,,,21.858,10.87,4.255,0.0,5.935,18.809,0.0,,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,1.689,,,5.464,2.717,0.0,3.425,0.0,0.0,0.0,,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,155.405,,,245.902,187.5,102.128,78.767,86.053,216.301,666.6669999999998,,298.507,49.18
340430,29.148000000000003,,,50.6329,33.3333,6.5359,8.658,16.5975,43.4783,0.0,,46.875,20.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,8.969,,,12.658,3.03,13.072,0.0,8.299,15.81,0.0,,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,103.139,,,151.899,112.121,71.895,17.316,62.24100000000001,166.00799999999995,76.923,,156.25,60.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,98.655,,,145.57,100.0,32.68,21.645,74.689,154.15,0.0,,156.25,60.0
340432,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,0.0,0.0,63.652,,62.5,137.931,144.828,,26.059,0.0,103.806,90.909,,94.203,63.525,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,0.0,0.0,33.501,,0.0,68.96600000000001,62.069,,16.287,0.0,51.903,136.364,,43.478,30.738000000000003
340436,0.0,,,,0.0,,,,0.0,,,0.0,0.0,0.0,,,,0.0,,,,0.0,,,0.0,0.0,0.0,,,,0.0,,,,0.0,,,0.0,0.0,0.0,,,,0.0,,,,0.0,,,0.0,0.0,0.0,,,,0.0,,,,0.0,,,0.0,0.0,0.0,,,,0.0,,,,0.0,,,0.0,0.0,0.0,,,,0.0,,,,0.0,,,0.0,0.0,0.0,,,,0.0,,,,0.0,,,0.0,0.0
340440,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,3.576,,0.0,10.101,15.544,0.0,0.0,0.0,7.042000000000002,0.0,,0.0,3.731,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,14.303,,0.0,70.707,36.269,0.0,2.427,0.0,25.822,20.833,,55.556,7.462999999999999,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,17.878,,0.0,111.111,77.72,0.0,4.854,0.0,30.516,0.0,,39.683,7.462999999999999
340442,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,5.942,,0.0,8.621,4.065,0.0,0.0,0.0,12.367,20.833,,8.85,6.075,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,127.334,,112.676,336.207,211.382,88.235,49.423,86.95700000000002,212.014,250.0,,150.442,98.42,0.8489,,0.0,0.0,0.0,0.0,0.0,0.0,1.7668,0.0,,0.0,1.2151,2.547,,0.0,0.0,4.065,0.0,0.0,0.0,5.3,20.833,,0.0,2.43,50.934,,42.254,120.69,109.756,147.059,11.532,34.783,93.64,208.333,,106.195,35.23699999999999
340446,25.641,,,0.0,0.0,,0.0,,100.0,,,,55.5556,0.0,,,0.0,0.0,,0.0,,0.0,,,,0.0,0.0,,,0.0,0.0,,0.0,,0.0,,,,0.0,0.0,,,0.0,0.0,,0.0,,0.0,,,,0.0,12.821,,,0.0,0.0,,18.182,,0.0,,,,27.778,0.0,,,0.0,0.0,,0.0,,0.0,,,,0.0,12.821,,,0.0,0.0,,0.0,,50.0,,,,27.778,51.282,,,62.5,76.923,,54.545,,50.0,,,,27.778
340448,8.2645,,,20.7254,9.6154,4.4248,3.3445,2.9326,13.1579,0.0,,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,9.917,,,31.088,12.019,0.0,6.689,0.0,13.158,0.0,,27.273000000000003,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,714.05,,,1378.2379999999996,896.635,287.611,294.314,302.053,1131.579,1117.647,,1127.273,913.043
340452,60.7595,,,79.7546,59.0406,89.5522,68.6275,59.1398,53.1915,0.0,,108.1081,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,27.848000000000006,,,36.81,25.83,0.0,14.706,26.882,42.553,0.0,,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,2.532,,,6.135,3.69,0.0,4.902,0.0,0.0,0.0,,0.0,0.0,822.785,,,1000.0,870.8489999999998,850.7460000000002,617.6469999999998,715.054,1058.511,900.0,,1054.054,647.059
340453,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,1.757,,0.0,2.9410000000000003,3.676,0.0,0.0,0.0,3.145,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,147.627,,0.0,211.765,242.647,0.0,53.435,16.667,220.126,148.148,,202.703,53.03,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,107.206,,0.0,132.35299999999998,194.853,0.0,22.901,116.667,172.956,148.148,,202.703,37.879
340454,12.7688,,,17.7419,13.0246,25.0,8.1081,7.326,16.5816,11.9048,,11.7647,9.5969,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,3.36,,,6.452000000000001,5.789,0.0,4.0539999999999985,0.0,2.551,0.0,,0.0,1.919,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,235.215,,,430.645,396.527,225.0,143.243,172.16099999999997,311.224,202.381,,329.412,36.468,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,20.161,,,37.097,26.049,12.5,16.215999999999998,7.326,22.959,11.905,,23.529,7.678,212.366,,,404.839,360.347,237.5,135.135,117.216,275.51,214.286,,441.176,28.791
340457,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,10.681,,,37.5,9.524,7.692,5.249,16.129,16.393,0.0,,0.0,4.95,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,32.043,,,50.0,53.968,7.692,0.0,21.505,65.574,100.0,,116.279,32.178000000000004
340460,22.2694,,,37.7358,22.1239,13.986,20.0893,9.2807,22.8137,0.0,,36.6972,24.7934,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,1.06,,,2.695,2.212,0.0,2.232,0.0,0.0,0.0,,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,427.359,,,738.544,601.77,202.797,341.5180000000001,197.216,475.285,380.952,,706.422,231.405,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,2.121,,,5.391,2.212,0.0,0.0,0.0,3.802,0.0,,9.174,0.0,190.88,,,339.6230000000001,265.487,48.951,136.161,60.325,226.236,238.095,,348.624,148.76
340462,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,,17.167,,,25.0,12.255,6.622999999999998,0.0,0.0,30.189,,,48.78,,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,,246.781,,,378.571,232.843,19.868,46.218,24.51,392.453,,,292.683,,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,,341.202,,,525.0,348.039,13.245,113.445,44.118,498.11300000000006,,,390.244,
340464,16.1638,,,15.0602,24.5536,0.0,13.5135,23.1959,18.1452,0.0,,38.1679,5.9524,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,6.466,,,0.0,8.929,18.519,0.0,12.887,12.097,0.0,,15.267,5.952000000000001,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,366.379,,,472.892,491.071,305.556,202.703,280.928,504.032,459.459,,709.924,255.952,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,1.078,,,3.012,2.232,0.0,0.0,0.0,2.016,0.0,,7.633999999999999,0.0,159.483,,,177.71099999999996,185.268,166.667,83.333,152.062,223.79,243.243,,290.076,119.048
340472,2.0619,,0.0,10.6383,3.8023,0.0,0.0,0.0,3.9216,0.0,,9.8039,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,8.247,,0.0,21.277,7.605,0.0,4.292,0.0,11.765,0.0,,19.608,6.78,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,82.47399999999998,,0.0,127.66,102.662,0.0,21.459,29.412,137.255,285.714,,98.039,67.797,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,78.351,,100.0,180.851,110.266,88.235,30.043000000000006,88.235,121.569,47.619,,166.667,44.06800000000001
340476,5.3667,,,11.4943,2.4938,3.9063,6.9929999999999986,2.6455,3.1056,0.0,,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,5.367000000000001,,,11.494000000000002,4.988,0.0,0.0,2.6460000000000004,9.317,0.0,,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,8.945,,,11.494000000000002,9.975,3.906,3.497,7.937,12.422,0.0,,9.091,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,207.513,,,431.034,197.007,70.313,80.42,79.365,288.82,125.0,,81.818,103.448
340480,21.8712,,0.0,32.345,24.9433,0.0,4.717,0.0,39.2157,0.0,,25.0,22.6415,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,14.581,,0.0,26.954,20.408,29.412,7.075,6.9929999999999986,22.059,28.571,,25.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,466.586,,0.0,822.102,741.497,264.706,325.472,307.692,602.941,400.0,,787.5,75.472,2.4301,,0.0,2.6954,0.0,0.0,0.0,0.0,4.902,0.0,,0.0,3.7736,19.441,,0.0,29.65,22.676,0.0,9.434,0.0,29.412,0.0,,50.0,18.868,301.337,,66.667,544.474,464.853,88.235,158.019,132.86700000000002,443.627,314.286,,587.5,56.604
340486,29.1758,,0.0,39.4973,30.3907,42.2535,14.2857,24.5399,41.4365,39.2157,,39.1061,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,14.588,,0.0,25.135,20.26,7.042000000000002,8.571,4.601,19.337,39.216,,33.52,6.803,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,99.198,,0.0,163.375,121.563,56.338,68.571,52.147,121.547,137.255,,134.078,20.408,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,318.745,,0.0,468.582,369.03,288.732,234.286,234.663,377.072,294.118,,452.514,34.014
340488,40.0,,,37.037,52.9101,16.3934,14.0845,40.1606,76.9231,,,103.4483,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,8.571,,,0.0,5.291,0.0,4.695,8.032,13.986,,,34.483000000000004,62.5,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,274.286,,,111.111,253.968,163.93400000000003,192.488,337.349,384.615,,,241.379,125.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,25.714,,,24.691,31.746,16.393,0.0,24.096,62.937,,,68.96600000000001,0.0,162.857,,,123.457,195.767,114.754,84.507,176.707,272.72700000000003,,,310.345,62.5
340490,12.5,,,10.7143,11.0497,21.978,4.8309,16.9492,17.7778,0.0,,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,75.0,,,82.14299999999999,74.586,76.923,28.986,59.322,106.667,0.0,,75.758,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,757.5,,,860.7139999999998,743.0939999999998,450.549,342.995,516.9490000000002,1031.111,71.429,,424.242,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,7.5,,,3.571,5.525,21.978,0.0,16.949,13.333,0.0,,0.0,0.0,142.5,,,164.28599999999997,129.834,43.956,38.647,93.22,217.778,0.0,,45.455,0.0
340492,41.2371,,,72.2222,44.3864,16.2602,27.1493,20.8333,54.902,0.0,,68.4932,57.1429,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,12.371,,,22.222,13.055,8.13,13.575,4.167,11.765,0.0,,27.397,28.571,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,1498.969,,,2150.0,1532.6370000000004,894.309,1330.317,1112.5,1698.039,882.3530000000002,,2136.986,1628.571,2.0619,,,5.5556,2.611,0.0,0.0,0.0,3.9216,0.0,,0.0,0.0,28.866,,,50.0,28.721,8.13,22.624,12.5,35.29400000000001,0.0,,41.096,57.143,870.1030000000002,,,1322.2220000000002,926.893,544.715,642.534,625.0,1098.039,705.882,,986.301,628.571
340494,1.6502,,,0.0,0.0,0.0,0.0,0.0,3.2362,0.0,,0.0,2.0833,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,28.053,,,76.923,33.333,0.0,20.0,0.0,35.59900000000001,0.0,,49.505,27.083,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,16.502,,,25.641,19.048,0.0,0.0,15.385,32.361999999999995,0.0,,29.703000000000007,16.667
340495,6.4741,,0.0,10.9489,10.7759,20.0,4.7893,17.2414,8.008,11.6279,,17.0455,3.6738,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,8.466000000000001,,0.0,7.298999999999999,4.31,0.0,0.0,0.0,17.017,11.628,,17.045,10.287,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,64.741,,37.5,98.54,120.69,240.0,29.693,99.138,99.099,69.767,,85.227,47.024,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,6.474,,0.0,7.298999999999999,12.931,20.0,4.789,8.621,8.008,23.256,,17.045,5.143,48.307,,37.5,76.642,86.20700000000002,140.0,16.284000000000002,68.96600000000001,80.08,46.512,,102.273,38.942
340496,10.0236,,0.0,15.1515,11.9048,5.9524,3.2538,8.596,17.1149,0.0,,11.4943,7.9114,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,11.792,,0.0,23.569000000000006,15.476,0.0,11.931,0.0,11.002,0.0,,40.23,9.494,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,486.439,,28.571,930.976,764.2860000000002,583.3330000000002,281.996,510.029,690.709,422.222,,724.138,85.443,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,143.868,,0.0,294.613,239.286,119.048,83.514,151.862,204.156,66.667,,304.598,15.823
340504,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,9.217,,,33.333,9.615,0.0,3.155,0.0,15.152,0.0,,7.462999999999999,3.247,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,33.794000000000004,,,60.0,31.25,0.0,22.082,20.833,45.455,51.282,,59.701,25.974,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,52.227,,,173.333,72.115,0.0,15.773,20.833,87.87899999999998,0.0,,179.104,16.234
340508,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,3.0210000000000004,,,12.195,5.362,0.0,0.0,0.0,5.8820000000000014,0.0,,11.976,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,33.233000000000004,,,67.07300000000001,45.576,32.258,8.955,30.488000000000003,55.882,47.619,,23.952,13.699000000000002,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,36.254,,,85.366,40.214,32.258,29.851,42.683,41.176,23.81,,17.964000000000006,6.849
340512,1.4837,,0.0,0.0,0.0,0.0,0.0,0.0,2.924,37.037,,9.1743,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,4.4510000000000005,,0.0,13.514,28.037,0.0,0.0,0.0,8.772,0.0,,9.174,3.976,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,10.386,,41.667,40.541,28.037,58.824,5.97,0.0,14.62,37.037,,36.697,3.976
340514,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,25.723000000000006,,,18.587,38.596,9.901,6.39,5.376,39.773,66.667,,10.87,37.5
