agency_code,ni_effect3,eff_effect3,he_effect3,ni_pct_effect3,eff_pct_effect3,he_pct_effect3
740501,2,0,2,0.5,0.0,0.5
74B000,0,2,0,0.0,1.0,0.0
74C000,0,1,0,0.0,1.0,0.0
750304,2,17,13,0.0625,0.53125,0.40625
750314,1,14,11,0.0384615399,0.5384615660000001,0.4230769277000001
750317,0,0,1,0.0,0.0,1.0
750318,9,17,21,0.1914893687,0.3617021143,0.446808517
750319,4,17,24,0.088888891,0.3777777851,0.5333333611
750320,2,7,6,0.1333333403,0.4666666687,0.400000006
750328,0,7,7,0.0,0.5,0.5
760304,3,15,8,0.115384616,0.5769230723,0.3076923192
760308,4,9,6,0.2105263174,0.4736842215,0.3157894611
760316,3,9,7,0.1578947306,0.4736842215,0.3684210479
760318,8,31,6,0.1777777821,0.6888889074,0.1333333403
760320,1,17,6,0.0416666679,0.7083333135,0.25
760324,4,16,2,0.1818181872,0.7272727489,0.0909090936
760328,6,17,6,0.2068965584,0.5862069129999999,0.2068965584
760329,1,25,12,0.0263157897,0.6578947306,0.3157894611
760330,1,15,8,0.0416666679,0.625,0.3333333433
760331,2,22,9,0.0606060624,0.6666666864999999,0.2727272809
760332,5,21,7,0.15151515599999998,0.6363636254999999,0.2121212184
760336,4,23,4,0.1290322542,0.7419354915999999,0.1290322542
760338,8,21,4,0.2424242496,0.6363636254999999,0.1212121248
760339,9,23,18,0.18000000719999998,0.4600000083,0.3600000143
760340,1,29,7,0.0270270277,0.7837837934,0.1891891956
760344,6,26,8,0.150000006,0.6499999761999999,0.200000003
760348,7,27,19,0.1320754737,0.5094339848,0.3584905565
760352,5,26,18,0.1020408198,0.5306122303,0.3673469424
760354,0,2,10,0.0,0.1666666716,0.8333333135
760356,0,27,2,0.0,0.9310345054,0.068965517
760357,15,21,7,0.3488371968,0.4883720875,0.1627907008
760358,4,39,13,0.0714285746,0.696428597,0.2321428508
760359,0,37,4,0.0,0.9024389982,0.097560972
760360,7,20,7,0.2058823556,0.5882353187,0.2058823556
760364,0,18,9,0.0,0.6666666864999999,0.3333333433
760368,1,18,8,0.0370370373,0.6666666864999999,0.2962962985
760376,5,17,6,0.1785714328,0.6071428657,0.2142857164
760378,11,22,12,0.2444444448,0.4888888896,0.2666666806
760380,10,21,11,0.2380952388,0.5,0.2619047761
760382,6,21,4,0.1935483813,0.6774193645000001,0.1290322542
760388,2,22,19,0.0465116277,0.5116279125,0.4418604672
761000,0,0,10,0.0,0.0,1.0
761304,9,55,17,0.1111111119,0.6790123581999999,0.2098765373
761308,9,23,11,0.2093023211,0.5348837376,0.2558139563
761312,0,32,8,0.0,0.8000000119,0.200000003
761320,0,24,7,0.0,0.7741935253,0.2258064449
761321,0,19,6,0.0,0.7599999905,0.2399999946
761328,3,26,12,0.073170729,0.6341463327,0.2926829159
761332,1,26,5,0.03125,0.8125,0.15625
761336,3,19,11,0.0909090936,0.5757575631,0.3333333433
770310,1,33,2,0.027777778,0.9166666865,0.055555556
770316,5,9,2,0.3125,0.5625,0.125
770318,1,29,1,0.0322580636,0.9354838729,0.0322580636
770328,7,24,5,0.1944444478,0.6666666864999999,0.1388888955
770340,1,21,15,0.0270270277,0.5675675869,0.4054054022
770342,2,8,1,0.1818181872,0.7272727489,0.0909090936
770344,2,22,4,0.0714285746,0.7857142687,0.1428571492
770346,4,21,5,0.1333333403,0.6999999881,0.1666666716
770348,23,49,7,0.291139245,0.6202531457,0.08860759439999999
770349,1,7,2,0.1000000015,0.6999999881,0.200000003
770351,5,16,6,0.1851851791,0.592592597,0.2222222239
770360,7,32,5,0.1590909064,0.7272727489,0.113636367
770364,5,15,0,0.25,0.75,0.0
770368,1,20,2,0.0434782617,0.8695651889,0.0869565234
770370,1,21,11,0.0303030312,0.6363636254999999,0.3333333433
780320,5,19,2,0.1923076957,0.7307692170000001,0.0769230798
780322,2,20,14,0.055555556,0.555555582,0.3888888955
780324,4,10,4,0.2222222239,0.555555582,0.2222222239
780325,20,26,3,0.4081632793,0.5306122303,0.0612244904
780326,4,20,2,0.1538461596,0.7692307829999999,0.0769230798
780328,5,6,4,0.3333333433,0.400000006,0.2666666806
780329,5,9,2,0.3125,0.5625,0.125
780330,8,23,10,0.195121944,0.5609756112,0.2439024448
780331,0,9,4,0.0,0.6923077106000001,0.3076923192
780336,14,20,7,0.3414634168,0.4878048897,0.1707317084
780340,4,15,9,0.1428571492,0.5357142686999999,0.3214285672
780341,7,22,1,0.2333333343,0.7333333492,0.0333333351
780342,19,64,40,0.1544715464,0.5203251839,0.3252032399
780344,2,35,9,0.0434782617,0.7608695626,0.195652172
780352,7,10,4,0.3333333433,0.4761904776,0.190476194
780356,0,14,3,0.0,0.8235294223,0.1764705926
780360,10,19,3,0.3125,0.59375,0.09375
780364,8,25,6,0.2051282078,0.6410256624,0.1538461596
780368,14,26,3,0.3255814016,0.6046511531000001,0.06976744530000001
780374,8,25,2,0.2285714298,0.7142857313,0.0571428575
780376,11,21,5,0.2972972989,0.5675675869,0.1351351291
780384,5,43,3,0.0980392173,0.8431372643,0.0588235296
780385,1,5,4,0.1000000015,0.5,0.400000006
780390,5,12,0,0.2941176593,0.7058823705,0.0
780391,9,25,16,0.18000000719999998,0.5,0.3199999928
780392,3,15,9,0.1111111119,0.555555582,0.3333333433
780393,11,30,1,0.2619047761,0.7142857313,0.023809524300000003
780394,5,19,4,0.1785714328,0.678571403,0.1428571492
780396,0,12,0,0.0,1.0,0.0
780398,8,19,7,0.2352941185,0.5588235259000001,0.2058823556
780400,10,33,8,0.1960784346,0.6470588446,0.15686275060000002
780401,11,34,16,0.1803278625,0.5573770404,0.2622950673
780402,17,21,1,0.4358974397,0.5384615660000001,0.025641026
780403,5,21,9,0.1428571492,0.6000000238000001,0.2571428716
780407,5,16,6,0.1851851791,0.592592597,0.2222222239
780408,0,2,1,0.0,0.6666666864999999,0.3333333433
780410,5,8,4,0.2941176593,0.470588237,0.2352941185
780412,8,19,8,0.2285714298,0.5428571701,0.2285714298
780416,2,23,0,0.0799999982,0.9200000167,0.0
780417,4,12,3,0.2105263174,0.6315789223,0.1578947306
780418,0,1,3,0.0,0.25,0.75
780420,20,71,4,0.2105263174,0.7473683953,0.042105265
78B000,1,4,7,0.0833333358,0.3333333433,0.5833333135000001
790302,1,25,5,0.0322580636,0.8064516187,0.1612903178
790310,0,23,9,0.0,0.71875,0.28125
790314,19,22,4,0.4222222269,0.4888888896,0.088888891
790318,3,14,7,0.125,0.5833333135000001,0.2916666567
790327,2,17,8,0.0740740746,0.629629612,0.2962962985
790330,7,21,13,0.1707317084,0.5121951103,0.3170731664
790344,3,23,6,0.09375,0.71875,0.1875
790347,3,13,8,0.125,0.5416666864999999,0.3333333433
790350,5,24,3,0.15625,0.75,0.09375
790354,16,27,3,0.34782609340000004,0.586956501,0.0652173907
790362,2,19,10,0.0645161271,0.6129032373,0.3225806355
790366,11,31,9,0.2156862766,0.6078431606,0.1764705926
790374,11,24,1,0.3055555522,0.6666666864999999,0.027777778
790378,9,30,14,0.16981132329999998,0.5660377145000001,0.2641509473
790379,0,7,1,0.0,0.875,0.125
790380,5,29,8,0.1190476194,0.6904761790999999,0.190476194
790386,3,16,2,0.1428571492,0.7619047761,0.095238097
790390,2,23,5,0.06666667009999999,0.7666666508,0.1666666716
790392,0,6,2,0.0,0.75,0.25
790394,8,23,8,0.2051282078,0.5897436142,0.2051282078
790398,1,15,16,0.03125,0.46875,0.5
790402,1,28,7,0.027777778,0.7777777909999999,0.1944444478
79A000,0,1,1,0.0,0.5,0.5
79Z000,0,1,1,0.0,0.5,0.5
800308,3,7,0,0.30000001190000003,0.6999999881,0.0
800312,5,9,5,0.2631579041,0.4736842215,0.2631579041
800314,14,25,12,0.2745098174,0.490196079,0.2352941185
800315,8,14,7,0.2758620679,0.4827586114,0.2413793057
800316,8,18,10,0.2222222239,0.5,0.277777791
800320,5,16,9,0.1666666716,0.5333333611,0.30000001190000003
800324,0,3,17,0.0,0.150000006,0.8500000238
800328,6,15,13,0.1764705926,0.4411764741,0.3823529482
800340,3,43,12,0.0517241396,0.7413793206,0.2068965584
800346,11,16,4,0.3548386991,0.5161290169,0.1290322542
800347,3,18,5,0.115384616,0.6923077106000001,0.1923076957
800348,2,13,7,0.0909090936,0.5909090638000001,0.3181818128
800352,0,16,4,0.0,0.8000000119,0.200000003
800356,6,21,11,0.1578947306,0.552631557,0.2894736826
800358,1,22,6,0.0344827585,0.7586206794,0.2068965584
800359,7,30,2,0.1794871837,0.7692307829999999,0.051282052
800360,4,18,11,0.1212121248,0.5454545617000001,0.3333333433
800361,3,41,26,0.042857144000000014,0.5857142806,0.3714285791
800362,12,23,1,0.3333333433,0.6388888954999999,0.027777778
800363,13,8,14,0.3714285791,0.2285714298,0.400000006
800364,2,20,9,0.0645161271,0.6451612711,0.290322572
800366,9,20,10,0.2307692319,0.5128205418999999,0.2564102709
800368,0,18,7,0.0,0.7200000286,0.2800000012
800372,2,20,3,0.0799999982,0.8000000119,0.1199999973
800373,3,20,11,0.0882352963,0.5882353187,0.3235294223
800376,8,27,7,0.190476194,0.6428571343,0.1666666716
800377,8,22,7,0.2162162215,0.5945945978,0.1891891956
800392,1,26,11,0.0263157897,0.6842105389,0.2894736826
800394,1,1,5,0.1428571492,0.1428571492,0.7142857313
800396,9,13,30,0.1730769277,0.25,0.5769230723
800398,6,38,5,0.1224489808,0.7755101918999999,0.1020408198
800400,16,29,17,0.2580645084,0.4677419364,0.27419355510000004
800408,7,18,31,0.125,0.3214285672,0.553571403
800410,5,33,22,0.0833333358,0.5500000119,0.3666666746
800412,0,2,19,0.0,0.095238097,0.9047619104
810216,0,2,2,0.0,0.5,0.5
810324,10,30,10,0.200000003,0.6000000238000001,0.200000003
810326,4,23,11,0.1052631587,0.6052631736,0.2894736826
810328,0,11,5,0.0,0.6875,0.3125
810336,5,17,8,0.1666666716,0.5666666627,0.2666666806
810340,6,20,21,0.1276595742,0.4255319238,0.446808517
810342,4,26,7,0.1081081107,0.7027027011,0.1891891956
810344,5,19,14,0.1315789521,0.5,0.3684210479
810350,3,13,6,0.1363636404,0.5909090638000001,0.2727272809
810360,2,22,1,0.0799999982,0.8799999951999999,0.0399999991
810364,6,9,3,0.3333333433,0.5,0.1666666716
810370,1,11,5,0.0588235296,0.6470588446,0.2941176593
810378,5,21,11,0.1351351291,0.5675675869,0.2972972989
810384,12,27,18,0.2105263174,0.4736842215,0.3157894611
810385,0,4,1,0.0,0.8000000119,0.200000003
810386,4,2,7,0.3076923192,0.1538461596,0.5384615660000001
810388,4,13,13,0.1333333403,0.4333333373,0.4333333373
810396,5,16,8,0.1724137962,0.5517241359,0.2758620679
810400,1,11,5,0.0588235296,0.6470588446,0.2941176593
81A000,0,1,1,0.0,0.5,0.5
820312,2,16,5,0.0869565234,0.6956521869,0.2173912972
820320,3,12,9,0.125,0.5,0.375
820324,1,6,3,0.1000000015,0.6000000238000001,0.30000001190000003
820340,1,15,7,0.0434782617,0.6521739364,0.3043478131
820346,1,33,1,0.0285714287,0.9428571463,0.0285714287
820347,9,16,3,0.3214285672,0.571428597,0.1071428582
820348,7,19,6,0.21875,0.59375,0.1875
820349,9,21,4,0.26470589640000003,0.6176470518,0.1176470593
820350,1,25,4,0.0333333351,0.8333333135,0.1333333403
820352,7,23,13,0.1627907008,0.5348837376,0.3023255765
820354,5,31,0,0.1388888955,0.8611111045000001,0.0
820364,2,12,6,0.1000000015,0.6000000238000001,0.30000001190000003
820370,4,20,0,0.1666666716,0.8333333135,0.0
820372,11,18,0,0.3793103397,0.6206896304999999,0.0
820376,3,25,1,0.1034482792,0.8620689511,0.0344827585
820384,1,39,6,0.0217391308,0.8478260636,0.1304347813
820385,5,9,4,0.277777791,0.5,0.2222222239
820388,1,18,14,0.0303030312,0.5454545617000001,0.4242424369
821304,3,27,5,0.08571428810000001,0.7714285851,0.1428571492
821308,4,29,15,0.0833333358,0.6041666864999999,0.3125
821316,2,37,4,0.0465116277,0.8604651093000001,0.0930232555
821320,7,22,12,0.1707317084,0.5365853906,0.2926829159
821330,4,18,8,0.1333333403,0.6000000238000001,0.2666666806
830304,15,26,6,0.3191489279,0.553191483,0.1276595742
830312,6,10,3,0.3157894611,0.5263158083,0.1578947306
830316,2,7,1,0.200000003,0.6999999881,0.1000000015
830320,5,12,11,0.1785714328,0.4285714328,0.3928571343
830328,13,26,12,0.2549019754,0.5098039508,0.2352941185
830336,0,1,0,0.0,1.0,0.0
830343,30,57,13,0.30000001190000003,0.5699999928,0.1299999952
830344,0,3,1,0.0,0.75,0.25
830348,2,4,4,0.200000003,0.400000006,0.400000006
830349,9,20,6,0.2571428716,0.571428597,0.1714285761
830350,0,0,1,0.0,0.0,1.0
830356,5,15,7,0.1851851791,0.555555582,0.2592592537
830360,6,26,7,0.1538461596,0.6666666864999999,0.1794871837
830364,10,28,5,0.2325581461,0.6511628032,0.1162790731
840302,5,21,1,0.1851851791,0.7777777909999999,0.0370370373
840303,3,21,6,0.1000000015,0.6999999881,0.200000003
840304,1,11,5,0.0588235296,0.6470588446,0.2941176593
840308,0,18,7,0.0,0.7200000286,0.2800000012
840310,6,27,4,0.1621621549,0.729729712,0.1081081107
840312,1,14,1,0.0625,0.875,0.0625
840316,0,15,3,0.0,0.8333333135,0.1666666716
840320,6,9,8,0.2608695626,0.3913043439,0.34782609340000004
840324,1,10,4,0.06666667009999999,0.6666666864999999,0.2666666806
840328,5,19,0,0.2083333284,0.7916666865,0.0
840332,7,22,6,0.200000003,0.6285714507,0.1714285761
840336,6,12,7,0.2399999946,0.4799999893,0.2800000012
840340,0,0,3,0.0,0.0,1.0
840342,6,11,8,0.2399999946,0.4399999976,0.3199999928
840344,0,20,4,0.0,0.8333333135,0.1666666716
840350,2,23,12,0.0540540554,0.6216216086999999,0.3243243098
840356,6,26,5,0.1621621549,0.7027027011,0.1351351291
840358,2,13,8,0.0869565234,0.5652173758,0.34782609340000004
840360,3,13,7,0.1304347813,0.5652173758,0.3043478131
840361,0,4,4,0.0,0.5,0.5
840368,5,32,9,0.1086956486,0.6956521869,0.195652172
840370,0,7,0,0.0,1.0,0.0
84B000,0,0,1,0.0,0.0,1.0
850304,7,25,7,0.1794871837,0.6410256624,0.1794871837
850312,1,9,1,0.0909090936,0.8181818128,0.0909090936
850314,2,8,5,0.1333333403,0.5333333611,0.3333333433
850316,2,20,8,0.06666667009999999,0.6666666864999999,0.2666666806
850320,1,7,5,0.0769230798,0.5384615660000001,0.3846153915
850324,4,1,2,0.571428597,0.1428571492,0.2857142985
850328,1,6,2,0.1111111119,0.6666666864999999,0.2222222239
850332,2,19,9,0.06666667009999999,0.6333333254,0.30000001190000003
850336,1,5,2,0.125,0.625,0.25
850338,5,9,4,0.277777791,0.5,0.2222222239
850340,2,7,5,0.1428571492,0.5,0.3571428657
850342,1,15,6,0.0454545468,0.6818181872,0.2727272809
850348,0,10,4,0.0,0.7142857313,0.2857142985
850350,8,15,8,0.2580645084,0.4838709533,0.2580645084
850352,4,29,9,0.095238097,0.6904761790999999,0.2142857164
850354,0,9,5,0.0,0.6428571343,0.3571428657
850356,0,14,5,0.0,0.7368420959,0.2631579041
850358,3,34,19,0.0535714291,0.6071428657,0.3392857015
850360,1,6,1,0.125,0.75,0.125
860302,2,11,4,0.1176470593,0.6470588446,0.2352941185
860306,9,18,10,0.2432432473,0.4864864945,0.2702702582
860308,0,13,5,0.0,0.7222222090000001,0.277777791
860312,1,15,7,0.0434782617,0.6521739364,0.3043478131
860316,13,13,10,0.3611111045000001,0.3611111045000001,0.277777791
860320,0,11,6,0.0,0.6470588446,0.3529411852
860324,0,17,19,0.0,0.472222209,0.527777791
860326,2,13,7,0.0909090936,0.5909090638000001,0.3181818128
860330,5,21,2,0.1785714328,0.75,0.0714285746
860332,0,10,3,0.0,0.7692307829999999,0.2307692319
860336,18,18,19,0.3272727132,0.3272727132,0.3454545438
860339,0,20,6,0.0,0.7692307829999999,0.2307692319
860340,2,22,8,0.0625,0.6875,0.25
860344,1,12,12,0.0399999991,0.4799999893,0.4799999893
860348,0,7,12,0.0,0.3684210479,0.6315789223
860352,15,17,11,0.3488371968,0.3953488469,0.2558139563
860354,0,7,0,0.0,1.0,0.0
860356,1,13,7,0.0476190485,0.6190476418,0.3333333433
860360,1,15,9,0.0399999991,0.6000000238000001,0.3600000143
861304,5,22,15,0.1190476194,0.5238095522,0.3571428657
861308,2,7,10,0.1052631587,0.3684210479,0.5263158083
861312,0,5,15,0.0,0.25,0.75
862308,2,15,7,0.0833333358,0.625,0.2916666567
862310,3,22,3,0.1071428582,0.7857142687,0.1071428582
862312,2,15,17,0.0588235296,0.4411764741,0.5
862316,1,14,10,0.0399999991,0.5600000024,0.400000006
870314,6,23,12,0.146341458,0.5609756112,0.2926829159
870318,5,17,13,0.1428571492,0.4857142866,0.3714285791
870320,3,16,7,0.115384616,0.6153846383,0.26923078300000003
870324,7,19,6,0.21875,0.59375,0.1875
87A000,1,3,5,0.1111111119,0.3333333433,0.555555582
880304,6,29,0,0.1714285761,0.8285714388,0.0
880308,6,21,27,0.1111111119,0.3888888955,0.5
880312,4,20,18,0.095238097,0.4761904776,0.4285714328
880318,0,22,14,0.0,0.6111111045000001,0.3888888955
880320,4,2,2,0.5,0.25,0.25
880324,4,16,5,0.1599999964,0.6399999857,0.200000003
880328,5,11,8,0.2083333284,0.4583333433,0.3333333433
880330,3,10,6,0.1578947306,0.5263158083,0.3157894611
880336,1,8,4,0.0769230798,0.6153846383,0.3076923192
88A000,2,16,10,0.0714285746,0.571428597,0.3571428657
890304,5,6,3,0.3571428657,0.4285714328,0.2142857164
890306,2,8,2,0.1666666716,0.6666666864999999,0.1666666716
890308,2,18,5,0.0799999982,0.7200000286,0.200000003
900302,5,28,12,0.1111111119,0.6222222447,0.2666666806
900303,7,25,8,0.174999997,0.625,0.200000003
900304,3,39,14,0.0535714291,0.696428597,0.25
900305,6,32,10,0.125,0.6666666864999999,0.2083333284
900306,7,29,8,0.1590909064,0.6590909361999999,0.1818181872
900307,2,34,16,0.0384615399,0.6538461447,0.3076923192
900308,14,36,7,0.24561403690000005,0.6315789223,0.1228070185
900310,6,32,29,0.0895522386,0.4776119292,0.4328358173
900311,5,56,21,0.0609756112,0.6829268336,0.2560975552
900312,5,14,11,0.1666666716,0.4666666687,0.3666666746
900314,11,37,11,0.1864406765,0.6271186471,0.1864406765
900316,9,40,23,0.125,0.555555582,0.31944444780000003
900318,4,19,3,0.1538461596,0.7307692170000001,0.115384616
900320,4,18,13,0.1142857149,0.5142857432,0.3714285791
900328,4,35,10,0.08163265139999999,0.7142857313,0.2040816396
900332,2,29,5,0.055555556,0.805555582,0.1388888955
900334,6,30,8,0.1363636404,0.6818181872,0.1818181872
900336,11,51,17,0.1392405033,0.6455696225,0.2151898742
900340,1,13,2,0.0625,0.8125,0.125
900341,5,24,7,0.1388888955,0.6666666864999999,0.1944444478
900342,15,53,20,0.1704545468,0.6022727489,0.227272734
900343,8,51,11,0.1142857149,0.7285714149,0.1571428627
900344,8,33,26,0.1194029823,0.4925373197,0.3880597055
900346,6,30,14,0.1199999973,0.6000000238000001,0.2800000012
900347,4,29,9,0.095238097,0.6904761790999999,0.2142857164
900348,6,34,31,0.08450704070000001,0.4788732529,0.4366197288000001
900350,10,23,13,0.2173912972,0.5,0.2826086879
900351,0,33,15,0.0,0.6875,0.3125
900352,4,18,5,0.1481481493,0.6666666864999999,0.1851851791
900353,4,30,7,0.097560972,0.7317073345,0.1707317084
900354,1,31,7,0.025641026,0.7948718070999999,0.1794871837
900356,4,27,12,0.0930232555,0.6279069781000001,0.2790697813
900358,1,26,8,0.0285714287,0.7428571582,0.2285714298
900360,13,40,26,0.1645569652,0.5063291192,0.3291139305
900362,23,33,10,0.348484844,0.5,0.15151515599999998
900363,5,27,8,0.125,0.6750000119,0.200000003
900364,4,18,6,0.1428571492,0.6428571343,0.2142857164
900365,1,12,6,0.0526315793,0.6315789223,0.3157894611
900366,3,22,23,0.0625,0.4583333433,0.4791666567
900367,0,5,9,0.0,0.3571428657,0.6428571343
900368,1,29,14,0.0227272734,0.6590909361999999,0.3181818128
900370,4,34,12,0.0799999982,0.6800000072,0.2399999946
900372,9,20,6,0.2571428716,0.571428597,0.1714285761
900376,2,23,19,0.0454545468,0.5227272511,0.4318181872
900377,5,34,35,0.0675675645,0.4594594538,0.4729729593
900378,1,27,32,0.0166666675,0.4499999881,0.5333333611
900380,1,18,11,0.0333333351,0.6000000238000001,0.3666666746
900384,3,30,2,0.08571428810000001,0.8571428657,0.0571428575
900388,2,33,10,0.0444444455,0.7333333492,0.2222222239
900391,9,26,34,0.1304347813,0.3768115938,0.4927536249
900392,0,3,13,0.0,0.1875,0.8125
900393,3,37,38,0.0384615399,0.4743589759,0.4871794879
90A000,12,59,29,0.1199999973,0.5899999738,0.2899999917
90B000,0,0,1,0.0,0.0,1.0
90C000,1,7,0,0.125,0.875,0.0
910304,2,22,6,0.06666667009999999,0.7333333492,0.200000003
910308,4,6,6,0.25,0.375,0.375
910311,8,17,4,0.2758620679,0.5862069129999999,0.137931034
910314,2,17,10,0.068965517,0.5862069129999999,0.3448275924
910316,16,22,2,0.400000006,0.5500000119,0.050000000700000005
910340,3,13,3,0.1578947306,0.6842105389,0.1578947306
910346,1,10,3,0.0714285746,0.7142857313,0.2142857164
910356,7,11,1,0.3684210479,0.5789473653,0.0526315793
910360,2,14,0,0.125,0.875,0.0
910368,2,3,1,0.3333333433,0.5,0.1666666716
910370,25,35,3,0.396825403,0.555555582,0.0476190485
910376,3,19,0,0.1363636404,0.8636363745000001,0.0
910380,1,22,2,0.0399999991,0.8799999951999999,0.0799999982
910382,1,5,3,0.1111111119,0.555555582,0.3333333433
910384,1,14,1,0.0625,0.875,0.0625
91A000,6,47,7,0.1000000015,0.7833333611,0.1166666672
91B000,0,3,0,0.0,1.0,0.0
92,0,0,1,0.0,0.0,1.0
920302,8,37,7,0.1538461596,0.711538434,0.1346153915
920303,1,26,25,0.0192307699,0.5,0.480769217
920304,4,37,4,0.088888891,0.8222222328000001,0.088888891
920306,8,31,17,0.1428571492,0.553571403,0.3035714328
920307,6,53,7,0.0909090936,0.8030303121,0.1060606092
920308,3,31,5,0.0769230798,0.7948718070999999,0.1282051355
920312,6,33,18,0.1052631587,0.5789473653,0.3157894611
920315,2,28,20,0.0399999991,0.5600000024,0.400000006
920316,10,61,41,0.0892857164,0.5446428657,0.3660714328
920317,8,70,46,0.0645161271,0.5645161271,0.3709677458
920318,9,74,50,0.06766917559999999,0.5563910007,0.375939846
920320,9,18,6,0.2727272809,0.5454545617000001,0.1818181872
920324,0,18,0,0.0,1.0,0.0
920325,6,39,4,0.1224489808,0.7959183455,0.08163265139999999
920326,4,16,15,0.1142857149,0.4571428597,0.4285714328
920327,4,29,11,0.0909090936,0.6590909361999999,0.25
920328,9,24,8,0.21951219440000005,0.5853658319,0.195121944
920329,9,22,15,0.195652172,0.4782608747,0.3260869682
920332,7,29,23,0.1186440662,0.4915254116,0.3898304999
920334,6,24,17,0.1276595742,0.5106382965999999,0.3617021143
920336,4,26,8,0.1052631587,0.6842105389,0.2105263174
920340,3,25,10,0.0789473653,0.6578947306,0.2631579041
920342,7,32,6,0.1555555612,0.7111111283,0.1333333403
920344,5,28,8,0.1219512224,0.6829268336,0.195121944
920348,10,53,64,0.0787401572,0.4173228443,0.503937006
920349,0,15,18,0.0,0.4545454681,0.5454545617000001
920351,8,24,9,0.195121944,0.5853658319,0.21951219440000005
920352,7,21,3,0.2258064449,0.6774193645000001,0.0967741907
920356,7,39,9,0.1272727251,0.7090908884999999,0.1636363566
920358,4,39,14,0.0701754391,0.6842105389,0.24561403690000005
920360,12,39,11,0.1935483813,0.6290322542,0.1774193496
920362,5,27,10,0.1190476194,0.6428571343,0.2380952388
920364,3,21,11,0.08571428810000001,0.6000000238000001,0.3142857254
920368,7,62,54,0.0569105707,0.5040650368,0.4390243888000001
920369,4,48,8,0.06666667009999999,0.8000000119,0.1333333403
920370,6,30,5,0.146341458,0.7317073345,0.1219512224
920376,6,32,22,0.1000000015,0.5333333611,0.3666666746
920380,3,24,12,0.0769230798,0.6153846383,0.3076923192
920381,1,2,8,0.0909090936,0.1818181872,0.7272727489
920384,1,27,12,0.0250000004,0.6750000119,0.30000001190000003
920386,1,3,0,0.25,0.75,0.0
920388,10,41,23,0.1351351291,0.5540540814,0.31081080440000003
920390,5,27,21,0.094339624,0.5094339848,0.3962264061
920391,4,29,39,0.055555556,0.402777791,0.5416666864999999
920393,2,26,20,0.0416666679,0.5416666864999999,0.4166666567
920394,19,23,23,0.2923077047,0.3538461626,0.3538461626
920396,11,22,13,0.2391304374,0.4782608747,0.2826086879
920398,11,25,18,0.2037037015,0.4629629552,0.3333333433
920399,11,34,16,0.1803278625,0.5573770404,0.2622950673
920400,4,36,24,0.0625,0.5625,0.375
920402,10,40,6,0.1785714328,0.7142857313,0.1071428582
920403,5,27,13,0.1111111119,0.6000000238000001,0.2888889015
920404,8,37,34,0.1012658253,0.4683544338,0.4303797483
920408,13,47,7,0.1940298527,0.7014925479999999,0.1044776142
920410,7,24,19,0.1400000006,0.4799999893,0.3799999952000001
920411,20,62,5,0.2298850566,0.7126436829999999,0.0574712642
920412,23,86,33,0.1619718373,0.6056337953,0.2323943675
920413,5,26,14,0.1111111119,0.5777778029,0.3111111224
920414,2,32,18,0.0384615399,0.6153846383,0.34615385530000004
920415,1,23,13,0.0270270277,0.6216216086999999,0.3513513505
920416,9,25,10,0.2045454532,0.5681818128,0.227272734
920417,3,35,6,0.06818182019999999,0.7954545617000001,0.1363636404
920420,5,41,10,0.0892857164,0.7321428657,0.1785714328
920424,5,26,27,0.0862068981,0.4482758641,0.4655172527000001
920428,8,64,49,0.0661156997,0.5289255977,0.4049586654
920436,28,89,28,0.1931034476,0.6137930751,0.1931034476
920438,1,15,2,0.055555556,0.8333333135,0.1111111119
920439,9,27,10,0.195652172,0.586956501,0.2173912972
920440,6,23,14,0.1395348907,0.5348837376,0.3255814016
920441,6,95,36,0.0437956192,0.6934306621999999,0.2627737224
920442,5,24,26,0.0909090936,0.4363636374,0.4727272689
920443,6,38,15,0.1016949117,0.6440678239000001,0.2542372942
920444,2,29,40,0.0281690136,0.4084506929,0.563380301
920445,7,46,53,0.0660377368,0.4339622557,0.5
920446,2,27,7,0.055555556,0.75,0.1944444478
920447,7,32,12,0.13725490869999998,0.6274510026,0.2352941185
920448,5,26,19,0.1000000015,0.5199999809,0.3799999952000001
920449,2,30,16,0.0416666679,0.625,0.3333333433
920450,8,25,34,0.1194029823,0.373134315,0.5074626803
920451,2,48,13,0.0317460336,0.7619047761,0.206349209
920452,3,27,9,0.0769230798,0.6923077106000001,0.2307692319
920453,5,22,16,0.1162790731,0.5116279125,0.3720930219
920454,3,34,12,0.0612244904,0.6938775778,0.2448979616
920455,8,52,53,0.0707964599,0.4601770043,0.4690265357
920456,9,28,10,0.1914893687,0.5957446693999999,0.2127659619
920457,9,47,8,0.140625,0.734375,0.125
920458,7,45,34,0.0813953504,0.523255825,0.3953488469
920459,7,41,12,0.1166666672,0.6833333373,0.200000003
920460,5,18,12,0.1428571492,0.5142857432,0.3428571522
920464,4,26,18,0.0833333358,0.5416666864999999,0.375
920466,18,48,36,0.1764705926,0.470588237,0.3529411852
920467,8,32,15,0.1454545408,0.5818181634,0.2727272809
920468,5,20,20,0.1111111119,0.4444444478,0.4444444478
920469,5,23,11,0.1282051355,0.5897436142,0.282051295
920470,3,19,11,0.0909090936,0.5757575631,0.3333333433
920471,7,30,17,0.1296296269,0.555555582,0.314814806
920472,10,24,23,0.1754385978,0.4210526347,0.4035087824
920473,7,78,47,0.0530303046,0.5909090638000001,0.3560605943
