agency_code,pct_ap_a_am7_course2,pct_ap_a_as7_course2,pct_ap_a_all_course2,pct_ap_a_bl7_course2,pct_ap_a_els_course2,pct_ap_a_fem_course2,pct_ap_a_hi7_course2,pct_ap_a_male_course2,pct_ap_a_mu7_course2,pct_ap_a_pi7_course2,pct_ap_a_swd_course2,pct_ap_a_wh7_course2,pct_ap_h_am7_course2,pct_ap_h_as7_course2,pct_ap_h_all_course2,pct_ap_h_bl7_course2,pct_ap_h_els_course2,pct_ap_h_fem_course2,pct_ap_h_hi7_course2,pct_ap_h_male_course2,pct_ap_h_mu7_course2,pct_ap_h_pi7_course2,pct_ap_h_swd_course2,pct_ap_h_wh7_course2,pct_ap_t_am7_course2,pct_ap_t_as7_course2,pct_ap_t_all_course2,pct_ap_t_bl7_course2,pct_ap_t_fem_course2,pct_ap_t_hi7_course2,pct_ap_t_male_course2,pct_ap_t_mu7_course2,pct_ap_t_pi7_course2,pct_ap_t_swd_course2,pct_ap_t_wh7_course2,pct_ccp_a_am7_course2,pct_ccp_a_as7_course2,pct_ccp_a_all_course2,pct_ccp_a_bl7_course2,pct_ccp_a_els_course2,pct_ccp_a_fem_course2,pct_ccp_a_hi7_course2,pct_ccp_a_male_course2,pct_ccp_a_mu7_course2,pct_ccp_a_pi7_course2,pct_ccp_a_swd_course2,pct_ccp_a_wh7_course2,pct_ccp_h_am7_course2,pct_ccp_h_as7_course2,pct_ccp_h_all_course2,pct_ccp_h_bl7_course2,pct_ccp_h_els_course2,pct_ccp_h_fem_course2,pct_ccp_h_hi7_course2,pct_ccp_h_male_course2,pct_ccp_h_mu7_course2,pct_ccp_h_pi7_course2,pct_ccp_h_swd_course2,pct_ccp_h_wh7_course2,pct_ccp_i_all_course2,pct_ccp_i_fem_course2,pct_ccp_i_hi7_course2,pct_ccp_t_am7_course2,pct_ccp_t_as7_course2,pct_ccp_t_all_course2,pct_ccp_t_bl7_course2,pct_ccp_t_els_course2,pct_ccp_t_fem_course2,pct_ccp_t_hi7_course2,pct_ccp_t_male_course2,pct_ccp_t_mu7_course2,pct_ccp_t_pi7_course2,pct_ccp_t_swd_course2,pct_ccp_t_wh7_course2,pct_ib_h_am7_course2,pct_ib_h_as7_course2,pct_ib_h_all_course2,pct_ib_h_bl7_course2,pct_ib_h_els_course2,pct_ib_h_fem_course2,pct_ib_h_hi7_course2,pct_ib_h_male_course2,pct_ib_h_mu7_course2,pct_ib_h_pi7_course2,pct_ib_h_swd_course2,pct_ib_h_wh7_course2,total_ap_a_am7_course2,total_ap_a_as7_course2,total_ap_a_all_course2,total_ap_a_bl7_course2,total_ap_a_els_course2,total_ap_a_fem_course2,total_ap_a_hi7_course2,total_ap_a_male_course2,total_ap_a_mu7_course2,total_ap_a_pi7_course2,total_ap_a_swd_course2,total_ap_a_wh7_course2,total_ap_h_am7_course2,total_ap_h_as7_course2,total_ap_h_all_course2,total_ap_h_bl7_course2,total_ap_h_els_course2,total_ap_h_fem_course2,total_ap_h_hi7_course2,total_ap_h_male_course2,total_ap_h_mu7_course2,total_ap_h_pi7_course2,total_ap_h_swd_course2,total_ap_h_wh7_course2,total_ap_t_am7_course2,total_ap_t_as7_course2,total_ap_t_all_course2,total_ap_t_bl7_course2,total_ap_t_fem_course2,total_ap_t_hi7_course2,total_ap_t_male_course2,total_ap_t_mu7_course2,total_ap_t_pi7_course2,total_ap_t_swd_course2,total_ap_t_wh7_course2,total_ccp_a_am7_course2,total_ccp_a_as7_course2,total_ccp_a_all_course2,total_ccp_a_bl7_course2,total_ccp_a_els_course2,total_ccp_a_fem_course2,total_ccp_a_hi7_course2,total_ccp_a_male_course2,total_ccp_a_mu7_course2,total_ccp_a_pi7_course2,total_ccp_a_swd_course2,total_ccp_a_wh7_course2,total_ccp_h_am7_course2,total_ccp_h_as7_course2,total_ccp_h_all_course2,total_ccp_h_bl7_course2,total_ccp_h_els_course2,total_ccp_h_fem_course2,total_ccp_h_hi7_course2,total_ccp_h_male_course2,total_ccp_h_mu7_course2,total_ccp_h_pi7_course2,total_ccp_h_swd_course2,total_ccp_h_wh7_course2,total_ccp_i_all_course2,total_ccp_i_fem_course2,total_ccp_i_hi7_course2,total_ccp_t_am7_course2,total_ccp_t_as7_course2,total_ccp_t_all_course2,total_ccp_t_bl7_course2,total_ccp_t_els_course2,total_ccp_t_fem_course2,total_ccp_t_hi7_course2,total_ccp_t_male_course2,total_ccp_t_mu7_course2,total_ccp_t_pi7_course2,total_ccp_t_swd_course2,total_ccp_t_wh7_course2,total_ib_h_am7_course2,total_ib_h_as7_course2,total_ib_h_all_course2,total_ib_h_bl7_course2,total_ib_h_els_course2,total_ib_h_fem_course2,total_ib_h_hi7_course2,total_ib_h_male_course2,total_ib_h_mu7_course2,total_ib_h_pi7_course2,total_ib_h_swd_course2,total_ib_h_wh7_course2,year_a_am7_course2,year_a_as7_course2,year_a_all_course2,year_a_bl7_course2,year_a_els_course2,year_a_fem_course2,year_a_hi7_course2,year_a_male_course2,year_a_mu7_course2,year_a_pi7_course2,year_a_swd_course2,year_a_wh7_course2,year_h_am7_course2,year_h_as7_course2,year_h_all_course2,year_h_bl7_course2,year_h_els_course2,year_h_fem_course2,year_h_hi7_course2,year_h_male_course2,year_h_mu7_course2,year_h_pi7_course2,year_h_swd_course2,year_h_wh7_course2,year_i_all_course2,year_i_fem_course2,year_i_hi7_course2,year_t_am7_course2,year_t_as7_course2,year_t_all_course2,year_t_bl7_course2,year_t_els_course2,year_t_fem_course2,year_t_hi7_course2,year_t_male_course2,year_t_mu7_course2,year_t_pi7_course2,year_t_swd_course2,year_t_wh7_course2
870314,,,,,,,,,,,,,12.28,,100.0,,,26.32,1.75,21.05,3.51,,,29.82,,,,,,,,,,,,,,,,,,,,,,,,17.95,,100.0,,0.51,47.69,4.62,52.31,5.13,,14.36,72.31,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7.0,,57.0,,,15.0,1.0,12.0,2.0,,,17.0,,,,,,,,,,,,,,,,,,,,,,,,35.0,,195.0,,1.0,93.0,9.0,102.0,10.0,,28.0,141.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2019.0,,2019.0,,2019.0,2019.0,2019.0,2019.0,2019.0,,2019.0,2019.0,,,,,,,,,,,,,,,
880308,,,,,,,,,,,,,,2.61,100.0,,,45.22,1.74,18.26,2.61,,,56.52,,,,,,,,,,,,,,,,,,,,,,,,,1.4,100.0,4.49,1.12,47.75,6.18,52.25,6.18,,7.02,81.74,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.0,115.0,,,52.0,2.0,21.0,3.0,,,65.0,,,,,,,,,,,,,,,,,,,,,,,,,5.0,356.0,16.0,4.0,170.0,22.0,186.0,22.0,,25.0,291.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2019.0,2019.0,2019.0,2019.0,2019.0,2019.0,2019.0,2019.0,,2019.0,2019.0,,,,,,,,,,,,,,,
880320,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.0,,100.0,10.0,,35.0,5.0,65.0,20.0,5.0,5.0,55.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,20.0,2.0,,7.0,1.0,13.0,4.0,1.0,1.0,11.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2019.0,,2019.0,2019.0,,2019.0,2019.0,2019.0,2019.0,2019.0,2019.0,2019.0,,,,,,,,,,,,,,,
880328,,,,,,,,,,,,,,,100.0,,,16.22,,29.73,,,,45.95,,,,,,,,,,,,,,,,,,,,,,,,0.72,,100.0,,,35.51,,64.49,,,14.49,99.28,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,37.0,,,6.0,,11.0,,,,17.0,,,,,,,,,,,,,,,,,,,,,,,,1.0,,138.0,,,49.0,,89.0,,,20.0,137.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2019.0,,2019.0,,,2019.0,,2019.0,,,2019.0,2019.0,,,,,,,,,,,,,,,
890304,,,,,,,,,,,,,,,100.0,,,100.0,100.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.98,2.94,100.0,35.29,,55.88,15.69,44.12,,,7.84,45.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,3.0,102.0,36.0,,57.0,16.0,45.0,,,8.0,46.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2019.0,2019.0,2019.0,2019.0,,2019.0,2019.0,2019.0,,,2019.0,2019.0,,,,,,,,,,,,,,,
900311,,,,,,,,,,,,,0.23,4.64,100.0,3.71,,39.68,2.32,26.45,0.7,,0.46,54.52,,,,,,,,,,,,,,,,,,,,,,,,,6.1,100.0,6.44,0.68,64.41,6.1,35.59,2.03,,3.05,79.32,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,20.0,431.0,16.0,,171.0,10.0,114.0,3.0,,2.0,235.0,,,,,,,,,,,,,,,,,,,,,,,,,18.0,295.0,19.0,2.0,190.0,18.0,105.0,6.0,,9.0,234.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2019.0,2019.0,2019.0,2019.0,2019.0,2019.0,2019.0,2019.0,2019.0,,2019.0,2019.0,,,,,,,,,,,,,,,
900316,,,,,,,,,,,,,,1.01,100.0,14.14,,46.46,24.24,31.31,,,,38.38,,,,,,,,,,,,,,,,,,,,,,,,,0.81,100.0,19.51,5.28,38.62,34.55,61.38,2.85,,13.01,42.28,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,99.0,14.0,,46.0,24.0,31.0,,,,38.0,,,,,,,,,,,,,,,,,,,,,,,,,2.0,246.0,48.0,13.0,95.0,85.0,151.0,7.0,,32.0,104.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2019.0,2019.0,2019.0,2019.0,2019.0,2019.0,2019.0,2019.0,,2019.0,2019.0,,,,,,,,,,,,,,,
900336,,,,,,,,,,,,,,1.42,100.0,19.15,0.71,36.88,26.24,18.44,0.71,,,7.8,,,,,,,,,,,,,,,,,,,,,,,,0.38,1.14,100.0,26.52,22.73,35.98,62.5,64.02,2.27,,12.88,7.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,141.0,27.0,1.0,52.0,37.0,26.0,1.0,,,11.0,,,,,,,,,,,,,,,,,,,,,,,,1.0,3.0,264.0,70.0,60.0,95.0,165.0,169.0,6.0,,34.0,19.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2019.0,2019.0,2019.0,2019.0,2019.0,2019.0,2019.0,2019.0,2019.0,,2019.0,2019.0,,,,,,,,,,,,,,,
900342,,,,,,,,,,,,,,2.15,100.0,3.86,,33.91,4.72,20.6,1.72,,0.43,42.06,,,,,,,,,,,,,,,,,,,,,,,,,2.8,100.0,11.42,3.03,48.48,17.25,51.52,2.8,,6.29,65.73,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.0,233.0,9.0,,79.0,11.0,48.0,4.0,,1.0,98.0,,,,,,,,,,,,,,,,,,,,,,,,,12.0,429.0,49.0,13.0,208.0,74.0,221.0,12.0,,27.0,282.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2019.0,2019.0,2019.0,2019.0,2019.0,2019.0,2019.0,2019.0,,2019.0,2019.0,,,,,,,,,,,,,,,
900344,,,,,,,,,,,,,,1.1,100.0,2.2,,29.67,4.4,23.63,3.3,,0.55,42.31,,,,,,,,,,,,,,,,,,,,,,,,0.34,,100.0,6.71,0.67,52.35,8.72,47.65,2.35,,5.37,81.88,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,182.0,4.0,,54.0,8.0,43.0,6.0,,1.0,77.0,,,,,,,,,,,,,,,,,,,,,,,,1.0,,298.0,20.0,2.0,156.0,26.0,142.0,7.0,,16.0,244.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2019.0,2019.0,2019.0,2019.0,2019.0,2019.0,2019.0,2019.0,2019.0,,2019.0,2019.0,,,,,,,,,,,,,,,
900348,,,,,,,,,,,,,,2.81,100.0,0.56,,35.96,3.93,29.21,0.56,,0.56,57.3,,,,,,,,,,,,,,,,,,,,,,,,0.56,0.56,100.0,1.67,0.56,60.0,3.33,40.0,0.56,,2.22,93.33,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.0,178.0,1.0,,64.0,7.0,52.0,1.0,,1.0,102.0,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,180.0,3.0,1.0,108.0,6.0,72.0,1.0,,4.0,168.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2019.0,2019.0,2019.0,2019.0,2019.0,2019.0,2019.0,2019.0,2019.0,,2019.0,2019.0,,,,,,,,,,,,,,,
900360,,,,,,,,,,,,,0.33,1.98,100.0,8.91,,34.65,3.63,22.11,3.96,,0.33,37.95,,,,,,,,,,,,,,,,,,,,,,,,0.65,3.24,100.0,17.8,1.29,44.98,11.97,55.02,4.21,,7.77,62.14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,6.0,303.0,27.0,,105.0,11.0,67.0,12.0,,1.0,115.0,,,,,,,,,,,,,,,,,,,,,,,,2.0,10.0,309.0,55.0,4.0,139.0,37.0,170.0,13.0,,24.0,192.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2019.0,2019.0,2019.0,2019.0,2019.0,2019.0,2019.0,2019.0,2019.0,,2019.0,2019.0,,,,,,,,,,,,,,,
900365,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,100.0,4.76,23.81,38.1,52.38,61.9,,,14.29,42.86,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,21.0,1.0,5.0,8.0,11.0,13.0,,,3.0,9.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2019.0,2019.0,2019.0,2019.0,2019.0,2019.0,,,2019.0,2019.0
900366,,,,,,,,,,,,,0.35,1.75,100.0,5.94,,32.17,5.24,27.27,0.7,,1.05,45.45,,,,,,,,,,,,,,,,,,,,,,,,0.57,6.32,100.0,5.75,,52.87,10.34,47.13,5.17,,0.57,71.84,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,5.0,286.0,17.0,,92.0,15.0,78.0,2.0,,3.0,130.0,,,,,,,,,,,,,,,,,,,,,,,,1.0,11.0,174.0,10.0,,92.0,18.0,82.0,9.0,,1.0,125.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2019.0,2019.0,2019.0,2019.0,,2019.0,2019.0,2019.0,2019.0,,2019.0,2019.0,,,,,,,,,,,,,,,
900367,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.35,3.17,100.0,8.45,,61.97,30.63,38.03,2.11,,1.06,55.28,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,9.0,284.0,24.0,,176.0,87.0,108.0,6.0,,3.0,157.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2019.0,2019.0,2019.0,2019.0,,2019.0,2019.0,2019.0,2019.0,,2019.0,2019.0,,,,,,,,,,,,,,,
900377,,,,,,,,,,,,,0.19,5.77,100.0,2.12,,34.23,1.73,26.73,1.35,,0.19,49.81,,,,,,,,,,,,,,,,,,,,,,,,,7.11,100.0,4.74,0.95,65.4,7.11,34.6,2.37,,1.42,78.67,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,30.0,520.0,11.0,,178.0,9.0,139.0,7.0,,1.0,259.0,,,,,,,,,,,,,,,,,,,,,,,,,15.0,211.0,10.0,2.0,138.0,15.0,73.0,5.0,,3.0,166.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2019.0,2019.0,2019.0,2019.0,2019.0,2019.0,2019.0,2019.0,2019.0,,2019.0,2019.0,,,,,,,,,,,,,,,
900393,,,,,,,,,,,,,,8.93,100.0,2.45,0.18,32.75,2.1,26.97,2.45,0.18,0.53,43.61,,,,,,,,,,,,,,,,,,,,,,,,,9.0,100.0,4.62,0.73,54.26,3.65,45.74,3.16,,1.95,79.56,,,,,,,,,,,,,,,,,22.12,100.0,0.96,,58.65,5.77,41.35,9.62,,,61.54,,,,,,,,,,,,,,51.0,571.0,14.0,1.0,187.0,12.0,154.0,14.0,1.0,3.0,249.0,,,,,,,,,,,,,,,,,,,,,,,,,37.0,411.0,19.0,3.0,223.0,15.0,188.0,13.0,,8.0,327.0,,,,,,,,,,,,,,,,,23.0,104.0,1.0,,61.0,6.0,43.0,10.0,,,64.0,,,,,,,,,,,,,,2019.0,2019.0,2019.0,2019.0,2019.0,2019.0,2019.0,2019.0,2019.0,2019.0,2019.0,,,,,,,,,,,,,,,
90A000,,2.99,100.0,3.59,,41.32,4.19,19.16,,,1.8,49.7,,,,,,,,,,,,,,,,,,,,,,,,,2.86,100.0,,,45.71,2.86,54.29,2.86,,5.71,91.43,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.0,167.0,6.0,,69.0,7.0,32.0,,,3.0,83.0,,,,,,,,,,,,,,,,,,,,,,,,,1.0,35.0,,,16.0,1.0,19.0,1.0,,2.0,32.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2019.0,2019.0,2019.0,,2019.0,2019.0,2019.0,2019.0,,2019.0,2019.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
910368,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,100.0,75.0,,18.75,,81.25,12.5,,25.0,12.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,16.0,12.0,,3.0,,13.0,2.0,,4.0,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2019.0,2019.0,,2019.0,,2019.0,2019.0,,2019.0,2019.0
910370,,,,,,,,,,,,,,2.5,100.0,25.0,,35.0,10.0,27.5,2.5,1.25,,21.25,,,,,,,,,,,,,,,,,,,,,,,,,0.74,100.0,63.24,5.15,43.38,18.38,56.62,2.94,,8.82,14.71,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,80.0,20.0,,28.0,8.0,22.0,2.0,1.0,,17.0,,,,,,,,,,,,,,,,,,,,,,,,,1.0,136.0,86.0,7.0,59.0,25.0,77.0,4.0,,12.0,20.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2019.0,2019.0,2019.0,2019.0,2019.0,2019.0,2019.0,2019.0,2019.0,2019.0,2019.0,,,,,,,,,,,,,,,
910382,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.06,100.0,42.33,,61.9,21.16,38.1,3.7,,3.17,31.75,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,189.0,80.0,,117.0,40.0,72.0,7.0,,6.0,60.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2019.0,2019.0,2019.0,,2019.0,2019.0,2019.0,2019.0,,2019.0,2019.0,,,,,,,,,,,,,,,
91A000,,3.7,100.0,,,55.56,3.7,44.44,,,,92.59,,,,,,,,,,,,,,,,,,,,,,,,,2.94,100.0,2.94,,55.88,,44.12,,,8.82,94.12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,27.0,,,15.0,1.0,12.0,,,,25.0,,,,,,,,,,,,,,,,,,,,,,,,,1.0,34.0,1.0,,19.0,,15.0,,,3.0,32.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2019.0,2019.0,2019.0,,2019.0,2019.0,2019.0,,,2019.0,2019.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
91B000,,,100.0,74.75,,55.56,21.21,44.44,3.03,,1.01,1.01,,,,,,,,,,,,,,,,,,,,,,,,,,100.0,75.51,,57.14,20.41,42.86,2.04,,,2.04,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,99.0,74.0,,55.0,21.0,44.0,3.0,,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,49.0,37.0,,28.0,10.0,21.0,1.0,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2019.0,2019.0,,2019.0,2019.0,2019.0,2019.0,,2019.0,2019.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
920316,,,,,,,,,,,,,0.12,9.48,100.0,2.74,,37.41,3.24,24.81,2.37,0.12,0.5,44.14,,,,,,,,,,,,,,,,,,,,,,,,0.2,7.94,100.0,7.94,1.59,48.81,12.9,51.19,3.37,0.2,8.73,67.46,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,76.0,802.0,22.0,,300.0,26.0,199.0,19.0,1.0,4.0,354.0,,,,,,,,,,,,,,,,,,,,,,,,1.0,40.0,504.0,40.0,8.0,246.0,65.0,258.0,17.0,1.0,44.0,340.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2019.0,2019.0,2019.0,2019.0,2019.0,2019.0,2019.0,2019.0,2019.0,2019.0,2019.0,2019.0,,,,,,,,,,,,,,,
920317,,,,,,,,,,,,,,5.43,100.0,4.35,,40.1,3.62,29.47,1.81,,0.48,54.35,,,,,,,,,,,,,,,,,,,,,,,,,8.13,100.0,7.53,1.81,62.65,8.43,37.35,2.41,,2.71,73.49,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,45.0,828.0,36.0,,332.0,30.0,244.0,15.0,,4.0,450.0,,,,,,,,,,,,,,,,,,,,,,,,,27.0,332.0,25.0,6.0,208.0,28.0,124.0,8.0,,9.0,244.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2019.0,2019.0,2019.0,2019.0,2019.0,2019.0,2019.0,2019.0,,2019.0,2019.0,,,,,,,,,,,,,,,
920318,,,,,,,,,,,,,,7.98,100.0,6.96,0.68,37.35,7.13,27.16,2.89,,1.02,39.56,,,,,,,,,,,,,,,,,,,,,,,,0.44,10.89,100.0,16.44,6.44,44.44,12.22,55.56,2.67,,11.56,57.33,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,47.0,589.0,41.0,4.0,220.0,42.0,160.0,17.0,,6.0,233.0,,,,,,,,,,,,,,,,,,,,,,,,2.0,49.0,450.0,74.0,29.0,200.0,55.0,250.0,12.0,,52.0,258.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2019.0,2019.0,2019.0,2019.0,2019.0,2019.0,2019.0,2019.0,2019.0,,2019.0,2019.0,,,,,,,,,,,,,,,
920324,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,100.0,69.23,7.69,30.77,15.38,69.23,,,69.23,15.38,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13.0,9.0,1.0,4.0,2.0,9.0,,,9.0,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2019.0,2019.0,2019.0,2019.0,2019.0,2019.0,,,2019.0,2019.0
920348,,,,,,,,,,,,,,1.85,100.0,4.17,0.15,33.08,2.63,32.46,1.08,,1.39,55.8,,,,,,,,,,,,,,,,,,,,,,,,0.59,2.96,100.0,31.95,8.28,64.5,23.08,35.5,2.96,,10.65,38.46,,,,,,,,,,,,,,,,,2.02,100.0,5.56,1.52,56.06,4.55,43.94,2.02,,2.02,85.86,,,,,,,,,,,,,,12.0,647.0,27.0,1.0,214.0,17.0,210.0,7.0,,9.0,361.0,,,,,,,,,,,,,,,,,,,,,,,,1.0,5.0,169.0,54.0,14.0,109.0,39.0,60.0,5.0,,18.0,65.0,,,,,,,,,,,,,,,,,4.0,198.0,11.0,3.0,111.0,9.0,87.0,4.0,,4.0,170.0,,,,,,,,,,,,,2019.0,2019.0,2019.0,2019.0,2019.0,2019.0,2019.0,2019.0,2019.0,,2019.0,2019.0,,,,,,,,,,,,,,,
920368,,,,,,,,,,,,,0.15,4.26,100.0,8.37,0.73,34.21,9.4,30.54,2.35,,2.5,40.23,,,,,,,,,,,,,,,,,,,,,,,,0.91,3.94,100.0,14.85,8.18,33.64,28.18,66.36,5.15,,12.73,46.97,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,29.0,681.0,57.0,5.0,233.0,64.0,208.0,16.0,,17.0,274.0,,,,,,,,,,,,,,,,,,,,,,,,3.0,13.0,330.0,49.0,27.0,111.0,93.0,219.0,17.0,,42.0,155.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2019.0,2019.0,2019.0,2019.0,2019.0,2019.0,2019.0,2019.0,2019.0,,2019.0,2019.0,,,,,,,,,,,,,,,
920386,,,,,,,,,,,,,,,100.0,11.11,,88.89,,44.44,16.67,,,105.56,,,,,,,,,,,,,,,,,,,,,,,,,,100.0,15.38,,65.38,,34.62,3.85,,3.85,80.77,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,18.0,2.0,,16.0,,8.0,3.0,,,19.0,,,,,,,,,,,,,,,,,,,,,,,,,,26.0,4.0,,17.0,,9.0,1.0,,1.0,21.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2019.0,2019.0,,2019.0,,2019.0,2019.0,,2019.0,2019.0,,,,,,,,,,,,,,,
920411,,,,,,,,,,,,,0.9,0.45,100.0,15.32,,35.59,11.26,19.82,2.25,,,25.23,,,,,,,,,,,,,,,,,,,,,,,,0.47,0.95,100.0,33.18,6.87,49.53,35.07,50.47,3.32,,14.45,27.01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,1.0,222.0,34.0,,79.0,25.0,44.0,5.0,,,56.0,,,,,,,,,,,,,,,,,,,,,,,,2.0,4.0,422.0,140.0,29.0,209.0,148.0,213.0,14.0,,61.0,114.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2019.0,2019.0,2019.0,2019.0,2019.0,2019.0,2019.0,2019.0,2019.0,,2019.0,2019.0,,,,,,,,,,,,,,,
