agency_code,pct_met_4 year graduation rate_ltg,pct_met_el progress_ltg,pct_met_math grade 11_ltg,pct_met_math grades 3-8_ltg,pct_met_reading grade 10_ltg,pct_met_reading grades 3-8_ltg,pct_met_total targets_ltg,target_assign_4 year graduation rate_ltg,target_assign_el progress_ltg,target_assign_math grade 11_ltg,target_assign_math grades 3-8_ltg,target_assign_reading grade 10_ltg,target_assign_reading grades 3-8_ltg,target_assign_total targets_ltg,target_met_4 year graduation rate_ltg,target_met_el progress_ltg,target_met_math grade 11_ltg,target_met_math grades 3-8_ltg,target_met_reading grade 10_ltg,target_met_reading grades 3-8_ltg,target_met_total targets_ltg
600590,,100.0,,12.5,,0.0,11.8,,1.0,,8.0,,8.0,17.0,,1.0,,1.0,,0.0,2.0
600592,0.0,0.0,50.0,,16.7,,21.1,6.0,1.0,6.0,,6.0,,19.0,0.0,0.0,3.0,,1.0,,4.0
600594,,,0.0,,,,0.0,,,1.0,,,,1.0,,,0.0,,,,0.0
60B000,100.0,,0.0,0.0,0.0,0.0,10.0,2.0,,3.0,6.0,3.0,6.0,20.0,2.0,,0.0,0.0,0.0,0.0,2.0
60D000,0.0,,0.0,50.0,0.0,62.5,40.9,2.0,,2.0,8.0,2.0,8.0,22.0,0.0,,0.0,4.0,0.0,5.0,9.0
60F000,,,,0.0,,0.0,0.0,,,,3.0,,3.0,6.0,,,,0.0,,0.0,0.0
60G000,66.7,,0.0,0.0,50.0,0.0,15.8,3.0,,2.0,6.0,2.0,6.0,19.0,2.0,,0.0,0.0,1.0,0.0,3.0
60I000,100.0,,100.0,0.0,0.0,0.0,33.3,2.0,,2.0,3.0,2.0,3.0,12.0,2.0,,2.0,0.0,0.0,0.0,4.0
60J000,,,,0.0,,16.7,8.3,,,,6.0,,6.0,12.0,,,,0.0,,1.0,1.0
60K000,100.0,,0.0,25.0,0.0,25.0,27.3,1.0,,1.0,4.0,1.0,4.0,11.0,1.0,,0.0,1.0,0.0,1.0,3.0
60L000,,,,0.0,,0.0,0.0,,,,5.0,,5.0,10.0,,,,0.0,,0.0,0.0
60M000,,,,0.0,,0.0,0.0,,,,4.0,,4.0,8.0,,,,0.0,,0.0,0.0
60N000,,,,66.7,,66.7,66.7,,,,3.0,,3.0,6.0,,,,2.0,,2.0,4.0
60P000,,,,0.0,,0.0,0.0,,,,3.0,,3.0,6.0,,,,0.0,,0.0,0.0
60Q000,,,,0.0,,0.0,0.0,,,,3.0,,3.0,6.0,,,,0.0,,0.0,0.0
60S000,,,100.0,16.7,50.0,16.7,26.7,,,1.0,6.0,2.0,6.0,15.0,,,1.0,1.0,1.0,1.0,4.0
60U000,100.0,,100.0,,50.0,,87.5,5.0,,1.0,,2.0,,8.0,5.0,,1.0,,1.0,,7.0
60V000,100.0,,,0.0,0.0,0.0,22.2,2.0,,,3.0,1.0,3.0,9.0,2.0,,,0.0,0.0,0.0,2.0
60Y000,,,,0.0,,50.0,25.0,,,,2.0,,2.0,4.0,,,,0.0,,1.0,1.0
610302,,,,0.0,,0.0,0.0,,,,4.0,,4.0,8.0,,,,0.0,,0.0,0.0
610310,,0.0,,0.0,,33.3,15.4,,1.0,,6.0,,6.0,13.0,,0.0,,0.0,,2.0,2.0
610320,,,,0.0,,0.0,0.0,,,,3.0,,3.0,6.0,,,,0.0,,0.0,0.0
610326,,,,0.0,,20.0,10.0,,,,5.0,,5.0,10.0,,,,0.0,,1.0,1.0
610332,,,,,0.0,,0.0,,,,,1.0,,1.0,,,,,0.0,,0.0
610334,66.7,,0.0,,0.0,,22.2,3.0,,3.0,,3.0,,9.0,2.0,,0.0,,0.0,,2.0
61J000,,,,0.0,,0.0,0.0,,,,1.0,,1.0,2.0,,,,0.0,,0.0,0.0
61K000,,,,0.0,,100.0,50.0,,,,2.0,,2.0,4.0,,,,0.0,,2.0,2.0
61L000,100.0,,0.0,,0.0,,66.7,4.0,,1.0,,1.0,,6.0,4.0,,0.0,,0.0,,4.0
61M000,,,,25.0,,25.0,25.0,,,,4.0,,4.0,8.0,,,,1.0,,1.0,2.0
61N000,,,,0.0,,0.0,0.0,,,,3.0,,3.0,6.0,,,,0.0,,0.0,0.0
61P000,,,,0.0,,0.0,0.0,,,,2.0,,2.0,4.0,,,,0.0,,0.0,0.0
61Q000,,,,16.7,,16.7,16.7,,,,6.0,,6.0,12.0,,,,1.0,,1.0,2.0
61R000,,0.0,,0.0,,0.0,0.0,,1.0,,7.0,,7.0,15.0,,0.0,,0.0,,0.0,0.0
61U000,,,,0.0,,0.0,0.0,,,,2.0,,2.0,4.0,,,,0.0,,0.0,0.0
620310,100.0,,,,,,100.0,2.0,,,,,,2.0,2.0,,,,,,2.0
620312,,100.0,,0.0,,0.0,9.1,,1.0,,5.0,,5.0,11.0,,1.0,,0.0,,0.0,1.0
620314,,0.0,,28.6,,14.3,20.0,,1.0,,7.0,,7.0,15.0,,0.0,,2.0,,1.0,3.0
620316,100.0,0.0,100.0,,0.0,,66.7,4.0,1.0,4.0,,3.0,,12.0,4.0,0.0,4.0,,0.0,,8.0
620318,,100.0,,25.0,,50.0,44.4,,1.0,,4.0,,4.0,9.0,,1.0,,1.0,,2.0,4.0
620324,,,,0.0,,50.0,25.0,,,,4.0,,4.0,8.0,,,,0.0,,2.0,2.0
620330,,,,0.0,,0.0,0.0,,,,6.0,,6.0,12.0,,,,0.0,,0.0,0.0
620334,,,,0.0,,0.0,0.0,,,,4.0,,4.0,8.0,,,,0.0,,0.0,0.0
620339,,,,16.7,,33.3,25.0,,,,6.0,,6.0,12.0,,,,1.0,,2.0,3.0
620340,0.0,,0.0,,0.0,,0.0,4.0,,3.0,,3.0,,10.0,0.0,,0.0,,0.0,,0.0
620350,,,,,100.0,,100.0,,,,,2.0,,2.0,,,,,2.0,,2.0
630308,,,,0.0,,85.7,42.9,,,,7.0,,7.0,14.0,,,,0.0,,6.0,6.0
630312,,,,33.3,,0.0,16.7,,,,3.0,,3.0,6.0,,,,1.0,,0.0,1.0
630316,,,,0.0,,75.0,37.5,,,,4.0,,4.0,8.0,,,,0.0,,3.0,3.0
630317,,,,16.7,,83.3,50.0,,,,6.0,,6.0,12.0,,,,1.0,,5.0,6.0
630320,,,,0.0,,16.7,8.3,,,,6.0,,6.0,12.0,,,,0.0,,1.0,1.0
630324,,,,0.0,,0.0,0.0,,,,4.0,,4.0,8.0,,,,0.0,,0.0,0.0
630328,,,,33.3,,0.0,16.7,,,,3.0,,3.0,6.0,,,,1.0,,0.0,1.0
630331,,,,0.0,,0.0,0.0,,,,7.0,,7.0,14.0,,,,0.0,,0.0,0.0
630332,50.0,0.0,25.0,,50.0,,38.5,4.0,1.0,4.0,,4.0,,13.0,2.0,0.0,1.0,,2.0,,5.0
630336,16.7,,50.0,,0.0,,22.2,6.0,,6.0,,6.0,,18.0,1.0,,3.0,,0.0,,4.0
630342,,,,0.0,,0.0,0.0,,,,3.0,,3.0,6.0,,,,0.0,,0.0,0.0
630348,,100.0,,0.0,,0.0,7.7,,1.0,,6.0,,6.0,13.0,,1.0,,0.0,,0.0,1.0
630350,,,,12.5,,0.0,6.3,,,,8.0,,8.0,16.0,,,,1.0,,0.0,1.0
630356,,,,0.0,,0.0,0.0,,,,5.0,,5.0,10.0,,,,0.0,,0.0,0.0
630360,80.0,,100.0,,0.0,,57.1,5.0,,4.0,,5.0,,14.0,4.0,,4.0,,0.0,,8.0
630364,,,,0.0,,0.0,0.0,,,,5.0,,5.0,10.0,,,,0.0,,0.0,0.0
630368,,,,75.0,,100.0,87.5,,,,4.0,,4.0,8.0,,,,3.0,,4.0,7.0
630373,,,,0.0,,0.0,0.0,,,,3.0,,3.0,6.0,,,,0.0,,0.0,0.0
630374,,,,0.0,,0.0,0.0,,,,7.0,,7.0,14.0,,,,0.0,,0.0,0.0
630376,,,,0.0,,0.0,0.0,,,,3.0,,3.0,6.0,,,,0.0,,0.0,0.0
63A000,,,,0.0,,50.0,25.0,,,,2.0,,2.0,4.0,,,,0.0,,1.0,1.0
63B000,,,,0.0,,33.3,16.7,,,,3.0,,3.0,6.0,,,,0.0,,1.0,1.0
640304,,100.0,,0.0,,14.3,13.3,,1.0,,7.0,,7.0,15.0,,1.0,,0.0,,1.0,2.0
640306,,,,0.0,,0.0,0.0,,,,3.0,,3.0,6.0,,,,0.0,,0.0,0.0
640308,,100.0,,0.0,,16.7,15.4,,1.0,,6.0,,6.0,13.0,,1.0,,0.0,,1.0,2.0
640316,,,,25.0,,25.0,25.0,,,,4.0,,4.0,8.0,,,,1.0,,1.0,2.0
640320,,,,0.0,,16.7,8.3,,,,6.0,,6.0,12.0,,,,0.0,,1.0,1.0
640324,,100.0,,0.0,,33.3,23.1,,1.0,,6.0,,6.0,13.0,,1.0,,0.0,,2.0,3.0
640326,,,,0.0,,0.0,0.0,,,,4.0,,4.0,8.0,,,,0.0,,0.0,0.0
640328,,,,0.0,,0.0,0.0,,,,7.0,,7.0,14.0,,,,0.0,,0.0,0.0
640329,,,,0.0,,16.7,8.3,,,,6.0,,6.0,12.0,,,,0.0,,1.0,1.0
640332,,100.0,,0.0,,0.0,11.1,,1.0,,4.0,,4.0,9.0,,1.0,,0.0,,0.0,1.0
640334,,,,0.0,,0.0,0.0,,,,4.0,,4.0,8.0,,,,0.0,,0.0,0.0
640335,,,,0.0,,0.0,0.0,,,,4.0,,4.0,8.0,,,,0.0,,0.0,0.0
640336,,100.0,,0.0,,0.0,7.7,,1.0,,6.0,,6.0,13.0,,1.0,,0.0,,0.0,1.0
640340,0.0,,,,,,0.0,3.0,,,,,,3.0,0.0,,,,,,0.0
640346,40.0,,75.0,,0.0,,35.7,5.0,,4.0,,5.0,,14.0,2.0,,3.0,,0.0,,5.0
640347,100.0,,0.0,,0.0,,33.3,1.0,,1.0,,1.0,,3.0,1.0,,0.0,,0.0,,1.0
640348,,,,0.0,,40.0,20.0,,,,5.0,,5.0,10.0,,,,0.0,,2.0,2.0
640350,0.0,,0.0,,0.0,,0.0,5.0,,4.0,,5.0,,14.0,0.0,,0.0,,0.0,,0.0
640358,,,,0.0,,62.5,31.3,,,,8.0,,8.0,16.0,,,,0.0,,5.0,5.0
640361,40.0,,0.0,,0.0,,13.3,5.0,,5.0,,5.0,,15.0,2.0,,0.0,,0.0,,2.0
640362,,0.0,,42.9,,85.7,60.0,,1.0,,7.0,,7.0,15.0,,0.0,,3.0,,6.0,9.0
640364,83.3,100.0,16.7,,0.0,,36.8,6.0,1.0,6.0,,6.0,,19.0,5.0,1.0,1.0,,0.0,,7.0
640376,,,,0.0,,0.0,0.0,,,,6.0,,6.0,12.0,,,,0.0,,0.0,0.0
640384,,,,0.0,,0.0,0.0,,,,4.0,,4.0,8.0,,,,0.0,,0.0,0.0
64A000,0.0,,0.0,0.0,100.0,0.0,15.8,3.0,,3.0,5.0,3.0,5.0,19.0,0.0,,0.0,0.0,3.0,0.0,3.0
650304,,100.0,,60.0,,20.0,45.5,,1.0,,5.0,,5.0,11.0,,1.0,,3.0,,1.0,5.0
650308,,,,0.0,,0.0,0.0,,,,3.0,,3.0,6.0,,,,0.0,,0.0,0.0
650309,,,,0.0,,0.0,0.0,,,,6.0,,6.0,12.0,,,,0.0,,0.0,0.0
650310,,,,85.7,,71.4,78.6,,,,7.0,,7.0,14.0,,,,6.0,,5.0,11.0
650312,,,,0.0,,0.0,0.0,,,,3.0,,3.0,6.0,,,,0.0,,0.0,0.0
650316,,100.0,,0.0,,14.3,13.3,,1.0,,7.0,,7.0,15.0,,1.0,,0.0,,1.0,2.0
650323,,,,0.0,,25.0,12.5,,,,4.0,,4.0,8.0,,,,0.0,,1.0,1.0
650324,,,,0.0,,50.0,25.0,,,,4.0,,4.0,8.0,,,,0.0,,2.0,2.0
650325,,,,12.5,,12.5,12.5,,,,8.0,,8.0,16.0,,,,1.0,,1.0,2.0
650326,50.0,100.0,33.3,,0.0,,31.6,6.0,1.0,6.0,,6.0,,19.0,3.0,1.0,2.0,,0.0,,6.0
650327,83.3,100.0,0.0,,0.0,,31.6,6.0,1.0,6.0,,6.0,,19.0,5.0,1.0,0.0,,0.0,,6.0
650328,,,,0.0,,0.0,0.0,,,,5.0,,5.0,10.0,,,,0.0,,0.0,0.0
650332,,,,16.7,,66.7,41.7,,,,6.0,,6.0,12.0,,,,1.0,,4.0,5.0
650338,,,,20.0,,60.0,40.0,,,,5.0,,5.0,10.0,,,,1.0,,3.0,4.0
650339,,,,0.0,,33.3,16.7,,,,3.0,,3.0,6.0,,,,0.0,,1.0,1.0
650340,100.0,,100.0,,100.0,,100.0,2.0,,2.0,,2.0,,6.0,2.0,,2.0,,2.0,,6.0
650341,,,,0.0,,40.0,20.0,,,,5.0,,5.0,10.0,,,,0.0,,2.0,2.0
650342,16.7,0.0,0.0,,16.7,,11.1,6.0,1.0,5.0,,6.0,,18.0,1.0,0.0,0.0,,1.0,,2.0
650343,,,,0.0,,0.0,0.0,,,,8.0,,8.0,16.0,,,,0.0,,0.0,0.0
650345,,,,100.0,,0.0,50.0,,,,1.0,,1.0,2.0,,,,1.0,,0.0,1.0
650346,,100.0,,0.0,,40.0,27.3,,1.0,,5.0,,5.0,11.0,,1.0,,0.0,,2.0,3.0
650348,,100.0,,0.0,,50.0,30.8,,1.0,,6.0,,6.0,13.0,,1.0,,0.0,,3.0,4.0
650350,,,,14.3,,28.6,21.4,,,,7.0,,7.0,14.0,,,,1.0,,2.0,3.0
650351,,,,25.0,,50.0,37.5,,,,8.0,,8.0,16.0,,,,2.0,,4.0,6.0
650352,85.7,0.0,33.3,,0.0,,40.0,7.0,1.0,6.0,,6.0,,20.0,6.0,0.0,2.0,,0.0,,8.0
650353,,,,0.0,,0.0,0.0,,,,3.0,,3.0,6.0,,,,0.0,,0.0,0.0
650354,,,,0.0,,0.0,0.0,,,,2.0,,2.0,4.0,,,,0.0,,0.0,0.0
650355,100.0,,,,,,100.0,1.0,,,,,,1.0,1.0,,,,,,1.0
650356,,,,0.0,,0.0,0.0,,,,3.0,,3.0,6.0,,,,0.0,,0.0,0.0
650362,,,,16.7,,0.0,8.3,,,,6.0,,6.0,12.0,,,,1.0,,0.0,1.0
650364,,,,0.0,,14.3,7.1,,,,7.0,,7.0,14.0,,,,0.0,,1.0,1.0
650366,,,,0.0,,0.0,0.0,,,,3.0,,3.0,6.0,,,,0.0,,0.0,0.0
650368,,0.0,,0.0,,0.0,0.0,,1.0,,5.0,,5.0,11.0,,0.0,,0.0,,0.0,0.0
650380,,,,0.0,,66.7,33.3,,,,3.0,,3.0,6.0,,,,0.0,,2.0,2.0
650384,,,,0.0,,0.0,0.0,,,,4.0,,4.0,8.0,,,,0.0,,0.0,0.0
650392,,0.0,,14.3,,14.3,13.3,,1.0,,7.0,,7.0,15.0,,0.0,,1.0,,1.0,2.0
650394,100.0,,0.0,,100.0,,50.0,1.0,,2.0,,1.0,,4.0,1.0,,0.0,,1.0,,2.0
650400,,100.0,,80.0,,80.0,81.8,,1.0,,5.0,,5.0,11.0,,1.0,,4.0,,4.0,9.0
650404,,100.0,,0.0,,14.3,13.3,,1.0,,7.0,,7.0,15.0,,1.0,,0.0,,1.0,2.0
650408,,,,0.0,,100.0,50.0,,,,2.0,,2.0,4.0,,,,0.0,,2.0,2.0
65A000,,,,0.0,,0.0,0.0,,,,4.0,,4.0,8.0,,,,0.0,,0.0,0.0
65B000,,,,0.0,,0.0,0.0,,,,3.0,,3.0,6.0,,,,0.0,,0.0,0.0
65C000,,,,0.0,,33.3,16.7,,,,3.0,,3.0,6.0,,,,0.0,,1.0,1.0
65D000,,,,100.0,,50.0,75.0,,,,2.0,,2.0,4.0,,,,2.0,,1.0,3.0
65F000,,,,0.0,,0.0,0.0,,,,2.0,,2.0,4.0,,,,0.0,,0.0,0.0
65G000,,,,0.0,,25.0,12.5,,,,4.0,,4.0,8.0,,,,0.0,,1.0,1.0
660306,,,,0.0,,100.0,50.0,,,,3.0,,3.0,6.0,,,,0.0,,3.0,3.0
660308,,,,0.0,,0.0,0.0,,,,4.0,,4.0,8.0,,,,0.0,,0.0,0.0
660320,,,,66.7,,33.3,50.0,,,,3.0,,3.0,6.0,,,,2.0,,1.0,3.0
660325,,,,0.0,,0.0,0.0,,,,4.0,,4.0,8.0,,,,0.0,,0.0,0.0
660336,0.0,,0.0,,0.0,,0.0,3.0,,3.0,,3.0,,9.0,0.0,,0.0,,0.0,,0.0
660360,,,,0.0,,0.0,0.0,,,,3.0,,3.0,6.0,,,,0.0,,0.0,0.0
66A000,0.0,,100.0,20.0,0.0,0.0,18.8,2.0,,2.0,5.0,2.0,5.0,16.0,0.0,,2.0,1.0,0.0,0.0,3.0
670304,,,,28.6,,14.3,21.4,,,,7.0,,7.0,14.0,,,,2.0,,1.0,3.0
670308,,,,0.0,,16.7,8.3,,,,6.0,,6.0,12.0,,,,0.0,,1.0,1.0
670310,,,,0.0,,0.0,0.0,,,,7.0,,7.0,14.0,,,,0.0,,0.0,0.0
670312,,,,0.0,,33.3,16.7,,,,6.0,,6.0,12.0,,,,0.0,,2.0,2.0
670314,,,,0.0,,80.0,40.0,,,,5.0,,5.0,10.0,,,,0.0,,4.0,4.0
670318,,,,28.6,,14.3,21.4,,,,7.0,,7.0,14.0,,,,2.0,,1.0,3.0
670320,0.0,,0.0,,33.3,,11.1,3.0,,3.0,,3.0,,9.0,0.0,,0.0,,1.0,,1.0
670321,,,,0.0,,0.0,0.0,,,,6.0,,6.0,12.0,,,,0.0,,0.0,0.0
670322,,,,0.0,,57.1,28.6,,,,7.0,,7.0,14.0,,,,0.0,,4.0,4.0
670323,,,,0.0,,16.7,8.3,,,,6.0,,6.0,12.0,,,,0.0,,1.0,1.0
670324,66.7,,50.0,,50.0,,55.6,6.0,,6.0,,6.0,,18.0,4.0,,3.0,,3.0,,10.0
670325,,,,25.0,,12.5,18.8,,,,8.0,,8.0,16.0,,,,2.0,,1.0,3.0
670329,,,,14.3,,14.3,14.3,,,,7.0,,7.0,14.0,,,,1.0,,1.0,2.0
670330,,,,14.3,,28.6,21.4,,,,7.0,,7.0,14.0,,,,1.0,,2.0,3.0
670331,,,,0.0,,57.1,28.6,,,,7.0,,7.0,14.0,,,,0.0,,4.0,4.0
670332,,,,0.0,,16.7,8.3,,,,6.0,,6.0,12.0,,,,0.0,,1.0,1.0
670333,0.0,,100.0,,16.7,,35.3,6.0,,5.0,,6.0,,17.0,0.0,,5.0,,1.0,,6.0
670335,,,,0.0,,0.0,0.0,,,,4.0,,4.0,8.0,,,,0.0,,0.0,0.0
670336,,,,0.0,,42.9,21.4,,,,7.0,,7.0,14.0,,,,0.0,,3.0,3.0
670338,,,,50.0,,33.3,41.7,,,,6.0,,6.0,12.0,,,,3.0,,2.0,5.0
670339,,,,14.3,,0.0,7.1,,,,7.0,,7.0,14.0,,,,1.0,,0.0,1.0
670340,0.0,,100.0,,25.0,,33.3,5.0,,3.0,,4.0,,12.0,0.0,,3.0,,1.0,,4.0
670341,,,,16.7,,16.7,16.7,,,,6.0,,6.0,12.0,,,,1.0,,1.0,2.0
670342,,,,20.0,,80.0,50.0,,,,5.0,,5.0,10.0,,,,1.0,,4.0,5.0
670343,,,,0.0,,0.0,0.0,,,,6.0,,6.0,12.0,,,,0.0,,0.0,0.0
670344,20.0,,0.0,,0.0,,7.1,5.0,,4.0,,5.0,,14.0,1.0,,0.0,,0.0,,1.0
670345,,,,14.3,,28.6,21.4,,,,7.0,,7.0,14.0,,,,1.0,,2.0,3.0
670346,,,,0.0,,33.3,16.7,,,,6.0,,6.0,12.0,,,,0.0,,2.0,2.0
670347,,,,0.0,,16.7,8.3,,,,6.0,,6.0,12.0,,,,0.0,,1.0,1.0
670350,,,,0.0,,80.0,40.0,,,,5.0,,5.0,10.0,,,,0.0,,4.0,4.0
670351,,,,14.3,,71.4,42.9,,,,7.0,,7.0,14.0,,,,1.0,,5.0,6.0
670352,50.0,,0.0,,75.0,,41.7,4.0,,4.0,,4.0,,12.0,2.0,,0.0,,3.0,,5.0
670356,,,,14.3,,28.6,21.4,,,,7.0,,7.0,14.0,,,,1.0,,2.0,3.0
670364,75.0,,50.0,,28.6,,46.7,4.0,,4.0,,7.0,,15.0,3.0,,2.0,,2.0,,7.0
67B000,,,,0.0,,33.3,16.7,,,,3.0,,3.0,6.0,,,,0.0,,1.0,1.0
680304,,0.0,,14.3,,28.6,20.0,,1.0,,7.0,,7.0,15.0,,0.0,,1.0,,2.0,3.0
680308,,100.0,,0.0,,14.3,13.3,,1.0,,7.0,,7.0,15.0,,1.0,,0.0,,1.0,2.0
680310,50.0,100.0,100.0,,33.3,,60.0,4.0,1.0,4.0,,6.0,,15.0,2.0,1.0,4.0,,2.0,,9.0
680312,,,,0.0,,50.0,25.0,,,,4.0,,4.0,8.0,,,,0.0,,2.0,2.0
680316,,,,12.5,,12.5,12.5,,,,8.0,,8.0,16.0,,,,1.0,,1.0,2.0
680324,,100.0,,0.0,,0.0,7.7,,1.0,,6.0,,6.0,13.0,,1.0,,0.0,,0.0,1.0
680327,,,,0.0,,28.6,14.3,,,,7.0,,7.0,14.0,,,,0.0,,2.0,2.0
680328,,0.0,,0.0,,0.0,0.0,,1.0,,5.0,,5.0,11.0,,0.0,,0.0,,0.0,0.0
680329,,,,0.0,,0.0,0.0,,,,3.0,,3.0,6.0,,,,0.0,,0.0,0.0
680330,,100.0,,0.0,,0.0,7.7,,1.0,,6.0,,6.0,13.0,,1.0,,0.0,,0.0,1.0
680332,16.7,100.0,83.3,,16.7,,42.1,6.0,1.0,6.0,,6.0,,19.0,1.0,1.0,5.0,,1.0,,8.0
680335,0.0,,,,,,0.0,1.0,,,,,,1.0,0.0,,,,,,0.0
680336,,,,0.0,,0.0,0.0,,,,4.0,,4.0,8.0,,,,0.0,,0.0,0.0
681300,,0.0,,0.0,,14.3,6.7,,1.0,,7.0,,7.0,15.0,,0.0,,0.0,,1.0,1.0
681304,,100.0,,0.0,,40.0,27.3,,1.0,,5.0,,5.0,11.0,,1.0,,0.0,,2.0,3.0
681305,33.3,100.0,0.0,,0.0,,18.2,3.0,1.0,3.0,,4.0,,11.0,1.0,1.0,0.0,,0.0,,2.0
681308,100.0,0.0,80.0,,25.0,,61.9,7.0,1.0,5.0,,8.0,,21.0,7.0,0.0,4.0,,2.0,,13.0
681309,,0.0,,11.1,,11.1,10.5,,1.0,,9.0,,9.0,19.0,,0.0,,1.0,,1.0,2.0
681310,,100.0,,16.7,,50.0,38.5,,1.0,,6.0,,6.0,13.0,,1.0,,1.0,,3.0,5.0
681311,,100.0,,0.0,,0.0,11.1,,1.0,,4.0,,4.0,9.0,,1.0,,0.0,,0.0,1.0
681312,,100.0,,0.0,,0.0,7.7,,1.0,,6.0,,6.0,13.0,,1.0,,0.0,,0.0,1.0
681314,0.0,100.0,16.7,,0.0,,9.5,6.0,1.0,6.0,,8.0,,21.0,0.0,1.0,1.0,,0.0,,2.0
681316,,100.0,,40.0,,20.0,36.4,,1.0,,5.0,,5.0,11.0,,1.0,,2.0,,1.0,4.0
681320,,100.0,,20.0,,20.0,27.3,,1.0,,5.0,,5.0,11.0,,1.0,,1.0,,1.0,3.0
681322,,100.0,,33.3,,33.3,36.8,,1.0,,9.0,,9.0,19.0,,1.0,,3.0,,3.0,7.0
681324,,100.0,,22.2,,22.2,26.3,,1.0,,9.0,,9.0,19.0,,1.0,,2.0,,2.0,5.0
681326,,100.0,,0.0,,42.9,26.7,,1.0,,7.0,,7.0,15.0,,1.0,,0.0,,3.0,4.0
681330,,0.0,,0.0,,0.0,0.0,,1.0,,5.0,,5.0,11.0,,0.0,,0.0,,0.0,0.0
681332,,100.0,,0.0,,33.3,23.1,,1.0,,6.0,,6.0,13.0,,1.0,,0.0,,2.0,3.0
681334,,100.0,,50.0,,33.3,46.2,,1.0,,6.0,,6.0,13.0,,1.0,,3.0,,2.0,6.0
681336,,0.0,,11.1,,11.1,10.5,,1.0,,9.0,,9.0,19.0,,0.0,,1.0,,1.0,2.0
681338,0.0,,,,,,0.0,1.0,,,,,,1.0,0.0,,,,,,0.0
68A000,,,,0.0,0.0,50.0,16.7,,,,2.0,2.0,2.0,6.0,,,,0.0,0.0,1.0,1.0
68C000,,,,100.0,,0.0,50.0,,,,2.0,,2.0,4.0,,,,2.0,,0.0,2.0
690312,,,,0.0,,40.0,20.0,,,,5.0,,5.0,10.0,,,,0.0,,2.0,2.0
690316,,,,0.0,,0.0,0.0,,,,5.0,,5.0,10.0,,,,0.0,,0.0,0.0
690320,100.0,,100.0,,0.0,,66.7,3.0,,3.0,,3.0,,9.0,3.0,,3.0,,0.0,,6.0
69A000,100.0,,,0.0,100.0,0.0,20.0,1.0,,,4.0,1.0,4.0,10.0,1.0,,,0.0,1.0,0.0,2.0
700306,,,,75.0,,50.0,62.5,,,,4.0,,4.0,8.0,,,,3.0,,2.0,5.0
700308,,,,14.3,,28.6,21.4,,,,7.0,,7.0,14.0,,,,1.0,,2.0,3.0
700314,,,,0.0,,100.0,50.0,,,,5.0,,5.0,10.0,,,,0.0,,5.0,5.0
700316,,,,0.0,,0.0,0.0,,,,4.0,,4.0,8.0,,,,0.0,,0.0,0.0
700317,0.0,,0.0,,0.0,,0.0,5.0,,4.0,,4.0,,13.0,0.0,,0.0,,0.0,,0.0
700318,,0.0,,0.0,,0.0,0.0,,1.0,,4.0,,4.0,9.0,,0.0,,0.0,,0.0,0.0
700319,0.0,,75.0,,0.0,,25.0,4.0,,4.0,,4.0,,12.0,0.0,,3.0,,0.0,,3.0
700320,,,,20.0,,20.0,20.0,,,,5.0,,5.0,10.0,,,,1.0,,1.0,2.0
700322,,,,16.7,,50.0,33.3,,,,6.0,,6.0,12.0,,,,1.0,,3.0,4.0
700324,,,,0.0,,25.0,12.5,,,,4.0,,4.0,8.0,,,,0.0,,1.0,1.0
700328,,,,0.0,,50.0,25.0,,,,4.0,,4.0,8.0,,,,0.0,,2.0,2.0
70A000,,,100.0,0.0,0.0,0.0,14.3,,,1.0,2.0,2.0,2.0,7.0,,,1.0,0.0,0.0,0.0,1.0
710312,,0.0,,0.0,,16.7,7.7,,1.0,,6.0,,6.0,13.0,,0.0,,0.0,,1.0,1.0
710316,,,,50.0,,83.3,66.7,,,,6.0,,6.0,12.0,,,,3.0,,5.0,8.0
710318,,100.0,,0.0,,0.0,6.7,,1.0,,7.0,,7.0,15.0,,1.0,,0.0,,0.0,1.0
710320,,,,0.0,,71.4,35.7,,,,7.0,,7.0,14.0,,,,0.0,,5.0,5.0
710321,80.0,,80.0,,0.0,,53.3,5.0,,5.0,,5.0,,15.0,4.0,,4.0,,0.0,,8.0
710323,,,,0.0,,33.3,16.7,,,,3.0,,3.0,6.0,,,,0.0,,1.0,1.0
710324,,0.0,,0.0,,16.7,7.7,,1.0,,6.0,,6.0,13.0,,0.0,,0.0,,1.0,1.0
710326,50.0,,100.0,,50.0,,66.7,4.0,,4.0,,4.0,,12.0,2.0,,4.0,,2.0,,8.0
710327,100.0,,100.0,,0.0,,60.0,2.0,,1.0,,2.0,,5.0,2.0,,1.0,,0.0,,3.0
710328,,,,0.0,,0.0,0.0,,,,6.0,,6.0,12.0,,,,0.0,,0.0,0.0
710332,,100.0,,0.0,,100.0,54.5,,1.0,,5.0,,5.0,11.0,,1.0,,0.0,,5.0,6.0
710342,50.0,,0.0,,0.0,,18.2,4.0,,3.0,,4.0,,11.0,2.0,,0.0,,0.0,,2.0
710344,,,,0.0,,100.0,50.0,,,,3.0,,3.0,6.0,,,,0.0,,3.0,3.0
710346,,,,60.0,,100.0,80.0,,,,5.0,,5.0,10.0,,,,3.0,,5.0,8.0
710347,,,,33.3,,33.3,33.3,,,,3.0,,3.0,6.0,,,,1.0,,1.0,2.0
