year,unit_code,Lea_Name,School_Name,State_Name,category_cd,level,size,lea_size,st_size
2014,860354,Surry County Schools,Surry Early College,State Of North Carolina,H,Math I,22.0,22.0,20
2014,861308,Elkin City Schools,Elkin High,State Of North Carolina,H,Biology,16.0,16.0,18
2014,861308,Elkin City Schools,Elkin High,State Of North Carolina,H,English II,19.0,19.0,18
2014,861308,Elkin City Schools,Elkin High,State Of North Carolina,H,Math I,15.0,18.0,20
2014,861312,Elkin City Schools,Elkin Middle,State Of North Carolina,M,Biology,,16.0,18
2014,861312,Elkin City Schools,Elkin Middle,State Of North Carolina,M,English II,,19.0,18
2014,861312,Elkin City Schools,Elkin Middle,State Of North Carolina,M,Math I,22.0,18.0,20
2014,862312,Mount Airy City Schools,Mount Airy High,State Of North Carolina,H,Biology,18.0,18.0,18
2014,862312,Mount Airy City Schools,Mount Airy High,State Of North Carolina,H,English II,26.0,26.0,18
2014,862312,Mount Airy City Schools,Mount Airy High,State Of North Carolina,H,Math I,19.0,23.0,20
2014,862316,Mount Airy City Schools,Mount Airy Middle,State Of North Carolina,M,Biology,,18.0,18
2014,862316,Mount Airy City Schools,Mount Airy Middle,State Of North Carolina,M,English II,,26.0,18
2014,862316,Mount Airy City Schools,Mount Airy Middle,State Of North Carolina,M,Math I,29.0,23.0,20
2014,86T000,Charter and Non-District Affiliated Schools,Millennium Charter Academy,State Of North Carolina,I,Biology,,,18
2014,86T000,Charter and Non-District Affiliated Schools,Millennium Charter Academy,State Of North Carolina,I,English II,,,18
2014,86T000,Charter and Non-District Affiliated Schools,Millennium Charter Academy,State Of North Carolina,I,Math I,19.0,,20
2014,870314,Swain County Schools,Swain County High School,State Of North Carolina,H,Biology,13.0,13.0,18
2014,870314,Swain County Schools,Swain County High School,State Of North Carolina,H,English II,15.0,15.0,18
2014,870314,Swain County Schools,Swain County High School,State Of North Carolina,H,Math I,15.0,19.0,20
2014,870318,Swain County Schools,Swain County Middle School,State Of North Carolina,I,Biology,,13.0,18
2014,870318,Swain County Schools,Swain County Middle School,State Of North Carolina,I,English II,,15.0,18
2014,870318,Swain County Schools,Swain County Middle School,State Of North Carolina,I,Math I,27.0,19.0,20
2014,87A000,Charter and Non-District Affiliated Schools,Mountain Discovery,State Of North Carolina,I,Biology,,,18
2014,87A000,Charter and Non-District Affiliated Schools,Mountain Discovery,State Of North Carolina,I,English II,,,18
2014,87A000,Charter and Non-District Affiliated Schools,Mountain Discovery,State Of North Carolina,I,Math I,12.0,,20
2014,880308,Transylvania County Schools,Brevard High,State Of North Carolina,H,Biology,20.0,17.0,18
2014,880308,Transylvania County Schools,Brevard High,State Of North Carolina,H,English II,17.0,15.0,18
2014,880308,Transylvania County Schools,Brevard High,State Of North Carolina,H,Math I,19.0,19.0,20
2014,880312,Transylvania County Schools,Brevard Middle,State Of North Carolina,M,Biology,,17.0,18
2014,880312,Transylvania County Schools,Brevard Middle,State Of North Carolina,M,English II,,15.0,18
2014,880312,Transylvania County Schools,Brevard Middle,State Of North Carolina,M,Math I,20.0,19.0,20
2014,880320,Transylvania County Schools,Davidson River School,State Of North Carolina,T,Biology,10.0,17.0,18
2014,880320,Transylvania County Schools,Davidson River School,State Of North Carolina,T,English II,7.0,15.0,18
2014,880320,Transylvania County Schools,Davidson River School,State Of North Carolina,T,Math I,,19.0,20
2014,880328,Transylvania County Schools,Rosman High,State Of North Carolina,H,Biology,18.0,17.0,18
2014,880328,Transylvania County Schools,Rosman High,State Of North Carolina,H,English II,19.0,15.0,18
2014,880328,Transylvania County Schools,Rosman High,State Of North Carolina,H,Math I,19.0,19.0,20
2014,880330,Transylvania County Schools,Rosman Middle,State Of North Carolina,M,Biology,,17.0,18
2014,880330,Transylvania County Schools,Rosman Middle,State Of North Carolina,M,English II,,15.0,18
2014,880330,Transylvania County Schools,Rosman Middle,State Of North Carolina,M,Math I,19.0,19.0,20
2014,88A000,Charter and Non-District Affiliated Schools,Brevard Academy,State Of North Carolina,I,Biology,,,18
2014,88A000,Charter and Non-District Affiliated Schools,Brevard Academy,State Of North Carolina,I,English II,,,18
2014,88A000,Charter and Non-District Affiliated Schools,Brevard Academy,State Of North Carolina,I,Math I,16.0,,20
2014,890304,Tyrrell County Schools,Columbia High,State Of North Carolina,H,Biology,14.0,14.0,18
2014,890304,Tyrrell County Schools,Columbia High,State Of North Carolina,H,English II,7.0,7.0,18
2014,890304,Tyrrell County Schools,Columbia High,State Of North Carolina,H,Math I,8.0,13.0,20
2014,890306,Tyrrell County Schools,Columbia Middle,State Of North Carolina,M,Biology,,14.0,18
2014,890306,Tyrrell County Schools,Columbia Middle,State Of North Carolina,M,English II,,7.0,18
2014,890306,Tyrrell County Schools,Columbia Middle,State Of North Carolina,M,Math I,19.0,13.0,20
2014,900308,Union County Public Schools,East Union Middle,State Of North Carolina,M,Biology,,22.0,18
2014,900308,Union County Public Schools,East Union Middle,State Of North Carolina,M,English II,,22.0,18
2014,900308,Union County Public Schools,East Union Middle,State Of North Carolina,M,Math I,30.0,24.0,20
2014,900310,Union County Public Schools,Cuthbertson Middle,State Of North Carolina,M,Biology,,22.0,18
2014,900310,Union County Public Schools,Cuthbertson Middle,State Of North Carolina,M,English II,,22.0,18
2014,900310,Union County Public Schools,Cuthbertson Middle,State Of North Carolina,M,Math I,25.0,24.0,20
2014,900311,Union County Public Schools,Cuthbertson High,State Of North Carolina,H,Biology,27.0,22.0,18
2014,900311,Union County Public Schools,Cuthbertson High,State Of North Carolina,H,English II,27.0,22.0,18
2014,900311,Union County Public Schools,Cuthbertson High,State Of North Carolina,H,Math I,26.0,24.0,20
2014,900314,Union County Public Schools,Monroe Middle,State Of North Carolina,M,Biology,,22.0,18
2014,900314,Union County Public Schools,Monroe Middle,State Of North Carolina,M,English II,,22.0,18
2014,900314,Union County Public Schools,Monroe Middle,State Of North Carolina,M,Math I,26.0,24.0,20
2014,900316,Union County Public Schools,Forest Hills High,State Of North Carolina,H,Biology,21.0,22.0,18
2014,900316,Union County Public Schools,Forest Hills High,State Of North Carolina,H,English II,24.0,22.0,18
2014,900316,Union County Public Schools,Forest Hills High,State Of North Carolina,H,Math I,22.0,24.0,20
2014,900336,Union County Public Schools,Monroe High,State Of North Carolina,H,Biology,16.0,22.0,18
2014,900336,Union County Public Schools,Monroe High,State Of North Carolina,H,English II,20.0,22.0,18
2014,900336,Union County Public Schools,Monroe High,State Of North Carolina,H,Math I,14.0,24.0,20
2014,900342,Union County Public Schools,Porter Ridge High School,State Of North Carolina,H,Biology,24.0,22.0,18
2014,900342,Union County Public Schools,Porter Ridge High School,State Of North Carolina,H,English II,26.0,22.0,18
2014,900342,Union County Public Schools,Porter Ridge High School,State Of North Carolina,H,Math I,26.0,24.0,20
2014,900343,Union County Public Schools,Porter Ridge Middle School,State Of North Carolina,M,Biology,,22.0,18
2014,900343,Union County Public Schools,Porter Ridge Middle School,State Of North Carolina,M,English II,,22.0,18
2014,900343,Union County Public Schools,Porter Ridge Middle School,State Of North Carolina,M,Math I,25.0,24.0,20
2014,900344,Union County Public Schools,Parkwood High,State Of North Carolina,H,Biology,22.0,22.0,18
2014,900344,Union County Public Schools,Parkwood High,State Of North Carolina,H,English II,20.0,22.0,18
2014,900344,Union County Public Schools,Parkwood High,State Of North Carolina,H,Math I,24.0,24.0,20
2014,900346,Union County Public Schools,Parkwood Middle,State Of North Carolina,M,Biology,,22.0,18
2014,900346,Union County Public Schools,Parkwood Middle,State Of North Carolina,M,English II,,22.0,18
2014,900346,Union County Public Schools,Parkwood Middle,State Of North Carolina,M,Math I,29.0,24.0,20
2014,900348,Union County Public Schools,Piedmont High,State Of North Carolina,H,Biology,25.0,22.0,18
2014,900348,Union County Public Schools,Piedmont High,State Of North Carolina,H,English II,25.0,22.0,18
2014,900348,Union County Public Schools,Piedmont High,State Of North Carolina,H,Math I,24.0,24.0,20
2014,900350,Union County Public Schools,Piedmont Middle,State Of North Carolina,M,Biology,,22.0,18
2014,900350,Union County Public Schools,Piedmont Middle,State Of North Carolina,M,English II,,22.0,18
2014,900350,Union County Public Schools,Piedmont Middle,State Of North Carolina,M,Math I,32.0,24.0,20
2014,900360,Union County Public Schools,Sun Valley High,State Of North Carolina,H,Biology,20.0,22.0,18
2014,900360,Union County Public Schools,Sun Valley High,State Of North Carolina,H,English II,20.0,22.0,18
2014,900360,Union County Public Schools,Sun Valley High,State Of North Carolina,H,Math I,21.0,24.0,20
2014,900362,Union County Public Schools,Sun Valley Middle,State Of North Carolina,M,Biology,,22.0,18
2014,900362,Union County Public Schools,Sun Valley Middle,State Of North Carolina,M,English II,,22.0,18
2014,900362,Union County Public Schools,Sun Valley Middle,State Of North Carolina,M,Math I,26.0,24.0,20
2014,900365,Union County Public Schools,South Providence,State Of North Carolina,T,Biology,6.0,22.0,18
2014,900365,Union County Public Schools,South Providence,State Of North Carolina,T,English II,6.0,22.0,18
2014,900365,Union County Public Schools,South Providence,State Of North Carolina,T,Math I,7.0,24.0,20
2014,900366,Union County Public Schools,Central Academy of Technology and Arts,State Of North Carolina,H,Biology,24.0,22.0,18
2014,900366,Union County Public Schools,Central Academy of Technology and Arts,State Of North Carolina,H,English II,26.0,22.0,18
2014,900366,Union County Public Schools,Central Academy of Technology and Arts,State Of North Carolina,H,Math I,24.0,24.0,20
2014,900367,Union County Public Schools,Union County Early College,State Of North Carolina,H,Biology,17.0,22.0,18
2014,900367,Union County Public Schools,Union County Early College,State Of North Carolina,H,English II,23.0,22.0,18
2014,900367,Union County Public Schools,Union County Early College,State Of North Carolina,H,Math I,17.0,24.0,20
2014,900377,Union County Public Schools,Weddington High,State Of North Carolina,H,Biology,28.0,22.0,18
2014,900377,Union County Public Schools,Weddington High,State Of North Carolina,H,English II,23.0,22.0,18
2014,900377,Union County Public Schools,Weddington High,State Of North Carolina,H,Math I,21.0,24.0,20
2014,900378,Union County Public Schools,Weddington Middle,State Of North Carolina,M,Biology,,22.0,18
2014,900378,Union County Public Schools,Weddington Middle,State Of North Carolina,M,English II,,22.0,18
2014,900378,Union County Public Schools,Weddington Middle,State Of North Carolina,M,Math I,30.0,24.0,20
2014,900391,Union County Public Schools,Marvin Ridge Middle,State Of North Carolina,M,Biology,,22.0,18
2014,900391,Union County Public Schools,Marvin Ridge Middle,State Of North Carolina,M,English II,,22.0,18
2014,900391,Union County Public Schools,Marvin Ridge Middle,State Of North Carolina,M,Math I,28.0,24.0,20
2014,900393,Union County Public Schools,Marvin Ridge High,State Of North Carolina,H,Biology,28.0,22.0,18
2014,900393,Union County Public Schools,Marvin Ridge High,State Of North Carolina,H,English II,28.0,22.0,18
2014,900393,Union County Public Schools,Marvin Ridge High,State Of North Carolina,H,Math I,27.0,24.0,20
2014,90A000,Charter and Non-District Affiliated Schools,"Union Academy, Monroe",State Of North Carolina,A,Biology,20.0,,18
2014,90A000,Charter and Non-District Affiliated Schools,"Union Academy, Monroe",State Of North Carolina,A,English II,20.0,,18
2014,90A000,Charter and Non-District Affiliated Schools,"Union Academy, Monroe",State Of North Carolina,A,Math I,22.0,,20
2014,910316,Vance County Schools,Eaton-Johnson Middle,State Of North Carolina,M,Biology,,16.0,18
2014,910316,Vance County Schools,Eaton-Johnson Middle,State Of North Carolina,M,English II,,18.0,18
2014,910316,Vance County Schools,Eaton-Johnson Middle,State Of North Carolina,M,Math I,20.0,19.0,20
2014,910320,Vance County Schools,Henderson Middle,State Of North Carolina,M,Biology,,16.0,18
2014,910320,Vance County Schools,Henderson Middle,State Of North Carolina,M,English II,,18.0,18
2014,910320,Vance County Schools,Henderson Middle,State Of North Carolina,M,Math I,21.0,19.0,20
2014,910364,Vance County Schools,Southern Vance High,State Of North Carolina,H,Biology,17.0,16.0,18
2014,910364,Vance County Schools,Southern Vance High,State Of North Carolina,H,English II,21.0,18.0,18
2014,910364,Vance County Schools,Southern Vance High,State Of North Carolina,H,Math I,16.0,19.0,20
2014,910368,Vance County Schools,Western Vance High,State Of North Carolina,H,Biology,8.0,16.0,18
2014,910368,Vance County Schools,Western Vance High,State Of North Carolina,H,English II,6.0,18.0,18
2014,910368,Vance County Schools,Western Vance High,State Of North Carolina,H,Math I,,19.0,20
2014,910370,Vance County Schools,Northern Vance High,State Of North Carolina,H,Biology,20.0,16.0,18
2014,910370,Vance County Schools,Northern Vance High,State Of North Carolina,H,English II,20.0,18.0,18
2014,910370,Vance County Schools,Northern Vance High,State Of North Carolina,H,Math I,25.0,19.0,20
2014,910382,Vance County Schools,Vance Co Early College,State Of North Carolina,H,Biology,19.0,16.0,18
2014,910382,Vance County Schools,Vance Co Early College,State Of North Carolina,H,English II,21.0,18.0,18
2014,910382,Vance County Schools,Vance Co Early College,State Of North Carolina,H,Math I,14.0,19.0,20
2014,91A000,Charter and Non-District Affiliated Schools,Vance Charter School,State Of North Carolina,I,Biology,,,18
2014,91A000,Charter and Non-District Affiliated Schools,Vance Charter School,State Of North Carolina,I,English II,,,18
2014,91A000,Charter and Non-District Affiliated Schools,Vance Charter School,State Of North Carolina,I,Math I,21.0,,20
2014,91B000,Charter and Non-District Affiliated Schools,Henderson Collegiate,State Of North Carolina,I,Biology,,,18
2014,91B000,Charter and Non-District Affiliated Schools,Henderson Collegiate,State Of North Carolina,I,English II,,,18
2014,91B000,Charter and Non-District Affiliated Schools,Henderson Collegiate,State Of North Carolina,I,Math I,25.0,,20
2014,920312,Wake County Schools,Apex Middle,State Of North Carolina,M,Biology,,22.0,18
2014,920312,Wake County Schools,Apex Middle,State Of North Carolina,M,English II,,21.0,18
2014,920312,Wake County Schools,Apex Middle,State Of North Carolina,M,Math I,32.0,23.0,20
2014,920316,Wake County Schools,Apex High,State Of North Carolina,H,Biology,26.0,22.0,18
2014,920316,Wake County Schools,Apex High,State Of North Carolina,H,English II,25.0,21.0,18
2014,920316,Wake County Schools,Apex High,State Of North Carolina,H,Math I,14.0,23.0,20
2014,920318,Wake County Schools,Athens Drive High,State Of North Carolina,H,Biology,21.0,22.0,18
2014,920318,Wake County Schools,Athens Drive High,State Of North Carolina,H,English II,22.0,21.0,18
2014,920318,Wake County Schools,Athens Drive High,State Of North Carolina,H,Math I,17.0,23.0,20
2014,920324,Wake County Schools,Longview,State Of North Carolina,T,Biology,9.0,22.0,18
2014,920324,Wake County Schools,Longview,State Of North Carolina,T,English II,8.0,21.0,18
2014,920324,Wake County Schools,Longview,State Of North Carolina,T,Math I,8.0,23.0,20
2014,920348,Wake County Schools,Needham Broughton High,State Of North Carolina,H,Biology,27.0,22.0,18
