year,unit_code,Lea_Name,School_Name,State_Name,category_cd,Part_Targets,percent_met,targets_met,targets_assigned
2014,760358,Randolph County Schools,Southwestern Randolph High,State Of North Carolina,H,Current Year EOC,1.0,7,7
2014,760358,Randolph County Schools,Southwestern Randolph High,State Of North Carolina,H,Mathematics Grade 10,0.75,6,8
2014,760358,Randolph County Schools,Southwestern Randolph High,State Of North Carolina,H,Reading Grade 10,0.5,4,8
2014,760358,Randolph County Schools,Southwestern Randolph High,State Of North Carolina,H,Science Grade 11,0.875,7,8
2014,760358,Randolph County Schools,Southwestern Randolph High,State Of North Carolina,H,The ACT,0.25,2,8
2014,760358,Randolph County Schools,Southwestern Randolph High,State Of North Carolina,H,Total Targets,0.741,40,54
2014,760359,Randolph County Schools,"Southmont Elementary, Asheboro",State Of North Carolina,E,Mathematics Grades 3 through 8,1.0,10,10
2014,760359,Randolph County Schools,"Southmont Elementary, Asheboro",State Of North Carolina,E,Reading Grades 3 through 8,0.6,6,10
2014,760359,Randolph County Schools,"Southmont Elementary, Asheboro",State Of North Carolina,E,Science Grades 5 and 8,0.75,6,8
2014,760359,Randolph County Schools,"Southmont Elementary, Asheboro",State Of North Carolina,E,Total Targets,0.793,23,29
2014,760360,Randolph County Schools,Southwestern Randolph Middle,State Of North Carolina,M,Current Year EOC,1.0,2,2
2014,760360,Randolph County Schools,Southwestern Randolph Middle,State Of North Carolina,M,Mathematics Grades 3 through 8,0.571,8,14
2014,760360,Randolph County Schools,Southwestern Randolph Middle,State Of North Carolina,M,Reading Grades 3 through 8,0.714,10,14
2014,760360,Randolph County Schools,Southwestern Randolph Middle,State Of North Carolina,M,Science Grades 5 and 8,0.875,7,8
2014,760360,Randolph County Schools,Southwestern Randolph Middle,State Of North Carolina,M,Total Targets,0.718,28,39
2014,760364,Randolph County Schools,Tabernacle Elementary,State Of North Carolina,E,Mathematics Grades 3 through 8,0.833,5,6
2014,760364,Randolph County Schools,Tabernacle Elementary,State Of North Carolina,E,Reading Grades 3 through 8,0.5,3,6
2014,760364,Randolph County Schools,Tabernacle Elementary,State Of North Carolina,E,Science Grades 5 and 8,0.5,3,6
2014,760364,Randolph County Schools,Tabernacle Elementary,State Of North Carolina,E,Total Targets,0.632,12,19
2014,760368,Randolph County Schools,Trindale Elementary,State Of North Carolina,E,Mathematics Grades 3 through 8,1.0,6,6
2014,760368,Randolph County Schools,Trindale Elementary,State Of North Carolina,E,Reading Grades 3 through 8,1.0,6,6
2014,760368,Randolph County Schools,Trindale Elementary,State Of North Carolina,E,Science Grades 5 and 8,1.0,4,4
2014,760368,Randolph County Schools,Trindale Elementary,State Of North Carolina,E,Total Targets,1.0,17,17
2014,760376,Randolph County Schools,Trinity Elementary,State Of North Carolina,E,Mathematics Grades 3 through 8,0.875,7,8
2014,760376,Randolph County Schools,Trinity Elementary,State Of North Carolina,E,Reading Grades 3 through 8,0.75,6,8
2014,760376,Randolph County Schools,Trinity Elementary,State Of North Carolina,E,Science Grades 5 and 8,1.0,6,6
2014,760376,Randolph County Schools,Trinity Elementary,State Of North Carolina,E,Total Targets,0.87,20,23
2014,760378,Randolph County Schools,Archdale-Trinity Middle,State Of North Carolina,M,Current Year EOC,1.0,3,3
2014,760378,Randolph County Schools,Archdale-Trinity Middle,State Of North Carolina,M,Mathematics Grades 3 through 8,0.643,9,14
2014,760378,Randolph County Schools,Archdale-Trinity Middle,State Of North Carolina,M,Reading Grades 3 through 8,0.714,10,14
2014,760378,Randolph County Schools,Archdale-Trinity Middle,State Of North Carolina,M,Science Grades 5 and 8,0.917,11,12
2014,760378,Randolph County Schools,Archdale-Trinity Middle,State Of North Carolina,M,Total Targets,0.773,34,44
2014,760380,Randolph County Schools,Trinity High,State Of North Carolina,H,ACT WorkKeys,0.75,3,4
2014,760380,Randolph County Schools,Trinity High,State Of North Carolina,H,Current Year EOC,1.0,6,6
2014,760380,Randolph County Schools,Trinity High,State Of North Carolina,H,Mathematics Grade 10,1.0,6,6
2014,760380,Randolph County Schools,Trinity High,State Of North Carolina,H,Reading Grade 10,0.5,3,6
2014,760380,Randolph County Schools,Trinity High,State Of North Carolina,H,Science Grade 11,0.833,5,6
2014,760380,Randolph County Schools,Trinity High,State Of North Carolina,H,The ACT,0.833,5,6
2014,760380,Randolph County Schools,Trinity High,State Of North Carolina,H,Total Targets,0.85,34,40
2014,760382,Randolph County Schools,Uwharrie Middle,State Of North Carolina,M,Current Year EOC,1.0,2,2
2014,760382,Randolph County Schools,Uwharrie Middle,State Of North Carolina,M,Mathematics Grades 3 through 8,0.6,6,10
2014,760382,Randolph County Schools,Uwharrie Middle,State Of North Carolina,M,Reading Grades 3 through 8,0.7,7,10
2014,760382,Randolph County Schools,Uwharrie Middle,State Of North Carolina,M,Science Grades 5 and 8,0.833,5,6
2014,760382,Randolph County Schools,Uwharrie Middle,State Of North Carolina,M,Total Targets,0.724,21,29
2014,760388,Randolph County Schools,Wheatmore High,State Of North Carolina,H,ACT WorkKeys,1.0,4,4
2014,760388,Randolph County Schools,Wheatmore High,State Of North Carolina,H,Current Year EOC,1.0,5,5
2014,760388,Randolph County Schools,Wheatmore High,State Of North Carolina,H,Mathematics Grade 10,0.5,3,6
2014,760388,Randolph County Schools,Wheatmore High,State Of North Carolina,H,Reading Grade 10,0.5,3,6
2014,760388,Randolph County Schools,Wheatmore High,State Of North Carolina,H,Science Grade 11,0.667,4,6
2014,760388,Randolph County Schools,Wheatmore High,State Of North Carolina,H,The ACT,0.667,4,6
2014,760388,Randolph County Schools,Wheatmore High,State Of North Carolina,H,Total Targets,0.744,29,39
2014,761304,Asheboro City Schools,Asheboro High,State Of North Carolina,H,ACT WorkKeys,0.75,6,8
2014,761304,Asheboro City Schools,Asheboro High,State Of North Carolina,H,Current Year EOC,1.0,8,8
2014,761304,Asheboro City Schools,Asheboro High,State Of North Carolina,H,Mathematics Grade 10,0.643,9,14
2014,761304,Asheboro City Schools,Asheboro High,State Of North Carolina,H,Reading Grade 10,0.692,9,13
2014,761304,Asheboro City Schools,Asheboro High,State Of North Carolina,H,Science Grade 11,0.5,6,12
2014,761304,Asheboro City Schools,Asheboro High,State Of North Carolina,H,The ACT,0.5,6,12
2014,761304,Asheboro City Schools,Asheboro High,State Of North Carolina,H,Total Targets,0.709,56,79
2014,761308,Asheboro City Schools,South Asheboro Middle,State Of North Carolina,M,Current Year EOC,1.0,4,4
2014,761308,Asheboro City Schools,South Asheboro Middle,State Of North Carolina,M,Mathematics Grades 3 through 8,0.563,9,16
2014,761308,Asheboro City Schools,South Asheboro Middle,State Of North Carolina,M,Reading Grades 3 through 8,0.563,9,16
2014,761308,Asheboro City Schools,South Asheboro Middle,State Of North Carolina,M,Science Grades 5 and 8,0.636,7,11
2014,761308,Asheboro City Schools,South Asheboro Middle,State Of North Carolina,M,Total Targets,0.625,30,48
2014,761312,Asheboro City Schools,Balfour Elementary,State Of North Carolina,E,Mathematics Grades 3 through 8,0.667,8,12
2014,761312,Asheboro City Schools,Balfour Elementary,State Of North Carolina,E,Reading Grades 3 through 8,0.583,7,12
2014,761312,Asheboro City Schools,Balfour Elementary,State Of North Carolina,E,Science Grades 5 and 8,0.833,5,6
2014,761312,Asheboro City Schools,Balfour Elementary,State Of North Carolina,E,Total Targets,0.677,21,31
2014,761320,Asheboro City Schools,Charles W McCrary Elementary,State Of North Carolina,E,Mathematics Grades 3 through 8,0.636,7,11
2014,761320,Asheboro City Schools,Charles W McCrary Elementary,State Of North Carolina,E,Reading Grades 3 through 8,0.636,7,11
2014,761320,Asheboro City Schools,Charles W McCrary Elementary,State Of North Carolina,E,Science Grades 5 and 8,0.5,3,6
2014,761320,Asheboro City Schools,Charles W McCrary Elementary,State Of North Carolina,E,Total Targets,0.621,18,29
2014,761321,Asheboro City Schools,Donna L Loflin Elementary,State Of North Carolina,E,Mathematics Grades 3 through 8,0.556,5,9
2014,761321,Asheboro City Schools,Donna L Loflin Elementary,State Of North Carolina,E,Reading Grades 3 through 8,0.556,5,9
2014,761321,Asheboro City Schools,Donna L Loflin Elementary,State Of North Carolina,E,Science Grades 5 and 8,0.5,3,6
2014,761321,Asheboro City Schools,Donna L Loflin Elementary,State Of North Carolina,E,Total Targets,0.56,14,25
2014,761328,Asheboro City Schools,Guy B Teachey Elementary,State Of North Carolina,E,Mathematics Grades 3 through 8,1.0,12,12
2014,761328,Asheboro City Schools,Guy B Teachey Elementary,State Of North Carolina,E,Reading Grades 3 through 8,0.833,10,12
2014,761328,Asheboro City Schools,Guy B Teachey Elementary,State Of North Carolina,E,Science Grades 5 and 8,1.0,6,6
2014,761328,Asheboro City Schools,Guy B Teachey Elementary,State Of North Carolina,E,Total Targets,0.935,29,31
2014,761332,Asheboro City Schools,Lindley Park Elementary,State Of North Carolina,E,Mathematics Grades 3 through 8,1.0,12,12
2014,761332,Asheboro City Schools,Lindley Park Elementary,State Of North Carolina,E,Reading Grades 3 through 8,0.667,8,12
2014,761332,Asheboro City Schools,Lindley Park Elementary,State Of North Carolina,E,Science Grades 5 and 8,1.0,5,5
2014,761332,Asheboro City Schools,Lindley Park Elementary,State Of North Carolina,E,Total Targets,0.867,26,30
2014,761336,Asheboro City Schools,North Asheboro Middle,State Of North Carolina,M,Current Year EOC,1.0,1,1
2014,761336,Asheboro City Schools,North Asheboro Middle,State Of North Carolina,M,Mathematics Grades 3 through 8,0.625,10,16
2014,761336,Asheboro City Schools,North Asheboro Middle,State Of North Carolina,M,Reading Grades 3 through 8,0.5,8,16
2014,761336,Asheboro City Schools,North Asheboro Middle,State Of North Carolina,M,Science Grades 5 and 8,1.0,9,9
2014,761336,Asheboro City Schools,North Asheboro Middle,State Of North Carolina,M,Total Targets,0.674,29,43
2014,76A000,Charter and Non-District Affiliated Schools,Uwharrie Charter Academy,State Of North Carolina,H,Current Year EOC,1.0,2,2
2014,76A000,Charter and Non-District Affiliated Schools,Uwharrie Charter Academy,State Of North Carolina,H,Mathematics Grade 10,0.25,1,4
2014,76A000,Charter and Non-District Affiliated Schools,Uwharrie Charter Academy,State Of North Carolina,H,Reading Grade 10,0.5,2,4
2014,76A000,Charter and Non-District Affiliated Schools,Uwharrie Charter Academy,State Of North Carolina,H,Total Targets,0.545,6,11
2014,770310,Richmond County Schools,East Rockingham Elementary,State Of North Carolina,E,Mathematics Grades 3 through 8,0.917,11,12
2014,770310,Richmond County Schools,East Rockingham Elementary,State Of North Carolina,E,Reading Grades 3 through 8,0.75,9,12
2014,770310,Richmond County Schools,East Rockingham Elementary,State Of North Carolina,E,Science Grades 5 and 8,1.0,6,6
2014,770310,Richmond County Schools,East Rockingham Elementary,State Of North Carolina,E,Total Targets,0.871,27,31
2014,770312,Richmond County Schools,Cordova School,State Of North Carolina,A,Total Targets,1.0,1,1
2014,770316,Richmond County Schools,Ellerbe Middle,State Of North Carolina,M,Mathematics Grades 3 through 8,0.7,7,10
2014,770316,Richmond County Schools,Ellerbe Middle,State Of North Carolina,M,Reading Grades 3 through 8,0.6,6,10
2014,770316,Richmond County Schools,Ellerbe Middle,State Of North Carolina,M,Science Grades 5 and 8,1.0,5,5
2014,770316,Richmond County Schools,Ellerbe Middle,State Of North Carolina,M,Total Targets,0.731,19,26
2014,770318,Richmond County Schools,Fairview Heights Elementary,State Of North Carolina,E,Mathematics Grades 3 through 8,1.0,8,8
2014,770318,Richmond County Schools,Fairview Heights Elementary,State Of North Carolina,E,Reading Grades 3 through 8,0.75,6,8
2014,770318,Richmond County Schools,Fairview Heights Elementary,State Of North Carolina,E,Science Grades 5 and 8,1.0,8,8
2014,770318,Richmond County Schools,Fairview Heights Elementary,State Of North Carolina,E,Total Targets,0.92,23,25
2014,770328,Richmond County Schools,Hamlet Middle,State Of North Carolina,M,Current Year EOC,1.0,3,3
2014,770328,Richmond County Schools,Hamlet Middle,State Of North Carolina,M,Mathematics Grades 3 through 8,0.625,10,16
2014,770328,Richmond County Schools,Hamlet Middle,State Of North Carolina,M,Reading Grades 3 through 8,0.688,11,16
2014,770328,Richmond County Schools,Hamlet Middle,State Of North Carolina,M,Science Grades 5 and 8,1.0,10,10
2014,770328,Richmond County Schools,Hamlet Middle,State Of North Carolina,M,Total Targets,0.761,35,46
2014,770340,Richmond County Schools,L J Bell Elementary,State Of North Carolina,E,Mathematics Grades 3 through 8,0.7,7,10
2014,770340,Richmond County Schools,L J Bell Elementary,State Of North Carolina,E,Reading Grades 3 through 8,0.8,8,10
2014,770340,Richmond County Schools,L J Bell Elementary,State Of North Carolina,E,Science Grades 5 and 8,1.0,6,6
2014,770340,Richmond County Schools,L J Bell Elementary,State Of North Carolina,E,Total Targets,0.815,22,27
2014,770342,Richmond County Schools,Ashley Chapel Educational Center,State Of North Carolina,T,ACT WorkKeys,0.5,3,6
2014,770342,Richmond County Schools,Ashley Chapel Educational Center,State Of North Carolina,T,Current Year EOC,1.0,4,4
2014,770342,Richmond County Schools,Ashley Chapel Educational Center,State Of North Carolina,T,Mathematics Grade 10,0.0,0,1
2014,770342,Richmond County Schools,Ashley Chapel Educational Center,State Of North Carolina,T,Reading Grade 10,1.0,1,1
2014,770342,Richmond County Schools,Ashley Chapel Educational Center,State Of North Carolina,T,The ACT,0.5,1,2
2014,770342,Richmond County Schools,Ashley Chapel Educational Center,State Of North Carolina,T,Total Targets,0.75,15,20
2014,770344,Richmond County Schools,"Mineral Springs Elementary, Ellerbe",State Of North Carolina,E,Mathematics Grades 3 through 8,0.857,12,14
2014,770344,Richmond County Schools,"Mineral Springs Elementary, Ellerbe",State Of North Carolina,E,Reading Grades 3 through 8,0.571,8,14
2014,770344,Richmond County Schools,"Mineral Springs Elementary, Ellerbe",State Of North Carolina,E,Science Grades 5 and 8,0.75,3,4
2014,770344,Richmond County Schools,"Mineral Springs Elementary, Ellerbe",State Of North Carolina,E,Total Targets,0.727,24,33
2014,770346,Richmond County Schools,Monroe Avenue Elementary,State Of North Carolina,E,Mathematics Grades 3 through 8,0.75,6,8
2014,770346,Richmond County Schools,Monroe Avenue Elementary,State Of North Carolina,E,Reading Grades 3 through 8,0.5,4,8
2014,770346,Richmond County Schools,Monroe Avenue Elementary,State Of North Carolina,E,Science Grades 5 and 8,0.75,3,4
2014,770346,Richmond County Schools,Monroe Avenue Elementary,State Of North Carolina,E,Total Targets,0.667,14,21
2014,770348,Richmond County Schools,Richmond Senior High,State Of North Carolina,H,ACT WorkKeys,0.7,7,10
2014,770348,Richmond County Schools,Richmond Senior High,State Of North Carolina,H,Current Year EOC,1.0,8,8
2014,770348,Richmond County Schools,Richmond Senior High,State Of North Carolina,H,Mathematics Grade 10,0.429,6,14
2014,770348,Richmond County Schools,Richmond Senior High,State Of North Carolina,H,Reading Grade 10,0.385,5,13
2014,770348,Richmond County Schools,Richmond Senior High,State Of North Carolina,H,Science Grade 11,0.417,5,12
2014,770348,Richmond County Schools,Richmond Senior High,State Of North Carolina,H,The ACT,0.5,5,10
2014,770348,Richmond County Schools,Richmond Senior High,State Of North Carolina,H,Total Targets,0.613,49,80
2014,770349,Richmond County Schools,Richmond Early College High,State Of North Carolina,H,Current Year EOC,1.0,4,4
2014,770349,Richmond County Schools,Richmond Early College High,State Of North Carolina,H,Mathematics Grade 10,1.0,6,6
2014,770349,Richmond County Schools,Richmond Early College High,State Of North Carolina,H,Reading Grade 10,0.833,5,6
2014,770349,Richmond County Schools,Richmond Early College High,State Of North Carolina,H,Science Grade 11,1.0,2,2
2014,770349,Richmond County Schools,Richmond Early College High,State Of North Carolina,H,The ACT,1.0,2,2
2014,770349,Richmond County Schools,Richmond Early College High,State Of North Carolina,H,Total Targets,0.952,20,21
2014,770351,Richmond County Schools,Richmond 9th Grade Academy,State Of North Carolina,H,Current Year EOC,1.0,5,5
2014,770351,Richmond County Schools,Richmond 9th Grade Academy,State Of North Carolina,H,Total Targets,1.0,5,5
2014,770360,Richmond County Schools,Rockingham Middle,State Of North Carolina,M,Current Year EOC,1.0,3,3
2014,770360,Richmond County Schools,Rockingham Middle,State Of North Carolina,M,Mathematics Grades 3 through 8,0.571,8,14
2014,770360,Richmond County Schools,Rockingham Middle,State Of North Carolina,M,Reading Grades 3 through 8,0.714,10,14
2014,770360,Richmond County Schools,Rockingham Middle,State Of North Carolina,M,Science Grades 5 and 8,1.0,10,10
2014,770360,Richmond County Schools,Rockingham Middle,State Of North Carolina,M,Total Targets,0.762,32,42
2014,770364,Richmond County Schools,Rohanen Middle,State Of North Carolina,M,Mathematics Grades 3 through 8,0.5,6,12
2014,770364,Richmond County Schools,Rohanen Middle,State Of North Carolina,M,Reading Grades 3 through 8,0.583,7,12
2014,770364,Richmond County Schools,Rohanen Middle,State Of North Carolina,M,Science Grades 5 and 8,0.75,6,8
2014,770364,Richmond County Schools,Rohanen Middle,State Of North Carolina,M,Total Targets,0.606,20,33
2014,770368,Richmond County Schools,West Rockingham Elementary,State Of North Carolina,E,Mathematics Grades 3 through 8,0.625,5,8
2014,770368,Richmond County Schools,West Rockingham Elementary,State Of North Carolina,E,Reading Grades 3 through 8,0.5,4,8
2014,770368,Richmond County Schools,West Rockingham Elementary,State Of North Carolina,E,Science Grades 5 and 8,0.5,3,6
2014,770368,Richmond County Schools,West Rockingham Elementary,State Of North Carolina,E,Total Targets,0.565,13,23
2014,770370,Richmond County Schools,Washington Street Elementary,State Of North Carolina,E,Mathematics Grades 3 through 8,0.5,4,8
2014,770370,Richmond County Schools,Washington Street Elementary,State Of North Carolina,E,Reading Grades 3 through 8,0.5,4,8
2014,770370,Richmond County Schools,Washington Street Elementary,State Of North Carolina,E,Science Grades 5 and 8,1.0,7,7
2014,770370,Richmond County Schools,Washington Street Elementary,State Of North Carolina,E,Total Targets,0.667,16,24
2014,780320,Robeson County Schools,Deep Branch Elementary,State Of North Carolina,E,Mathematics Grades 3 through 8,0.625,5,8
2014,780320,Robeson County Schools,Deep Branch Elementary,State Of North Carolina,E,Reading Grades 3 through 8,0.5,4,8
2014,780320,Robeson County Schools,Deep Branch Elementary,State Of North Carolina,E,Science Grades 5 and 8,0.5,3,6
2014,780320,Robeson County Schools,Deep Branch Elementary,State Of North Carolina,E,Total Targets,0.565,13,23
2014,780322,Robeson County Schools,East Robeson Primary,State Of North Carolina,E,Mathematics Grades 3 through 8,0.8,8,10
2014,780322,Robeson County Schools,East Robeson Primary,State Of North Carolina,E,Reading Grades 3 through 8,0.9,9,10
2014,780322,Robeson County Schools,East Robeson Primary,State Of North Carolina,E,Total Targets,0.857,18,21
2014,780324,Robeson County Schools,Fairgrove Middle,State Of North Carolina,I,Mathematics Grades 3 through 8,0.6,6,10
2014,780324,Robeson County Schools,Fairgrove Middle,State Of North Carolina,I,Reading Grades 3 through 8,0.6,6,10
2014,780324,Robeson County Schools,Fairgrove Middle,State Of North Carolina,I,Science Grades 5 and 8,1.0,7,7
2014,780324,Robeson County Schools,Fairgrove Middle,State Of North Carolina,I,Total Targets,0.714,20,28
2014,780325,Robeson County Schools,Fairmont High,State Of North Carolina,H,ACT WorkKeys,1.0,8,8
2014,780325,Robeson County Schools,Fairmont High,State Of North Carolina,H,Current Year EOC,1.0,7,7
2014,780325,Robeson County Schools,Fairmont High,State Of North Carolina,H,Mathematics Grade 10,0.455,5,11
2014,780325,Robeson County Schools,Fairmont High,State Of North Carolina,H,Reading Grade 10,0.583,7,12
2014,780325,Robeson County Schools,Fairmont High,State Of North Carolina,H,Science Grade 11,0.6,6,10
2014,780325,Robeson County Schools,Fairmont High,State Of North Carolina,H,The ACT,0.5,5,10
2014,780325,Robeson County Schools,Fairmont High,State Of North Carolina,H,Total Targets,0.697,46,66
2014,780326,Robeson County Schools,Fairmont Middle,State Of North Carolina,M,Mathematics Grades 3 through 8,0.538,7,13
2014,780326,Robeson County Schools,Fairmont Middle,State Of North Carolina,M,Reading Grades 3 through 8,0.538,7,13
2014,780326,Robeson County Schools,Fairmont Middle,State Of North Carolina,M,Science Grades 5 and 8,0.6,6,10
2014,780326,Robeson County Schools,Fairmont Middle,State Of North Carolina,M,Total Targets,0.568,21,37
2014,780328,Robeson County Schools,Green Grove Elementary,State Of North Carolina,E,Mathematics Grades 3 through 8,0.75,3,4
2014,780328,Robeson County Schools,Green Grove Elementary,State Of North Carolina,E,Reading Grades 3 through 8,0.75,3,4
2014,780328,Robeson County Schools,Green Grove Elementary,State Of North Carolina,E,Total Targets,0.778,7,9
2014,780329,Robeson County Schools,Janie C Hargrave Elem,State Of North Carolina,E,Mathematics Grades 3 through 8,0.5,2,4
2014,780329,Robeson County Schools,Janie C Hargrave Elem,State Of North Carolina,E,Reading Grades 3 through 8,0.5,2,4
2014,780329,Robeson County Schools,Janie C Hargrave Elem,State Of North Carolina,E,Total Targets,0.556,5,9
2014,780330,Robeson County Schools,L Gilbert Carroll Middle,State Of North Carolina,E,Mathematics Grades 3 through 8,0.737,14,19
2014,780330,Robeson County Schools,L Gilbert Carroll Middle,State Of North Carolina,E,Reading Grades 3 through 8,0.632,12,19
2014,780330,Robeson County Schools,L Gilbert Carroll Middle,State Of North Carolina,E,Science Grades 5 and 8,0.769,10,13
2014,780330,Robeson County Schools,L Gilbert Carroll Middle,State Of North Carolina,E,Total Targets,0.712,37,52
2014,780336,Robeson County Schools,Littlefield Middle,State Of North Carolina,I,Mathematics Grades 3 through 8,0.684,13,19
2014,780336,Robeson County Schools,Littlefield Middle,State Of North Carolina,I,Reading Grades 3 through 8,0.579,11,19
2014,780336,Robeson County Schools,Littlefield Middle,State Of North Carolina,I,Science Grades 5 and 8,0.563,9,16
2014,780336,Robeson County Schools,Littlefield Middle,State Of North Carolina,I,Total Targets,0.618,34,55
2014,780340,Robeson County Schools,Long Branch Elementary,State Of North Carolina,E,Mathematics Grades 3 through 8,0.583,7,12
2014,780340,Robeson County Schools,Long Branch Elementary,State Of North Carolina,E,Reading Grades 3 through 8,0.833,10,12
2014,780340,Robeson County Schools,Long Branch Elementary,State Of North Carolina,E,Total Targets,0.72,18,25
2014,780341,Robeson County Schools,Lumberton Junior High,State Of North Carolina,M,Current Year EOC,1.0,3,3
2014,780341,Robeson County Schools,Lumberton Junior High,State Of North Carolina,M,Mathematics Grades 3 through 8,0.438,7,16
2014,780341,Robeson County Schools,Lumberton Junior High,State Of North Carolina,M,Reading Grades 3 through 8,0.563,9,16
2014,780341,Robeson County Schools,Lumberton Junior High,State Of North Carolina,M,Science Grades 5 and 8,0.462,6,13
2014,780341,Robeson County Schools,Lumberton Junior High,State Of North Carolina,M,Total Targets,0.531,26,49
2014,780342,Robeson County Schools,Lumberton Senior High,State Of North Carolina,H,ACT WorkKeys,0.4,4,10
2014,780342,Robeson County Schools,Lumberton Senior High,State Of North Carolina,H,Current Year EOC,1.0,10,10
2014,780342,Robeson County Schools,Lumberton Senior High,State Of North Carolina,H,Mathematics Grade 10,0.438,7,16
2014,780342,Robeson County Schools,Lumberton Senior High,State Of North Carolina,H,Reading Grade 10,0.5,8,16
2014,780342,Robeson County Schools,Lumberton Senior High,State Of North Carolina,H,Science Grade 11,0.5,7,14
2014,780342,Robeson County Schools,Lumberton Senior High,State Of North Carolina,H,The ACT,0.286,4,14
2014,780342,Robeson County Schools,Lumberton Senior High,State Of North Carolina,H,Total Targets,0.579,55,95
2014,780344,Robeson County Schools,Magnolia Elementary,State Of North Carolina,I,Mathematics Grades 3 through 8,0.5,9,18
2014,780344,Robeson County Schools,Magnolia Elementary,State Of North Carolina,I,Reading Grades 3 through 8,0.5,9,18
2014,780344,Robeson County Schools,Magnolia Elementary,State Of North Carolina,I,Science Grades 5 and 8,0.667,6,9
2014,780344,Robeson County Schools,Magnolia Elementary,State Of North Carolina,I,Total Targets,0.543,25,46
2014,780352,Robeson County Schools,Orrum Middle,State Of North Carolina,M,Mathematics Grades 3 through 8,0.5,7,14
2014,780352,Robeson County Schools,Orrum Middle,State Of North Carolina,M,Reading Grades 3 through 8,0.5,7,14
2014,780352,Robeson County Schools,Orrum Middle,State Of North Carolina,M,Science Grades 5 and 8,0.667,8,12
2014,780352,Robeson County Schools,Orrum Middle,State Of North Carolina,M,Total Targets,0.561,23,41
2014,780356,Robeson County Schools,Oxendine Elementary,State Of North Carolina,E,Mathematics Grades 3 through 8,0.875,7,8
2014,780356,Robeson County Schools,Oxendine Elementary,State Of North Carolina,E,Reading Grades 3 through 8,0.5,4,8
2014,780356,Robeson County Schools,Oxendine Elementary,State Of North Carolina,E,Science Grades 5 and 8,0.5,3,6
2014,780356,Robeson County Schools,Oxendine Elementary,State Of North Carolina,E,Total Targets,0.652,15,23
2014,780360,Robeson County Schools,Parkton Elementary,State Of North Carolina,I,Mathematics Grades 3 through 8,0.625,10,16
2014,780360,Robeson County Schools,Parkton Elementary,State Of North Carolina,I,Reading Grades 3 through 8,0.625,10,16
2014,780360,Robeson County Schools,Parkton Elementary,State Of North Carolina,I,Science Grades 5 and 8,1.0,8,8
2014,780360,Robeson County Schools,Parkton Elementary,State Of North Carolina,I,Total Targets,0.707,29,41
2014,780364,Robeson County Schools,Pembroke Elementary,State Of North Carolina,E,Mathematics Grades 3 through 8,0.625,5,8
2014,780364,Robeson County Schools,Pembroke Elementary,State Of North Carolina,E,Reading Grades 3 through 8,0.5,4,8
2014,780364,Robeson County Schools,Pembroke Elementary,State Of North Carolina,E,Science Grades 5 and 8,0.833,5,6
2014,780364,Robeson County Schools,Pembroke Elementary,State Of North Carolina,E,Total Targets,0.652,15,23
2014,780368,Robeson County Schools,Pembroke Middle,State Of North Carolina,M,Mathematics Grades 3 through 8,0.571,8,14
2014,780368,Robeson County Schools,Pembroke Middle,State Of North Carolina,M,Reading Grades 3 through 8,0.571,8,14
2014,780368,Robeson County Schools,Pembroke Middle,State Of North Carolina,M,Science Grades 5 and 8,0.7,7,10
2014,780368,Robeson County Schools,Pembroke Middle,State Of North Carolina,M,Total Targets,0.615,24,39
2014,780374,Robeson County Schools,Peterson Elementary,State Of North Carolina,E,Mathematics Grades 3 through 8,0.6,6,10
2014,780374,Robeson County Schools,Peterson Elementary,State Of North Carolina,E,Reading Grades 3 through 8,0.5,5,10
2014,780374,Robeson County Schools,Peterson Elementary,State Of North Carolina,E,Total Targets,0.571,12,21
2014,780376,Robeson County Schools,"Piney Grove Elementary, Lumberton",State Of North Carolina,E,Mathematics Grades 3 through 8,0.769,10,13
2014,780376,Robeson County Schools,"Piney Grove Elementary, Lumberton",State Of North Carolina,E,Reading Grades 3 through 8,0.692,9,13
2014,780376,Robeson County Schools,"Piney Grove Elementary, Lumberton",State Of North Carolina,E,Science Grades 5 and 8,0.667,4,6
2014,780376,Robeson County Schools,"Piney Grove Elementary, Lumberton",State Of North Carolina,E,Total Targets,0.727,24,33
2014,780384,Robeson County Schools,"Prospect Elementary, Maxton",State Of North Carolina,I,Mathematics Grades 3 through 8,0.5,5,10
2014,780384,Robeson County Schools,"Prospect Elementary, Maxton",State Of North Carolina,I,Reading Grades 3 through 8,0.6,6,10
2014,780384,Robeson County Schools,"Prospect Elementary, Maxton",State Of North Carolina,I,Science Grades 5 and 8,0.5,4,8
2014,780384,Robeson County Schools,"Prospect Elementary, Maxton",State Of North Carolina,I,Total Targets,0.552,16,29
2014,780385,Robeson County Schools,PSRC Early College at RCC,State Of North Carolina,H,Current Year EOC,1.0,3,3
2014,780385,Robeson County Schools,PSRC Early College at RCC,State Of North Carolina,H,Mathematics Grade 10,1.0,4,4
2014,780385,Robeson County Schools,PSRC Early College at RCC,State Of North Carolina,H,Reading Grade 10,1.0,4,4
2014,780385,Robeson County Schools,PSRC Early College at RCC,State Of North Carolina,H,Science Grade 11,1.0,2,2
2014,780385,Robeson County Schools,PSRC Early College at RCC,State Of North Carolina,H,The ACT,1.0,2,2
2014,780385,Robeson County Schools,PSRC Early College at RCC,State Of North Carolina,H,Total Targets,1.0,17,17
