agency_code,arre_per1000_ALL,arre_per1000_AM7,arre_per1000_AS7,arre_per1000_BL7,arre_per1000_EDS,arre_per1000_ELS,arre_per1000_FEM,arre_per1000_HI7,arre_per1000_MALE,arre_per1000_MU7,arre_per1000_PI7,arre_per1000_SWD,arre_per1000_WH7,blhr_per1000_ALL,blhr_per1000_AM7,blhr_per1000_AS7,blhr_per1000_BL7,blhr_per1000_EDS,blhr_per1000_ELS,blhr_per1000_FEM,blhr_per1000_HI7,blhr_per1000_MALE,blhr_per1000_MU7,blhr_per1000_PI7,blhr_per1000_SWD,blhr_per1000_WH7,crime_per1000_ALL,crime_per1000_AM7,crime_per1000_AS7,crime_per1000_BL7,crime_per1000_EDS,crime_per1000_ELS,crime_per1000_FEM,crime_per1000_HI7,crime_per1000_MALE,crime_per1000_MU7,crime_per1000_PI7,crime_per1000_SWD,crime_per1000_WH7,exp_per1000_ALL,exp_per1000_AM7,exp_per1000_AS7,exp_per1000_BL7,exp_per1000_EDS,exp_per1000_ELS,exp_per1000_FEM,exp_per1000_HI7,exp_per1000_MALE,exp_per1000_MU7,exp_per1000_PI7,exp_per1000_SWD,exp_per1000_WH7,iss_per1000_ALL,iss_per1000_AM7,iss_per1000_AS7,iss_per1000_BL7,iss_per1000_EDS,iss_per1000_ELS,iss_per1000_FEM,iss_per1000_HI7,iss_per1000_MALE,iss_per1000_MU7,iss_per1000_PI7,iss_per1000_SWD,iss_per1000_WH7,lts_per1000_ALL,lts_per1000_AM7,lts_per1000_AS7,lts_per1000_BL7,lts_per1000_EDS,lts_per1000_ELS,lts_per1000_FEM,lts_per1000_HI7,lts_per1000_MALE,lts_per1000_MU7,lts_per1000_PI7,lts_per1000_SWD,lts_per1000_WH7,rplw_per1000_ALL,rplw_per1000_AM7,rplw_per1000_AS7,rplw_per1000_BL7,rplw_per1000_EDS,rplw_per1000_ELS,rplw_per1000_FEM,rplw_per1000_HI7,rplw_per1000_MALE,rplw_per1000_MU7,rplw_per1000_PI7,rplw_per1000_SWD,rplw_per1000_WH7,sts_per1000_ALL,sts_per1000_AM7,sts_per1000_AS7,sts_per1000_BL7,sts_per1000_EDS,sts_per1000_ELS,sts_per1000_FEM,sts_per1000_HI7,sts_per1000_MALE,sts_per1000_MU7,sts_per1000_PI7,sts_per1000_SWD,sts_per1000_WH7
010358,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,4.747,,,10.345,7.371,0.0,0.0,0.0,8.402999999999999,0.0,,0.0,0.0,6.3291,,,10.3448,7.371,0.0,0.0,0.0,11.2045,23.8095,,15.1515,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,30.063,,,37.931,39.312,10.0,17.986,10.753,39.216,23.81,,60.606,46.729,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,145.57,,,186.207,176.90400000000002,80.0,25.18,86.022,238.095,47.619,,424.242,186.916
010360,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,1.104,,0.0,2.809,1.344,0.0,0.0,0.0,2.033,0.0,,0.0,0.0,7.7263,,0.0,11.236,8.0645,0.0,2.1552,0.0,12.1951,85.7143,,7.0423,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,107.064,,,140.44899999999998,108.871,95.238,71.12100000000002,82.816,130.08100000000002,114.286,,91.549,28.169,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,183.223,,,323.034,200.269,88.435,127.155,55.901,217.48,342.857,,288.732,169.014
010362,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,7.505,,,16.393,16.26,0.0,11.673,9.615,3.5460000000000003,28.571,,0.0,0.0,3.7523,,,0.0,8.1301,25.0,3.8911,9.6154,3.5461,0.0,,0.0,3.8462,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,16.886,,,32.787,28.455,25.0,15.564,19.231,17.73,28.571,,60.0,7.692,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,48.78,,,81.96700000000001,69.10600000000001,125.0,19.455,57.692,74.468,0.0,,0.0,38.462
010364,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,2.7248,,,7.4627,3.7879,0.0,0.0,0.0,5.1813,0.0,,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,76.294,,,97.015,79.545,56.338,70.968,57.377,88.083,40.0,,129.63,114.754
010372,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,3.636,,,14.085,6.667000000000002,0.0,0.0,0.0,7.194,0.0,,41.667,0.0,3.6364,,,14.0845,6.6667,0.0,0.0,0.0,7.1942,0.0,,41.6667,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,141.81799999999996,,,225.352,193.333,46.512,32.258,82.19200000000002,251.799,117.647,,541.6669999999998,150.0
010374,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,10.772,,,12.121,15.528,14.706,0.0,8.721,22.472,0.0,,0.0,31.25,8.9767,,,24.2424,15.528,4.902,3.367,2.907,14.9813,0.0,,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,107.72,,,224.242,136.64600000000002,58.824,33.67,55.233,187.266,133.333,,188.679,62.5
010378,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,51.54600000000001,,,30.303,17.544,0.0,176.47099999999998,142.857,29.412,200.0,,33.333,51.282,61.8557,,,121.2121,35.0877,0.0,0.0,142.8571,88.2353,0.0,,16.6667,25.641,0.0,,,0.0,0.0,,0.0,,0.0,,,0.0,0.0,134.02100000000002,,,151.515,96.491,,0.0,,191.176,,,183.333,153.846,0.0,,,0.0,0.0,,0.0,,0.0,,,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,2412.371,,,3393.9390000000008,1631.579,,3176.4709999999995,,2647.059,,,2150.0,2000.0
010380,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,3.636,,,16.26,6.897,0.0,0.0,0.0,6.192,0.0,,0.0,0.0,3.6364,,,0.0,6.8966,0.0,0.0,4.2194,6.192,0.0,,0.0,7.1942,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,107.273,,,186.992,151.724,5.952000000000001,22.936,25.316,167.183,208.333,,317.46,179.856
010384,0.0,,,0.0,0.0,0.0,0.0,,0.0,,,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,,0.0,,,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,,0.0,,,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,,0.0,,,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,,0.0,,,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,,0.0,,,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,,0.0,,,0.0,0.0,6.4,,,17.241,7.782,0.0,3.067,,9.901,,,0.0,3.145
010388,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,2.742,,,0.0,5.682,0.0,0.0,4.386,5.102,24.39,,0.0,1.823,19.1912,,,9.1743,24.6212,0.0,11.1888,17.5439,25.5102,0.0,,55.2147,20.9663,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,119.945,,,146.789,126.894,0.0,69.93,135.965,159.439,365.854,,128.834,103.008,5.4832,,,9.1743,9.4697,0.0,4.1958,0.0,6.3776,0.0,,18.4049,6.381,0.685,,,0.0,0.0,0.0,0.0,0.0,1.276,0.0,,0.0,0.912,144.62,,,256.881,212.121,25.0,67.133,197.368,207.908,243.902,,202.454,116.682
010390,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,2.7430000000000003,,0.0,0.0,3.367,0.0,2.66,0.0,2.74,41.667,,0.0,1.689,4.1152,,0.0,0.0,6.734,0.0,2.6596,23.2558,5.4795,0.0,,11.7647,1.6892,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,338.82,,,300.0,451.17800000000005,142.857,148.936,534.884,523.288,291.6670000000001,,470.588,310.811,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,128.944,,,0.0,215.488,71.429,45.213,290.698,210.959,83.333,,282.353,111.486
010392,0.0,,,0.0,0.0,0.0,,,0.0,0.0,,0.0,0.0,14.184,,,0.0,10.470999999999998,0.0,,,28.777,0.0,,0.0,18.433,7.0922,,,71.4286,0.0,0.0,,,14.3885,100.0,,83.3333,0.0,0.0,,,0.0,0.0,0.0,,,0.0,0.0,,0.0,0.0,0.0,,,0.0,0.0,0.0,,,0.0,0.0,,0.0,0.0,0.0,,,0.0,0.0,0.0,,,0.0,0.0,,0.0,0.0,0.0,,,0.0,0.0,0.0,,,0.0,0.0,,0.0,0.0,95.745,,,142.857,62.827,0.0,,,194.245,300.0,,458.333,101.382
010394,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.3040000000000003,,0.0,6.494,3.4130000000000003,0.0,2.445,0.0,2.16,0.0,0.0,0.0,0.0,16.129,,0.0,35.7143,22.1843,0.0,4.89,0.0,25.9179,19.6078,1000.0,47.619,3.7453,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,229.263,,40.0,399.351,293.515,86.95700000000002,144.254,86.36399999999998,302.376,352.941,,295.238,138.577,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,8.065,,0.0,12.987,10.239,0.0,2.445,0.0,12.959,19.608,0.0,0.0,7.491,370.968,,40.0,636.364,500.0,86.95700000000002,180.929,213.636,535.637,568.627,,600.0,179.775
010396,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.6740000000000002,0.0,0.0,2.519,2.829,0.0,0.0,3.145,3.14,0.0,0.0,7.246,0.0,3.3473,0.0,0.0,2.5189,4.2433,0.0,0.0,3.1447,6.2794,35.0877,0.0,14.4928,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,5.858,,0.0,10.076,8.487,0.0,3.466,0.0,7.849,35.088,,21.739,2.5,0.8368,,0.0,0.0,0.0,0.0,0.0,0.0,1.5699,0.0,,0.0,2.5,1.6740000000000002,0.0,0.0,2.519,1.414,0.0,0.0,3.145,3.14,0.0,0.0,7.246,0.0,374.059,,57.143,622.1659999999998,489.392,173.91299999999995,291.161,261.006,437.991,350.8769999999999,,673.913,225.0
010400,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.359,,,13.158,8.242,0.0,0.0,0.0,6.135,0.0,0.0,9.434,2.372,15.953,,,26.3158,35.7143,25.0,7.1429,12.987,23.0061,25.0,0.0,28.3019,14.2349,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.84,,,0.0,2.747,0.0,1.786,0.0,0.0,0.0,0.0,0.0,1.186,151.97299999999996,,,269.737,354.396,100.0,117.857,103.896,176.38,375.0,,264.151,128.114
010403,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,8.443999999999999,,,11.364,9.404,0.0,4.914,0.0,11.82,0.0,,0.0,10.753,12.0627,,,45.4545,18.8088,0.0,2.457,0.0,21.2766,0.0,,39.4737,10.7527,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,466.828,,,659.091,796.238,230.769,167.076,404.412,754.137,1222.222,,815.789,412.186,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,10.856,,,34.091,18.809,0.0,2.457,0.0,18.913,0.0,,52.632,10.753,106.152,,,181.818,178.683,38.462,44.226000000000006,29.412,165.485,222.222,,276.316,107.527
010406,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,3.69,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.273,0.0,,0.0,6.9929999999999986,5.5351,0.0,0.0,17.3913,8.4746,0.0,0.0,0.0,10.9091,0.0,,31.746,3.4965,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,380.074,,,695.6519999999998,550.847,363.636,80.46,178.571,672.727,947.368,,841.27,255.245,1.845,,,0.0,4.2373,0.0,0.0,0.0,3.6364,0.0,,0.0,3.4965,5.535,0.0,0.0,17.391,12.712,0.0,7.6629999999999985,0.0,3.636,0.0,,0.0,3.497,92.251,,,208.696,135.593,0.0,42.146,47.619,141.81799999999996,0.0,,269.841,69.93
010LEA,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.552,0.0,8.621,8.0,6.187,2.083,2.107,3.006,6.791,9.56,0.0,5.443,3.073,7.778,0.0,0.0,13.6585,10.4201,2.0833,3.2057,4.676,11.9694,12.4283,41.6667,15.9409,6.3442,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,103.5,25.316,25.862,141.463,130.90200000000002,38.333,50.833,66.967,151.69799999999995,215.105,125.0,174.572,96.848,0.6187,0.0,0.0,0.7805,0.7327,0.4167,0.2748,0.16699999999999998,0.9338,0.0,0.0,1.1664,0.8921,1.547,0.0,2.874,2.732,2.198,0.833,0.55,0.6679999999999999,2.462,2.8680000000000003,0.0,4.277,1.289,173.325,75.949,34.483000000000004,358.829,246.662,66.667,93.424,112.391,246.35,286.807,166.667,372.862,107.851
01B000,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,3.812,0.0,,0.0,25.316,0.0,2.404,0.0,5.263,0.0,,0.0,5.199,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,1.2706,,,0.0,0.0,0.0,0.0,0.0,2.6316,25.641,,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,143.583,,,188.679,240.506,0.0,26.442,89.286,268.421,282.051,,194.03,131.716
01C000,0.0,,,,0.0,0.0,,,0.0,,,0.0,0.0,0.0,,,,0.0,0.0,,,0.0,,,0.0,0.0,0.0,,,,0.0,0.0,,,0.0,,,0.0,0.0,0.0,,,,0.0,,,,0.0,,,0.0,0.0,0.0,,,,0.0,,,,0.0,,,0.0,0.0,0.0,,,,0.0,,,,0.0,,,0.0,0.0,0.0,,,,0.0,0.0,,,0.0,,,0.0,0.0,0.0,,,,0.0,,,,0.0,,,0.0,0.0
01D000,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,6.41,,200.0,0.0,55.556,0.0,0.0,0.0,10.417,0.0,,0.0,3.745,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,,,0.0,0.0,,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,,,0.0,0.0,,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,,,0.0,0.0,,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,32.051,,,90.909,111.111,,24.194000000000006,62.5,36.458,117.647,,100.0,18.727
020302,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,7.68,,,0.0,12.216,0.0,1.534,0.0,13.139,18.868,,12.195,8.13,26.1137,,,66.6667,33.1588,0.0,9.2025,27.5229,40.8759,0.0,,48.7805,25.2936,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,103.687,,,133.333,141.361,0.0,39.877,137.615,159.124,132.075,,121.951,96.658,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,113.671,,,333.333,181.501,0.0,56.74800000000001,165.138,162.04399999999995,75.472,,176.829,100.271
020303,0.0,,,,0.0,0.0,,0.0,0.0,,,0.0,,0.0,,,,0.0,0.0,,0.0,0.0,,,0.0,,0.0,,,,0.0,0.0,,0.0,0.0,,,0.0,,0.0,,,,0.0,0.0,,0.0,0.0,,,,,13.889,,,,31.746,0.0,,80.0,30.769,,,,,0.0,,,,0.0,0.0,,0.0,0.0,,,,,0.0,,,,0.0,0.0,,0.0,0.0,,,0.0,,0.0,,,,0.0,0.0,,0.0,0.0,,,,
020304,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,6.834,,0.0,0.0,12.658,0.0,0.0,0.0,13.699000000000002,0.0,,20.0,7.752000000000002,2.2779,,0.0,0.0,0.0,0.0,0.0,0.0,4.5662,0.0,,0.0,2.584,0.0,,,,0.0,,0.0,0.0,0.0,0.0,,0.0,0.0,29.613000000000003,,,,25.316,,4.587,52.632,54.795,62.5,,20.0,28.424,0.0,,,,0.0,,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,13.667,,,,18.987,,9.174,52.632,18.265,0.0,,0.0,12.92
020306,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,13.093,,,28.571,11.628,0.0,0.0,0.0,25.078000000000007,0.0,,13.514,15.119000000000002,24.5499,,,28.5714,29.0698,0.0,9.9668,36.1446,37.6176,0.0,,27.027,23.7581,0.0,,,0.0,0.0,,0.0,0.0,0.0,0.0,,0.0,0.0,180.033,,,142.857,235.465,,86.37899999999998,96.386,263.323,214.286,,432.432,196.544,0.0,,,0.0,0.0,,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,137.48,,,257.143,191.86,,76.41199999999998,48.19300000000001,191.223,35.714,,324.324,151.188
020308,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,,,0.0,0.0,,0.0,,0.0,,,0.0,0.0,52.817,,,250.0,51.471,,21.277,,84.507,,,119.048,42.969,0.0,,,0.0,0.0,,0.0,,0.0,,,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,105.634,,,666.6669999999998,220.588,,21.277,,190.141,,,690.4760000000001,62.5
020316,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,6.11,,0.0,0.0,5.9,0.0,0.0,0.0,10.675999999999998,52.632,,23.529,5.6179999999999986,6.11,,0.0,0.0,5.8997,0.0,0.0,0.0,10.6762,0.0,,11.7647,8.427,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,63.136,,,0.0,70.796,0.0,13.699000000000002,22.472,99.644,210.526,,58.824,70.225,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,46.843,,,115.385,56.047,44.444,36.53,33.708,53.381,0.0,,141.17600000000004,47.753
020320,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,,,,0.0,,0.0,0.0,0.0,0.0,,0.0,0.0,95.436,,,,87.912,,47.17,38.462,133.333,157.895,,129.032,101.604,0.0,,,,0.0,,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,33.195,,,,10.989,,9.434,0.0,51.852,52.632,,193.548,37.433
020324,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,4.405,,,,9.259,0.0,0.0,0.0,8.13,0.0,,30.303,4.808,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,,,,0.0,,0.0,0.0,0.0,,,0.0,0.0,8.811,,,,9.259,,8.85,0.0,8.13,,,0.0,9.615,0.0,,,,0.0,,0.0,0.0,0.0,,,0.0,0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,8.811,,,,9.259,,8.85,0.0,8.13,,,0.0,9.615
020328,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,3.745,,,28.571,6.494,0.0,0.0,0.0,6.849,0.0,,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,18.727,,,28.571,25.974,0.0,0.0,17.544,34.247,38.462,,18.182,13.245,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,48.68899999999999,,,85.714,51.948,0.0,7.874,17.544,82.19200000000002,76.923,,72.727,46.358
020330,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,7.491,,,0.0,4.545,0.0,3.846,0.0,11.029000000000002,0.0,,14.925,8.602,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,,,0.0,0.0,,0.0,0.0,0.0,0.0,,0.0,0.0,215.356,,,200.0,331.8180000000001,,76.923,200.0,349.265,388.889,,402.985,217.204,1.8727,,,0.0,4.5455,,0.0,0.0,3.6765,55.5556,,14.9254,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,44.944,,,0.0,77.273,,3.846,80.0,84.559,111.111,,194.03,43.011
020332,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,17.668,,0.0,0.0,13.605,0.0,0.0,0.0,34.247,,,76.923,22.321,24.735,,0.0,0.0,47.619,0.0,0.0,0.0,47.9452,,,179.4872,31.25,0.0,,,,0.0,,0.0,0.0,0.0,,,0.0,0.0,3.534,,,,0.0,,0.0,33.333,6.849,,,0.0,0.0,0.0,,,,0.0,,0.0,0.0,0.0,,,0.0,0.0,7.067,,0.0,0.0,13.605,0.0,0.0,0.0,13.699000000000002,,,51.282,8.929,49.47,,,,40.816,,0.0,0.0,95.89,,,358.974,62.5
020LEA,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,7.2570000000000014,,0.0,10.417,8.251,0.0,0.85,0.0,13.028,9.39,,17.054000000000002,7.92,12.4404,,0.0,20.8333,15.6766,0.0,3.8265,12.4481,20.1342,0.0,,27.907,12.7747,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,93.718,,0.0,88.542,120.875,0.0,36.139,74.689,144.887,140.845,,147.287,94.277,0.2073,,0.0,0.0,0.4125,0.0,0.0,0.0,0.3948,4.6948,,1.5504,0.0,0.415,,0.0,0.0,0.825,0.0,0.0,0.0,0.79,0.0,,3.1010000000000004,0.511,72.984,,0.0,197.917,105.611,17.544,32.738,72.61399999999998,108.567,46.948,,203.101,68.72800000000001
030304,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,4.662,,,0.0,3.876,0.0,9.2166,0.0,0.0,0.0,,0.0,5.9347,0.0,,,,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,163.17,,,,201.55,0.0,92.166,188.235,228.311,,,217.391,145.401,0.0,,,,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,100.233,,,,120.155,66.667,64.516,94.118,132.42,,,108.696,97.923
030308,0.0,,,,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,24.51,,,,23.529,0.0,43.011,16.129,9.091,,,27.778,28.777,0.0,,,,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,24.51,,,,29.412,0.0,21.505,0.0,27.273000000000003,,,0.0,35.971
030316,0.0,,,,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,,,,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,6.6225,,,,10.8696,0.0,,0.0,14.7059,0.0,,0.0,7.8125,0.0,,,,0.0,,,0.0,0.0,,,0.0,0.0,39.735,,,,43.478,,,58.824,88.235,,,0.0,31.25,0.0,,,,0.0,,,0.0,0.0,,,0.0,0.0,0.0,,,,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,26.49,,,,21.739,,,0.0,58.824,,,0.0,31.25
