digital_media,device_access,device_access_grades,device_home,device_home_grades,BYOD,byod_grades,agency_code,Book_TitlesPer_Student,wap,wap_class,media_school,devices,category_code
2,Yes,3:04:05,No,-,Both,K:1:2:3:4:5,440332,24.44,25.0,1.04,2004.0,0.64,E
-,Yes,9:10:11,No,-,Both,9:10:11:12:13,440346,,7.0,1.17,,0.6,H
1,Yes,3:04:05,No,-,Both,PK:K:1:2:3:4:5,440348,21.23,39.0,0.98,2001.0,1.03,E
1,No,-,No,-,Both,PK:K:1:2:3:4:5,440349,24.36,35.0,1.0,1997.0,1.65,E
1,Yes,3:04:05,No,-,Both,K:1:2:3:4:5,440350,23.32,32.0,1.23,1999.0,1.17,E
2,Yes,3:04:05,No,-,Both,PK:K:1:2:3:4:5,440364,27.3,27.0,1.29,1996.0,1.0,E
1,Yes,2:3:4:5,No,-,Both,PK:K:1:2:3:4:5,440368,33.34,35.0,1.13,2000.0,0.95,E
1,No,-,No,-,Both,9:10:11:12,440378,9.45,83.0,1.01,1997.0,0.93,H
1,No,-,No,-,Both,9:10:11:12,440390,9.62,89.0,1.17,1993.0,1.17,H
1,No,-,No,-,Both,6:07:08,440396,22.61,84.0,1.47,2001.0,0.68,M
,,,,,,,440LEA,19.79,629.0,1.11,2000.0,0.91,
1,No,-,No,-,Both,6:07:08,450301,21.81,80.0,1.4,1998.0,1.02,M
0,No,-,No,-,Students,K:1:2:3:4:5,450302,36.3,31.0,1.82,2002.0,1.21,E
0,Yes,3:04:05,No,-,Neither,-,450306,27.64,40.0,1.25,2000.0,0.67,E
1,No,-,No,-,Neither,-,450307,20.66,42.0,1.17,2008.0,1.47,E
0,No,-,No,-,Neither,-,450308,14.56,44.0,1.26,2001.0,1.06,E
0,No,-,No,-,Both,9:10:11:12,450316,9.34,88.0,1.52,2002.0,0.59,H
1,Yes,1:2:3:4:5,No,-,Staff,-,450322,31.77,48.0,1.41,1999.0,0.73,E
1,No,-,No,-,Neither,-,450324,41.29,33.0,1.65,2000.0,0.96,E
5,No,-,No,-,Both,6:07:08,450328,15.83,65.0,1.35,2002.0,0.75,M
1,No,-,No,-,Students,K:1:2:3:4:5,450332,28.37,44.0,1.16,1998.0,1.18,E
1,No,-,No,-,Neither,-,450333,25.73,35.0,1.52,1998.0,1.71,E
0,No,-,No,-,Neither,-,450334,7.87,58.0,1.16,1998.0,0.61,H
0,No,-,No,-,Both,6:07:08,450335,21.12,46.0,1.21,2000.0,0.85,M
0,No,-,No,-,Neither,-,450336,20.11,42.0,1.0,2001.0,1.29,E
1,No,-,No,-,Neither,-,450339,22.4,41.0,1.14,2001.0,1.3,E
0,No,-,No,-,Neither,-,450340,17.53,42.0,1.4,2004.0,1.03,E
25,No,-,Yes,9:10:11:12,Both,9:10:11:12,450341,10.33,91.0,1.26,2003.0,0.66,H
2,No,-,No,-,Both,6:07:08,450342,15.73,63.0,1.17,2005.0,0.87,M
8,Yes,9:10:11:12,No,-,Both,9:10:11:12,450343,,18.0,0.9,2017.0,0.56,T
0,Yes,4:05,No,-,Neither,-,450344,20.24,41.0,1.24,2004.0,0.98,E
0,No,-,No,-,Neither,-,450346,34.28,38.0,1.65,1998.0,1.14,E
2,No,-,No,-,Both,9:10:11:12,450352,9.07,86.0,1.34,1996.0,0.83,H
-,No,-,No,-,Students,9:10:11:12:13,450354,,18.0,2.25,,0.64,H
,,,,,,,450LEA,18.95,1134.0,1.31,2002.0,0.86,
10,Yes,2:3:4:5:6:7:8,No,-,Neither,-,45A000,50.25,6.0,0.67,2000.0,2.21,I
-,No,-,No,-,Neither,-,45B000,,10.0,1.0,1.0,7.2,E
1,No,-,No,-,Neither,-,460308,40.79,45.0,1.61,1993.0,1.01,E
1,No,-,No,-,Neither,-,460312,34.15,51.0,0.98,2005.0,1.57,E
1,No,-,No,-,Neither,-,460318,20.7,54.0,1.54,2000.0,0.78,M
1,Yes,9,Yes,9,Neither,-,460320,15.83,66.0,1.27,2002.0,0.61,H
0,Yes,10:11:12:13,Yes,9:10:11:12:13,Neither,-,460322,153.9,6.0,0.67,2000.0,0.99,H
0,No,-,No,-,Neither,-,460332,38.51,44.0,1.42,2000.0,1.3,E
12,Yes,9:10:11:12,Yes,9:10:11:12,Neither,-,460340,12.05,15.0,0.83,2015.0,0.38,H
,,,,,,,460LEA,34.64,281.0,1.25,2002.0,0.86,
1,Yes,PK:K:1:2:3:4:5,No,-,Both,PK:K:1:2:3:4:5,470310,13.3,47.0,1.09,2001.0,0.85,E
1,Yes,9:10:11:12,Yes,9:10:11:12,Both,9:10:11:12,470312,11.94,126.0,1.24,1996.0,0.81,H
1,Yes,K:1:2:3:4:5,No,-,Both,K:1:2:3:4:5,470316,25.95,24.0,1.04,1999.0,0.82,E
1,Yes,6:07:08,No,-,Both,6:07:08,470320,13.63,57.0,1.19,2001.0,0.87,M
1,Yes,K:1:2:3:4:5,No,-,Both,PK:K:1:2:3:4:5,470328,14.0,46.0,1.12,2006.0,0.82,E
1,Yes,K:1:2:3:4:5,No,-,Both,PK:K:1:2:3:4:5,470330,30.75,33.0,0.79,2000.0,0.66,E
1,Yes,6:07:08,No,-,Both,6:07:08,470332,22.58,58.0,1.29,2001.0,0.85,M
1,Yes,K:1:2:3:4:5,No,-,Both,PK:K:1:2:3:4:5,470336,26.15,40.0,1.25,1999.0,0.66,E
1,Yes,K:1:2:3:4:5,No,-,Both,PK:K:1:2:3:4:5,470340,15.78,44.0,0.94,1997.0,0.92,E
-,Yes,6:7:8:9:10:11:12,No,-,Neither,-,470342,,19.0,1.73,,0.64,T
1,Yes,K:1:2:3:4:5,No,-,Both,PK:K:1:2:3:4:5,470346,14.25,37.0,0.77,2002.0,0.83,E
1,Yes,K:1:2:3:4:5,No,-,Both,PK:K:1:2:3:4:5,470441,26.8,52.0,1.08,2000.0,0.86,E
1,Yes,6:07:08,No,-,Both,6:07:08,470442,19.97,41.0,1.32,2010.0,0.8,M
-,Yes,9:10:11:12:13,No,-,Both,9:10:11:12:13,470443,,17.0,1.13,,0.76,H
,,,,,,,470LEA,17.53,641.0,1.11,2001.0,0.79,
0,No,-,No,-,Neither,-,480306,114.47,26.0,1.24,1999.0,0.95,E
0,Yes,6:7:8:9:10:11:12,Yes,6:7:8:9:10:11:12,Both,9:10:11:12,480316,12.96,24.0,1.14,2000.0,0.39,A
0,Yes,6:7:8:9:10:11:12:13,Yes,6:7:8:9:10:11:12:13,Neither,-,480318,122.03,51.0,1.65,1999.0,0.45,T
,,,,,,,480LEA,88.19,101.0,1.38,1999.0,0.53,
-,Yes,9:10:11:12:13,Yes,9:10:11:12:13,Neither,-,490307,,8.0,1.14,,1.01,H
2,Yes,6:07:08,Yes,6:07:08,Neither,-,490308,15.79,58.0,1.29,2003.0,0.93,M
-,Yes,6:7:8:9:10:11:12,Yes,6:7:8:9:10:11:12,Neither,-,490310,,15.0,0.94,,0.66,T
1,No,-,No,-,Neither,-,490312,23.31,41.0,0.91,1997.0,2.16,E
0,No,-,No,-,Neither,-,490316,23.63,22.0,0.92,1998.0,1.98,E
1,No,-,No,-,Neither,-,490318,23.73,37.0,0.74,2002.0,1.48,E
1,No,-,No,-,Neither,-,490319,18.17,80.0,1.7,2000.0,1.74,E
-,Yes,9:10:11:12:13,Yes,9:10:11:12:13,Neither,-,490320,,13.0,1.08,2017.0,0.92,H
1,No,-,No,-,Neither,-,490324,18.26,30.0,0.91,2005.0,1.79,E
2,No,-,No,-,Neither,-,490326,15.34,23.0,0.51,1999.0,2.36,E
0,Yes,6:07:08,Yes,6:07:08,Neither,-,490327,16.64,63.0,1.62,1997.0,0.94,M
0,No,-,No,-,Neither,-,490332,23.17,62.0,1.82,2002.0,1.93,E
6,Yes,9:10:11:12,Yes,9:10:11:12,Neither,-,490335,5.72,119.0,1.31,2001.0,0.96,H
3,No,-,No,-,Neither,-,490336,36.3,46.0,1.07,2001.0,1.33,E
1,No,-,No,-,Neither,-,490337,21.07,54.0,1.2,2004.0,1.29,E
1,Yes,6:07:08,Yes,6:07:08,Neither,-,490338,18.42,54.0,1.13,2002.0,0.93,M
-,Yes,6:7:8:9:10:11:12:13,Yes,11:12:13,Neither,-,490342,,10.0,0.59,,,
2,Yes,6:07:08,Yes,6:07:08,Neither,-,490344,9.04,119.0,4.25,2006.0,0.93,M
0,No,-,No,-,Neither,-,490345,37.91,44.0,1.16,1998.0,2.15,E
0,Yes,9:10:11:12,Yes,9:10:11:12,Neither,-,490346,7.87,84.0,1.31,1991.0,0.84,H
34,Yes,6:07:08,Yes,5:6:7:8,Neither,-,490347,11.98,39.0,1.39,2007.0,0.94,M
0,No,-,No,-,Neither,-,490348,21.13,26.0,1.08,1998.0,2.73,E
0,Yes,6:07:08,Yes,6:07:08,Neither,-,490349,16.12,50.0,1.19,1998.0,0.94,M
-,Yes,K:1:2:3:4:5:6:7:8:9:10:11:12,No,-,Neither,-,490350,,9.0,0.69,2017.0,0.73,A
1,Yes,6:07:08,Yes,6:07:08,Neither,-,490352,22.56,35.0,1.21,2002.0,0.9,M
0,Yes,9:10:11:12,Yes,9:10:11:12,Neither,-,490354,6.62,128.0,1.68,1996.0,0.86,H
-,Yes,9:10:11:12:13,Yes,9:10:11:12:13,Neither,-,490355,,12.0,0.92,,0.96,H
1,No,-,No,-,Neither,-,490356,42.72,24.0,1.26,1998.0,1.43,E
2,No,-,No,-,Neither,-,490360,15.05,58.0,1.53,2001.0,1.5,E
1,Yes,9:10:11:12,Yes,9:10:11:12,Neither,-,490362,5.01,108.0,1.27,2003.0,0.92,H
0,No,-,No,-,Neither,-,490363,19.85,62.0,1.63,2001.0,1.62,E
6,No,-,No,-,Neither,-,490364,14.51,78.0,1.9,2000.0,1.38,E
1,Yes,6:07:08,Yes,6:07:08,Neither,-,490366,13.81,46.0,1.7,2005.0,0.64,M
0,No,-,No,-,Neither,-,490368,28.74,48.0,1.66,2001.0,1.2,E
5,Yes,9:10:11:12,Yes,9:10:11:12,Neither,-,490380,10.58,119.0,1.59,1997.0,0.85,H
0,Yes,6:07:08,Yes,6:07:08,Neither,-,490384,16.13,55.0,1.41,2001.0,0.9,M
0,No,-,No,-,Neither,-,490390,14.69,68.0,1.66,2004.0,1.76,E
,,,,,,,490LEA,15.31,1947.0,1.36,2002.0,1.1,
1,Yes,4:05:06,Yes,4:05:06,Neither,-,491303,16.55,75.0,1.88,2003.0,1.12,E
-,Yes,9:10:11:12,Yes,9:10:11:12,Neither,-,491305,,26.0,2.89,,,T
3,Yes,4:05:06,Yes,4:05:06,Neither,-,491306,22.38,75.0,1.42,2003.0,0.92,E
9,Yes,7:08,Yes,7:08,Neither,-,491308,10.75,98.0,1.72,2004.0,0.96,M
23,Yes,9:10:11:12,Yes,9:10:11:12,Neither,-,491312,6.94,158.0,1.32,2004.0,0.91,H
9,Yes,K:1:2:3,Yes,3,Neither,-,491316,14.4,54.0,1.35,2004.0,0.95,E
30,Yes,K:1:2:3,Yes,3,Neither,-,491318,20.42,59.0,1.18,2006.0,0.98,E
2,Yes,K:1:2:3,Yes,3,Neither,-,491320,21.44,44.0,1.05,1997.0,0.98,E
,,,,,,,491LEA,14.06,589.0,1.43,2003.0,0.86,
0,Yes,4:5:6:7:8,Yes,4:5:6:7:8,Neither,-,49B000,1.87,24.0,0.75,2005.0,2.31,I
-,Yes,K:1:2:3:4:5:6:7:8,No,-,Neither,-,49D000,,3.0,0.38,,3.17,I
20,Yes,4:5:6:7:8:9:10:11:12:13,Yes,4:5:6:7:8:9:10:11:12:13,Staff,-,49E000,1.08,80.0,0.94,2005.0,2.01,A
-,No,-,No,-,Neither,-,49F000,,44.0,0.68,,3.91,A
-,No,-,No,-,Neither,-,49G000,,40.0,1.82,,3.02,I
1,Yes,7:8:9:10:11:12:13,Yes,7:8:9:10:11:12:13,Neither,-,500302,30.72,23.0,1.64,1998.0,0.7,T
1,Yes,7:08,Yes,7:08,Neither,-,500304,27.83,59.0,1.2,1995.0,1.34,I
10,Yes,7:08,Yes,7:08,Neither,-,500314,21.82,67.0,1.4,1997.0,1.53,I
1,Yes,6,No,-,Neither,-,500316,28.76,24.0,1.71,1997.0,1.5,E
-,Yes,9:10:11:12:13,Yes,9:10:11:12:13,Neither,-,500323,,7.0,1.4,,0.71,H
-,Yes,9:10:11:12,No,-,Neither,-,500324,,21.0,1.5,,0.37,A
1,Yes,6:07:08,Yes,7:08,Neither,-,500332,25.75,46.0,1.21,1998.0,1.79,I
1,Yes,6:07:08,Yes,7:08,Neither,-,500337,46.23,45.0,1.41,2000.0,1.23,I
1,Yes,9:10:11:12,Yes,9:10:11:12,Neither,-,500340,15.61,91.0,1.49,2006.0,0.74,H
,,,,,,,500LEA,25.03,383.0,1.39,1999.0,1.02,
-,Yes,6:07:08,Yes,6:07:08,Neither,-,50A000,,20.0,1.05,,2.59,I
2,Yes,3:04,No,-,Neither,-,510308,18.24,48.0,0.98,2003.0,0.78,E
7,No,-,No,-,Both,5:6:7:8,510310,21.13,47.0,1.31,2003.0,0.55,M
11,No,-,No,-,Neither,-,510324,8.32,113.0,1.16,1998.0,1.11,H
-,No,-,No,-,Both,9:10:11:12,510325,,3.0,1.0,,0.42,H
1,No,-,No,-,Neither,-,510326,15.4,68.0,1.1,2001.0,1.11,E
1,No,-,No,-,Neither,-,510327,8.79,94.0,1.45,2006.0,1.04,H
1,Yes,2:3:4:5,No,-,Students,5,510328,27.84,63.0,1.21,2000.0,0.89,E
2,Yes,6:07:08,No,-,Both,6:07:08,510329,9.31,61.0,1.17,2004.0,0.85,M
2,Yes,K:1:2:3:4:5,No,-,Neither,-,510330,10.95,48.0,1.02,2001.0,0.68,E
1,No,-,No,-,Neither,-,510332,14.85,50.0,1.32,2003.0,0.73,E
15,No,-,No,-,Neither,-,510333,11.11,99.0,1.03,2006.0,1.2,H
1,No,-,No,-,Students,3:04:05,510334,21.58,49.0,1.29,2004.0,0.91,E
1,No,-,No,-,Students,K:1:2:3:4:5,510336,20.57,49.0,1.17,2004.0,1.16,E
1,Yes,3:04:05,No,-,Neither,-,510340,14.93,84.0,0.87,2004.0,0.67,E
2,Yes,6:07:08,No,-,Neither,-,510342,19.47,44.0,1.26,2004.0,0.61,M
2,Yes,K:1:2:3:4:5,No,-,Neither,-,510343,33.63,43.0,1.23,2010.0,0.71,E
1,No,-,Yes,6:07:08,Students,6:07:08,510344,12.39,49.0,1.36,2001.0,0.46,M
11,Yes,3:04:05,No,-,Neither,-,510356,14.25,49.0,1.17,2006.0,0.73,E
100,No,-,No,-,Students,11:12,510357,,3.0,1.5,2017.0,0.31,H
1,No,-,No,-,Neither,-,510358,24.59,57.0,1.02,1999.0,1.03,E
1,No,-,No,-,Neither,-,510359,15.18,55.0,1.17,2004.0,0.63,M
15,No,-,No,-,Neither,-,510360,36.24,51.0,1.13,2002.0,0.67,I
1,No,-,No,-,Both,6:07:08,510364,11.85,66.0,1.32,2004.0,0.77,M
-,Yes,9:10:11:12:13,Yes,9:10:11:12:13,Students,9:10:11:12:13,510367,,5.0,0.45,,0.64,H
1,No,-,No,-,Both,9:10:11:12,510368,7.3,72.0,1.2,1993.0,0.78,H
1,Yes,K:1:2:3:4:5,Yes,3:04:05,Neither,-,510372,29.64,50.0,1.16,2003.0,0.44,E
1,Yes,4:05,No,-,Students,K:1:2:3:4:5,510373,18.66,61.0,1.39,2006.0,0.89,E
1,No,-,No,-,Neither,-,510374,13.78,60.0,1.07,2004.0,1.22,E
2,No,-,No,-,Neither,-,510376,8.74,79.0,1.16,2000.0,0.94,T
17,No,-,No,-,Students,5,510377,12.91,68.0,1.05,2002.0,1.58,E
1,No,-,No,-,Students,3:04:05,510378,15.68,61.0,1.3,2004.0,1.47,E
2,No,-,No,-,Both,6:07:08,510379,9.61,67.0,1.06,2003.0,1.0,M
36,No,-,No,-,Staff,-,510380,,6.0,0.55,2004.0,,
36,No,-,No,-,Staff,-,510381,,6.0,0.67,2004.0,,
5,Yes,6,No,-,Both,6,510382,23.27,11.0,1.83,2005.0,0.71,M
2,Yes,2:03:04,No,-,Neither,-,510388,21.67,86.0,1.48,2004.0,0.57,E
10,Yes,5:6:7:8,No,-,Neither,-,510390,23.79,64.0,1.42,2000.0,0.47,M
2,No,-,No,-,Neither,-,510396,18.21,52.0,1.37,2002.0,0.92,E
1,Yes,6:07:08,No,-,Neither,-,510397,19.05,64.0,1.56,2004.0,0.42,M
1,No,-,No,-,Both,9:10:11:12,510399,9.42,98.0,1.23,2002.0,0.61,H
3,No,-,No,-,Both,9:10:11:12,510402,5.82,102.0,1.42,2003.0,0.8,H
1,Yes,2:3:4:5,No,-,Neither,-,510404,33.19,51.0,1.24,1999.0,0.65,E
6,No,-,No,-,Neither,-,510406,13.16,107.0,1.3,2002.0,1.0,H
1,No,-,No,-,Neither,-,510408,18.72,53.0,1.18,2004.0,0.68,E
1,No,-,No,-,Students,4:05,510410,12.65,73.0,1.03,2004.0,1.24,E
9,Yes,6:07:08,No,-,Neither,-,510411,20.58,49.0,1.17,2013.0,0.67,M
1,No,-,No,-,Both,6:07:08,510412,21.57,61.0,1.24,2000.0,0.78,M
2,No,-,No,-,Students,3:04:05,510414,11.57,64.0,1.31,2004.0,1.2,E
,,,,,,,510LEA,15.31,2763.0,1.19,2003.0,0.82,
1,No,-,No,-,Both,K:1:2:3:4:5:6:7:8:9:10:11:12,51A000,4.87,48.0,0.89,2003.0,4.72,A
10,No,-,No,-,Neither,-,520304,55.3,20.0,1.43,1993.0,1.16,E
5,No,-,No,-,Neither,-,520308,45.55,25.0,2.27,1995.0,0.83,E
0,Yes,9:10:11:12,Yes,9:10:12,Neither,-,520320,19.74,44.0,1.33,1993.0,0.74,H
5,No,-,No,-,Neither,-,520324,34.86,34.0,2.0,1999.0,0.63,M
5,No,-,No,-,Neither,-,520328,65.38,21.0,1.5,1993.0,0.69,E
0,No,-,No,-,Neither,-,520336,31.29,25.0,1.25,1999.0,0.97,E
,,,,,,,520LEA,37.15,169.0,1.55,1995.0,0.79,
7,Yes,3:04:05,No,-,Both,K:1:2:4:5,530302,14.74,39.0,0.91,1995.0,1.03,E
0,Yes,6:7:8:9:10:11:12,No,-,Both,6:7:8:9:10:11:12,530306,3.14,10.0,0.67,2010.0,0.3,T
1,Yes,3:04:05,No,-,Neither,-,530308,8.54,32.0,0.78,1999.0,0.94,E
1,Yes,3:04:05,No,-,Students,3:04:05,530312,13.85,35.0,0.9,2001.0,0.73,E
2,Yes,6:07:08,Yes,6:07:08,Both,6:07:08,530314,27.24,47.0,1.07,2002.0,1.07,M
2,No,-,No,-,Neither,-,530316,118.56,11.0,0.85,1999.0,2.03,A
3,Yes,3:04:05,No,-,Both,3:04:05,530320,17.59,41.0,0.91,1996.0,0.85,E
-,Yes,9:10:11:12:13,Yes,9:10:11:12:13,Both,9:10:11:12:13,530335,,12.0,0.86,,0.73,H
1,Yes,9:10:11:12,No,-,Both,9:10:11:12,530336,13.35,83.0,0.81,1995.0,0.85,H
1,Yes,2:3:4:5,No,-,Both,K:1:2:3:4:5,530340,15.18,35.0,0.71,1999.0,0.86,E
3,Yes,6:07:08,Yes,6:07:08,Both,6:07:08,530341,20.14,55.0,1.0,2004.0,0.79,M
1,Yes,9:10:11:12,No,-,Both,9:10:11:12,530343,12.21,79.0,1.11,2001.0,0.49,H
6,Yes,3:04:05,No,-,Both,3:04:05,530346,17.57,38.0,0.9,2000.0,0.71,E
1,Yes,3:04:05,No,-,Both,K:1:2:3:4:5,530354,16.48,33.0,0.85,1997.0,0.95,E
2,Yes,6:07:08,Yes,6:07:08,Both,6:07:08,530356,19.81,50.0,1.14,1996.0,0.51,M
-,No,-,No,-,Neither,-,530358,,9.0,0.69,,0.09,E
,,,,,,,530LEA,16.64,609.0,0.91,2000.0,0.52,
1,Yes,K:1:2:3:4:5,Yes,K:1:2:3:4:5,Students,K:1:2:3:4:5,540304,18.41,42.0,1.02,1995.0,0.93,E
1,Yes,K:1:2:3:4:5:6:7:8,Yes,K:1:2:3:4:5:6:7:8,Students,K:1:2:3:4:5:6:7:8,540308,16.12,57.0,1.02,1997.0,0.88,I
1,Yes,6:07:08,Yes,6:07:08,Both,6:07:08,540312,35.79,45.0,1.22,1999.0,0.86,M
5,Yes,9:10:11:12,Yes,9:10:11:12,Students,9:10:11:12,540315,19.44,90.0,1.67,1983.0,0.74,H
1,Yes,K:1:2:3:4:5,Yes,K:1:2:3:4:5,Students,K:1:2:3:4:5,540316,20.16,43.0,1.23,1997.0,0.93,E
-,Yes,9:10:11:12:13,Yes,9:10:11:12:13,Both,9:10:11:12:13,540317,0.63,14.0,1.17,,0.84,H
5,Yes,7:8:9:10:11:12,No,-,Neither,-,540318,33.39,6.0,0.6,1994.0,0.96,A
2,Yes,K:1:2:3:4:5,Yes,K:1:2:3:4:5,Students,K:1:2:3:4:5,540320,17.03,37.0,1.19,1995.0,0.95,E
1,Yes,9:10:11:12,Yes,9:10:11:12,Students,9:10:11:12,540324,16.27,77.0,1.04,1990.0,0.82,H
1,Yes,K:1:2:3:4:5,Yes,K:1:2:3:4:5,Both,K:1:2:3:4:5,540325,19.84,37.0,1.12,2000.0,0.96,E
1,Yes,K:1:2:3:4:5,Yes,K:1:2:3:4:5,Students,K:1:2:3:4:5,540326,29.19,34.0,1.0,1998.0,0.93,E
2,Yes,K:1:2:3:4:5,Yes,K:1:2:3:4:5,Students,K:1:2:3:4:5,540328,17.67,38.0,1.12,1998.0,0.87,E
15,Yes,6:07:08,No,-,Both,6:07:08,540330,19.2,84.0,1.2,1995.0,0.85,M
1,Yes,9:10:11:12,Yes,9:10:11:12,Both,9:10:11:12,540336,10.97,62.0,1.27,1995.0,0.82,H
1,Yes,K:1:2:3:4:5,Yes,K:1:2:3:4:5,Students,K:1:2:3:4:5,540338,49.24,29.0,1.61,1996.0,0.87,E
2,Yes,K:1:2:3:4:5,Yes,K:1:2:3:4:5,Neither,-,540340,27.77,28.0,1.12,1999.0,0.84,E
1,Yes,6:07:08,Yes,6:07:08,Both,6:07:08,540344,15.95,46.0,1.31,2000.0,0.9,M
,,,,,,,540LEA,19.92,769.0,1.19,1996.0,0.83,
0,Yes,6:07:08,No,-,Staff,-,54A000,2.66,6.0,0.4,,4.0,I
-,No,-,No,-,Staff,-,550308,,13.0,1.3,,0.98,T
0,No,-,No,-,Neither,-,550312,37.67,30.0,1.88,1999.0,1.12,E
1,No,-,No,-,Neither,-,550314,17.59,41.0,1.11,2000.0,1.85,E
0,No,-,No,-,Neither,-,550316,24.45,40.0,1.48,1998.0,0.74,E
1,No,-,No,-,Students,9:10:11:12,550320,10.37,80.0,1.63,1990.0,2.42,H
1,No,-,No,-,Students,6:07:08,550322,18.42,80.0,1.25,2001.0,2.03,M
10,No,-,No,-,Neither,-,550324,18.97,45.0,1.61,2000.0,1.28,E
1,No,-,No,-,Students,PK:K:1:2:3:4:5,550328,19.68,45.0,1.05,2001.0,1.12,E
-,No,-,No,-,Neither,-,550330,,25.0,2.08,,,
1,No,-,No,-,Both,9:10:11:12:13,550332,7.12,82.0,1.46,1994.0,1.85,H
0,No,-,No,-,Both,6:07:08,550334,20.51,71.0,1.58,2000.0,1.82,M
0,No,-,No,-,Staff,-,550336,27.38,42.0,1.35,1997.0,1.16,E
0,No,-,No,-,Both,PK:K:1:2:3:4:5,550340,18.28,40.0,1.0,2003.0,1.27,E
1,No,-,No,-,Students,PK:K:1:2:3:4:5,550342,30.82,41.0,1.46,1998.0,2.05,E
0,No,-,No,-,Neither,-,550344,8.36,80.0,1.38,2000.0,1.69,H
0,No,-,No,-,Neither,-,550348,21.09,33.0,1.22,2000.0,1.56,E
1,No,-,No,-,Students,3:04:05,550349,17.74,37.0,1.12,2002.0,1.29,E
1,No,-,No,-,Both,6:07:08,550350,13.25,50.0,1.09,2001.0,3.12,M
1,No,-,No,-,Neither,-,550356,16.59,50.0,1.14,2001.0,1.75,E
0,No,-,No,-,Both,PK:K:1:2:3:4,550360,31.54,31.0,1.29,1997.0,1.23,E
1,No,-,No,-,Students,K:1:2:3:4:5,550362,22.56,40.0,1.05,2000.0,1.12,E
0,No,-,No,-,Students,3:04:05,550364,49.32,41.0,1.46,1997.0,1.73,E
1,No,-,No,-,Both,9:10:11:12,550368,12.56,80.0,1.23,1997.0,1.83,H
1,No,-,No,-,Both,6:07:08,550372,21.5,80.0,2.0,2005.0,1.07,M
,,,,,,,550LEA,17.8,1197.0,1.35,1999.0,1.53,
0,Yes,6:7:8:9:10:11:12,Yes,6:7:9:10:11:12,Neither,-,55A000,2.56,80.0,0.65,1997.0,2.27,A
7,No,-,No,-,Neither,-,560304,26.93,32.0,1.14,2000.0,1.95,E
2,No,-,No,-,Neither,-,560316,22.7,30.0,1.11,2002.0,1.83,E
1,Yes,9:10:11:12,Yes,9:10:11:12,Neither,-,560320,12.71,91.0,1.42,1992.0,0.7,H
0,Yes,9:10:11:12,Yes,9:10:11:12,Neither,-,560324,45.29,33.0,0.87,2000.0,1.0,A
0,No,-,No,-,Neither,-,560328,21.15,44.0,1.38,1995.0,2.38,E
-,Yes,9:10:11:12:13,Yes,9:10:11:12:13,Neither,-,560329,,8.0,1.6,,0.61,H
1,No,-,No,-,Neither,-,560330,16.66,53.0,1.1,2003.0,1.47,M
0,No,-,No,-,Neither,-,560331,14.56,45.0,1.05,2002.0,1.61,M
0,Yes,9:10:11:12,Yes,9:10:11:12,Neither,-,560332,65.01,16.0,0.94,2002.0,0.64,A
5,No,-,No,-,Neither,-,560338,21.3,46.0,1.0,1996.0,2.72,E
-,No,-,No,-,Neither,-,560350,,11.0,0.92,1990.0,0.84,T
,,,,,,,560LEA,21.02,409.0,1.14,1998.0,1.2,
1,Yes,4:05,No,-,Neither,-,570306,32.4,24.0,0.71,1995.0,1.27,E
0,No,-,No,-,Neither,-,570312,58.2,7.0,1.0,1998.0,1.49,E
-,No,-,Yes,9:10:11:12:13,Both,9:10:11:12:13,570317,,10.0,1.0,,1.59,H
6,No,-,No,-,Both,9:10:11:12,570318,13.11,71.0,1.37,1998.0,0.55,H
5,Yes,6:07:08,No,-,Neither,-,570319,42.06,45.0,1.29,1991.0,0.75,M
10,Yes,5,No,-,Neither,-,570320,30.2,43.0,1.54,1999.0,3.46,E
,,,,,,,570LEA,30.81,200.0,1.2,1996.0,0.98,
0,No,-,No,-,Neither,-,580308,40.26,7.0,0.25,2001.0,1.52,E
0,No,-,No,-,Neither,-,580312,40.65,5.0,0.19,1994.0,0.9,E
2,No,-,No,-,Neither,-,580316,53.55,7.0,0.47,2003.0,1.72,E
2,No,-,No,-,Neither,-,580320,141.97,5.0,0.71,2003.0,0.91,E
0,No,-,No,-,Neither,-,580324,50.22,7.0,0.37,1997.0,0.45,E
0,No,-,No,-,Neither,-,580344,25.37,10.0,0.25,1995.0,0.63,H
0,No,-,No,-,Neither,-,580350,41.71,6.0,0.2,1996.0,0.88,M
0,No,-,No,-,Neither,-,580356,29.96,5.0,0.26,2002.0,0.89,E
5,Yes,9:10:11:12,No,-,Neither,-,580368,22.53,44.0,1.16,1986.0,0.65,H
0,No,-,No,-,Neither,-,580372,20.41,12.0,0.4,1995.0,2.32,M
,,,,,,,580LEA,37.82,108.0,0.43,1997.0,0.91,
5,Yes,6:7:8:9:10:11:12,Yes,6:7:8:9:10:11:12,Neither,-,58B000,2.25,16.0,0.59,1989.0,1.78,T
1,Yes,3:04:05,No,-,Staff,-,590306,46.74,36.0,0.95,1999.0,0.69,E
3,Yes,6:07:08,No,-,Both,6:07:08,590310,15.88,54.0,1.29,2006.0,0.73,M
2,Yes,3:04:05,No,-,Staff,-,590316,25.71,43.0,1.13,2002.0,0.91,E
1,No,-,No,-,Neither,-,590320,19.54,30.0,1.03,2001.0,1.05,E
