agency_code,crime,short_term,long_term,expulsion
92D000,0.0,0.0,0.0,0.0
92E000,0.0,0.0,0.0,0.0
92F000,0.0,3.88,0.0,0.0
92G000,0.0,2.1,0.0,0.0
92K000,0.18,3.39,0.0,0.0
92L000,0.0,0.0,0.0,0.0
92M000,0.0,27.36,0.33,0.0
92N000,0.0,0.0,0.0,0.0
92P000,0.22,1.08,0.0,0.0
92Q000,0.84,43.7,0.0,0.0
92R000,0.0,0.0,0.0,0.0
92S000,0.0,0.0,0.0,0.0
92T000,0.0,2.24,0.12,0.0
92U000,0.31,1.89,0.0,0.0
92V000,0.0,6.51,0.0,0.0
92W000,0.0,0.0,0.0,0.0
92Y000,0.0,5.98,0.0,0.0
930330,0.61,55.05,0.0,0.0
930340,1.07,12.57,0.0,0.0
930344,1.82,22.42,0.0,0.0
930348,0.87,24.78,0.0,0.0
930352,1.28,48.46,0.51,0.0
930354,1.86,54.38,1.06,0.0
930360,0.96,0.96,0.0,0.0
930700,0.0,28.3,0.0,0.0
930LEA,0.97,37.95,0.0,0.0
930LEA,0.92,35.99,0.31,0.0
930LEA,1.07,12.57,0.0,0.0
930LEA,1.86,54.38,1.06,0.0
93A000,1.29,16.13,1.29,0.0
93J000,0.0,3.26,0.0,0.0
93L000,0.98,0.0,0.0,0.0
940306,0.0,27.78,0.0,0.0
940308,1.83,7.32,0.0,0.0
940314,0.36,51.82,0.18,0.0
940316,1.25,28.97,0.0,0.0
940328,0.82,25.1,0.0,0.0
940LEA,0.27,45.88,0.14,0.0
940LEA,1.25,28.97,0.0,0.0
940LEA,0.82,25.1,0.0,0.0
940LEA,1.83,7.32,0.0,0.0
94Z000,0.0,0.0,0.0,0.0
950308,0.0,0.58,0.0,0.0
950312,0.0,0.0,0.0,0.0
950316,0.37,1.11,0.0,0.0
950320,0.27,1.33,0.0,0.0
950322,0.0,0.35,0.0,0.0
950324,0.0,0.0,0.0,0.0
950328,0.0,0.95,0.0,0.0
950332,0.3,2.1,0.0,0.0
950336,1.46,2.1,0.0,0.0
950338,0.8,0.8,0.0,0.0
950LEA,1.34,1.86,0.0,0.0
950LEA,0.1,0.78,0.0,0.0
95A000,0.0,3.51,0.0,0.0
960312,0.6,43.06,0.0,0.0
960314,0.24,7.64,0.0,0.0
960316,0.0,3.8,0.0,0.0
960318,0.74,52.22,0.0,0.0
960324,1.23,8.96,0.0,0.0
960326,0.91,121.88,0.0,0.0
960329,0.43,17.47,0.0,0.0
960330,0.58,13.48,0.0,0.0
960331,0.35,20.14,0.0,0.0
960332,0.0,0.0,0.0,0.0
960334,0.0,2.43,0.0,0.0
960335,2.09,59.39,0.0,0.0
960336,0.64,7.42,0.0,0.0
960338,0.95,18.48,0.0,0.0
960340,0.65,13.15,0.0,0.0
960344,0.0,4.57,0.0,0.0
960348,0.0,20.79,0.0,0.0
960360,0.0,10.66,0.0,0.0
960370,0.0,0.77,0.0,0.0
960372,0.38,6.23,0.0,0.0
960374,0.0,16.88,0.0,0.0
960380,1.14,29.78,0.0,0.0
960382,0.0,3.63,0.0,0.0
960386,0.6,12.72,0.0,0.0
960387,0.32,10.21,0.0,0.0
960388,0.45,6.7,0.0,0.0
960390,0.0,13.54,0.0,0.0
960450,0.3,6.53,0.0,0.0
960454,0.0,7.55,0.0,0.0
960488,5.71,444.29,0.0,0.0
960490,0.0,1.6,0.0,0.0
960700,0.0,0.23,0.0,0.0
960LEA,2.11,163.68,0.0,0.0
960LEA,0.2,9.34,0.0,0.0
960LEA,0.95,18.89,0.0,0.0
960LEA,,,,
960LEA,0.38,25.84,0.0,0.0
960LEA,0.0,0.23,0.0,0.0
96C000,0.0,0.35,0.0,0.0
96F000,0.0,12.39,0.18,0.0
970308,0.0,0.69,0.0,0.0
970310,0.0,2.21,0.0,0.0
970312,2.67,0.27,0.0,0.0
970315,0.94,20.34,0.0,0.0
970320,5.09,7.17,0.19,0.0
970322,1.02,2.05,0.0,0.26
970337,0.0,1.98,0.0,0.0
970340,0.0,0.0,0.0,0.0
970344,0.0,2.39,0.0,0.0
970348,0.0,3.07,0.0,0.0
970352,0.0,4.88,0.23,0.0
970356,1.05,17.22,0.0,0.0
970358,1.82,21.53,0.0,0.0
970360,0.0,4.17,0.0,0.0
970368,0.47,5.19,0.0,0.0
970370,0.34,1.03,0.0,0.0
970376,0.0,1.71,0.0,0.0
970388,0.42,2.81,0.0,0.0
970389,0.69,2.42,0.17,0.0
970390,1.5,7.97,0.0,0.0
970392,0.0,5.05,0.0,0.0
970393,0.0,0.43,0.0,0.0
970LEA,0.28,2.67,0.02,0.0
970LEA,1.66,8.08,0.03,0.0
970LEA,1.11,12.52,0.05,0.05
97D000,0.0,0.0,0.0,0.0
980306,1.68,32.77,0.0,0.0
980308,0.0,17.91,0.0,0.0
980317,4.46,103.27,0.0,0.0
980318,0.87,125.31,0.0,0.0
980320,0.0,27.13,0.0,0.0
980324,0.0,42.11,0.0,0.0
980336,0.58,68.0,0.0,0.0
980338,0.72,48.46,0.0,0.0
980340,0.0,11.9,0.0,0.0
980342,1.59,32.9,0.0,0.0
980344,0.0,15.84,0.0,0.0
980348,0.0,1.36,0.0,0.0
980352,0.0,4.23,0.0,0.0
980356,0.22,37.22,0.0,0.0
980357,0.0,57.14,0.0,0.0
980360,0.0,2.28,0.0,0.0
980364,0.0,7.83,0.0,0.0
980380,1.07,18.5,0.0,0.0
980384,0.43,27.62,0.0,0.0
980388,0.0,20.7,0.0,0.0
980390,1.4,90.0,0.0,0.0
980392,0.0,26.77,0.26,0.0
980396,0.0,23.09,0.0,0.0
980397,0.0,1.69,0.0,0.0
980398,0.34,0.34,0.0,0.0
980400,0.0,66.85,0.0,0.0
980LEA,1.68,32.77,0.0,0.0
980LEA,0.02,21.9,0.02,0.0
980LEA,0.98,61.57,0.0,0.0
980LEA,1.2,53.4,0.0,0.0
980LEA,,,,
98A000,0.0,11.18,0.0,0.0
98B000,0.0,6.41,0.0,0.0
990304,0.29,3.17,0.0,0.0
990308,0.42,5.02,0.0,0.0
990312,0.0,1.16,0.0,0.0
990316,0.0,1.86,0.0,0.0
990320,0.0,0.41,0.0,0.0
990321,0.65,6.97,0.0,0.0
990322,0.0,9.42,0.0,0.0
990324,0.0,0.0,0.0,0.0
990325,1.25,12.85,0.0,0.0
990326,0.7,3.65,0.0,0.0
990328,0.2,5.31,0.0,0.0
990332,0.0,0.45,0.0,0.0
990336,0.0,0.72,0.0,0.0
990340,28.57,116.33,0.0,0.0
990LEA,3.79,17.17,0.0,0.0
990LEA,0.06,2.24,0.0,0.0
990LEA,0.24,6.22,0.0,0.0
990LEA,0.13,2.01,0.0,0.0
990LEA,0.9,9.38,0.0,0.0
995304,0.62,6.83,0.0,0.0
995308,2.33,9.3,0.0,0.0
995312,0.0,3.66,0.0,0.0
995316,0.0,10.37,0.0,0.0
995320,0.0,13.33,0.83,0.0
995324,0.0,4.63,0.0,0.0
995328,0.0,0.0,0.0,0.0
995330,0.43,7.08,0.14,0.0
995336,0.87,0.87,0.0,0.0
995LEA,0.43,7.08,0.14,0.0
995LEA,0.32,4.66,0.11,0.0
995LEA,,,,
995LEA,,,,
995LEA,0.0,7.28,0.0,0.0
NC-SEA,0.53,9.09,0.09,0.0
NC-SEA,0.22,7.61,0.01,0.0
NC-SEA,1.21,17.75,0.09,0.0
NC-SEA,0.29,11.49,0.03,0.0
NC-SEA,0.79,20.63,0.05,0.0
NC-SEA,1.67,42.14,0.26,0.01
