agency_code,pct_met_ACT WorkKeys_PART,pct_met_Biology_PART,pct_met_English II_PART,pct_met_High School Math_PART,pct_met_Math Grades 3-8_PART,pct_met_Reading Grades 3-8_PART,pct_met_Science Grades 5&8_PART,pct_met_The ACT_PART,pct_met_Total Targets_PART
910360,,,,,100.0,100.0,100.0,,100.0
910364,0.0,80.0,100.0,100.0,,,,0.0,60.0
910368,,0.0,0.0,100.0,,,,0.0,16.7
910370,0.0,100.0,100.0,100.0,,,,33.3,76.9
910376,,,,,100.0,100.0,100.0,,100.0
910380,,,,,100.0,100.0,100.0,,100.0
910382,,100.0,100.0,100.0,,,,100.0,100.0
910384,,,,,100.0,100.0,100.0,,100.0
91A000,,,100.0,,100.0,100.0,100.0,,100.0
91B000,,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0
920302,,,,,100.0,100.0,100.0,,100.0
920303,,,,,100.0,100.0,100.0,,100.0
920304,,,,,100.0,100.0,100.0,,100.0
920306,,,,,100.0,100.0,100.0,,100.0
920307,,,,,100.0,100.0,100.0,,100.0
920308,,,,,100.0,100.0,100.0,,100.0
920312,,,,,100.0,100.0,100.0,,100.0
920316,100.0,14.3,100.0,0.0,,,,57.1,46.7
920317,100.0,100.0,100.0,100.0,,,,83.3,96.4
920318,100.0,87.5,100.0,25.0,,,,25.0,62.9
920320,,,,,100.0,100.0,100.0,,100.0
920325,,,,,100.0,100.0,100.0,,100.0
920326,,,,,100.0,100.0,100.0,,100.0
920327,,,,,100.0,100.0,100.0,,100.0
920328,,,,,100.0,100.0,100.0,,100.0
920329,,,,,100.0,100.0,100.0,,100.0
920332,,,,,100.0,100.0,100.0,,100.0
920334,,,,,100.0,100.0,100.0,,100.0
920336,,,,,100.0,100.0,100.0,,100.0
920340,,,,,100.0,100.0,100.0,,100.0
920342,,,,,100.0,100.0,100.0,,100.0
920344,,,,,100.0,100.0,100.0,,100.0
920348,100.0,57.1,57.1,85.7,,,,71.4,71.0
920352,,,,,100.0,100.0,100.0,,100.0
920356,,,,,100.0,100.0,100.0,,100.0
920358,,,,,100.0,100.0,100.0,,100.0
920360,,,,,100.0,100.0,100.0,,100.0
920362,,,,,100.0,100.0,100.0,,100.0
920364,,,,,100.0,100.0,100.0,,100.0
920368,100.0,28.6,100.0,0.0,,,,0.0,42.4
920369,,,,,100.0,100.0,100.0,,100.0
920370,,,,,100.0,100.0,100.0,,100.0
920376,,,,,100.0,100.0,100.0,,100.0
920380,,,,,100.0,100.0,100.0,,100.0
920381,,,,,0.0,0.0,0.0,,0.0
920384,,,,,100.0,100.0,100.0,,100.0
920388,,,,,100.0,100.0,100.0,,100.0
920390,,,,,100.0,100.0,100.0,,100.0
920391,,,,,100.0,100.0,100.0,,100.0
920393,,,,,100.0,100.0,100.0,,100.0
920394,,,,,100.0,100.0,100.0,,100.0
920396,,,,,100.0,100.0,100.0,,100.0
920398,,,,,100.0,100.0,100.0,,100.0
920399,,,,,100.0,100.0,100.0,,100.0
920400,,,,,100.0,100.0,100.0,,100.0
920402,,,,,100.0,100.0,100.0,,100.0
920403,,,,,100.0,100.0,100.0,,100.0
920404,,,,,100.0,100.0,100.0,,100.0
920408,,,,,100.0,100.0,85.7,,95.2
920410,,,,,100.0,100.0,85.7,,95.2
920411,100.0,100.0,100.0,100.0,,,,83.3,96.7
920412,100.0,87.5,87.5,100.0,,,,37.5,80.6
920413,,,,,100.0,100.0,100.0,,100.0
920414,,,,,100.0,100.0,100.0,,100.0
920415,,,,,100.0,100.0,100.0,,100.0
920416,,,,,100.0,100.0,100.0,,100.0
920417,,,,,100.0,100.0,100.0,,100.0
920420,,,,,100.0,100.0,100.0,,100.0
920424,,,,,100.0,100.0,83.3,,95.5
920428,100.0,100.0,100.0,100.0,,,,100.0,100.0
920436,100.0,57.1,87.5,71.4,,,,14.3,63.6
920438,,,,,100.0,100.0,100.0,,100.0
920439,,,,,100.0,100.0,100.0,,100.0
920440,,,,,100.0,100.0,100.0,,100.0
920441,100.0,100.0,100.0,87.5,,,,100.0,97.1
920442,,,,,100.0,100.0,100.0,,100.0
920443,,,,,100.0,100.0,100.0,,100.0
920444,,,,,100.0,100.0,100.0,,100.0
920445,100.0,83.3,100.0,100.0,,,,50.0,85.7
920446,,,,,100.0,100.0,100.0,,100.0
920447,,,,,100.0,100.0,100.0,,100.0
920448,,,,,100.0,100.0,100.0,,100.0
920449,,,,,100.0,100.0,100.0,,100.0
920450,,,,,100.0,100.0,100.0,,100.0
920451,,,,,100.0,100.0,100.0,,100.0
920452,,,,,100.0,100.0,100.0,,100.0
920453,,,,,100.0,100.0,100.0,,100.0
920454,,,,,100.0,100.0,100.0,,100.0
920455,0.0,83.3,100.0,83.3,,,,50.0,73.1
920456,,,,,100.0,100.0,100.0,,100.0
920457,,,,,100.0,100.0,100.0,,100.0
920458,,,,,100.0,100.0,83.3,,95.8
920459,,,,,100.0,100.0,100.0,,100.0
920460,,,,,100.0,100.0,100.0,,100.0
920464,,,,,100.0,100.0,100.0,,100.0
920466,25.0,28.6,85.7,14.3,,,,14.3,34.4
920467,,,,,100.0,100.0,100.0,,100.0
920468,,,,,100.0,100.0,100.0,,100.0
920469,,,,,100.0,100.0,100.0,,100.0
920470,,,,,100.0,100.0,100.0,,100.0
920471,,,,,100.0,100.0,100.0,,100.0
920472,,,,,100.0,100.0,100.0,,100.0
920473,100.0,100.0,66.7,71.4,,,,57.1,75.0
920474,,,,,100.0,100.0,100.0,,100.0
920476,,,,,100.0,100.0,100.0,,100.0
920480,,,,,100.0,100.0,100.0,,100.0
920484,,,,,100.0,100.0,100.0,,100.0
920488,,,,,100.0,100.0,100.0,,100.0
920492,,,,,100.0,100.0,100.0,,100.0
920494,,,,,100.0,100.0,100.0,,100.0
920495,100.0,100.0,100.0,42.9,,,,57.1,76.7
920496,,,,,100.0,100.0,100.0,,100.0
920500,100.0,57.1,100.0,42.9,,,,28.6,62.5
920501,,,,,100.0,100.0,100.0,,100.0
920502,,,,,100.0,100.0,100.0,,100.0
920504,,,,,100.0,100.0,100.0,,100.0
920506,,,,,100.0,100.0,100.0,,100.0
920508,,,,,100.0,100.0,100.0,,100.0
920512,,,,,100.0,100.0,85.7,,95.2
920514,,,,,100.0,100.0,100.0,,100.0
920516,,,,,100.0,100.0,100.0,,100.0
920520,,,,,100.0,100.0,100.0,,100.0
920521,,,,,100.0,100.0,100.0,,100.0
920522,,,,,100.0,100.0,100.0,,100.0
920523,,,,,100.0,100.0,100.0,,100.0
920524,,,,,100.0,100.0,100.0,,100.0
920525,,,,,100.0,100.0,100.0,,100.0
920526,100.0,100.0,100.0,100.0,,,,71.4,93.9
920528,,,100.0,,,,,,100.0
920529,,,,,100.0,100.0,100.0,,100.0
920530,,,,,100.0,100.0,100.0,,100.0
920531,,,,,100.0,100.0,100.0,,100.0
920532,,,,,100.0,100.0,100.0,,100.0
920533,,,,,100.0,100.0,100.0,,100.0
920536,,,,,100.0,100.0,100.0,,100.0
920540,,,,,100.0,100.0,100.0,,100.0
920542,,,,,100.0,100.0,100.0,,100.0
920543,,,,,100.0,100.0,100.0,,100.0
920544,,,,,100.0,100.0,100.0,,100.0
920545,,,,,100.0,100.0,100.0,,100.0
920546,100.0,71.4,85.7,14.3,,,,42.9,59.4
920547,,,,,100.0,100.0,100.0,,100.0
920548,,,,,100.0,100.0,100.0,,100.0
920549,,,,,100.0,100.0,100.0,,100.0
920550,,,,,100.0,100.0,100.0,,100.0
920551,,,,,100.0,100.0,100.0,,100.0
920552,100.0,28.6,100.0,0.0,,,,42.9,46.7
920554,,,,,100.0,100.0,100.0,,100.0
920556,,0.0,0.0,0.0,,,,0.0,0.0
920557,,,,,100.0,100.0,100.0,,100.0
920560,,,,,100.0,100.0,100.0,,100.0
920562,100.0,0.0,28.6,66.7,,,,0.0,32.1
920564,,,,,100.0,100.0,100.0,,100.0
920568,,,,,100.0,100.0,100.0,,100.0
920569,,,,,100.0,100.0,100.0,,100.0
920570,,,,,100.0,100.0,100.0,,100.0
920571,,,,,100.0,100.0,100.0,,100.0
920572,,,,,100.0,100.0,100.0,,100.0
920576,,,,,100.0,100.0,100.0,,100.0
920580,,,,,100.0,100.0,100.0,,100.0
920581,100.0,100.0,100.0,100.0,,,,100.0,100.0
920582,,100.0,100.0,100.0,,,,100.0,100.0
920583,,100.0,100.0,100.0,,,,100.0,100.0
920584,,,,,100.0,100.0,100.0,,100.0
920585,,100.0,,100.0,100.0,100.0,100.0,100.0,100.0
920586,,100.0,,100.0,100.0,100.0,100.0,100.0,100.0
920588,100.0,100.0,100.0,83.3,,,,16.7,76.9
920592,,,,,100.0,100.0,100.0,,100.0
920593,,,,,100.0,100.0,100.0,,100.0
920594,,,,,100.0,100.0,100.0,,100.0
920595,100.0,83.3,83.3,50.0,,,,16.7,61.5
920596,,,,,100.0,100.0,100.0,,100.0
920597,,,,,100.0,100.0,100.0,,100.0
920598,,,,,100.0,100.0,100.0,,100.0
920599,,,,,100.0,100.0,100.0,,100.0
920600,,,,,100.0,100.0,100.0,,100.0
920601,,,,,100.0,100.0,100.0,,100.0
920604,,,,,100.0,100.0,100.0,,100.0
920606,,,,,100.0,100.0,100.0,,100.0
920607,,,,,100.0,100.0,100.0,,100.0
920608,,,,,100.0,100.0,100.0,,100.0
920614,,,,,100.0,100.0,100.0,,100.0
920616,,,,,100.0,100.0,100.0,,100.0
920618,,,,,100.0,100.0,100.0,,100.0
920620,,,,,100.0,100.0,100.0,,100.0
920624,,,,,100.0,100.0,100.0,,100.0
920626,,,,,100.0,100.0,100.0,,100.0
920628,,,,,100.0,100.0,100.0,,100.0
920632,,,,,100.0,100.0,100.0,,100.0
920636,,,,,100.0,100.0,100.0,,100.0
92B000,,,,,100.0,100.0,100.0,,100.0
92D000,,,,,100.0,100.0,100.0,,100.0
92E000,,,,,100.0,100.0,100.0,,100.0
92F000,,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0
92G000,,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0
92K000,,100.0,100.0,100.0,,,,100.0,100.0
92L000,,,,,100.0,100.0,100.0,,100.0
92M000,,,,,100.0,100.0,100.0,,100.0
92N000,,,,,100.0,100.0,,,100.0
92P000,,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0
92Q000,,,,,100.0,100.0,,,100.0
92R000,,,,,100.0,100.0,100.0,,100.0
92S000,,,,,100.0,100.0,100.0,,100.0
92T000,,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0
92U000,,100.0,100.0,100.0,,,,100.0,100.0
92V000,,,,,100.0,100.0,100.0,,100.0
92W000,,,,,100.0,100.0,100.0,,100.0
92Y000,,,,,100.0,100.0,100.0,,100.0
930330,,,,,100.0,100.0,100.0,,100.0
930340,,,,,100.0,100.0,100.0,,100.0
930344,,,,,100.0,100.0,,,100.0
930348,,,,,100.0,100.0,100.0,,100.0
930352,100.0,100.0,100.0,100.0,,,,100.0,100.0
930354,,,,,100.0,100.0,100.0,,100.0
93A000,,,,,100.0,100.0,,,100.0
93J000,,,,,100.0,100.0,,,100.0
93L000,,0.0,0.0,0.0,,,,0.0,0.0
93M000,,,,,100.0,100.0,100.0,,100.0
93N000,,,,,100.0,100.0,100.0,,100.0
940306,,,,,100.0,100.0,,,100.0
940308,,,,,100.0,100.0,,,100.0
940314,,,,,100.0,100.0,100.0,,100.0
940316,,100.0,100.0,100.0,,,,100.0,100.0
940328,,,,,100.0,100.0,100.0,,100.0
94Z000,0.0,100.0,100.0,100.0,,,,100.0,71.4
950308,,,,,100.0,100.0,100.0,,100.0
950312,,,,,100.0,100.0,100.0,,100.0
950316,,,,,100.0,100.0,100.0,,100.0
950320,,,,,100.0,100.0,100.0,,100.0
950322,,,,,100.0,100.0,100.0,,100.0
950324,,,,,100.0,100.0,100.0,,100.0
950328,,,,,100.0,100.0,100.0,,100.0
950332,,,,,100.0,100.0,100.0,,100.0
950336,100.0,100.0,100.0,100.0,,,,100.0,100.0
950338,100.0,100.0,100.0,100.0,,,,100.0,100.0
95A000,,,,,100.0,100.0,100.0,,100.0
960312,,,,,100.0,100.0,100.0,,100.0
960314,,,,,100.0,100.0,,,100.0
960316,,,,,100.0,100.0,,,100.0
960318,,,,,100.0,100.0,100.0,,100.0
960324,100.0,100.0,100.0,100.0,,,,100.0,100.0
960326,,,,,100.0,100.0,100.0,,100.0
960329,,,,,100.0,100.0,100.0,,100.0
960330,100.0,100.0,100.0,100.0,,,,100.0,100.0
960331,,,,,100.0,100.0,100.0,,100.0
960332,,,,,100.0,100.0,,,100.0
960334,,,,,100.0,100.0,100.0,,100.0
960335,,100.0,100.0,100.0,,,,66.7,91.7
960336,,,,,100.0,100.0,,,100.0
960338,,,,,100.0,100.0,100.0,,100.0
960340,,,,,100.0,100.0,100.0,,100.0
960344,,,,,100.0,100.0,,,100.0
960348,,,,,100.0,100.0,100.0,,100.0
960360,,,,,100.0,100.0,100.0,,100.0
960370,,,,,100.0,100.0,100.0,,100.0
960372,100.0,100.0,100.0,100.0,,,,100.0,100.0
960374,,,,,100.0,100.0,100.0,,100.0
960380,100.0,100.0,100.0,100.0,,,,50.0,88.9
960382,,,,,100.0,100.0,,,100.0
960386,100.0,100.0,100.0,100.0,,,,50.0,88.9
960387,,,,,100.0,100.0,100.0,,100.0
960388,,,,,100.0,100.0,100.0,,100.0
960450,,,,,100.0,100.0,100.0,,100.0
960454,,,,,100.0,100.0,100.0,,100.0
960488,,,,,100.0,100.0,,,100.0
960490,,100.0,100.0,100.0,,,,100.0,100.0
960700,,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0
96C000,,,,,100.0,100.0,100.0,,100.0
96F000,,,,,100.0,100.0,100.0,,100.0
970308,,,,,100.0,100.0,100.0,,100.0
970310,,,,,100.0,100.0,100.0,,100.0
970312,,,,,100.0,100.0,100.0,,100.0
970315,,,,,100.0,100.0,100.0,,100.0
970320,100.0,100.0,100.0,100.0,,,,100.0,100.0
970322,,,,,100.0,100.0,100.0,,100.0
970337,,,,,100.0,100.0,100.0,,100.0
970340,,,,,100.0,100.0,100.0,,100.0
970344,,,,,100.0,100.0,100.0,,100.0
970348,,,,,100.0,100.0,100.0,,100.0
970352,,,,,100.0,100.0,100.0,,100.0
970356,100.0,100.0,100.0,100.0,,,,100.0,100.0
970358,,,,,100.0,100.0,100.0,,100.0
970360,,,,,100.0,100.0,100.0,,100.0
970368,,,,,100.0,100.0,,,100.0
970370,,,,,100.0,100.0,100.0,,100.0
970376,,,,,100.0,100.0,,,100.0
970388,100.0,100.0,100.0,100.0,,,,100.0,100.0
970389,,,,,100.0,100.0,100.0,,100.0
970390,100.0,100.0,100.0,100.0,,,,100.0,100.0
970392,,,,,100.0,100.0,100.0,,100.0
970393,,100.0,100.0,100.0,,,,100.0,100.0
97D000,,,,,100.0,100.0,100.0,,100.0
980306,,,,,100.0,100.0,,,100.0
980308,,,,,100.0,100.0,100.0,,100.0
980317,,,,,100.0,100.0,100.0,,100.0
980318,100.0,100.0,40.0,100.0,,,,20.0,70.8
980320,,,,,100.0,100.0,100.0,,100.0
980324,,,,,100.0,100.0,100.0,,100.0
980336,100.0,100.0,100.0,100.0,,,,100.0,100.0
980338,,,,,100.0,100.0,100.0,,100.0
980340,,,,,100.0,100.0,100.0,,100.0
980342,100.0,100.0,100.0,100.0,,,,100.0,100.0
980344,,,,,100.0,100.0,100.0,,100.0
980348,,,,,100.0,100.0,100.0,,100.0
980352,,,,,100.0,100.0,100.0,,100.0
980356,,,,,100.0,100.0,100.0,,100.0
980357,,,,,100.0,100.0,100.0,,100.0
980360,,,,,100.0,100.0,100.0,,100.0
980364,,,,,100.0,100.0,100.0,,100.0
980380,,,,,100.0,100.0,100.0,,100.0
980384,,,,,100.0,100.0,100.0,,100.0
980388,,,,,100.0,100.0,100.0,,100.0
980390,,,,,100.0,100.0,100.0,,100.0
980392,,,,,100.0,100.0,100.0,,100.0
980396,,,,,100.0,100.0,100.0,,100.0
980397,,,100.0,,,,,,100.0
980398,,100.0,100.0,100.0,,,,100.0,100.0
980400,,,,,100.0,100.0,100.0,,100.0
98A000,,,,,100.0,100.0,100.0,,100.0
98B000,,0.0,100.0,100.0,100.0,100.0,100.0,100.0,94.4
990304,,,,,100.0,100.0,100.0,,100.0
990308,,,,,100.0,100.0,100.0,,100.0
990312,,,,,100.0,100.0,100.0,,100.0
990316,,,,,100.0,100.0,100.0,,100.0
990320,,,,,100.0,100.0,100.0,,100.0
990321,,,,,100.0,100.0,100.0,,100.0
990322,100.0,100.0,100.0,100.0,,,,100.0,100.0
990324,,,,,100.0,100.0,100.0,,100.0
990325,,,,,100.0,100.0,100.0,,100.0
990326,33.3,100.0,75.0,100.0,,,,75.0,78.9
990328,,,,,100.0,100.0,100.0,,100.0
990332,,100.0,100.0,100.0,,,,100.0,100.0
990336,,,,,100.0,100.0,100.0,,100.0
995304,,,,,100.0,100.0,,,100.0
995312,,,,,100.0,100.0,100.0,,100.0
995316,,,,,100.0,100.0,100.0,,100.0
995320,,,,,100.0,100.0,,,100.0
995324,,,,,100.0,100.0,100.0,,100.0
995328,,,,,100.0,100.0,100.0,,100.0
995330,100.0,100.0,100.0,100.0,,,,100.0,100.0
995336,,,,,100.0,100.0,,,100.0
NC-SEA,80.0,100.0,100.0,100.0,100.0,100.0,100.0,80.0,95.0
