District Name,unit_code,School Name,State Board Region,SPG Grade,SPG Score,Reading SPG Grade,Reading SPG Score,Math SPG Grade,Math SPG Score,EVAAS Growth Status,EVAAS Growth Score,Overall Achievement Score,Reading Score,Math Score,Science Score,Math I Score,English II Score,Biology Score,ACT Score,ACT WorkKeys Score,Passing Math III,4-Year Cohort Graduation Rate Score,State Gap Compared
Charlotte-Mecklenburg Schools,600382,Elizabeth Lane Elem,Southwest Region,A,87.0,86.0,A,88.0,A,Met,81.6,89,86,89,94,,,,,,,,Y
Charlotte-Mecklenburg Schools,600383,Elon Park Elementary,Southwest Region,A+NG,89.0,85.0,A,90.0,A,Exceeded,88.3,90,86,91,95,,,,,,,,Y
Charlotte-Mecklenburg Schools,600384,Elizabeth Traditional Elem,Southwest Region,B,71.0,68.0,C,73.0,B,NotMet,67.3,72,69,72,80,,,,,,,,
Charlotte-Mecklenburg Schools,600385,Endhaven Elementary,Southwest Region,B,75.0,69.0,C,75.0,B,Met,82.0,73,68,72,90,,,,,,,,
Charlotte-Mecklenburg Schools,600386,Hawthorne High,Southwest Region,B,81.0,,,,,Met,83.9,81,,,,71,87,86,58,63,100,82,
Charlotte-Mecklenburg Schools,600392,Polo Ridge Elementary,Southwest Region,A+NG,88.0,86.0,A,89.0,A,Met,77.5,90,88,92,93,,,,,,,,Y
Charlotte-Mecklenburg Schools,600394,Francis Bradley Middle,Southwest Region,B,77.0,72.0,B,76.0,B,Exceeded,97.7,72,68,70,82,100,,,,,,,
Charlotte-Mecklenburg Schools,600397,Garinger High,Southwest Region,D,54.0,,,,,Exceeded,92.1,44,,,,19,32,33,28,50,100,80,
Charlotte-Mecklenburg Schools,600398,Greenway Park Elementary,Southwest Region,D,52.0,51.0,D,50.0,D,Met,79.5,45,43,44,50,,,,,,,,
Charlotte-Mecklenburg Schools,600399,Alexander Graham Middle,Southwest Region,B,78.0,75.0,B,73.0,B,Exceeded,94.5,74,72,68,85,100,,,,,,,
Charlotte-Mecklenburg Schools,600405,Harding University High,Southwest Region,D,50.0,,,,,NotMet,56.8,49,,,,24,30,44,24,67,100,76,
Charlotte-Mecklenburg Schools,600406,Hawk Ridge Elementary,Southwest Region,A+NG,87.0,83.0,B,86.0,A,Exceeded,91.7,86,83,86,100,,,,,,,,Y
Charlotte-Mecklenburg Schools,600408,Lawrence Orr Elementary,Southwest Region,C,59.0,51.0,D,64.0,C,Exceeded,93.9,51,41,57,62,,,,,,,,
Charlotte-Mecklenburg Schools,600409,Parkside Elementary,Southwest Region,C,65.0,65.0,C,60.0,C,Met,76.2,63,62,59,80,,,,,,,,
Charlotte-Mecklenburg Schools,600410,Hickory Grove Elementary,Southwest Region,D,54.0,46.0,D,56.0,C,Met,83.4,47,39,49,70,,,,,,,,
Charlotte-Mecklenburg Schools,600411,Highland Creek Elementary,Southwest Region,B,76.0,69.0,C,78.0,B,Exceeded,86.9,73,68,75,85,,,,,,,,
Charlotte-Mecklenburg Schools,600412,Hidden Valley Elementary,Southwest Region,D,53.0,41.0,D,60.0,C,Exceeded,87.2,45,31,53,64,,,,,,,,
Charlotte-Mecklenburg Schools,600413,Highland Mill Montessori,Southwest Region,A,85.0,83.0,B,87.0,A,Exceeded,86.7,84,83,87,78,,,,,,,,N
Charlotte-Mecklenburg Schools,600414,Highland Renaissance Academy,Southwest Region,D,53.0,45.0,D,61.0,C,NotMet,68.1,49,39,57,57,,,,,,,,
Charlotte-Mecklenburg Schools,600415,Hopewell High,Southwest Region,C,63.0,,,,,NotMet,58.1,64,,,,46,47,49,46,82,100,92,
Charlotte-Mecklenburg Schools,600416,Hornets Nest Elementary,Southwest Region,C,61.0,51.0,D,69.0,C,Exceeded,87.0,54,42,64,61,,,,,,,,
Charlotte-Mecklenburg Schools,600418,Croft Community Elementary,Southwest Region,C,69.0,64.0,C,68.0,C,Exceeded,89.9,64,60,62,80,,,,,,,,
Charlotte-Mecklenburg Schools,600420,Huntersville Elementary,Southwest Region,A+NG,86.0,82.0,B,88.0,A,Exceeded,86.5,86,82,88,91,,,,,,,,Y
Charlotte-Mecklenburg Schools,600422,Huntingtowne Farms Elementary,Southwest Region,C,61.0,54.0,D,63.0,C,Exceeded,87.7,54,46,58,74,,,,,,,,
Charlotte-Mecklenburg Schools,600424,Idlewild Elementary,Southwest Region,C,66.0,55.0,C,71.0,B,Met,80.0,62,49,71,77,,,,,,,,
Charlotte-Mecklenburg Schools,600426,Independence High,Southwest Region,B,77.0,,,,,Exceeded,100.0,71,,,,63,61,63,55,91,94,91,
Charlotte-Mecklenburg Schools,600428,James Martin Middle,Southwest Region,D,47.0,50.0,D,32.0,F,Met,80.8,38,40,26,61,100,,,,,,,
Charlotte-Mecklenburg Schools,600429,Morehead STEM Academy,Southwest Region,B,78.0,75.0,B,71.0,B,Met,81.0,77,72,74,94,93,,,,,,,
Charlotte-Mecklenburg Schools,600431,Jay M Robinson Middle,Southwest Region,A,91.0,87.0,A,91.0,A,Exceeded,92.3,91,88,90,100,100,,,,,,,Y
Charlotte-Mecklenburg Schools,600432,Joseph W Grier Academy,Southwest Region,C,64.0,57.0,C,66.0,C,Met,82.6,60,51,63,77,,,,,,,,
Charlotte-Mecklenburg Schools,600433,J.V. Washam Elementary,Southwest Region,A+NG,85.0,77.0,B,90.0,A,Exceeded,91.4,83,76,88,89,,,,,,,,Y
Charlotte-Mecklenburg Schools,600434,Kennedy Middle,Southwest Region,C,59.0,60.0,C,47.0,D,Exceeded,93.9,50,52,40,68,100,,,,,,,
Charlotte-Mecklenburg Schools,600435,Trillium Springs Montessori,Southwest Region,C,64.0,73.0,B,50.0,D,Met,77.6,61,71,50,,,,,,,,,
Charlotte-Mecklenburg Schools,600436,Lake Wylie Elementary,Southwest Region,C,65.0,62.0,C,64.0,C,Exceeded,88.8,59,56,59,68,,,,,,,,
Charlotte-Mecklenburg Schools,600437,Ballantyne Elementary,Southwest Region,B,83.0,78.0,B,85.0,A,Exceeded,88.4,82,78,82,91,,,,,,,,
Charlotte-Mecklenburg Schools,600438,Lansdowne Elementary,Southwest Region,C,66.0,64.0,C,69.0,C,Met,73.3,64,63,66,61,,,,,,,,
Charlotte-Mecklenburg Schools,600439,Turning Point Academy,Southwest Region,,,,,,,,,,,,,,,,,,,,
Charlotte-Mecklenburg Schools,600440,Lebanon Road Elementary,Southwest Region,C,67.0,60.0,C,69.0,C,Exceeded,90.8,62,52,66,76,,,,,,,,
Charlotte-Mecklenburg Schools,600442,Blythe Elementary,Southwest Region,C,68.0,64.0,C,67.0,C,Met,81.6,64,59,65,77,,,,,,,,
Charlotte-Mecklenburg Schools,600443,Levine Middle College High,Southwest Region,A,97.0,,,,,,,100,,,,,,,95,,100,100,N
Charlotte-Mecklenburg Schools,600444,Long Creek Elementary,Southwest Region,C,69.0,67.0,C,68.0,C,Met,83.8,65,62,65,73,,,,,,,,
Charlotte-Mecklenburg Schools,600445,Mallard Creek High,Southwest Region,B,80.0,,,,,Exceeded,99.7,76,,,,60,64,75,60,75,100,100,
Charlotte-Mecklenburg Schools,600446,Mallard Creek Elementary,Southwest Region,C,57.0,58.0,C,62.0,C,NotMet,58.7,57,56,59,53,,,,,,,,
Charlotte-Mecklenburg Schools,600447,Matthews Elementary,Southwest Region,B,81.0,76.0,B,83.0,B,Exceeded,91.3,78,74,81,85,,,,,,,,
Charlotte-Mecklenburg Schools,600448,Martin Luther King Jr Middle,Southwest Region,D,41.0,40.0,D,30.0,F,Met,82.2,31,28,22,55,94,,,,,,,
Charlotte-Mecklenburg Schools,600449,McAlpine Elementary,Southwest Region,B,77.0,74.0,B,78.0,B,Met,70.5,79,74,81,85,,,,,,,,
Charlotte-Mecklenburg Schools,600450,McClintock Middle,Southwest Region,D,48.0,53.0,D,38.0,F,NotMet,64.5,44,46,34,61,94,,,,,,,
Charlotte-Mecklenburg Schools,600451,McKee Road Elementary,Southwest Region,A+NG,88.0,81.0,B,89.0,A,Exceeded,90.5,87,82,89,100,,,,,,,,Y
Charlotte-Mecklenburg Schools,600453,Merry Oaks Elementary,Southwest Region,C,58.0,40.0,D,71.0,B,Exceeded,92.0,50,29,66,72,,,,,,,,
Charlotte-Mecklenburg Schools,600454,Metro School,Southwest Region,,,,,,,,,,,,,,,,,,,,
Charlotte-Mecklenburg Schools,600455,Mint Hill Middle,Southwest Region,C,69.0,69.0,C,66.0,C,NotMet,56.3,72,67,69,86,100,,,,,,,
Charlotte-Mecklenburg Schools,600457,Rocky River High,Southwest Region,C,56.0,,,,,NotMet,61.3,54,,,,33,42,40,28,57,100,89,
Charlotte-Mecklenburg Schools,600459,Montclaire Elementary,Southwest Region,D,48.0,42.0,D,51.0,D,Exceeded,87.3,39,31,42,48,,,,,,,,
Charlotte-Mecklenburg Schools,600461,Lincoln Heights Academy,Southwest Region,,,,,,,,,,,,,,,,,,,,
Charlotte-Mecklenburg Schools,600462,Mountain Island Lake Academy,Southwest Region,C,55.0,56.0,C,56.0,C,NotMet,59.9,54,53,54,60,,,,,,,,
Charlotte-Mecklenburg Schools,600463,River Oaks Academy,Southwest Region,C,60.0,57.0,C,59.0,C,Met,75.5,56,51,54,73,,,,,,,,
Charlotte-Mecklenburg Schools,600464,Myers Park Traditional,Southwest Region,C,69.0,70.0,B,70.0,B,Met,78.3,67,67,68,66,,,,,,,,
Charlotte-Mecklenburg Schools,600466,Myers Park High,Southwest Region,B,83.0,,,,,Exceeded,90.4,81,,,,71,77,74,81,84,94,94,
Charlotte-Mecklenburg Schools,600468,Nathaniel Alexander Elementary,Southwest Region,C,58.0,46.0,D,59.0,C,Exceeded,88.8,51,39,51,81,,,,,,,,
Charlotte-Mecklenburg Schools,600471,Nations Ford Elementary,Southwest Region,D,51.0,42.0,D,55.0,C,Exceeded,89.0,41,31,46,59,,,,,,,,
Charlotte-Mecklenburg Schools,600474,Newell Elementary,Southwest Region,D,49.0,45.0,D,53.0,D,Met,73.4,43,36,47,52,,,,,,,,
Charlotte-Mecklenburg Schools,600478,J H Gunn Elementary,Southwest Region,C,57.0,48.0,D,59.0,C,Met,82.5,51,40,56,71,,,,,,,,
Charlotte-Mecklenburg Schools,600479,Northeast Middle,Southwest Region,D,49.0,55.0,C,40.0,D,NotMet,69.6,44,48,33,57,86,,,,,,,
Charlotte-Mecklenburg Schools,600480,North Mecklenburg High,Southwest Region,C,61.0,,,,,NotMet,54.8,62,,,,41,53,51,48,64,100,94,
Charlotte-Mecklenburg Schools,600481,Northridge Middle,Southwest Region,C,57.0,56.0,C,51.0,D,Exceeded,89.5,49,46,43,61,83,,,,,,,
Charlotte-Mecklenburg Schools,600482,Northwest School of the Arts,Southwest Region,B,84.0,81.0,B,78.0,B,Exceeded,95.4,81,78,74,78,80,85,78,83,,100,100,
Charlotte-Mecklenburg Schools,600484,Oakhurst STEAM Academy,Southwest Region,C,60.0,54.0,D,61.0,C,Met,81.5,55,47,56,77,,,,,,,,
Charlotte-Mecklenburg Schools,600485,Oakdale Elementary,Southwest Region,D,53.0,52.0,D,52.0,D,Exceeded,85.1,45,45,43,50,,,,,,,,
Charlotte-Mecklenburg Schools,600488,Oaklawn Language Academy,Southwest Region,B,76.0,75.0,B,76.0,B,Exceeded,85.7,74,71,75,73,93,,,,,,,
Charlotte-Mecklenburg Schools,600489,Bruns Academy,Southwest Region,F,30.0,32.0,F,25.0,F,Met,70.6,20,21,14,40,,,,,,,,
Charlotte-Mecklenburg Schools,600491,Olde Providence Elementary,Southwest Region,A+NG,88.0,85.0,A,90.0,A,Exceeded,91.5,87,85,88,91,,,,,,,,Y
Charlotte-Mecklenburg Schools,600492,Park Road Montessori,Southwest Region,B,83.0,86.0,A,78.0,B,Met,82.0,84,88,76,94,,,,,,,,
Charlotte-Mecklenburg Schools,600493,Palisades Park Elementary,Southwest Region,B,83.0,75.0,B,86.0,A,Exceeded,96.4,80,72,85,91,,,,,,,,
Charlotte-Mecklenburg Schools,600494,Paw Creek Elementary,Southwest Region,C,64.0,52.0,D,68.0,C,Exceeded,89.9,57,45,62,84,,,,,,,,
Charlotte-Mecklenburg Schools,600496,Phillip O Berry Academy of Technology,Southwest Region,B,78.0,,,,,Met,72.7,80,,,,78,71,65,65,81,100,100,
Charlotte-Mecklenburg Schools,600497,Piedmont IB Middle,Southwest Region,A+NG,90.0,89.0,A,84.0,B,Exceeded,100.0,87,88,81,100,100,,,,,,,Y
Charlotte-Mecklenburg Schools,600498,Performance Learning Center,Southwest Region,C,61.0,,,,,NotMet,59.5,62,,,,23,53,49,76,,89,92,
Charlotte-Mecklenburg Schools,600500,Pineville Elementary,Southwest Region,C,67.0,64.0,C,66.0,C,Exceeded,91.0,61,58,61,71,,,,,,,,
Charlotte-Mecklenburg Schools,600501,Pinewood Elementary,Southwest Region,C,57.0,51.0,D,61.0,C,Exceeded,90.4,49,43,54,57,,,,,,,,
Charlotte-Mecklenburg Schools,600503,Piney Grove Elementary,Southwest Region,C,60.0,51.0,D,65.0,C,Exceeded,85.7,54,43,60,68,,,,,,,,
Charlotte-Mecklenburg Schools,600507,Providence Spring Elementary,Southwest Region,A+NG,93.0,90.0,A,93.0,A,Met,84.7,95,93,100,100,,,,,,,,Y
Charlotte-Mecklenburg Schools,600508,Providence High,Southwest Region,A+NG,95.0,,,,,Exceeded,99.2,94,,,,93,91,88,100,95,100,100,Y
Charlotte-Mecklenburg Schools,600509,Quail Hollow Middle,Southwest Region,C,60.0,58.0,C,52.0,D,Exceeded,93.6,52,50,42,67,92,,,,,,,
Charlotte-Mecklenburg Schools,600512,Rama Road Elementary,Southwest Region,C,55.0,51.0,D,55.0,C,Exceeded,90.2,47,42,46,65,,,,,,,,
Charlotte-Mecklenburg Schools,600513,Randolph Middle,Southwest Region,B,80.0,84.0,B,73.0,B,NotMet,65.7,83,84,77,91,100,,100,,,,,
Charlotte-Mecklenburg Schools,600514,Ranson Middle,Southwest Region,D,53.0,53.0,D,39.0,F,Exceeded,92.5,43,42,31,73,85,,,,,,,
Charlotte-Mecklenburg Schools,600516,Reedy Creek Elementary,Southwest Region,C,68.0,58.0,C,69.0,C,Exceeded,90.2,62,53,63,86,,,,,,,,
Charlotte-Mecklenburg Schools,600517,Reid Park Academy,Southwest Region,F,39.0,38.0,F,40.0,D,Met,82.8,28,27,28,32,,,,,,,,
Charlotte-Mecklenburg Schools,600518,Ridge Road Middle,Southwest Region,C,62.0,60.0,C,52.0,D,Met,81.6,57,55,48,77,100,,,,,,,
Charlotte-Mecklenburg Schools,600519,Sedgefield Elementary,Southwest Region,D,46.0,42.0,D,57.0,C,NotMet,63.5,42,34,53,32,,,,,,,,
Charlotte-Mecklenburg Schools,600520,Sedgefield Middle,Southwest Region,D,41.0,44.0,D,31.0,F,Met,73.7,33,34,23,52,93,,,,,,,
Charlotte-Mecklenburg Schools,600521,Stoney Creek Elementary,Southwest Region,C,62.0,53.0,D,63.0,C,Exceeded,90.7,54,45,57,74,,,,,,,,
Charlotte-Mecklenburg Schools,600522,Selwyn Elementary,Southwest Region,B,79.0,77.0,B,81.0,B,Met,71.7,81,79,81,87,,,,,,,,
Charlotte-Mecklenburg Schools,600527,Shamrock Gardens Elementary,Southwest Region,C,63.0,57.0,C,69.0,C,Met,84.9,57,53,63,52,,,,,,,,
Charlotte-Mecklenburg Schools,600530,Sharon Elementary,Southwest Region,B,81.0,79.0,B,79.0,B,Met,77.6,82,82,79,93,,,,,,,,
Charlotte-Mecklenburg Schools,600532,Waddell Language Academy,Southwest Region,B,83.0,84.0,B,80.0,B,Exceeded,92.6,81,82,77,86,100,,,,,,,
Charlotte-Mecklenburg Schools,600534,Smithfield Elementary,Southwest Region,B,72.0,68.0,C,74.0,B,Exceeded,86.0,68,64,70,75,,,,,,,,
Charlotte-Mecklenburg Schools,600535,South Mecklenburg High,Southwest Region,B,82.0,,,,,Exceeded,100.0,78,,,,71,70,66,69,76,100,94,
Charlotte-Mecklenburg Schools,600537,South Charlotte Middle,Southwest Region,A,86.0,82.0,B,85.0,A,Exceeded,91.6,85,82,83,93,100,,,,,,,Y
Charlotte-Mecklenburg Schools,600538,Southwest Middle School,Southwest Region,C,60.0,58.0,C,51.0,D,Exceeded,93.1,52,50,43,72,100,,,,,,,
Charlotte-Mecklenburg Schools,600545,Starmount Acad of Excellence,Southwest Region,D,46.0,39.0,F,51.0,D,Met,76.1,39,31,44,47,,,,,,,,
Charlotte-Mecklenburg Schools,600546,Statesville Road Elementary,Southwest Region,C,65.0,52.0,D,68.0,C,Exceeded,92.5,58,43,62,86,,,,,,,,
Charlotte-Mecklenburg Schools,600549,Steele Creek Elementary,Southwest Region,C,63.0,53.0,D,69.0,C,Exceeded,92.6,56,44,64,68,,,,,,,,
Charlotte-Mecklenburg Schools,600550,Sterling Elementary,Southwest Region,F,38.0,34.0,F,45.0,D,NotMet,66.4,31,27,36,28,,,,,,,,
Charlotte-Mecklenburg Schools,600553,Thomasboro Academy,Southwest Region,D,45.0,39.0,F,40.0,D,Exceeded,87.3,34,28,30,65,,,,,,,,
Charlotte-Mecklenburg Schools,600557,Torrence Creek Elementary,Southwest Region,A+NG,85.0,78.0,B,88.0,A,Met,84.1,85,79,88,100,,,,,,,,Y
Charlotte-Mecklenburg Schools,600558,Grand Oak Elementary,Southwest Region,A,86.0,85.0,A,85.0,A,Exceeded,87.9,86,85,85,95,,,,,,,,N
Charlotte-Mecklenburg Schools,600562,Tuckaseegee Elementary,Southwest Region,D,47.0,44.0,D,46.0,D,Met,83.0,38,35,36,50,,,,,,,,
Charlotte-Mecklenburg Schools,600565,University Park Creative Arts,Southwest Region,C,60.0,54.0,D,66.0,C,Met,77.8,56,47,63,58,,,,,,,,
Charlotte-Mecklenburg Schools,600566,University Meadows Elementary,Southwest Region,C,64.0,58.0,C,67.0,C,Exceeded,89.1,58,51,62,72,,,,,,,,
Charlotte-Mecklenburg Schools,600567,Charlotte Engineering Early College-UNCC,Southwest Region,B,73.0,,,,,Met,78.1,72,,,,71,82,62,,,,,
Charlotte-Mecklenburg Schools,600571,Irwin Academic Center,Southwest Region,B,75.0,77.0,B,73.0,B,NotMet,51.4,81,82,78,83,,,,,,,,
Charlotte-Mecklenburg Schools,600574,Walter G Byers School,Southwest Region,F,39.0,42.0,D,34.0,F,Met,79.2,30,31,26,37,,,,,,,,
Charlotte-Mecklenburg Schools,600576,West Charlotte High,Southwest Region,C,57.0,,,,,Met,84.5,50,,,,35,34,30,20,55,100,86,
Charlotte-Mecklenburg Schools,600577,Westerly Hills Academy,Southwest Region,D,43.0,38.0,F,38.0,F,Exceeded,90.0,31,28,25,54,100,,,,,,,
Charlotte-Mecklenburg Schools,600579,West Mecklenburg High,Southwest Region,D,49.0,,,,,NotMet,57.2,47,,,,19,34,28,28,19,100,87,
Charlotte-Mecklenburg Schools,600586,Winding Springs Elementary,Southwest Region,C,58.0,53.0,D,63.0,C,Exceeded,89.4,50,45,57,46,,,,,,,,
Charlotte-Mecklenburg Schools,600587,Windsor Park Elementary,Southwest Region,C,59.0,53.0,D,63.0,C,Met,72.6,55,48,59,66,,,,,,,,
Charlotte-Mecklenburg Schools,600588,Winget Park Elementary,Southwest Region,C,68.0,68.0,C,63.0,C,Met,81.9,65,64,61,80,,,,,,,,
Charlotte-Mecklenburg Schools,600589,Winterfield Elementary,Southwest Region,D,50.0,39.0,F,59.0,C,Exceeded,88.6,41,28,50,51,,,,,,,,
Charlotte-Mecklenburg Schools,600590,River Gate Elementary,Southwest Region,B,73.0,67.0,C,73.0,B,Exceeded,88.8,69,62,70,89,,,,,,,,
Charlotte-Mecklenburg Schools,600592,Vance High,Southwest Region,C,58.0,,,,,Met,82.2,52,,,,38,38,29,29,56,100,86,
Charlotte-Mecklenburg Schools,600693,Olympic High - Renaissance School,Southwest Region,C,67.0,,,,,Exceeded,85.3,62,,,,38,58,52,53,,100,94,
Charlotte-Mecklenburg Schools,600694,Olympic High-Math Eng Tech Science,Southwest Region,B,77.0,,,,,Met,72.0,78,,,,69,76,62,75,71,100,100,
Charlotte-Mecklenburg Schools,600695,Olympic TEAM High School,Southwest Region,C,58.0,,,,,Exceeded,91.4,49,,,,49,46,48,62,,,,
Charlotte-Mecklenburg Schools,600696,Olympic High-Leadership and Development,Southwest Region,C,67.0,,,,,Exceeded,88.1,61,,,,37,46,39,18,,100,86,
Charlotte-Mecklenburg Schools,600697,Olympic High - Biotech Health Pub Admin,Southwest Region,B,77.0,,,,,Exceeded,99.8,71,,,,51,62,72,50,83,100,95,
Mitchell County Schools,610302,Bowman Middle,Northwest Region,C,57.0,55.0,C,56.0,C,NotMet,55.8,58,54,53,67,100,,,,,,,
Mitchell County Schools,610310,Deyton Elementary,Northwest Region,B,72.0,64.0,C,76.0,B,Exceeded,92.2,67,58,72,76,,,,,,,,
Mitchell County Schools,610320,Gouge Elementary,Northwest Region,C,55.0,55.0,C,55.0,C,Met,78.9,50,51,48,,,,,,,,,
Mitchell County Schools,610322,Greenlee Primary,Northwest Region,I,,,,,,,,,,,,,,,,,,,
Mitchell County Schools,610326,Harris Middle,Northwest Region,C,69.0,67.0,C,60.0,C,Met,80.8,66,64,57,90,100,,,,,,,
Mitchell County Schools,610332,Mayland Early College,Northwest Region,B,81.0,,,,,Met,84.9,80,,,,77,100,68,67,,93,81,
Mitchell County Schools,610334,Mitchell High,Northwest Region,B,70.0,,,,,Met,77.4,68,,,,48,68,51,54,77,100,85,
Montgomery County Schools,620310,Montgomery Learning Academy,SandHills Region,,,,,,,,,,,,,,,,,,,,
Montgomery County Schools,620312,Candor Elementary,SandHills Region,D,50.0,53.0,D,47.0,D,NotMet,62.7,47,46,45,57,,,,,,,,
Montgomery County Schools,620314,East Middle,SandHills Region,D,52.0,51.0,D,46.0,D,Met,78.1,46,43,39,73,,,,,,,,
Montgomery County Schools,620316,East Montgomery High,SandHills Region,B,73.0,,,,,Exceeded,99.4,67,,,,61,49,47,50,88,100,94,
Montgomery County Schools,620318,Green Ridge Elementary,SandHills Region,C,55.0,51.0,D,54.0,D,Met,78.3,49,43,51,61,,,,,,,,
Montgomery County Schools,620324,Mount Gilead Elementary,SandHills Region,C,62.0,53.0,D,61.0,C,Exceeded,91.9,54,45,53,83,,,,,,,,
Montgomery County Schools,620330,Page Street Elementary,SandHills Region,C,57.0,57.0,C,55.0,C,NotMet,68.4,54,52,52,65,,,,,,,,
Montgomery County Schools,620334,Star Elementary,SandHills Region,C,61.0,61.0,C,60.0,C,Met,75.9,57,55,58,65,,,,,,,,
Montgomery County Schools,620336,Troy Elementary,SandHills Region,I,,,,,,,,,,,,,,,,,,,
Montgomery County Schools,620339,West Middle,SandHills Region,D,45.0,46.0,D,39.0,F,NotMet,52.5,43,42,36,66,,,,,,,,
Montgomery County Schools,620340,West Montgomery High,SandHills Region,C,67.0,,,,,Exceeded,85.8,62,,,,43,52,42,45,74,100,94,
Moore County Schools,630304,Aberdeen Primary,SandHills Region,I,,,,,,,,,,,,,,,,,,,
Moore County Schools,630308,Aberdeen Elementary,SandHills Region,D,41.0,39.0,F,39.0,F,Met,76.2,32,32,28,48,,,,,,,,
Moore County Schools,630312,Cameron Elementary,SandHills Region,C,55.0,65.0,C,47.0,D,NotMet,61.9,54,61,44,59,,,,,,,,
Moore County Schools,630316,Carthage Elementary,SandHills Region,C,63.0,61.0,C,64.0,C,Met,80.9,58,57,59,61,,,,,,,,
Moore County Schools,630317,Crain's Creek Middle,SandHills Region,C,57.0,56.0,C,49.0,D,Met,74.6,52,54,41,71,100,,,,,,,
Moore County Schools,630320,Elise Middle,SandHills Region,C,60.0,57.0,C,56.0,C,Exceeded,92.8,52,50,47,69,100,,,,,,,
Moore County Schools,630324,Sandhills Farm Life Elementary,SandHills Region,B,74.0,73.0,B,72.0,B,Met,71.9,74,71,73,88,,,,,,,,
Moore County Schools,630328,Highfalls Elementary,SandHills Region,C,68.0,64.0,C,66.0,C,Met,76.7,66,62,62,85,100,,,,,,,
Moore County Schools,630330,The Community Learning Center @ Pinckney,SandHills Region,,,,,,,,,,,,,,,,,,,,
Moore County Schools,630331,New Century Middle,SandHills Region,B,73.0,74.0,B,68.0,C,Met,81.1,71,72,64,80,100,,,,,,,
Moore County Schools,630332,North Moore High,SandHills Region,C,62.0,,,,,NotMet,53.7,65,,,,44,61,32,49,87,100,92,
Moore County Schools,630336,Pinecrest High,SandHills Region,B,75.0,,,,,Met,82.7,73,,,,60,69,59,63,71,100,88,
Moore County Schools,630342,Pinehurst Elementary,SandHills Region,B,79.0,79.0,B,76.0,B,Met,82.2,79,79,74,91,,,,,,,,
Moore County Schools,630348,Robbins Elementary,SandHills Region,D,46.0,45.0,D,47.0,D,Met,78.6,38,37,38,40,,,,,,,,
Moore County Schools,630350,Southern Middle,SandHills Region,D,50.0,54.0,D,42.0,D,NotMet,59.9,47,51,36,66,94,,,,,,,
Moore County Schools,630352,Southern Pines Primary,SandHills Region,I,,,,,,,,,,,,,,,,,,,
Moore County Schools,630356,Southern Pines Elementary,SandHills Region,C,67.0,67.0,C,66.0,C,Met,82.6,63,63,61,68,,,,,,,,
Moore County Schools,630360,Union Pines High,SandHills Region,B,77.0,,,,,Exceeded,90.8,73,,,,64,63,55,65,83,100,91,
Moore County Schools,630364,Vass-Lakeview Elementary,SandHills Region,C,61.0,58.0,C,62.0,C,Met,75.3,58,54,57,72,,,,,,,,
Moore County Schools,630368,West End Elementary,SandHills Region,C,69.0,70.0,B,65.0,C,Met,71.8,68,69,63,82,,,,,,,,
Moore County Schools,630373,West Pine Elementary,SandHills Region,B,82.0,78.0,B,83.0,B,Met,76.3,83,79,84,93,,,,,,,,
Moore County Schools,630374,West Pine Middle,SandHills Region,B,73.0,72.0,B,70.0,B,NotMet,67.4,75,74,69,86,100,,,,,,,
Moore County Schools,630376,Westmoore Elementary,SandHills Region,C,63.0,61.0,C,57.0,C,Met,77.8,59,57,52,81,100,,,,,,,
Nash-Rocky Mount Schools,640302,Fairview Elementary,North Central Region,I,,,,,,,,,,,,,,,,,,,
