Experience,year,unit_code,Lea_Name,School_Name,State_Name,category_cd,pct_tch,lea_pct_tch,lea_pct_prin,st_pct_tch,st_pct_prin
10+ Years,2016,070311,Beaufort County Schools,Beaufort Co Early College High,State Of North Carolina,H,0.429,0.503,0.071,0.534,0.143
10+ Years,2016,070325,Beaufort County Schools,Chocowinity Middle,State Of North Carolina,M,0.571,0.439,0.071,0.506,0.143
10+ Years,2016,070326,Beaufort County Schools,Chocowinity Primary,State Of North Carolina,E,0.39,0.512,0.071,0.5,0.143
10+ Years,2016,070327,Beaufort County Schools,John C Tayloe Elementary,State Of North Carolina,E,0.762,0.512,0.071,0.5,0.143
10+ Years,2016,070328,Beaufort County Schools,John Small Elementary,State Of North Carolina,E,0.459,0.512,0.071,0.5,0.143
10+ Years,2016,070329,Beaufort County Schools,"Northeast Elementary, Pinetown",State Of North Carolina,I,0.694,0.707,0.071,0.491,0.143
10+ Years,2016,070330,Beaufort County Schools,"Northside High, Pinetown",State Of North Carolina,H,0.444,0.503,0.071,0.534,0.143
10+ Years,2016,070338,Beaufort County Schools,P S Jones Middle,State Of North Carolina,M,0.37,0.439,0.071,0.506,0.143
10+ Years,2016,070339,Beaufort County Schools,Southside High,State Of North Carolina,H,0.5,0.503,0.071,0.534,0.143
10+ Years,2016,070340,Beaufort County Schools,S W Snowden Elementary,State Of North Carolina,I,0.438,0.707,0.071,0.491,0.143
10+ Years,2016,070342,Beaufort County Schools,Washington High,State Of North Carolina,H,0.547,0.503,0.071,0.534,0.143
10+ Years,2016,07A000,Charter and Non-District Affiliated Schools,Washington Montessori,State Of North Carolina,A,,,,0.547,0.143
10+ Years,2016,080311,Bertie County Schools,Bertie Early College High,State Of North Carolina,H,0.333,0.396,0.0,0.534,0.143
10+ Years,2016,080312,Bertie County Schools,Bertie High,State Of North Carolina,H,0.421,0.396,0.0,0.534,0.143
10+ Years,2016,080314,Bertie County Schools,Bertie Middle,State Of North Carolina,M,0.548,0.548,0.0,0.506,0.143
10+ Years,2016,080348,Bertie County Schools,Aulander Elementary,State Of North Carolina,E,0.75,0.623,0.0,0.5,0.143
10+ Years,2016,080356,Bertie County Schools,West Bertie Elementary,State Of North Carolina,E,0.5,0.623,0.0,0.5,0.143
10+ Years,2016,080360,Bertie County Schools,Colerain Elementary,State Of North Carolina,E,0.313,0.623,0.0,0.5,0.143
10+ Years,2016,080362,Bertie County Schools,Windsor Elementary,State Of North Carolina,E,0.828,0.623,0.0,0.5,0.143
10+ Years,2016,080700,Bertie County Schools,Bertie STEM High,State Of North Carolina,H,0.333,0.396,0.0,0.534,0.143
10+ Years,2016,08A000,Charter and Non-District Affiliated Schools,Heritage Collegiate Leadership Academy,State Of North Carolina,E,,,,0.5,0.143
10+ Years,2016,090304,Bladen County Schools,B T Washington Primary,State Of North Carolina,E,0.643,0.654,0.154,0.5,0.143
10+ Years,2016,090315,Bladen County Schools,Bladenboro Middle,State Of North Carolina,M,0.667,0.538,0.154,0.506,0.143
10+ Years,2016,090317,Bladen County Schools,Bladenboro Primary,State Of North Carolina,E,0.63,0.654,0.154,0.5,0.143
10+ Years,2016,090318,Bladen County Schools,Bladen Lakes Primary,State Of North Carolina,E,0.789,0.654,0.154,0.5,0.143
10+ Years,2016,090320,Bladen County Schools,Clarkton School of Discovery,State Of North Carolina,M,0.706,0.538,0.154,0.506,0.143
10+ Years,2016,090324,Bladen County Schools,Dublin Primary,State Of North Carolina,E,0.65,0.654,0.154,0.5,0.143
10+ Years,2016,090328,Bladen County Schools,East Arcadia Elementary,State Of North Carolina,I,0.667,0.667,0.154,0.491,0.143
10+ Years,2016,090330,Bladen County Schools,East Bladen High,State Of North Carolina,H,0.698,0.637,0.154,0.534,0.143
10+ Years,2016,090332,Bladen County Schools,Elizabethtown Middle,State Of North Carolina,M,0.417,0.538,0.154,0.506,0.143
10+ Years,2016,090333,Bladen County Schools,Elizabethtown Primary,State Of North Carolina,E,0.658,0.654,0.154,0.5,0.143
10+ Years,2016,090352,Bladen County Schools,Plain View Primary,State Of North Carolina,E,0.5,0.654,0.154,0.5,0.143
10+ Years,2016,090365,Bladen County Schools,Tar Heel Middle,State Of North Carolina,M,0.429,0.538,0.154,0.506,0.143
10+ Years,2016,090368,Bladen County Schools,West Bladen High,State Of North Carolina,H,0.583,0.637,0.154,0.534,0.143
10+ Years,2016,09A000,Charter and Non-District Affiliated Schools,Paul R Brown Leadership Academy,State Of North Carolina,T,,,,0.518,0.143
10+ Years,2016,100302,Brunswick County Schools,Belville Elementary,State Of North Carolina,E,0.543,0.586,0.105,0.5,0.143
10+ Years,2016,100304,Brunswick County Schools,Bolivia Elementary,State Of North Carolina,E,0.483,0.586,0.105,0.5,0.143
10+ Years,2016,100307,Brunswick County Schools,Brunswick County Early College,State Of North Carolina,H,0.75,0.533,0.105,0.534,0.143
10+ Years,2016,100308,Brunswick County Schools,Brunswick County Academy,State Of North Carolina,T,0.333,0.333,0.105,0.518,0.143
10+ Years,2016,100309,Brunswick County Schools,Cedar Grove Middle,State Of North Carolina,M,0.444,0.477,0.105,0.506,0.143
10+ Years,2016,100310,Brunswick County Schools,Jessie Mae Monroe Elementary,State Of North Carolina,E,0.7,0.586,0.105,0.5,0.143
10+ Years,2016,100316,Brunswick County Schools,Leland Middle,State Of North Carolina,M,0.4,0.477,0.105,0.506,0.143
10+ Years,2016,100320,Brunswick County Schools,"Lincoln Elementary, Leland",State Of North Carolina,E,0.474,0.586,0.105,0.5,0.143
10+ Years,2016,100326,Brunswick County Schools,North Brunswick High,State Of North Carolina,H,0.406,0.533,0.105,0.534,0.143
10+ Years,2016,100332,Brunswick County Schools,Shallotte Middle,State Of North Carolina,M,0.525,0.477,0.105,0.506,0.143
10+ Years,2016,100334,Brunswick County Schools,South Brunswick High,State Of North Carolina,H,0.535,0.533,0.105,0.534,0.143
10+ Years,2016,100335,Brunswick County Schools,South Brunswick Middle,State Of North Carolina,M,0.542,0.477,0.105,0.506,0.143
10+ Years,2016,100336,Brunswick County Schools,Southport Elementary,State Of North Carolina,E,0.618,0.586,0.105,0.5,0.143
10+ Years,2016,100338,Brunswick County Schools,Supply Elementary,State Of North Carolina,E,0.587,0.586,0.105,0.5,0.143
10+ Years,2016,100339,Brunswick County Schools,Town Creek Elementary,State Of North Carolina,E,0.457,0.586,0.105,0.5,0.143
10+ Years,2016,100340,Brunswick County Schools,"Union Elementary, Shallotte",State Of North Carolina,E,0.806,0.586,0.105,0.5,0.143
10+ Years,2016,100342,Brunswick County Schools,Virginia Williamson Elem,State Of North Carolina,E,0.622,0.586,0.105,0.5,0.143
10+ Years,2016,100344,Brunswick County Schools,Waccamaw,State Of North Carolina,I,0.73,0.73,0.105,0.491,0.143
10+ Years,2016,100348,Brunswick County Schools,West Brunswick High,State Of North Carolina,H,0.598,0.533,0.105,0.534,0.143
10+ Years,2016,10A000,Charter and Non-District Affiliated Schools,Charter Day School,State Of North Carolina,I,,,,0.491,0.143
10+ Years,2016,10B000,Charter and Non-District Affiliated Schools,South Brunswick Charter School,State Of North Carolina,E,,,,0.5,0.143
10+ Years,2016,110303,Buncombe County Schools,Community High School,State Of North Carolina,H,0.3,0.535,0.163,0.534,0.143
10+ Years,2016,110304,Buncombe County Schools,Reynolds High,State Of North Carolina,H,0.512,0.535,0.163,0.534,0.143
10+ Years,2016,110306,Buncombe County Schools,Reynolds Middle,State Of North Carolina,M,0.634,0.538,0.163,0.506,0.143
10+ Years,2016,110308,Buncombe County Schools,Barnardsville Elementary,State Of North Carolina,E,0.357,0.536,0.163,0.5,0.143
10+ Years,2016,110318,Buncombe County Schools,Black Mountain Elementary,State Of North Carolina,E,0.563,0.536,0.163,0.5,0.143
10+ Years,2016,110320,Buncombe County Schools,Black Mountain Primary,State Of North Carolina,E,0.516,0.536,0.163,0.5,0.143
10+ Years,2016,110322,Buncombe County Schools,Early College,State Of North Carolina,H,0.643,0.535,0.163,0.534,0.143
10+ Years,2016,110323,Buncombe County Schools,Middle College,State Of North Carolina,H,0.5,0.535,0.163,0.534,0.143
10+ Years,2016,110324,Buncombe County Schools,Candler Elementary,State Of North Carolina,E,0.212,0.536,0.163,0.5,0.143
10+ Years,2016,110326,Buncombe County Schools,Cane Creek Middle,State Of North Carolina,M,0.524,0.538,0.163,0.506,0.143
10+ Years,2016,110332,Buncombe County Schools,Bell Elementary,State Of North Carolina,E,0.227,0.536,0.163,0.5,0.143
10+ Years,2016,110336,Buncombe County Schools,Owen High,State Of North Carolina,H,0.527,0.535,0.163,0.534,0.143
10+ Years,2016,110338,Buncombe County Schools,Owen Middle,State Of North Carolina,M,0.489,0.538,0.163,0.506,0.143
10+ Years,2016,110340,Buncombe County Schools,Erwin High,State Of North Carolina,H,0.395,0.535,0.163,0.534,0.143
10+ Years,2016,110342,Buncombe County Schools,"Erwin Middle, Asheville",State Of North Carolina,M,0.397,0.538,0.163,0.506,0.143
10+ Years,2016,110348,Buncombe County Schools,Emma Elementary,State Of North Carolina,E,0.548,0.536,0.163,0.5,0.143
10+ Years,2016,110352,Buncombe County Schools,Enka High,State Of North Carolina,H,0.507,0.535,0.163,0.534,0.143
10+ Years,2016,110356,Buncombe County Schools,"Fairview Elementary, Fairview",State Of North Carolina,E,0.721,0.536,0.163,0.5,0.143
10+ Years,2016,110366,Buncombe County Schools,Glen Arden Elementary,State Of North Carolina,E,0.441,0.536,0.163,0.5,0.143
10+ Years,2016,110368,Buncombe County Schools,Haw Creek Elementary,State Of North Carolina,E,0.52,0.536,0.163,0.5,0.143
10+ Years,2016,110370,Buncombe County Schools,Hominy Valley Elementary,State Of North Carolina,E,0.69,0.536,0.163,0.5,0.143
10+ Years,2016,110372,Buncombe County Schools,Johnston Elementary,State Of North Carolina,E,0.538,0.536,0.163,0.5,0.143
10+ Years,2016,110376,Buncombe County Schools,Leicester Elementary,State Of North Carolina,E,0.588,0.536,0.163,0.5,0.143
10+ Years,2016,110379,Buncombe County Schools,North Buncombe Elementary,State Of North Carolina,E,0.641,0.536,0.163,0.5,0.143
10+ Years,2016,110380,Buncombe County Schools,North Buncombe High,State Of North Carolina,H,0.708,0.535,0.163,0.534,0.143
10+ Years,2016,110381,Buncombe County Schools,North Buncombe Middle,State Of North Carolina,M,0.5,0.538,0.163,0.506,0.143
10+ Years,2016,110382,Buncombe County Schools,North Windy Ridge Intermediate,State Of North Carolina,M,0.649,0.538,0.163,0.506,0.143
10+ Years,2016,110384,Buncombe County Schools,Oakley Elementary,State Of North Carolina,E,0.536,0.536,0.163,0.5,0.143
10+ Years,2016,110388,Buncombe County Schools,Pisgah Elementary,State Of North Carolina,E,0.471,0.536,0.163,0.5,0.143
10+ Years,2016,110401,Buncombe County Schools,Enka Middle,State Of North Carolina,M,0.541,0.538,0.163,0.506,0.143
10+ Years,2016,110408,Buncombe County Schools,Sand Hill-Venable Elem,State Of North Carolina,E,0.532,0.536,0.163,0.5,0.143
10+ Years,2016,110410,Buncombe County Schools,Avery's Creek Elementary,State Of North Carolina,E,0.5,0.536,0.163,0.5,0.143
10+ Years,2016,110412,Buncombe County Schools,Williams Elementary,State Of North Carolina,E,0.483,0.536,0.163,0.5,0.143
10+ Years,2016,110416,Buncombe County Schools,Roberson High,State Of North Carolina,H,0.626,0.535,0.163,0.534,0.143
10+ Years,2016,110420,Buncombe County Schools,Valley Springs Middle,State Of North Carolina,M,0.66,0.538,0.163,0.506,0.143
10+ Years,2016,110422,Buncombe County Schools,Estes Elementary,State Of North Carolina,E,0.51,0.536,0.163,0.5,0.143
10+ Years,2016,110428,Buncombe County Schools,Weaverville Elementary,State Of North Carolina,E,0.783,0.536,0.163,0.5,0.143
10+ Years,2016,110432,Buncombe County Schools,Weaverville Primary,State Of North Carolina,E,0.733,0.536,0.163,0.5,0.143
10+ Years,2016,110436,Buncombe County Schools,West Buncombe Elementary,State Of North Carolina,E,0.628,0.536,0.163,0.5,0.143
10+ Years,2016,110444,Buncombe County Schools,Woodfin Elementary,State Of North Carolina,E,0.4,0.536,0.163,0.5,0.143
10+ Years,2016,110450,Buncombe County Schools,Koontz Intermediate,State Of North Carolina,M,0.522,0.538,0.163,0.506,0.143
10+ Years,2016,110451,Buncombe County Schools,Eblen Intermediate,State Of North Carolina,M,0.522,0.538,0.163,0.506,0.143
10+ Years,2016,110500,Buncombe County Schools,Nesbitt Discovery Academy,State Of North Carolina,H,0.417,0.535,0.163,0.534,0.143
10+ Years,2016,111302,Asheville City Schools,Asheville High,State Of North Carolina,H,0.685,0.661,0.125,0.534,0.143
10+ Years,2016,111304,Asheville City Schools,Hall Fletcher Elementary,State Of North Carolina,E,0.469,0.437,0.125,0.5,0.143
10+ Years,2016,111306,Asheville City Schools,Isaac Dickson Elementary,State Of North Carolina,E,0.563,0.437,0.125,0.5,0.143
10+ Years,2016,111312,Asheville City Schools,"Claxton Elementary, Asheville",State Of North Carolina,E,0.3,0.437,0.125,0.5,0.143
10+ Years,2016,111332,Asheville City Schools,Ira B Jones Elementary,State Of North Carolina,E,0.412,0.437,0.125,0.5,0.143
10+ Years,2016,111356,Asheville City Schools,Asheville Middle,State Of North Carolina,M,0.466,0.466,0.125,0.506,0.143
10+ Years,2016,111360,Asheville City Schools,"Vance Elementary, Asheville",State Of North Carolina,E,0.433,0.437,0.125,0.5,0.143
10+ Years,2016,111700,Asheville City Schools,School of Inquiry and Life Sciences,State Of North Carolina,H,0.529,0.661,0.125,0.534,0.143
10+ Years,2016,11A000,Charter and Non-District Affiliated Schools,Evergreen Community Charter,State Of North Carolina,I,,,,0.491,0.143
10+ Years,2016,11B000,Charter and Non-District Affiliated Schools,ArtSpace Charter School,State Of North Carolina,I,,,,0.491,0.143
10+ Years,2016,11C000,Charter and Non-District Affiliated Schools,Invest Collegiate - Imagine,State Of North Carolina,A,,,,0.547,0.143
10+ Years,2016,11D000,Charter and Non-District Affiliated Schools,The Franklin School of Innovation,State Of North Carolina,T,,,,0.518,0.143
10+ Years,2016,11K000,Charter and Non-District Affiliated Schools,Francine Delany New School,State Of North Carolina,I,,,,0.491,0.143
10+ Years,2016,120304,Burke County Schools,Chesterfield Elementary,State Of North Carolina,E,0.438,0.629,0.111,0.5,0.143
10+ Years,2016,120308,Burke County Schools,Hallyburton Academy,State Of North Carolina,T,0.533,0.533,0.111,0.518,0.143
10+ Years,2016,120310,Burke County Schools,Burke Middle College,State Of North Carolina,H,1.0,0.658,0.111,0.534,0.143
10+ Years,2016,120312,Burke County Schools,Drexel Elementary,State Of North Carolina,E,0.71,0.629,0.111,0.5,0.143
10+ Years,2016,120314,Burke County Schools,East Burke High,State Of North Carolina,H,0.571,0.658,0.111,0.534,0.143
10+ Years,2016,120315,Burke County Schools,East Burke Middle,State Of North Carolina,M,0.625,0.642,0.111,0.506,0.143
10+ Years,2016,120316,Burke County Schools,Forest Hill Elementary,State Of North Carolina,E,0.655,0.629,0.111,0.5,0.143
10+ Years,2016,120318,Burke County Schools,Freedom High,State Of North Carolina,H,0.708,0.658,0.111,0.534,0.143
10+ Years,2016,120320,Burke County Schools,George Hildebrand Elementary,State Of North Carolina,E,0.72,0.629,0.111,0.5,0.143
10+ Years,2016,120324,Burke County Schools,Glen Alpine Elementary,State Of North Carolina,E,0.808,0.629,0.111,0.5,0.143
10+ Years,2016,120334,Burke County Schools,"Heritage Middle, Valdese",State Of North Carolina,M,0.759,0.642,0.111,0.506,0.143
10+ Years,2016,120338,Burke County Schools,Hildebran Elementary,State Of North Carolina,E,0.5,0.629,0.111,0.5,0.143
10+ Years,2016,120340,Burke County Schools,Mountain Crest Elementary,State Of North Carolina,E,0.588,0.629,0.111,0.5,0.143
10+ Years,2016,120344,Burke County Schools,Icard Elementary,State Of North Carolina,E,0.667,0.629,0.111,0.5,0.143
10+ Years,2016,120346,Burke County Schools,Jimmy C Draughn High School,State Of North Carolina,H,0.643,0.658,0.111,0.534,0.143
10+ Years,2016,120350,Burke County Schools,Liberty Middle,State Of North Carolina,M,0.625,0.642,0.111,0.506,0.143
10+ Years,2016,120352,Burke County Schools,North Liberty,State Of North Carolina,A,0.615,0.615,0.111,0.547,0.143
10+ Years,2016,120360,Burke County Schools,Mull Elementary,State Of North Carolina,E,0.591,0.629,0.111,0.5,0.143
10+ Years,2016,120364,Burke County Schools,"Oak Hill Elementary, Morganton",State Of North Carolina,E,0.704,0.629,0.111,0.5,0.143
10+ Years,2016,120368,Burke County Schools,Ray Childers Elementary,State Of North Carolina,E,0.379,0.629,0.111,0.5,0.143
10+ Years,2016,120370,Burke County Schools,Robert L. Patton High School,State Of North Carolina,H,0.684,0.658,0.111,0.534,0.143
10+ Years,2016,120372,Burke County Schools,Rutherford College Elem,State Of North Carolina,E,0.647,0.629,0.111,0.5,0.143
10+ Years,2016,120374,Burke County Schools,"Salem Elementary, Morganton",State Of North Carolina,E,0.647,0.629,0.111,0.5,0.143
10+ Years,2016,120376,Burke County Schools,Table Rock Middle,State Of North Carolina,M,0.71,0.642,0.111,0.506,0.143
10+ Years,2016,120380,Burke County Schools,Valdese Elementary,State Of North Carolina,E,0.692,0.629,0.111,0.5,0.143
10+ Years,2016,120386,Burke County Schools,W A Young Elementary,State Of North Carolina,E,0.633,0.629,0.111,0.5,0.143
10+ Years,2016,120390,Burke County Schools,Walter R Johnson Middle,State Of North Carolina,M,0.481,0.642,0.111,0.506,0.143
10+ Years,2016,12A000,Charter and Non-District Affiliated Schools,New Dimensions,State Of North Carolina,I,,,,0.491,0.143
10+ Years,2016,130304,Cabarrus County Schools,A T Allen Elementary,State Of North Carolina,E,0.407,0.485,0.108,0.5,0.143
10+ Years,2016,130307,Cabarrus County Schools,Cox Mill High School,State Of North Carolina,H,0.384,0.479,0.108,0.534,0.143
10+ Years,2016,130308,Cabarrus County Schools,"Bethel Elementary, Midland",State Of North Carolina,E,0.342,0.485,0.108,0.5,0.143
10+ Years,2016,130309,Cabarrus County Schools,Beverly Hills Elementary,State Of North Carolina,E,0.36,0.485,0.108,0.5,0.143
10+ Years,2016,130310,Cabarrus County Schools,Central Cabarrus High,State Of North Carolina,H,0.365,0.479,0.108,0.534,0.143
10+ Years,2016,130311,Cabarrus County Schools,Coltrane-Webb Elementary,State Of North Carolina,E,0.444,0.485,0.108,0.5,0.143
10+ Years,2016,130312,Cabarrus County Schools,Harrisburg Elementary,State Of North Carolina,E,0.552,0.485,0.108,0.5,0.143
10+ Years,2016,130313,Cabarrus County Schools,Concord Middle,State Of North Carolina,M,0.483,0.562,0.108,0.506,0.143
10+ Years,2016,130314,Cabarrus County Schools,Concord High,State Of North Carolina,H,0.543,0.479,0.108,0.534,0.143
10+ Years,2016,130315,Cabarrus County Schools,J N Fries Magnet School,State Of North Carolina,M,0.545,0.562,0.108,0.506,0.143
10+ Years,2016,130316,Cabarrus County Schools,Jay M Robinson High,State Of North Carolina,H,0.612,0.479,0.108,0.534,0.143
10+ Years,2016,130317,Cabarrus County Schools,Cabarrus Co Opportunity School,State Of North Carolina,T,0.375,0.458,0.108,0.518,0.143
10+ Years,2016,130318,Cabarrus County Schools,C C Griffin Middle,State Of North Carolina,M,0.529,0.562,0.108,0.506,0.143
10+ Years,2016,130319,Cabarrus County Schools,Cox Mill Elementary,State Of North Carolina,E,0.569,0.485,0.108,0.5,0.143
10+ Years,2016,130320,Cabarrus County Schools,Harris Road Middle,State Of North Carolina,M,0.662,0.562,0.108,0.506,0.143
10+ Years,2016,130321,Cabarrus County Schools,Carl A Furr Elementary,State Of North Carolina,E,0.377,0.485,0.108,0.5,0.143
10+ Years,2016,130322,Cabarrus County Schools,"Mount Pleasant Elementary, Mount Pleasant",State Of North Carolina,E,0.833,0.485,0.108,0.5,0.143
10+ Years,2016,130323,Cabarrus County Schools,Mount Pleasant Middle,State Of North Carolina,M,0.674,0.562,0.108,0.506,0.143
10+ Years,2016,130324,Cabarrus County Schools,Mount Pleasant High,State Of North Carolina,H,0.684,0.479,0.108,0.534,0.143
10+ Years,2016,130325,Cabarrus County Schools,Charles E Boger Elementary,State Of North Carolina,E,0.373,0.485,0.108,0.5,0.143
10+ Years,2016,130326,Cabarrus County Schools,Northwest Cabarrus High,State Of North Carolina,H,0.5,0.479,0.108,0.534,0.143
10+ Years,2016,130327,Cabarrus County Schools,Northwest Cabarrus Middle,State Of North Carolina,M,0.719,0.562,0.108,0.506,0.143
10+ Years,2016,130328,Cabarrus County Schools,Royal Oaks Elementary,State Of North Carolina,E,0.28,0.485,0.108,0.5,0.143
10+ Years,2016,130329,Cabarrus County Schools,"Rocky River Elementary, Concord",State Of North Carolina,E,0.604,0.485,0.108,0.5,0.143
10+ Years,2016,130330,Cabarrus County Schools,R Brown McAllister Elementary,State Of North Carolina,E,0.579,0.485,0.108,0.5,0.143
10+ Years,2016,130331,Cabarrus County Schools,Pitts School Road Elementary,State Of North Carolina,E,0.458,0.485,0.108,0.5,0.143
10+ Years,2016,130332,Cabarrus County Schools,Hickory Ridge High,State Of North Carolina,H,0.384,0.479,0.108,0.534,0.143
10+ Years,2016,130333,Cabarrus County Schools,"Performance Learning Center, Concord",State Of North Carolina,T,0.625,0.458,0.108,0.518,0.143
10+ Years,2016,130336,Cabarrus County Schools,W R Odell Primary,State Of North Carolina,E,0.589,0.485,0.108,0.5,0.143
10+ Years,2016,130338,Cabarrus County Schools,Weddington Hills Elementary,State Of North Carolina,E,0.541,0.485,0.108,0.5,0.143
10+ Years,2016,130340,Cabarrus County Schools,Winecoff Elementary,State Of North Carolina,E,0.525,0.485,0.108,0.5,0.143
10+ Years,2016,130342,Cabarrus County Schools,W M Irvin Elementary,State Of North Carolina,E,0.379,0.485,0.108,0.5,0.143
10+ Years,2016,130344,Cabarrus County Schools,Wolf Meadow Elementary,State Of North Carolina,E,0.31,0.485,0.108,0.5,0.143
10+ Years,2016,130345,Cabarrus County Schools,Patriots Elementary,State Of North Carolina,E,0.561,0.485,0.108,0.5,0.143
10+ Years,2016,130346,Cabarrus County Schools,Hickory Ridge Middle,State Of North Carolina,M,0.477,0.562,0.108,0.506,0.143
10+ Years,2016,130350,Cabarrus County Schools,Cabarrus-Kannapolis Early Coll,State Of North Carolina,H,0.222,0.479,0.108,0.534,0.143
10+ Years,2016,130355,Cabarrus County Schools,Harold E. Winkler Middle,State Of North Carolina,M,0.446,0.562,0.108,0.506,0.143
10+ Years,2016,132304,Kannapolis City Schools,A L Brown High,State Of North Carolina,H,0.619,0.619,0.125,0.534,0.143
10+ Years,2016,132308,Kannapolis City Schools,"Forest Park Elementary, Kannapolis",State Of North Carolina,E,0.35,0.391,0.125,0.5,0.143
10+ Years,2016,132312,Kannapolis City Schools,Fred L Wilson Elementary,State Of North Carolina,E,0.414,0.391,0.125,0.5,0.143
10+ Years,2016,132328,Kannapolis City Schools,Jackson Park Elementary,State Of North Carolina,E,0.371,0.391,0.125,0.5,0.143
10+ Years,2016,132329,Kannapolis City Schools,Kannapolis Intermediate,State Of North Carolina,M,0.434,0.575,0.125,0.506,0.143
10+ Years,2016,132330,Kannapolis City Schools,Kannapolis Middle,State Of North Carolina,M,0.717,0.575,0.125,0.506,0.143
10+ Years,2016,132332,Kannapolis City Schools,Shady Brook Elementary,State Of North Carolina,E,0.357,0.391,0.125,0.5,0.143
10+ Years,2016,132336,Kannapolis City Schools,Woodrow Wilson Elementary,State Of North Carolina,E,0.452,0.391,0.125,0.5,0.143
10+ Years,2016,13A000,Charter and Non-District Affiliated Schools,Carolina International School,State Of North Carolina,A,,,,0.547,0.143
10+ Years,2016,13B000,Charter and Non-District Affiliated Schools,Cabarrus Charter Academy,State Of North Carolina,A,,,,0.547,0.143
10+ Years,2016,13C000,Charter and Non-District Affiliated Schools,A.C.E. Academy,State Of North Carolina,E,,,,0.5,0.143
10+ Years,2016,140304,Caldwell County Schools,Baton Elementary,State Of North Carolina,E,0.615,0.575,0.269,0.5,0.143
10+ Years,2016,140305,Caldwell County Schools,Caldwell Career Cen Mid. Coll.,State Of North Carolina,H,0.611,0.661,0.269,0.534,0.143
10+ Years,2016,140306,Caldwell County Schools,Gateway School,State Of North Carolina,T,0.583,0.583,0.269,0.518,0.143
10+ Years,2016,140307,Caldwell County Schools,Horizons Elementary,State Of North Carolina,E,0.2,0.575,0.269,0.5,0.143
10+ Years,2016,140308,Caldwell County Schools,Collettsville School,State Of North Carolina,I,0.708,0.609,0.269,0.491,0.143
10+ Years,2016,140309,Caldwell County Schools,Caldwell Early College,State Of North Carolina,H,0.611,0.661,0.269,0.534,0.143
10+ Years,2016,140312,Caldwell County Schools,Davenport A+ School,State Of North Carolina,E,0.531,0.575,0.269,0.5,0.143
10+ Years,2016,140316,Caldwell County Schools,Dudley Shoals Elementary,State Of North Carolina,E,0.633,0.575,0.269,0.5,0.143
10+ Years,2016,140324,Caldwell County Schools,Gamewell Elementary,State Of North Carolina,E,0.529,0.575,0.269,0.5,0.143
10+ Years,2016,140332,Caldwell County Schools,Gamewell Middle,State Of North Carolina,M,0.475,0.64,0.269,0.506,0.143
10+ Years,2016,140336,Caldwell County Schools,Granite Falls Middle,State Of North Carolina,M,0.75,0.64,0.269,0.506,0.143
10+ Years,2016,140340,Caldwell County Schools,Granite Falls Elementary,State Of North Carolina,E,0.722,0.575,0.269,0.5,0.143
10+ Years,2016,140344,Caldwell County Schools,Happy Valley Elementary,State Of North Carolina,I,0.611,0.609,0.269,0.491,0.143
10+ Years,2016,140348,Caldwell County Schools,Hibriten High,State Of North Carolina,H,0.688,0.661,0.269,0.534,0.143
10+ Years,2016,140352,Caldwell County Schools,Hudson Elementary,State Of North Carolina,E,0.56,0.575,0.269,0.5,0.143
10+ Years,2016,140356,Caldwell County Schools,Hudson Middle,State Of North Carolina,M,0.787,0.64,0.269,0.506,0.143
10+ Years,2016,140360,Caldwell County Schools,Kings Creek Elementary,State Of North Carolina,I,0.429,0.609,0.269,0.491,0.143
10+ Years,2016,140368,Caldwell County Schools,William Lenoir Middle,State Of North Carolina,M,0.514,0.64,0.269,0.506,0.143
10+ Years,2016,140372,Caldwell County Schools,Lower Creek Elementary,State Of North Carolina,E,0.458,0.575,0.269,0.5,0.143
10+ Years,2016,140376,Caldwell County Schools,"Oak Hill Elementary, Lenoir",State Of North Carolina,I,0.615,0.609,0.269,0.491,0.143
10+ Years,2016,140384,Caldwell County Schools,Sawmills Elementary,State Of North Carolina,E,0.72,0.575,0.269,0.5,0.143
10+ Years,2016,140386,Caldwell County Schools,South Caldwell High,State Of North Carolina,H,0.676,0.661,0.269,0.534,0.143
10+ Years,2016,140388,Caldwell County Schools,Valmead Elementary,State Of North Carolina,E,0.75,0.575,0.269,0.5,0.143
10+ Years,2016,140390,Caldwell County Schools,West Caldwell High,State Of North Carolina,H,0.638,0.661,0.269,0.534,0.143
10+ Years,2016,140392,Caldwell County Schools,West Lenoir Elementary,State Of North Carolina,E,0.333,0.575,0.269,0.5,0.143
10+ Years,2016,140396,Caldwell County Schools,Whitnel Elementary,State Of North Carolina,E,0.542,0.575,0.269,0.5,0.143
10+ Years,2016,150304,Camden County Schools,Camden County High,State Of North Carolina,H,0.727,0.674,0.0,0.534,0.143
10+ Years,2016,150308,Camden County Schools,Grandy Primary,State Of North Carolina,E,0.714,0.726,0.0,0.5,0.143
10+ Years,2016,150310,Camden County Schools,Camden Intermediate,State Of North Carolina,E,0.741,0.726,0.0,0.5,0.143
10+ Years,2016,150312,Camden County Schools,Camden Middle,State Of North Carolina,M,0.571,0.571,0.0,0.506,0.143
10+ Years,2016,150700,Camden County Schools,CamTech High,State Of North Carolina,H,0.538,0.674,0.0,0.534,0.143
10+ Years,2016,160304,Carteret County Public Schools,Atlantic Elementary,State Of North Carolina,E,0.556,0.585,0.294,0.5,0.143
10+ Years,2016,160306,Carteret County Public Schools,Bogue Sound Elementary,State Of North Carolina,E,0.639,0.585,0.294,0.5,0.143
