digital_media,year,agency_code,category_code,device_access,device_access_grades,device_home,device_home_grades,BYOD,byod_grades,Book_TitlesPer_Student,wap,wap_class,media_school,devices
0,2019,681311,E,Yes,K:1:2:3:4:5,No,-,No,-,43.33,44,1.52,1999.0,0.8
3,2019,681312,E,Yes,2:3:4:5,No,-,Yes,K:1:2:3:4:5,26.72,50,1.39,2003.0,0.67
17,2019,681314,H,No,-,No,-,Yes,9:10:11:12,13.42,127,1.41,1999.0,0.83
1,2019,681316,E,Yes,2:3:4:5,No,-,No,-,40.85,50,1.52,2004.0,0.93
1,2019,681320,E,Yes,K:1:2:3:4:5,No,-,No,-,24.44,40,1.6,2002.0,0.92
1,2019,681322,M,No,-,No,-,No,-,20.04,57,1.12,2002.0,0.83
1,2019,681324,M,No,-,No,-,Yes,6:07:08,18.91,60,1.11,2002.0,0.77
1,2019,681326,E,Yes,3:04:05,No,-,No,-,24.07,52,1.37,2006.0,0.99
0,2019,681328,A,No,-,No,-,No,-,"""1,580.00""",6,1.5,2000.0,0.03
1,2019,681330,E,Yes,1:2:3:4:5,No,-,No,-,33.29,54,1.46,2002.0,0.85
1,2019,681332,E,Yes,2:3:4:5,No,-,No,-,19.27,47,1.47,2005.0,1.07
5,2019,681334,E,Yes,2:3:4:5,No,-,No,-,36.21,52,1.44,2003.0,0.83
2,2019,681336,M,No,-,No,-,No,-,13.55,58,1.09,2006.0,0.8
-,2019,681338,H,Yes,9:10:11:12,No,-,No,-,,3,0.5,,0.63
,2019,68A000,A,,,,,,,,,,,-
-,2019,68C000,I,Yes,5:6:7:8,No,-,No,-,,25,1.0,,2.21
1,2019,690312,E,No,-,No,-,No,-,26.24,22,1.0,2002.0,1.1
1,2019,690316,M,Yes,6:07:08,No,-,No,-,28.72,30,1.36,1998.0,0.8
3,2019,690320,H,Yes,9:10:11:12,No,-,No,-,7.92,50,1.04,2011.0,0.61
1,2019,690324,E,No,-,No,-,No,-,30.66,33,1.06,2001.0,1.75
1,2019,69A000,A,Yes,3:4:5:6:7:8:9:10:11:12,Yes,9:10:11:12,Yes,3:4:5:6:7:8:9:10:11:12,19.73,53,1.02,2006.0,1.68
0,2019,700306,E,Yes,2:3:4:5,No,-,No,-,25.35,34,1.13,2000.0,0.76
0,2019,700308,M,Yes,6:07:08,No,-,No,-,10.26,54,1.13,2001.0,0.66
-,2019,700310,T,No,-,No,-,No,-,,10,0.83,,0.39
0,2019,700314,E,Yes,3:04:05,No,-,No,-,11.96,41,1.11,2006.0,0.82
0,2019,700316,E,Yes,3:04:05,No,-,No,-,11.83,42,1.4,2006.0,0.76
0,2019,700317,H,No,-,No,-,No,-,22.44,76,1.33,1989.0,0.57
0,2019,700318,E,Yes,3:04:05,No,-,No,-,25.48,39,1.39,2001.0,0.73
1,2019,700319,H,No,-,No,-,Yes,9:10:11:12,11.6,64,1.12,2001.0,0.7
1,2019,700320,E,Yes,3:04:05,No,-,No,-,21.15,36,1.29,1996.0,0.84
1,2019,700322,M,Yes,6:07:08,No,-,No,-,14.66,51,1.13,1998.0,0.74
1,2019,700324,E,Yes,3:04:05,No,-,No,-,22.23,45,1.13,2004.0,0.71
-,2019,700325,H,Yes,9:10,Yes,9:10,No,-,,10,1.43,,0.85
0,2019,700328,E,Yes,2:3:4:5,No,-,No,-,25.95,28,1.12,2004.0,0.67
50,2019,70A000,T,Yes,7:8:9:10:11:12,Yes,7:8:9:10:11:12,Yes,7:8:9:10:11:12,,52,2.89,2005.0,1.22
1,2019,710312,E,Yes,1:2:3:4:5,No,-,Yes,3:04:05,22.02,48,1.23,2004.0,0.74
1,2019,710316,I,Yes,6:07:08,No,-,Yes,6:07:08,47.58,30,1.3,1999.0,0.61
0,2019,710318,E,Yes,3:04:05,No,-,No,-,33.07,47,1.38,2001.0,0.74
1,2019,710320,M,Yes,6:07:08,No,-,Yes,6:07:08,23.68,50,1.56,2003.0,0.49
1,2019,710321,H,Yes,9:10:11:12,No,-,Yes,9:10:11:12,14.66,64,1.33,2002.0,0.64
3,2019,710323,E,Yes,K:1:2:3:4:5,No,-,Yes,K:1:2:3:4:5,37.58,47,1.88,2001.0,0.65
0,2019,710324,E,Yes,2:3:4:5,No,-,Yes,3:04:05,33.29,42,1.17,1998.0,0.73
1,2019,710326,A,Yes,9:10:11:12,No,-,Yes,9:10:11:12,27.18,58,1.35,1996.0,0.57
-,2019,710327,H,Yes,9:10:11:12:13,Yes,9:10:11:12:13,Yes,9:10:11:12:13,,14,1.4,,1.05
3,2019,710328,I,Yes,4:5:6:7:8,No,-,Yes,3:4:5:6:7:8,23.03,40,1.25,2000.0,0.7
5,2019,710332,E,Yes,3:04:05,No,-,Yes,3:04:05,43,39,1.08,1998.0,0.74
3,2019,710342,H,Yes,10:11:12,No,-,Yes,9:10:11:12,7.86,82,1.08,2005.0,0.88
1,2019,710344,E,Yes,2:3:4:5,No,-,Yes,3:04:05,25.19,38,1.09,2006.0,0.92
3,2019,710346,M,Yes,6:07:08,No,-,Yes,6:07:08,20.99,44,1.57,2003.0,0.57
1,2019,710347,E,Yes,2:3:4:5,No,-,Yes,3:04:05,48.19,44,1.1,1997.0,0.58
1,2019,710348,M,Yes,6:07:08,No,-,Yes,6:07:08,32.91,29,1.53,2003.0,0.56
5,2019,710350,E,Yes,3:04:05,No,-,Yes,3:04:05,16.14,46,1.12,2012.0,1.11
1,2019,710352,M,Yes,6:07:08,No,-,Yes,6:07:08,18.01,54,1.35,2014.0,0.79
0,2019,720304,E,Yes,PK:K:1:2,No,-,No,-,35.44,35,1.67,1999.0,0.47
0,2019,720312,E,Yes,3:04:05,Yes,3:04:05,No,-,15.61,35,1.3,1999.0,0.78
0,2019,720316,H,Yes,9:10:11:12,Yes,9:10:11:12,No,-,10.86,55,1.41,1997.0,0.46
1,2019,720320,M,Yes,6:07:08,Yes,6:07:08,No,-,15.55,40,1.21,1999.0,0.63
1,2019,730332,E,Yes,K:1:2:3:4:5,No,-,No,-,24.19,27,0.71,1999.0,0.84
1,2019,730334,E,Yes,K:1:2:3:4:5,No,-,No,-,31.33,32,1.33,2002.0,0.71
10,2019,730340,E,Yes,K:1:3:4:5,No,-,No,-,55.02,19,1.12,2001.0,0.64
13,2019,730344,M,Yes,6:07:08,Yes,6:07:08,Yes,6:07:08,13.59,51,1.7,2002.0,0.9
2,2019,730348,E,Yes,K:1:2:3:4:5,No,-,No,-,22.13,12,0.55,2005.0,0.79
-,2019,730350,H,Yes,9:10:11,Yes,9:10:11,Yes,9:10:11,,5,0.83,2000.0,1.65
2,2019,730352,H,Yes,9:10:11:12,Yes,9:10:11:12,Yes,9:10:11:12,11.13,106,1.25,1998.0,0.62
5,2019,730354,E,Yes,K:1:2:3:4:5,No,-,No,-,23.7,19,0.56,2001.0,0.81
5,2019,730356,E,Yes,K:1:2:3:4:5,No,-,No,-,20.62,21,0.84,2003.0,0.88
3,2019,730360,M,Yes,6:07:08,No,-,Yes,6:07:08,18.83,60,1.76,2000.0,0.82
4,2019,730368,E,Yes,K:1:2:3:4:5,No,-,No,-,51.47,22,1.38,2000.0,0.74
1,2019,73A000,E,Yes,2:3:4:5,No,-,No,-,19.23,43,1.34,2008.0,1.59
0,2019,73B000,T,Yes,6:7:8:9:10:11:12,Yes,6:7:8:9:10:11:12,No,-,6.04,53,1.13,2009.0,1.88
0,2019,740302,M,No,-,No,-,No,-,14.66,55,1.1,2000.0,0.72
0,2019,740304,E,No,-,No,-,No,-,17.39,45,1.29,2001.0,1.76
1,2019,740308,M,No,-,No,-,Yes,6:07:08,33.37,32,1.23,2005.0,0.84
1,2019,740309,H,No,-,No,-,No,-,12.97,50,1.22,2005.0,0.62
1,2019,740310,E,No,-,No,-,No,-,31.31,41,1.24,2000.0,0.85
1,2019,740320,I,Yes,6:07:08,No,-,No,-,28.46,41,1.17,2002.0,0.56
1,2019,740324,M,No,-,No,-,Yes,6:07:08,13.27,53,1.26,2002.0,0.64
0,2019,740330,E,No,-,No,-,No,-,24.85,44,1.02,2003.0,0.84
1,2019,740332,I,No,-,No,-,No,-,18.5,77,1.33,2001.0,1.41
1,2019,740333,H,No,-,No,-,No,-,5.27,90,1.2,2001.0,0.88
1,2019,740334,E,No,-,No,-,No,-,27.13,31,1.07,2001.0,0.43
1,2019,740336,E,No,-,No,-,No,-,14.89,43,0.9,2001.0,1.76
1,2019,740337,M,No,-,No,-,Yes,6:07:08,12.65,53,1.15,2003.0,0.57
2,2019,740338,E,No,-,No,-,No,-,12.89,31,1.11,2005.0,0.79
0,2019,740340,M,No,-,No,-,No,-,18.74,44,1.07,2001.0,0.68
1,2019,740344,H,No,-,No,-,No,-,9.27,63,1.4,2000.0,0.41
1,2019,740352,I,No,-,No,-,No,-,33.69,39,1.3,2002.0,0.64
0,2019,740358,I,No,-,No,-,No,-,28.12,39,1.05,1999.0,0.91
0,2019,740360,E,No,-,No,-,No,-,41.35,33,1.06,2002.0,0.51
0,2019,740362,M,No,-,No,-,No,-,16.4,46,1.0,2005.0,1.34
1,2019,740366,H,No,-,No,-,No,-,6.32,109,1.12,2001.0,0.7
0,2019,740368,E,No,-,No,-,No,-,23.77,61,1.17,2005.0,0.85
2,2019,740374,H,No,-,No,-,No,-,8.8,71,1.2,2004.0,0.44
0,2019,740375,E,No,-,No,-,No,-,34.1,42,1.27,2003.0,0.5
1,2019,740376,I,No,-,No,-,No,-,31.96,45,1.1,1999.0,1.1
,2019,740378,A,,,,,,,,,,,-
1,2019,740379,E,No,-,No,-,No,-,21.56,47,0.94,2005.0,0.99
0,2019,740380,E,No,-,No,-,No,-,22.36,47,1.27,2001.0,0.97
0,2019,740386,E,No,-,No,-,No,-,37.17,31,1.11,2002.0,0.91
0,2019,740388,H,No,-,No,-,No,-,6.14,92,1.06,2001.0,0.71
1,2019,740390,E,No,-,No,-,No,-,23.74,28,1.22,2012.0,0.51
1,2019,740396,I,No,-,No,-,No,-,34.72,28,1.27,2000.0,1.02
1,2019,740400,E,No,-,No,-,No,-,21.11,44,1.42,2002.0,0.68
0,2019,740402,M,No,-,No,-,No,-,24.86,40,1.25,2005.0,0.62
1,2019,740404,E,No,-,No,-,No,-,10.83,61,1.3,2008.0,0.93
1,2019,740406,E,No,-,No,-,No,-,18.59,45,0.96,2002.0,1.05
-,2019,740500,H,Yes,9:10:11,No,-,No,-,,6,0.6,,0.41
-,2019,740501,H,Yes,9,Yes,9,Yes,9,,4,1.0,,0.9
10,2019,74B000,I,No,-,No,-,No,-,25.64,25,0.83,2007.0,2.23
-,2019,74C000,I,No,-,No,-,No,-,,23,0.72,,3.44
,2019,74Z000,,,,,,,,,,,,-
14,2019,750304,E,No,-,No,-,No,-,40.89,36,1.03,2003.0,1.22
25,2019,750314,E,No,-,No,-,No,-,43.58,38,1.81,1998.0,1.29
-,2019,750317,H,No,-,No,-,Yes,9:10:11:12:13,,4,1.0,,0.95
2,2019,750318,H,No,-,No,-,No,-,12.22,56,1.04,2002.0,1.09
5,2019,750319,M,No,-,No,-,No,-,22.22,40,1.21,2011.0,1.38
1,2019,750320,E,No,-,No,-,No,-,34.01,10,0.59,2001.0,1.52
1,2019,750328,E,No,-,No,-,No,-,127.87,14,1.08,1996.0,1.1
1,2019,760304,E,Yes,4:05,No,-,No,-,40.33,35,1.09,2001.0,1.1
4,2019,760308,M,No,-,No,-,No,-,34.82,36,1.5,2003.0,1.58
3,2019,760316,E,No,-,No,-,Yes,K:1:2:3:4:5,36,34,1.55,1998.0,1.57
6,2019,760318,H,No,-,No,-,Yes,9:10:11:12,10.71,64,1.16,2000.0,1.24
2,2019,760320,E,No,-,No,-,Yes,K:1:2:3:4:5,33.28,43,2.39,2001.0,1.75
1,2019,760324,E,No,-,No,-,No,-,31.11,35,1.3,2002.0,1.22
2,2019,760328,E,No,-,No,-,No,-,16.43,39,1.18,2004.0,2.27
2,2019,760329,E,Yes,4:05,No,-,No,-,15,54,1.2,2003.0,1.29
1,2019,760330,E,Yes,3:04:05,No,-,Yes,K:1:2:3:4:5,49.5,39,1.63,1998.0,1.16
2,2019,760331,E,No,-,No,-,No,-,22.55,57,1.63,2000.0,2
1,2019,760332,E,No,-,No,-,No,-,54.09,48,1.0,2000.0,1.52
2,2019,760336,E,No,-,No,-,Yes,2:3:4:5,23.86,42,1.17,2001.0,1.83
2,2019,760338,M,No,-,No,-,Yes,6:07:08,27.87,46,1.07,2000.0,1.82
0,2019,760339,H,No,-,No,-,Yes,9:10:11:12:13,10.88,70,1.17,2002.0,1.81
1,2019,760340,E,Yes,5,No,-,No,-,40.19,40,1.54,1999.0,1.45
3,2019,760344,E,No,-,No,-,Yes,2:03:04,26.38,46,1.21,2003.0,1.2
2,2019,760348,H,No,-,No,-,Yes,9:10:11:12,10.47,62,1.22,1998.0,1.71
97,2019,760352,M,No,-,No,-,No,-,12.79,58,1.14,2000.0,2.53
-,2019,760354,H,No,-,No,-,Yes,9:10:11:12:13,,19,1.58,,1.42
1,2019,760356,E,No,-,No,-,No,-,37.43,48,1.41,1995.0,1.04
2,2019,760357,M,No,-,No,-,Yes,6:07:08,24.82,2,0.05,2000.0,1.46
1,2019,760358,H,No,-,No,-,Yes,9:10:11:12,8.84,69,1.17,2000.0,1.82
2,2019,760359,E,Yes,4:05,No,-,No,-,25.05,58,1.26,2001.0,0.96
3,2019,760360,M,No,-,No,-,Yes,6:07:08,15.41,56,1.93,1998.0,1.57
2,2019,760364,E,No,-,No,-,Yes,K:1:2:3:4:5,30.15,36,1.5,2002.0,1.33
1,2019,760368,E,Yes,3:04:05,No,-,No,-,46.8,38,1.27,2000.0,1.16
2,2019,760376,E,Yes,4:05,No,-,No,-,29.12,41,1.14,2000.0,1
1,2019,760378,M,No,-,No,-,Yes,7:08,26.17,53,1.18,2000.0,1.39
2,2019,760380,H,No,-,No,-,Yes,9:10:11:12,13.27,61,1.02,1999.0,1.25
4,2019,760382,T,Yes,6:7:8:9:10,No,-,Yes,6:7:8:9:10,21.41,49,1.53,2002.0,0.72
5,2019,760388,H,No,-,No,-,Yes,9:10:11:12,10.51,62,1.32,2004.0,1.19
3,2019,761304,H,Yes,9:10:11:12,Yes,9:10:11:12,No,-,11.3,88,1.22,2003.0,0.83
1,2019,761308,M,No,-,No,-,No,-,13.48,53,1.33,2003.0,0.72
0,2019,761312,E,Yes,4:05,No,-,No,-,34.75,33,1.14,2000.0,1.55
0,2019,761320,E,Yes,3:04:05,No,-,No,-,30.05,40,1.82,1999.0,1.24
1,2019,761321,E,Yes,4:05,No,-,No,-,37.56,28,1.17,1999.0,0.79
1,2019,761328,E,Yes,3:04:05,No,-,No,-,24.99,45,1.15,2001.0,1.23
1,2019,761332,E,Yes,4:05,No,-,No,-,36.94,38,1.19,1996.0,1.65
1,2019,761336,M,No,-,No,-,No,-,22.88,34,0.94,2000.0,0.69
-,2019,76A000,A,Yes,5:6:7:8:9:10:11:12,Yes,9:10:11:12,Yes,5:6:7:8:9:10:11:12,,63,0.64,,2.93
5,2019,770310,E,No,-,No,-,No,-,18.57,46,1.24,2010.0,1.62
0,2019,770316,M,No,-,No,-,No,-,20.83,30,1.5,1999.0,0.35
1,2019,770318,E,No,-,No,-,No,-,25.79,45,1.22,2001.0,1.07
2,2019,770328,M,No,-,No,-,No,-,17.53,42,1.2,2005.0,0.85
0,2019,770340,E,No,-,No,-,No,-,17.23,39,1.03,1993.0,1.65
0,2019,770342,T,No,-,No,-,No,-,61.4,26,1.63,2004.0,0.38
1,2019,770344,E,No,-,No,-,No,-,31.81,41,1.37,2003.0,0.99
1,2019,770346,E,No,-,No,-,No,-,22.07,43,1.19,2000.0,1.06
1,2019,770348,H,Yes,10:11:12,Yes,10:11:12,No,-,6.44,109,1.35,2007.0,0.72
-,2019,770349,H,Yes,9:10:11:12:13,Yes,9:10:11:12:13,No,-,,10,1.25,,0.5
1,2019,770351,H,Yes,9,Yes,9,No,-,21.63,42,1.27,2005.0,0.54
5,2019,770360,M,No,-,No,-,No,-,14.2,66,1.32,2000.0,0.7
5,2019,770364,M,No,-,No,-,No,-,23.78,32,1.6,1998.0,0.39
1,2019,770368,E,No,-,No,-,No,-,28.03,24,0.89,1999.0,1.01
10,2019,770370,E,No,-,No,-,No,-,38.68,42,1.17,2000.0,0.76
2,2019,780320,E,Yes,3:4:5:6,No,-,No,-,22.94,36,1.38,2005.0,0.84
6,2019,780322,E,Yes,K:1:2:3,No,-,No,-,29.64,46,1.1,2005.0,0.79
3,2019,780324,I,Yes,4:5:6:7:8,Yes,6:07:08,No,-,40.05,39,1.39,2002.0,0.29
3,2019,780325,H,Yes,9:10:11:12,No,-,No,-,12.78,82,1.55,2002.0,0.41
10,2019,780326,M,Yes,5:6:7:8,No,-,No,-,33.63,45,1.1,2001.0,0.62
2,2019,780328,E,No,-,No,-,No,-,53.58,22,1.29,1996.0,0.62
7,2019,780329,E,Yes,K:1:2:3:4,No,-,No,-,33.13,21,1.17,2003.0,0.33
5,2019,780330,E,No,-,No,-,No,-,26.09,61,1.13,2000.0,0.87
-,2019,780331,,No,-,No,-,No,-,,41,3.15,,-
6,2019,780336,I,Yes,4:5:6:7:8,No,-,No,-,19.73,53,1.18,2002.0,0.68
68,2019,780340,E,No,-,No,-,No,-,5.3,37,1.16,2012.0,0.66
5,2019,780341,M,Yes,7,No,-,No,-,51.24,59,1.64,2000.0,0.52
4,2019,780342,H,Yes,9:10:11:12,Yes,9:10:11:12,No,-,18,156,1.73,1999.0,0.54
5,2019,780344,I,Yes,5:6:7:8,No,-,No,-,37.48,53,1.1,1999.0,0.58
2,2019,780352,M,Yes,5:6:7:8,No,-,No,-,49.46,34,1.13,1999.0,0.65
5,2019,780356,E,Yes,K:1:2:3:4:5:6,No,-,No,-,41.11,28,1.27,2009.0,0.66
7,2019,780360,I,Yes,4:5:6:7:8,No,-,No,-,20.08,54,1.5,2001.0,0.61
1,2019,780364,E,Yes,5,No,-,No,-,22.5,44,0.94,1998.0,0.94
1,2019,780368,M,Yes,6:07:08,No,-,No,-,31,51,1.13,1998.0,0.58
5,2019,780374,E,Yes,2:03:04,No,-,No,-,23.12,44,1.1,2001.0,0.54
5,2019,780376,E,Yes,5:06,No,-,No,-,20.08,45,1.02,1999.0,0.7
2,2019,780384,I,Yes,K:1:2:3:4:5:6:7:8:9:10:11:12:13,No,-,No,-,26.5,59,1.11,2004.0,0.67
-,2019,780385,H,Yes,9:10,No,-,Yes,9:10:11:12:13,,18,2.0,,0.65
30,2019,780390,E,Yes,K:1:2:3:4,No,-,No,-,43.74,33,1.5,1995.0,0.83
1,2019,780391,H,No,-,No,-,No,-,17.65,58,1.29,1999.0,1.1
4,2019,780392,E,Yes,K:1:2:3:4:5,No,-,No,-,36.7,32,1.1,2000.0,0.41
10,2019,780393,M,Yes,5:6:7:8,No,-,Yes,5:6:7:8,23.4,45,1.18,2001.0,0.48
4,2019,780394,E,Yes,4,No,-,No,-,27.58,42,1.17,1996.0,0.43
3,2019,780396,M,No,-,No,-,No,-,61.59,21,1.4,2002.0,0.41
10,2019,780398,E,Yes,2:03,No,-,No,-,24.92,36,1.24,2000.0,0.73
7,2019,780400,E,Yes,3:04:05,No,-,No,-,15.89,58,1.09,2003.0,0.85
1,2019,780401,H,Yes,9:10:11:12,No,-,No,-,14.6,82,1.39,1998.0,0.67
1,2019,780402,H,No,-,No,-,No,-,19.08,56,1.37,2001.0,0.89
2,2019,780403,M,Yes,6:07:08,No,-,No,-,20.18,43,1.19,2001.0,0.44
2,2019,780407,E,Yes,K:1:2:3,No,-,No,-,30.49,38,1.46,2002.0,0.59
3,2019,780408,,Yes,4:05,No,-,No,-,40.7,36,1.2,2000.0,0.79
18,2019,780410,M,Yes,5:6:7:8,No,-,No,-,77.96,30,1.43,1997.0,0.29
1,2019,780412,E,Yes,3:4:5:6:7,No,-,No,-,27.68,39,1.08,1999.0,0.71
3,2019,780416,E,Yes,1:2:3:4:5:6,No,-,No,-,21.09,33,1.22,1998.0,0.68
3,2019,780417,E,Yes,K:1:2:3:4,No,-,No,-,31.95,31,2.07,2004.0,0.71
5,2019,780418,,No,-,No,-,No,-,81.51,17,1.7,1994.0,0.31
1,2019,780420,H,Yes,9:10:11:12,No,-,No,-,16.01,115,1.49,2001.0,0.58
0,2019,78A000,M,No,-,No,-,No,-,21.52,6,0.75,2001.0,3.04
5,2019,78B000,I,No,-,No,-,Yes,6:07:08,19.92,13,0.87,1999.0,3.72
35,2019,790302,E,Yes,3:04:05,No,-,No,-,32.25,52,1.49,2002.0,1.08
33,2019,790310,E,Yes,2:3:4:5,No,-,No,-,31.41,39,1.34,2005.0,0.87
38,2019,790314,H,Yes,9:10:11:12,Yes,9:10:11:12,Yes,9:10:11:12,18.99,78,1.59,2000.0,0.81
10,2019,790318,E,Yes,2:3:4:5,No,-,Yes,PK:K:1:2:3:4:5,45.88,47,1.57,2001.0,0.67
3,2019,790322,,Yes,K:1:2:3:4:5,No,-,No,-,93,41,1.21,1997.0,0.57
32,2019,790327,E,Yes,K:1:2:3:4:5,No,-,Yes,4:05,36.87,52,1.73,2002.0,0.67
35,2019,790330,M,No,-,No,-,No,-,16.79,74,1.72,2000.0,0.75
32,2019,790334,,Yes,3:04:05,No,-,No,-,71.82,42,1.2,1998.0,0.98
29,2019,790344,E,Yes,K:1:2:3:4:5,No,-,No,-,39.97,57,1.68,2000.0,0.99
30,2019,790347,E,Yes,2:3:4:5,No,-,No,-,14.73,44,1.38,1995.0,1.25
38,2019,790350,E,Yes,3:04:05,No,-,No,-,30.53,52,1.63,1999.0,0.69
30,2019,790354,H,Yes,9:10:11:12,Yes,9:10:11:12,Yes,9:10:11:12,26.47,90,1.5,1994.0,0.64
7,2019,790358,,Yes,2:3:4:5,No,-,No,-,54.38,43,1.59,1998.0,0.42
20,2019,790362,E,Yes,K:1:2:3:4:5,No,-,Yes,4:05,54.43,39,1.05,2000.0,0.95
43,2019,790366,H,Yes,9:10:11:12,Yes,9:10:11:12,Yes,9:10:11:12,20.9,78,1.34,1996.0,0.66
36,2019,790374,M,No,-,No,-,Yes,6:07:08,25.79,67,1.31,1999.0,0.55
30,2019,790378,H,Yes,9:10:11:12,Yes,9:10:11:12,Yes,9:10:11:12,16.41,76,1.41,2002.0,0.84
100,2019,790379,H,Yes,9:10:11:12:13,Yes,9:10:11:12:13,Yes,9:10:11:12:13,17.94,69,5.75,2012.0,0.75
45,2019,790380,M,Yes,6:07:08,No,-,No,-,13.11,70,1.4,1999.0,0.85
43,2019,790386,E,Yes,K:1:2:3:4:5,No,-,Yes,K:1:2:3:4:5,38.59,32,1.68,1997.0,0.5
32,2019,790390,E,Yes,2:3:4:5,No,-,No,-,43.82,51,1.55,2001.0,0.97
54,2019,790392,A,No,-,No,-,Yes,9:10:11:12,248.51,7,1.0,2001.0,0.46
15,2019,790394,M,Yes,6:07:08,No,-,Yes,6:07:08,19.56,66,1.25,2004.0,0.84
36,2019,790398,E,Yes,2:3:4:5,No,-,No,-,30.49,57,1.68,2000.0,0.93
34,2019,790402,E,Yes,3:04:05,No,-,No,-,30.4,52,1.41,2000.0,0.71
15,2019,79A000,T,No,-,No,-,Yes,6:7:8:9:10,12.35,35,1.21,1999.0,6.85
,2019,79Z000,,,,,,,,,,,,-
0,2019,800308,T,Yes,6:7:8:9:10:11:12:13,No,-,No,-,47.3,40,2.22,2008.0,0.63
3,2019,800312,E,Yes,K:1:2:3:4:5,Yes,3:04:05,No,-,20.67,50,2.0,2004.0,0.85
2,2019,800314,M,Yes,6:07:08,Yes,6:07:08,No,-,12.53,93,1.66,2003.0,0.85
2,2019,800315,E,Yes,K:1:2:3:4:5,Yes,3:04:05,No,-,26.36,38,1.73,2002.0,0.89
1,2019,800316,E,Yes,K:1:2:3:4:5,Yes,3:04:05,No,-,18.61,80,1.86,2004.0,0.85
1,2019,800320,M,Yes,6:07:08,Yes,6:07:08,No,-,6.09,72,2.32,2007.0,0.88
3,2019,800324,,Yes,K:1:2:3:4:5,Yes,3:04:05,No,-,31.25,52,2.48,2003.0,0.74
2,2019,800328,M,Yes,6:07:08,Yes,6:07:08,No,-,17,86,2.39,2006.0,0.76
1,2019,800340,H,Yes,9:10:11:12,Yes,9:10:11:12,No,-,4.9,112,1.93,2010.0,0.8
2,2019,800346,E,Yes,K:1:2:3:4:5,Yes,3:04:05,No,-,19.9,77,2.75,2004.0,0.83
2,2019,800347,E,Yes,K:1:2:3:4:5,Yes,3:04:05,No,-,29.69,82,2.16,2003.0,0.83
5,2019,800348,E,Yes,K:1:2:3:4:5,Yes,3:04:05,No,-,17.27,64,2.46,2000.0,0.87
1,2019,800352,E,Yes,K:1:2:3:4:5,Yes,3:04:05,No,-,30.41,55,2.62,2005.0,0.94
3,2019,800356,E,Yes,K:1:2:3:4:5,Yes,3:04:05,No,-,26.28,74,2.74,2001.0,0.93
6,2019,800358,E,Yes,PK:K:1:2:3:4:5,Yes,3:04:05,No,-,29.43,63,2.63,1999.0,0.99
1,2019,800359,E,Yes,K:1:2:3:4:5,Yes,3:04:05,No,-,16.55,80,2.16,2000.0,0.81
3,2019,800360,E,Yes,K:1:2:3:4:5,Yes,3:04:05,No,-,18.52,66,2.28,2004.0,0.86
1,2019,800361,H,Yes,9:10:11:12,Yes,9:10:11:12,No,-,4.77,131,1.9,2007.0,0.9
2,2019,800362,E,Yes,K:1:2:3:4:5,Yes,3:04:05,No,-,22.79,87,2.29,2000.0,0.77
5,2019,800363,M,Yes,6:07:08,Yes,6:07:08,No,-,27.54,101,2.66,2000.0,0.82
1,2019,800364,E,Yes,K:1:2:3:4:5,Yes,3:04:05,No,-,23.84,78,1.9,2003.0,0.81
1,2019,800366,E,Yes,K:1:2:3:4:5,Yes,3:04:05,No,-,24.66,74,1.95,2004.0,0.91
3,2019,800368,E,Yes,K:1:2:3:4:5,Yes,3:04:05,No,-,22.14,55,1.96,2002.0,0.82
2,2019,800372,E,Yes,K:1:2:3:4:5,Yes,3:04:05,No,-,40.18,54,3.38,2002.0,0.83
2,2019,800373,E,Yes,K:1:2:3:4:5,Yes,3:04:05,No,-,21.57,78,2.6,2000.0,0.72
5,2019,800376,H,Yes,9:10:11:12,Yes,9:10:11:12,No,-,7.8,97,3.88,2001.0,0.79
0,2019,800377,M,Yes,6:07:08,Yes,6:07:08,No,-,15.85,67,2.09,2004.0,0.79
2,2019,800392,E,Yes,PK:K:1:2:3:4:5,Yes,3:04:05,No,-,22.67,73,2.09,2003.0,0.86
-,2019,800394,H,Yes,9:10:11:12,Yes,9:10:11:12,No,-,,15,1.88,,1.02
2,2019,800396,H,Yes,9:10:11:12,Yes,9:10:11:12,No,-,5.73,144,2.18,2004.0,0.8
1,2019,800398,M,Yes,6:07:08,Yes,6:07:08,No,-,12.41,89,1.93,2005.0,0.87
1,2019,800400,H,Yes,9:10:11:12,Yes,9:10:11:12,No,-,4.97,133,2.22,2006.0,0.84
1,2019,800406,E,Yes,K:1:2:3:4:5,Yes,3:04:05,No,-,27.62,71,1.69,2002.0,0.84
10,2019,800408,H,Yes,9:10:11:12,Yes,9:10:11:12,No,-,8.08,126,1.8,2000.0,0.89
1,2019,800410,M,Yes,6:07:08,Yes,6:07:08,No,-,20.62,75,1.74,2003.0,0.87
3,2019,800412,,Yes,K:1:2:3:4:5,Yes,3:04:05,No,-,24.68,50,1.85,2000.0,0.85
,2019,80B000,E,,,,,,,,,,,-
1,2019,810324,H,Yes,9:10:11:12,Yes,9:10:11:12,No,-,14.37,57,1.14,1996.0,1.08
3,2019,810326,M,Yes,6:07:08,Yes,6:07:08,No,-,14.26,41,1.28,1997.0,0.97
5,2019,810328,E,Yes,K:1:2:3:4:5,No,-,No,-,35.67,32,1.33,1994.0,0.86
5,2019,810336,E,Yes,K:1:2:3:4:5,No,-,No,-,31.31,31,0.67,1994.0,0.93
