year,agency_code,target,subgroup,pct,masking
2019,600333,Math Grades 3-8,EDS,95,1.0
2019,600333,Math Grades 3-8,ELS,95,1.0
2019,600333,Math Grades 3-8,HI7,95,1.0
2019,600333,Math Grades 3-8,SWD,95,1.0
2019,600333,Math Grades 3-8,WH7,95,1.0
2019,600333,Reading Grades 3-8,ALL,95,1.0
2019,600333,Reading Grades 3-8,BL7,95,1.0
2019,600333,Reading Grades 3-8,EDS,95,1.0
2019,600333,Reading Grades 3-8,ELS,95,
2019,600333,Reading Grades 3-8,HI7,95,1.0
2019,600333,Reading Grades 3-8,SWD,95,1.0
2019,600333,Reading Grades 3-8,WH7,95,1.0
2019,600333,Science Grades 5&8,ALL,95,1.0
2019,600333,Science Grades 5&8,BL7,95,1.0
2019,600333,Science Grades 5&8,EDS,95,1.0
2019,600333,Science Grades 5&8,ELS,95,1.0
2019,600333,Science Grades 5&8,HI7,95,1.0
2019,600333,Science Grades 5&8,SWD,95,
2019,600333,Science Grades 5&8,WH7,95,1.0
2019,600334,The ACT,ALL,95,1.0
2019,600334,The ACT,BL7,95,1.0
2019,600334,The ACT,EDS,95,1.0
2019,600334,High School Math,ALL,95,1.0
2019,600334,High School Math,BL7,95,1.0
2019,600334,High School Math,EDS,95,1.0
2019,600334,Biology,ALL,95,1.0
2019,600334,Biology,BL7,95,1.0
2019,600334,Biology,EDS,95,1.0
2019,600336,Math Grades 3-8,ALL,95,1.0
2019,600336,Math Grades 3-8,WH7,95,1.0
2019,600336,Reading Grades 3-8,ALL,95,1.0
2019,600336,Reading Grades 3-8,WH7,95,1.0
2019,600336,Science Grades 5&8,ALL,95,1.0
2019,600336,Science Grades 5&8,WH7,95,1.0
2019,600338,Math Grades 3-8,ALL,95,1.0
2019,600338,Math Grades 3-8,BL7,95,1.0
2019,600338,Math Grades 3-8,EDS,95,1.0
2019,600338,Math Grades 3-8,ELS,95,1.0
2019,600338,Math Grades 3-8,HI7,95,1.0
2019,600338,Math Grades 3-8,SWD,95,1.0
2019,600338,Math Grades 3-8,WH7,95,1.0
2019,600338,Reading Grades 3-8,ALL,95,1.0
2019,600338,Reading Grades 3-8,BL7,95,1.0
2019,600338,Reading Grades 3-8,EDS,95,1.0
2019,600338,Reading Grades 3-8,ELS,95,1.0
2019,600338,Reading Grades 3-8,HI7,95,1.0
2019,600338,Reading Grades 3-8,SWD,95,1.0
2019,600338,Reading Grades 3-8,WH7,95,1.0
2019,600338,Science Grades 5&8,ALL,95,1.0
2019,600338,Science Grades 5&8,BL7,95,1.0
2019,600338,Science Grades 5&8,EDS,95,1.0
2019,600338,Science Grades 5&8,HI7,95,1.0
2019,600341,The ACT,ALL,95,1.0
2019,600341,The ACT,BL7,95,1.0
2019,600341,The ACT,HI7,95,1.0
2019,600341,Math Grades 3-8,ALL,95,1.0
2019,600341,Math Grades 3-8,BL7,95,1.0
2019,600341,Math Grades 3-8,EDS,95,1.0
2019,600341,Math Grades 3-8,ELS,95,1.0
2019,600341,Math Grades 3-8,HI7,95,1.0
2019,600341,Math Grades 3-8,SWD,95,1.0
2019,600341,High School Math,ALL,95,1.0
2019,600341,High School Math,BL7,95,1.0
2019,600341,High School Math,HI7,95,1.0
2019,600341,Reading Grades 3-8,ALL,95,1.0
2019,600341,Reading Grades 3-8,BL7,95,1.0
2019,600341,Reading Grades 3-8,EDS,95,1.0
2019,600341,Reading Grades 3-8,ELS,95,1.0
2019,600341,Reading Grades 3-8,HI7,95,1.0
2019,600341,Reading Grades 3-8,SWD,95,1.0
2019,600341,English II,ALL,95,1.0
2019,600341,English II,HI7,95,
2019,600341,Science Grades 5&8,ALL,95,1.0
2019,600341,Science Grades 5&8,BL7,95,1.0
2019,600341,Science Grades 5&8,EDS,95,1.0
2019,600341,Science Grades 5&8,ELS,95,1.0
2019,600341,Science Grades 5&8,HI7,95,1.0
2019,600341,Biology,ALL,95,1.0
2019,600341,Biology,BL7,95,1.0
2019,600341,Biology,HI7,95,1.0
2019,600344,Math Grades 3-8,ALL,95,1.0
2019,600344,Math Grades 3-8,BL7,95,1.0
2019,600344,Math Grades 3-8,EDS,95,1.0
2019,600344,Math Grades 3-8,ELS,95,1.0
2019,600344,Math Grades 3-8,HI7,95,1.0
2019,600344,Math Grades 3-8,SWD,95,1.0
2019,600344,Math Grades 3-8,WH7,95,1.0
2019,600344,Reading Grades 3-8,ALL,95,1.0
2019,600344,Reading Grades 3-8,BL7,95,1.0
2019,600344,Reading Grades 3-8,EDS,95,1.0
2019,600344,Reading Grades 3-8,ELS,95,1.0
2019,600344,Reading Grades 3-8,HI7,95,1.0
2019,600344,Reading Grades 3-8,SWD,95,1.0
2019,600344,Reading Grades 3-8,WH7,95,1.0
2019,600344,Science Grades 5&8,ALL,95,1.0
2019,600344,Science Grades 5&8,BL7,95,1.0
2019,600344,Science Grades 5&8,EDS,95,1.0
2019,600344,Science Grades 5&8,ELS,95,1.0
2019,600344,Science Grades 5&8,HI7,95,1.0
2019,600345,Math Grades 3-8,ALL,95,1.0
2019,600345,Math Grades 3-8,AS7,95,1.0
2019,600345,Math Grades 3-8,BL7,95,1.0
2019,600345,Math Grades 3-8,EDS,95,1.0
2019,600345,Math Grades 3-8,ELS,95,1.0
2019,600345,Math Grades 3-8,HI7,95,1.0
2019,600345,Math Grades 3-8,MU7,95,1.0
2019,600345,Math Grades 3-8,SWD,95,1.0
2019,600345,Math Grades 3-8,WH7,95,1.0
2019,600345,Reading Grades 3-8,ALL,95,1.0
2019,600345,Reading Grades 3-8,AS7,95,1.0
2019,600345,Reading Grades 3-8,BL7,95,1.0
2019,600345,Reading Grades 3-8,EDS,95,1.0
2019,600345,Reading Grades 3-8,ELS,95,1.0
2019,600345,Reading Grades 3-8,HI7,95,1.0
2019,600345,Reading Grades 3-8,MU7,95,1.0
2019,600345,Reading Grades 3-8,SWD,95,1.0
2019,600345,Reading Grades 3-8,WH7,95,1.0
2019,600345,Science Grades 5&8,ALL,95,1.0
2019,600345,Science Grades 5&8,AS7,95,1.0
2019,600345,Science Grades 5&8,BL7,95,1.0
2019,600345,Science Grades 5&8,EDS,95,1.0
2019,600345,Science Grades 5&8,ELS,95,1.0
2019,600345,Science Grades 5&8,HI7,95,1.0
2019,600345,Science Grades 5&8,SWD,95,1.0
2019,600345,Science Grades 5&8,WH7,95,1.0
2019,600346,Math Grades 3-8,ALL,95,1.0
2019,600346,Math Grades 3-8,BL7,95,1.0
2019,600346,Math Grades 3-8,EDS,95,1.0
2019,600346,Math Grades 3-8,ELS,95,1.0
2019,600346,Math Grades 3-8,HI7,95,1.0
2019,600346,Math Grades 3-8,SWD,95,1.0
2019,600346,Math Grades 3-8,WH7,95,1.0
2019,600346,Reading Grades 3-8,ALL,95,1.0
2019,600346,Reading Grades 3-8,BL7,95,1.0
2019,600346,Reading Grades 3-8,EDS,95,1.0
2019,600346,Reading Grades 3-8,ELS,95,1.0
2019,600346,Reading Grades 3-8,HI7,95,1.0
2019,600346,Reading Grades 3-8,SWD,95,1.0
2019,600346,Reading Grades 3-8,WH7,95,1.0
2019,600346,Science Grades 5&8,ALL,95,1.0
2019,600346,Science Grades 5&8,WH7,95,1.0
2019,600349,Math Grades 3-8,ALL,95,1.0
2019,600349,Math Grades 3-8,BL7,95,1.0
2019,600349,Math Grades 3-8,EDS,95,1.0
2019,600349,Math Grades 3-8,ELS,95,1.0
2019,600349,Math Grades 3-8,HI7,95,1.0
2019,600349,Math Grades 3-8,SWD,95,1.0
2019,600349,Math Grades 3-8,WH7,95,1.0
2019,600349,Reading Grades 3-8,ALL,95,1.0
2019,600349,Reading Grades 3-8,BL7,95,1.0
2019,600349,Reading Grades 3-8,EDS,95,1.0
2019,600349,Reading Grades 3-8,ELS,95,1.0
2019,600349,Reading Grades 3-8,HI7,95,1.0
2019,600349,Reading Grades 3-8,SWD,95,1.0
2019,600349,Reading Grades 3-8,WH7,95,1.0
2019,600349,Science Grades 5&8,ALL,95,1.0
2019,600349,Science Grades 5&8,BL7,95,1.0
2019,600349,Science Grades 5&8,EDS,95,1.0
2019,600349,Science Grades 5&8,WH7,95,1.0
2019,600351,Math Grades 3-8,ALL,95,1.0
2019,600351,Math Grades 3-8,BL7,95,1.0
2019,600351,Math Grades 3-8,EDS,95,1.0
2019,600351,Math Grades 3-8,ELS,95,1.0
2019,600351,Math Grades 3-8,HI7,95,1.0
2019,600351,Math Grades 3-8,SWD,95,1.0
2019,600351,Reading Grades 3-8,ALL,95,1.0
2019,600351,Reading Grades 3-8,BL7,95,1.0
2019,600351,Reading Grades 3-8,EDS,95,1.0
2019,600351,Reading Grades 3-8,ELS,95,1.0
2019,600351,Reading Grades 3-8,HI7,95,1.0
2019,600351,Reading Grades 3-8,SWD,95,1.0
2019,600351,Science Grades 5&8,ALL,95,1.0
2019,600351,Science Grades 5&8,BL7,95,1.0
2019,600351,Science Grades 5&8,EDS,95,1.0
2019,600351,Science Grades 5&8,HI7,95,1.0
2019,600352,Math Grades 3-8,ALL,95,1.0
2019,600352,Math Grades 3-8,BL7,95,1.0
2019,600352,Math Grades 3-8,EDS,95,1.0
2019,600352,Math Grades 3-8,ELS,95,1.0
2019,600352,Math Grades 3-8,HI7,95,1.0
2019,600352,Math Grades 3-8,SWD,95,1.0
2019,600352,Math Grades 3-8,WH7,95,1.0
2019,600352,Reading Grades 3-8,ALL,95,1.0
2019,600352,Reading Grades 3-8,BL7,95,1.0
2019,600352,Reading Grades 3-8,EDS,95,1.0
2019,600352,Reading Grades 3-8,ELS,95,1.0
2019,600352,Reading Grades 3-8,HI7,95,1.0
2019,600352,Reading Grades 3-8,SWD,95,1.0
2019,600352,Reading Grades 3-8,WH7,95,1.0
2019,600352,Science Grades 5&8,ALL,95,1.0
2019,600352,Science Grades 5&8,BL7,95,1.0
2019,600352,Science Grades 5&8,EDS,95,1.0
2019,600352,Science Grades 5&8,ELS,95,1.0
2019,600352,Science Grades 5&8,HI7,95,1.0
2019,600353,Math Grades 3-8,ALL,95,1.0
2019,600353,Math Grades 3-8,AS7,95,1.0
2019,600353,Math Grades 3-8,BL7,95,1.0
2019,600353,Math Grades 3-8,EDS,95,1.0
2019,600353,Math Grades 3-8,ELS,95,1.0
2019,600353,Math Grades 3-8,HI7,95,1.0
2019,600353,Math Grades 3-8,SWD,95,1.0
2019,600353,Math Grades 3-8,WH7,95,1.0
2019,600353,Reading Grades 3-8,ALL,95,1.0
2019,600353,Reading Grades 3-8,AS7,95,1.0
2019,600353,Reading Grades 3-8,BL7,95,1.0
2019,600353,Reading Grades 3-8,EDS,95,1.0
2019,600353,Reading Grades 3-8,ELS,95,1.0
2019,600353,Reading Grades 3-8,HI7,95,1.0
2019,600353,Reading Grades 3-8,SWD,95,1.0
2019,600353,Reading Grades 3-8,WH7,95,1.0
2019,600353,Science Grades 5&8,ALL,95,1.0
2019,600353,Science Grades 5&8,BL7,95,1.0
2019,600353,Science Grades 5&8,EDS,95,1.0
2019,600353,Science Grades 5&8,HI7,95,1.0
2019,600353,Science Grades 5&8,WH7,95,1.0
2019,600357,Math Grades 3-8,ALL,95,1.0
2019,600357,Math Grades 3-8,EDS,95,1.0
2019,600357,Math Grades 3-8,ELS,95,1.0
2019,600357,Math Grades 3-8,HI7,95,1.0
2019,600357,Math Grades 3-8,SWD,95,1.0
2019,600357,Math Grades 3-8,WH7,95,1.0
2019,600357,Reading Grades 3-8,ALL,95,1.0
2019,600357,Reading Grades 3-8,EDS,95,1.0
2019,600357,Reading Grades 3-8,ELS,95,1.0
2019,600357,Reading Grades 3-8,HI7,95,1.0
2019,600357,Reading Grades 3-8,SWD,95,1.0
2019,600357,Reading Grades 3-8,WH7,95,1.0
2019,600357,Science Grades 5&8,ALL,95,1.0
2019,600357,Science Grades 5&8,WH7,95,1.0
2019,600361,The ACT,ALL,95,1.0
2019,600361,The ACT,AS7,95,1.0
2019,600361,The ACT,BL7,94,
2019,600361,The ACT,EDS,94,
2019,600361,The ACT,ELS,95,
2019,600361,The ACT,HI7,95,1.0
2019,600361,The ACT,SWD,95,1.0
2019,600361,The ACT,WH7,95,1.0
2019,600361,High School Math,ALL,95,1.0
2019,600361,High School Math,AS7,95,1.0
2019,600361,High School Math,BL7,95,1.0
2019,600361,High School Math,EDS,95,1.0
2019,600361,High School Math,ELS,95,1.0
2019,600361,High School Math,HI7,95,1.0
2019,600361,High School Math,SWD,95,1.0
2019,600361,High School Math,WH7,95,1.0
2019,600361,English II,ALL,95,1.0
2019,600361,English II,BL7,95,1.0
2019,600361,English II,EDS,95,1.0
2019,600361,English II,ELS,95,
2019,600361,English II,HI7,95,1.0
2019,600361,English II,SWD,95,1.0
2019,600361,English II,WH7,95,1.0
2019,600361,Biology,ALL,95,1.0
2019,600361,Biology,AS7,95,1.0
2019,600361,Biology,BL7,95,1.0
2019,600361,Biology,EDS,95,1.0
2019,600361,Biology,ELS,95,1.0
2019,600361,Biology,HI7,95,1.0
2019,600361,Biology,SWD,95,1.0
2019,600361,Biology,WH7,95,1.0
2019,600361,ACT WorkKeys,ALL,95,
2019,600361,ACT WorkKeys,BL7,95,1.0
2019,600361,ACT WorkKeys,EDS,95,1.0
2019,600361,ACT WorkKeys,WH7,95,
2019,600362,Math Grades 3-8,ALL,95,1.0
2019,600362,Math Grades 3-8,BL7,95,1.0
2019,600362,Math Grades 3-8,EDS,95,1.0
2019,600362,Math Grades 3-8,ELS,95,1.0
2019,600362,Math Grades 3-8,HI7,95,1.0
2019,600362,Math Grades 3-8,SWD,95,1.0
2019,600362,Reading Grades 3-8,ALL,95,1.0
2019,600362,Reading Grades 3-8,BL7,95,1.0
2019,600362,Reading Grades 3-8,EDS,95,1.0
2019,600362,Reading Grades 3-8,ELS,95,1.0
2019,600362,Reading Grades 3-8,HI7,95,1.0
2019,600362,Reading Grades 3-8,SWD,95,1.0
2019,600362,Science Grades 5&8,ALL,95,1.0
2019,600362,Science Grades 5&8,BL7,95,1.0
2019,600362,Science Grades 5&8,EDS,95,1.0
2019,600364,The ACT,ALL,95,1.0
2019,600364,High School Math,ALL,95,1.0
2019,600364,English II,ALL,95,1.0
2019,600364,Biology,ALL,95,1.0
2019,600365,Math Grades 3-8,ALL,95,1.0
2019,600365,Math Grades 3-8,BL7,95,1.0
2019,600365,Math Grades 3-8,EDS,95,1.0
2019,600365,Math Grades 3-8,ELS,95,1.0
2019,600365,Math Grades 3-8,HI7,95,1.0
2019,600365,Reading Grades 3-8,ALL,95,1.0
2019,600365,Reading Grades 3-8,BL7,95,1.0
2019,600365,Reading Grades 3-8,EDS,95,1.0
2019,600365,Reading Grades 3-8,ELS,95,1.0
2019,600365,Reading Grades 3-8,HI7,95,1.0
2019,600365,Science Grades 5&8,ALL,95,1.0
2019,600365,Science Grades 5&8,BL7,95,1.0
2019,600365,Science Grades 5&8,EDS,95,1.0
2019,600365,Science Grades 5&8,ELS,95,1.0
2019,600365,Science Grades 5&8,HI7,95,1.0
2019,600366,Math Grades 3-8,ALL,95,1.0
2019,600366,Math Grades 3-8,BL7,95,1.0
2019,600366,Math Grades 3-8,EDS,95,1.0
2019,600366,Math Grades 3-8,ELS,95,1.0
2019,600366,Math Grades 3-8,HI7,95,1.0
2019,600366,Reading Grades 3-8,ALL,95,1.0
2019,600366,Reading Grades 3-8,BL7,95,1.0
2019,600366,Reading Grades 3-8,EDS,95,1.0
2019,600366,Reading Grades 3-8,ELS,95,1.0
2019,600366,Reading Grades 3-8,HI7,95,1.0
2019,600366,Science Grades 5&8,ALL,95,1.0
2019,600366,Science Grades 5&8,BL7,95,1.0
2019,600366,Science Grades 5&8,EDS,95,1.0
2019,600366,Science Grades 5&8,HI7,95,1.0
2019,600367,Math Grades 3-8,ALL,95,1.0
2019,600367,Math Grades 3-8,BL7,95,1.0
2019,600367,Math Grades 3-8,EDS,95,1.0
2019,600367,Math Grades 3-8,HI7,95,1.0
2019,600367,Math Grades 3-8,SWD,95,1.0
2019,600367,Math Grades 3-8,WH7,95,1.0
2019,600367,Reading Grades 3-8,ALL,95,1.0
2019,600367,Reading Grades 3-8,BL7,95,1.0
2019,600367,Reading Grades 3-8,EDS,95,1.0
2019,600367,Reading Grades 3-8,HI7,95,1.0
2019,600367,Reading Grades 3-8,SWD,95,1.0
2019,600367,Reading Grades 3-8,WH7,95,1.0
2019,600367,Science Grades 5&8,ALL,95,1.0
2019,600367,Science Grades 5&8,BL7,95,1.0
2019,600367,Science Grades 5&8,EDS,95,1.0
2019,600367,Science Grades 5&8,WH7,95,1.0
2019,600368,Math Grades 3-8,ALL,95,1.0
2019,600368,Math Grades 3-8,BL7,95,1.0
2019,600368,Math Grades 3-8,EDS,95,1.0
2019,600368,Math Grades 3-8,ELS,95,1.0
2019,600368,Math Grades 3-8,HI7,95,1.0
2019,600368,Math Grades 3-8,SWD,95,1.0
2019,600368,Reading Grades 3-8,ALL,95,1.0
2019,600368,Reading Grades 3-8,BL7,95,1.0
2019,600368,Reading Grades 3-8,EDS,95,1.0
2019,600368,Reading Grades 3-8,ELS,95,1.0
2019,600368,Reading Grades 3-8,HI7,95,1.0
2019,600368,Reading Grades 3-8,SWD,95,1.0
2019,600368,Science Grades 5&8,ALL,95,1.0
2019,600368,Science Grades 5&8,BL7,95,1.0
2019,600368,Science Grades 5&8,EDS,95,1.0
2019,600369,Math Grades 3-8,ALL,95,1.0
2019,600369,Math Grades 3-8,AS7,95,1.0
2019,600369,Math Grades 3-8,BL7,95,1.0
2019,600369,Math Grades 3-8,EDS,95,1.0
2019,600369,Math Grades 3-8,ELS,95,1.0
2019,600369,Math Grades 3-8,HI7,95,1.0
2019,600369,Math Grades 3-8,SWD,95,1.0
2019,600369,Math Grades 3-8,WH7,95,1.0
2019,600369,Reading Grades 3-8,ALL,95,1.0
2019,600369,Reading Grades 3-8,AS7,95,1.0
2019,600369,Reading Grades 3-8,BL7,95,1.0
2019,600369,Reading Grades 3-8,EDS,95,1.0
2019,600369,Reading Grades 3-8,ELS,95,1.0
2019,600369,Reading Grades 3-8,HI7,95,1.0
2019,600369,Reading Grades 3-8,SWD,95,1.0
2019,600369,Reading Grades 3-8,WH7,95,1.0
2019,600369,Science Grades 5&8,ALL,95,1.0
2019,600369,Science Grades 5&8,BL7,95,1.0
2019,600369,Science Grades 5&8,EDS,95,1.0
2019,600369,Science Grades 5&8,HI7,95,1.0
2019,600374,Math Grades 3-8,ALL,95,1.0
2019,600374,Math Grades 3-8,BL7,95,1.0
2019,600374,Math Grades 3-8,EDS,95,1.0
2019,600374,Math Grades 3-8,ELS,95,1.0
2019,600374,Math Grades 3-8,HI7,95,1.0
2019,600374,Math Grades 3-8,SWD,95,
2019,600374,Reading Grades 3-8,ALL,95,1.0
2019,600374,Reading Grades 3-8,BL7,95,1.0
2019,600374,Reading Grades 3-8,EDS,95,1.0
2019,600374,Reading Grades 3-8,ELS,95,1.0
2019,600374,Reading Grades 3-8,HI7,95,1.0
2019,600374,Reading Grades 3-8,SWD,95,
2019,600374,Science Grades 5&8,ALL,95,1.0
2019,600374,Science Grades 5&8,BL7,95,1.0
2019,600374,Science Grades 5&8,EDS,95,1.0
2019,600377,The ACT,ALL,95,1.0
2019,600377,The ACT,AS7,95,1.0
2019,600377,The ACT,BL7,95,1.0
2019,600377,The ACT,EDS,95,1.0
2019,600377,The ACT,ELS,95,1.0
2019,600377,The ACT,HI7,95,1.0
2019,600377,The ACT,SWD,95,1.0
2019,600377,The ACT,WH7,95,1.0
2019,600377,High School Math,ALL,95,1.0
2019,600377,High School Math,AS7,95,1.0
2019,600377,High School Math,BL7,95,1.0
2019,600377,High School Math,EDS,95,1.0
2019,600377,High School Math,ELS,95,1.0
2019,600377,High School Math,HI7,95,1.0
2019,600377,High School Math,WH7,95,1.0
2019,600377,English II,ALL,95,1.0
2019,600377,English II,AS7,95,1.0
2019,600377,English II,BL7,95,1.0
2019,600377,English II,EDS,95,1.0
2019,600377,English II,ELS,88,
2019,600377,English II,HI7,93,
2019,600377,English II,SWD,95,1.0
2019,600377,English II,WH7,95,1.0
2019,600377,Biology,ALL,95,1.0
2019,600377,Biology,AS7,93,
2019,600377,Biology,BL7,95,1.0
2019,600377,Biology,EDS,95,1.0
2019,600377,Biology,ELS,90,
2019,600377,Biology,HI7,95,
2019,600377,Biology,WH7,95,1.0
2019,600377,ACT WorkKeys,ALL,95,1.0
2019,600377,ACT WorkKeys,BL7,95,1.0
2019,600377,ACT WorkKeys,EDS,95,1.0
2019,600379,Math Grades 3-8,ALL,95,1.0
2019,600379,Math Grades 3-8,BL7,95,1.0
2019,600379,Math Grades 3-8,EDS,95,1.0
2019,600379,Math Grades 3-8,WH7,95,1.0
2019,600379,Reading Grades 3-8,ALL,95,1.0
2019,600379,Reading Grades 3-8,BL7,95,1.0
2019,600379,Reading Grades 3-8,EDS,95,1.0
2019,600379,Reading Grades 3-8,WH7,95,1.0
2019,600379,Science Grades 5&8,ALL,95,1.0
2019,600379,Science Grades 5&8,WH7,95,1.0
2019,600381,Math Grades 3-8,ALL,95,1.0
2019,600381,Math Grades 3-8,AS7,95,1.0
2019,600381,Math Grades 3-8,BL7,95,1.0
2019,600381,Math Grades 3-8,EDS,95,1.0
2019,600381,Math Grades 3-8,ELS,95,1.0
2019,600381,Math Grades 3-8,HI7,95,1.0
2019,600381,Math Grades 3-8,SWD,95,1.0
2019,600381,Reading Grades 3-8,ALL,95,1.0
2019,600381,Reading Grades 3-8,AS7,95,1.0
2019,600381,Reading Grades 3-8,BL7,95,1.0
2019,600381,Reading Grades 3-8,EDS,95,1.0
2019,600381,Reading Grades 3-8,ELS,95,1.0
2019,600381,Reading Grades 3-8,HI7,95,1.0
2019,600381,Reading Grades 3-8,SWD,95,1.0
2019,600381,Science Grades 5&8,ALL,95,1.0
2019,600381,Science Grades 5&8,BL7,95,1.0
2019,600381,Science Grades 5&8,EDS,95,1.0
2019,600381,Science Grades 5&8,ELS,95,1.0
2019,600381,Science Grades 5&8,HI7,95,1.0
2019,600382,Math Grades 3-8,ALL,95,1.0
2019,600382,Math Grades 3-8,AS7,95,1.0
2019,600382,Math Grades 3-8,BL7,95,1.0
2019,600382,Math Grades 3-8,EDS,95,1.0
2019,600382,Math Grades 3-8,ELS,95,1.0
2019,600382,Math Grades 3-8,HI7,95,1.0
2019,600382,Math Grades 3-8,SWD,95,1.0
2019,600382,Math Grades 3-8,WH7,95,1.0
2019,600382,Reading Grades 3-8,ALL,95,1.0
2019,600382,Reading Grades 3-8,AS7,95,1.0
2019,600382,Reading Grades 3-8,BL7,95,1.0
2019,600382,Reading Grades 3-8,EDS,95,1.0
2019,600382,Reading Grades 3-8,ELS,95,1.0
2019,600382,Reading Grades 3-8,HI7,95,1.0
2019,600382,Reading Grades 3-8,SWD,95,1.0
2019,600382,Reading Grades 3-8,WH7,95,1.0
2019,600382,Science Grades 5&8,ALL,95,1.0
2019,600382,Science Grades 5&8,AS7,95,1.0
2019,600382,Science Grades 5&8,WH7,95,1.0
2019,600383,Math Grades 3-8,ALL,95,1.0
2019,600383,Math Grades 3-8,AS7,95,1.0
2019,600383,Math Grades 3-8,BL7,95,1.0
2019,600383,Math Grades 3-8,EDS,95,1.0
2019,600383,Math Grades 3-8,ELS,95,1.0
2019,600383,Math Grades 3-8,HI7,95,1.0
2019,600383,Math Grades 3-8,WH7,95,1.0
2019,600383,Reading Grades 3-8,ALL,95,1.0
2019,600383,Reading Grades 3-8,AS7,95,1.0
2019,600383,Reading Grades 3-8,BL7,95,1.0
2019,600383,Reading Grades 3-8,EDS,95,1.0
2019,600383,Reading Grades 3-8,ELS,95,1.0
2019,600383,Reading Grades 3-8,HI7,95,1.0
2019,600383,Reading Grades 3-8,WH7,95,1.0
2019,600383,Science Grades 5&8,ALL,95,1.0
2019,600383,Science Grades 5&8,AS7,95,1.0
2019,600383,Science Grades 5&8,ELS,95,1.0
2019,600383,Science Grades 5&8,WH7,95,1.0
2019,600384,Math Grades 3-8,ALL,95,1.0
2019,600384,Math Grades 3-8,BL7,95,1.0
2019,600384,Math Grades 3-8,EDS,95,1.0
2019,600384,Math Grades 3-8,HI7,95,1.0
2019,600384,Math Grades 3-8,WH7,95,1.0
2019,600384,Reading Grades 3-8,ALL,95,1.0
2019,600384,Reading Grades 3-8,BL7,95,1.0
2019,600384,Reading Grades 3-8,EDS,95,1.0
2019,600384,Reading Grades 3-8,HI7,95,1.0
2019,600384,Reading Grades 3-8,WH7,95,1.0
2019,600384,Science Grades 5&8,ALL,95,1.0
2019,600384,Science Grades 5&8,BL7,95,1.0
2019,600384,Science Grades 5&8,EDS,95,1.0
2019,600385,Math Grades 3-8,ALL,95,1.0
2019,600385,Math Grades 3-8,AS7,95,1.0
2019,600385,Math Grades 3-8,BL7,95,1.0
2019,600385,Math Grades 3-8,EDS,95,1.0
2019,600385,Math Grades 3-8,ELS,95,1.0
2019,600385,Math Grades 3-8,HI7,95,1.0
2019,600385,Math Grades 3-8,WH7,95,1.0
2019,600385,Reading Grades 3-8,ALL,95,1.0
2019,600385,Reading Grades 3-8,AS7,95,1.0
2019,600385,Reading Grades 3-8,BL7,95,1.0
2019,600385,Reading Grades 3-8,EDS,95,1.0
2019,600385,Reading Grades 3-8,ELS,95,1.0
2019,600385,Reading Grades 3-8,HI7,95,1.0
2019,600385,Reading Grades 3-8,WH7,95,1.0
2019,600385,Science Grades 5&8,ALL,95,1.0
2019,600385,Science Grades 5&8,EDS,95,1.0
2019,600385,Science Grades 5&8,HI7,95,1.0
2019,600385,Science Grades 5&8,WH7,95,1.0
2019,600386,The ACT,ALL,95,1.0
2019,600386,High School Math,ALL,95,1.0
2019,600386,English II,ALL,95,1.0
2019,600386,English II,BL7,95,1.0
2019,600386,Biology,ALL,95,1.0
2019,600386,ACT WorkKeys,ALL,95,1.0
2019,600392,Math Grades 3-8,ALL,95,1.0
2019,600392,Math Grades 3-8,AS7,95,1.0
2019,600392,Math Grades 3-8,BL7,95,1.0
2019,600392,Math Grades 3-8,EDS,95,1.0
2019,600392,Math Grades 3-8,ELS,95,1.0
2019,600392,Math Grades 3-8,HI7,95,1.0
2019,600392,Math Grades 3-8,SWD,95,1.0
2019,600392,Math Grades 3-8,WH7,95,1.0
2019,600392,Reading Grades 3-8,ALL,95,1.0
2019,600392,Reading Grades 3-8,AS7,95,1.0
2019,600392,Reading Grades 3-8,BL7,95,1.0
2019,600392,Reading Grades 3-8,EDS,95,1.0
2019,600392,Reading Grades 3-8,ELS,95,1.0
2019,600392,Reading Grades 3-8,HI7,95,1.0
2019,600392,Reading Grades 3-8,SWD,95,1.0
2019,600392,Reading Grades 3-8,WH7,95,1.0
2019,600392,Science Grades 5&8,ALL,95,1.0
2019,600392,Science Grades 5&8,AS7,95,1.0
2019,600392,Science Grades 5&8,WH7,95,1.0
2019,600394,Math Grades 3-8,ALL,95,1.0
2019,600394,Math Grades 3-8,AS7,95,1.0
2019,600394,Math Grades 3-8,BL7,95,1.0
2019,600394,Math Grades 3-8,EDS,95,1.0
2019,600394,Math Grades 3-8,ELS,95,1.0
2019,600394,Math Grades 3-8,HI7,95,1.0
2019,600394,Math Grades 3-8,MU7,95,1.0
2019,600394,Math Grades 3-8,SWD,95,1.0
2019,600394,Math Grades 3-8,WH7,95,1.0
2019,600394,Reading Grades 3-8,ALL,95,1.0
2019,600394,Reading Grades 3-8,AS7,95,1.0
2019,600394,Reading Grades 3-8,BL7,95,1.0
2019,600394,Reading Grades 3-8,EDS,95,1.0
2019,600394,Reading Grades 3-8,ELS,95,1.0
2019,600394,Reading Grades 3-8,HI7,95,1.0
2019,600394,Reading Grades 3-8,MU7,95,1.0
2019,600394,Reading Grades 3-8,SWD,95,1.0
2019,600394,Reading Grades 3-8,WH7,95,1.0
2019,600394,Science Grades 5&8,ALL,95,1.0
