year,agency_code,asm_option,k2_feeder,subgroup,aaa_score,aaa_score_masking,awa_score,awa_score_masking,cgrs_score,cgrs_score_masking,elp_score,elp_score_masking,mcr_score,mcr_score_masking,scgs_score,scgs_score_masking,bi_score,bi_score_masking,ach_score,eg_status,eg_score,spg_score,spg_grade,mags_score,mags_score_masking,ma_eg_status,ma_eg_score,ma_spg_score,ma_spg_grade,rdgs_score,rdgs_score_masking,rd_eg_status,rd_eg_score,rd_spg_score,rd_spg_grade
2019,900348,N,N,SWD,23.1,,,,86.7,,,,74.2,,,,36.7,,46.2,Met,78.6,53.0,D,,,,,,,,,,,,
2019,900348,N,N,WH7,70.3,,80.6,,95.0,1.0,,,95.0,1.0,,,83.1,,83.7,Exceeded,90.8,85.0,A,,,,,,,,,,,,
2019,900350,N,N,ALL,69.3,,,,,,,,,,86.8,,,,71.9,NotMet,56.7,69.0,C,70.8,,Met,75.8,72.0,B,67.7,,NotMet,55.8,65.0,C
2019,900350,N,N,BL7,47.1,,,,,,,,,,,,,,47.1,Met,74.1,53.0,D,,,,,,,,,,,,
2019,900350,N,N,EDS,54.5,,,,,,,,,,69.4,,,,56.3,NotMet,59.7,57.0,C,,,,,,,,,,,,
2019,900350,N,N,ELS,51.7,,,,,,,,,,,,,,51.7,Met,78.6,57.0,C,,,,,,,,,,,,
2019,900350,N,N,HI7,63.1,,,,,,,,,,69.2,,,,63.9,Met,75.6,66.0,C,,,,,,,,,,,,
2019,900350,N,N,MU7,64.3,,,,,,,,,,,,,,64.3,Met,77.7,67.0,C,,,,,,,,,,,,
2019,900350,N,N,SWD,19.9,,,,,,,,,,,,,,19.9,NotMet,65.8,29.0,F,,,,,,,,,,,,
2019,900350,N,N,WH7,71.9,,,,,,,,,,89.3,,,,74.6,NotMet,57.2,71.0,B,,,,,,,,,,,,
2019,900351,N,N,ALL,68.7,,,,,,41.1,,,,81.7,,,,66.4,Met,83.8,70.0,B,84.1,,Met,84.2,84.0,B,53.4,,Met,81.7,59.0,C
2019,900351,N,N,BL7,50.0,,,,,,,,,,,,,,50.0,Met,81.9,56.0,C,,,,,,,,,,,,
2019,900351,N,N,EDS,63.7,,,,,,42.9,,,,73.3,,,,62.2,Met,83.8,67.0,C,,,,,,,,,,,,
2019,900351,N,N,ELS,68.4,,,,,,41.1,,,,84.1,,,,63.3,Met,84.7,68.0,C,,,,,,,,,,,,
2019,900351,N,N,HI7,73.2,,,,,,40.4,,,,86.8,,,,68.3,Met,84.9,72.0,B,,,,,,,,,,,,
2019,900351,N,N,SWD,31.5,,,,,,,,,,,,,,31.5,,,32.0,F,,,,,,,,,,,,
2019,900351,N,N,WH7,94.4,,,,,,,,,,,,,,94.4,,,94.0,A,,,,,,,,,,,,
2019,900352,N,N,ALL,52.5,,,,,,,,,,70.5,,,,55.2,NotMet,60.3,56.0,C,51.6,,NotMet,66.0,54.0,D,53.4,,Met,71.8,57.0,C
2019,900352,N,N,EDS,39.6,,,,,,,,,,57.6,,,,42.2,NotMet,68.8,48.0,D,,,,,,,,,,,,
2019,900352,N,N,ELS,31.8,,,,,,,,,,,,,,31.8,Met,70.3,40.0,D,,,,,,,,,,,,
2019,900352,N,N,HI7,40.3,,,,,,,,,,,,,,40.3,NotMet,69.4,46.0,D,,,,,,,,,,,,
2019,900352,N,N,SWD,12.9,,,,,,,,,,,,,,12.9,Met,80.6,26.0,F,,,,,,,,,,,,
2019,900352,N,N,WH7,56.6,,,,,,,,,,76.8,,,,59.5,NotMet,59.4,59.0,C,,,,,,,,,,,,
2019,900353,N,N,ALL,88.1,,,,,,,,,,95.0,1.0,,,89.4,Exceeded,88.6,89.0,A,89.5,,Exceeded,88.1,89.0,A,86.6,,Met,84.3,86.0,A
2019,900353,N,N,AS7,93.7,,,,,,,,,,95.0,1.0,,,94.2,Met,83.0,92.0,A,,,,,,,,,,,,
2019,900353,N,N,BL7,63.6,,,,,,,,,,,,,,63.6,,,64.0,C,,,,,,,,,,,,
2019,900353,N,N,EDS,60.0,,,,,,,,,,,,,,60.0,,,60.0,C,,,,,,,,,,,,
2019,900353,N,N,ELS,75.0,,,,,,,,,,,,,,75.0,Met,80.5,76.0,B,,,,,,,,,,,,
2019,900353,N,N,HI7,76.3,,,,,,,,,,,,,,76.3,,,76.0,B,,,,,,,,,,,,
2019,900353,N,N,MU7,87.2,,,,,,,,,,,,,,87.2,,,87.0,A,,,,,,,,,,,,
2019,900353,N,N,SWD,48.3,,,,,,,,,,,,,,48.3,Met,78.1,54.0,D,,,,,,,,,,,,
2019,900353,N,N,WH7,89.3,,,,,,,,,,95.0,1.0,,,90.6,Exceeded,86.5,90.0,A,,,,,,,,,,,,
2019,900354,N,N,ALL,70.7,,,,,,46.5,,,,87.5,,,,70.7,Met,78.7,72.0,B,79.5,,Met,75.1,79.0,B,61.9,,Met,80.7,66.0,C
2019,900354,N,N,BL7,56.5,,,,,,,,,,,,,,56.5,Met,78.0,61.0,C,,,,,,,,,,,,
2019,900354,N,N,EDS,64.6,,,,,,48.3,,,,85.9,,,,65.4,Met,78.8,68.0,C,,,,,,,,,,,,
2019,900354,N,N,ELS,58.2,,,,,,46.5,,,,79.4,,,,57.8,Met,84.2,63.0,C,,,,,,,,,,,,
2019,900354,N,N,HI7,61.8,,,,,,44.4,,,,80.4,,,,61.4,Met,78.6,65.0,C,,,,,,,,,,,,
2019,900354,N,N,SWD,26.4,,,,,,,,,,,,,,26.4,Met,81.9,38.0,F,,,,,,,,,,,,
2019,900354,N,N,WH7,84.9,,,,,,,,,,92.7,,,,86.3,Met,82.3,86.0,A,,,,,,,,,,,,
2019,900356,N,N,ALL,68.9,,,,,,,,,,75.0,,,,69.9,Met,82.5,72.0,B,72.0,,Met,81.5,74.0,B,65.7,,Met,84.1,69.0,C
2019,900356,N,N,BL7,46.6,,,,,,,,,,,,,,46.6,NotMet,67.4,51.0,D,,,,,,,,,,,,
2019,900356,N,N,EDS,62.6,,,,,,,,,,72.2,,,,64.2,Met,82.8,68.0,C,,,,,,,,,,,,
2019,900356,N,N,ELS,56.3,,,,,,,,,,,,,,56.3,Met,83.0,62.0,C,,,,,,,,,,,,
2019,900356,N,N,HI7,66.9,,,,,,,,,,,,,,66.9,Met,83.1,70.0,B,,,,,,,,,,,,
2019,900356,N,N,MU7,66.7,,,,,,,,,,,,,,66.7,,,67.0,C,,,,,,,,,,,,
2019,900356,N,N,SWD,30.2,,,,,,,,,,,,,,30.2,Met,83.1,41.0,D,,,,,,,,,,,,
2019,900356,N,N,WH7,75.3,,,,,,,,,,79.4,,,,76.0,Exceeded,85.6,78.0,B,,,,,,,,,,,,
2019,900358,N,N,ALL,76.5,,,,,,,,,,92.2,,,,78.9,Exceeded,88.7,81.0,B,77.5,,Exceeded,85.1,79.0,B,75.6,,Exceeded,85.6,78.0,B
2019,900358,N,N,AS7,76.5,,,,,,,,,,,,,,76.5,,,77.0,B,,,,,,,,,,,,
2019,900358,N,N,BL7,75.0,,,,,,,,,,,,,,75.0,Met,84.9,77.0,B,,,,,,,,,,,,
2019,900358,N,N,EDS,64.9,,,,,,,,,,,,,,64.9,Met,82.3,68.0,C,,,,,,,,,,,,
2019,900358,N,N,ELS,69.4,,,,,,,,,,,,,,69.4,,,69.0,C,,,,,,,,,,,,
2019,900358,N,N,HI7,69.2,,,,,,,,,,,,,,69.2,Met,83.9,72.0,B,,,,,,,,,,,,
2019,900358,N,N,MU7,59.1,,,,,,,,,,,,,,59.1,,,59.0,C,,,,,,,,,,,,
2019,900358,N,N,SWD,19.7,,,,,,,,,,,,,,19.7,Met,81.6,32.0,F,,,,,,,,,,,,
2019,900358,N,N,WH7,79.6,,,,,,,,,,93.2,,,,81.5,Met,84.3,82.0,B,,,,,,,,,,,,
2019,900360,N,N,ALL,57.0,,73.7,,93.1,,,,94.5,,,,58.3,,72.4,NotMet,66.3,71.0,B,,,,,,,,,,,,
2019,900360,N,N,BL7,45.2,,55.7,,90.0,,,,95.0,1.0,,,37.3,,61.6,Met,73.6,64.0,C,,,,,,,,,,,,
2019,900360,N,N,EDS,46.3,,60.9,,89.8,,,,91.4,,,,43.0,,61.1,NotMet,68.8,63.0,C,,,,,,,,,,,,
2019,900360,N,N,HI7,47.3,,42.5,,95.0,1.0,,,92.0,,,,43.5,,60.4,Met,75.7,63.0,C,,,,,,,,,,,,
2019,900360,N,N,SWD,18.9,,,,80.0,,,,,,,,26.0,,31.4,NotMet,69.6,39.0,F,,,,,,,,,,,,
2019,900360,N,N,WH7,61.4,,83.7,,93.2,,,,94.7,,,,68.5,,77.7,NotMet,66.4,75.0,B,,,,,,,,,,,,
2019,900362,N,N,ALL,64.6,,,,,,22.9,,,,82.5,,,,66.9,NotMet,55.1,65.0,C,64.7,,NotMet,66.3,65.0,C,64.5,,NotMet,56.6,63.0,C
2019,900362,N,N,AS7,74.0,,,,,,,,,,,,,,74.0,NotMet,69.9,73.0,B,,,,,,,,,,,,
2019,900362,N,N,BL7,50.3,,,,,,,,,,70.3,,,,53.4,Met,74.0,58.0,C,,,,,,,,,,,,
2019,900362,N,N,EDS,52.1,,,,,,,,,,71.9,,,,54.9,NotMet,63.5,57.0,C,,,,,,,,,,,,
2019,900362,N,N,ELS,54.3,,,,,,22.9,,,,,,,,49.3,Met,80.7,56.0,C,,,,,,,,,,,,
2019,900362,N,N,HI7,62.8,,,,,,,,,,83.6,,,,65.4,Met,70.5,66.0,C,,,,,,,,,,,,
2019,900362,N,N,MU7,59.3,,,,,,,,,,,,,,59.3,Met,70.7,62.0,C,,,,,,,,,,,,
2019,900362,N,N,SWD,19.8,,,,,,,,,,46.3,,,,23.8,Met,71.9,33.0,F,,,,,,,,,,,,
2019,900362,N,N,WH7,69.5,,,,,,,,,,86.6,,,,72.3,NotMet,58.5,70.0,B,,,,,,,,,,,,
2019,900363,N,N,ALL,72.0,,,,,,,,,,85.2,,,,74.0,Exceeded,86.8,77.0,B,76.2,,Exceeded,89.3,79.0,B,67.7,,Met,81.7,71.0,B
2019,900363,N,N,BL7,63.1,,,,,,,,,,,,,,63.1,Met,81.4,67.0,C,,,,,,,,,,,,
2019,900363,N,N,EDS,59.2,,,,,,,,,,73.0,,,,61.2,Met,81.7,65.0,C,,,,,,,,,,,,
2019,900363,N,N,ELS,50.0,,,,,,,,,,,,,,50.0,Exceeded,86.2,57.0,C,,,,,,,,,,,,
2019,900363,N,N,HI7,62.3,,,,,,,,,,,,,,62.3,Met,84.3,67.0,C,,,,,,,,,,,,
2019,900363,N,N,MU7,66.7,,,,,,,,,,,,,,66.7,,,67.0,C,,,,,,,,,,,,
2019,900363,N,N,SWD,19.0,,,,,,,,,,,,,,19.0,Met,84.0,32.0,F,,,,,,,,,,,,
2019,900363,N,N,WH7,77.6,,,,,,,,,,90.6,,,,79.8,Met,81.7,80.0,B,,,,,,,,,,,,
2019,900364,N,N,ALL,65.8,,,,,,,,,,73.8,,,,66.9,Met,81.2,70.0,B,72.5,,Exceeded,85.0,75.0,B,59.2,,Met,80.6,63.0,C
2019,900364,N,N,EDS,61.7,,,,,,,,,,,,,,61.7,Met,82.1,66.0,C,,,,,,,,,,,,
2019,900364,N,N,ELS,57.1,,,,,,,,,,,,,,57.1,,,57.0,C,,,,,,,,,,,,
2019,900364,N,N,HI7,62.5,,,,,,,,,,,,,,62.5,Met,82.4,66.0,C,,,,,,,,,,,,
2019,900364,N,N,WH7,71.2,,,,,,,,,,73.3,,,,71.5,Met,78.5,73.0,B,,,,,,,,,,,,
2019,900365,Y,N,ALL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019,900365,Y,N,AM7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019,900365,Y,N,AS7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019,900365,Y,N,BL7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019,900365,Y,N,EDS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019,900365,Y,N,ELS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019,900365,Y,N,HI7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019,900365,Y,N,MU7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019,900365,Y,N,SWD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019,900365,Y,N,WH7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019,900366,N,N,ALL,94.6,,95.0,1.0,95.0,1.0,,,95.0,1.0,,,95.0,1.0,96.8,Exceeded,93.9,96.0,A,,,,,,,,,,,,
2019,900366,N,N,BL7,93.6,,,,,,,,,,,,,,93.6,Met,84.8,92.0,A,,,,,,,,,,,,
2019,900366,N,N,EDS,88.9,,,,95.0,1.0,,,,,,,87.1,,91.0,Exceeded,88.7,91.0,A,,,,,,,,,,,,
2019,900366,N,N,HI7,94.7,,,,,,,,,,,,,,94.7,Exceeded,88.2,93.0,A,,,,,,,,,,,,
2019,900366,N,N,WH7,94.4,,95.0,1.0,95.0,1.0,,,95.0,1.0,,,95.0,1.0,96.7,Exceeded,90.4,95.0,A,,,,,,,,,,,,
2019,900367,N,N,ALL,93.4,,94.4,,95.0,1.0,,,95.0,1.0,,,92.9,,95.8,Exceeded,89.5,95.0,A,,,,,,,,,,,,
2019,900367,N,N,EDS,91.3,,,,,,,,,,,,,,91.3,Exceeded,85.0,90.0,A,,,,,,,,,,,,
2019,900367,N,N,HI7,94.3,,86.7,,,,,,95.0,1.0,,,,,93.7,Met,84.1,92.0,A,,,,,,,,,,,,
2019,900367,N,N,WH7,91.4,,95.0,1.0,95.0,1.0,,,95.0,1.0,,,95.0,1.0,97.4,Exceeded,85.1,95.0,A,,,,,,,,,,,,
2019,900368,N,N,ALL,84.0,,,,,,,,,,85.4,,,,84.2,Exceeded,92.7,86.0,A,88.5,,Exceeded,95.0,90.0,A,79.4,,Exceeded,86.4,81.0,B
2019,900368,N,N,EDS,73.0,,,,,,,,,,,,,,73.0,Exceeded,87.9,76.0,B,,,,,,,,,,,,
2019,900368,N,N,ELS,54.2,,,,,,,,,,,,,,54.2,Met,83.1,60.0,C,,,,,,,,,,,,
2019,900368,N,N,HI7,69.0,,,,,,,,,,,,,,69.0,Exceeded,87.0,73.0,B,,,,,,,,,,,,
2019,900368,N,N,SWD,38.9,,,,,,,,,,,,,,38.9,Met,84.2,48.0,D,,,,,,,,,,,,
2019,900368,N,N,WH7,86.8,,,,,,,,,,86.9,,,,86.9,Exceeded,91.0,88.0,A,,,,,,,,,,,,
2019,900370,N,N,ALL,42.1,,,,,,42.9,,,,74.0,,,,45.8,Exceeded,86.0,54.0,D,48.6,,Met,82.4,55.0,C,35.5,,Exceeded,85.9,46.0,D
2019,900370,N,N,BL7,31.0,,,,,,,,,,61.8,,,,35.0,Exceeded,85.9,45.0,D,,,,,,,,,,,,
2019,900370,N,N,EDS,36.0,,,,,,41.9,,,,65.4,,,,39.9,Met,83.8,49.0,D,,,,,,,,,,,,
2019,900370,N,N,ELS,42.4,,,,,,42.9,,,,75.8,,,,45.4,Met,83.1,53.0,D,,,,,,,,,,,,
2019,900370,N,N,HI7,46.8,,,,,,42.0,,,,80.4,,,,49.3,Met,81.7,56.0,C,,,,,,,,,,,,
2019,900370,N,N,MU7,56.3,,,,,,,,,,,,,,56.3,,,56.0,C,,,,,,,,,,,,
2019,900370,N,N,SWD,27.1,,,,,,,,,,,,,,27.1,Met,81.5,38.0,F,,,,,,,,,,,,
2019,900370,N,N,WH7,52.6,,,,,,,,,,,,,,52.6,,,53.0,D,,,,,,,,,,,,
2019,900372,N,N,ALL,62.8,,,,,,,,,,61.3,,,,62.6,NotMet,59.6,62.0,C,64.9,,NotMet,64.2,65.0,C,60.6,,NotMet,67.4,62.0,C
2019,900372,N,N,BL7,38.2,,,,,,,,,,,,,,38.2,Met,78.1,46.0,D,,,,,,,,,,,,
2019,900372,N,N,EDS,50.5,,,,,,,,,,56.1,,,,51.4,NotMet,68.4,55.0,C,,,,,,,,,,,,
2019,900372,N,N,HI7,57.4,,,,,,,,,,,,,,57.4,Met,83.7,63.0,C,,,,,,,,,,,,
2019,900372,N,N,MU7,53.3,,,,,,,,,,,,,,53.3,,,53.0,D,,,,,,,,,,,,
2019,900372,N,N,SWD,20.2,,,,,,,,,,,,,,20.2,Met,82.6,33.0,F,,,,,,,,,,,,
2019,900372,N,N,WH7,69.3,,,,,,,,,,68.9,,,,69.2,NotMet,62.7,68.0,C,,,,,,,,,,,,
2019,900376,N,N,ALL,93.2,,,,,,,,,,95.0,1.0,,,93.9,Exceeded,93.8,94.0,A,94.9,,Exceeded,90.1,94.0,A,91.5,,Exceeded,89.9,91.0,A
2019,900376,N,N,AS7,95.0,1.0,,,,,,,,,,,,,95.4,Exceeded,89.1,94.0,A,,,,,,,,,,,,
2019,900376,N,N,BL7,87.0,,,,,,,,,,,,,,87.0,Exceeded,85.7,87.0,A,,,,,,,,,,,,
2019,900376,N,N,HI7,91.7,,,,,,,,,,,,,,91.7,Met,84.6,90.0,A,,,,,,,,,,,,
2019,900376,N,N,SWD,40.5,,,,,,,,,,,,,,40.5,,,41.0,D,,,,,,,,,,,,
2019,900376,N,N,WH7,93.4,,,,,,,,,,95.0,1.0,,,94.1,Exceeded,89.9,93.0,A,,,,,,,,,,,,
2019,900377,N,N,ALL,89.3,,93.6,,95.0,1.0,,,95.0,1.0,,,91.9,,93.0,Met,81.0,91.0,A,,,,,,,,,,,,
2019,900377,N,N,AS7,94.4,,,,,,,,,,,,95.0,1.0,96.8,Met,82.7,94.0,A,,,,,,,,,,,,
2019,900377,N,N,BL7,80.0,,,,,,,,,,,,,,80.0,Met,81.9,80.0,B,,,,,,,,,,,,
2019,900377,N,N,EDS,70.8,,,,,,,,,,,,,,70.8,Met,81.1,73.0,B,,,,,,,,,,,,
2019,900377,N,N,HI7,72.9,,,,,,,,,,,,,,72.9,Met,78.7,74.0,B,,,,,,,,,,,,
2019,900377,N,N,SWD,28.2,,,,,,,,,,,,,,28.2,Met,70.5,37.0,F,,,,,,,,,,,,
2019,900377,N,N,WH7,91.1,,95.0,1.0,95.0,1.0,,,95.0,1.0,,,92.0,,93.9,Met,79.2,91.0,A,,,,,,,,,,,,
2019,900378,N,N,ALL,93.9,,,,,,,,,,95.0,1.0,,,94.3,Exceeded,98.9,95.0,A,95.0,1.0,Exceeded,100.0,97.0,A,91.2,,Met,79.4,89.0,A
2019,900378,N,N,AS7,95.0,1.0,,,,,,,,,95.0,1.0,,,99.0,Exceeded,87.0,97.0,A,,,,,,,,,,,,
2019,900378,N,N,BL7,83.6,,,,,,,,,,,,,,83.6,Exceeded,86.8,84.0,B,,,,,,,,,,,,
2019,900378,N,N,EDS,79.6,,,,,,,,,,,,,,79.6,Exceeded,91.0,82.0,B,,,,,,,,,,,,
2019,900378,N,N,ELS,82.1,,,,,,,,,,,,,,82.1,Met,82.4,82.0,B,,,,,,,,,,,,
2019,900378,N,N,HI7,86.6,,,,,,,,,,93.5,,,,87.7,Exceeded,88.4,88.0,A,,,,,,,,,,,,
2019,900378,N,N,MU7,94.4,,,,,,,,,,,,,,94.4,Met,81.8,92.0,A,,,,,,,,,,,,
2019,900378,N,N,SWD,53.8,,,,,,,,,,,,,,53.8,Met,84.3,60.0,C,,,,,,,,,,,,
2019,900378,N,N,WH7,94.8,,,,,,,,,,95.0,1.0,,,95.2,Exceeded,94.6,95.0,A,,,,,,,,,,,,
2019,900380,N,N,ALL,86.8,,,,,,,,,,91.5,,,,87.4,Exceeded,95.1,89.0,A,89.7,,Exceeded,94.3,91.0,A,83.9,,Exceeded,90.0,85.0,A
2019,900380,N,N,BL7,72.1,,,,,,,,,,,,,,72.1,Met,83.9,74.0,B,,,,,,,,,,,,
2019,900380,N,N,EDS,83.8,,,,,,,,,,,,,,83.8,Met,84.9,84.0,B,,,,,,,,,,,,
2019,900380,N,N,HI7,80.8,,,,,,,,,,,,,,80.8,Met,84.0,81.0,B,,,,,,,,,,,,
2019,900380,N,N,SWD,38.5,,,,,,,,,,,,,,38.5,,,39.0,F,,,,,,,,,,,,
2019,900380,N,N,WH7,89.7,,,,,,,,,,94.2,,,,90.3,Exceeded,91.8,91.0,A,,,,,,,,,,,,
2019,900384,N,N,ALL,67.8,,,,,,,,,,94.6,,,,71.8,Met,82.4,74.0,B,65.6,,Met,70.4,67.0,C,69.9,,Met,82.2,72.0,B
2019,900384,N,N,BL7,36.0,,,,,,,,,,,,,,36.0,Met,76.1,44.0,D,,,,,,,,,,,,
2019,900384,N,N,EDS,50.6,,,,,,,,,,93.8,,,,57.6,Met,81.4,62.0,C,,,,,,,,,,,,
2019,900384,N,N,ELS,52.8,,,,,,,,,,,,,,52.8,,,53.0,D,,,,,,,,,,,,
2019,900384,N,N,HI7,67.7,,,,,,,,,,,,,,67.7,Met,79.8,70.0,B,,,,,,,,,,,,
2019,900384,N,N,SWD,10.0,,,,,,,,,,,,,,10.0,Exceeded,86.3,25.0,F,,,,,,,,,,,,
2019,900384,N,N,WH7,71.8,,,,,,,,,,95.0,1.0,,,75.5,Met,83.8,77.0,B,,,,,,,,,,,,
2019,900388,N,N,ALL,50.2,,,,,,32.2,,,,73.5,,,,51.6,NotMet,65.7,54.0,D,53.5,,NotMet,57.0,54.0,D,46.9,,Met,80.7,54.0,D
2019,900388,N,N,BL7,41.0,,,,,,,,,,,,,,41.0,NotMet,65.7,46.0,D,,,,,,,,,,,,
2019,900388,N,N,EDS,41.6,,,,,,,,,,60.5,,,,44.4,NotMet,69.8,49.0,D,,,,,,,,,,,,
2019,900388,N,N,ELS,44.3,,,,,,32.2,,,,,,,,40.7,Met,74.8,48.0,D,,,,,,,,,,,,
2019,900388,N,N,HI7,53.5,,,,,,32.2,,,,80.0,,,,51.9,Met,75.4,57.0,C,,,,,,,,,,,,
2019,900388,N,N,SWD,10.9,,,,,,,,,,,,,,10.9,NotMet,66.2,22.0,F,,,,,,,,,,,,
2019,900388,N,N,WH7,61.4,,,,,,,,,,,,,,61.4,Met,76.3,64.0,C,,,,,,,,,,,,
2019,900391,N,N,ALL,92.2,,,,,,,,,,95.0,1.0,,,92.6,Exceeded,92.3,93.0,A,94.4,,Exceeded,100.0,96.0,A,90.0,,Met,73.7,87.0,A
2019,900391,N,N,AS7,95.0,1.0,,,,,,,,,95.0,1.0,,,96.4,Met,83.5,94.0,A,,,,,,,,,,,,
2019,900391,N,N,BL7,81.4,,,,,,,,,,,,,,81.4,Met,80.2,81.0,B,,,,,,,,,,,,
2019,900391,N,N,EDS,73.1,,,,,,,,,,,,,,73.1,Met,78.7,74.0,B,,,,,,,,,,,,
2019,900391,N,N,ELS,85.9,,,,,,,,,,,,,,85.9,Met,82.7,85.0,A,,,,,,,,,,,,
2019,900391,N,N,HI7,85.2,,,,,,,,,,,,,,85.2,Met,80.7,84.0,B,,,,,,,,,,,,
2019,900391,N,N,MU7,93.1,,,,,,,,,,,,,,93.1,Met,80.8,91.0,A,,,,,,,,,,,,
2019,900391,N,N,SWD,44.9,,,,,,,,,,,,,,44.9,Exceeded,88.2,54.0,D,,,,,,,,,,,,
2019,900391,N,N,WH7,92.2,,,,,,,,,,95.0,1.0,,,92.7,Exceeded,90.1,92.0,A,,,,,,,,,,,,
2019,900392,Y,N,ALL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019,900392,Y,N,AM7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019,900392,Y,N,AS7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019,900392,Y,N,BL7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019,900392,Y,N,EDS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019,900392,Y,N,ELS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019,900392,Y,N,HI7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019,900392,Y,N,MU7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019,900392,Y,N,SWD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019,900392,Y,N,WH7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019,900393,N,N,ALL,92.1,,92.9,,95.0,1.0,,,95.0,1.0,,,91.9,,94.3,Exceeded,99.7,95.0,A,,,,,,,,,,,,
2019,900393,N,N,AS7,95.0,1.0,95.0,1.0,95.0,1.0,,,95.0,1.0,,,95.0,1.0,98.3,Exceeded,88.3,96.0,A,,,,,,,,,,,,
2019,900393,N,N,BL7,89.7,,,,,,,,,,,,,,89.7,Met,84.1,89.0,A,,,,,,,,,,,,
2019,900393,N,N,HI7,91.2,,,,,,,,,,,,,,91.2,,,91.0,A,,,,,,,,,,,,
2019,900393,N,N,MU7,89.2,,,,,,,,,,,,,,89.2,,,89.0,A,,,,,,,,,,,,
2019,900393,N,N,SWD,40.9,,,,,,,,,,,,,,40.9,Met,83.1,49.0,D,,,,,,,,,,,,
2019,900393,N,N,WH7,91.6,,93.0,,95.0,1.0,,,95.0,1.0,,,91.8,,94.3,Exceeded,96.8,95.0,A,,,,,,,,,,,,
2019,90A000,N,N,ALL,75.6,,76.2,,95.0,,,,95.0,1.0,86.7,,82.1,,78.7,Met,72.3,77.0,B,79.6,,Met,84.6,81.0,B,72.0,,NotMet,64.8,71.0,B
2019,90A000,N,N,AS7,89.8,,,,,,,,,,,,,,89.8,,,90.0,A,,,,,,,,,,,,
2019,90A000,N,N,BL7,58.9,,,,,,,,,,,,,,58.9,Met,74.6,62.0,C,,,,,,,,,,,,
2019,90A000,N,N,EDS,48.1,,,,,,,,,,,,,,48.1,Met,70.4,53.0,D,,,,,,,,,,,,
2019,90A000,N,N,ELS,64.4,,,,,,,,,,,,,,64.4,Met,70.0,66.0,C,,,,,,,,,,,,
2019,90A000,N,N,HI7,63.6,,,,,,,,,,87.8,,,,67.0,Met,75.8,69.0,C,,,,,,,,,,,,
2019,90A000,N,N,MU7,71.3,,,,,,,,,,,,,,71.3,Met,80.2,73.0,B,,,,,,,,,,,,
2019,90A000,N,N,SWD,29.7,,,,,,,,,,,,,,29.7,NotMet,65.8,37.0,F,,,,,,,,,,,,
2019,90A000,N,N,WH7,79.4,,84.5,,95.0,1.0,,,95.0,1.0,90.3,,88.7,,82.5,Met,75.4,81.0,B,,,,,,,,,,,,
2019,90B000,N,N,ALL,64.7,,,,,,,,,,49.2,,,,62.5,NotMet,69.7,64.0,C,61.6,,Met,75.1,64.0,C,67.9,,Met,79.0,70.0,B
2019,90B000,N,N,AS7,80.0,,,,,,,,,,,,,,80.0,,,80.0,B,,,,,,,,,,,,
2019,90B000,N,N,BL7,32.4,,,,,,,,,,,,,,32.4,,,32.0,F,,,,,,,,,,,,
2019,90B000,N,N,SWD,27.3,,,,,,,,,,,,,,27.3,Met,84.6,39.0,F,,,,,,,,,,,,
2019,90B000,N,N,WH7,64.5,,,,,,,,,,48.7,,,,62.4,Met,77.0,65.0,C,,,,,,,,,,,,
2019,90C000,N,N,ALL,69.7,,,,,,,,,,76.4,,,,70.6,Met,80.5,73.0,B,68.7,,Exceeded,85.7,72.0,B,70.7,,Met,78.2,72.0,B
2019,90C000,N,N,BL7,51.2,,,,,,,,,,67.6,,,,53.1,Met,83.8,59.0,C,,,,,,,,,,,,
2019,90C000,N,N,EDS,60.8,,,,,,,,,,73.8,,,,62.3,Met,81.0,66.0,C,,,,,,,,,,,,
2019,90C000,N,N,ELS,66.7,,,,,,,,,,,,,,66.7,,,67.0,C,,,,,,,,,,,,
2019,90C000,N,N,HI7,77.5,,,,,,,,,,83.8,,,,78.4,Met,80.6,79.0,B,,,,,,,,,,,,
