year,agency_code,target_list,subgroup_list
2019,132332,"EL Progress,Math Grades 3-8,Reading Grades 3-8","ALL,BL7,EDS,ELS,HI7,WH7"
2019,132336,"EL Progress,Math Grades 3-8,Reading Grades 3-8","ALL,EDS,ELS,HI7,WH7"
2019,13A000,"4 Year Graduation Rate,Math Grade 11,Math Grades 3-8,Reading Grade 10,Reading Grades 3-8","ALL,BL7,EDS,HI7,SWD,WH7"
2019,13B000,"Math Grades 3-8,Reading Grade 10,Reading Grades 3-8","ALL,BL7,EDS,HI7,MU7,SWD,WH7"
2019,13C000,"Math Grades 3-8,Reading Grades 3-8","ALL,BL7,EDS,HI7,SWD"
2019,13D000,"Math Grades 3-8,Reading Grades 3-8","ALL,BL7,EDS,HI7,SWD,WH7"
2019,140304,"Math Grades 3-8,Reading Grades 3-8","ALL,EDS,WH7"
2019,140305,"4 Year Graduation Rate,Math Grade 11,Reading Grade 10","ALL,WH7"
2019,140306,"Math Grades 3-8,Reading Grades 3-8",ALL
2019,140307,,
2019,140308,"Math Grades 3-8,Reading Grades 3-8","ALL,EDS,SWD,WH7"
2019,140309,"4 Year Graduation Rate,Math Grade 11,Reading Grade 10","ALL,WH7"
2019,140312,"EL Progress,Math Grades 3-8,Reading Grades 3-8","ALL,BL7,EDS,ELS,HI7,WH7"
2019,140316,"Math Grades 3-8,Reading Grades 3-8","ALL,EDS,WH7"
2019,140324,"Math Grades 3-8,Reading Grades 3-8","ALL,EDS,SWD,WH7"
2019,140332,"Math Grades 3-8,Reading Grades 3-8","ALL,BL7,EDS,ELS,HI7,MU7,SWD,WH7"
2019,140336,"Math Grades 3-8,Reading Grades 3-8","ALL,EDS,HI7,SWD,WH7"
2019,140340,"Math Grades 3-8,Reading Grades 3-8","ALL,EDS,HI7,SWD,WH7"
2019,140344,"Math Grades 3-8,Reading Grades 3-8","ALL,EDS,WH7"
2019,140348,"4 Year Graduation Rate,Math Grade 11,Reading Grade 10","ALL,EDS,WH7"
2019,140352,"Math Grades 3-8,Reading Grades 3-8","ALL,EDS,HI7,SWD,WH7"
2019,140356,"Math Grades 3-8,Reading Grades 3-8","ALL,EDS,HI7,SWD,WH7"
2019,140360,"Math Grades 3-8,Reading Grades 3-8","ALL,EDS,WH7"
2019,140368,"Math Grades 3-8,Reading Grades 3-8","ALL,BL7,EDS,ELS,HI7,MU7,SWD,WH7"
2019,140372,"Math Grades 3-8,Reading Grades 3-8","ALL,EDS,WH7"
2019,140376,"Math Grades 3-8,Reading Grades 3-8","ALL,EDS,WH7"
2019,140384,"Math Grades 3-8,Reading Grades 3-8","ALL,EDS,WH7"
2019,140386,"4 Year Graduation Rate,Math Grade 11,Reading Grade 10","ALL,EDS,SWD,WH7"
2019,140388,,
2019,140390,"4 Year Graduation Rate,Math Grade 11,Reading Grade 10","ALL,EDS,SWD,WH7"
2019,140392,"Math Grades 3-8,Reading Grades 3-8","ALL,EDS,WH7"
2019,140396,"Math Grades 3-8,Reading Grades 3-8","ALL,EDS,WH7"
2019,150304,"4 Year Graduation Rate,Math Grade 11,Reading Grade 10","ALL,WH7"
2019,150308,"Math Grades 3-8,Reading Grades 3-8","ALL,EDS,WH7"
2019,150310,"Math Grades 3-8,Reading Grades 3-8","ALL,BL7,EDS,SWD,WH7"
2019,150312,"Math Grades 3-8,Reading Grades 3-8","ALL,BL7,EDS,SWD,WH7"
2019,150350,Reading Grade 10,"ALL,WH7"
2019,160304,"Math Grades 3-8,Reading Grades 3-8","ALL,WH7"
2019,160306,"Math Grades 3-8,Reading Grades 3-8","ALL,EDS,SWD,WH7"
2019,160308,"Math Grades 3-8,Reading Grades 3-8","ALL,BL7,EDS,SWD,WH7"
2019,160309,,
2019,160310,"Math Grades 3-8,Reading Grades 3-8","ALL,BL7,EDS,SWD,WH7"
2019,160311,"Math Grades 3-8,Reading Grades 3-8","ALL,EDS,HI7,SWD,WH7"
2019,160313,"4 Year Graduation Rate,Math Grade 11,Reading Grade 10","ALL,EDS,WH7"
2019,160314,"4 Year Graduation Rate,Math Grade 11,Reading Grade 10","ALL,EDS,SWD,WH7"
2019,160316,"Math Grades 3-8,Reading Grades 3-8","ALL,EDS,WH7"
2019,160317,"Math Grades 3-8,Reading Grades 3-8","ALL,EDS,HI7,SWD,WH7"
2019,160318,"Math Grades 3-8,Reading Grades 3-8","ALL,BL7,EDS,ELS,HI7,SWD,WH7"
2019,160322,"Math Grades 3-8,Reading Grades 3-8","ALL,EDS,WH7"
2019,160324,"Math Grades 3-8,Reading Grades 3-8","ALL,EDS,HI7,SWD,WH7"
2019,160326,"Math Grades 3-8,Reading Grades 3-8","ALL,EDS,HI7,MU7,SWD,WH7"
2019,160332,"Math Grades 3-8,Reading Grades 3-8","ALL,EDS,WH7"
2019,160343,,
2019,160344,"4 Year Graduation Rate,Math Grade 11,Reading Grade 10","ALL,EDS,HI7,SWD,WH7"
2019,160352,"Math Grades 3-8,Reading Grades 3-8","ALL,EDS,SWD,WH7"
2019,16B000,"Math Grades 3-8,Reading Grades 3-8","ALL,WH7"
2019,170316,"4 Year Graduation Rate,Math Grade 11,Reading Grade 10","ALL,BL7,EDS,WH7"
2019,170334,"Math Grades 3-8,Reading Grades 3-8","ALL,BL7,EDS,WH7"
2019,170338,"Math Grades 3-8,Reading Grades 3-8","ALL,BL7,EDS,HI7,SWD,WH7"
2019,170339,"Math Grades 3-8,Reading Grades 3-8","ALL,BL7,EDS,WH7"
2019,170342,"Math Grades 3-8,Reading Grades 3-8","ALL,BL7,EDS,WH7"
2019,170344,"Math Grades 3-8,Reading Grades 3-8","ALL,EDS,WH7"
2019,180302,"EL Progress,Math Grades 3-8,Reading Grades 3-8","ALL,AS7,BL7,EDS,ELS,HI7,MU7,SWD,WH7"
2019,180304,"EL Progress,Math Grades 3-8,Reading Grades 3-8","ALL,EDS,ELS,HI7,SWD,WH7"
2019,180308,"4 Year Graduation Rate,Math Grade 11,Reading Grade 10","ALL,EDS,WH7"
2019,180312,"Math Grades 3-8,Reading Grades 3-8","ALL,EDS,WH7"
2019,180316,"EL Progress,Math Grades 3-8,Reading Grades 3-8","ALL,AS7,EDS,ELS,HI7,SWD,WH7"
2019,180320,"4 Year Graduation Rate,EL Progress,Math Grade 11,Reading Grade 10","ALL,EDS,HI7,WH7"
2019,180323,,
2019,180324,"Math Grades 3-8,Reading Grades 3-8","ALL,EDS,HI7,SWD,WH7"
2019,180325,"4 Year Graduation Rate,Math Grade 11,Reading Grade 10","ALL,EDS,WH7"
2019,180326,"EL Progress,Math Grades 3-8,Reading Grades 3-8","ALL,EDS,ELS,HI7,SWD,WH7"
2019,180332,"EL Progress,Math Grades 3-8,Reading Grades 3-8","ALL,EDS,ELS,HI7,SWD,WH7"
2019,180336,"EL Progress,Math Grades 3-8,Reading Grades 3-8","ALL,EDS,ELS,HI7,SWD,WH7"
2019,180340,"4 Year Graduation Rate,EL Progress,Math Grade 11,Reading Grade 10","ALL,EDS,WH7"
2019,180342,"Math Grades 3-8,Reading Grades 3-8","ALL,AS7,EDS,HI7,SWD,WH7"
2019,180343,"EL Progress,Math Grades 3-8,Reading Grades 3-8","ALL,AS7,EDS,ELS,HI7,SWD,WH7"
2019,180344,"Math Grades 3-8,Reading Grades 3-8","ALL,EDS,HI7,SWD,WH7"
2019,180346,"Math Grades 3-8,Reading Grades 3-8","ALL,EDS,ELS,HI7,SWD,WH7"
2019,180348,"4 Year Graduation Rate,Math Grade 11,Reading Grade 10","ALL,EDS,WH7"
2019,180352,"Math Grades 3-8,Reading Grades 3-8","ALL,EDS,SWD,WH7"
2019,180356,"EL Progress,Math Grades 3-8,Reading Grades 3-8","ALL,EDS,ELS,HI7,MU7,SWD,WH7"
2019,180360,"EL Progress,Math Grades 3-8,Reading Grades 3-8","ALL,AS7,EDS,ELS,HI7,SWD,WH7"
2019,180364,"Math Grades 3-8,Reading Grades 3-8","ALL,AS7,EDS,ELS,HI7,SWD,WH7"
2019,180368,"Math Grades 3-8,Reading Grades 3-8","ALL,EDS,SWD,WH7"
2019,180372,"EL Progress,Math Grades 3-8,Reading Grades 3-8","ALL,BL7,EDS,ELS,HI7,SWD,WH7"
2019,180376,"4 Year Graduation Rate,EL Progress,Math Grade 11,Reading Grade 10","ALL,EDS,ELS,HI7,WH7"
2019,180379,"EL Progress,Math Grades 3-8,Reading Grades 3-8","ALL,EDS,ELS,HI7,SWD,WH7"
2019,180380,"Math Grades 3-8,Reading Grades 3-8","ALL,EDS,SWD,WH7"
2019,180388,"EL Progress,Math Grades 3-8,Reading Grades 3-8","ALL,EDS,ELS,HI7,SWD,WH7"
2019,181312,"EL Progress,Math Grades 3-8,Reading Grades 3-8","ALL,BL7,EDS,ELS,HI7,MU7,SWD,WH7"
2019,181316,"EL Progress,Math Grades 3-8,Reading Grades 3-8","ALL,BL7,EDS,ELS,HI7,MU7,SWD,WH7"
2019,181318,Reading Grade 10,ALL
2019,181322,"4 Year Graduation Rate,EL Progress,Math Grade 11,Reading Grade 10","ALL,BL7,EDS,ELS,HI7,SWD,WH7"
2019,181326,"Math Grades 3-8,Reading Grades 3-8","ALL,EDS,HI7,WH7"
2019,181332,"EL Progress,Math Grades 3-8,Reading Grades 3-8","ALL,BL7,EDS,ELS,HI7,SWD,WH7"
2019,181336,"EL Progress,Math Grades 3-8,Reading Grades 3-8","ALL,EDS,ELS,HI7,WH7"
2019,181342,EL Progress,ALL
2019,181344,"EL Progress,Math Grades 3-8,Reading Grades 3-8","ALL,BL7,EDS,ELS,HI7,WH7"
2019,182304,,
2019,182316,"4 Year Graduation Rate,EL Progress,Math Grade 11,Reading Grade 10","ALL,EDS,HI7,WH7"
2019,182321,"EL Progress,Math Grades 3-8,Reading Grades 3-8","ALL,AS7,BL7,EDS,ELS,HI7,MU7,SWD,WH7"
2019,182322,"EL Progress,Math Grades 3-8,Reading Grades 3-8","ALL,EDS,ELS,HI7,WH7"
2019,182324,"EL Progress,Math Grades 3-8,Reading Grades 3-8","ALL,BL7,EDS,HI7,WH7"
2019,182328,"EL Progress,Math Grades 3-8,Reading Grades 3-8","ALL,EDS,ELS,HI7,SWD,WH7"
2019,182700,"4 Year Graduation Rate,Math Grade 11,Reading Grade 10","ALL,WH7"
2019,190304,"Math Grades 3-8,Reading Grades 3-8","ALL,EDS,WH7"
2019,190308,"Math Grades 3-8,Reading Grades 3-8","ALL,EDS,HI7,SWD,WH7"
2019,190310,4 Year Graduation Rate,"ALL,EDS,WH7"
2019,190312,"EL Progress,Math Grades 3-8,Reading Grades 3-8","ALL,BL7,EDS,ELS,HI7,SWD,WH7"
2019,190316,"4 Year Graduation Rate,Math Grade 11,Reading Grade 10","ALL,EDS,WH7"
2019,190328,"Math Grades 3-8,Reading Grades 3-8","ALL,BL7,EDS,ELS,HI7,MU7,SWD,WH7"
2019,190332,"Math Grades 3-8,Reading Grades 3-8","ALL,EDS,WH7"
2019,190336,"4 Year Graduation Rate,EL Progress,Math Grade 11,Reading Grade 10","ALL,EDS,ELS,HI7,WH7"
2019,190339,"Math Grades 3-8,Reading Grades 3-8","ALL,BL7,EDS,ELS,HI7,MU7,SWD,WH7"
2019,190340,"Math Grades 3-8,Reading Grades 3-8","ALL,EDS,HI7,WH7"
2019,190341,"EL Progress,Math Grades 3-8,Reading Grades 3-8","ALL,EDS,ELS,HI7,SWD,WH7"
2019,190342,"4 Year Graduation Rate,EL Progress,Math Grade 11,Reading Grade 10","ALL,BL7,EDS,HI7,SWD,WH7"
2019,190346,"Math Grades 3-8,Reading Grades 3-8","ALL,EDS,HI7,WH7"
2019,190348,"Math Grades 3-8,Reading Grades 3-8","ALL,BL7,EDS,WH7"
2019,190350,"EL Progress,Math Grades 3-8,Reading Grades 3-8","ALL,BL7,EDS,ELS,HI7,SWD,WH7"
2019,190352,"Math Grades 3-8,Reading Grades 3-8","ALL,EDS,HI7,SWD,WH7"
2019,190370,"EL Progress,Math Grades 3-8,Reading Grades 3-8","ALL,BL7,EDS,ELS,HI7,SWD"
2019,190501,,
2019,19A000,"4 Year Graduation Rate,Math Grade 11,Math Grades 3-8,Reading Grade 10,Reading Grades 3-8","ALL,EDS,WH7"
2019,19B000,"4 Year Graduation Rate,Math Grade 11,Math Grades 3-8,Reading Grade 10,Reading Grades 3-8","ALL,SWD,WH7"
2019,19C000,"Math Grades 3-8,Reading Grades 3-8","ALL,WH7"
2019,200304,"Math Grades 3-8,Reading Grades 3-8","ALL,EDS,WH7"
2019,200308,"4 Year Graduation Rate,Math Grade 11,Reading Grade 10","ALL,EDS,WH7"
2019,200310,"Math Grades 3-8,Reading Grades 3-8","ALL,EDS,SWD,WH7"
2019,200312,"Math Grades 3-8,Reading Grades 3-8","ALL,WH7"
2019,200314,"4 Year Graduation Rate,Math Grade 11,Reading Grade 10","ALL,WH7"
2019,200320,"Math Grades 3-8,Reading Grades 3-8","ALL,EDS,WH7"
2019,200322,4 Year Graduation Rate,"ALL,EDS,WH7"
2019,200324,"Math Grades 3-8,Reading Grades 3-8","ALL,EDS,SWD,WH7"
2019,200328,"4 Year Graduation Rate,Math Grade 11,Reading Grade 10","ALL,EDS,WH7"
2019,200330,"Math Grades 3-8,Reading Grades 3-8","ALL,EDS,SWD,WH7"
2019,200332,"Math Grades 3-8,Reading Grades 3-8","ALL,WH7"
2019,200336,"Math Grades 3-8,Reading Grades 3-8","ALL,EDS,SWD,WH7"
2019,200350,"4 Year Graduation Rate,Math Grade 11,Reading Grade 10","ALL,WH7"
2019,20A000,"Math Grades 3-8,Reading Grades 3-8","ALL,EDS,SWD,WH7"
2019,210304,"Math Grades 3-8,Reading Grades 3-8","ALL,BL7,EDS,SWD,WH7"
2019,210306,"Math Grades 3-8,Reading Grades 3-8","ALL,BL7,EDS,HI7,SWD,WH7"
2019,210312,"4 Year Graduation Rate,Math Grade 11,Reading Grade 10","ALL,BL7,EDS,WH7"
2019,210316,,
2019,220308,"Math Grades 3-8,Reading Grades 3-8","ALL,EDS,SWD,WH7"
2019,220310,"4 Year Graduation Rate,Math Grade 11,Reading Grade 10","ALL,EDS,WH7"
2019,220312,"Math Grades 3-8,Reading Grades 3-8","ALL,EDS,SWD,WH7"
2019,230304,"Math Grades 3-8,Reading Grades 3-8","ALL,EDS,WH7"
2019,230308,"Math Grades 3-8,Reading Grades 3-8","ALL,BL7,EDS,SWD,WH7"
2019,230312,"4 Year Graduation Rate,Math Grade 11,Reading Grade 10","ALL,BL7,EDS,SWD,WH7"
2019,230316,"Math Grades 3-8,Reading Grades 3-8","ALL,BL7,EDS,HI7,SWD,WH7"
2019,230320,"Math Grades 3-8,Reading Grades 3-8","ALL,EDS,WH7"
2019,230322,"4 Year Graduation Rate,Math Grade 11,Reading Grade 10","ALL,WH7"
2019,230324,"4 Year Graduation Rate,Math Grade 11,Reading Grade 10","ALL,BL7,EDS,SWD,WH7"
2019,230328,"Math Grades 3-8,Reading Grades 3-8","ALL,BL7,EDS,HI7,MU7,SWD,WH7"
2019,230330,"4 Year Graduation Rate,Math Grades 3-8,Reading Grades 3-8","ALL,EDS,WH7"
2019,230334,"Math Grades 3-8,Reading Grades 3-8","ALL,EDS,WH7"
2019,230336,"Math Grades 3-8,Reading Grades 3-8","ALL,BL7,EDS,SWD,WH7"
2019,230340,"Math Grades 3-8,Reading Grades 3-8","ALL,BL7,EDS,SWD,WH7"
2019,230342,"Math Grades 3-8,Reading Grades 3-8","ALL,BL7,EDS"
2019,230344,"Math Grades 3-8,Reading Grades 3-8","ALL,EDS,WH7"
2019,230346,"Math Grades 3-8,Reading Grades 3-8","ALL,BL7,EDS"
2019,230348,"Math Grades 3-8,Reading Grades 3-8","ALL,BL7,EDS,WH7"
2019,230350,"4 Year Graduation Rate,Math Grade 11,Reading Grade 10","ALL,BL7,EDS,SWD,WH7"
2019,230351,"Math Grades 3-8,Reading Grades 3-8","ALL,BL7,EDS,HI7,MU7,SWD,WH7"
2019,230352,"Math Grades 3-8,Reading Grades 3-8","ALL,BL7,EDS,MU7,SWD,WH7"
2019,230355,"Math Grades 3-8,Reading Grades 3-8","ALL,BL7,EDS,WH7"
2019,230357,"Math Grades 3-8,Reading Grades 3-8","ALL,BL7,EDS,WH7"
2019,230359,"Math Grades 3-8,Reading Grades 3-8","ALL,SWD"
2019,230361,"4 Year Graduation Rate,Math Grade 11,Reading Grade 10","ALL,BL7,EDS,SWD,WH7"
2019,230362,"Math Grades 3-8,Reading Grades 3-8","ALL,BL7,EDS,HI7,SWD,WH7"
2019,230364,"Math Grades 3-8,Reading Grades 3-8","ALL,BL7,EDS,SWD,WH7"
2019,230368,"Math Grades 3-8,Reading Grades 3-8","ALL,BL7,EDS,SWD,WH7"
2019,230370,"Math Grades 3-8,Reading Grades 3-8","ALL,BL7,EDS,WH7"
2019,230376,"Math Grades 3-8,Reading Grades 3-8","ALL,BL7,EDS,WH7"
2019,230380,"Math Grades 3-8,Reading Grades 3-8","ALL,EDS,WH7"
2019,23A000,"Math Grades 3-8,Reading Grade 10,Reading Grades 3-8","ALL,BL7,EDS,SWD,WH7"
2019,240304,"Math Grades 3-8,Reading Grades 3-8","ALL,BL7,EDS,WH7"
2019,240308,"EL Progress,Math Grades 3-8,Reading Grades 3-8","ALL,BL7,EDS,HI7,WH7"
2019,240328,"Math Grades 3-8,Reading Grades 3-8","ALL,BL7,EDS,WH7"
2019,240330,,
2019,240332,"Math Grades 3-8,Reading Grades 3-8","ALL,BL7,EDS"
2019,240334,"4 Year Graduation Rate,Math Grade 11,Reading Grade 10","ALL,BL7,EDS,WH7"
2019,240344,"Math Grades 3-8,Reading Grades 3-8","ALL,BL7,EDS,WH7"
2019,240352,"Math Grades 3-8,Reading Grades 3-8","ALL,EDS"
2019,240354,"Math Grades 3-8,Reading Grades 3-8","ALL,AM7,BL7,EDS"
2019,240356,"Math Grades 3-8,Reading Grades 3-8","ALL,AM7,BL7,EDS,WH7"
2019,240368,"Math Grades 3-8,Reading Grades 3-8","ALL,EDS,HI7,WH7"
2019,240370,"Math Grades 3-8,Reading Grades 3-8","ALL,EDS,WH7"
2019,240371,"4 Year Graduation Rate,Math Grade 11,Reading Grade 10","ALL,BL7,EDS,WH7"
2019,240372,"Math Grades 3-8,Reading Grades 3-8","ALL,BL7,EDS,WH7"
2019,240373,"4 Year Graduation Rate,Math Grade 11,Reading Grade 10","ALL,EDS,WH7"
2019,240376,"Math Grades 3-8,Reading Grades 3-8","ALL,BL7,EDS,WH7"
2019,240380,"4 Year Graduation Rate,Math Grade 11,Reading Grade 10","ALL,BL7,EDS,WH7"
2019,240388,"Math Grades 3-8,Reading Grades 3-8","ALL,BL7,EDS,SWD,WH7"
2019,241304,"Math Grades 3-8,Reading Grades 3-8","ALL,BL7,EDS,ELS,HI7,MU7,SWD,WH7"
2019,241308,"Math Grades 3-8,Reading Grades 3-8","ALL,BL7,EDS,ELS,HI7,MU7,SWD,WH7"
2019,241312,4 Year Graduation Rate,"ALL,BL7,EDS"
2019,241316,"4 Year Graduation Rate,Math Grade 11,Reading Grade 10","ALL,BL7,EDS,WH7"
2019,241320,,
2019,24B000,"4 Year Graduation Rate,Math Grades 3-8,Reading Grades 3-8","ALL,EDS"
2019,24N000,"Math Grades 3-8,Reading Grades 3-8","ALL,BL7,EDS,SWD,WH7"
2019,250304,"Math Grades 3-8,Reading Grades 3-8","ALL,BL7,EDS,WH7"
2019,250306,"Math Grades 3-8,Reading Grades 3-8","ALL,BL7,EDS,WH7"
2019,250308,"Math Grades 3-8,Reading Grades 3-8","ALL,EDS,WH7"
2019,250312,"Math Grades 3-8,Reading Grades 3-8","ALL,BL7,EDS,HI7,WH7"
2019,250314,"4 Year Graduation Rate,Math Grade 11,Reading Grade 10",ALL
2019,250316,"Math Grades 3-8,Reading Grades 3-8","ALL,EDS,SWD,WH7"
2019,250320,"Math Grades 3-8,Reading Grades 3-8","ALL,BL7,EDS,SWD,WH7"
2019,250321,"4 Year Graduation Rate,Math Grade 11,Reading Grade 10",ALL
2019,250324,"Math Grades 3-8,Reading Grades 3-8","ALL,BL7,EDS,HI7,SWD,WH7"
2019,250328,"Math Grades 3-8,Reading Grades 3-8","ALL,EDS,WH7"
2019,250332,"Math Grades 3-8,Reading Grades 3-8","ALL,AS7,BL7,EDS,ELS,HI7,MU7,SWD,WH7"
2019,250336,"Math Grades 3-8,Reading Grades 3-8","ALL,BL7,EDS,WH7"
2019,250340,"4 Year Graduation Rate,Math Grade 11,Reading Grade 10","ALL,BL7,EDS,HI7,SWD,WH7"
2019,250344,"Math Grades 3-8,Reading Grades 3-8","ALL,BL7,EDS,HI7,MU7,SWD,WH7"
2019,250348,"Math Grades 3-8,Reading Grades 3-8","ALL,BL7,EDS"
2019,250350,"Math Grades 3-8,Reading Grades 3-8","ALL,BL7,EDS,WH7"
2019,250356,"4 Year Graduation Rate,EL Progress,Math Grade 11,Reading Grade 10","ALL,BL7,EDS,HI7,SWD,WH7"
2019,250360,"EL Progress,Math Grades 3-8,Reading Grades 3-8","ALL,BL7,EDS,ELS,HI7,WH7"
2019,250362,"Math Grades 3-8,Reading Grades 3-8","ALL,BL7,EDS,SWD,WH7"
2019,250364,"EL Progress,Math Grades 3-8,Reading Grades 3-8","ALL,AS7,BL7,EDS,ELS,WH7"
2019,250368,"Math Grades 3-8,Reading Grades 3-8","ALL,BL7,EDS,HI7,MU7,SWD,WH7"
2019,250372,"4 Year Graduation Rate,Math Grade 11,Reading Grade 10","ALL,BL7,EDS,SWD,WH7"
2019,250376,"Math Grades 3-8,Reading Grades 3-8","ALL,BL7,EDS,ELS,HI7,MU7,SWD,WH7"
2019,250378,"Math Grades 3-8,Reading Grades 3-8","ALL,BL7,EDS,WH7"
2019,250380,"Math Grades 3-8,Reading Grades 3-8","ALL,BL7,EDS,HI7,SWD,WH7"
2019,260302,,
2019,260306,"Math Grades 3-8,Reading Grades 3-8","ALL,BL7,EDS,SWD,WH7"
2019,260308,"Math Grades 3-8,Reading Grades 3-8","ALL,BL7,EDS,WH7"
2019,260310,"Math Grades 3-8,Reading Grades 3-8","ALL,BL7,EDS,SWD"
2019,260312,"Math Grades 3-8,Reading Grades 3-8",ALL
2019,260316,"Math Grades 3-8,Reading Grades 3-8","ALL,BL7,EDS"
2019,260318,"4 Year Graduation Rate,Math Grade 11,Reading Grade 10","ALL,BL7,EDS,HI7,MU7,SWD,WH7"
2019,260320,"Math Grades 3-8,Reading Grades 3-8","ALL,BL7,EDS,HI7,SWD"
2019,260321,"Math Grades 3-8,Reading Grades 3-8","ALL,BL7,EDS,HI7,MU7,SWD,WH7"
2019,260322,"4 Year Graduation Rate,Math Grade 11,Reading Grade 10","ALL,BL7,EDS,HI7,SWD,WH7"
2019,260325,"4 Year Graduation Rate,Math Grade 11,Reading Grade 10","ALL,BL7,EDS,HI7,SWD,WH7"
2019,260326,"Math Grades 3-8,Reading Grades 3-8","ALL,BL7,EDS,SWD,WH7"
2019,260332,"Math Grades 3-8,Reading Grades 3-8","ALL,BL7,EDS,SWD,WH7"
2019,260336,"Math Grades 3-8,Reading Grades 3-8","ALL,BL7,EDS,HI7,MU7,SWD,WH7"
2019,260338,"Math Grades 3-8,Reading Grades 3-8","ALL,BL7,EDS,HI7,SWD"
2019,260340,"Math Grades 3-8,Reading Grades 3-8","ALL,BL7,EDS,SWD,WH7"
2019,260342,"Math Grades 3-8,Reading Grades 3-8","ALL,BL7,EDS,HI7,MU7,SWD,WH7"
2019,260344,"Math Grades 3-8,Reading Grades 3-8","ALL,BL7,EDS"
2019,260347,"4 Year Graduation Rate,Math Grade 11,Reading Grade 10","ALL,BL7,EDS"
2019,260348,"Math Grades 3-8,Reading Grades 3-8","ALL,BL7,EDS,HI7,SWD,WH7"
2019,260352,"Math Grades 3-8,Reading Grades 3-8","ALL,BL7,EDS,SWD"
2019,260354,"4 Year Graduation Rate,Math Grade 11,Reading Grade 10","ALL,BL7,EDS"
2019,260356,"Math Grades 3-8,Reading Grades 3-8","ALL,EDS,WH7"
2019,260357,"4 Year Graduation Rate,Math Grade 11,Reading Grade 10","ALL,BL7,EDS,HI7,SWD,WH7"
2019,260358,"Math Grades 3-8,Reading Grades 3-8","ALL,BL7,EDS,HI7,MU7,SWD,WH7"
2019,260359,"4 Year Graduation Rate,Math Grade 11,Reading Grade 10","ALL,BL7,EDS,SWD"
2019,260361,"Math Grades 3-8,Reading Grades 3-8","ALL,BL7,EDS"
2019,260362,"Math Grades 3-8,Reading Grades 3-8","ALL,AM7,BL7,EDS,ELS,HI7,MU7,SWD,WH7"
2019,260363,,
2019,260364,"EL Progress,Math Grades 3-8,Reading Grades 3-8","ALL,BL7,EDS,HI7,SWD,WH7"
2019,260365,"Math Grades 3-8,Reading Grades 3-8","ALL,BL7,EDS,HI7,MU7,SWD,WH7"
2019,260366,"Math Grades 3-8,Reading Grades 3-8","ALL,BL7,EDS,HI7,WH7"
2019,260367,"Math Grades 3-8,Reading Grades 3-8","ALL,BL7,EDS,HI7,MU7,SWD,WH7"
2019,260368,"Math Grades 3-8,Reading Grades 3-8","ALL,BL7,EDS,HI7,MU7,SWD,WH7"
2019,260369,"Math Grades 3-8,Reading Grades 3-8","ALL,AS7,BL7,EDS,ELS,HI7,MU7,SWD,WH7"
2019,260370,"Math Grades 3-8,Reading Grades 3-8","ALL,BL7,EDS,HI7,SWD,WH7"
2019,260371,"Math Grades 3-8,Reading Grades 3-8","ALL,BL7,EDS,HI7,SWD,WH7"
2019,260372,"Math Grades 3-8,Reading Grades 3-8","ALL,BL7,EDS,HI7,MU7,SWD,WH7"
2019,260373,"Math Grades 3-8,Reading Grades 3-8","ALL,BL7,EDS,HI7,MU7,SWD,WH7"
2019,260374,"4 Year Graduation Rate,Math Grade 11,Reading Grade 10","ALL,BL7,EDS"
2019,260375,"Math Grades 3-8,Reading Grades 3-8","ALL,BL7,EDS,WH7"
2019,260380,"Math Grades 3-8,Reading Grades 3-8","ALL,BL7,EDS,HI7,SWD,WH7"
2019,260382,"Math Grades 3-8,Reading Grades 3-8","ALL,BL7,EDS"
2019,260383,"Math Grades 3-8,Reading Grades 3-8","ALL,AM7,BL7,EDS,ELS,HI7,MU7,SWD,WH7"
2019,260386,"Math Grades 3-8,Reading Grades 3-8","ALL,BL7,EDS"
2019,260388,"4 Year Graduation Rate,Math Grade 11,Reading Grade 10","ALL,WH7"
2019,260396,"Math Grades 3-8,Reading Grades 3-8","ALL,BL7,EDS,HI7,SWD,WH7"
2019,260397,"Math Grades 3-8,Reading Grades 3-8","ALL,BL7,EDS,HI7,MU7,SWD,WH7"
2019,260398,"Math Grades 3-8,Reading Grades 3-8","ALL,BL7,EDS,HI7,SWD,WH7"
2019,260400,"Math Grades 3-8,Reading Grades 3-8","ALL,BL7,EDS,WH7"
2019,260401,"Math Grades 3-8,Reading Grades 3-8","ALL,BL7,EDS,HI7,SWD"
2019,260402,"Math Grades 3-8,Reading Grades 3-8","ALL,BL7,EDS"
2019,260403,"Math Grades 3-8,Reading Grades 3-8","ALL,BL7,EDS,HI7,MU7,SWD,WH7"
2019,260404,"Math Grades 3-8,Reading Grades 3-8","ALL,BL7,EDS,HI7"
2019,260405,"Math Grades 3-8,Reading Grades 3-8","ALL,BL7,EDS"
2019,260406,"Math Grades 3-8,Reading Grades 3-8","ALL,BL7,EDS,HI7,MU7,SWD,WH7"
2019,260407,"Math Grades 3-8,Reading Grades 3-8","ALL,BL7,EDS,HI7,MU7,SWD,WH7"
2019,260408,"4 Year Graduation Rate,Math Grade 11,Reading Grade 10","ALL,BL7,EDS,HI7,MU7,SWD,WH7"
2019,260410,"Math Grades 3-8,Reading Grades 3-8","ALL,BL7,EDS,HI7"
2019,260411,"4 Year Graduation Rate,Math Grade 11,Reading Grade 10","ALL,BL7,EDS"
2019,260412,,
