year,agency_code,subgroup,iss_per1000,iss_mask_code,sts_per1000,sts_mask_code,lts_per1000,lts_mask_code,exp_per1000,exp_mask_code,act_per1000,act_mask_code,bha_per1000,bha_mask_code,rpt_per1000,rpt_mask_code,arr_per1000,arr_mask_code
2019,010354,BL7,0.0,0,55.97,0,0.0,0,0.0,0,0.0,0,7.462999999999999,0,0.0,0,0.0,0
2019,010354,EDS,0.0,0,37.266999999999996,0,0.0,0,0.0,0,0.0,0,2.07,0,0.0,0,0.0,0
2019,010354,ELS,0.0,0,7.462999999999999,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0
2019,010354,FEM,0.0,0,9.091000000000001,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0
2019,010354,HI7,0.0,0,3.906,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0
2019,010354,MALE,0.0,0,59.006,0,0.0,0,0.0,0,0.0,0,6.211,0,0.0,0,0.0,0
2019,010354,MU7,0.0,0,31.25,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0
2019,010354,SWD,0.0,0,42.857,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0
2019,010354,WH7,0.0,0,55.556000000000004,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0
2019,010357,ALL,2.083,0,116.667,0,0.0,0,0.0,0,8.3333,0,0.0,0,0.0,0,0.0,0
2019,010357,AM7,,3,,3,,3,,3,,3,,3,,3,,3
2019,010357,BL7,0.0,0,146.497,0,0.0,0,0.0,0,12.7389,0,0.0,0,0.0,0,0.0,0
2019,010357,EDS,3.0210000000000004,0,145.015,0,0.0,0,0.0,0,9.0634,0,0.0,0,0.0,0,0.0,0
2019,010357,ELS,0.0,0,19.737000000000002,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0
2019,010357,FEM,0.0,0,32.609,0,0.0,0,0.0,0,3.6232,0,0.0,0,0.0,0,0.0,0
2019,010357,HI7,0.0,0,22.305,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0
2019,010357,MALE,3.5589999999999997,0,167.26,0,0.0,0,0.0,0,10.6762,0,0.0,0,0.0,0,0.0,0
2019,010357,MU7,0.0,0,478.26099999999997,0,0.0,0,0.0,0,43.4783,0,0.0,0,0.0,0,0.0,0
2019,010357,SWD,0.0,0,301.205,0,0.0,0,0.0,0,36.1446,0,0.0,0,0.0,0,0.0,0
2019,010357,WH7,10.0,0,150.0,0,0.0,0,0.0,0,10.0,0,0.0,0,0.0,0,0.0,0
2019,010358,ALL,0.0,0,86.441,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0
2019,010358,BL7,0.0,0,119.565,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0
2019,010358,EDS,0.0,0,110.52600000000001,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0
2019,010358,ELS,0.0,0,52.632,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0
2019,010358,FEM,0.0,0,31.579,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0
2019,010358,HI7,0.0,0,25.51,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0
2019,010358,MALE,0.0,0,127.273,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0
2019,010358,MU7,0.0,0,189.18900000000002,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0
2019,010358,SWD,0.0,0,127.90700000000001,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0
2019,010358,WH7,0.0,0,65.217,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0
2019,010360,ALL,122.318,0,175.96599999999998,0,1.073,0,0.0,0,15.0215,0,6.438,0,0.0,0,0.0,0
2019,010360,AM7,,3,,3,,3,,3,,3,,3,,3,,3
2019,010360,BL7,127.219,0,313.60900000000004,0,0.0,0,0.0,0,17.7515,0,17.750999999999998,0,0.0,0,0.0,0
2019,010360,EDS,119.63600000000001,0,185.956,0,1.3004,0,0.0,0,11.7035,0,6.502000000000001,0,0.0,0,0.0,0
2019,010360,ELS,133.333,0,36.364000000000004,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0
2019,010360,FEM,79.295,0,127.75299999999999,0,2.2026,0,0.0,0,13.2159,0,6.608,0,0.0,0,0.0,0
2019,010360,HI7,117.647,0,64.90899999999999,0,2.0284,0,0.0,0,16.2272,0,0.0,0,0.0,0,0.0,0
2019,010360,MALE,160.164,0,217.65900000000002,0,0.0,0,0.0,0,16.4271,0,6.16,0,0.0,0,0.0,0
2019,010360,MU7,206.89700000000002,0,344.82800000000003,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0
2019,010360,SWD,144.509,0,277.457,0,0.0,0,0.0,0,0.0,0,5.78,0,0.0,0,0.0,0
2019,010360,WH7,100.0,0,214.28599999999997,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0
2019,010362,ALL,34.549,0,71.017,0,0.0,0,0.0,0,7.6775,0,1.919,0,0.0,0,0.0,0
2019,010362,BL7,84.11200000000001,0,121.495,0,0.0,0,0.0,0,18.6916,0,9.346,0,0.0,0,0.0,0
2019,010362,EDS,63.492,0,134.921,0,0.0,0,0.0,0,15.873,0,3.968,0,0.0,0,0.0,0
2019,010362,FEM,0.0,0,30.769000000000002,0,0.0,0,0.0,0,0.0,0,3.846,0,0.0,0,0.0,0
2019,010362,HI7,26.549,0,44.248000000000005,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0
2019,010362,MALE,64.057,0,103.20299999999999,0,0.0,0,0.0,0,14.2349,0,0.0,0,0.0,0,0.0,0
2019,010362,MU7,73.171,0,195.122,0,0.0,0,0.0,0,48.7805,0,0.0,0,0.0,0,0.0,0
2019,010362,SWD,74.627,0,134.328,0,0.0,0,0.0,0,14.9254,0,0.0,0,0.0,0,0.0,0
2019,010362,WH7,11.45,0,41.985,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0
2019,010364,ALL,0.0,0,65.156,0,0.0,0,0.0,0,2.8329,0,0.0,0,0.0,0,0.0,0
