year,agency_code,subject,subgroup,eg_status,eg_index,eg_score
2019,800410,ALL,MU7,Met,-0.87,75.6
2019,800410,ALL,SWD,Met,0.86,82.1
2019,800410,ALL,WH7,NotMet,-2.8,66.0
2019,80B000,ALL,ALL,Met,-1.48,72.6
2019,80B000,RD,ALL,Met,-1.48,
2019,80B000,MA,ALL,Met,-1.48,
2019,80B000,ALL,EDS,Met,-0.87,
2019,810324,ALL,AIG,Met,0.36,80.9
2019,810324,ALL,ALL,Exceeded,2.75,86.8
2019,810324,ALL,BL7,Met,1.0,
2019,810324,ALL,EDS,Met,1.22,83.0
2019,810324,ALL,HI7,Exceeded,2.59,
2019,810324,ALL,MU7,Met,-0.77,
2019,810324,ALL,SWD,Met,0.0,80.0
2019,810324,ALL,WH7,Met,1.65,84.1
2019,810326,ALL,AIG,Exceeded,2.06,85.1
2019,810326,ALL,ALL,Met,1.81,84.5
2019,810326,RD,ALL,Met,1.81,84.5
2019,810326,MA,ALL,Met,1.81,84.5
2019,810326,ALL,BL7,Met,1.7,84.2
2019,810326,ALL,EDS,Met,0.75,81.8
2019,810326,ALL,ELS,Met,0.47,81.1
2019,810326,ALL,HI7,Exceeded,3.11,87.7
2019,810326,ALL,MU7,Met,-0.15,79.2
2019,810326,ALL,SWD,Met,-1.3,73.5
2019,810326,ALL,WH7,Met,0.81,82.0
2019,810328,ALL,AIG,Exceeded,3.62,89.0
2019,810328,ALL,ALL,Exceeded,3.83,89.5
2019,810328,RD,ALL,Exceeded,3.83,89.5
2019,810328,MA,ALL,Exceeded,3.83,89.5
2019,810328,ALL,EDS,Met,1.99,84.9
2019,810328,ALL,HI7,Met,0.44,
2019,810328,ALL,SWD,Met,-0.86,
2019,810328,ALL,WH7,Exceeded,2.57,86.4
2019,810336,ALL,AIG,Met,-1.16,74.2
2019,810336,ALL,ALL,Met,1.15,82.8
2019,810336,RD,ALL,Met,1.15,82.8
2019,810336,MA,ALL,Met,1.15,82.8
2019,810336,ALL,BL7,Exceeded,2.0,85.0
2019,810336,ALL,EDS,Met,1.3,83.2
2019,810336,ALL,ELS,Met,0.69,
2019,810336,ALL,HI7,Met,1.02,82.5
2019,810336,ALL,MU7,Met,-0.37,78.1
2019,810336,ALL,SWD,Met,1.23,83.0
2019,810336,ALL,WH7,Met,-0.41,77.9
2019,810340,ALL,AIG,Met,-0.45,77.7
2019,810340,ALL,ALL,Exceeded,2.19,85.4
2019,810340,ALL,BL7,Met,1.79,84.4
2019,810340,ALL,EDS,Met,0.23,80.5
2019,810340,ALL,HI7,Exceeded,2.95,87.3
2019,810340,ALL,SWD,Met,-0.25,78.7
2019,810340,ALL,WH7,Met,0.6,81.5
2019,810342,ALL,AIG,Met,-0.99,75.0
2019,810342,ALL,ALL,Met,-0.22,78.9
2019,810342,RD,ALL,Met,-0.22,78.9
2019,810342,MA,ALL,Met,-0.22,78.9
2019,810342,ALL,BL7,Met,-0.23,78.8
2019,810342,ALL,EDS,Met,-0.97,75.1
2019,810342,ALL,ELS,Met,0.03,
2019,810342,ALL,HI7,Met,-1.6,72.0
2019,810342,ALL,MU7,Met,0.22,80.5
2019,810342,ALL,SWD,NotMet,-2.95,65.2
2019,810342,ALL,WH7,Met,-0.21,78.9
2019,810344,ALL,AIG,NotMet,-2.58,67.1
2019,810344,ALL,ALL,NotMet,-2.09,69.5
2019,810344,RD,ALL,NotMet,-2.09,69.5
2019,810344,MA,ALL,NotMet,-2.09,69.5
2019,810344,ALL,BL7,Met,-1.52,
2019,810344,ALL,EDS,Met,-0.55,77.2
2019,810344,ALL,MU7,Met,-0.13,
2019,810344,ALL,SWD,Met,1.57,83.9
2019,810344,ALL,WH7,Met,-1.82,70.9
2019,810350,ALL,AIG,Exceeded,2.3,85.7
2019,810350,ALL,ALL,Met,1.33,83.3
2019,810350,RD,ALL,Met,1.33,83.3
2019,810350,MA,ALL,Met,1.33,83.3
2019,810350,ALL,BL7,Met,-1.75,
2019,810350,ALL,EDS,Met,0.4,81.0
2019,810350,ALL,ELS,Met,1.11,
2019,810350,ALL,HI7,Met,1.31,83.2
2019,810350,ALL,SWD,Met,1.51,83.7
2019,810350,ALL,WH7,Met,1.12,82.8
2019,810360,ALL,AIG,Met,-0.02,79.9
2019,810360,ALL,ALL,Met,1.18,82.9
2019,810360,RD,ALL,Met,1.18,82.9
2019,810360,MA,ALL,Met,1.18,82.9
2019,810360,ALL,EDS,Met,0.15,80.3
2019,810360,ALL,SWD,Met,0.2,80.5
2019,810360,ALL,WH7,Met,0.66,81.6
2019,810364,ALL,AIG,Exceeded,2.11,
2019,810364,ALL,ALL,Exceeded,4.77,91.2
2019,810364,RD,ALL,Exceeded,4.77,91.2
2019,810364,MA,ALL,Exceeded,4.77,91.2
2019,810364,ALL,BL7,Met,1.09,
2019,810364,ALL,EDS,Met,1.59,83.9
2019,810364,ALL,SWD,Met,0.89,
2019,810364,ALL,WH7,Exceeded,3.91,89.7
2019,810370,ALL,AIG,Met,0.54,81.3
2019,810370,ALL,ALL,Met,0.84,82.1
2019,810370,RD,ALL,Met,0.84,82.1
2019,810370,MA,ALL,Met,0.84,82.1
2019,810370,ALL,EDS,Met,-0.64,76.8
2019,810370,ALL,SWD,Met,0.05,80.1
2019,810370,ALL,WH7,Met,0.42,81.0
2019,810378,ALL,AIG,Met,-1.22,73.9
2019,810378,ALL,ALL,Met,-1.53,72.3
2019,810378,RD,ALL,Met,-1.53,72.3
2019,810378,MA,ALL,Met,-1.53,72.3
2019,810378,ALL,BL7,Met,-0.74,76.3
2019,810378,ALL,EDS,Met,-0.9,75.5
2019,810378,ALL,HI7,Exceeded,2.43,86.0
2019,810378,ALL,MU7,NotMet,-2.54,67.3
2019,810378,ALL,SWD,Met,-1.39,73.0
2019,810378,ALL,WH7,Met,-1.44,72.8
2019,810384,ALL,AIG,Met,-1.96,70.2
2019,810384,ALL,ALL,Met,-1.86,70.7
2019,810384,ALL,BL7,Met,0.78,81.9
2019,810384,ALL,EDS,NotMet,-2.01,69.9
2019,810384,ALL,HI7,Met,1.34,
2019,810384,ALL,MU7,Met,-1.13,
2019,810384,ALL,SWD,Met,-1.52,72.4
2019,810384,ALL,WH7,NotMet,-2.17,69.1
2019,810385,ALL,AIG,NotMet,-2.29,68.5
2019,810385,ALL,ALL,Met,-1.81,70.9
2019,810385,ALL,EDS,Met,-0.42,
2019,810385,ALL,WH7,Met,-1.34,73.3
2019,810386,ALL,ALL,NotMet,-3.73,
2019,810386,ALL,EDS,NotMet,-2.86,
2019,810386,ALL,WH7,NotMet,-2.03,
2019,810388,ALL,AIG,Met,-0.59,77.0
2019,810388,ALL,ALL,Met,1.6,84.0
2019,810388,RD,ALL,Met,1.6,84.0
2019,810388,MA,ALL,Met,1.6,84.0
2019,810388,ALL,BL7,Met,-0.2,
2019,810388,ALL,EDS,Met,1.11,82.7
2019,810388,ALL,MU7,Met,0.22,80.5
2019,810388,ALL,SWD,Met,0.41,81.0
2019,810388,ALL,WH7,Met,0.92,82.3
2019,810396,ALL,AIG,NotMet,-3.01,64.9
2019,810396,ALL,ALL,Met,1.08,82.7
2019,810396,RD,ALL,Met,1.08,82.7
2019,810396,MA,ALL,Met,1.08,82.7
2019,810396,ALL,BL7,Met,-0.82,75.9
2019,810396,ALL,EDS,Met,0.26,80.6
2019,810396,ALL,HI7,Met,-0.44,
2019,810396,ALL,MU7,Met,-0.8,
2019,810396,ALL,SWD,Met,0.29,80.7
2019,810396,ALL,WH7,Met,0.62,81.5
2019,810400,ALL,AIG,Met,-0.96,
2019,810400,ALL,ALL,Met,-0.63,76.8
2019,810400,RD,ALL,Met,-0.63,76.8
2019,810400,MA,ALL,Met,-0.63,76.8
2019,810400,ALL,EDS,Met,-1.31,73.4
2019,810400,ALL,SWD,Met,1.04,82.6
2019,810400,ALL,WH7,Met,-0.45,77.7
2019,81A000,ALL,ALL,NotMet,-2.51,67.4
2019,81A000,RD,ALL,NotMet,-2.51,67.4
2019,81A000,MA,ALL,NotMet,-2.51,67.4
2019,81A000,ALL,BL7,Met,-1.03,
2019,81A000,ALL,EDS,Met,-2.0,70.0
2019,81A000,ALL,HI7,Met,-0.59,77.0
2019,81A000,ALL,MU7,Met,1.37,
2019,81A000,ALL,SWD,Met,-0.51,77.4
2019,81A000,ALL,WH7,NotMet,-2.62,66.9
2019,81B000,ALL,ALL,Met,-0.54,77.3
2019,81B000,RD,ALL,Met,-0.54,77.3
2019,81B000,MA,ALL,Met,-0.54,77.3
2019,81B000,ALL,EDS,Met,-0.64,76.8
2019,81B000,ALL,SWD,Met,1.07,82.6
2019,81B000,ALL,WH7,Met,-0.34,78.3
2019,820312,ALL,ALL,Met,1.74,84.3
2019,820312,RD,ALL,Met,1.74,84.3
2019,820312,MA,ALL,Met,1.74,84.3
2019,820312,ALL,BL7,Met,0.64,81.6
2019,820312,ALL,EDS,Exceeded,2.16,85.4
2019,820312,ALL,ELS,Exceeded,2.16,85.4
2019,820312,ALL,HI7,Exceeded,2.05,85.1
2019,820312,ALL,WH7,Met,0.4,81.0
2019,820320,ALL,AIG,Met,-0.61,76.9
2019,820320,ALL,ALL,Met,-0.45,77.7
2019,820320,RD,ALL,Met,-0.45,77.7
2019,820320,MA,ALL,Met,-0.45,77.7
2019,820320,ALL,BL7,Met,-0.2,
2019,820320,ALL,EDS,Met,-0.15,79.2
2019,820320,ALL,ELS,Met,-0.74,76.3
2019,820320,ALL,HI7,Met,-0.64,76.8
2019,820320,ALL,SWD,Met,0.83,
2019,820320,ALL,WH7,Met,0.41,81.0
2019,820324,ALL,AIG,Met,-0.25,78.7
2019,820324,ALL,ALL,Exceeded,2.48,86.2
2019,820324,ALL,BL7,Met,0.38,
2019,820324,ALL,EDS,Exceeded,2.35,85.8
2019,820324,ALL,HI7,Exceeded,2.15,85.3
2019,820324,ALL,WH7,Met,-0.2,
2019,820340,ALL,ALL,Met,1.85,84.6
2019,820340,RD,ALL,Met,1.85,84.6
2019,820340,MA,ALL,Met,1.85,84.6
2019,820340,ALL,BL7,Met,0.34,80.8
2019,820340,ALL,EDS,Met,1.87,84.6
2019,820340,ALL,ELS,Met,1.48,83.7
2019,820340,ALL,HI7,Exceeded,2.33,85.8
2019,820340,ALL,SWD,Met,-0.33,78.3
2019,820340,ALL,WH7,Met,0.78,81.9
2019,820346,ALL,AIG,Met,0.35,80.8
2019,820346,ALL,ALL,Met,1.01,82.5
2019,820346,RD,ALL,Met,1.01,82.5
2019,820346,MA,ALL,Met,1.01,82.5
2019,820346,ALL,BL7,Met,0.02,
2019,820346,ALL,EDS,Met,1.42,83.5
2019,820346,ALL,ELS,Met,1.79,84.4
2019,820346,ALL,HI7,Exceeded,2.01,85.0
2019,820346,ALL,SWD,Met,-0.16,79.2
2019,820346,ALL,WH7,Met,-0.3,78.5
2019,820347,ALL,AIG,Met,-1.99,70.0
2019,820347,ALL,ALL,NotMet,-6.39,56.0
2019,820347,RD,ALL,NotMet,-6.39,56.0
2019,820347,MA,ALL,NotMet,-6.39,56.0
2019,820347,ALL,BL7,NotMet,-2.65,66.7
2019,820347,ALL,EDS,NotMet,-5.85,56.9
2019,820347,ALL,ELS,Met,-1.29,73.5
2019,820347,ALL,HI7,NotMet,-3.77,61.1
2019,820347,ALL,SWD,Met,0.0,80.0
2019,820347,ALL,WH7,NotMet,-4.57,59.0
2019,820348,ALL,AIG,Met,-0.72,76.4
2019,820348,ALL,ALL,Met,0.26,80.6
2019,820348,ALL,BL7,Met,-0.35,78.2
2019,820348,ALL,EDS,Met,1.3,83.2
2019,820348,ALL,ELS,Met,-0.28,
2019,820348,ALL,HI7,Met,1.32,83.3
2019,820348,ALL,SWD,Met,-0.98,
2019,820348,ALL,WH7,Met,-0.5,77.5
2019,820349,ALL,AIG,Met,0.62,
2019,820349,ALL,ALL,Met,0.42,81.0
2019,820349,ALL,BL7,Met,0.81,82.0
2019,820349,ALL,EDS,Met,0.23,80.5
2019,820349,ALL,HI7,Met,-1.2,74.0
2019,820349,ALL,SWD,Met,-1.82,
2019,820349,ALL,WH7,Met,0.95,82.3
2019,820350,ALL,AIG,Met,-1.93,70.3
2019,820350,ALL,ALL,Met,-0.93,75.3
2019,820350,RD,ALL,Met,-0.93,75.3
2019,820350,MA,ALL,Met,-0.93,75.3
2019,820350,ALL,BL7,Met,-1.11,
2019,820350,ALL,EDS,Met,-1.03,74.8
2019,820350,ALL,ELS,Met,0.15,80.3
2019,820350,ALL,HI7,Met,0.44,81.1
2019,820350,ALL,MU7,Met,-0.88,
2019,820350,ALL,SWD,Met,1.81,
2019,820350,ALL,WH7,Met,-0.54,77.3
2019,820352,ALL,AIG,Met,0.39,80.9
2019,820352,ALL,ALL,Met,0.44,81.1
2019,820352,ALL,BL7,Met,-0.58,77.1
2019,820352,ALL,EDS,Met,0.67,81.6
2019,820352,ALL,ELS,Met,-0.52,77.4
2019,820352,ALL,HI7,Met,1.09,82.7
2019,820352,ALL,SWD,Met,-0.67,
2019,820352,ALL,WH7,Met,-0.06,79.7
2019,820354,ALL,AIG,Met,1.42,83.5
2019,820354,ALL,ALL,Exceeded,2.31,85.7
2019,820354,RD,ALL,Exceeded,2.31,85.7
2019,820354,MA,ALL,Exceeded,2.31,85.7
2019,820354,ALL,BL7,Met,0.4,81.0
2019,820354,ALL,EDS,Met,0.92,82.3
2019,820354,ALL,ELS,Met,1.53,83.8
2019,820354,ALL,HI7,Met,1.55,83.8
2019,820354,ALL,MU7,Met,-0.95,75.2
2019,820354,ALL,SWD,NotMet,-2.01,69.9
2019,820354,ALL,WH7,Met,1.28,83.2
2019,820364,ALL,AIG,Met,1.08,82.7
2019,820364,ALL,ALL,Exceeded,2.55,86.3
2019,820364,RD,ALL,Exceeded,2.55,86.3
2019,820364,MA,ALL,Exceeded,2.55,86.3
2019,820364,ALL,BL7,Met,-0.63,
2019,820364,ALL,EDS,Exceeded,2.58,86.4
2019,820364,ALL,ELS,Met,1.66,84.1
2019,820364,ALL,HI7,Met,1.21,83.0
2019,820364,ALL,WH7,Exceeded,2.23,85.5
2019,820370,ALL,AIG,Met,1.1,82.7
2019,820370,ALL,ALL,Met,0.35,80.8
2019,820370,RD,ALL,Met,0.35,80.8
2019,820370,MA,ALL,Met,0.35,80.8
2019,820370,ALL,BL7,Met,0.11,80.2
2019,820370,ALL,EDS,Met,0.36,80.9
2019,820370,ALL,ELS,Met,1.87,84.6
2019,820370,ALL,HI7,Met,1.06,82.6
2019,820370,ALL,SWD,Met,0.91,82.2
2019,820370,ALL,WH7,Met,-0.34,78.3
2019,820372,ALL,AIG,Met,1.06,82.6
2019,820372,ALL,ALL,Met,0.01,80.0
2019,820372,RD,ALL,Met,0.01,80.0
2019,820372,MA,ALL,Met,0.01,80.0
2019,820372,ALL,BL7,Met,-0.74,76.3
2019,820372,ALL,EDS,Met,-0.67,76.6
2019,820372,ALL,ELS,Met,1.75,84.3
2019,820372,ALL,HI7,Met,1.5,83.7
2019,820372,ALL,MU7,Met,-0.36,78.2
2019,820372,ALL,SWD,Met,0.82,
2019,820372,ALL,WH7,Met,-0.92,75.4
2019,820376,ALL,AIG,Exceeded,2.03,85.0
2019,820376,ALL,ALL,Exceeded,2.37,85.9
2019,820376,RD,ALL,Exceeded,2.37,85.9
2019,820376,MA,ALL,Exceeded,2.37,85.9
2019,820376,ALL,BL7,Met,-0.21,78.9
2019,820376,ALL,EDS,Exceeded,2.61,86.5
2019,820376,ALL,ELS,Met,1.09,82.7
2019,820376,ALL,HI7,Met,1.49,83.7
2019,820376,ALL,WH7,Exceeded,2.88,87.2
2019,820384,ALL,ALL,Exceeded,3.08,87.7
2019,820384,RD,ALL,Exceeded,3.08,87.7
2019,820384,ALL,BL7,Met,0.5,81.2
2019,820384,ALL,EDS,Exceeded,2.52,86.3
2019,820384,ALL,ELS,Exceeded,3.08,87.7
2019,820384,ALL,HI7,Exceeded,2.69,86.7
2019,820384,ALL,WH7,Met,1.32,83.3
2019,820385,ALL,AIG,NotMet,-2.9,65.5
2019,820385,ALL,ALL,NotMet,-7.66,53.9
2019,820385,RD,ALL,NotMet,-7.66,53.9
2019,820385,MA,ALL,NotMet,-7.66,53.9
2019,820385,ALL,BL7,NotMet,-5.61,57.3
2019,820385,ALL,EDS,NotMet,-5.96,56.7
2019,820385,ALL,ELS,NotMet,-3.89,60.5
2019,820385,ALL,HI7,NotMet,-3.69,61.5
2019,820385,ALL,MU7,NotMet,-2.69,
2019,820385,ALL,SWD,Met,-1.35,73.2
2019,820385,ALL,WH7,NotMet,-4.11,59.8
2019,820388,ALL,ALL,Exceeded,3.85,89.6
2019,820388,ALL,BL7,Met,0.95,82.3
2019,820388,ALL,EDS,Exceeded,3.06,87.6
2019,820388,ALL,ELS,Met,1.19,
2019,820388,ALL,HI7,Exceeded,3.54,88.8
2019,820388,ALL,WH7,Met,0.7,81.7
2019,821304,ALL,ALL,Exceeded,6.67,94.4
2019,821304,RD,ALL,Exceeded,6.67,94.4
2019,821304,ALL,BL7,Exceeded,3.17,87.9
2019,821304,ALL,EDS,Exceeded,6.28,93.8
2019,821304,ALL,ELS,Exceeded,2.91,87.2
2019,821304,ALL,HI7,Exceeded,4.45,90.7
2019,821304,ALL,SWD,Met,-1.94,
2019,821304,ALL,WH7,Exceeded,2.98,87.4
2019,821308,ALL,AIG,Exceeded,2.96,87.4
2019,821308,ALL,ALL,Met,0.8,82.0
2019,821308,ALL,BL7,Met,-0.05,79.7
2019,821308,ALL,EDS,Met,-1.34,73.3
2019,821308,ALL,ELS,Met,0.58,81.4
2019,821308,ALL,HI7,Met,-0.03,79.8
2019,821308,ALL,MU7,Met,-1.7,
2019,821308,ALL,WH7,Met,1.93,84.8
2019,821320,ALL,AIG,Met,0.97,82.4
2019,821320,ALL,ALL,NotMet,-3.28,63.6
2019,821320,RD,ALL,NotMet,-3.28,63.6
2019,821320,MA,ALL,NotMet,-3.28,63.6
2019,821320,ALL,AM7,Met,-1.99,
2019,821320,ALL,BL7,NotMet,-5.15,58.0
2019,821320,ALL,EDS,NotMet,-4.24,59.6
2019,821320,ALL,ELS,Met,0.38,80.9
2019,821320,ALL,HI7,Met,-0.08,79.6
2019,821320,ALL,MU7,Met,-0.56,77.2
2019,821320,ALL,SWD,Met,0.8,82.0
2019,821320,ALL,WH7,Met,0.41,81.0
2019,821330,ALL,AIG,Met,-1.57,72.1
2019,821330,ALL,ALL,Exceeded,3.14,87.8
2019,821330,RD,ALL,Exceeded,3.14,87.8
2019,821330,MA,ALL,Exceeded,3.14,87.8
2019,821330,ALL,AM7,Met,1.19,
2019,821330,ALL,BL7,Met,0.78,81.9
2019,821330,ALL,EDS,Met,1.6,84.0
2019,821330,ALL,ELS,Exceeded,2.68,86.7
2019,821330,ALL,HI7,Exceeded,3.16,87.9
2019,821330,ALL,MU7,Met,-1.14,74.3
2019,821330,ALL,SWD,Exceeded,2.29,85.7
2019,821330,ALL,WH7,Met,1.31,83.2
2019,830304,ALL,AIG,Met,-1.42,72.9
2019,830304,ALL,ALL,NotMet,-6.98,55.0
2019,830304,RD,ALL,NotMet,-6.98,55.0
2019,830304,MA,ALL,NotMet,-6.98,55.0
2019,830304,ALL,AM7,NotMet,-3.07,64.6
2019,830304,ALL,BL7,NotMet,-3.67,61.6
2019,830304,ALL,EDS,NotMet,-6.2,56.3
2019,830304,ALL,HI7,NotMet,-2.63,66.8
2019,830304,ALL,MU7,Met,-2.0,70.0
2019,830304,ALL,SWD,Met,-1.84,70.8
2019,830304,ALL,WH7,NotMet,-4.51,59.1
2019,830312,ALL,AIG,Met,-1.84,
2019,830312,ALL,ALL,NotMet,-4.66,58.9
2019,830312,RD,ALL,NotMet,-4.66,58.9
2019,830312,MA,ALL,NotMet,-4.66,58.9
2019,830312,ALL,BL7,NotMet,-5.17,58.0
2019,830312,ALL,EDS,NotMet,-4.16,59.7
2019,830312,ALL,SWD,Met,-1.42,72.9
2019,830312,ALL,WH7,Met,-1.67,71.6
2019,830316,ALL,ALL,Met,-1.78,
2019,830316,ALL,EDS,Met,-1.78,
2019,830320,ALL,AIG,NotMet,-2.64,
2019,830320,ALL,ALL,Met,-1.03,74.8
2019,830320,RD,ALL,Met,-1.03,74.8
2019,830320,MA,ALL,Met,-1.03,74.8
2019,830320,ALL,AM7,Met,-0.36,
2019,830320,ALL,BL7,Met,-0.54,77.3
2019,830320,ALL,EDS,Met,-0.92,75.4
2019,830320,ALL,SWD,Met,1.05,82.6
2019,830328,ALL,AIG,NotMet,-3.09,64.5
2019,830328,ALL,ALL,NotMet,-4.98,58.3
2019,830328,RD,ALL,NotMet,-4.98,58.3
2019,830328,MA,ALL,NotMet,-4.98,58.3
2019,830328,ALL,AM7,Met,-1.58,72.1
2019,830328,ALL,BL7,Met,-1.8,71.0
2019,830328,ALL,EDS,NotMet,-4.18,59.7
2019,830328,ALL,MU7,Met,-1.28,
2019,830328,ALL,SWD,Met,-1.8,71.0
2019,830328,ALL,WH7,NotMet,-4.45,59.2
2019,830343,ALL,AIG,NotMet,-2.18,69.1
2019,830343,ALL,ALL,NotMet,-5.39,57.6
2019,830343,ALL,AM7,Met,-1.75,71.2
2019,830343,ALL,BL7,NotMet,-3.2,64.0
2019,830343,ALL,EDS,NotMet,-4.25,59.5
2019,830343,ALL,MU7,Met,-1.18,
2019,830343,ALL,SWD,NotMet,-3.46,62.7
2019,830343,ALL,WH7,NotMet,-3.77,61.1
2019,830348,ALL,AIG,Met,0.38,80.9
2019,830348,ALL,ALL,Met,0.47,81.1
2019,830348,ALL,EDS,Met,0.39,80.9
2019,830348,ALL,WH7,Met,-0.26,78.7
2019,830349,ALL,AIG,Met,0.25,80.6
2019,830349,ALL,ALL,NotMet,-5.83,56.9
2019,830349,RD,ALL,NotMet,-5.83,56.9
2019,830349,MA,ALL,NotMet,-5.83,56.9
2019,830349,ALL,AM7,Met,-1.42,72.9
2019,830349,ALL,BL7,NotMet,-4.99,58.3
2019,830349,ALL,EDS,NotMet,-5.89,56.8
2019,830349,ALL,HI7,Met,-0.25,
2019,830349,ALL,MU7,Met,0.17,80.4
2019,830349,ALL,SWD,NotMet,-3.63,61.8
2019,830349,ALL,WH7,NotMet,-2.17,69.1
2019,830356,ALL,AIG,Met,-1.99,70.0
2019,830356,ALL,ALL,Met,-1.32,73.4
2019,830356,RD,ALL,Met,-1.32,73.4
2019,830356,MA,ALL,Met,-1.32,73.4
2019,830356,ALL,AM7,Met,-1.54,72.3
2019,830356,ALL,BL7,NotMet,-2.39,68.0
2019,830356,ALL,EDS,NotMet,-3.05,64.7
2019,830356,ALL,MU7,NotMet,-2.86,
2019,830356,ALL,SWD,Met,0.01,80.0
2019,830356,ALL,WH7,Met,0.22,80.5
2019,830360,ALL,AIG,Met,-1.25,
2019,830360,ALL,ALL,NotMet,-3.28,63.6
2019,830360,RD,ALL,NotMet,-3.28,63.6
2019,830360,MA,ALL,NotMet,-3.28,63.6
2019,830360,ALL,AM7,NotMet,-2.56,67.2
2019,830360,ALL,BL7,NotMet,-2.2,69.0
2019,830360,ALL,EDS,NotMet,-2.06,69.7
2019,830360,ALL,SWD,Met,0.38,80.9
2019,830360,ALL,WH7,Met,-0.67,76.6
2019,830364,ALL,AIG,Met,-0.52,
2019,830364,ALL,ALL,NotMet,-2.11,69.4
2019,830364,RD,ALL,NotMet,-2.11,69.4
2019,830364,MA,ALL,NotMet,-2.11,69.4
2019,830364,ALL,AM7,NotMet,-2.75,66.2
2019,830364,ALL,BL7,Met,-1.91,70.4
2019,830364,ALL,EDS,NotMet,-2.8,66.0
2019,830364,ALL,SWD,NotMet,-2.88,65.6
2019,830364,ALL,WH7,Met,-0.89,75.5
2019,840302,ALL,ALL,NotMet,-2.61,66.9
2019,840302,ALL,BL7,Met,-1.04,74.8
2019,840302,ALL,EDS,NotMet,-2.24,68.8
2019,840302,ALL,SWD,NotMet,-2.01,69.9
2019,840302,ALL,WH7,NotMet,-2.9,65.5
2019,840303,ALL,AIG,Met,1.0,82.5
2019,840303,ALL,ALL,Exceeded,4.56,90.9
2019,840303,RD,ALL,Exceeded,4.56,90.9
2019,840303,MA,ALL,Exceeded,4.56,90.9
2019,840303,ALL,AS7,Met,1.32,
2019,840303,ALL,BL7,Exceeded,3.66,89.1
2019,840303,ALL,EDS,Exceeded,4.45,90.7
2019,840303,ALL,ELS,Exceeded,2.72,86.8
2019,840303,ALL,HI7,Exceeded,3.55,88.8
2019,840303,ALL,MU7,Met,0.3,80.7
2019,840303,ALL,SWD,Met,1.25,83.1
2019,840303,ALL,WH7,Met,1.63,84.0
2019,840304,ALL,AIG,Met,-1.64,71.8
2019,840304,ALL,ALL,Met,-0.21,78.9
2019,840304,RD,ALL,Met,-0.21,78.9
2019,840304,MA,ALL,Met,-0.21,78.9
2019,840304,ALL,EDS,Met,-1.06,74.7
2019,840304,ALL,SWD,Met,0.32,80.8
2019,840304,ALL,WH7,Met,1.03,82.5
2019,840308,ALL,AIG,Met,1.42,83.5
2019,840308,ALL,ALL,Exceeded,8.27,97.1
2019,840308,RD,ALL,Exceeded,8.27,97.1
2019,840308,MA,ALL,Exceeded,8.27,97.1
2019,840308,ALL,BL7,Exceeded,2.08,85.2
2019,840308,ALL,EDS,Exceeded,6.21,93.6
2019,840308,ALL,MU7,Met,0.81,
2019,840308,ALL,SWD,Exceeded,3.6,89.0
2019,840308,ALL,WH7,Exceeded,6.76,94.6
2019,840310,ALL,AIG,NotMet,-2.44,67.8
2019,840310,ALL,ALL,Met,-1.7,71.5
2019,840310,RD,ALL,Met,-1.7,71.5
2019,840310,MA,ALL,Met,-1.7,71.5
2019,840310,ALL,AS7,Met,0.64,
2019,840310,ALL,BL7,Met,-1.6,72.0
2019,840310,ALL,EDS,Met,-1.58,72.1
2019,840310,ALL,ELS,Met,0.62,81.5
2019,840310,ALL,HI7,Met,0.34,80.8
2019,840310,ALL,MU7,Met,-1.45,72.7
2019,840310,ALL,SWD,Met,-0.72,76.4
2019,840310,ALL,WH7,Met,-1.81,70.9
2019,840312,ALL,AIG,Met,0.21,80.5
2019,840312,ALL,ALL,Exceeded,3.45,88.6
2019,840312,RD,ALL,Exceeded,3.45,88.6
2019,840312,MA,ALL,Exceeded,3.45,88.6
2019,840312,ALL,EDS,Met,1.58,83.9
2019,840312,ALL,SWD,Met,0.88,82.2
2019,840312,ALL,WH7,Exceeded,2.84,87.1
2019,840316,ALL,AIG,Met,-0.19,
2019,840316,ALL,ALL,Exceeded,3.58,88.9
2019,840316,RD,ALL,Exceeded,3.58,88.9
2019,840316,MA,ALL,Exceeded,3.58,88.9
2019,840316,ALL,BL7,Exceeded,3.9,89.7
2019,840316,ALL,EDS,Exceeded,4.06,90.1
2019,840316,ALL,SWD,Met,0.38,80.9
2019,840316,ALL,WH7,Exceeded,2.04,85.1
2019,840320,ALL,AIG,Met,-1.14,74.3
2019,840320,ALL,ALL,Met,1.44,83.6
2019,840320,RD,ALL,Met,1.44,83.6
2019,840320,MA,ALL,Met,1.44,83.6
2019,840320,ALL,EDS,Met,0.0,80.0
2019,840320,ALL,ELS,Met,1.17,
2019,840320,ALL,HI7,Met,1.28,83.2
2019,840320,ALL,SWD,Met,1.21,83.0
2019,840320,ALL,WH7,Met,0.81,82.0
2019,840324,ALL,AIG,Met,1.88,
2019,840324,ALL,ALL,Exceeded,5.5,92.5
2019,840324,RD,ALL,Exceeded,5.5,92.5
2019,840324,MA,ALL,Exceeded,5.5,92.5
2019,840324,ALL,EDS,Exceeded,2.56,86.4
2019,840324,ALL,SWD,Met,1.8,84.5
2019,840324,ALL,WH7,Exceeded,5.12,91.8
2019,840328,ALL,AIG,NotMet,-3.14,64.3
2019,840328,ALL,ALL,NotMet,-2.87,65.6
2019,840328,RD,ALL,NotMet,-2.87,65.6
