year,agency_code,lp_school,rlp_school,clpc_school,lp_num,lp_den,lp_pct,lp_district
2019,920444,N,N,N,,,,
2019,920445,N,N,N,,,,
2019,920446,Y,Y,N,,,,
2019,920447,N,N,N,,,,
2019,920448,N,N,N,,,,
2019,920449,N,N,N,,,,
2019,920450,N,N,N,,,,
2019,920451,N,N,N,,,,
2019,920452,N,N,N,,,,
2019,920453,N,N,N,,,,
2019,920454,N,N,N,,,,
2019,920455,N,N,N,,,,
2019,920456,N,N,N,,,,
2019,920457,N,N,N,,,,
2019,920458,N,N,N,,,,
2019,920459,N,N,N,,,,
2019,920460,N,N,N,,,,
2019,920464,N,N,N,,,,
2019,920466,N,Y,N,,,,
2019,920467,N,N,N,,,,
2019,920468,N,N,N,,,,
2019,920469,N,N,N,,,,
2019,920470,N,N,N,,,,
2019,920471,N,N,N,,,,
2019,920472,N,N,N,,,,
2019,920473,N,N,N,,,,
2019,920474,Y,Y,N,,,,
2019,920476,N,Y,N,,,,
2019,920480,Y,N,N,,,,
2019,920484,N,N,N,,,,
2019,920488,N,N,N,,,,
2019,920492,N,N,N,,,,
2019,920494,N,N,N,,,,
2019,920495,N,N,N,,,,
2019,920496,Y,Y,N,,,,
2019,920500,N,N,N,,,,
2019,920501,N,N,N,,,,
2019,920502,N,N,N,,,,
2019,920504,N,N,N,,,,
2019,920506,N,N,N,,,,
2019,920508,N,N,N,,,,
2019,920512,N,N,N,,,,
2019,920514,N,N,N,,,,
2019,920516,N,N,N,,,,
2019,920518,N,N,N,,,,
2019,920520,N,N,N,,,,
2019,920521,N,N,N,,,,
2019,920522,N,N,N,,,,
2019,920523,N,N,N,,,,
2019,920524,N,N,N,,,,
2019,920525,N,N,N,,,,
2019,920526,N,N,N,,,,
2019,920528,N,N,N,,,,
2019,920529,N,N,N,,,,
2019,920530,N,N,N,,,,
2019,920531,N,N,N,,,,
2019,920532,N,N,N,,,,
2019,920533,N,N,N,,,,
2019,920536,Y,Y,N,,,,
2019,920540,N,N,N,,,,
2019,920542,N,N,N,,,,
2019,920543,N,N,N,,,,
2019,920544,N,N,N,,,,
2019,920545,N,N,N,,,,
2019,920546,N,N,N,,,,
2019,920547,Y,Y,N,,,,
2019,920548,N,N,N,,,,
2019,920549,Y,Y,N,,,,
2019,920550,N,N,N,,,,
2019,920551,N,N,N,,,,
2019,920552,N,N,N,,,,
2019,920554,N,N,N,,,,
2019,920556,N,N,N,,,,
2019,920557,N,N,N,,,,
2019,920560,N,Y,N,,,,
2019,920561,Y,N,N,,,,
2019,920562,N,N,N,,,,
2019,920564,N,N,N,,,,
2019,920568,N,N,N,,,,
2019,920569,N,N,N,,,,
2019,920570,Y,Y,N,,,,
2019,920571,N,N,N,,,,
2019,920572,N,N,N,,,,
2019,920576,N,N,N,,,,
2019,920580,N,N,N,,,,
2019,920581,N,N,N,,,,
2019,920582,N,N,N,,,,
2019,920583,N,N,N,,,,
2019,920584,N,N,N,,,,
2019,920585,N,N,N,,,,
2019,920586,N,N,N,,,,
2019,920588,N,N,N,,,,
2019,920592,N,N,N,,,,
2019,920593,N,N,N,,,,
2019,920594,N,N,N,,,,
2019,920595,N,N,N,,,,
2019,920596,N,N,N,,,,
2019,920597,Y,N,N,,,,
2019,920598,N,N,N,,,,
2019,920599,Y,Y,N,,,,
2019,920600,N,Y,N,,,,
2019,920601,Y,Y,N,,,,
2019,920604,N,N,N,,,,
2019,920606,N,N,N,,,,
2019,920607,N,N,N,,,,
2019,920608,N,N,N,,,,
2019,920614,N,N,N,,,,
2019,920616,Y,Y,N,,,,
2019,920618,Y,N,N,,,,
2019,920620,N,N,N,,,,
2019,920624,N,N,N,,,,
2019,920626,N,N,N,,,,
2019,920628,N,N,N,,,,
2019,920632,Y,Y,N,,,,
2019,920636,N,N,N,,,,
2019,920LEA,,,,28.0,181.0,15.5,N
2019,92B000,N,N,N,,,,
2019,92D000,N,N,N,,,,
2019,92,N,N,N,,,,
2019,92F000,N,N,N,,,,
2019,92G000,N,N,N,,,,
2019,92K000,N,N,N,,,,
2019,92L000,N,N,N,,,,
2019,92M000,N,N,N,,,,
2019,92N000,N,N,N,,,,
2019,92P000,N,N,N,,,,
2019,92Q000,Y,N,Y,,,,
2019,92R000,N,N,N,,,,
2019,92S000,N,N,N,,,,
2019,92T000,N,N,N,,,,
2019,92U000,N,N,N,,,,
2019,92V000,N,N,N,,,,
2019,92W000,N,N,N,,,,
2019,92Y000,N,N,N,,,,
2019,930330,N,N,N,,,,
2019,930340,Y,Y,N,,,,
2019,930344,N,N,N,,,,
2019,930348,N,N,N,,,,
2019,930352,Y,Y,N,,,,
2019,930354,Y,Y,N,,,,
2019,930360,N,N,N,,,,
2019,930700,N,N,N,,,,
2019,930LEA,,,,3.0,8.0,37.5,N
2019,93A000,Y,N,Y,,,,
2019,93J000,Y,N,Y,,,,
2019,93L000,N,N,N,,,,
2019,93M000,N,N,N,,,,
2019,93N000,N,N,N,,,,
2019,93P000,N,N,N,,,,
2019,93R000,N,N,N,,,,
2019,940306,Y,Y,N,,,,
2019,940314,Y,Y,N,,,,
2019,940316,N,Y,N,,,,
2019,940328,N,N,N,,,,
2019,940330,N,N,N,,,,
2019,940LEA,,,,2.0,5.0,40.0,N
2019,94Z000,N,N,N,,,,
2019,950308,N,N,N,,,,
2019,950312,N,N,N,,,,
2019,950316,N,N,N,,,,
2019,950320,N,N,N,,,,
2019,950322,N,N,N,,,,
2019,950324,N,N,N,,,,
2019,950328,N,N,N,,,,
2019,950332,N,N,N,,,,
2019,950336,N,N,N,,,,
2019,950338,N,N,N,,,,
2019,950LEA,,,,0.0,10.0,0.0,N
2019,95A000,N,N,N,,,,
2019,960312,Y,Y,N,,,,
2019,960314,N,Y,N,,,,
2019,960316,Y,Y,N,,,,
2019,960318,N,Y,N,,,,
2019,960324,N,N,N,,,,
2019,960326,Y,Y,N,,,,
2019,960329,Y,Y,N,,,,
2019,960330,N,N,N,,,,
2019,960331,Y,Y,N,,,,
2019,960332,N,N,N,,,,
2019,960334,N,N,N,,,,
2019,960335,Y,Y,N,,,,
2019,960336,N,N,N,,,,
2019,960338,Y,Y,N,,,,
2019,960340,N,N,N,,,,
2019,960344,N,N,N,,,,
2019,960348,N,Y,N,,,,
2019,960360,N,N,N,,,,
2019,960370,N,N,N,,,,
2019,960372,N,N,N,,,,
2019,960374,N,N,N,,,,
2019,960380,Y,Y,N,,,,
2019,960382,N,N,N,,,,
2019,960386,N,N,N,,,,
2019,960387,N,N,N,,,,
2019,960388,N,N,N,,,,
2019,960390,N,N,N,,,,
2019,960450,N,N,N,,,,
2019,960454,N,N,N,,,,
2019,960488,N,N,N,,,,
2019,960490,N,N,N,,,,
2019,960700,N,N,N,,,,
2019,960LEA,,,,8.0,29.0,27.6,N
2019,96C000,Y,N,Y,,,,
2019,96F000,N,N,N,,,,
2019,970308,N,N,N,,,,
2019,970310,N,N,N,,,,
2019,970312,N,N,N,,,,
2019,970315,N,N,N,,,,
2019,970320,N,N,N,,,,
2019,970322,N,N,N,,,,
2019,970337,N,N,N,,,,
2019,970340,N,N,N,,,,
2019,970344,N,N,N,,,,
2019,970348,N,N,N,,,,
2019,970352,N,N,N,,,,
2019,970356,N,N,N,,,,
2019,970358,N,N,N,,,,
2019,970360,N,N,N,,,,
2019,970368,N,N,N,,,,
2019,970370,N,N,N,,,,
2019,970376,N,N,N,,,,
2019,970388,N,N,N,,,,
2019,970389,N,N,N,,,,
2019,970390,N,N,N,,,,
2019,970392,N,N,N,,,,
2019,970393,N,N,N,,,,
2019,970LEA,,,,0.0,22.0,0.0,N
2019,97D000,Y,N,Y,,,,
2019,980306,N,N,N,,,,
2019,980308,Y,Y,N,,,,
2019,980317,N,N,N,,,,
2019,980318,N,N,N,,,,
2019,980320,N,N,N,,,,
2019,980324,N,N,N,,,,
2019,980336,N,N,N,,,,
2019,980338,N,N,N,,,,
2019,980340,N,N,N,,,,
2019,980342,N,N,N,,,,
2019,980344,N,Y,N,,,,
2019,980348,N,N,N,,,,
2019,980352,N,N,N,,,,
2019,980356,Y,Y,N,,,,
2019,980357,Y,Y,N,,,,
2019,980360,N,N,N,,,,
2019,980364,N,N,N,,,,
2019,980380,N,N,N,,,,
2019,980384,N,N,N,,,,
2019,980388,N,N,N,,,,
2019,980390,Y,Y,N,,,,
2019,980392,N,N,N,,,,
2019,980396,N,N,N,,,,
2019,980397,N,N,N,,,,
2019,980398,N,N,N,,,,
2019,980400,N,N,N,,,,
2019,980LEA,,,,4.0,25.0,16.0,N
2019,98A000,N,N,N,,,,
2019,98B000,N,N,N,,,,
2019,990304,N,N,N,,,,
2019,990308,N,N,N,,,,
2019,990312,N,N,N,,,,
2019,990316,N,N,N,,,,
2019,990320,N,N,N,,,,
2019,990321,N,N,N,,,,
2019,990322,N,N,N,,,,
2019,990324,N,N,N,,,,
2019,990325,N,N,N,,,,
2019,990326,N,N,N,,,,
2019,990328,N,N,N,,,,
2019,990332,N,N,N,,,,
2019,990336,N,N,N,,,,
2019,990340,N,N,N,,,,
2019,990LEA,,,,0.0,13.0,0.0,N
2019,995304,N,N,N,,,,
2019,995312,N,N,N,,,,
2019,995316,N,N,N,,,,
2019,995320,N,N,N,,,,
2019,995324,N,N,N,,,,
2019,995328,N,N,N,,,,
2019,995330,N,N,N,,,,
2019,995336,N,N,N,,,,
2019,995LEA,,,,0.0,8.0,0.0,N
