year,agency_code,category_code,ni,eff,he,ni_pct,eff_pct,he_pct
2019,490318,E,5,23,7,0.1428571492,0.6571428776,0.200000003
2019,490319,E,1,27,16,0.022727273399999998,0.6136363745000001,0.3636363745
2019,490320,H,0,4,4,0.0,0.5,0.5
2019,490324,E,0,12,12,0.0,0.5,0.5
2019,490326,E,6,38,12,0.1071428582,0.678571403,0.2142857164
2019,490327,M,6,19,4,0.20689655839999999,0.6551724076,0.137931034
2019,490332,E,1,8,17,0.0384615399,0.3076923192,0.6538461447
2019,490335,H,7,47,36,0.0777777806,0.5222222209,0.400000006
2019,490336,E,2,15,9,0.0769230798,0.5769230723,0.34615385530000004
2019,490337,E,2,21,14,0.0540540554,0.5675675869,0.3783783913
2019,490338,M,6,15,12,0.18181818719999998,0.4545454681,0.3636363745
2019,490344,M,1,8,16,0.0399999991,0.3199999928,0.6399999857
2019,490345,E,5,16,7,0.1785714328,0.571428597,0.25
2019,490346,H,15,18,22,0.2727272809,0.3272727132,0.400000006
2019,490347,M,2,13,11,0.0769230798,0.5,0.42307692770000005
2019,490348,E,2,13,9,0.0833333358,0.5416666864999999,0.375
2019,490349,M,9,17,11,0.2432432473,0.45945945380000003,0.2972972989
2019,490350,A,7,5,7,0.36842104789999996,0.2631579041,0.36842104789999996
2019,490352,M,4,23,2,0.137931034,0.7931034565,0.068965517
2019,490354,H,17,28,9,0.314814806,0.5185185075,0.1666666716
2019,490355,H,0,7,6,0.0,0.5384615660000001,0.4615384638
2019,490356,E,1,7,6,0.0714285746,0.5,0.4285714328
2019,490360,E,3,21,3,0.11111111189999999,0.7777777909999999,0.11111111189999999
2019,490362,H,18,28,31,0.23376622800000002,0.3636363745,0.40259739759999996
2019,490363,E,1,19,16,0.027777778,0.527777791,0.44444444780000003
2019,490364,E,1,30,9,0.0250000004,0.75,0.22499999399999998
2019,490366,M,3,14,9,0.115384616,0.5384615660000001,0.34615385530000004
2019,490368,E,1,13,4,0.055555556,0.7222222090000001,0.22222222390000002
2019,490380,H,8,25,19,0.1538461596,0.480769217,0.36538460850000004
2019,490384,M,4,29,10,0.09302325550000001,0.6744186282,0.2325581461
2019,490390,E,10,27,8,0.22222222390000002,0.6000000238000001,0.1777777821
2019,491000,,0,0,1,0.0,0.0,1.0
2019,491303,E,4,18,12,0.1176470593,0.5294117928000001,0.3529411852
2019,491305,T,0,4,1,0.0,0.8000000119,0.200000003
2019,491306,E,7,31,5,0.1627907008,0.7209302187000001,0.1162790731
2019,491308,M,7,30,13,0.1400000006,0.6000000238000001,0.2599999905
2019,491312,H,10,66,32,0.09259258960000001,0.6111111045000001,0.2962962985
2019,491316,E,0,30,12,0.0,0.7142857313,0.2857142985
2019,491318,E,1,26,21,0.020833334,0.5416666864999999,0.4375
2019,491320,E,3,25,12,0.075000003,0.625,0.30000001190000003
2019,49B000,I,4,18,12,0.1176470593,0.5294117928000001,0.3529411852
2019,49F000,A,15,79,12,0.1415094286,0.7452830076000001,0.11320754890000001
2019,49G000,I,13,30,7,0.2599999905,0.6000000238000001,0.1400000006
2019,500302,T,1,8,3,0.0833333358,0.6666666864999999,0.25
2019,500304,I,2,27,11,0.050000000700000005,0.6750000119,0.275000006
2019,500314,I,4,45,1,0.0799999982,0.8999999762,0.0199999996
2019,500316,E,2,7,4,0.1538461596,0.5384615660000001,0.3076923192
2019,500323,H,0,2,1,0.0,0.6666666864999999,0.3333333433
2019,500324,A,3,13,0,0.1875,0.8125,0.0
2019,500332,I,5,24,4,0.15151515599999998,0.7272727489,0.1212121248
2019,500337,I,4,19,5,0.1428571492,0.678571403,0.1785714328
2019,500340,H,5,23,31,0.0847457647,0.3898304999,0.5254237056000001
2019,510308,E,6,23,12,0.146341458,0.5609756112,0.2926829159
2019,510310,M,5,22,7,0.1470588297,0.6470588446,0.20588235559999998
2019,510324,H,36,47,16,0.3636363745,0.474747479,0.1616161615
2019,510325,H,0,6,3,0.0,0.6666666864999999,0.3333333433
2019,510326,E,11,37,10,0.1896551698,0.6379310489,0.1724137962
2019,510327,H,27,32,30,0.3033707738,0.3595505655,0.3370786607
2019,510328,E,6,31,14,0.1176470593,0.6078431606,0.27450981739999997
2019,510329,M,5,28,19,0.09615384789999999,0.5384615660000001,0.36538460850000004
2019,510330,E,4,30,17,0.07843137530000001,0.5882353187,0.3333333433
2019,510332,E,5,27,10,0.1190476194,0.6428571343,0.2380952388
2019,510333,H,14,47,44,0.1333333403,0.4476190507,0.4190476239
2019,510334,E,7,23,8,0.184210524,0.6052631736,0.2105263174
2019,510336,E,6,26,6,0.1578947306,0.6842105389,0.1578947306
2019,510340,E,0,55,22,0.0,0.7142857313,0.2857142985
2019,510342,M,1,30,6,0.0270270277,0.8108108044,0.1621621549
2019,510343,E,1,14,11,0.0384615399,0.5384615660000001,0.42307692770000005
2019,510344,M,14,9,19,0.3333333433,0.2142857164,0.45238095520000005
2019,510356,E,5,21,16,0.1190476194,0.5,0.380952388
2019,510358,E,8,29,19,0.1428571492,0.5178571343,0.3392857015
2019,510359,M,8,28,5,0.195121944,0.6829268336,0.1219512224
2019,510360,I,8,20,18,0.17391304670000002,0.4347825944,0.3913043439
2019,510364,M,14,42,8,0.21875,0.65625,0.125
2019,510367,H,0,4,4,0.0,0.5,0.5
2019,510368,H,15,15,29,0.2542372942,0.2542372942,0.49152541159999996
2019,510372,E,4,17,9,0.1333333403,0.5666666627,0.30000001190000003
2019,510373,E,8,25,14,0.17021276059999998,0.5319148898,0.29787233469999996
2019,510374,E,6,27,15,0.125,0.5625,0.3125
2019,510376,T,18,30,16,0.28125,0.46875,0.25
2019,510377,E,8,36,22,0.1212121248,0.5454545617000001,0.3333333433
2019,510378,E,2,29,23,0.0370370373,0.537037015,0.4259259403
2019,510379,M,6,33,29,0.0882352963,0.48529410359999997,0.4264705777
2019,510382,M,5,4,4,0.38461539149999996,0.3076923192,0.3076923192
2019,510388,E,1,58,9,0.0147058824,0.8529411554,0.13235294820000001
2019,510390,M,12,21,6,0.3076923192,0.5384615660000001,0.1538461596
2019,510396,E,6,33,3,0.1428571492,0.7857142687,0.0714285746
2019,510397,M,7,27,14,0.1458333284,0.5625,0.2916666567
2019,510399,H,29,38,19,0.3372093141,0.4418604672,0.2209302336
2019,510402,H,38,15,27,0.474999994,0.1875,0.337500006
2019,510404,E,6,27,13,0.1304347813,0.586956501,0.2826086879
2019,510406,H,27,43,3,0.3698630035,0.5890411139,0.0410958901
2019,510408,E,5,30,10,0.11111111189999999,0.6666666864999999,0.22222222390000002
2019,510410,E,14,43,13,0.200000003,0.6142857075,0.1857142895
2019,510411,M,9,21,13,0.2093023211,0.4883720875,0.30232557649999997
2019,510412,M,6,22,7,0.1714285761,0.6285714507,0.200000003
2019,510414,E,10,34,23,0.149253726,0.5074626803,0.3432835937
2019,51A000,A,11,31,19,0.1803278625,0.5081967115,0.31147539620000003
2019,51B000,I,0,1,0,0.0,1.0,0.0
2019,520304,E,2,5,1,0.25,0.625,0.125
2019,520308,E,0,12,3,0.0,0.8000000119,0.200000003
2019,520320,H,10,14,2,0.38461539149999996,0.5384615660000001,0.0769230798
2019,520324,M,2,5,5,0.1666666716,0.4166666567,0.4166666567
2019,520328,E,1,5,5,0.09090909359999999,0.4545454681,0.4545454681
2019,520336,E,1,11,4,0.0625,0.6875,0.25
2019,530302,E,7,29,12,0.1458333284,0.6041666864999999,0.25
2019,530306,T,4,4,1,0.44444444780000003,0.44444444780000003,0.11111111189999999
2019,530308,E,2,30,8,0.050000000700000005,0.75,0.200000003
2019,530312,E,6,20,13,0.1538461596,0.5128205418999999,0.3333333433
2019,530314,M,8,24,3,0.2285714298,0.6857143044,0.08571428810000001
2019,530316,A,0,1,17,0.0,0.055555556,0.944444418
2019,530320,E,8,27,4,0.20512820780000002,0.6923077106000001,0.10256410390000001
2019,530335,H,1,6,5,0.0833333358,0.5,0.4166666567
2019,530336,H,25,54,20,0.2525252402,0.5454545617000001,0.2020201981
2019,530340,E,0,36,11,0.0,0.7659574747,0.23404255510000002
2019,530341,M,14,29,15,0.2413793057,0.5,0.2586206794
2019,530343,H,12,37,24,0.1643835604,0.5068492889,0.3287671208
2019,530346,E,4,28,11,0.09302325550000001,0.6511628032,0.2558139563
2019,530354,E,4,25,16,0.088888891,0.555555582,0.3555555642
2019,530356,M,17,28,4,0.3469387889,0.571428597,0.08163265139999999
2019,530358,E,1,5,5,0.09090909359999999,0.4545454681,0.4545454681
2019,53B000,M,5,1,2,0.625,0.125,0.25
2019,540304,E,3,24,8,0.08571428810000001,0.6857143044,0.2285714298
2019,540308,I,7,44,7,0.12068965289999999,0.7586206794,0.12068965289999999
2019,540312,M,7,15,2,0.2916666567,0.625,0.0833333358
2019,540315,H,22,19,3,0.5,0.4318181872,0.06818182019999999
2019,540316,E,4,27,3,0.1176470593,0.7941176295,0.0882352963
2019,540317,H,0,9,0,0.0,1.0,0.0
2019,540318,A,2,8,0,0.200000003,0.8000000119,0.0
2019,540320,E,0,19,10,0.0,0.6551724076,0.3448275924
2019,540324,H,15,30,7,0.28846153620000003,0.5769230723,0.13461539150000001
2019,540325,E,9,23,3,0.2571428716,0.6571428776,0.08571428810000001
2019,540326,E,1,22,8,0.0322580636,0.7096773982,0.2580645084
2019,540328,E,1,18,12,0.0322580636,0.580645144,0.38709676270000004
2019,540330,M,8,14,2,0.3333333433,0.5833333135000001,0.0833333358
2019,540336,H,8,33,8,0.16326530279999998,0.6734693646,0.16326530279999998
2019,540338,E,2,19,6,0.0740740746,0.7037037015000001,0.22222222390000002
2019,540340,E,3,18,1,0.13636364039999999,0.8181818128,0.045454546799999995
2019,540344,M,13,17,4,0.3823529482,0.5,0.1176470593
2019,54A000,I,5,7,1,0.38461539149999996,0.5384615660000001,0.0769230798
2019,550308,T,1,6,2,0.11111111189999999,0.6666666864999999,0.22222222390000002
2019,550312,E,2,26,2,0.06666667009999999,0.8666666745999999,0.06666667009999999
2019,550314,E,1,20,13,0.0294117648,0.5882353187,0.3823529482
2019,550316,E,1,14,7,0.045454546799999995,0.6363636254999999,0.3181818128
2019,550320,H,11,24,12,0.23404255510000002,0.5106382965999999,0.25531914829999997
2019,550322,M,7,24,6,0.1891891956,0.6486486197,0.1621621549
2019,550328,E,0,21,13,0.0,0.6176470518,0.3823529482
2019,550330,A,0,7,6,0.0,0.5384615660000001,0.4615384638
2019,550332,H,13,17,20,0.2599999905,0.3400000036,0.400000006
2019,550334,M,1,27,16,0.022727273399999998,0.6136363745000001,0.3636363745
2019,550336,E,2,16,5,0.0869565234,0.6956521869,0.2173912972
2019,550340,E,1,18,11,0.0333333351,0.6000000238000001,0.3666666746
2019,550342,E,0,21,4,0.0,0.8399999737999999,0.1599999964
2019,550344,H,2,27,18,0.0425531901,0.5744680762,0.38297873740000005
2019,550348,E,0,0,19,0.0,0.0,1.0
2019,550349,E,0,15,8,0.0,0.6521739364,0.34782609340000004
2019,550350,M,8,19,13,0.200000003,0.474999994,0.32499998809999997
2019,550356,E,0,15,16,0.0,0.48387095329999996,0.5161290169
2019,550360,E,3,10,9,0.13636364039999999,0.4545454681,0.4090909064
2019,550362,E,3,22,9,0.0882352963,0.6470588446,0.26470589640000003
2019,550364,E,1,12,8,0.0476190485,0.571428597,0.380952388
2019,550368,H,18,17,10,0.400000006,0.3777777851,0.22222222390000002
2019,550372,M,11,24,6,0.2682926953,0.5853658319,0.146341458
2019,55A000,A,0,0,1,0.0,0.0,1.0
2019,560304,E,4,13,7,0.1666666716,0.5416666864999999,0.2916666567
2019,560316,E,6,13,9,0.2142857164,0.4642857015,0.3214285672
2019,560320,H,9,23,25,0.1578947306,0.40350878240000004,0.43859648700000003
2019,560324,A,0,19,14,0.0,0.5757575631,0.42424243689999996
2019,560328,E,2,20,9,0.0645161271,0.6451612711,0.290322572
2019,560329,H,0,4,0,0.0,1.0,0.0
2019,560330,M,2,24,16,0.0476190485,0.571428597,0.380952388
2019,560331,M,8,18,13,0.20512820780000002,0.4615384638,0.3333333433
2019,560332,A,0,7,7,0.0,0.5,0.5
2019,560338,E,2,22,15,0.051282052,0.5641025901,0.38461539149999996
2019,560350,T,4,4,2,0.400000006,0.400000006,0.200000003
2019,570306,E,1,13,15,0.0344827585,0.4482758641,0.5172413588
2019,570312,E,0,6,3,0.0,0.6666666864999999,0.3333333433
2019,570317,H,0,6,3,0.0,0.6666666864999999,0.3333333433
2019,570318,H,6,22,17,0.1333333403,0.4888888896,0.3777777851
2019,570319,M,9,16,14,0.2307692319,0.41025641560000004,0.3589743674
2019,570320,E,3,18,13,0.0882352963,0.5294117928000001,0.3823529482
2019,580308,E,6,14,7,0.22222222390000002,0.5185185075,0.2592592537
2019,580312,E,3,17,4,0.125,0.7083333135,0.1666666716
2019,580316,E,4,17,3,0.1666666716,0.7083333135,0.125
2019,580320,,0,1,2,0.0,0.3333333433,0.6666666864999999
2019,580324,E,2,9,4,0.1333333403,0.6000000238000001,0.2666666806
2019,580344,T,6,4,3,0.4615384638,0.3076923192,0.2307692319
2019,580350,,0,0,1,0.0,0.0,1.0
2019,580356,E,2,14,2,0.11111111189999999,0.7777777909999999,0.11111111189999999
2019,580368,H,7,27,5,0.1794871837,0.6923077106000001,0.1282051355
2019,580372,M,5,14,10,0.1724137962,0.4827586114,0.3448275924
2019,58B000,T,1,13,13,0.0370370373,0.4814814925,0.4814814925
2019,590306,E,2,16,6,0.0833333358,0.6666666864999999,0.25
2019,590310,M,6,26,6,0.1578947306,0.6842105389,0.1578947306
2019,590316,E,3,14,11,0.1071428582,0.5,0.3928571343
2019,590320,E,0,22,6,0.0,0.7857142687,0.2142857164
2019,590326,H,0,5,4,0.0,0.555555582,0.44444444780000003
2019,590328,H,0,5,6,0.0,0.4545454681,0.5454545617000001
2019,590330,H,8,58,30,0.0833333358,0.6041666864999999,0.3125
2019,590332,E,1,20,5,0.0384615399,0.7692307829999999,0.1923076957
2019,590336,E,3,11,5,0.1578947306,0.5789473653,0.2631579041
2019,590340,E,1,13,7,0.0476190485,0.6190476418,0.3333333433
2019,590344,E,2,21,2,0.0799999982,0.8399999737999999,0.0799999982
2019,590352,E,4,9,7,0.200000003,0.4499999881,0.349999994
2019,590356,M,4,25,12,0.097560972,0.6097561121,0.2926829159
2019,590393,M,1,7,5,0.0769230798,0.5384615660000001,0.38461539149999996
2019,600300,E,9,36,15,0.150000006,0.6000000238000001,0.25
2019,600301,M,13,44,10,0.1940298527,0.6567164063,0.149253726
2019,600302,H,3,87,70,0.0187500007,0.5437499881,0.4375
2019,600303,I,5,16,8,0.1724137962,0.5517241359,0.2758620679
2019,600305,M,16,30,4,0.3199999928,0.6000000238000001,0.0799999982
2019,600308,E,8,10,6,0.3333333433,0.4166666567,0.25
2019,600311,I,8,20,12,0.200000003,0.5,0.30000001190000003
2019,600312,H,9,89,30,0.0703125,0.6953125,0.234375
2019,600313,M,1,44,44,0.0112359552,0.4943820238,0.4943820238
2019,600314,E,9,25,20,0.1666666716,0.4629629552,0.3703703582
2019,600316,E,3,25,7,0.08571428810000001,0.7142857313,0.200000003
2019,600317,M,0,38,12,0.0,0.7599999905,0.23999999460000002
2019,600318,E,5,40,7,0.09615384789999999,0.7692307829999999,0.13461539150000001
2019,600319,I,3,27,12,0.0714285746,0.6428571343,0.2857142985
2019,600322,E,3,30,12,0.06666667009999999,0.6666666864999999,0.2666666806
2019,600328,E,4,34,6,0.09090909359999999,0.7727272511,0.13636364039999999
2019,600329,E,0,35,13,0.0,0.7291666865,0.2708333433
2019,600333,M,11,34,15,0.1833333373,0.5666666627,0.25
2019,600334,H,0,3,3,0.0,0.5,0.5
2019,600335,E,5,15,4,0.2083333284,0.625,0.1666666716
2019,600336,E,5,11,3,0.2631579041,0.5789473653,0.1578947306
2019,600338,E,5,21,7,0.15151515599999998,0.6363636254999999,0.2121212184
2019,600341,T,13,37,6,0.2321428508,0.6607142686999999,0.1071428582
2019,600344,I,6,28,11,0.1333333403,0.6222222447,0.2444444448
2019,600345,M,5,46,36,0.0574712642,0.5287356377,0.41379311679999997
2019,600346,E,6,22,6,0.1764705926,0.6470588446,0.1764705926
2019,600349,E,2,21,15,0.052631579299999995,0.552631557,0.3947368562
2019,600351,M,6,26,15,0.1276595742,0.553191483,0.3191489279
2019,600352,E,1,22,10,0.0303030312,0.6666666864999999,0.30303031210000003
2019,600353,M,6,34,4,0.13636364039999999,0.7727272511,0.09090909359999999
2019,600357,E,2,25,10,0.0540540554,0.6756756902,0.2702702582
2019,600361,H,14,56,42,0.125,0.5,0.375
2019,600362,E,10,28,1,0.2564102709,0.7179487348,0.025641026
2019,600364,H,1,12,4,0.0588235296,0.7058823705,0.2352941185
2019,600365,E,17,19,8,0.3863636255,0.4318181872,0.18181818719999998
2019,600366,I,14,18,13,0.3111111224,0.400000006,0.28888890149999996
2019,600367,E,0,24,12,0.0,0.6666666864999999,0.3333333433
2019,600368,E,6,36,7,0.1224489808,0.7346938848000001,0.1428571492
2019,600369,E,7,31,5,0.1627907008,0.7209302187000001,0.1162790731
2019,600374,I,9,19,3,0.290322572,0.6129032373,0.0967741907
2019,600377,H,11,70,36,0.0940170959,0.5982906222,0.3076923192
2019,600379,E,7,21,0,0.25,0.75,0.0
2019,600381,M,16,39,4,0.2711864412,0.6610169411,0.0677966103
2019,600382,E,9,36,20,0.1384615451,0.5538461804,0.3076923192
2019,600383,E,8,42,9,0.1355932206,0.7118644118,0.1525423676
2019,600384,E,8,16,7,0.2580645084,0.5161290169,0.2258064449
2019,600385,E,10,18,17,0.22222222390000002,0.400000006,0.3777777851
2019,600386,H,4,15,1,0.200000003,0.75,0.050000000700000005
2019,600392,E,2,37,14,0.0377358496,0.698113203,0.2641509473
2019,600394,M,9,43,10,0.145161286,0.6935483813,0.1612903178
2019,600397,H,24,77,10,0.21621622149999997,0.6936936975,0.0900900885
2019,600398,E,6,17,17,0.150000006,0.4250000119,0.4250000119
2019,600399,M,5,42,28,0.06666667009999999,0.5600000024,0.37333333490000004
2019,600404,H,0,2,2,0.0,0.5,0.5
2019,600405,H,31,52,2,0.3647058904,0.611764729,0.023529412200000002
2019,600406,E,3,28,20,0.0588235296,0.5490196347,0.39215686920000004
2019,600408,E,14,40,6,0.2333333343,0.6666666864999999,0.1000000015
2019,600409,E,1,16,8,0.0399999991,0.6399999857,0.3199999928
2019,600410,E,5,35,6,0.1086956486,0.7608695626,0.1304347813
2019,600411,E,8,17,9,0.2352941185,0.5,0.26470589640000003
2019,600412,E,9,45,6,0.150000006,0.75,0.1000000015
2019,600413,E,7,10,4,0.3333333433,0.4761904776,0.190476194
2019,600414,E,3,19,6,0.1071428582,0.678571403,0.2142857164
2019,600415,H,10,65,16,0.1098901108,0.7142857313,0.17582418019999999
2019,600416,E,11,27,2,0.275000006,0.6750000119,0.050000000700000005
2019,600418,E,9,15,6,0.30000001190000003,0.5,0.200000003
2019,600420,E,1,35,15,0.0196078438,0.6862745284999999,0.2941176593
2019,600422,E,5,44,8,0.0877192989,0.7719298004999999,0.1403508782
2019,600424,E,6,46,24,0.0789473653,0.6052631736,0.3157894611
2019,600426,H,8,87,35,0.061538461600000004,0.6692307591,0.26923078300000003
2019,600428,M,11,33,5,0.2244897932,0.6734693646,0.1020408198
2019,600429,M,11,18,3,0.34375,0.5625,0.09375
2019,600431,M,1,30,37,0.0147058824,0.44117647409999994,0.5441176295
2019,600432,E,13,27,12,0.25,0.5192307829999999,0.2307692319
2019,600433,E,9,35,15,0.1525423676,0.5932203531,0.2542372942
2019,600434,M,7,33,14,0.1296296269,0.6111111045000001,0.2592592537
2019,600435,E,2,8,4,0.1428571492,0.571428597,0.2857142985
2019,600436,E,9,25,12,0.19565217199999999,0.5434782505,0.2608695626
2019,600437,E,4,28,12,0.09090909359999999,0.6363636254999999,0.2727272809
2019,600438,E,5,19,12,0.1388888955,0.527777791,0.3333333433
2019,600439,T,12,18,4,0.3529411852,0.5294117928000001,0.1176470593
2019,600440,E,6,26,19,0.1176470593,0.5098039508,0.3725490272
2019,600442,E,2,50,12,0.03125,0.78125,0.1875
2019,600443,H,0,2,3,0.0,0.400000006,0.6000000238000001
2019,600444,E,9,22,4,0.2571428716,0.6285714507,0.1142857149
2019,600445,H,6,68,54,0.046875,0.53125,0.421875
2019,600446,E,10,24,3,0.2702702582,0.6486486197,0.0810810775
2019,600447,E,8,38,10,0.1428571492,0.678571403,0.1785714328
2019,600448,M,15,35,5,0.2727272809,0.6363636254999999,0.09090909359999999
2019,600449,E,3,26,7,0.0833333358,0.7222222090000001,0.1944444478
2019,600450,M,12,44,13,0.17391304670000002,0.6376811862,0.1884057969
2019,600451,E,5,23,5,0.15151515599999998,0.6969696879,0.15151515599999998
2019,600453,E,6,27,14,0.1276595742,0.5744680762,0.29787233469999996
2019,600454,A,2,20,15,0.0540540554,0.5405405164,0.4054054022
2019,600455,M,12,38,17,0.1791044772,0.5671641827,0.2537313402
2019,600457,H,32,38,12,0.3902438879,0.46341463920000003,0.146341458
2019,600459,E,2,14,18,0.0588235296,0.4117647111,0.5294117928000001
2019,600461,A,1,10,11,0.045454546799999995,0.4545454681,0.5
2019,600462,I,5,38,18,0.08196721230000001,0.6229507923,0.2950819731
2019,600463,E,8,24,3,0.2285714298,0.6857143044,0.08571428810000001
2019,600464,E,5,22,10,0.1351351291,0.5945945978,0.2702702582
2019,600466,H,14,80,69,0.08588957039999999,0.49079754950000004,0.4233128726
2019,600468,E,8,40,9,0.1403508782,0.7017543912,0.1578947306
2019,600471,E,11,28,14,0.2075471729,0.5283018947,0.2641509473
2019,600474,E,8,34,9,0.15686275060000002,0.6666666864999999,0.1764705926
2019,600475,E,1,12,8,0.0476190485,0.571428597,0.380952388
2019,600478,E,14,23,11,0.2916666567,0.4791666567,0.2291666716
2019,600479,M,9,30,6,0.200000003,0.6666666864999999,0.1333333403
2019,600480,H,16,96,15,0.1259842515,0.7559055090000001,0.11811023949999999
2019,600481,M,11,27,14,0.2115384638,0.5192307829999999,0.26923078300000003
2019,600482,T,9,26,30,0.1384615451,0.400000006,0.4615384638
2019,600484,E,6,28,9,0.1395348907,0.6511628032,0.2093023211
2019,600485,E,5,27,7,0.1282051355,0.6923077106000001,0.1794871837
2019,600488,I,12,23,11,0.2608695626,0.5,0.23913043739999998
2019,600489,E,7,32,9,0.1458333284,0.6666666864999999,0.1875
2019,600490,,38,82,13,0.2857142985,0.616541326,0.09774436060000001
2019,600491,E,5,30,6,0.1219512224,0.7317073345,0.146341458
2019,600492,E,13,11,7,0.4193548262,0.3548386991,0.2258064449
2019,600493,E,0,25,18,0.0,0.5813953279999999,0.4186046422
2019,600494,E,4,27,15,0.0869565234,0.586956501,0.3260869682
2019,600496,H,22,64,8,0.23404255510000002,0.6808510423,0.08510638029999999
2019,600497,M,8,20,21,0.16326530279999998,0.4081632793,0.4285714328
2019,600498,H,6,6,4,0.375,0.375,0.25
2019,600499,H,2,4,1,0.2857142985,0.571428597,0.1428571492
2019,600500,E,6,32,5,0.1395348907,0.7441860437000001,0.1162790731
2019,600501,E,4,30,7,0.097560972,0.7317073345,0.1707317084
2019,600503,E,11,37,10,0.1896551698,0.6379310489,0.1724137962
2019,600507,E,2,33,17,0.0384615399,0.6346153617,0.3269230723
2019,600508,H,2,65,35,0.0196078438,0.6372548938,0.3431372643
2019,600509,M,9,41,16,0.13636364039999999,0.6212121248,0.2424242496
2019,600512,E,3,25,14,0.0714285746,0.5952380896,0.3333333433
2019,600513,M,12,38,16,0.18181818719999998,0.5757575631,0.2424242496
2019,600514,M,19,17,12,0.3958333433,0.3541666567,0.25
2019,600515,I,10,20,5,0.2857142985,0.571428597,0.1428571492
2019,600516,E,0,27,26,0.0,0.5094339848,0.490566045
2019,600517,E,4,25,5,0.1176470593,0.7352941036,0.1470588297
2019,600518,M,9,38,19,0.13636364039999999,0.5757575631,0.2878787816
2019,600519,E,3,12,12,0.11111111189999999,0.44444444780000003,0.44444444780000003
2019,600520,M,3,21,19,0.06976744530000001,0.4883720875,0.4418604672
2019,600521,E,4,30,16,0.0799999982,0.6000000238000001,0.3199999928
2019,600522,E,5,30,13,0.1041666642,0.625,0.2708333433
2019,600527,E,3,24,9,0.0833333358,0.6666666864999999,0.25
2019,600530,E,7,32,12,0.13725490869999998,0.6274510026,0.2352941185
2019,600532,I,5,47,36,0.056818183499999994,0.5340909361999999,0.4090909064
2019,600534,E,7,22,15,0.1590909064,0.5,0.3409090936
2019,600535,H,17,118,35,0.1000000015,0.6941176653,0.20588235559999998
2019,600537,M,3,25,23,0.0588235296,0.490196079,0.4509803951
2019,600538,M,14,39,14,0.2089552283,0.5820895433,0.2089552283
2019,600545,E,5,12,14,0.1612903178,0.38709676270000004,0.4516128898
2019,600546,E,5,24,9,0.1315789521,0.6315789223,0.23684211079999998
2019,600549,E,7,28,14,0.1428571492,0.571428597,0.2857142985
2019,600550,E,9,30,11,0.18000000719999998,0.6000000238000001,0.21999999879999999
2019,600553,I,8,33,10,0.15686275060000002,0.6470588446,0.19607843460000002
2019,600557,E,6,26,15,0.1276595742,0.553191483,0.3191489279
2019,600558,E,9,21,7,0.2432432473,0.5675675869,0.1891891956
2019,600562,E,8,32,5,0.1777777821,0.7111111283,0.11111111189999999
2019,600565,E,12,17,7,0.3333333433,0.472222209,0.1944444478
2019,600566,E,2,31,11,0.045454546799999995,0.7045454382999999,0.25
2019,600567,H,1,3,10,0.0714285746,0.2142857164,0.7142857313
2019,600569,H,0,2,2,0.0,0.5,0.5
2019,600571,E,6,12,6,0.25,0.5,0.25
2019,600574,I,3,29,8,0.075000003,0.7250000238,0.200000003
2019,600576,H,15,57,15,0.1724137962,0.6551724076,0.1724137962
2019,600577,E,5,19,5,0.1724137962,0.6551724076,0.1724137962
2019,600579,H,34,49,8,0.37362638119999997,0.5384615660000001,0.08791209009999999
2019,600582,T,2,6,3,0.18181818719999998,0.5454545617000001,0.2727272809
2019,600583,M,8,9,5,0.3636363745,0.4090909064,0.22727273399999998
2019,600586,E,5,33,10,0.1041666642,0.6875,0.2083333284
2019,600587,E,5,31,15,0.09803921730000001,0.6078431606,0.2941176593
2019,600588,E,12,21,13,0.2608695626,0.4565217495,0.2826086879
2019,600589,E,11,34,2,0.23404255510000002,0.7234042287000001,0.0425531901
2019,600590,E,2,31,6,0.051282052,0.7948718070999999,0.1538461596
2019,600592,H,24,71,9,0.2307692319,0.6826922893999999,0.0865384638
2019,600593,E,1,7,1,0.11111111189999999,0.7777777909999999,0.11111111189999999
2019,600594,H,1,2,0,0.3333333433,0.6666666864999999,0.0
2019,600693,,0,2,2,0.0,0.5,0.5
2019,600694,,0,1,0,0.0,1.0,0.0
2019,600696,,0,1,0,0.0,1.0,0.0
2019,600697,,0,3,3,0.0,0.5,0.5
2019,60A000,,0,1,1,0.0,0.5,0.5
2019,60B000,A,0,4,0,0.0,1.0,0.0
2019,60C000,,0,8,4,0.0,0.6666666864999999,0.3333333433
2019,60F000,I,0,7,10,0.0,0.4117647111,0.5882353187
2019,60G000,A,5,6,18,0.1724137962,0.20689655839999999,0.6206896304999999
2019,60H000,,0,1,1,0.0,0.5,0.5
2019,60I000,A,0,0,1,0.0,0.0,1.0
2019,60J000,I,4,13,16,0.1212121248,0.3939394057,0.4848484993
2019,60K000,T,0,0,1,0.0,0.0,1.0
2019,60L000,I,2,2,0,0.5,0.5,0.0
2019,60M000,I,1,2,0,0.3333333433,0.6666666864999999,0.0
2019,60N000,E,0,1,0,0.0,1.0,0.0
2019,60P000,I,1,4,1,0.1666666716,0.6666666864999999,0.1666666716
2019,60Q000,I,0,3,2,0.0,0.6000000238000001,0.400000006
2019,60R000,,0,7,0,0.0,1.0,0.0
2019,60S000,A,0,2,2,0.0,0.5,0.5
2019,60V000,T,4,13,2,0.2105263174,0.6842105389,0.1052631587
