year,agency_code,asm_option,subgroup,ma_score,ma_score_masking,ma_grade,rd_score,rd_score_masking,rd_grade,sc_score,sc_score_masking,m1_score,m1_score_masking,e2_score,e2_score_masking,bi_score,bi_score_masking,act_score,act_score_masking,wk_score,wk_score_masking,mcr_score,mcr_score_masking,cgrs_score,cgrs_score_masking,ach_score,ach_score_masking,eg_status,eg_score,spg_score,spg_grade,ma_spg_score,rd_spg_score,ma_eg_status,rd_eg_status,ma_eg_score,rd_eg_score
2017,330360,,ALL,41.0,,D,35.0,,D,57.0,,95.0,1.0,,,,,,,,,,,,,42.0,,Met,80.4,50.0,D,49.0,42.0,Met,Met,84.9,71.9
2017,33A000,,ALL,36.0,,D,46.0,,D,49.0,,51.0,,34.0,,45.0,,41.0,,,,95.0,1.0,91.0,,46.0,,Met,72.3,51.0,D,43.0,52.0,Met,Met,74.2,77.9
2017,350304,,ALL,66.0,,C,57.0,,C,76.0,,,,,,,,,,,,,,,,63.0,,NotMet,62.7,63.0,C,65.0,60.0,NotMet,Met,61.8,73.8
2017,350308,,ALL,,,,,,,,,51.0,,66.0,,52.0,,60.0,,79.0,,95.0,1.0,86.0,,68.0,,Met,81.5,71.0,B,,,,,,
2017,350310,,ALL,51.0,,C,59.0,,C,86.0,,95.0,1.0,,,,,,,,,,,,,60.0,,Exceeded,90.4,66.0,C,58.0,64.0,Exceeded,Met,89.6,82.8
2017,350312,,ALL,53.0,,C,65.0,,B,88.0,,95.0,1.0,,,,,,,,,,,,,64.0,,Exceeded,90.0,70.0,B,59.0,70.0,Met,Exceeded,83.3,86.3
2017,350316,,ALL,77.0,,B,61.0,,C,81.0,,,,,,,,,,,,,,,,71.0,,Met,74.8,71.0,B,76.0,65.0,Met,Met,71.9,78.6
2017,350317,,ALL,,,,,,,,,83.0,,91.0,,84.0,,81.0,,,,95.0,1.0,95.0,1.0,88.0,,Exceeded,91.3,89.0,A,,,,,,
2017,350318,,ALL,50.0,,C,39.0,,D,58.0,,,,,,,,,,,,,,,,47.0,,Met,73.0,52.0,D,56.0,46.0,Met,Met,79.4,75.4
2017,350321,,ALL,,,,,,,,,60.0,,62.0,,60.0,,59.0,,66.0,,94.0,,84.0,,70.0,,Exceeded,91.4,74.0,B,,,,,,
2017,350324,,ALL,35.0,,D,42.0,,D,53.0,,95.0,1.0,,,,,,,,,,,,,42.0,,Exceeded,91.7,52.0,D,45.0,52.0,Exceeded,Exceeded,85.2,91.9
2017,350330,,ALL,65.0,,C,61.0,,C,75.0,,,,,,,,,,,,,,,,65.0,,Met,80.8,68.0,C,68.0,63.0,Met,Met,82.3,73.9
2017,350331,,ALL,65.0,,C,58.0,,C,86.0,,,,,,,,,,,,,,,,65.0,,Met,79.4,68.0,C,67.0,62.0,Met,Met,73.5,78.3
2017,350332,,ALL,57.0,,C,54.0,,C,67.0,,,,,,,,,,,,,,,,56.0,,Met,73.7,60.0,C,59.0,59.0,NotMet,Met,67.6,81.8
2017,350336,,ALL,,,,,,,,,56.0,,54.0,,31.0,,51.0,,76.0,,95.0,1.0,87.0,,64.0,,NotMet,67.8,65.0,C,,,,,,
2017,350338,,ALL,46.0,,D,61.0,,C,84.0,,95.0,1.0,,,,,,,,,,,,,59.0,,Met,81.8,63.0,C,53.0,65.0,Met,Met,78.1,81.1
2017,350339,,ALL,58.0,,C,48.0,,D,73.0,,,,,,,,,,,,,,,,56.0,,Met,80.1,60.0,C,63.0,53.0,Met,Met,84.5,73.4
2017,350340,,ALL,69.0,,C,67.0,,C,61.0,,,,,,,,,,,,,,,,67.0,,NotMet,63.1,66.0,C,67.0,69.0,NotMet,Met,60.4,79.6
2017,370304,,ALL,64.0,,C,57.0,,C,88.0,,,,,,,,,,,,,,,,65.0,,Exceeded,86.1,69.0,C,66.0,63.0,Met,Exceeded,75.1,86.8
2017,370308,,ALL,45.0,,D,54.0,,C,84.0,,95.0,1.0,,,,,,,,,,,,,55.0,,NotMet,63.8,57.0,C,50.0,57.0,Met,NotMet,71.1,68.9
2017,370312,,ALL,,,,,,,,,53.0,,67.0,,62.0,,55.0,,81.0,,95.0,1.0,89.0,,70.0,,Exceeded,86.7,73.0,B,,,,,,
2017,370316,,ALL,64.0,,C,59.0,,C,74.0,,,,,,,,,,,,,,,,63.0,,Met,80.1,67.0,C,63.0,64.0,NotMet,Exceeded,59.1,87.6
2017,370324,,ALL,58.0,,C,49.0,,C,80.0,,,,,,,,,,,,,,,,58.0,,Met,84.2,63.0,C,62.0,56.0,Met,Met,77.7,84.1
2017,380306,,ALL,50.0,,D,60.0,,C,70.0,,,,,,,,,,,,,,,,57.0,,NotMet,61.8,58.0,C,51.0,64.0,NotMet,Met,55.8,79.9
2017,380308,,ALL,,,,,,,,,63.0,,54.0,,52.0,,54.0,,64.0,,95.0,1.0,93.0,,70.0,,Met,82.9,73.0,B,,,,,,
2017,380310,,ALL,45.0,,D,59.0,,C,67.0,,,,,,,,,,,,,,,,55.0,,NotMet,64.3,57.0,C,51.0,62.0,Met,Met,76.0,75.0
2017,390309,,ALL,32.0,,D,48.0,,D,69.0,,95.0,1.0,,,,,,,,,,,,,46.0,,Met,76.0,52.0,D,42.0,54.0,Met,Met,80.4,76.2
2017,390311,,ALL,56.0,,C,49.0,,C,56.0,,,,,,,,,,,,,,,,53.0,,Exceeded,87.1,60.0,C,61.0,57.0,Met,Exceeded,82.6,90.6
2017,390312,,ALL,55.0,,C,41.0,,D,62.0,,,,,,,,,,,,,,,,50.0,,Exceeded,86.5,57.0,C,61.0,49.0,Exceeded,Met,85.7,83.6
2017,390314,Y,ALL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017,390316,,ALL,38.0,,D,43.0,,D,43.0,,,,,,,,,,,,,,,,41.0,,Met,81.2,49.0,D,47.0,51.0,Met,Met,81.2,82.0
2017,390320,,ALL,55.0,,C,66.0,,C,85.0,,94.0,,,,,,,,,,,,,,65.0,,Exceeded,89.9,70.0,B,62.0,69.0,Exceeded,Met,89.6,81.3
2017,390322,,ALL,,,,,,,,,60.0,,48.0,,54.0,,54.0,,73.0,,95.0,1.0,88.0,,68.0,,Exceeded,99.4,75.0,B,,,,,,
2017,390323,,ALL,,,,,,,,,90.0,,93.0,,95.0,,94.0,,,,95.0,1.0,95.0,1.0,95.0,,Exceeded,97.5,95.0,A,,,,,,
2017,390324,,ALL,,,,,,,,,28.0,,33.0,,31.0,,21.0,,83.0,,95.0,1.0,74.0,,52.0,,Met,74.5,56.0,C,,,,,,
2017,390331,,ALL,49.0,,C,46.0,,D,74.0,,95.0,1.0,,,,,,,,,,,,,52.0,,Met,83.9,58.0,C,57.0,51.0,Exceeded,Met,90.0,73.7
2017,390333,,ALL,66.0,,C,62.0,,C,74.0,,,,,,,,,,,,,,,,65.0,,Met,83.2,69.0,C,69.0,66.0,Met,Met,82.9,83.1
2017,390334,,ALL,19.0,,F,36.0,,D,60.0,,95.0,1.0,,,,,,,,,,,,,34.0,,Met,74.4,42.0,D,32.0,42.0,Met,NotMet,81.3,67.3
2017,390336,,ALL,49.0,,D,52.0,,C,68.0,,,,,,,,,,,,,,,,53.0,,Met,81.2,59.0,C,54.0,58.0,Met,Met,75.2,82.8
2017,390352,,ALL,,,,,,,,,41.0,,51.0,,62.0,,46.0,,77.0,,95.0,1.0,95.0,1.0,67.0,,Met,78.2,69.0,C,,,,,,
2017,390360,,ALL,61.0,,C,53.0,,C,75.0,,,,,,,,,,,,,,,,60.0,,Exceeded,86.5,65.0,C,66.0,59.0,Exceeded,Met,86.8,82.4
2017,390362,,ALL,61.0,,C,64.0,,C,55.0,,,,,,,,,,,,,,,,62.0,,NotMet,52.7,60.0,C,59.0,66.0,NotMet,Met,50.3,71.9
2017,390364,,ALL,40.0,,D,36.0,,D,49.0,,,,,,,,,,,,,,,,40.0,,Exceeded,86.0,49.0,D,48.0,46.0,Met,Exceeded,81.3,86.4
2017,390368,,ALL,70.0,,B,65.0,,C,77.0,,,,,,,,,,,,,,,,69.0,,Exceeded,87.6,72.0,B,74.0,68.0,Exceeded,Met,89.7,82.2
2017,390700,,ALL,,,,,,,,,53.0,,70.0,,50.0,,56.0,,83.0,,95.0,1.0,95.0,1.0,76.0,,Met,79.3,76.0,B,,,,,,
2017,400308,,ALL,,,,,,,,,33.0,,36.0,,29.0,,31.0,,48.0,,95.0,1.0,94.0,,54.0,,NotMet,62.5,56.0,C,,,,,,
2017,400312,,ALL,27.0,,F,38.0,,D,59.0,,77.0,,,,,,,,,,,,,,37.0,,Exceeded,87.4,47.0,D,39.0,48.0,Exceeded,Exceeded,86.8,85.3
2017,400315,,ALL,,,,,,,,,77.0,,94.0,,91.0,,81.0,,,,95.0,1.0,95.0,1.0,90.0,,Exceeded,86.5,89.0,A,,,,,,
2017,400318,,ALL,49.0,,C,41.0,,D,64.0,,,,,,,,,,,,,,,,48.0,,Exceeded,94.8,58.0,C,58.0,50.0,Exceeded,Exceeded,95.8,86.1
2017,400332,,ALL,52.0,,D,44.0,,D,,,,,,,,,,,,,,,,,48.0,,Met,78.9,54.0,D,52.0,51.0,,Met,,78.9
2017,420304,,ALL,52.0,,C,49.0,,C,62.0,,,,,,,,,,,,,,,,52.0,,Exceeded,85.7,59.0,C,57.0,57.0,Met,Exceeded,77.8,87.0
2017,420316,,ALL,37.0,,D,32.0,,D,71.0,,,,,,,,,,,,,,,,39.0,,Met,75.8,47.0,D,44.0,41.0,Met,Met,71.5,78.7
2017,420324,,ALL,23.0,,F,31.0,,D,37.0,,47.0,,,,,,,,,,,,,,29.0,,Met,72.9,38.0,F,32.0,41.0,NotMet,Met,66.5,81.2
2017,420328,,ALL,32.0,,D,34.0,,D,50.0,,,,,,,,,,,,,,,,35.0,,Met,71.3,42.0,D,41.0,41.0,Met,NotMet,78.2,69.7
2017,420336,,ALL,60.0,,C,55.0,,C,78.0,,,,,,,,,,,,,,,,60.0,,Met,79.7,64.0,C,64.0,60.0,Met,Met,80.3,78.2
2017,420340,,ALL,44.0,,D,38.0,,D,79.0,,,,,,,,,,,,,,,,46.0,,Met,83.9,54.0,D,52.0,45.0,Exceeded,Met,87.1,73.6
2017,420346,,ALL,,,,,,,,,15.0,,32.0,,22.0,,23.0,,40.0,,95.0,1.0,69.0,,41.0,,Met,73.0,47.0,D,,,,,,
2017,420348,,ALL,54.0,,C,46.0,,D,67.0,,,,,,,,,,,,,,,,53.0,,NotMet,60.9,55.0,C,56.0,51.0,NotMet,Met,61.0,70.9
2017,420358,,ALL,,,,,,,,,20.0,,34.0,,29.0,,12.0,,46.0,,95.0,1.0,84.0,,45.0,,Exceeded,88.7,54.0,D,,,,,,
2017,420376,,ALL,24.0,,F,34.0,,D,41.0,,81.0,,,,,,,,,,,,,,32.0,,NotMet,67.6,39.0,F,33.0,42.0,Met,Met,72.7,76.1
2017,421304,,ALL,44.0,,D,39.0,,D,57.0,,,,,,,,,,,,,,,,43.0,,Met,75.2,50.0,D,52.0,44.0,Exceeded,NotMet,86.2,65.8
2017,421306,,ALL,51.0,,C,49.0,,C,69.0,,95.0,1.0,,,,,,,,,,,,,55.0,,Exceeded,93.1,63.0,C,59.0,57.0,Exceeded,Exceeded,92.4,87.6
2017,421316,,ALL,,,,,,,,,34.0,,48.0,,43.0,,50.0,,77.0,,95.0,1.0,84.0,,60.0,,NotMet,52.2,58.0,C,,,,,,
2017,421328,,ALL,60.0,,C,54.0,,C,77.0,,,,,,,,,,,,,,,,60.0,,Exceeded,91.9,66.0,C,66.0,60.0,Exceeded,Exceeded,86.7,86.6
2017,422310,,ALL,,,,,,,,,84.0,,67.0,,62.0,,68.0,,,,95.0,1.0,95.0,1.0,78.0,,Met,82.6,79.0,B,,,,,,
2017,422314,,ALL,36.0,,D,26.0,,F,,,,,,,,,,,,,,,,,31.0,,Met,76.5,40.0,D,42.0,38.0,NotMet,Met,67.7,82.0
2017,422315,,ALL,,,,,,,,,12.0,,29.0,,29.0,,26.0,,42.0,,95.0,1.0,72.0,,41.0,,Met,72.3,47.0,D,,,,,,
2017,422318,,ALL,29.0,,D,34.0,,D,57.0,,,,,,,,,,,,,,,,37.0,,Exceeded,86.5,47.0,D,40.0,44.0,Met,Exceeded,83.7,85.3
2017,430308,,ALL,48.0,,C,45.0,,D,59.0,,,,,,,,,,,,,,,,48.0,,Exceeded,89.2,56.0,C,56.0,53.0,Exceeded,Exceeded,88.7,86.3
2017,430312,,ALL,65.0,,C,59.0,,C,55.0,,,,,,,,,,,,,,,,61.0,,Met,77.8,65.0,C,68.0,63.0,Met,Met,80.0,79.3
2017,430316,,ALL,57.0,,C,52.0,,C,72.0,,,,,,,,,,,,,,,,57.0,,Met,82.0,62.0,C,62.0,58.0,Met,Met,81.7,81.3
2017,430320,,ALL,70.0,,B,63.0,,C,87.0,,,,,,,,,,,,,,,,70.0,,Exceeded,89.6,74.0,B,73.0,68.0,Met,Exceeded,83.8,86.3
2017,430328,,ALL,60.0,,C,49.0,,C,62.0,,,,,,,,,,,,,,,,56.0,,Exceeded,87.8,62.0,C,65.0,57.0,Exceeded,Exceeded,85.7,87.5
2017,430330,,ALL,41.0,,D,51.0,,C,72.0,,95.0,1.0,,,,,,,,,,,,,51.0,,NotMet,64.3,54.0,D,44.0,57.0,NotMet,Met,55.5,80.7
2017,430332,,ALL,30.0,,D,35.0,,D,38.0,,93.0,,,,,,,,,,,,,,35.0,,Exceeded,92.7,47.0,D,43.0,46.0,Exceeded,Exceeded,94.6,89.9
2017,430336,,ALL,64.0,,C,49.0,,C,70.0,,,,,,,,,,,,,,,,59.0,,Exceeded,88.8,65.0,C,69.0,56.0,Exceeded,Met,86.8,84.9
2017,430344,,ALL,66.0,,C,50.0,,C,,,,,,,,,,,,,,,,,58.0,,Met,82.0,63.0,C,66.0,56.0,,Met,,82.0
2017,430345,Y,ALL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017,430346,,ALL,,,,,,,,,31.0,,49.0,,54.0,,54.0,,80.0,,95.0,1.0,82.0,,60.0,,NotMet,60.7,60.0,C,,,,,,
2017,430347,,ALL,37.0,,D,52.0,,C,71.0,,95.0,1.0,,,,,,,,,,,,,49.0,,NotMet,59.2,51.0,D,41.0,57.0,NotMet,Met,55.4,77.5
2017,430348,,ALL,53.0,,C,49.0,,C,64.0,,,,,,,,,,,,,,,,53.0,,Exceeded,88.7,60.0,C,60.0,57.0,Exceeded,Exceeded,87.5,87.2
2017,430349,,ALL,54.0,,C,55.0,,C,61.0,,,,,,,,,,,,,,,,56.0,,NotMet,60.1,56.0,C,58.0,56.0,Met,NotMet,72.8,59.9
2017,430351,,ALL,39.0,,D,53.0,,C,67.0,,94.0,,,,,,,,,,,,,,51.0,,Met,83.4,57.0,C,48.0,59.0,Met,Met,84.7,83.8
2017,430352,,ALL,77.0,,B,68.0,,B,81.0,,,,,,,,,,,,,,,,74.0,,Met,83.9,76.0,B,79.0,71.0,Exceeded,Met,85.4,80.9
2017,430358,,ALL,52.0,,C,49.0,,C,62.0,,,,,,,,,,,,,,,,52.0,,Met,80.9,58.0,C,57.0,55.0,Met,Met,79.2,82.1
2017,430369,,ALL,58.0,,C,53.0,,C,64.0,,,,,,,,,,,,,,,,57.0,,Met,72.6,60.0,C,62.0,57.0,Met,Met,80.2,72.4
2017,430370,,ALL,36.0,,D,52.0,,C,76.0,,92.0,,,,,,,,,,,,,,50.0,,Exceeded,85.4,57.0,C,45.0,58.0,Met,Met,80.5,83.5
2017,430371,,ALL,,,,,,,,,38.0,,53.0,,49.0,,53.0,,71.0,,95.0,1.0,86.0,,62.0,,Met,76.2,65.0,C,,,,,,
2017,430376,,ALL,43.0,,D,42.0,,D,55.0,,,,,,,,,,,,,,,,44.0,,Met,72.8,50.0,D,50.0,48.0,Met,Met,80.6,71.2
2017,430378,,ALL,,,,,,,,,51.0,,48.0,,56.0,,54.0,,58.0,,95.0,1.0,83.0,,64.0,,Met,83.1,68.0,C,,,,,,
2017,430380,,ALL,49.0,,C,47.0,,D,54.0,,,,,,,,,,,,,,,,50.0,,Met,74.5,55.0,C,55.0,53.0,Met,Met,78.2,75.5
2017,430384,,ALL,,,,,,,,,43.0,,51.0,,50.0,,54.0,,69.0,,95.0,1.0,84.0,,63.0,,Met,81.7,67.0,C,,,,,,
2017,430386,,ALL,49.0,,C,57.0,,C,73.0,,95.0,1.0,,,,,,,,,,,,,56.0,,Exceeded,88.4,63.0,C,57.0,63.0,Exceeded,Met,87.6,83.9
2017,440314,,ALL,78.0,,B,69.0,,B,72.0,,,,,,,,,,,,,,,,73.0,,Met,73.9,73.0,B,79.0,70.0,Met,Met,79.4,76.6
2017,440318,,ALL,59.0,,C,70.0,,B,95.0,,95.0,1.0,,,,,,,,,,,,,70.0,,Met,81.4,72.0,B,62.0,72.0,Met,Met,73.2,78.7
2017,440320,,ALL,57.0,,C,62.0,,C,85.0,,95.0,1.0,,,,,,,,,,,,,64.0,,Met,75.0,67.0,C,58.0,65.0,NotMet,Met,65.5,81.3
2017,440326,Y,ALL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017,440328,,ALL,75.0,,B,64.0,,C,82.0,,,,,,,,,,,,,,,,72.0,,Exceeded,87.1,75.0,B,77.0,68.0,Exceeded,Met,86.2,83.6
2017,440332,,ALL,95.0,,A,84.0,,B,81.0,,,,,,,,,,,,,,,,88.0,,Met,81.8,87.0,A+NG,92.0,84.0,Met,Met,78.4,83.9
2017,440346,,ALL,,,,,,,,,95.0,1.0,95.0,1.0,80.0,,91.0,,,,95.0,1.0,95.0,1.0,95.0,,Exceeded,86.2,94.0,A,,,,,,
2017,440348,,ALL,68.0,,C,60.0,,C,65.0,,,,,,,,,,,,,,,,64.0,,Met,79.3,67.0,C,69.0,65.0,Met,Met,73.6,83.4
2017,440349,,ALL,83.0,,B,66.0,,C,79.0,,,,,,,,,,,,,,,,75.0,,Met,81.8,76.0,B,82.0,69.0,Met,Met,77.8,84.2
2017,440350,,ALL,77.0,,B,69.0,,B,73.0,,,,,,,,,,,,,,,,73.0,,Met,81.4,75.0,B,78.0,71.0,Met,Met,81.7,81.1
2017,440364,,ALL,71.0,,B,57.0,,C,80.0,,,,,,,,,,,,,,,,67.0,,Met,80.0,69.0,C,73.0,61.0,Met,Met,81.2,77.3
2017,440368,,ALL,77.0,,B,64.0,,C,58.0,,,,,,,,,,,,,,,,68.0,,NotMet,67.4,68.0,C,73.0,68.0,NotMet,Met,61.0,83.7
2017,440378,,ALL,,,,,,,,,67.0,,62.0,,76.0,,66.0,,77.0,,95.0,1.0,93.0,,77.0,,Met,76.5,77.0,B,,,,,,
2017,440390,,ALL,,,,,,,,,54.0,,61.0,,69.0,,72.0,,75.0,,95.0,1.0,88.0,,73.0,,NotMet,54.1,69.0,C,,,,,,
2017,440396,,ALL,57.0,,C,67.0,,B,87.0,,95.0,1.0,,,,,,,,,,,,,67.0,,Met,84.1,70.0,B,59.0,72.0,NotMet,Exceeded,68.1,88.4
2017,450301,,ALL,53.0,,C,59.0,,C,80.0,,95.0,1.0,,,,,,,,,,,,,61.0,,NotMet,62.6,61.0,C,58.0,59.0,Met,NotMet,79.3,57.6
2017,450302,,ALL,83.0,,B,80.0,,B,88.0,,,,,,,,,,,,,,,,83.0,,Exceeded,88.2,84.0,B,83.0,82.0,Met,Exceeded,81.7,88.6
2017,450306,,ALL,47.0,,D,48.0,,C,67.0,,,,,,,,,,,,,,,,49.0,,Met,79.1,55.0,C,50.0,55.0,NotMet,Exceeded,62.7,86.0
2017,450307,,ALL,84.0,,B,75.0,,B,87.0,,,,,,,,,,,,,,,,81.0,,Met,80.3,80.0,B,83.0,76.0,Met,Met,75.3,82.1
2017,450308,,ALL,71.0,,B,55.0,,C,81.0,,,,,,,,,,,,,,,,65.0,,Met,82.9,69.0,C,71.0,60.0,Met,Met,73.0,83.9
2017,450316,,ALL,,,,,,,,,74.0,,67.0,,59.0,,65.0,,64.0,,95.0,1.0,92.0,,75.0,,Met,81.3,76.0,B,,,,,,
2017,450322,,ALL,72.0,,B,65.0,,C,94.0,,,,,,,,,,,,,,,,71.0,,Exceeded,86.8,74.0,B,74.0,69.0,Met,Exceeded,80.4,85.9
2017,450324,,ALL,77.0,,B,80.0,,B,91.0,,,,,,,,,,,,,,,,80.0,,Met,79.0,80.0,B,75.0,80.0,Met,Met,70.4,81.2
2017,450328,,ALL,57.0,,C,62.0,,C,79.0,,95.0,1.0,,,,,,,,,,,,,63.0,,Met,70.0,64.0,C,61.0,64.0,Met,Met,78.2,71.2
2017,450332,,ALL,76.0,,B,69.0,,B,84.0,,,,,,,,,,,,,,,,74.0,,Met,79.2,75.0,B,78.0,70.0,Met,Met,82.8,72.1
2017,450333,,ALL,86.0,,A,85.0,,A,94.0,,,,,,,,,,,,,,,,87.0,,Met,77.4,85.0,A+NG,86.0,85.0,Met,Met,78.0,71.1
2017,450334,,ALL,,,,,,,,,72.0,,84.0,,77.0,,74.0,,83.0,,95.0,1.0,95.0,1.0,82.0,,Exceeded,91.7,84.0,B,,,,,,
2017,450335,,ALL,63.0,,C,73.0,,B,90.0,,95.0,1.0,,,,,,,,,,,,,72.0,,Exceeded,91.0,75.0,B,68.0,75.0,Exceeded,Met,90.9,84.9
2017,450336,,ALL,61.0,,C,61.0,,C,65.0,,,,,,,,,,,,,,,,62.0,,Met,83.4,66.0,C,65.0,66.0,Met,Met,82.4,83.5
2017,450339,,ALL,86.0,,A,80.0,,B,90.0,,,,,,,,,,,,,,,,84.0,,Met,84.6,84.0,B,85.0,81.0,Met,Met,81.2,83.7
2017,450340,,ALL,84.0,,B,73.0,,B,85.0,,,,,,,,,,,,,,,,80.0,,Met,81.0,80.0,B,82.0,75.0,Met,Met,76.7,82.1
2017,450341,,ALL,,,,,,,,,70.0,,67.0,,74.0,,67.0,,82.0,,95.0,1.0,92.0,,78.0,,Exceeded,100.0,83.0,B,,,,,,
2017,450342,,ALL,71.0,,B,77.0,,B,89.0,,95.0,1.0,,,,,,,,,,,,,77.0,,Met,73.6,76.0,B,70.0,77.0,NotMet,Met,64.2,80.1
2017,450343,Y,ALL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017,450344,,ALL,71.0,,B,55.0,,C,73.0,,,,,,,,,,,,,,,,64.0,,Met,80.6,68.0,C,71.0,61.0,Met,Met,70.8,84.9
2017,450346,,ALL,58.0,,C,54.0,,C,81.0,,,,,,,,,,,,,,,,59.0,,Met,83.9,64.0,C,62.0,59.0,Met,Met,78.5,81.6
2017,450352,,ALL,,,,,,,,,70.0,,73.0,,61.0,,69.0,,80.0,,95.0,1.0,95.0,1.0,78.0,,NotMet,58.8,74.0,B,,,,,,
2017,450354,,ALL,,,,,,,,,95.0,1.0,95.0,1.0,95.0,1.0,95.0,1.0,,,95.0,1.0,95.0,1.0,95.0,1.0,Exceeded,94.6,99.0,A,,,,,,
2017,460308,,ALL,36.0,,D,35.0,,D,40.0,,,,,,,,,,,,,,,,36.0,,NotMet,62.2,41.0,D,44.0,42.0,Met,NotMet,74.3,68.3
2017,460312,,ALL,47.0,,D,38.0,,D,,,,,,,,,,,,,,,,,42.0,,Met,73.1,48.0,D,47.0,45.0,,Met,,73.1
2017,460318,,ALL,26.0,,F,39.0,,D,72.0,,83.0,,,,,,,,,,,,,,43.0,,NotMet,59.7,46.0,D,31.0,46.0,NotMet,Met,53.5,74.3
2017,460320,,ALL,,,,,,,,,19.0,,41.0,,49.0,,29.0,,46.0,,95.0,1.0,78.0,,51.0,,Exceeded,90.9,59.0,C,,,,,,
2017,460322,,ALL,,,,,,,,,72.0,,79.0,,79.0,,72.0,,70.0,,95.0,1.0,95.0,1.0,81.0,,Exceeded,86.9,82.0,B,,,,,,
2017,460332,,ALL,35.0,,D,38.0,,D,44.0,,,,,,,,,,,,,,,,37.0,,NotMet,59.8,42.0,D,40.0,44.0,NotMet,NotMet,63.3,67.6
2017,460340,,ALL,,,,,,,,,44.0,,73.0,,86.0,,26.0,,67.0,,95.0,1.0,95.0,1.0,70.0,,Met,82.0,73.0,B,,,,,,
2017,470310,,ALL,73.0,,B,65.0,,C,73.0,,,,,,,,,,,,,,,,70.0,,Met,81.1,72.0,B,73.0,68.0,Met,Met,74.2,82.3
2017,470312,,ALL,,,,,,,,,67.0,,47.0,,44.0,,37.0,,51.0,,95.0,1.0,80.0,,62.0,,Exceeded,92.1,68.0,C,,,,,,
2017,470316,,ALL,72.0,,B,51.0,,C,83.0,,,,,,,,,,,,,,,,64.0,,Exceeded,86.2,68.0,C,76.0,56.0,Exceeded,Met,91.9,76.6
2017,470320,,ALL,37.0,,D,45.0,,D,81.0,,87.0,,,,,,,,,,,,,,49.0,,NotMet,69.3,53.0,D,42.0,51.0,NotMet,Met,59.0,76.4
2017,470328,,ALL,48.0,,D,36.0,,D,50.0,,,,,,,,,,,,,,,,43.0,,Met,74.9,49.0,D,52.0,45.0,NotMet,Met,67.3,81.7
2017,470330,,ALL,58.0,,C,33.0,,D,80.0,,,,,,,,,,,,,,,,50.0,,Met,83.1,57.0,C,63.0,43.0,Met,Met,82.3,80.3
2017,470332,,ALL,44.0,,D,52.0,,C,69.0,,94.0,,,,,,,,,,,,,,54.0,,Met,73.9,58.0,C,51.0,56.0,Met,Met,79.4,70.4
2017,470336,,ALL,60.0,,C,52.0,,C,60.0,,,,,,,,,,,,,,,,56.0,,Met,84.1,62.0,C,63.0,59.0,Met,Exceeded,75.3,86.5
2017,470340,,ALL,75.0,,B,69.0,,B,84.0,,,,,,,,,,,,,,,,74.0,,NotMet,67.9,72.0,B,72.0,71.0,NotMet,Met,58.7,80.6
2017,470342,Y,ALL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017,470346,,ALL,65.0,,C,51.0,,C,61.0,,,,,,,,,,,,,,,,58.0,,NotMet,60.4,59.0,C,64.0,55.0,NotMet,Met,59.5,71.3
2017,470441,,ALL,56.0,,C,44.0,,D,52.0,,,,,,,,,,,,,,,,50.0,,Met,76.1,55.0,C,62.0,49.0,Exceeded,Met,85.0,71.5
2017,470442,,ALL,55.0,,C,56.0,,C,77.0,,95.0,1.0,,,,,,,,,,,,,61.0,,Met,81.3,65.0,C,60.0,61.0,Met,Met,79.2,79.8
2017,470443,,ALL,,,,,,,,,86.0,,88.0,,93.0,,79.0,,,,95.0,1.0,95.0,,90.0,,Exceeded,90.2,90.0,A,,,,,,
2017,480306,,ALL,48.0,,D,49.0,,D,81.0,,,,,,,,,,,,,,,,53.0,,Met,77.0,58.0,C,54.0,53.0,Met,Met,77.9,72.4
2017,480316,,ALL,80.0,,B,79.0,,B,89.0,,64.0,,93.0,,89.0,,86.0,,,,83.0,,94.0,,82.0,,NotMet,66.3,79.0,B,78.0,78.0,Met,Met,71.2,73.8
2017,480318,,ALL,30.0,,F,47.0,,D,62.0,,48.0,,83.0,,68.0,,24.0,,40.0,,95.0,1.0,95.0,,55.0,,Met,70.6,58.0,C,39.0,50.0,Met,NotMet,76.1,63.0
2017,491303,,ALL,76.0,,B,66.0,,C,84.0,,,,,,,,,,,,,,,,73.0,,Met,82.7,75.0,B,78.0,66.0,Exceeded,NotMet,88.2,68.0
2017,491306,,ALL,69.0,,C,67.0,,C,76.0,,,,,,,,,,,,,,,,69.0,,NotMet,58.8,67.0,C,67.0,68.0,NotMet,Met,59.1,71.8
2017,491308,,ALL,57.0,,C,63.0,,C,82.0,,95.0,1.0,,,,,,,,,,,,,67.0,,NotMet,58.6,65.0,C,57.0,63.0,NotMet,NotMet,58.1,65.4
2017,491312,,ALL,,,,,,,,,67.0,,76.0,,73.0,,72.0,,87.0,,95.0,1.0,93.0,,80.0,,Exceeded,97.6,84.0,B,,,,,,
