year,agency_code,category_code,grade_eoc,avg_size
2019,130344,,05,18
2019,130345,,00,19
2019,130345,,01,21
2019,130345,,02,21
2019,130345,,03,17
2019,130345,,04,27
2019,130345,,05,24
2019,130346,,06,29
2019,130346,,07,31
2019,130346,,08,24
2019,130346,,NC Math 1,31
2019,130349,,English II,20
2019,130349,,NC Math 1,20
2019,130349,,NC Math 3,19
2019,130350,,Biology,16
2019,130350,,English II,21
2019,130350,,NC Math 1,21
2019,130350,,NC Math 3,19
2019,130355,,06,26
2019,130355,,07,27
2019,130355,,08,26
2019,130355,,NC Math 1,29
2019,132304,,Biology,22
2019,132304,,English II,20
2019,132304,,NC Math 1,18
2019,132304,,NC Math 3,22
2019,132308,,00,16
2019,132308,,01,17
2019,132308,,02,22
2019,132308,,03,16
2019,132308,,04,17
2019,132308,,05,21
2019,132312,,00,19
2019,132312,,01,20
2019,132312,,02,16
2019,132312,,03,14
2019,132312,,04,22
2019,132312,,05,22
2019,132314,,00,15
2019,132314,,01,16
2019,132314,,02,11
2019,132314,,03,19
2019,132314,,04,19
2019,132314,,05,18
2019,132328,,00,21
2019,132328,,01,22
2019,132328,,02,20
2019,132328,,03,17
2019,132328,,04,17
2019,132328,,05,19
2019,132330,,06,22
2019,132330,,07,18
2019,132330,,08,24
2019,132330,,NC Math 1,25
2019,132332,,00,15
2019,132332,,01,16
2019,132332,,02,13
2019,132332,,03,17
2019,132332,,04,13
2019,132332,,05,20
2019,132336,,00,22
2019,132336,,01,21
2019,132336,,02,19
2019,132336,,03,17
2019,132336,,04,18
2019,132336,,05,22
2019,13A000,,Biology,11
2019,13A000,,English II,11
2019,13A000,,NC Math 1,16
2019,13A000,,NC Math 3,14
2019,13B000,,Biology,25
2019,13B000,,English II,13
2019,13B000,,NC Math 1,17
2019,13B000,,NC Math 3,12
2019,140304,,00,18
2019,140304,,01,16
2019,140304,,02,15
2019,140304,,03,8
2019,140304,,04,24
2019,140304,,05,13
2019,140305,,Biology,11
2019,140305,,English II,10
2019,140305,,NC Math 1,9
2019,140305,,NC Math 3,12
2019,140306,,07,5
2019,140306,,08,5
2019,140306,,Biology,5
2019,140306,,NC Math 1,7
2019,140306,,NC Math 3,5
2019,140308,,00,20
2019,140308,,01,17
2019,140308,,02,18
2019,140308,,03,19
2019,140308,,04,17
2019,140308,,05,25
2019,140308,,06,17
2019,140308,,07,18
2019,140308,,08,21
2019,140309,,Biology,24
2019,140309,,English II,21
2019,140309,,NC Math 1,32
2019,140309,,NC Math 3,23
2019,140312,,00,20
2019,140312,,01,21
2019,140312,,02,20
2019,140312,,03,16
2019,140312,,04,21
2019,140312,,05,15
2019,140316,,00,21
2019,140316,,01,19
2019,140316,,02,16
2019,140316,,03,18
2019,140316,,04,17
2019,140316,,05,22
2019,140324,,00,19
2019,140324,,01,19
2019,140324,,02,21
2019,140324,,03,19
2019,140324,,04,23
2019,140324,,05,24
2019,140332,,06,23
2019,140332,,07,19
2019,140332,,08,25
2019,140336,,06,23
2019,140336,,07,24
2019,140336,,08,23
2019,140340,,00,21
2019,140340,,01,20
2019,140340,,02,18
2019,140340,,03,15
2019,140340,,04,30
2019,140340,,05,21
2019,140344,,00,17
2019,140344,,01,12
2019,140344,,02,14
2019,140344,,03,18
2019,140344,,04,23
2019,140344,,05,15
2019,140344,,06,21
2019,140344,,07,17
2019,140344,,08,23
2019,140348,,Biology,19
2019,140348,,English II,20
2019,140348,,NC Math 1,20
2019,140348,,NC Math 3,18
2019,140352,,00,19
2019,140352,,01,18
2019,140352,,02,19
2019,140352,,03,17
2019,140352,,04,19
2019,140352,,05,20
2019,140356,,06,24
2019,140356,,07,25
2019,140356,,08,23
2019,140360,,00,18
2019,140360,,01,18
2019,140360,,02,16
2019,140360,,03,19
2019,140360,,04,17
2019,140360,,05,20
2019,140360,,06,22
2019,140360,,07,15
2019,140360,,08,15
2019,140368,,06,25
2019,140368,,07,23
2019,140368,,08,21
2019,140372,,00,14
2019,140372,,01,21
2019,140372,,02,12
2019,140372,,03,17
2019,140372,,04,21
2019,140372,,05,23
2019,140376,,00,13
2019,140376,,01,7
2019,140376,,02,10
2019,140376,,03,17
2019,140376,,04,10
2019,140376,,05,17
2019,140376,,06,11
2019,140376,,07,13
2019,140376,,08,13
2019,140384,,00,21
2019,140384,,01,17
2019,140384,,02,16
2019,140384,,03,14
2019,140384,,04,22
2019,140384,,05,21
2019,140386,,Biology,18
2019,140386,,English II,18
2019,140386,,NC Math 1,15
2019,140386,,NC Math 3,19
2019,140388,,00,14
2019,140388,,01,15
2019,140388,,02,20
2019,140390,,Biology,17
2019,140390,,English II,17
2019,140390,,NC Math 1,17
2019,140390,,NC Math 3,19
2019,140392,,03,16
2019,140392,,04,22
2019,140392,,05,15
2019,140396,,00,16
2019,140396,,01,11
2019,140396,,02,14
2019,140396,,03,13
2019,140396,,04,13
2019,140396,,05,23
2019,150304,,Biology,16
2019,150304,,English II,17
2019,150304,,NC Math 1,23
2019,150304,,NC Math 3,26
2019,150308,,00,18
2019,150308,,01,18
2019,150308,,02,18
2019,150308,,03,19
2019,150310,,04,18
2019,150310,,05,25
2019,150310,,06,25
2019,150312,,07,17
2019,150312,,08,16
2019,150312,,NC Math 1,20
2019,150350,,Biology,14
2019,150350,,English II,15
2019,150350,,NC Math 1,23
2019,150350,,NC Math 3,25
2019,160304,,00,13
2019,160304,,01,17
2019,160304,,02,11
2019,160304,,03,11
2019,160304,,04,13
2019,160304,,05,10
2019,160306,,00,19
2019,160306,,01,17
2019,160306,,02,21
2019,160306,,03,16
2019,160306,,04,19
2019,160306,,05,21
2019,160308,,00,19
2019,160308,,01,22
2019,160308,,02,15
2019,160308,,03,10
2019,160308,,04,17
2019,160308,,05,17
2019,160310,,06,23
2019,160310,,07,22
2019,160310,,08,15
2019,160310,,NC Math 1,16
2019,160311,,06,16
2019,160311,,07,22
2019,160311,,08,21
2019,160311,,NC Math 1,20
2019,160313,,Biology,16
2019,160313,,English II,14
2019,160313,,NC Math 1,16
2019,160313,,NC Math 3,19
2019,160314,,Biology,14
2019,160314,,English II,17
2019,160314,,NC Math 1,18
2019,160314,,NC Math 3,19
2019,160316,,00,21
2019,160316,,01,18
2019,160316,,02,11
2019,160316,,03,17
2019,160316,,04,14
2019,160316,,05,15
2019,160317,,04,21
2019,160317,,05,20
2019,160318,,06,22
2019,160318,,07,20
2019,160318,,08,22
2019,160318,,NC Math 1,28
2019,160322,,00,17
2019,160322,,01,17
2019,160322,,02,20
2019,160322,,03,21
2019,160324,,00,21
2019,160324,,01,19
2019,160324,,02,16
2019,160324,,03,12
2019,160324,,04,16
2019,160324,,05,17
2019,160326,,06,21
2019,160326,,07,23
2019,160326,,08,19
2019,160326,,NC Math 1,27
2019,160332,,00,22
2019,160332,,01,19
2019,160332,,02,16
2019,160332,,03,12
2019,160332,,04,16
2019,160332,,05,18
2019,160332,,06,21
2019,160332,,07,20
2019,160332,,08,16
2019,160332,,NC Math 1,10
2019,160343,,English II,15
2019,160343,,NC Math 1,19
2019,160344,,Biology,16
2019,160344,,English II,19
2019,160344,,NC Math 1,13
2019,160344,,NC Math 3,18
2019,160352,,00,17
2019,160352,,01,19
2019,160352,,02,19
2019,160352,,03,22
2019,160352,,04,23
2019,160352,,05,18
2019,170316,,Biology,20
2019,170316,,English II,23
2019,170316,,NC Math 1,19
2019,170316,,NC Math 3,18
2019,170334,,00,15
2019,170334,,01,16
2019,170334,,02,20
2019,170334,,03,18
2019,170334,,04,17
2019,170334,,05,16
2019,170338,,06,14
2019,170338,,07,16
2019,170338,,08,20
2019,170338,,NC Math 1,21
2019,170339,,00,17
2019,170339,,01,17
2019,170339,,02,17
2019,170339,,03,16
2019,170339,,04,15
2019,170339,,05,18
2019,170342,,00,16
2019,170342,,01,18
2019,170342,,02,15
2019,170342,,03,19
2019,170342,,04,16
2019,170342,,05,16
2019,170344,,00,8
2019,170344,,01,17
2019,170344,,02,13
2019,170344,,03,10
2019,170344,,04,13
2019,170344,,05,18
2019,180302,,07,25
2019,180302,,08,21
2019,180304,,00,15
2019,180304,,01,21
2019,180304,,02,17
2019,180304,,03,16
2019,180304,,04,26
2019,180304,,05,24
2019,180304,,06,24
2019,180308,,Biology,20
2019,180308,,English II,26
2019,180308,,NC Math 1,24
2019,180308,,NC Math 3,28
2019,180312,,00,15
2019,180312,,01,16
2019,180312,,02,19
2019,180312,,03,15
2019,180312,,04,18
2019,180312,,05,25
2019,180312,,06,19
2019,180316,,00,17
2019,180316,,01,18
2019,180316,,02,21
2019,180316,,03,16
2019,180316,,04,19
2019,180316,,05,24
2019,180316,,06,26
2019,180320,,Biology,22
2019,180320,,English II,24
2019,180320,,NC Math 1,20
2019,180320,,NC Math 3,22
2019,180324,,00,16
2019,180324,,01,17
2019,180324,,02,16
2019,180324,,03,17
2019,180324,,04,20
2019,180324,,05,18
2019,180324,,06,21
2019,180325,,Biology,16
2019,180325,,English II,17
2019,180325,,NC Math 1,15
2019,180325,,NC Math 3,17
2019,180326,,00,20
2019,180326,,01,19
2019,180326,,02,18
2019,180326,,03,18
2019,180326,,04,30
2019,180326,,05,24
2019,180326,,06,27
2019,180332,,00,19
2019,180332,,01,15
2019,180332,,02,16
2019,180332,,03,20
2019,180332,,04,18
2019,180332,,05,19
2019,180332,,06,18
2019,180336,,00,19
2019,180336,,01,15
2019,180336,,02,16
2019,180336,,03,20
2019,180336,,04,20
2019,180336,,05,26
2019,180336,,06,25
2019,180340,,Biology,18
2019,180340,,English II,22
2019,180340,,NC Math 1,18
2019,180340,,NC Math 3,24
2019,180342,,07,26
2019,180342,,08,26
2019,180343,,00,15
2019,180343,,01,16
2019,180343,,02,16
2019,180343,,03,16
2019,180343,,04,21
2019,180343,,05,21
2019,180343,,06,25
2019,180344,,00,21
2019,180344,,01,18
2019,180344,,02,13
2019,180344,,03,22
2019,180344,,04,24
2019,180344,,05,26
2019,180344,,06,26
2019,180346,,07,26
2019,180346,,08,26
2019,180348,,Biology,21
2019,180348,,English II,21
2019,180348,,NC Math 1,18
2019,180348,,NC Math 3,22
2019,180352,,07,29
2019,180352,,08,20
2019,180356,,00,14
2019,180356,,01,18
2019,180356,,02,17
2019,180356,,03,16
2019,180356,,04,24
2019,180356,,05,24
2019,180356,,06,24
2019,180360,,00,23
2019,180360,,01,18
2019,180360,,02,20
2019,180360,,03,18
2019,180360,,04,20
2019,180360,,05,20
2019,180360,,06,23
2019,180364,,07,27
2019,180364,,08,29
2019,180368,,00,18
2019,180368,,01,19
2019,180368,,02,17
2019,180368,,03,21
2019,180368,,04,26
2019,180368,,05,25
2019,180368,,06,25
2019,180372,,00,23
2019,180372,,01,17
2019,180372,,02,15
2019,180372,,03,17
2019,180372,,04,23
2019,180372,,05,20
2019,180372,,06,23
2019,180376,,Biology,17
2019,180376,,English II,26
2019,180376,,NC Math 1,17
2019,180376,,NC Math 3,25
2019,180379,,00,16
2019,180379,,01,21
2019,180379,,02,18
2019,180379,,03,17
2019,180379,,04,24
2019,180379,,05,22
2019,180379,,06,21
2019,180380,,00,16
2019,180380,,01,19
2019,180380,,02,23
2019,180380,,03,20
2019,180380,,04,26
2019,180380,,05,23
2019,180380,,06,23
2019,180388,,00,14
2019,180388,,01,16
2019,180388,,02,16
2019,180388,,03,17
2019,180388,,04,21
2019,180388,,05,20
2019,180388,,06,24
2019,181312,,06,24
2019,181312,,07,23
2019,181312,,08,26
2019,181312,,NC Math 1,32
2019,181316,,06,26
2019,181316,,07,23
2019,181316,,08,27
2019,181316,,NC Math 1,29
2019,181318,,Biology,13
2019,181318,,English II,15
2019,181318,,NC Math 1,13
2019,181318,,NC Math 3,13
2019,181322,,Biology,18
2019,181322,,English II,21
2019,181322,,NC Math 1,21
2019,181322,,NC Math 3,24
2019,181326,,00,16
2019,181326,,01,17
2019,181326,,02,17
2019,181326,,03,18
2019,181326,,04,31
2019,181326,,05,25
2019,181332,,03,17
2019,181332,,04,25
2019,181332,,05,26
2019,181336,,00,19
2019,181336,,01,22
2019,181336,,02,20
2019,181336,,03,18
2019,181336,,04,29
2019,181336,,05,28
2019,181342,,00,21
2019,181342,,01,19
2019,181342,,02,15
2019,181344,,00,19
2019,181344,,01,19
2019,181344,,02,18
2019,181344,,03,18
2019,181344,,04,29
2019,181344,,05,27
2019,182304,,NC Math 1,7
2019,182316,,Biology,19
2019,182316,,English II,22
2019,182316,,NC Math 1,22
2019,182316,,NC Math 3,22
2019,182321,,06,30
2019,182321,,07,26
2019,182321,,08,28
2019,182322,,00,15
2019,182322,,01,16
2019,182322,,02,17
2019,182322,,03,17
2019,182322,,04,29
2019,182322,,05,25
2019,182324,,00,15
2019,182324,,01,12
2019,182324,,02,11
2019,182324,,03,14
2019,182324,,04,11
2019,182324,,05,13
2019,182328,,00,19
2019,182328,,01,19
2019,182328,,02,20
2019,182328,,03,18
2019,182328,,04,20
2019,182328,,05,21
2019,182700,,Biology,27
2019,182700,,English II,24
2019,182700,,NC Math 1,19
2019,182700,,NC Math 3,18
2019,190304,,00,11
2019,190304,,01,11
2019,190304,,02,14
2019,190304,,03,13
2019,190304,,04,20
2019,190304,,05,13
2019,190304,,06,30
2019,190304,,07,20
2019,190304,,08,15
2019,190308,,00,12
2019,190308,,01,14
2019,190308,,02,12
2019,190308,,03,17
2019,190308,,04,17
2019,190308,,05,18
2019,190308,,06,14
2019,190308,,07,20
2019,190308,,08,18
2019,190312,,06,23
2019,190312,,07,24
2019,190312,,08,23
2019,190312,,NC Math 1,25
2019,190316,,Biology,23
2019,190316,,English II,19
2019,190316,,NC Math 1,16
2019,190316,,NC Math 3,21
2019,190328,,05,21
2019,190328,,06,12
2019,190328,,07,27
2019,190328,,08,21
2019,190328,,NC Math 1,18
2019,190332,,00,13
2019,190332,,01,16
2019,190332,,02,14
2019,190332,,03,10
2019,190332,,04,7
2019,190332,,05,13
2019,190332,,06,25
2019,190332,,07,17
2019,190332,,08,33
2019,190336,,Biology,19
2019,190336,,English II,20
2019,190336,,NC Math 1,19
2019,190336,,NC Math 3,24
2019,190339,,06,24
2019,190339,,07,29
2019,190339,,08,24
2019,190339,,NC Math 1,25
2019,190340,,00,13
2019,190340,,01,12
2019,190340,,02,17
2019,190340,,03,13
2019,190340,,04,29
2019,190340,,05,17
2019,190340,,06,30
2019,190340,,07,25
2019,190340,,08,19
2019,190340,,NC Math 1,22
2019,190341,,00,22
2019,190341,,01,21
2019,190341,,02,20
2019,190341,,03,22
2019,190341,,04,26
2019,190341,,05,22
2019,190342,,Biology,23
2019,190342,,English II,24
2019,190342,,NC Math 1,22
2019,190342,,NC Math 3,27
2019,190346,,01,18
2019,190346,,02,20
2019,190346,,03,17
2019,190346,,04,25
2019,190346,,05,19
2019,190348,,00,19
2019,190348,,01,19
2019,190348,,02,22
2019,190348,,03,18
2019,190348,,04,25
2019,190350,,04,19
2019,190350,,05,21
2019,190352,,00,13
2019,190352,,01,15
2019,190352,,02,10
2019,190352,,03,16
2019,190352,,04,13
2019,190352,,05,20
2019,190352,,06,20
2019,190352,,07,15
2019,190352,,08,13
2019,190352,,NC Math 1,18
2019,190370,,04,14
2019,190370,,05,22
2019,190501,,Biology,9
2019,190501,,English II,10
2019,190501,,NC Math 1,10
2019,190501,,NC Math 3,14
2019,19A000,,Biology,15
2019,19A000,,English II,16
2019,19A000,,NC Math 1,19
2019,19A000,,NC Math 3,15
2019,19B000,,Biology,13
2019,19B000,,English II,11
2019,19B000,,NC Math 1,11
2019,19B000,,NC Math 3,10
2019,200304,,00,17
2019,200304,,01,16
2019,200304,,02,14
2019,200304,,03,11
2019,200304,,04,22
2019,200308,,Biology,8
2019,200308,,English II,10
2019,200308,,NC Math 1,15
2019,200308,,NC Math 3,12
2019,200310,,05,13
2019,200310,,06,16
2019,200310,,07,20
2019,200310,,08,14
2019,200310,,NC Math 1,18
2019,200312,,00,7
2019,200312,,01,9
2019,200312,,02,13
2019,200312,,03,15
2019,200312,,04,17
2019,200312,,05,21
2019,200312,,06,20
2019,200312,,07,15
2019,200312,,08,13
2019,200312,,NC Math 1,14
2019,200314,,Biology,14
2019,200314,,English II,12
2019,200314,,NC Math 1,10
2019,200314,,NC Math 3,14
2019,200320,,00,16
2019,200320,,01,6
2019,200320,,02,11
2019,200320,,03,10
2019,200320,,04,14
2019,200320,,05,26
2019,200320,,06,22
2019,200320,,07,16
2019,200320,,08,11
2019,200320,,NC Math 1,7
2019,200322,,08,7
2019,200322,,Biology,6
2019,200322,,English II,6
2019,200322,,NC Math 1,9
2019,200322,,NC Math 3,10
2019,200324,,00,11
2019,200324,,01,12
2019,200324,,02,12
2019,200324,,03,18
2019,200324,,04,21
2019,200324,,05,24
2019,200328,,Biology,17
2019,200328,,English II,24
2019,200328,,NC Math 1,15
2019,200328,,NC Math 3,22
2019,200330,,06,14
2019,200330,,07,21
2019,200330,,08,23
2019,200330,,NC Math 1,23
2019,200332,,00,8
2019,200332,,01,5
2019,200332,,02,16
2019,200332,,03,11
2019,200332,,04,13
2019,200332,,05,9
2019,200336,,00,14
2019,200336,,01,14
2019,200336,,02,9
2019,200336,,03,8
2019,200336,,04,14
2019,200336,,05,18
2019,200336,,06,17
2019,200336,,07,16
2019,200336,,08,14
2019,200336,,NC Math 1,14
2019,200350,,Biology,14
2019,200350,,English II,15
2019,200350,,NC Math 1,19
2019,200350,,NC Math 3,21
2019,210304,,06,20
2019,210304,,07,19
2019,210304,,08,25
2019,210304,,NC Math 1,29
2019,210306,,03,19
2019,210306,,04,21
2019,210306,,05,21
2019,210312,,Biology,18
2019,210312,,English II,22
2019,210312,,NC Math 1,20
2019,210312,,NC Math 3,21
2019,210316,,00,19
2019,210316,,01,18
2019,210316,,02,18
2019,220308,,00,24
2019,220308,,01,18
2019,220308,,02,18
2019,220308,,03,17
2019,220308,,04,23
2019,220310,,Biology,17
2019,220310,,English II,18
2019,220310,,NC Math 1,13
2019,220310,,NC Math 3,12
2019,220312,,05,29
2019,220312,,06,24
2019,220312,,07,26
2019,220312,,08,28
2019,220312,,NC Math 1,26
2019,230304,,00,19
2019,230304,,01,15
2019,230304,,02,16
2019,230304,,03,15
2019,230304,,04,21
2019,230308,,00,17
2019,230308,,01,16
2019,230308,,02,16
2019,230308,,03,14
2019,230308,,04,22
2019,230308,,05,22
2019,230312,,Biology,19
2019,230312,,English II,17
2019,230312,,NC Math 1,21
2019,230312,,NC Math 3,18
2019,230316,,06,22
2019,230316,,07,19
2019,230316,,08,21
2019,230316,,NC Math 1,30
2019,230320,,00,19
2019,230320,,01,14
2019,230320,,02,11
2019,230320,,03,14
2019,230320,,04,20
2019,230320,,05,21
2019,230322,,Biology,16
2019,230322,,English II,18
2019,230322,,NC Math 1,18
2019,230322,,NC Math 3,12
2019,230324,,Biology,21
2019,230324,,English II,23
2019,230324,,NC Math 1,20
2019,230324,,NC Math 3,19
2019,230328,,06,23
2019,230328,,07,22
2019,230328,,08,20
2019,230328,,NC Math 1,28
2019,230330,,NC Math 1,7
2019,230334,,00,18
2019,230334,,01,14
2019,230334,,02,12
2019,230334,,03,14
2019,230334,,04,13
2019,230336,,05,24
2019,230336,,06,23
2019,230340,,00,10
2019,230340,,01,10
2019,230340,,02,11
2019,230340,,03,14
2019,230340,,04,23
2019,230340,,05,18
2019,230342,,04,9
2019,230344,,00,13
2019,230344,,01,12
2019,230344,,02,14
2019,230344,,03,12
2019,230344,,04,25
2019,230346,,04,20
2019,230348,,00,12
2019,230348,,01,16
2019,230348,,02,16
2019,230348,,03,15
2019,230348,,04,22
2019,230350,,Biology,16
2019,230350,,English II,18
2019,230350,,NC Math 1,17
2019,230350,,NC Math 3,20
2019,230351,,05,24
2019,230351,,06,26
2019,230352,,07,25
2019,230352,,08,24
2019,230352,,NC Math 1,29
2019,230355,,00,10
2019,230355,,01,8
2019,230355,,02,8
2019,230355,,03,9
2019,230355,,04,38
2019,230357,,00,15
2019,230357,,01,12
2019,230357,,02,12
2019,230357,,03,16
2019,230357,,04,13
2019,230361,,Biology,21
2019,230361,,English II,20
2019,230361,,NC Math 1,17
2019,230361,,NC Math 3,22
2019,230362,,07,22
2019,230362,,08,21
2019,230362,,NC Math 1,24
2019,230364,,00,9
2019,230364,,01,15
2019,230364,,02,16
2019,230364,,03,15
2019,230364,,04,24
2019,230364,,05,27
2019,230368,,00,18
2019,230368,,01,13
2019,230368,,02,12
2019,230368,,03,12
2019,230368,,04,19
2019,230368,,05,19
2019,230370,,00,12
2019,230370,,01,14
2019,230370,,02,12
2019,230370,,03,17
2019,230370,,04,25
2019,230370,,05,20
2019,230376,,00,16
2019,230376,,01,10
2019,230376,,02,13
2019,230376,,03,16
2019,230376,,04,16
2019,230376,,05,19
2019,230380,,00,17
2019,230380,,01,12
2019,230380,,02,13
2019,230380,,03,11
2019,230380,,04,21
2019,23A000,,Biology,18
2019,23A000,,English II,17
2019,23A000,,NC Math 1,22
2019,23A000,,NC Math 3,14
2019,240304,,06,22
2019,240304,,07,17
2019,240304,,08,22
2019,240308,,00,16
2019,240308,,01,18
2019,240308,,02,20
2019,240308,,03,15
2019,240308,,04,20
2019,240308,,05,18
2019,240328,,00,15
2019,240328,,01,20
2019,240328,,02,17
2019,240328,,03,17
2019,240328,,04,16
2019,240328,,05,18
2019,240328,,06,17
2019,240328,,07,17
2019,240328,,08,23
2019,240332,,00,20
2019,240332,,01,15
2019,240332,,02,14
2019,240332,,03,21
2019,240332,,04,21
2019,240332,,05,17
2019,240334,,Biology,15
2019,240334,,English II,20
2019,240334,,NC Math 1,22
2019,240334,,NC Math 3,17
2019,240344,,00,12
2019,240344,,01,13
2019,240344,,02,13
2019,240344,,03,14
2019,240344,,04,19
2019,240344,,05,27
2019,240344,,06,25
2019,240344,,07,20
2019,240344,,08,19
2019,240352,,00,14
2019,240352,,01,10
2019,240352,,02,19
2019,240352,,03,22
2019,240352,,04,16
2019,240352,,05,14
2019,240354,,00,18
2019,240354,,01,19
2019,240354,,02,18
2019,240354,,03,16
2019,240354,,04,19
2019,240354,,05,18
2019,240356,,06,21
2019,240356,,07,25
2019,240356,,08,22
2019,240368,,06,24
2019,240368,,07,28
2019,240368,,08,22
2019,240370,,00,18
2019,240370,,01,18
2019,240370,,02,19
2019,240370,,03,23
2019,240370,,04,17
2019,240370,,05,20
2019,240371,,Biology,19
2019,240371,,English II,20
2019,240371,,NC Math 1,18
2019,240371,,NC Math 3,23
2019,240372,,00,13
2019,240372,,01,14
2019,240372,,02,18
2019,240372,,03,32
2019,240372,,04,17
2019,240372,,05,13
2019,240373,,Biology,18
2019,240373,,English II,20
2019,240373,,NC Math 1,17
2019,240373,,NC Math 3,16
2019,240376,,06,24
2019,240376,,07,29
2019,240376,,08,27
2019,240380,,Biology,15
2019,240380,,English II,17
2019,240380,,NC Math 1,16
2019,240380,,NC Math 3,20
2019,240388,,00,17
2019,240388,,01,17
2019,240388,,02,19
2019,240388,,03,17
2019,240388,,04,25
2019,240388,,05,20
2019,240388,,06,16
2019,240388,,07,25
2019,240388,,08,25
2019,241304,,06,20
2019,241304,,07,22
2019,241304,,08,19
2019,241304,,NC Math 1,29
2019,241308,,03,17
2019,241308,,04,18
2019,241308,,05,23
2019,241312,,English II,6
2019,241316,,Biology,17
2019,241316,,English II,21
2019,241316,,NC Math 1,19
2019,241316,,NC Math 3,20
2019,241320,,00,18
2019,241320,,01,18
2019,241320,,02,17
2019,24B000,,Biology,9
2019,24B000,,English II,12
2019,24B000,,NC Math 1,10
2019,24N000,,NC Math 1,10
2019,250304,,04,26
2019,250304,,05,19
2019,250306,,04,14
2019,250306,,05,21
2019,250308,,04,20
2019,250308,,05,30
2019,250312,,04,21
2019,250312,,05,23
2019,250314,,Biology,15
2019,250314,,English II,15
2019,250314,,NC Math 1,18
2019,250314,,NC Math 3,15
