title1_type_flg,clp_ind_flg,summer_program_flg,student_num,lea_avg_student_num,st_avg_student_num,Grad_project_status,stem_flg,Avg_Class_Size_06,Avg_Class_Size_07,Avg_Class_Size_08,Avg_Class_Size_MathI,Avg_Dist_Size_06,Avg_Dist_Size_07,Avg_Dist_Size_08,Avg_Dist_Size_Biology,lea_total_expense_num,lea_salary_expense_pct,lea_benefits_expense_pct,lea_services_expense_pct,lea_supplies_expense_pct,lea_instruct_equip_exp_pct,lea_federal_perpupil_num,lea_local_perpupil_num,lea_state_perpupil_num,SPG Score,Reading  SPG Score,Math SPG Score,EVAAS Growth Score,Science Score,Math I Score,lea_sat_avg_score_num,lea_sat_participation_pct,lea_ap_participation_pct,lea_ap_pct_3_or_above,lea_ib_pct_4_or_above,avg_daily_attend_pct,crime_per_c_num,short_susp_per_c_num,long_susp_per_c_num,expelled_per_c_num,stud_internet_comp_num,lea_avg_daily_attend_pct,lea_crime_per_c_num,lea_short_susp_per_c_num,lea_long_susp_per_c_num,lea_expelled_per_c_num,lea_stud_internet_comp_num,st_avg_daily_attend_pct,st_crime_per_c_num,digital_media_pct,avg_age_media_collection,books_per_student,lea_books_per_student,wap_num,wap_per_classroom,lea_wap_num,lea_wap_per_classroom,flicensed_teach_pct,tchyrs_0thru3_pct,tchyrs_4thru10_pct,tchyrs_11plus_pct,nbpts_num,advance_dgr_pct,_1yr_tchr_trnovr_pct,lateral_teach_pct,highqual_class_pct,lea_flicensed_teach_pct,lea_tchyrs_0thru3_pct,lea_tchyrs_4thru10_pct,lea_tchyrs_11plus_pct,lea_nbpts_num,lea_advance_dgr_pct,lea_1yr_tchr_trnovr_pct,lea_emer_prov_teach_pct,lea_highqual_class_pct,lea_highqual_class_hp_pct,lea_highqual_class_lp_pct,lea_highqual_class_all_pct,lea_not_highqual_class_hp_pct,lea_not_highqual_class_lp_pct,st_flicensed_teach_pct,st_tchyrs_0thru3_pct,st_tchyrs_4thru10_pct,st_tchyrs_11plus_pct,st_advance_dgr_pct,Dist_Prin_Exp_Pct_0_3_Years,Dist_Prin_Exp_Pct_4_10_Years,Dist_Prin_Exp_Pct_10+_Years,All_EOC_Subjects_CACR,EOG_Gr6_CACR,EOG_Gr7_CACR,EOG_Gr8_CACR,EOG_Science_Grades_5&8_CACR,Indian Male,Asian Male,Hispanic Male,Black Male,White Male,Pacific Island Male,Pacific Island Female,Two or  More Male,Two or  More Female,Pacific Island,White_Pct,Majority_Minority,category_cd_T,calendar_only_txt_Year-Round Calendar,esea_status_Esea_Pass,esea_status_Non_Esea,SPG Grade_A+NG,SPG Grade_B,SPG Grade_C,SPG Grade_D,SPG Grade_F,Reading SPG Grade_B,Reading SPG Grade_C,Reading SPG Grade_D,Reading SPG Grade_F,Math SPG Grade_B,Math SPG Grade_C,Math SPG Grade_D,Math SPG Grade_F,EVAAS Growth Status_Met,EVAAS Growth Status_NotMet,State Gap Compared_Y,Byod_Yes,1_to_1_access_Yes
False,False,True,603.0,615.0,634,False,False,23.0,24.0,24.0,17.0,22.0,22.0,20.0,17.0,9247.97,0.621,0.218,0.068,0.083,0.01,1137.45,1703.63,6406.89,55.0,54.0,49.0,64.4,79.0,90.0,922.0,0.45,0.09,0.34,0.0,0.94,0.0,18.74,0.0,0.0,0.93,0.941,0.43,19.4,0.0,0.0,0.86,0.951,0.83,0.0,1994.0,14.59,21.53,40.0,0.85,610.0,0.96,0.948,0.237,0.21100000000000002,0.5529999999999999,7.0,0.395,0.179,0.052000000000000005,0.9590000000000001,0.924,0.271,0.22,0.508,4.0,0.297,0.198,0.008,0.938,0.963,0.985,0.972,0.037000000000000005,0.015,0.9229999999999999,0.244,0.251,0.506,0.268,0.33299999999999996,0.556,0.111,84.0,31.6,41.1,38.8,57.0,0.0,0.0,23.0,40.0,217.0,0.0,0.0,17.0,21.0,0.0,0.716006885,0.0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,1,0,0,1,0,0,1
False,False,True,621.0,615.0,634,False,False,21.0,21.0,22.0,24.0,22.0,22.0,20.0,17.0,9247.97,0.621,0.218,0.068,0.083,0.01,1137.45,1703.63,6406.89,51.0,54.0,41.0,57.2,69.0,100.0,922.0,0.45,0.09,0.34,0.0,0.9520000000000001,1.29,16.91,0.0,0.0,0.98,0.941,0.43,19.4,0.0,0.0,0.86,0.951,0.83,0.01,1995.0,10.14,21.53,38.0,1.03,610.0,0.96,0.9740000000000001,0.263,0.263,0.474,3.0,0.263,0.19899999999999998,0.026000000000000002,0.8859999999999999,0.924,0.271,0.22,0.508,4.0,0.297,0.198,0.008,0.938,0.963,0.985,0.972,0.037000000000000005,0.015,0.9229999999999999,0.244,0.251,0.506,0.268,0.33299999999999996,0.556,0.111,100.0,47.6,41.0,46.6,61.1,0.0,3.0,19.0,49.0,209.0,0.0,1.0,21.0,25.0,1.0,0.7092084009999999,0.0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,1,0,0,1
True,False,True,452.0,479.0,634,False,False,26.0,23.0,25.0,22.0,25.0,24.0,24.0,19.0,8853.83,0.612,0.215,0.073,0.09,0.01,1226.2,1263.02,6364.61,55.0,59.0,48.0,57.4,75.0,100.0,919.0,0.34,0.07,0.35,0.0,0.9540000000000001,2.43,38.94,0.0,0.0,0.98,0.95,0.84,27.95,0.16,0.0,1.07,0.951,0.83,0.01,2001.0,15.08,17.82,45.0,1.61,634.0,1.11,0.8640000000000001,0.24100000000000002,0.276,0.483,3.0,0.10300000000000001,0.23,0.102,1.0,0.8859999999999999,0.21100000000000002,0.252,0.537,2.0,0.18,0.195,0.008,0.977,0.99,0.0,0.985,0.01,0.0,0.9229999999999999,0.244,0.251,0.506,0.268,0.389,0.389,0.222,90.9,45.6,44.7,42.1,58.8,5.0,0.0,105.0,29.0,59.0,0.0,0.0,5.0,4.0,0.0,0.304964539,1.0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0
True,False,True,647.0,479.0,634,False,False,27.0,26.0,28.0,28.0,25.0,24.0,24.0,19.0,8853.83,0.612,0.215,0.073,0.09,0.01,1226.2,1263.02,6364.61,60.0,62.0,55.0,57.6,70.0,100.0,919.0,0.34,0.07,0.35,0.0,0.937,0.31,18.08,0.15,0.0,1.74,0.95,0.84,27.95,0.16,0.0,1.07,0.951,0.83,0.01,1999.0,13.77,17.82,46.0,1.18,634.0,1.11,0.973,0.18899999999999997,0.21600000000000003,0.595,3.0,0.21600000000000003,0.19899999999999998,0.0,0.9840000000000001,0.8859999999999999,0.21100000000000002,0.252,0.537,2.0,0.18,0.195,0.008,0.977,0.99,0.0,0.985,0.01,0.0,0.9229999999999999,0.244,0.251,0.506,0.268,0.389,0.389,0.222,90.9,51.7,55.6,51.1,63.9,6.0,1.0,84.0,26.0,169.0,1.0,0.0,12.0,18.0,1.0,0.559157212,0.0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0
True,False,True,420.0,479.0,634,False,False,22.0,22.0,24.0,29.0,25.0,24.0,24.0,19.0,8853.83,0.612,0.215,0.073,0.09,0.01,1226.2,1263.02,6364.61,50.0,52.0,43.0,70.6,56.0,91.0,919.0,0.34,0.07,0.35,0.0,0.9359999999999999,0.48,30.71,0.48,0.0,0.99,0.95,0.84,27.95,0.16,0.0,1.07,0.951,0.83,0.01,2002.0,25.82,17.82,46.0,1.53,634.0,1.11,0.86,0.207,0.31,0.483,0.0,0.172,0.21600000000000003,0.14,0.981,0.8859999999999999,0.21100000000000002,0.252,0.537,2.0,0.18,0.195,0.008,0.977,0.99,0.0,0.985,0.01,0.0,0.9229999999999999,0.244,0.251,0.506,0.268,0.389,0.389,0.222,93.1,42.9,32.8,39.4,45.2,1.0,0.0,109.0,49.0,55.0,0.0,0.0,1.0,3.0,0.0,0.256790123,1.0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,1,0,0,0,0
True,False,True,395.0,479.0,634,False,False,23.0,25.0,19.0,23.0,25.0,24.0,24.0,19.0,8853.83,0.612,0.215,0.073,0.09,0.01,1226.2,1263.02,6364.61,61.0,63.0,50.0,79.6,77.0,88.0,919.0,0.34,0.07,0.35,0.0,0.9420000000000001,0.25,28.61,0.0,0.0,0.9,0.95,0.84,27.95,0.16,0.0,1.07,0.951,0.83,0.02,2000.0,21.5,17.82,40.0,1.38,634.0,1.11,0.818,0.214,0.214,0.5710000000000001,1.0,0.222,0.08,0.182,0.938,0.8859999999999999,0.21100000000000002,0.252,0.537,2.0,0.18,0.195,0.008,0.977,0.99,0.0,0.985,0.01,0.0,0.9229999999999999,0.244,0.251,0.506,0.268,0.389,0.389,0.222,78.3,38.1,32.5,39.5,73.3,0.0,0.0,69.0,55.0,94.0,3.0,0.0,7.0,11.0,3.0,0.418181818,1.0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0
True,False,True,684.0,684.0,634,False,False,23.0,21.0,22.0,22.0,23.0,21.0,22.0,24.0,8938.48,0.609,0.203,0.086,0.095,0.006999999999999999,1305.75,1756.12,5876.61,68.0,65.0,63.0,94.3,75.0,100.0,912.0,0.65,0.13,0.38,0.0,0.955,0.44,15.94,0.0,0.0,1.05,0.951,0.44,15.94,0.0,0.0,1.28,0.951,0.83,0.01,1994.0,14.8,18.11,61.0,1.3,237.0,1.03,0.935,0.239,0.326,0.435,5.0,0.174,0.2,0.022000000000000002,1.0,0.935,0.239,0.326,0.435,5.0,0.174,0.2,0.043,1.0,0.993,0.0,0.996,0.006999999999999999,0.0,0.9229999999999999,0.244,0.251,0.506,0.268,0.6,0.4,0.0,90.9,38.8,46.3,49.3,63.7,11.0,3.0,89.0,111.0,94.0,1.0,0.0,15.0,18.0,1.0,0.27987897100000003,1.0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0
True,False,True,623.0,625.0,634,False,False,19.0,19.0,24.0,25.0,20.0,21.0,22.0,17.0,10347.66,0.607,0.201,0.094,0.095,0.003,1655.91,1904.09,6787.66,47.0,51.0,39.0,56.2,63.0,78.0,878.0,0.6,0.08,0.23,0.0,0.95,1.28,14.93,0.0,0.0,0.0,0.945,1.12,8.4,0.0,0.0,1.28,0.951,0.83,0.0,0.0,0.0,0.0,55.0,1.41,625.0,1.57,0.705,0.396,0.10400000000000001,0.5,5.0,0.271,0.239,0.253,1.0,0.747,0.37,0.12,0.511,6.0,0.304,0.301,0.011000000000000001,1.0,0.986,1.0,0.992,0.013999999999999999,0.0,0.9229999999999999,0.244,0.251,0.506,0.268,0.75,0.16699999999999998,0.083,59.2,43.1,39.0,38.3,59.1,43.0,1.0,8.0,125.0,139.0,0.0,0.0,17.0,18.0,0.0,0.39123376600000004,1.0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,1,0,1,0,0,0
True,False,False,373.0,496.0,634,False,False,13.0,19.0,15.0,13.0,18.0,20.0,19.0,13.0,8336.01,0.633,0.21600000000000003,0.08,0.064,0.006999999999999999,879.35,1395.28,6061.38,56.0,55.0,49.0,91.6,66.0,95.0,963.0,0.34,0.0,0.38,0.0,0.946,2.95,65.42,0.0,0.0,0.95,0.951,0.96,21.47,0.05,0.0,1.16,0.951,0.83,0.07,2005.0,20.76,19.94,41.0,1.14,659.0,1.11,0.8440000000000001,0.281,0.21899999999999997,0.5,7.0,0.188,0.126,0.156,0.8909999999999999,0.9309999999999999,0.17800000000000002,0.26,0.562,6.0,0.297,0.09699999999999999,0.0,0.963,0.914,0.985,0.983,0.086,0.015,0.9229999999999999,0.244,0.251,0.506,0.268,0.429,0.47600000000000003,0.095,80.8,37.3,27.2,41.3,58.8,0.0,14.0,21.0,76.0,73.0,0.0,0.0,8.0,17.0,0.0,0.390957447,1.0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0
False,False,False,542.0,496.0,634,False,False,22.0,22.0,22.0,23.0,18.0,20.0,19.0,13.0,8336.01,0.633,0.21600000000000003,0.08,0.064,0.006999999999999999,879.35,1395.28,6061.38,66.0,65.0,58.0,89.0,80.0,100.0,963.0,0.34,0.0,0.38,0.0,0.958,0.18,9.04,0.18,0.0,0.86,0.951,0.96,21.47,0.05,0.0,1.16,0.951,0.83,0.02,1997.0,12.72,19.94,42.0,1.2,659.0,1.11,1.0,0.055999999999999994,0.222,0.722,6.0,0.278,0.086,0.0,0.963,0.9309999999999999,0.17800000000000002,0.26,0.562,6.0,0.297,0.09699999999999999,0.0,0.963,0.914,0.985,0.983,0.086,0.015,0.9229999999999999,0.244,0.251,0.506,0.268,0.429,0.47600000000000003,0.095,100.0,46.3,49.1,54.2,74.3,2.0,8.0,3.0,17.0,217.0,0.0,0.0,13.0,18.0,0.0,0.8059701490000001,0.0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0
False,False,False,689.0,496.0,634,False,False,17.0,21.0,17.0,21.0,18.0,20.0,19.0,13.0,8336.01,0.633,0.21600000000000003,0.08,0.064,0.006999999999999999,879.35,1395.28,6061.38,67.0,67.0,56.0,93.2,80.0,100.0,963.0,0.34,0.0,0.38,0.0,0.956,0.73,14.51,0.0,0.0,0.92,0.951,0.96,21.47,0.05,0.0,1.16,0.951,0.83,0.01,2001.0,10.48,19.94,48.0,1.12,659.0,1.11,0.92,0.22,0.34,0.44,6.0,0.38,0.121,0.06,0.985,0.9309999999999999,0.17800000000000002,0.26,0.562,6.0,0.297,0.09699999999999999,0.0,0.963,0.914,0.985,0.983,0.086,0.015,0.9229999999999999,0.244,0.251,0.506,0.268,0.429,0.47600000000000003,0.095,92.2,54.7,42.2,55.2,80.3,1.0,2.0,27.0,5.0,258.0,0.0,0.0,6.0,7.0,0.0,0.845896147,0.0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0
False,False,False,380.0,496.0,634,False,False,19.0,16.0,21.0,27.0,18.0,20.0,19.0,13.0,8336.01,0.633,0.21600000000000003,0.08,0.064,0.006999999999999999,879.35,1395.28,6061.38,54.0,59.0,45.0,61.4,74.0,85.0,963.0,0.34,0.0,0.38,0.0,0.95,0.53,8.68,0.0,0.0,0.91,0.951,0.96,21.47,0.05,0.0,1.16,0.951,0.83,0.06,2004.0,18.86,19.94,40.0,1.18,659.0,1.11,0.9640000000000001,0.14300000000000002,0.214,0.643,4.0,0.29600000000000004,0.035,0.036000000000000004,1.0,0.9309999999999999,0.17800000000000002,0.26,0.562,6.0,0.297,0.09699999999999999,0.0,0.963,0.914,0.985,0.983,0.086,0.015,0.9229999999999999,0.244,0.251,0.506,0.268,0.429,0.47600000000000003,0.095,100.0,43.3,41.1,44.3,59.0,0.0,1.0,20.0,23.0,158.0,0.0,0.0,8.0,6.0,0.0,0.7518427520000001,0.0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,1,0,0,1,0,0,0
False,False,True,704.0,478.0,634,False,False,21.0,23.0,22.0,30.0,21.0,20.0,23.0,16.0,9567.7,0.611,0.21100000000000002,0.09699999999999999,0.068,0.013000000000000001,1127.27,1867.71,6572.72,63.0,61.0,61.0,69.2,76.0,100.0,960.0,0.42,0.08,0.48,0.0,0.938,0.28,8.66,0.0,0.0,2.41,0.943,0.28,8.08,0.0,0.0,1.59,0.951,0.83,0.0,2001.0,15.94,26.03,57.0,1.36,697.0,1.42,0.978,0.217,0.239,0.5429999999999999,6.0,0.217,0.145,0.022000000000000002,1.0,0.99,0.22899999999999998,0.26,0.51,4.0,0.16699999999999998,0.165,0.0,1.0,1.0,0.995,0.9990000000000001,0.0,0.005,0.9229999999999999,0.244,0.251,0.506,0.268,0.474,0.368,0.158,100.0,52.6,56.7,44.2,65.8,2.0,0.0,20.0,4.0,281.0,0.0,0.0,13.0,10.0,0.0,0.878012048,0.0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0
False,False,True,305.0,478.0,634,False,False,19.0,17.0,25.0,0.0,21.0,20.0,23.0,0.0,9567.7,0.611,0.21100000000000002,0.09699999999999999,0.068,0.013000000000000001,1127.27,1867.71,6572.72,53.0,52.0,49.0,57.0,70.0,91.0,960.0,0.42,0.08,0.48,0.0,0.9440000000000001,0.33,5.9,0.0,0.0,1.77,0.943,0.28,8.08,0.0,0.0,1.59,0.951,0.83,0.0,2001.0,24.15,26.03,37.0,1.32,697.0,1.42,1.0,0.381,0.19,0.429,2.0,0.095,0.243,0.0,1.0,0.99,0.22899999999999998,0.26,0.51,4.0,0.16699999999999998,0.165,0.0,1.0,1.0,0.995,0.9990000000000001,0.0,0.005,0.9229999999999999,0.244,0.251,0.506,0.268,0.474,0.368,0.158,0.0,44.7,53.6,43.9,63.2,0.0,0.0,12.0,1.0,120.0,0.0,0.0,4.0,4.0,0.0,0.891304348,0.0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,1,0,0,0
False,False,True,426.0,478.0,634,False,False,23.0,20.0,22.0,15.0,21.0,20.0,23.0,16.0,9567.7,0.611,0.21100000000000002,0.09699999999999999,0.068,0.013000000000000001,1127.27,1867.71,6572.72,58.0,59.0,53.0,81.9,63.0,100.0,960.0,0.42,0.08,0.48,0.0,0.946,0.23,8.69,0.0,0.0,1.78,0.943,0.28,8.08,0.0,0.0,1.59,0.951,0.83,0.0,1998.0,19.25,26.03,66.0,1.94,697.0,1.42,1.0,0.138,0.345,0.517,4.0,0.138,0.126,0.0,1.0,0.99,0.22899999999999998,0.26,0.51,4.0,0.16699999999999998,0.165,0.0,1.0,1.0,0.995,0.9990000000000001,0.0,0.005,0.9229999999999999,0.244,0.251,0.506,0.268,0.474,0.368,0.158,100.0,44.2,48.5,42.3,52.5,0.0,1.0,6.0,11.0,167.0,0.0,0.0,6.0,9.0,0.0,0.853012048,0.0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0
False,False,True,600.0,463.0,634,False,False,20.0,23.0,23.0,26.0,18.0,18.0,20.0,18.0,8841.14,0.61,0.215,0.057999999999999996,0.1,0.017,1106.27,1496.4,6238.47,68.0,61.0,65.0,92.5,83.0,100.0,1019.0,0.25,0.08,0.53,0.0,0.953,0.67,11.17,0.0,0.0,0.82,0.95,0.76,11.45,0.11,0.0,1.01,0.951,0.83,0.04,2001.0,18.56,22.41,55.0,1.28,588.0,1.0,1.0,0.05,0.175,0.775,9.0,0.537,0.063,0.0,1.0,1.0,0.141,0.16399999999999998,0.695,6.0,0.426,0.09300000000000001,0.0,0.997,0.997,0.983,0.985,0.003,0.017,0.9229999999999999,0.244,0.251,0.506,0.268,0.368,0.474,0.158,100.0,56.4,45.5,55.1,72.4,0.0,0.0,127.0,1.0,167.0,0.0,0.0,6.0,6.0,0.0,0.570957096,0.0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,1,1
False,False,True,365.0,463.0,634,False,True,12.0,11.0,12.0,19.0,18.0,18.0,20.0,18.0,8841.14,0.61,0.215,0.057999999999999996,0.1,0.017,1106.27,1496.4,6238.47,69.0,70.0,60.0,87.2,88.0,100.0,1019.0,0.25,0.08,0.53,0.0,0.951,0.82,9.59,0.27,0.0,0.61,0.95,0.76,11.45,0.11,0.0,1.01,0.951,0.83,0.05,1995.0,31.62,22.41,37.0,1.16,588.0,1.0,1.0,0.07400000000000001,0.222,0.7040000000000001,6.0,0.37,0.071,0.0,1.0,1.0,0.141,0.16399999999999998,0.695,6.0,0.426,0.09300000000000001,0.0,0.997,0.997,0.983,0.985,0.003,0.017,0.9229999999999999,0.244,0.251,0.506,0.268,0.368,0.474,0.158,78.4,57.7,52.2,49.8,78.7,0.0,0.0,24.0,4.0,158.0,1.0,0.0,3.0,4.0,1.0,0.8112676059999999,0.0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,1,1
True,False,True,423.0,463.0,634,False,False,22.0,20.0,19.0,26.0,18.0,18.0,20.0,18.0,8841.14,0.61,0.215,0.057999999999999996,0.1,0.017,1106.27,1496.4,6238.47,47.0,49.0,40.0,50.0,67.0,70.0,1019.0,0.25,0.08,0.53,0.0,0.95,0.0,16.78,0.0,0.0,1.0,0.95,0.76,11.45,0.11,0.0,1.01,0.951,0.83,0.01,2005.0,24.27,22.41,37.0,1.23,588.0,1.0,1.0,0.35700000000000004,0.071,0.5710000000000001,4.0,0.28600000000000003,0.071,0.0,0.982,1.0,0.141,0.16399999999999998,0.695,6.0,0.426,0.09300000000000001,0.0,0.997,0.997,0.983,0.985,0.003,0.017,0.9229999999999999,0.244,0.251,0.506,0.268,0.368,0.474,0.158,71.2,47.1,46.8,44.2,61.7,3.0,1.0,44.0,13.0,147.0,0.0,0.0,17.0,6.0,0.0,0.692493947,0.0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,1,0,1,1
False,False,True,463.0,463.0,634,False,False,18.0,16.0,26.0,26.0,18.0,18.0,20.0,18.0,8841.14,0.61,0.215,0.057999999999999996,0.1,0.017,1106.27,1496.4,6238.47,68.0,71.0,61.0,74.3,81.0,94.0,1019.0,0.25,0.08,0.53,0.0,0.95,1.51,8.42,0.22,0.0,0.79,0.95,0.76,11.45,0.11,0.0,1.01,0.951,0.83,0.03,2004.0,22.97,22.41,34.0,1.0,588.0,1.0,1.0,0.121,0.182,0.6970000000000001,3.0,0.455,0.15,0.0,1.0,1.0,0.141,0.16399999999999998,0.695,6.0,0.426,0.09300000000000001,0.0,0.997,0.997,0.983,0.985,0.003,0.017,0.9229999999999999,0.244,0.251,0.506,0.268,0.368,0.474,0.158,94.2,65.2,55.7,55.3,70.6,1.0,1.0,30.0,7.0,201.0,0.0,0.0,3.0,5.0,0.0,0.825,0.0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0,1,0,0,0,1
False,False,False,186.0,186.0,634,False,True,0.0,22.0,24.0,24.0,0.0,22.0,24.0,21.0,10017.04,0.639,0.221,0.069,0.067,0.004,883.95,2341.34,6791.75,70.0,76.0,52.0,83.4,87.0,94.0,1056.0,0.22,0.19,0.55,0.0,0.9620000000000001,0.0,3.23,0.0,0.0,0.91,0.971,0.0,3.23,0.0,0.0,1.02,0.951,0.83,0.0,0.0,0.0,0.0,16.0,0.73,116.0,0.97,0.9420000000000001,0.071,0.35700000000000004,0.5710000000000001,1.0,0.133,0.0,0.057999999999999996,1.0,0.9440000000000001,0.071,0.35700000000000004,0.5710000000000001,1.0,0.133,0.0,0.0,1.0,0.0,1.0,0.996,0.0,0.0,0.9229999999999999,0.244,0.251,0.506,0.268,0.667,0.33299999999999996,0.0,75.0,0.0,56.7,55.8,74.7,0.0,0.0,22.0,6.0,63.0,0.0,0.0,7.0,2.0,0.0,0.660606061,0.0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0
False,False,True,355.0,355.0,634,False,False,21.0,26.0,23.0,19.0,21.0,26.0,23.0,17.0,10145.04,0.606,0.201,0.115,0.07200000000000001,0.006,1492.21,2134.17,6518.66,68.0,65.0,65.0,83.4,79.0,100.0,980.0,0.38,0.19,0.53,0.0,0.9490000000000001,1.13,7.04,0.0,0.0,0.54,0.953,1.13,7.04,0.0,0.0,1.09,0.951,0.83,0.0,1993.0,21.86,15.05,44.0,1.38,160.0,1.23,1.0,0.29600000000000004,0.07400000000000001,0.63,3.0,0.29600000000000004,0.24600000000000002,0.0,0.868,1.0,0.29600000000000004,0.07400000000000001,0.63,3.0,0.29600000000000004,0.24100000000000002,0.0,0.868,0.973,0.0,0.919,0.027000000000000003,0.0,0.9229999999999999,0.244,0.251,0.506,0.268,0.5,0.25,0.25,100.0,50.4,48.9,54.8,71.0,0.0,3.0,42.0,18.0,120.0,0.0,0.0,4.0,6.0,0.0,0.6733524359999999,0.0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0
True,False,False,395.0,395.0,634,False,False,21.0,21.0,16.0,21.0,21.0,21.0,16.0,20.0,11490.3,0.598,0.212,0.079,0.091,0.02,1380.82,2143.79,7965.69,57.0,55.0,53.0,81.7,66.0,100.0,977.0,0.42,0.11,0.6,0.0,0.9420000000000001,1.52,5.06,0.0,0.0,0.7,0.9359999999999999,1.52,5.06,0.0,0.0,0.85,0.951,0.83,0.0,0.0,0.0,0.0,31.0,1.0,138.0,1.07,0.946,0.18899999999999997,0.35100000000000003,0.45899999999999996,8.0,0.27,0.158,0.054000000000000006,0.9520000000000001,0.946,0.18899999999999997,0.35100000000000003,0.45899999999999996,8.0,0.27,0.158,0.0,0.9520000000000001,0.9520000000000001,0.0,0.966,0.048,0.0,0.9229999999999999,0.244,0.251,0.506,0.268,0.75,0.25,0.0,100.0,44.9,47.7,39.4,65.9,60.0,1.0,6.0,1.0,158.0,0.0,0.0,8.0,9.0,0.0,0.6719817770000001,0.0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0
False,False,True,500.0,379.0,634,False,False,15.0,17.0,19.0,24.0,17.0,17.0,19.0,15.0,10491.7,0.623,0.209,0.087,0.07200000000000001,0.009000000000000001,1225.48,3321.62,5944.6,68.0,68.0,63.0,82.5,73.0,100.0,1041.0,0.44,0.12,0.51,0.0,0.9540000000000001,0.0,4.2,0.2,0.0,0.79,0.946,0.13,6.2,0.13,0.0,0.86,0.951,0.83,0.02,1998.0,31.19,27.81,19.0,0.46,112.0,0.42,0.956,0.222,0.289,0.489,7.0,0.311,0.065,0.044000000000000004,0.986,0.9570000000000001,0.18600000000000003,0.314,0.5,6.0,0.275,0.07400000000000001,0.0,0.972,1.0,0.98,0.9840000000000001,0.0,0.02,0.9229999999999999,0.244,0.251,0.506,0.268,0.556,0.0,0.444,82.6,57.8,50.3,58.6,76.9,0.0,0.0,21.0,23.0,180.0,1.0,0.0,15.0,20.0,1.0,0.7414141409999999,0.0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,1,0,0,1,0,0,0,1
False,False,True,258.0,379.0,634,False,False,19.0,17.0,19.0,18.0,17.0,17.0,19.0,15.0,10491.7,0.623,0.209,0.087,0.07200000000000001,0.009000000000000001,1225.48,3321.62,5944.6,60.0,64.0,48.0,71.6,82.0,93.0,1041.0,0.44,0.12,0.51,0.0,0.95,0.39,10.08,0.0,0.0,0.71,0.946,0.13,6.2,0.13,0.0,0.86,0.951,0.83,0.05,2001.0,35.29,27.81,10.0,0.56,112.0,0.42,0.958,0.12,0.36,0.52,5.0,0.20800000000000002,0.07,0.042,0.9440000000000001,0.9570000000000001,0.18600000000000003,0.314,0.5,6.0,0.275,0.07400000000000001,0.0,0.972,1.0,0.98,0.9840000000000001,0.0,0.02,0.9229999999999999,0.244,0.251,0.506,0.268,0.556,0.0,0.444,94.4,54.1,50.0,51.2,75.3,0.0,0.0,7.0,0.0,109.0,0.0,0.0,1.0,0.0,0.0,0.9449152540000001,0.0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,1,0,1,0,0,0,1
