agency_code,pct_rating_P1_Accomplished,pct_rating_P1_Developing,pct_rating_P1_Distinguished,pct_rating_P1_NotDemostrated,pct_rating_P1_Proficient,pct_rating_P2_Accomplished,pct_rating_P2_Developing,pct_rating_P2_Distinguished,pct_rating_P2_NotDemostrated,pct_rating_P2_Proficient,pct_rating_P3_Accomplished,pct_rating_P3_Developing,pct_rating_P3_Distinguished,pct_rating_P3_NotDemostrated,pct_rating_P3_Proficient,pct_rating_P4_Accomplished,pct_rating_P4_Developing,pct_rating_P4_Distinguished,pct_rating_P4_NotDemostrated,pct_rating_P4_Proficient,pct_rating_P5_Accomplished,pct_rating_P5_Developing,pct_rating_P5_Distinguished,pct_rating_P5_NotDemostrated,pct_rating_P5_Proficient,pct_rating_P6_Accomplished,pct_rating_P6_Developing,pct_rating_P6_Distinguished,pct_rating_P6_NotDemostrated,pct_rating_P6_Proficient,pct_rating_P7_Accomplished,pct_rating_P7_Developing,pct_rating_P7_Distinguished,pct_rating_P7_NotDemostrated,pct_rating_P7_Proficient,pct_rating_PS_DoesNotMeetExpectedGrowth,pct_rating_PS_ExceedsExpectedGrowth,pct_rating_PS_MeetsExpectedGrowth,pct_rating_T1_Accomplished,pct_rating_T1_Developing,pct_rating_T1_Distinguished,pct_rating_T1_NotDemostrated,pct_rating_T1_Proficient,pct_rating_T2_Accomplished,pct_rating_T2_Developing,pct_rating_T2_Distinguished,pct_rating_T2_NotDemostrated,pct_rating_T2_Proficient,pct_rating_T3_Accomplished,pct_rating_T3_Developing,pct_rating_T3_Distinguished,pct_rating_T3_NotDemostrated,pct_rating_T3_Proficient,pct_rating_T4_Accomplished,pct_rating_T4_Developing,pct_rating_T4_Distinguished,pct_rating_T4_NotDemostrated,pct_rating_T4_Proficient,pct_rating_T5_Accomplished,pct_rating_T5_Developing,pct_rating_T5_Distinguished,pct_rating_T5_NotDemostrated,pct_rating_T5_Proficient,pct_rating_TS_DoesNotMeetExpectedGrowth,pct_rating_TS_ExceedsExpectedGrowth,pct_rating_TS_MeetsExpectedGrowth
800346,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.833,0.042,,,0.125,0.417,0.083,0.083,,0.417,0.333,0.083,,,0.583,0.667,0.042,,,0.292,0.583,0.083,,,0.333,0.737,,0.263
800347,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.667,,0.29600000000000004,,0.037000000000000005,0.7,,0.3,,,0.7,,0.1,,0.2,0.815,,0.185,,,0.7,,0.2,,0.1,0.421,0.053,0.526
800348,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.7,,0.2,,0.1,0.5,,0.333,,0.16699999999999998,0.5,,0.333,,0.16699999999999998,0.6,,0.25,,0.15,0.5,,0.333,,0.16699999999999998,0.188,0.188,0.625
800352,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.591,,,,0.409,,,,,1.0,,,,,1.0,0.5,,,,0.5,,,,,1.0,,0.35,0.65
800356,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.545,,0.212,,0.242,0.556,,,,0.444,0.222,,,,0.778,0.5760000000000001,,0.152,,0.273,0.222,,,,0.778,0.12,0.2,0.68
800358,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.281,,0.094,,0.625,0.267,,,,0.733,0.067,,,,0.933,0.281,,0.031,,0.688,0.133,,,,0.867,0.056,0.333,0.611
800359,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.625,,0.094,,0.281,0.455,,0.091,,0.455,0.273,,0.091,,0.636,0.625,,0.031,,0.344,0.364,,,,0.636,0.28,0.12,0.6
800360,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.265,0.029,0.17600000000000002,,0.529,0.105,0.053,,,0.8420000000000001,0.053,0.105,0.053,,0.789,0.353,0.059,0.029,,0.5589999999999999,0.105,0.053,,,0.8420000000000001,0.238,0.19,0.5710000000000001
800361,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.4370000000000001,,0.07,,0.493,0.677,,0.032,,0.29,0.71,,,,0.29,0.69,,0.028,,0.282,0.32299999999999995,,,,0.677,0.085,0.362,0.5529999999999999
800362,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.154,0.103,0.077,,0.667,0.105,0.263,,,0.632,0.053,0.526,,,0.421,0.154,0.308,0.026,,0.513,,0.579,,,0.421,0.194,,0.8059999999999999
800363,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.45,,0.1,,0.45,0.436,,0.077,,0.487,0.462,,0.077,,0.462,0.475,,0.075,,0.45,0.487,,0.077,,0.436,0.34600000000000003,,0.654
800364,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.727,,0.242,,0.03,0.727,,0.182,,0.091,0.636,,0.182,,0.182,0.667,,0.273,,0.061,0.636,,0.182,,0.182,0.208,0.083,0.708
800366,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.441,0.029,0.118,,0.412,0.467,0.067,,,0.467,0.2,,0.067,,0.733,0.706,,0.029,,0.265,0.2,,,,0.8,0.12,0.16,0.72
800368,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.652,,0.087,,0.261,0.5,,,,0.5,0.5,,,,0.5,0.696,,,,0.304,0.5,,,,0.5,,0.25,0.75
800372,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.682,,0.182,,0.136,1.0,,,,,0.462,,0.077,,0.462,0.636,,0.136,,0.227,0.6920000000000001,,0.077,,0.231,0.059,0.118,0.8240000000000001
800373,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.32299999999999995,,0.032,,0.645,0.125,,,,0.875,0.125,0.063,,,0.813,0.32299999999999995,0.097,0.032,,0.5479999999999999,0.125,,,,0.875,0.588,0.059,0.353
800376,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.25,0.025,,,0.725,0.154,0.115,,,0.731,0.154,0.038,,,0.8079999999999999,0.15,0.075,,,0.775,0.077,0.115,,,0.8079999999999999,0.522,0.043,0.435
800377,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.5589999999999999,,0.029,,0.412,0.444,,0.056,,0.5,0.444,,,,0.556,0.441,,,,0.5589999999999999,0.278,,0.056,,0.667,0.524,0.048,0.429
800392,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.667,0.056,0.028,,0.25,0.438,0.188,0.125,,0.25,0.375,0.188,0.063,,0.375,0.556,0.056,,,0.389,0.438,0.188,0.063,,0.313,0.2,0.04,0.76
800394,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.125,,0.875,,,1.0,,,,,1.0,,,,,0.75,,0.25,,,1.0,,,,,,0.14300000000000002,0.857
800396,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.5,,0.161,,0.339,0.5710000000000001,,0.036000000000000004,,0.393,0.429,,0.107,,0.464,0.643,,0.107,,0.25,0.393,,0.071,,0.536,0.306,0.222,0.472
800398,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.478,0.043,,,0.478,0.12,0.16,,,0.72,0.2,0.08,,,0.72,0.28300000000000003,0.087,0.022,,0.609,0.28,0.24,,,0.48,0.258,0.29,0.452
800400,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.39,0.034,0.085,,0.4920000000000001,0.375,0.083,,,0.542,0.125,0.16699999999999998,,,0.708,0.271,0.051,0.102,,0.5760000000000001,0.292,0.16699999999999998,0.042,,0.5,0.316,0.316,0.368
800408,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.645,,0.081,,0.274,0.654,0.038,0.038,,0.269,0.5770000000000001,,,,0.423,0.71,,0.048,,0.242,0.5379999999999999,0.038,,,0.423,0.136,0.273,0.591
800410,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.342,,0.053,,0.605,0.4,,,,0.6,0.333,,,,0.667,0.421,,,,0.579,0.467,,,,0.5329999999999999,0.455,0.045,0.5
800412,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.591,,0.364,,0.045,1.0,,,,,1.0,,,,,0.591,,0.273,,0.136,1.0,,,,,0.118,0.235,0.647
800LEA,0.597,0.013,0.208,,0.182,0.481,,0.312,,0.208,0.481,0.013,0.26,,0.247,0.545,,0.234,,0.221,0.61,0.013,0.221,,0.156,0.519,0.026,0.273,,0.182,0.597,0.013,0.247,,0.14300000000000002,0.455,0.221,0.325,,,,,,,,,,,,,,,,,,,,,,,,,,,,
810000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.5,,,,0.5,1.0,,,,,,,,,1.0,0.5,,,,0.5,,,,,1.0,,,
810216,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.333,,0.667,1.0,,,,,,,0.5,,0.5,0.333,,,,0.667,0.5,,0.5,,,,,
810324,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.5770000000000001,,0.019,,0.404,0.607,,0.036000000000000004,,0.35700000000000004,0.393,,0.036000000000000004,,0.5710000000000001,0.5379999999999999,,0.019,,0.442,0.393,,,,0.607,0.17600000000000002,0.324,0.5
810326,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.595,0.027000000000000003,,,0.378,0.462,0.038,,,0.5,0.462,0.077,,,0.462,0.541,0.108,,,0.35100000000000003,0.462,0.077,,,0.462,0.35700000000000004,0.071,0.5710000000000001
810328,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.333,,0.5,,0.16699999999999998,0.333,,0.16699999999999998,,0.5,0.5,,,,0.5,0.5,,0.333,,0.16699999999999998,0.333,,0.16699999999999998,,0.5,0.2,0.267,0.5329999999999999
810336,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.5,,0.353,,0.147,0.684,,0.263,,0.053,0.579,,0.158,,0.263,0.5589999999999999,,0.353,,0.08800000000000001,0.632,,0.105,,0.263,0.182,0.318,0.5
810340,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.6729999999999999,,0.14300000000000002,,0.184,0.69,,0.069,,0.241,0.69,,0.103,,0.207,0.7759999999999999,,0.061,,0.163,0.69,,0.172,,0.138,0.303,0.303,0.394
810342,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.278,0.028,0.083,,0.611,0.217,0.043,0.043,,0.696,0.348,,0.043,,0.609,0.417,0.028,0.028,,0.528,0.217,,0.087,,0.696,0.192,0.192,0.615
810344,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.6579999999999999,,0.263,,0.079,0.7390000000000001,,0.261,,,0.826,,0.13,,0.043,0.921,,0.053,,0.026,0.957,,,,0.043,0.12,0.16,0.72
810350,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.435,,0.522,,0.043,0.429,,0.429,,0.14300000000000002,0.7140000000000001,,0.214,,0.071,0.391,,0.565,,0.043,0.28600000000000003,,0.643,,0.071,0.316,0.105,0.579
810360,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.519,,,,0.481,0.563,,,,0.438,0.438,,,,0.563,0.481,,0.037000000000000005,,0.481,0.375,,0.063,,0.563,0.238,0.095,0.667
810364,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.882,,,,0.118,0.667,,,,0.333,0.667,0.16699999999999998,,,0.16699999999999998,0.765,0.059,,,0.17600000000000002,0.5,0.16699999999999998,0.16699999999999998,,0.16699999999999998,0.214,0.071,0.7140000000000001
810370,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.667,,0.278,,0.056,0.727,,0.273,,,0.727,,0.091,,0.182,0.944,,0.056,,,0.455,,0.455,,0.091,0.071,0.14300000000000002,0.7859999999999999
810378,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.595,,0.27,,0.135,0.667,,0.19,,0.14300000000000002,0.5710000000000001,,0.14300000000000002,,0.28600000000000003,0.703,,0.189,,0.108,0.7140000000000001,,0.19,,0.095,0.241,0.138,0.621
810384,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.61,,0.16899999999999998,,0.22,0.5379999999999999,0.026,0.231,,0.205,0.513,0.026,0.051,,0.41,0.627,0.017,0.136,,0.22,0.282,0.128,0.462,,0.128,0.39,0.195,0.415
810385,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.833,,0.16699999999999998,,,0.333,,0.667,,,1.0,,,,,1.0,,,,,0.667,,0.333,,,,0.16699999999999998,0.833
810386,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.8,,0.1,,0.1,1.0,,,,,0.667,,,,0.333,1.0,,,,,0.667,,,,0.333,1.0,,
810388,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.448,,0.483,,0.069,0.4,,0.5,,0.1,0.65,,0.25,,0.1,0.483,,0.448,,0.069,0.4,,0.5,,0.1,0.235,0.059,0.706
810396,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.7240000000000001,,0.138,,0.138,0.833,,0.111,,0.056,0.778,,0.111,,0.111,0.7240000000000001,,0.069,,0.207,0.722,,0.111,,0.16699999999999998,0.15,0.1,0.75
810400,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.235,,0.765,,,0.2,,0.8,,,0.4,,0.6,,,0.588,,0.412,,,0.4,,0.6,,,0.1,0.1,0.8
810LEA,0.429,,0.314,,0.257,0.514,,0.314,,0.171,0.514,,0.171,,0.314,0.5429999999999999,,0.14300000000000002,,0.314,0.514,,0.314,,0.171,0.371,,0.343,,0.28600000000000003,0.5710000000000001,,0.2,,0.229,0.257,0.14300000000000002,0.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,
81A000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,1.0,,,,,,,,
820312,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.87,,0.043,,0.087,0.667,,,,0.333,0.667,,,,0.333,0.565,,,,0.435,0.333,,,,0.667,0.17600000000000002,0.294,0.529
820320,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.833,,0.125,,0.042,0.857,,,,0.14300000000000002,0.857,,,,0.14300000000000002,0.833,,0.125,,0.042,0.857,,,,0.14300000000000002,0.067,0.267,0.667
820324,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.8,,0.2,,,0.333,,0.333,,0.333,0.667,,,,0.333,0.7,,0.1,,0.2,0.667,,,,0.333,0.1,0.6,0.3
820340,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.852,,,,0.14800000000000002,0.909,,,,0.091,0.273,,,,0.727,0.889,,,,0.111,0.455,,,,0.545,0.211,0.158,0.632
820346,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.056,,,,0.944,0.429,,,,0.5710000000000001,,,,,1.0,,,,,1.0,,,,,1.0,0.2,0.12,0.68
820347,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.56,0.04,,,0.4,0.25,0.125,,,0.625,0.25,0.125,,,0.625,0.56,0.04,,,0.4,0.125,0.125,,,0.75,0.444,0.056,0.5
820348,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.515,,0.03,,0.455,0.368,,,,0.632,0.474,,,,0.526,0.485,,0.03,,0.485,0.316,,,,0.684,0.261,0.261,0.478
820349,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.414,,0.069,,0.517,0.462,,,,0.5379999999999999,,,,,1.0,0.414,,,,0.586,0.077,,,,0.923,0.211,0.158,0.632
820350,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.133,,,,0.867,,,,,1.0,,0.111,,,0.889,0.067,,,,0.933,,0.111,,,0.889,,0.444,0.556
820352,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.6509999999999999,,0.163,,0.18600000000000005,0.9,,,,0.1,0.7,,0.1,,0.2,0.7440000000000001,,0.116,,0.14,0.8,,,,0.2,0.094,0.344,0.563
820354,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.303,,,,0.6970000000000001,0.063,,,,0.938,0.125,,,,0.875,0.152,,,,0.848,0.063,,,,0.938,0.28600000000000003,0.333,0.381
820364,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.667,,,,0.333,0.444,,,,0.556,0.222,,,,0.778,0.619,,,,0.381,0.111,,,,0.889,,0.235,0.765
820370,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.154,0.077,0.038,,0.731,,0.17600000000000002,,,0.8240000000000001,,0.059,,,0.941,0.038,0.154,,,0.8079999999999999,,0.059,,,0.941,0.235,0.059,0.706
820372,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.107,,0.036000000000000004,,0.857,0.063,,0.063,,0.875,,0.25,0.063,,0.688,,0.107,0.036000000000000004,,0.857,,,0.063,,0.938,0.158,0.158,0.684
820376,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.333,,,,0.667,0.28600000000000003,,,,0.7140000000000001,0.28600000000000003,,,,0.7140000000000001,0.394,,,,0.606,,,,,1.0,0.048,0.28600000000000003,0.667
820384,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.229,,,,0.7709999999999999,0.053,,,,0.947,0.053,0.105,,,0.8420000000000001,0.104,0.042,,,0.8540000000000001,0.105,0.105,,,0.789,0.111,0.056,0.833
820385,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.278,,0.611,,0.111,0.5,,,,0.5,0.5,,0.16699999999999998,,0.333,0.333,,0.611,,0.056,0.333,,0.333,,0.333,0.16699999999999998,0.083,0.75
820388,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.625,0.05,0.05,,0.275,0.333,0.056,,,0.611,0.278,0.056,,,0.667,0.45,0.025,,,0.525,0.111,0.056,0.056,,0.778,0.261,0.13,0.609
820LEA,0.419,,0.032,,0.5479999999999999,0.484,,0.032,,0.484,0.387,0.032,0.065,,0.516,0.613,,,,0.387,0.581,,0.097,,0.32299999999999995,0.516,,0.065,,0.419,0.484,,0.065,,0.452,0.267,0.4,0.333,,,,,,,,,,,,,,,,,,,,,,,,,,,,
821304,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.371,,,,0.629,0.25,,,,0.75,0.125,,,,0.875,0.343,,,,0.657,0.25,,,,0.75,0.2,0.067,0.733
821308,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.444,,,,0.556,0.162,0.027000000000000003,,,0.8109999999999999,0.135,0.027000000000000003,,,0.838,0.29600000000000004,0.019,,,0.685,0.189,0.027000000000000003,,,0.784,0.2,0.171,0.629
821316,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.3720000000000001,,,,0.628,0.444,,,,0.556,0.037000000000000005,,,,0.963,0.14,,,,0.86,0.037000000000000005,,,,0.963,0.07400000000000001,0.29600000000000004,0.63
821320,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.5379999999999999,,0.051,,0.41,0.487,,0.077,,0.436,0.5379999999999999,,0.051,,0.41,0.462,,,,0.5379999999999999,0.59,,,,0.41,0.36,0.12,0.52
821330,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.467,0.033,,,0.5,0.375,0.083,,,0.542,0.333,0.042,,,0.625,0.3670000000000001,0.033,,,0.6,0.16699999999999998,0.042,,,0.792,0.136,0.318,0.545
821LEA,0.125,,,,0.875,0.25,,,,0.75,0.125,,,,0.875,0.375,,,,0.625,0.125,,,,0.875,0.75,,,,0.25,0.375,,,,0.625,0.5,0.375,0.125,,,,,,,,,,,,,,,,,,,,,,,,,,,,
830304,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.5,0.065,0.065,,0.37,0.3670000000000001,,0.033,,0.6,0.3670000000000001,0.133,,,0.5,0.5429999999999999,0.043,0.065,,0.348,0.16699999999999998,0.033,,,0.8,0.333,0.185,0.481
830312,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.227,,0.227,,0.545,0.5,,0.071,,0.429,0.5,,,,0.5,0.636,,0.091,,0.273,0.429,,,,0.5710000000000001,0.133,,0.867
830316,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.333,,0.111,,0.556,,,,,1.0,,,,,1.0,0.333,,,,0.667,0.16699999999999998,,,,0.833,1.0,,
830320,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.423,0.038,,,0.5379999999999999,0.333,0.2,,,0.467,0.267,0.267,,,0.467,0.385,0.192,,,0.423,0.133,0.267,,,0.6,0.059,0.294,0.647
830328,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.55,,0.25,,0.2,0.688,,0.063,,0.25,0.5,0.125,0.125,,0.25,0.65,0.025,0.2,,0.125,0.625,0.063,0.125,,0.188,0.07400000000000001,0.111,0.815
830336,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.28600000000000003,0.048,,,0.667,0.154,0.231,,,0.615,0.154,0.231,,,0.615,0.381,0.14300000000000002,,,0.476,0.077,0.154,,,0.769,0.333,,0.667
830343,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.269,,0.022,,0.71,0.189,0.019,,,0.792,0.132,,,,0.868,0.312,,0.022,,0.667,0.094,,,,0.906,0.45,0.16699999999999998,0.383
830344,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,1.0,,,,,1.0,,,,,1.0,,,,,1.0,,,
830348,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,0.667,,0.333,,,1.0,,,,,1.0,,,,,1.0,,,,,,0.28600000000000003,0.7140000000000001
830349,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.514,0.029,0.114,,0.343,0.55,,,,0.45,0.35,,0.05,,0.6,0.5429999999999999,,0.057,,0.4,0.4,,,,0.6,0.174,0.13,0.696
830350,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.7,,,,0.3,,,,,1.0,,,,,1.0,0.7,,,,0.3,,,,,1.0,,,
830356,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.429,,0.14300000000000002,,0.429,0.273,,,,0.727,0.273,,,,0.727,0.464,,0.036000000000000004,,0.5,0.273,,,,0.727,0.211,0.211,0.579
830360,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.467,0.033,0.033,,0.467,0.231,,,,0.769,0.154,0.154,,,0.6920000000000001,0.3670000000000001,0.033,0.033,,0.5670000000000001,0.077,,,,0.923,0.1,0.05,0.85
830364,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.229,,,,0.7709999999999999,0.222,0.278,,,0.5,0.056,0.111,0.056,,0.778,0.343,0.114,,,0.5429999999999999,0.222,0.16699999999999998,0.056,,0.556,0.32,0.08,0.6
830LEA,0.48,0.08,0.04,,0.4,0.48,0.12,0.04,,0.36,0.52,0.04,0.08,,0.36,0.48,,0.04,,0.48,0.4,0.08,0.08,,0.44,0.56,0.04,0.16,,0.24,0.4,0.04,0.16,,0.4,0.583,0.125,0.292,,,,,,,,,,,,,,,,,,,,,,,,,,,,
840302,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.241,0.069,,,0.69,0.261,0.043,,,0.696,0.174,0.043,,,0.7829999999999999,0.172,0.034,,,0.7929999999999999,0.087,0.043,,,0.87,0.333,0.056,0.611
840303,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.655,,0.138,,0.207,0.75,,0.1,,0.15,0.75,,,,0.25,0.7929999999999999,,0.069,,0.138,0.65,,0.1,,0.25,0.529,0.059,0.412
840304,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.5,,0.45,,0.05,0.667,,0.333,,,0.833,,,,0.16699999999999998,0.45,,0.5,,0.05,0.833,,,,0.16699999999999998,0.067,0.067,0.867
840308,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.727,,,,0.273,0.5,,,,0.5,0.25,,,,0.75,0.636,,,,0.364,,,,,1.0,0.125,0.188,0.688
840310,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.556,,0.156,,0.289,0.478,,0.217,,0.304,0.391,,0.174,,0.435,0.4,,0.067,0.022,0.511,0.391,,0.174,,0.435,0.111,0.07400000000000001,0.815
840312,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.833,,,,0.16699999999999998,0.5710000000000001,,0.14300000000000002,,0.28600000000000003,0.5,,,,0.5,0.611,,,,0.389,0.857,,0.071,,0.071,0.333,0.067,0.6
840316,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.882,,,,0.118,0.938,,,,0.063,0.938,,,,0.063,0.882,,,,0.118,0.625,,,,0.375,0.364,0.182,0.455
840320,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.652,,0.304,,0.043,0.556,,0.333,,0.111,0.667,,0.222,,0.111,0.391,,0.609,,,0.333,,0.667,,,0.294,0.059,0.647
840324,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.5710000000000001,,0.28600000000000003,,0.14300000000000002,0.75,,,,0.25,0.75,,,,0.25,0.5710000000000001,,0.28600000000000003,,0.14300000000000002,0.5,,,,0.5,0.375,,0.625
840328,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.552,,0.276,,0.172,0.438,,0.438,,0.125,0.688,,0.125,,0.188,0.379,,0.517,,0.103,0.563,,0.188,,0.25,0.292,0.125,0.583
840332,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.6920000000000001,,0.128,,0.179,0.8,,0.08,,0.12,0.72,,0.08,,0.2,0.7440000000000001,,0.103,,0.154,0.56,,0.12,,0.32,0.25,0.179,0.5710000000000001
840336,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.5,,,,0.5,,,,,1.0,,,,,1.0,0.25,,,,0.75,,,,,1.0,,,
840340,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.333,,0.667,,,1.0,,,,,1.0,,,,,1.0,,,,,1.0,,,,,,,
840342,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.545,,0.091,,0.364,0.45,,0.1,,0.45,0.4,,0.05,,0.55,0.5,,0.045,,0.455,0.55,,0.05,,0.4,0.5,,0.5
