agency_code,pct_ap_A_AM7_COURSES2,pct_ap_A_AS7_COURSES2,pct_ap_A_BL7_COURSES2,pct_ap_A_ELS_COURSES2,pct_ap_A_FEM_COURSES2,pct_ap_A_HI7_COURSES2,pct_ap_A_MALE_COURSES2,pct_ap_A_MU7_COURSES2,pct_ap_A_PI7_COURSES2,pct_ap_A_SWD_COURSES2,pct_ap_A_WH7_COURSES2,pct_ap_H_AM7_COURSES2,pct_ap_H_AS7_COURSES2,pct_ap_H_BL7_COURSES2,pct_ap_H_ELS_COURSES2,pct_ap_H_FEM_COURSES2,pct_ap_H_HI7_COURSES2,pct_ap_H_MALE_COURSES2,pct_ap_H_MU7_COURSES2,pct_ap_H_PI7_COURSES2,pct_ap_H_SWD_COURSES2,pct_ap_H_WH7_COURSES2,pct_ap_T_AM7_COURSES2,pct_ap_T_AS7_COURSES2,pct_ap_T_BL7_COURSES2,pct_ap_T_ELS_COURSES2,pct_ap_T_FEM_COURSES2,pct_ap_T_HI7_COURSES2,pct_ap_T_MALE_COURSES2,pct_ap_T_MU7_COURSES2,pct_ap_T_PI7_COURSES2,pct_ap_T_SWD_COURSES2,pct_ap_T_WH7_COURSES2,pct_ccp_A_AM7_COURSES2,pct_ccp_A_AS7_COURSES2,pct_ccp_A_BL7_COURSES2,pct_ccp_A_ELS_COURSES2,pct_ccp_A_FEM_COURSES2,pct_ccp_A_HI7_COURSES2,pct_ccp_A_MALE_COURSES2,pct_ccp_A_MU7_COURSES2,pct_ccp_A_PI7_COURSES2,pct_ccp_A_SWD_COURSES2,pct_ccp_A_WH7_COURSES2,pct_ccp_H_AM7_COURSES2,pct_ccp_H_AS7_COURSES2,pct_ccp_H_BL7_COURSES2,pct_ccp_H_ELS_COURSES2,pct_ccp_H_FEM_COURSES2,pct_ccp_H_HI7_COURSES2,pct_ccp_H_MALE_COURSES2,pct_ccp_H_MU7_COURSES2,pct_ccp_H_PI7_COURSES2,pct_ccp_H_SWD_COURSES2,pct_ccp_H_WH7_COURSES2,pct_ccp_M_FEM_COURSES2,pct_ccp_M_HI7_COURSES2,pct_ccp_M_MALE_COURSES2,pct_ccp_M_MU7_COURSES2,pct_ccp_M_SWD_COURSES2,pct_ccp_M_WH7_COURSES2,pct_ccp_T_AM7_COURSES2,pct_ccp_T_AS7_COURSES2,pct_ccp_T_BL7_COURSES2,pct_ccp_T_ELS_COURSES2,pct_ccp_T_FEM_COURSES2,pct_ccp_T_HI7_COURSES2,pct_ccp_T_MALE_COURSES2,pct_ccp_T_MU7_COURSES2,pct_ccp_T_PI7_COURSES2,pct_ccp_T_SWD_COURSES2,pct_ccp_T_WH7_COURSES2,pct_ib_H_AM7_COURSES2,pct_ib_H_AS7_COURSES2,pct_ib_H_BL7_COURSES2,pct_ib_H_ELS_COURSES2,pct_ib_H_FEM_COURSES2,pct_ib_H_HI7_COURSES2,pct_ib_H_MALE_COURSES2,pct_ib_H_MU7_COURSES2,pct_ib_H_PI7_COURSES2,pct_ib_H_SWD_COURSES2,pct_ib_H_WH7_COURSES2,tot_num_ap_A_AM7_COURSES2,tot_num_ap_A_AS7_COURSES2,tot_num_ap_A_BL7_COURSES2,tot_num_ap_A_ELS_COURSES2,tot_num_ap_A_FEM_COURSES2,tot_num_ap_A_HI7_COURSES2,tot_num_ap_A_MALE_COURSES2,tot_num_ap_A_MU7_COURSES2,tot_num_ap_A_Other_COURSES2,tot_num_ap_A_PI7_COURSES2,tot_num_ap_A_SWD_COURSES2,tot_num_ap_A_WH7_COURSES2,tot_num_ap_H_AM7_COURSES2,tot_num_ap_H_AS7_COURSES2,tot_num_ap_H_BL7_COURSES2,tot_num_ap_H_ELS_COURSES2,tot_num_ap_H_FEM_COURSES2,tot_num_ap_H_HI7_COURSES2,tot_num_ap_H_MALE_COURSES2,tot_num_ap_H_MU7_COURSES2,tot_num_ap_H_Other_COURSES2,tot_num_ap_H_PI7_COURSES2,tot_num_ap_H_SWD_COURSES2,tot_num_ap_H_WH7_COURSES2,tot_num_ap_T_AM7_COURSES2,tot_num_ap_T_AS7_COURSES2,tot_num_ap_T_BL7_COURSES2,tot_num_ap_T_ELS_COURSES2,tot_num_ap_T_FEM_COURSES2,tot_num_ap_T_HI7_COURSES2,tot_num_ap_T_MALE_COURSES2,tot_num_ap_T_MU7_COURSES2,tot_num_ap_T_Other_COURSES2,tot_num_ap_T_PI7_COURSES2,tot_num_ap_T_SWD_COURSES2,tot_num_ap_T_WH7_COURSES2,tot_num_ccp_A_AM7_COURSES2,tot_num_ccp_A_AS7_COURSES2,tot_num_ccp_A_BL7_COURSES2,tot_num_ccp_A_ELS_COURSES2,tot_num_ccp_A_FEM_COURSES2,tot_num_ccp_A_HI7_COURSES2,tot_num_ccp_A_MALE_COURSES2,tot_num_ccp_A_MU7_COURSES2,tot_num_ccp_A_Other_COURSES2,tot_num_ccp_A_PI7_COURSES2,tot_num_ccp_A_SWD_COURSES2,tot_num_ccp_A_WH7_COURSES2,tot_num_ccp_H_AM7_COURSES2,tot_num_ccp_H_AS7_COURSES2,tot_num_ccp_H_BL7_COURSES2,tot_num_ccp_H_ELS_COURSES2,tot_num_ccp_H_FEM_COURSES2,tot_num_ccp_H_HI7_COURSES2,tot_num_ccp_H_MALE_COURSES2,tot_num_ccp_H_MU7_COURSES2,tot_num_ccp_H_Other_COURSES2,tot_num_ccp_H_PI7_COURSES2,tot_num_ccp_H_SWD_COURSES2,tot_num_ccp_H_WH7_COURSES2,tot_num_ccp_M_AM7_COURSES2,tot_num_ccp_M_AS7_COURSES2,tot_num_ccp_M_BL7_COURSES2,tot_num_ccp_M_ELS_COURSES2,tot_num_ccp_M_FEM_COURSES2,tot_num_ccp_M_HI7_COURSES2,tot_num_ccp_M_MALE_COURSES2,tot_num_ccp_M_MU7_COURSES2,tot_num_ccp_M_Other_COURSES2,tot_num_ccp_M_PI7_COURSES2,tot_num_ccp_M_SWD_COURSES2,tot_num_ccp_M_WH7_COURSES2,tot_num_ccp_T_AM7_COURSES2,tot_num_ccp_T_AS7_COURSES2,tot_num_ccp_T_BL7_COURSES2,tot_num_ccp_T_ELS_COURSES2,tot_num_ccp_T_FEM_COURSES2,tot_num_ccp_T_HI7_COURSES2,tot_num_ccp_T_MALE_COURSES2,tot_num_ccp_T_MU7_COURSES2,tot_num_ccp_T_Other_COURSES2,tot_num_ccp_T_PI7_COURSES2,tot_num_ccp_T_SWD_COURSES2,tot_num_ccp_T_WH7_COURSES2,tot_num_ib_H_AM7_COURSES2,tot_num_ib_H_AS7_COURSES2,tot_num_ib_H_BL7_COURSES2,tot_num_ib_H_ELS_COURSES2,tot_num_ib_H_FEM_COURSES2,tot_num_ib_H_HI7_COURSES2,tot_num_ib_H_MALE_COURSES2,tot_num_ib_H_MU7_COURSES2,tot_num_ib_H_Other_COURSES2,tot_num_ib_H_PI7_COURSES2,tot_num_ib_H_SWD_COURSES2,tot_num_ib_H_WH7_COURSES2,year_A_AM7_COURSES2,year_A_AS7_COURSES2,year_A_BL7_COURSES2,year_A_ELS_COURSES2,year_A_FEM_COURSES2,year_A_HI7_COURSES2,year_A_MALE_COURSES2,year_A_MU7_COURSES2,year_A_Other_COURSES2,year_A_PI7_COURSES2,year_A_SWD_COURSES2,year_A_WH7_COURSES2,year_H_AM7_COURSES2,year_H_AS7_COURSES2,year_H_BL7_COURSES2,year_H_ELS_COURSES2,year_H_FEM_COURSES2,year_H_HI7_COURSES2,year_H_MALE_COURSES2,year_H_MU7_COURSES2,year_H_Other_COURSES2,year_H_PI7_COURSES2,year_H_SWD_COURSES2,year_H_WH7_COURSES2,year_M_AM7_COURSES2,year_M_AS7_COURSES2,year_M_BL7_COURSES2,year_M_ELS_COURSES2,year_M_FEM_COURSES2,year_M_HI7_COURSES2,year_M_MALE_COURSES2,year_M_MU7_COURSES2,year_M_Other_COURSES2,year_M_PI7_COURSES2,year_M_SWD_COURSES2,year_M_WH7_COURSES2,year_T_AM7_COURSES2,year_T_AS7_COURSES2,year_T_BL7_COURSES2,year_T_ELS_COURSES2,year_T_FEM_COURSES2,year_T_HI7_COURSES2,year_T_MALE_COURSES2,year_T_MU7_COURSES2,year_T_Other_COURSES2,year_T_PI7_COURSES2,year_T_SWD_COURSES2,year_T_WH7_COURSES2
830343,,,,,,,,,,,,11.9,5.0,27.78,,50.79,5.0,49.21,,,,55.56,,,,,,,,,,,,,,,,,,,,,,,16.05,5.0,46.01,5.0,46.29,5.0,53.71,5.0,,10.76,30.61,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,126.0,126.0,126.0,126.0,126.0,126.0,126.0,126.0,126.0,126.0,126.0,126.0,,,,,,,,,,,,,,,,,,,,,,,,,1078.0,1078.0,1078.0,1078.0,1078.0,1078.0,1078.0,1078.0,1078.0,1078.0,1078.0,1078.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2018.0,2018.0,2018.0,2018.0,2018.0,2018.0,2018.0,2018.0,2018.0,2018.0,2018.0,2018.0,,,,,,,,,,,,,,,,,,,,,,,,
830348,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13.79,5.0,25.0,,67.24,5.0,32.76,10.34,,,43.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,116.0,116.0,116.0,116.0,116.0,116.0,116.0,116.0,116.0,116.0,116.0,116.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2018.0,2018.0,2018.0,2018.0,2018.0,2018.0,2018.0,2018.0,2018.0,2018.0,2018.0,2018.0,,,,,,,,,,,,,,,,,,,,,,,,
840302,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.0,5.0,42.86,5.0,49.84,11.43,50.16,7.3,,17.78,33.33,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,315.0,315.0,315.0,315.0,315.0,315.0,315.0,315.0,315.0,315.0,315.0,315.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2018.0,2018.0,2018.0,2018.0,2018.0,2018.0,2018.0,2018.0,2018.0,2018.0,2018.0,2018.0,,,,,,,,,,,,,,,,,,,,,,,,
840332,,,,,,,,,,,,,5.0,,,51.72,5.0,48.28,,,,93.1,,,,,,,,,,,,,,,,,,,,,,,5.0,5.0,9.42,5.0,49.62,5.0,50.38,5.0,,13.65,79.81,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,29.0,29.0,29.0,29.0,29.0,29.0,29.0,29.0,29.0,29.0,29.0,29.0,,,,,,,,,,,,,,,,,,,,,,,,,520.0,520.0,520.0,520.0,520.0,520.0,520.0,520.0,520.0,520.0,520.0,520.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2018.0,2018.0,2018.0,2018.0,2018.0,2018.0,2018.0,2018.0,2018.0,2018.0,2018.0,2018.0,,,,,,,,,,,,,,,,,,,,,,,,
840356,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.0,12.2,5.0,44.12,7.98,55.88,5.0,5.0,11.97,75.83,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,451.0,451.0,451.0,451.0,451.0,451.0,451.0,451.0,451.0,451.0,451.0,451.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2018.0,2018.0,2018.0,2018.0,2018.0,2018.0,2018.0,2018.0,2018.0,2018.0,2018.0,2018.0,,,,,,,,,,,,,,,,,,,,,,,,
840361,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14.19,8.39,5.0,64.52,16.77,35.48,5.0,5.0,5.0,56.13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,155.0,155.0,155.0,155.0,155.0,155.0,155.0,155.0,155.0,155.0,155.0,155.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2018.0,2018.0,2018.0,2018.0,2018.0,2018.0,2018.0,2018.0,2018.0,2018.0,2018.0,2018.0,,,,,,,,,,,,,,,,,,,,,,,,
840368,,,,,,,,,,,,,,,,48.94,5.0,51.06,5.0,,,93.62,,,,,,,,,,,,,,,,,,,,,,,5.0,5.0,5.0,5.0,45.1,11.51,54.9,5.0,,10.26,85.54,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,47.0,47.0,47.0,47.0,47.0,47.0,47.0,47.0,47.0,47.0,47.0,47.0,,,,,,,,,,,,,,,,,,,,,,,,,643.0,643.0,643.0,643.0,643.0,643.0,643.0,643.0,643.0,643.0,643.0,643.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2018.0,2018.0,2018.0,2018.0,2018.0,2018.0,2018.0,2018.0,2018.0,2018.0,2018.0,2018.0,,,,,,,,,,,,,,,,,,,,,,,,
840370,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14.81,,40.74,7.41,59.26,11.11,,29.63,66.67,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,27.0,27.0,27.0,27.0,27.0,27.0,27.0,27.0,27.0,27.0,27.0,27.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2018.0,2018.0,2018.0,2018.0,2018.0,2018.0,2018.0,2018.0,2018.0,2018.0,2018.0,2018.0,,,,,,,,,,,,,,,,,,,,,,,,
84B000,,,,,,,,,,,,,,,,,,,,,,,,6.94,5.0,,61.11,5.0,38.89,5.0,5.0,,88.43,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,216.0,216.0,216.0,216.0,216.0,216.0,216.0,216.0,216.0,216.0,216.0,216.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2018.0,2018.0,2018.0,2018.0,2018.0,2018.0,2018.0,2018.0,2018.0,2018.0,2018.0,2018.0
850324,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6.0,,48.0,5.0,52.0,5.0,,24.0,86.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2018.0,2018.0,2018.0,2018.0,2018.0,2018.0,2018.0,2018.0,2018.0,2018.0,2018.0,2018.0
850332,,,,,,,,,,,,,,,,76.19,5.0,23.81,5.0,,,90.48,,,,,,,,,,,,,,,,,,,,,,,,,5.0,5.0,48.9,5.0,51.1,5.0,,12.93,94.01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,21.0,21.0,21.0,21.0,21.0,21.0,21.0,21.0,21.0,21.0,21.0,21.0,,,,,,,,,,,,,,,,,,,,,,,,,317.0,317.0,317.0,317.0,317.0,317.0,317.0,317.0,317.0,317.0,317.0,317.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2018.0,2018.0,2018.0,2018.0,2018.0,2018.0,2018.0,2018.0,2018.0,2018.0,2018.0,2018.0,,,,,,,,,,,,,,,,,,,,,,,,
850352,,,,,,,,,,,,,,,,56.52,5.0,43.48,10.87,,,84.78,,,,,,,,,,,,,,,,,,,,,,,5.0,5.0,6.33,5.0,51.19,5.0,48.81,5.0,,12.14,85.22,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,46.0,46.0,46.0,46.0,46.0,46.0,46.0,46.0,46.0,46.0,46.0,46.0,,,,,,,,,,,,,,,,,,,,,,,,,379.0,379.0,379.0,379.0,379.0,379.0,379.0,379.0,379.0,379.0,379.0,379.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2018.0,2018.0,2018.0,2018.0,2018.0,2018.0,2018.0,2018.0,2018.0,2018.0,2018.0,2018.0,,,,,,,,,,,,,,,,,,,,,,,,
850358,,,,,,,,,,,,,,,,64.18,5.0,35.82,5.0,,,94.03,,,,,,,,,,,,,,,,,,,,,,,5.0,5.0,5.0,5.0,50.7,5.0,49.3,5.0,5.0,8.19,89.49,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,67.0,67.0,67.0,67.0,67.0,67.0,67.0,67.0,67.0,67.0,67.0,67.0,,,,,,,,,,,,,,,,,,,,,,,,,647.0,647.0,647.0,647.0,647.0,647.0,647.0,647.0,647.0,647.0,647.0,647.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2018.0,2018.0,2018.0,2018.0,2018.0,2018.0,2018.0,2018.0,2018.0,2018.0,2018.0,2018.0,,,,,,,,,,,,,,,,,,,,,,,,
850360,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.0,,63.95,6.4,36.05,5.0,5.0,5.0,89.53,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,172.0,172.0,172.0,172.0,172.0,172.0,172.0,172.0,172.0,172.0,172.0,172.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2018.0,2018.0,2018.0,2018.0,2018.0,2018.0,2018.0,2018.0,2018.0,2018.0,2018.0,2018.0,,,,,,,,,,,,,,,,,,,,,,,,
860316,,,,,,,,,,,,,5.0,,,50.0,5.0,50.0,,,,94.59,,,,,,,,,,,,,,,,,,,,,,,5.0,5.0,5.0,5.0,47.34,9.27,52.66,5.0,,7.89,84.81,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,74.0,74.0,74.0,74.0,74.0,74.0,74.0,74.0,74.0,74.0,74.0,74.0,,,,,,,,,,,,,,,,,,,,,,,,,507.0,507.0,507.0,507.0,507.0,507.0,507.0,507.0,507.0,507.0,507.0,507.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2018.0,2018.0,2018.0,2018.0,2018.0,2018.0,2018.0,2018.0,2018.0,2018.0,2018.0,2018.0,,,,,,,,,,,,,,,,,,,,,,,,
860336,,,,,,,,,,,,,,,,53.57,5.0,46.43,5.0,,5.0,94.64,,,,,,,,,,,,,,,,,,,,,,,5.0,5.0,5.0,5.0,46.92,15.15,53.08,5.0,,8.98,77.88,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,56.0,56.0,56.0,56.0,56.0,56.0,56.0,56.0,56.0,56.0,56.0,56.0,,,,,,,,,,,,,,,,,,,,,,,,,746.0,746.0,746.0,746.0,746.0,746.0,746.0,746.0,746.0,746.0,746.0,746.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2018.0,2018.0,2018.0,2018.0,2018.0,2018.0,2018.0,2018.0,2018.0,2018.0,2018.0,2018.0,,,,,,,,,,,,,,,,,,,,,,,,
860352,,,,,,,,,,,,,,,,66.67,23.61,33.33,,,,76.39,,,,,,,,,,,,,,,,,,,,,,,,,5.0,7.26,50.33,33.17,49.67,5.0,,7.26,65.02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,72.0,72.0,72.0,72.0,72.0,72.0,72.0,72.0,72.0,72.0,72.0,72.0,,,,,,,,,,,,,,,,,,,,,,,,,606.0,606.0,606.0,606.0,606.0,606.0,606.0,606.0,606.0,606.0,606.0,606.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2018.0,2018.0,2018.0,2018.0,2018.0,2018.0,2018.0,2018.0,2018.0,2018.0,2018.0,2018.0,,,,,,,,,,,,,,,,,,,,,,,,
860354,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.0,5.0,5.0,60.95,39.64,39.05,5.0,,5.0,54.73,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,338.0,338.0,338.0,338.0,338.0,338.0,338.0,338.0,338.0,338.0,338.0,338.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2018.0,2018.0,2018.0,2018.0,2018.0,2018.0,2018.0,2018.0,2018.0,2018.0,2018.0,2018.0,,,,,,,,,,,,,,,,,,,,,,,,
861308,,,,,,,,,,,,,5.0,,,59.62,9.62,40.38,5.0,,,82.69,,,,,,,,,,,,,,,,,,,,,,,,5.0,5.0,5.0,48.98,17.49,51.02,6.71,,5.83,70.85,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,52.0,52.0,52.0,52.0,52.0,52.0,52.0,52.0,52.0,52.0,52.0,52.0,,,,,,,,,,,,,,,,,,,,,,,,,343.0,343.0,343.0,343.0,343.0,343.0,343.0,343.0,343.0,343.0,343.0,343.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2018.0,2018.0,2018.0,2018.0,2018.0,2018.0,2018.0,2018.0,2018.0,2018.0,2018.0,2018.0,,,,,,,,,,,,,,,,,,,,,,,,
862312,,,,,,,,,,,,,,5.0,,49.15,6.78,50.85,5.0,,,88.14,,,,,,,,,,,,,,,,,,,,,,,,5.0,6.91,5.0,50.13,15.86,49.87,5.0,,8.44,71.87,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,59.0,59.0,59.0,59.0,59.0,59.0,59.0,59.0,59.0,59.0,59.0,59.0,,,,,,,,,,,,,,,,,,,,,,,,,391.0,391.0,391.0,391.0,391.0,391.0,391.0,391.0,391.0,391.0,391.0,391.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2018.0,2018.0,2018.0,2018.0,2018.0,2018.0,2018.0,2018.0,2018.0,2018.0,2018.0,2018.0,,,,,,,,,,,,,,,,,,,,,,,,
86T000,,,,,46.15,,53.85,7.69,,,92.31,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13.0,13.0,13.0,13.0,13.0,13.0,13.0,13.0,13.0,13.0,13.0,13.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2018.0,2018.0,2018.0,2018.0,2018.0,2018.0,2018.0,2018.0,2018.0,2018.0,2018.0,2018.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
870314,,,,,,,,,,,,15.79,5.0,,,59.65,5.0,40.35,5.26,,,75.44,,,,,,,,,,,,,,,,,,,,,,,20.26,5.0,5.0,5.0,47.36,5.0,52.64,5.0,5.0,10.35,70.04,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,57.0,57.0,57.0,57.0,57.0,57.0,57.0,57.0,57.0,57.0,57.0,57.0,,,,,,,,,,,,,,,,,,,,,,,,,454.0,454.0,454.0,454.0,454.0,454.0,454.0,454.0,454.0,454.0,454.0,454.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2018.0,2018.0,2018.0,2018.0,2018.0,2018.0,2018.0,2018.0,2018.0,2018.0,2018.0,2018.0,,,,,,,,,,,,,,,,,,,,,,,,
880308,,,,,,,,,,,,,5.0,,,68.7,5.0,31.3,5.0,,,92.17,,,,,,,,,,,,,,,,,,,,,,,5.0,5.0,5.0,5.0,49.67,5.83,50.33,6.67,5.0,7.0,81.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,115.0,115.0,115.0,115.0,115.0,115.0,115.0,115.0,115.0,115.0,115.0,115.0,,,,,,,,,,,,,,,,,,,,,,,,,600.0,600.0,600.0,600.0,600.0,600.0,600.0,600.0,600.0,600.0,600.0,600.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2018.0,2018.0,2018.0,2018.0,2018.0,2018.0,2018.0,2018.0,2018.0,2018.0,2018.0,2018.0,,,,,,,,,,,,,,,,,,,,,,,,
880320,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11.48,5.0,39.34,9.84,60.66,11.48,,13.11,67.21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,61.0,61.0,61.0,61.0,61.0,61.0,61.0,61.0,61.0,61.0,61.0,61.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2018.0,2018.0,2018.0,2018.0,2018.0,2018.0,2018.0,2018.0,2018.0,2018.0,2018.0,2018.0,,,,,,,,,,,,,,,,,,,,,,,,
880328,,,,,,,,,,,,,,,,54.05,,45.95,,,,95.0,,,,,,,,,,,,,,,,,,,,,,,5.0,,,5.0,43.58,5.0,56.42,5.0,,12.06,95.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,37.0,37.0,37.0,37.0,37.0,37.0,37.0,37.0,37.0,37.0,37.0,37.0,,,,,,,,,,,,,,,,,,,,,,,,,257.0,257.0,257.0,257.0,257.0,257.0,257.0,257.0,257.0,257.0,257.0,257.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2018.0,2018.0,2018.0,2018.0,2018.0,2018.0,2018.0,2018.0,2018.0,2018.0,2018.0,2018.0,,,,,,,,,,,,,,,,,,,,,,,,
890304,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.0,5.0,29.45,5.0,45.89,16.44,54.11,5.0,,8.22,45.21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,146.0,146.0,146.0,146.0,146.0,146.0,146.0,146.0,146.0,146.0,146.0,146.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2018.0,2018.0,2018.0,2018.0,2018.0,2018.0,2018.0,2018.0,2018.0,2018.0,2018.0,2018.0,,,,,,,,,,,,,,,,,,,,,,,,
