agency_code,avg_class_teach_TeacherExp,pct_adv_degree_PrincipalExp,pct_adv_degree_TeacherExp,pct_experience_0_PrincipalExp,pct_experience_0_TeacherExp,pct_experience_10_PrincipalExp,pct_experience_10_TeacherExp,pct_experience_4_PrincipalExp,pct_experience_4_TeacherExp,pct_turnover_PrincipalExp,pct_turnover_TeacherExp,total_class_teach_TeacherExp
430352,38.0,,0.211,,0.184,,0.579,,0.237,,0.177,101345.0
430358,53.0,,0.151,,0.302,,0.34,,0.358,,0.099,101345.0
430368,32.0,,0.125,,0.469,,0.25,,0.281,,0.171,101345.0
430369,57.0,,0.276,,0.345,,0.328,,0.328,,0.25,101345.0
430370,44.0,,0.136,,0.409,,0.318,,0.273,,0.08800000000000001,101345.0
430371,100.0,,0.14,,0.36,,0.41,,0.23,,0.185,101345.0
430376,31.0,,0.194,,0.452,,0.29,,0.258,,0.083,101345.0
430378,83.0,,0.193,,0.193,,0.5539999999999999,,0.253,,0.228,101345.0
430380,17.0,,0.056,,0.389,,0.278,,0.333,,0.302,101345.0
430384,80.0,,0.123,,0.275,,0.45,,0.275,,0.211,101345.0
430386,45.0,,0.28300000000000003,,0.2,,0.467,,0.333,,0.181,101345.0
430LEA,42.0,0.103,0.1465,0.655,0.27749999999999997,0.172,0.46299999999999997,0.172,0.2595,0.071,0.21675,101345.0
43C000,16.0,,,,,,,,,,,101345.0
440314,36.0,,0.194,,0.16699999999999998,,0.611,,0.222,,0.139,101345.0
440318,22.0,,0.182,,0.091,,0.5,,0.409,,0.0,101345.0
440320,39.0,,0.205,,0.256,,0.487,,0.256,,0.133,101345.0
440326,15.0,,0.2,,0.2,,0.4,,0.4,,0.0,101345.0
440328,38.0,,0.132,,0.158,,0.474,,0.368,,0.184,101345.0
440332,14.0,,0.071,,0.14300000000000002,,0.5710000000000001,,0.28600000000000003,,0.294,101345.0
440346,6.0,,0.333,,0.0,,0.667,,0.333,,0.0,101345.0
440348,39.0,,0.205,,0.205,,0.5379999999999999,,0.256,,0.154,101345.0
440349,27.0,,0.333,,0.111,,0.556,,0.333,,0.039,101345.0
440350,31.0,,0.194,,0.129,,0.677,,0.194,,0.035,101345.0
440364,20.0,,0.1,,0.35,,0.3,,0.35,,0.2,101345.0
440368,29.0,,0.172,,0.276,,0.483,,0.241,,0.067,101345.0
440378,63.0,,0.175,,0.111,,0.5870000000000001,,0.302,,0.175,101345.0
440390,65.0,,0.2,,0.077,,0.662,,0.262,,0.121,101345.0
440396,54.0,,0.111,,0.204,,0.5,,0.29600000000000004,,0.121,101345.0
440LEA,34.666666666666664,0.067,0.17866666666666667,0.267,0.163,0.067,0.5446666666666666,0.6670000000000001,0.29233333333333333,0.133,0.12,101345.0
44A000,30.0,,,,,,,,,,,101345.0
450301,58.0,,0.103,,0.138,,0.569,,0.293,,0.121,101345.0
450302,23.0,,0.333,,0.13,,0.696,,0.174,,0.213,101345.0
450306,36.0,,0.16699999999999998,,0.222,,0.389,,0.389,,0.171,101345.0
450307,34.0,,0.17600000000000002,,0.235,,0.5,,0.265,,0.11,101345.0
450308,37.0,,0.135,,0.297,,0.459,,0.243,,0.243,101345.0
450316,64.0,,0.234,,0.188,,0.609,,0.203,,0.078,101345.0
450322,28.0,,0.179,,0.036000000000000004,,0.679,,0.28600000000000003,,0.035,101345.0
450324,27.0,,0.222,,0.222,,0.556,,0.222,,0.353,101345.0
450328,53.0,,0.189,,0.113,,0.491,,0.396,,0.056,101345.0
450332,33.0,,0.303,,0.121,,0.5760000000000001,,0.303,,0.092,101345.0
450333,28.0,,0.25,,0.14300000000000002,,0.643,,0.214,,0.071,101345.0
450334,47.0,,0.255,,0.213,,0.532,,0.255,,0.13,101345.0
450335,41.0,,0.244,,0.073,,0.732,,0.195,,0.098,101345.0
450336,39.0,,0.385,,0.077,,0.5379999999999999,,0.385,,0.071,101345.0
450339,38.0,,0.462,,0.105,,0.684,,0.211,,0.056,101345.0
450340,37.0,,0.211,,0.135,,0.622,,0.243,,0.086,101345.0
450341,73.0,,0.189,,0.149,,0.473,,0.378,,0.111,101345.0
450342,54.0,,0.241,,0.093,,0.667,,0.241,,0.073,101345.0
450343,19.0,,0.263,,0.053,,0.684,,0.263,,0.174,101345.0
450344,33.0,,0.303,,0.364,,0.333,,0.303,,0.087,101345.0
450346,33.0,,0.182,,0.182,,0.545,,0.273,,0.093,101345.0
450352,70.0,,0.1,,0.18600000000000005,,0.586,,0.229,,0.163,101345.0
450354,7.0,,0.5710000000000001,,0.0,,0.429,,0.5710000000000001,,0.25,101345.0
450LEA,39.0,0.087,0.2265,0.652,0.128,0.13,0.5965,0.217,0.27575000000000005,0.087,0.12774999999999997,101345.0
45A000,13.0,,,,,,,,,,,101345.0
45B000,10.0,,,,,,,,,,,101345.0
460308,21.0,,0.048,,0.28600000000000003,,0.381,,0.333,,0.241,101345.0
460312,52.0,,0.327,,0.154,,0.7120000000000001,,0.135,,0.079,101345.0
460318,36.0,,0.111,,0.278,,0.528,,0.194,,0.222,101345.0
460320,40.0,,0.1,,0.3,,0.5,,0.2,,0.217,101345.0
460322,7.0,,0.0,,0.28600000000000003,,0.5710000000000001,,0.14300000000000002,,0.375,101345.0
460332,32.0,,0.125,,0.25,,0.563,,0.188,,0.149,101345.0
460340,8.0,,0.125,,0.25,,0.625,,0.125,,0.154,101345.0
460LEA,29.666666666666668,0.14300000000000002,0.13733333333333334,0.429,0.25966666666666666,0.14300000000000002,0.5516666666666666,0.429,0.18866666666666668,0.28600000000000003,0.19666666666666666,101345.0
470310,48.0,,0.146,,0.375,,0.313,,0.313,,0.17,101345.0
470312,129.0,,0.163,,0.24,,0.465,,0.295,,0.234,101345.0
470316,25.0,,0.16,,0.48,,0.08,,0.44,,0.293,101345.0
470320,43.0,,0.116,,0.256,,0.3720000000000001,,0.3720000000000001,,0.177,101345.0
470328,40.0,,0.1,,0.575,,0.175,,0.25,,0.154,101345.0
470330,32.0,,0.219,,0.344,,0.406,,0.25,,0.233,101345.0
470332,44.0,,0.136,,0.386,,0.341,,0.273,,0.217,101345.0
470336,28.0,,0.14300000000000002,,0.214,,0.214,,0.5710000000000001,,0.317,101345.0
470340,46.0,,0.152,,0.413,,0.261,,0.326,,0.259,101345.0
470342,5.0,,0.4,,0.4,,0.6,,0.0,,0.333,101345.0
470346,46.0,,0.174,,0.28300000000000003,,0.28300000000000003,,0.435,,0.214,101345.0
470441,42.0,,0.048,,0.5,,0.214,,0.28600000000000003,,0.221,101345.0
470442,37.0,,0.162,,0.514,,0.27,,0.21600000000000005,,0.174,101345.0
470443,17.0,,0.0,,0.471,,0.235,,0.294,,0.067,101345.0
470LEA,39.25,0.071,0.20525000000000002,0.35700000000000004,0.36175,0.071,0.405,0.5710000000000001,0.23349999999999999,0.0,0.23925000000000002,101345.0
480306,18.0,,0.111,,0.389,,0.389,,0.222,,0.111,101345.0
480316,21.0,,0.19,,0.095,,0.7140000000000001,,0.19,,0.191,101345.0
480318,23.0,,0.087,,0.391,,0.435,,0.174,,0.174,101345.0
480LEA,20.666666666666668,,0.12933333333333333,1.0,0.2916666666666667,0.0,0.5126666666666667,0.0,0.19533333333333336,1.0,0.15833333333333333,101345.0
490307,3.0,,0.333,,0.0,,0.333,,0.667,,,101345.0
490308,39.0,,0.462,,0.128,,0.821,,0.051,,0.059,101345.0
490310,14.0,,0.214,,0.067,,0.867,,0.067,,0.24,101345.0
490312,37.0,,0.21600000000000005,,0.135,,0.6759999999999999,,0.189,,0.12,101345.0
490316,21.0,,0.273,,0.14300000000000002,,0.667,,0.19,,0.051,101345.0
490318,35.0,,0.28600000000000003,,0.057,,0.629,,0.314,,0.154,101345.0
490319,41.0,,0.244,,0.073,,0.61,,0.317,,0.153,101345.0
490320,11.0,,0.273,,0.0,,0.8,,0.2,,0.0,101345.0
490324,23.0,,0.391,,0.043,,0.913,,0.043,,0.086,101345.0
490326,54.0,,0.111,,0.315,,0.29600000000000004,,0.389,,0.108,101345.0
490327,31.0,,0.219,,0.219,,0.531,,0.25,,0.03,101345.0
490332,27.0,,0.29600000000000004,,0.14800000000000002,,0.63,,0.222,,0.111,101345.0
490335,92.0,,0.272,,0.13,,0.522,,0.348,,0.14800000000000002,101345.0
490336,27.0,,0.14800000000000002,,0.111,,0.63,,0.259,,0.076,101345.0
490337,40.0,,0.325,,0.025,,0.7,,0.275,,0.171,101345.0
490338,30.0,,0.2,,0.267,,0.5,,0.233,,0.08199999999999999,101345.0
490344,25.0,,0.36,,0.12,,0.44,,0.44,,0.3,101345.0
490345,29.0,,0.207,,0.31,,0.517,,0.172,,0.212,101345.0
490346,59.0,,0.119,,0.117,,0.517,,0.3670000000000001,,0.047,101345.0
490347,25.0,,0.2,,0.08,,0.64,,0.28,,0.039,101345.0
490348,23.0,,0.348,,0.043,,0.652,,0.304,,0.08199999999999999,101345.0
490349,36.0,,0.243,,0.027000000000000003,,0.649,,0.324,,0.08,101345.0
490350,20.0,,0.25,,0.4,,0.5,,0.1,,0.0,101345.0
490352,29.0,,0.069,,0.276,,0.414,,0.31,,0.177,101345.0
490354,62.0,,0.177,,0.328,,0.4920000000000001,,0.18,,0.236,101345.0
490355,13.0,,0.308,,0.083,,0.833,,0.083,,0.0,101345.0
490356,14.0,,0.2,,0.0,,0.867,,0.133,,0.097,101345.0
490360,27.0,,0.444,,0.07400000000000001,,0.7040000000000001,,0.222,,0.136,101345.0
490362,86.0,,0.14,,0.184,,0.54,,0.276,,0.092,101345.0
490363,35.0,,0.14300000000000002,,0.14300000000000002,,0.457,,0.4,,0.16899999999999998,101345.0
490364,39.0,,0.205,,0.25,,0.45,,0.3,,0.157,101345.0
490366,24.0,,0.292,,0.16699999999999998,,0.583,,0.25,,0.22,101345.0
490368,17.0,,0.235,,0.0,,0.647,,0.353,,0.0,101345.0
490380,57.0,,0.19,,0.138,,0.638,,0.224,,0.195,101345.0
490384,41.0,,0.171,,0.22,,0.61,,0.171,,0.092,101345.0
490390,43.0,,0.209,,0.07,,0.721,,0.209,,0.067,101345.0
490LEA,28.8,0.22200000000000003,0.2294,0.333,0.186,0.16699999999999998,0.623,0.5,0.19140000000000001,0.083,0.12,101345.0
491303,37.0,,0.35100000000000003,,0.21600000000000005,,0.568,,0.21600000000000005,,0.111,101345.0
491305,9.0,,0.333,,0.0,,0.667,,0.333,,0.073,101345.0
491306,45.0,,0.17800000000000002,,0.244,,0.444,,0.311,,0.215,101345.0
491308,56.0,,0.321,,0.196,,0.5539999999999999,,0.25,,0.165,101345.0
491312,109.0,,0.193,,0.229,,0.5870000000000001,,0.183,,0.184,101345.0
491316,41.0,,0.341,,0.195,,0.512,,0.293,,0.1,101345.0
491318,48.0,,0.271,,0.104,,0.604,,0.292,,0.071,101345.0
491320,41.0,,0.268,,0.195,,0.61,,0.195,,0.13699999999999998,101345.0
491LEA,54.0,0.375,0.28125,0.5,0.15350000000000003,0.0,0.5887500000000001,0.5,0.2575,0.125,0.13699999999999998,101345.0
49B000,37.0,,,,,,,,,,,101345.0
49D000,6.0,,,,,,,,,,,101345.0
49E000,107.0,,,,,,,,,,,101345.0
49F000,97.0,,,,,,,,,,,101345.0
49G000,41.0,,,,,,,,,,,101345.0
500302,13.0,,0.214,,0.231,,0.385,,0.385,,0.231,101345.0
500304,42.0,,0.18600000000000005,,0.16699999999999998,,0.619,,0.214,,0.242,101345.0
500314,49.0,,0.163,,0.28600000000000003,,0.449,,0.265,,0.13,101345.0
500316,14.0,,0.214,,0.231,,0.6920000000000001,,0.077,,0.162,101345.0
500323,4.0,,0.25,,0.0,,0.75,,0.25,,0.0,101345.0
500324,13.0,,0.462,,0.154,,0.615,,0.231,,0.067,101345.0
500332,32.0,,0.188,,0.25,,0.406,,0.344,,0.066,101345.0
500337,27.0,,0.185,,0.407,,0.37,,0.222,,0.163,101345.0
500340,61.0,,0.344,,0.197,,0.557,,0.246,,0.087,101345.0
500LEA,22.2,0.333,0.2814,0.22200000000000003,0.2136,0.22200000000000003,0.5468,0.556,0.2398,0.0,0.13899999999999998,101345.0
50A000,18.0,,,,,,,,,,,101345.0
50Z000,6.0,,,,,,,,,,,101345.0
510308,47.0,,0.191,,0.234,,0.404,,0.362,,0.083,101345.0
510310,35.0,,0.14300000000000002,,0.343,,0.429,,0.229,,0.185,101345.0
510324,100.0,,0.16,,0.12,,0.52,,0.36,,0.128,101345.0
510325,7.0,,0.429,,0.14300000000000002,,0.7140000000000001,,0.14300000000000002,,0.667,101345.0
510326,60.0,,0.1,,0.15,,0.4,,0.45,,0.103,101345.0
510327,93.0,,0.194,,0.118,,0.5479999999999999,,0.333,,0.095,101345.0
510328,49.0,,0.14300000000000002,,0.102,,0.551,,0.34700000000000003,,0.098,101345.0
510329,53.0,,0.189,,0.057,,0.623,,0.321,,0.16899999999999998,101345.0
510330,48.0,,0.25,,0.396,,0.313,,0.292,,0.104,101345.0
510332,40.0,,0.15,,0.225,,0.425,,0.35,,0.049,101345.0
510333,102.0,,0.18600000000000005,,0.18600000000000005,,0.529,,0.284,,0.196,101345.0
510334,41.0,,0.195,,0.049,,0.512,,0.439,,0.027000000000000003,101345.0
510336,40.0,,0.25,,0.225,,0.55,,0.225,,0.076,101345.0
510340,79.0,,0.063,,0.203,,0.38,,0.418,,0.08900000000000001,101345.0
510342,38.0,,0.179,,0.308,,0.359,,0.333,,0.188,101345.0
510343,26.0,,0.231,,0.115,,0.5,,0.385,,0.0,101345.0
510344,41.0,,0.073,,0.22,,0.439,,0.341,,0.194,101345.0
510356,42.0,,0.238,,0.14300000000000002,,0.595,,0.262,,0.079,101345.0
510357,9.0,,0.667,,0.0,,0.778,,0.222,,0.0,101345.0
510358,54.0,,0.185,,0.127,,0.509,,0.364,,0.111,101345.0
510359,38.0,,0.237,,0.179,,0.564,,0.256,,0.119,101345.0
510360,46.0,,0.196,,0.043,,0.674,,0.28300000000000003,,0.093,101345.0
510364,60.0,,0.233,,0.16699999999999998,,0.45,,0.383,,0.161,101345.0
510367,9.0,,0.111,,0.222,,0.556,,0.222,,0.105,101345.0
510368,59.0,,0.16899999999999998,,0.102,,0.763,,0.136,,0.057,101345.0
510372,33.0,,0.152,,0.212,,0.364,,0.424,,0.129,101345.0
510373,43.0,,0.093,,0.14,,0.605,,0.256,,0.076,101345.0
510374,50.0,,0.16,,0.02,,0.74,,0.24,,0.083,101345.0
510376,67.0,,0.299,,0.06,,0.746,,0.194,,0.059,101345.0
510377,68.0,,0.103,,0.17600000000000002,,0.515,,0.309,,0.105,101345.0
510378,54.0,,0.185,,0.093,,0.593,,0.315,,0.063,101345.0
510379,72.0,,0.208,,0.208,,0.403,,0.389,,0.099,101345.0
510382,5.0,,0.2,,0.0,,0.0,,1.0,,,101345.0
510388,69.0,,0.07200000000000001,,0.493,,0.261,,0.246,,0.145,101345.0
510390,43.0,,0.14,,0.302,,0.3720000000000001,,0.326,,0.11,101345.0
510396,39.0,,0.128,,0.256,,0.462,,0.282,,0.07,101345.0
510397,50.0,,0.14,,0.16,,0.6,,0.24,,0.093,101345.0
510399,92.0,,0.185,,0.141,,0.63,,0.228,,0.135,101345.0
510402,77.0,,0.221,,0.14300000000000002,,0.5579999999999999,,0.299,,0.064,101345.0
510404,43.0,,0.14,,0.3720000000000001,,0.488,,0.14,,0.116,101345.0
510406,81.0,,0.173,,0.14800000000000002,,0.63,,0.222,,0.185,101345.0
510408,44.0,,0.295,,0.25,,0.523,,0.227,,0.105,101345.0
510410,72.0,,0.153,,0.361,,0.375,,0.264,,0.141,101345.0
510411,43.0,,0.159,,0.256,,0.488,,0.256,,,101345.0
510412,39.0,,0.103,,0.231,,0.41,,0.359,,0.131,101345.0
510414,65.0,,0.2,,0.108,,0.6920000000000001,,0.2,,0.05,101345.0
510LEA,53.8,0.152,0.2032,0.63,0.13199999999999998,0.043,0.5913999999999999,0.326,0.2766,0.022,0.10300000000000001,101345.0
51A000,56.0,,,,,,,,,,,101345.0
520304,12.0,,0.417,,0.083,,0.667,,0.25,,0.104,101345.0
520308,11.0,,0.364,,0.182,,0.455,,0.364,,0.188,101345.0
520320,26.0,,0.154,,0.269,,0.615,,0.115,,0.189,101345.0
520324,13.0,,0.462,,0.077,,0.846,,0.077,,0.08,101345.0
520328,11.0,,0.273,,0.273,,0.545,,0.182,,0.271,101345.0
520336,18.0,,0.16699999999999998,,0.222,,0.556,,0.222,,0.132,101345.0
520LEA,17.333333333333332,,0.3013333333333334,0.6670000000000001,0.17933333333333334,0.0,0.673,0.333,0.14733333333333334,0.333,0.13766666666666666,101345.0
530302,46.0,,0.217,,0.28300000000000003,,0.348,,0.37,,0.231,101345.0
530306,11.0,,0.091,,0.091,,0.364,,0.545,,0.18,101345.0
530308,41.0,,0.122,,0.171,,0.561,,0.268,,0.122,101345.0
530312,41.0,,0.244,,0.244,,0.317,,0.439,,0.07400000000000001,101345.0
530314,39.0,,0.103,,0.359,,0.333,,0.308,,0.279,101345.0
530316,17.0,,0.235,,0.118,,0.294,,0.588,,0.0,101345.0
530320,45.0,,0.289,,0.244,,0.467,,0.289,,0.159,101345.0
530335,12.0,,0.25,,0.417,,0.083,,0.5,,0.083,101345.0
530336,102.0,,0.16699999999999998,,0.294,,0.5,,0.206,,0.142,101345.0
530340,47.0,,0.213,,0.319,,0.255,,0.426,,0.165,101345.0
530341,54.0,,0.093,,0.259,,0.389,,0.35200000000000004,,0.15,101345.0
530343,77.0,,0.234,,0.28600000000000003,,0.39,,0.325,,0.154,101345.0
530346,44.0,,0.068,,0.114,,0.5,,0.386,,0.125,101345.0
530354,44.0,,0.182,,0.386,,0.545,,0.068,,0.133,101345.0
530356,44.0,,0.159,,0.364,,0.25,,0.386,,0.241,101345.0
530358,10.0,,0.2,,0.4,,0.2,,0.4,,0.359,101345.0
530LEA,35.6,0.188,0.1668,0.625,0.21719999999999998,0.0,0.36660000000000004,0.375,0.41579999999999995,0.063,0.1392,101345.0
540304,36.0,,0.194,,0.25,,0.5,,0.25,,0.0,101345.0
540308,58.0,,0.241,,0.241,,0.552,,0.207,,0.0,101345.0
540312,30.0,,0.267,,0.3,,0.467,,0.233,,0.0,101345.0
540315,44.0,,0.091,,0.4320000000000001,,0.318,,0.25,,0.0,101345.0
540316,36.0,,0.25,,0.16699999999999998,,0.639,,0.194,,0.0,101345.0
540317,9.0,,0.222,,0.111,,0.556,,0.333,,0.0,101345.0
540318,10.0,,0.1,,0.3,,0.4,,0.3,,0.0,101345.0
540320,31.0,,0.258,,0.097,,0.613,,0.29,,0.0,101345.0
540324,51.0,,0.235,,0.118,,0.569,,0.314,,0.0,101345.0
540325,32.0,,0.094,,0.375,,0.25,,0.375,,0.0,101345.0
540326,31.0,,0.161,,0.355,,0.355,,0.29,,0.0,101345.0
540328,31.0,,0.194,,0.129,,0.71,,0.161,,0.0,101345.0
540330,26.0,,0.115,,0.385,,0.385,,0.231,,0.0,101345.0
540336,47.0,,0.234,,0.043,,0.6809999999999999,,0.277,,0.0,101345.0
540338,28.0,,0.036000000000000004,,0.214,,0.35700000000000004,,0.429,,0.0,101345.0
540340,24.0,,0.083,,0.375,,0.417,,0.208,,0.0,101345.0
540344,37.0,,0.27,,0.189,,0.541,,0.27,,0.0,101345.0
540LEA,33.6,0.118,0.1848,0.647,0.24939999999999998,0.059,0.48819999999999997,0.294,0.26239999999999997,0.059,0.0,101345.0
54A000,14.0,,,,,,,,,,,101345.0
550308,8.0,,0.25,,0.25,,0.5,,0.25,,0.41,101345.0
550312,13.0,,0.429,,0.14300000000000002,,0.5,,0.35700000000000004,,0.053,101345.0
550314,33.0,,0.212,,0.08800000000000001,,0.618,,0.294,,0.08800000000000001,101345.0
550316,21.0,,0.227,,0.273,,0.5,,0.227,,0.066,101345.0
550320,46.0,,0.196,,0.196,,0.5870000000000001,,0.217,,0.17800000000000002,101345.0
550322,39.0,,0.282,,0.077,,0.667,,0.256,,0.027000000000000003,101345.0
550324,23.0,,0.292,,0.217,,0.478,,0.304,,0.16899999999999998,101345.0
550328,33.0,,0.152,,0.08800000000000001,,0.5,,0.412,,0.059,101345.0
550330,12.0,,0.0,,0.0,,0.75,,0.25,,0.182,101345.0
550332,52.0,,0.173,,0.058,,0.5579999999999999,,0.385,,0.101,101345.0
550334,44.0,,0.267,,0.17800000000000002,,0.511,,0.311,,0.07400000000000001,101345.0
550336,25.0,,0.385,,0.04,,0.48,,0.48,,0.09,101345.0
550340,29.0,,0.276,,0.103,,0.69,,0.207,,0.107,101345.0
550342,26.0,,0.16,,0.038,,0.6920000000000001,,0.269,,0.05,101345.0
550344,49.0,,0.163,,0.224,,0.5920000000000001,,0.184,,0.131,101345.0
550348,19.0,,0.263,,0.2,,0.65,,0.15,,0.063,101345.0
550349,23.0,,0.522,,0.087,,0.7390000000000001,,0.174,,0.061,101345.0
550350,42.0,,0.333,,0.14300000000000002,,0.643,,0.214,,0.048,101345.0
550356,31.0,,0.406,,0.031,,0.6559999999999999,,0.313,,0.034,101345.0
550360,19.0,,0.158,,0.211,,0.368,,0.421,,0.016,101345.0
550362,32.0,,0.152,,0.061,,0.727,,0.212,,0.08900000000000001,101345.0
550364,18.0,,0.105,,0.0,,0.684,,0.316,,0.185,101345.0
550368,49.0,,0.24,,0.18,,0.72,,0.1,,0.108,101345.0
550372,40.0,,0.195,,0.146,,0.7070000000000001,,0.146,,0.083,101345.0
550LEA,30.75,0.16699999999999998,0.2435,0.458,0.16375,0.16699999999999998,0.586,0.375,0.2505,0.087,0.1765,101345.0
55A000,113.0,,,,,,,,,,,101345.0
560304,25.0,,0.32,,0.12,,0.64,,0.24,,0.0,101345.0
560316,28.0,,0.14300000000000002,,0.179,,0.643,,0.179,,0.036000000000000004,101345.0
560320,61.0,,0.098,,0.049,,0.705,,0.246,,0.016,101345.0
560324,33.0,,0.152,,0.121,,0.606,,0.273,,0.0,101345.0
560328,33.0,,0.121,,0.152,,0.485,,0.364,,0.125,101345.0
560329,3.0,,0.0,,0.0,,0.0,,1.0,,0.28600000000000003,101345.0
560330,42.0,,0.16699999999999998,,0.19,,0.476,,0.333,,0.0,101345.0
560331,40.0,,0.225,,0.15,,0.525,,0.325,,0.125,101345.0
560332,13.0,,0.231,,0.077,,0.308,,0.615,,0.07400000000000001,101345.0
560338,39.0,,0.205,,0.077,,0.6920000000000001,,0.231,,0.0,101345.0
560350,10.0,,0.2,,0.3,,0.5,,0.2,,0.111,101345.0
560LEA,27.4,0.273,0.17099999999999999,0.45499999999999996,0.15099999999999997,0.182,0.562,0.364,0.2872,0.182,0.053000000000000005,101345.0
570306,30.0,,0.267,,0.1,,0.5670000000000001,,0.333,,0.193,101345.0
570312,9.0,,0.333,,0.0,,0.667,,0.333,,0.158,101345.0
570317,10.0,,0.3,,0.2,,0.5,,0.3,,0.235,101345.0
570318,56.0,,0.196,,0.125,,0.589,,0.28600000000000003,,0.092,101345.0
570319,43.0,,0.302,,0.07,,0.5579999999999999,,0.3720000000000001,,0.08900000000000001,101345.0
570320,34.0,,0.265,,0.206,,0.647,,0.147,,0.14300000000000002,101345.0
570LEA,33.333333333333336,0.5,0.26266666666666666,0.5,0.11433333333333334,0.16699999999999995,0.5833333333333334,0.333,0.3023333333333334,0.0,0.12466666666666669,101345.0
580308,27.0,,0.07400000000000001,,0.037000000000000005,,0.667,,0.29600000000000004,,0.103,101345.0
580312,26.0,,0.115,,0.231,,0.5379999999999999,,0.231,,0.08900000000000001,101345.0
580316,22.0,,0.174,,0.261,,0.478,,0.261,,0.227,101345.0
580320,9.0,,0.1,,0.222,,0.444,,0.333,,0.211,101345.0
580324,16.0,,0.188,,0.118,,0.529,,0.353,,0.0,101345.0
580344,22.0,,0.182,,0.136,,0.682,,0.182,,0.231,101345.0
580350,19.0,,0.158,,0.158,,0.737,,0.105,,0.158,101345.0
580356,17.0,,0.118,,0.17600000000000002,,0.588,,0.235,,0.129,101345.0
580368,38.0,,0.158,,0.132,,0.605,,0.263,,0.16,101345.0
580372,30.0,,0.267,,0.067,,0.7,,0.233,,0.129,101345.0
580LEA,25.0,0.4000000000000001,0.17233333333333334,0.4000000000000001,0.13433333333333333,0.20000000000000004,0.634,0.4000000000000001,0.2313333333333333,0.10000000000000002,0.14966666666666667,101345.0
58B000,26.0,,,,,,,,,,,101345.0
590306,27.0,,0.37,,0.407,,0.444,,0.14800000000000002,,0.2,101345.0
590310,41.0,,0.146,,0.366,,0.512,,0.122,,0.119,101345.0
590316,27.0,,0.259,,0.0,,0.778,,0.222,,0.07400000000000001,101345.0
590320,27.0,,0.185,,0.14800000000000002,,0.481,,0.37,,0.0,101345.0
590328,13.0,,0.5379999999999999,,0.0,,0.846,,0.154,,0.0,101345.0
590330,101.0,,0.149,,0.129,,0.733,,0.139,,0.15,101345.0
590332,28.0,,0.214,,0.28600000000000003,,0.464,,0.25,,0.036000000000000004,101345.0
590336,19.0,,0.158,,0.053,,0.579,,0.368,,0.16699999999999998,101345.0
590340,24.0,,0.16699999999999998,,0.0,,0.708,,0.292,,0.083,101345.0
590344,28.0,,0.14300000000000002,,0.14300000000000002,,0.607,,0.25,,0.14800000000000002,101345.0
590352,34.0,,0.294,,0.17600000000000002,,0.529,,0.294,,0.118,101345.0
590356,52.0,,0.192,,0.077,,0.596,,0.327,,0.042,101345.0
590393,16.0,,0.438,,0.0,,0.875,,0.125,,0.067,101345.0
590LEA,36.75,0.308,0.258,0.385,0.11925,0.154,0.6875,0.462,0.19325,0.154,0.09475,101345.0
600300,76.0,,0.276,,0.316,,0.434,,0.25,,0.127,101345.0
600301,70.0,,0.157,,0.338,,0.31,,0.35200000000000004,,0.17600000000000002,101345.0
600302,155.0,,0.29,,0.29,,0.419,,0.29,,0.087,101345.0
600305,44.0,,0.222,,0.378,,0.378,,0.244,,0.151,101345.0
600308,35.0,,0.25,,0.417,,0.194,,0.389,,0.203,101345.0
600311,45.0,,0.244,,0.444,,0.156,,0.4,,0.25,101345.0
600312,136.0,,0.272,,0.154,,0.537,,0.309,,0.109,101345.0
600313,87.0,,0.31,,0.115,,0.552,,0.333,,0.06,101345.0
600314,52.0,,0.365,,0.096,,0.7879999999999999,,0.115,,0.069,101345.0
600316,42.0,,0.429,,0.071,,0.667,,0.262,,0.044,101345.0
600317,56.0,,0.304,,0.375,,0.304,,0.321,,0.168,101345.0
600318,52.0,,0.212,,0.34600000000000003,,0.385,,0.269,,0.099,101345.0
600319,41.0,,0.381,,0.119,,0.476,,0.405,,0.17800000000000002,101345.0
600322,44.0,,0.5,,0.023,,0.614,,0.364,,0.096,101345.0
600328,44.0,,0.341,,0.136,,0.568,,0.295,,0.09,101345.0
600329,53.0,,0.302,,0.434,,0.245,,0.321,,0.16,101345.0
600333,66.0,,0.197,,0.242,,0.364,,0.394,,0.134,101345.0
600334,4.0,,0.5,,0.25,,0.75,,0.0,,0.16699999999999998,101345.0
600335,24.0,,0.28,,0.36,,0.36,,0.28,,0.04,101345.0
600336,21.0,,0.364,,0.095,,0.476,,0.429,,0.092,101345.0
600338,34.0,,0.294,,0.059,,0.706,,0.235,,0.08199999999999999,101345.0
600341,61.0,,0.197,,0.4920000000000001,,0.295,,0.213,,0.156,101345.0
600344,51.0,,0.17600000000000002,,0.308,,0.442,,0.25,,0.158,101345.0
600345,90.0,,0.289,,0.14400000000000002,,0.544,,0.311,,0.09,101345.0
600346,36.0,,0.417,,0.111,,0.444,,0.444,,0.116,101345.0
600349,49.0,,0.224,,0.22,,0.46,,0.32,,0.08,101345.0
600351,49.0,,0.28600000000000003,,0.327,,0.34700000000000003,,0.327,,0.141,101345.0
600352,39.0,,0.231,,0.282,,0.487,,0.231,,0.185,101345.0
600353,40.0,,0.268,,0.195,,0.634,,0.171,,0.172,101345.0
600357,39.0,,0.436,,0.051,,0.6409999999999999,,0.308,,0.05,101345.0
