agency_code,lea,lea_name,school,school_name,indian_pct,asian_pct,hispanic_pct,black_pct,white_pct,pacific_island_pct,two_or_more_pct,minority_pct,indian_male_pct,asian_male_pct,hispanic_male_pct,black_male_pct,white_male_pct,pacific_island_male_pct,two_or_more_male_pct,minority_male_pct,indian_female_pct,asian_female_pct,hispanic_female_pct,black_female_pct,white_female_pct,minority_female_pct,pacific_island_female_pct,two_or_more_female_pct
850340,850,Stokes County Schools,340,Pinnacle Elementary,0.006172839506172839,0.0,0.037037037037037035,0.018518518518518517,0.9135802469135802,0.0,0.024691358024691357,0.08641975308641975,0.006172839506172839,0.0,0.018518518518518517,0.012345679012345678,0.43209876543209874,0.0,0.012345679012345678,0.04938271604938271,0.0,0.0,0.018518518518518517,0.006172839506172839,0.48148148148148145,0.037037037037037035,0.0,0.012345679012345678
850342,850,Stokes County Schools,342,Poplar Springs Elementary,0.002288329519450801,0.006864988558352402,0.057208237986270026,0.002288329519450801,0.9016018306636155,0.0,0.029748283752860413,0.09839816933638444,0.0,0.002288329519450801,0.029748283752860413,0.002288329519450801,0.4622425629290618,0.0,0.016018306636155607,0.05034324942791762,0.002288329519450801,0.004576659038901602,0.02745995423340961,0.0,0.43935926773455375,0.04805491990846682,0.0,0.013729977116704805
850348,850,Stokes County Schools,348,Sandy Ridge  Elementary,0.0,0.0,0.07567567567567568,0.0,0.9027027027027027,0.0,0.021621621621621623,0.0972972972972973,0.0,0.0,0.02702702702702703,0.0,0.44324324324324327,0.0,0.021621621621621623,0.04864864864864865,0.0,0.0,0.04864864864864865,0.0,0.4594594594594595,0.04864864864864865,0.0,0.0
850350,850,Stokes County Schools,350,Southeastern Middle,0.0,0.0024330900243309003,0.029197080291970802,0.06326034063260341,0.8588807785888077,0.0,0.046228710462287104,0.1411192214111922,0.0,0.0024330900243309003,0.009732360097323601,0.031630170316301706,0.41849148418491483,0.0,0.019464720194647202,0.06326034063260341,0.0,0.0,0.019464720194647202,0.031630170316301706,0.44038929440389296,0.07785888077858881,0.0,0.0267639902676399
850352,850,Stokes County Schools,352,South Stokes High,0.004048582995951417,0.0020242914979757085,0.04048582995951417,0.06072874493927125,0.8421052631578947,0.0,0.05060728744939271,0.15789473684210525,0.0020242914979757085,0.0,0.02631578947368421,0.030364372469635626,0.46153846153846156,0.0,0.030364372469635626,0.08906882591093117,0.0020242914979757085,0.0020242914979757085,0.01417004048582996,0.030364372469635626,0.3805668016194332,0.06882591093117409,0.0,0.020242914979757085
850354,850,Stokes County Schools,354,London Elementary,0.0,0.0045045045045045045,0.07207207207207207,0.12162162162162163,0.7432432432432432,0.0,0.05855855855855856,0.25675675675675674,0.0,0.0,0.018018018018018018,0.08108108108108109,0.38288288288288286,0.0,0.02252252252252252,0.12162162162162163,0.0,0.0045045045045045045,0.05405405405405406,0.04054054054054054,0.36036036036036034,0.13513513513513514,0.0,0.036036036036036036
850356,850,Stokes County Schools,356,Walnut Cove Elementary,0.0045662100456621,0.0045662100456621,0.0228310502283105,0.1004566210045662,0.8082191780821918,0.0,0.0593607305936073,0.1917808219178082,0.0,0.0,0.0182648401826484,0.0593607305936073,0.3972602739726027,0.0,0.0273972602739726,0.1050228310502283,0.0045662100456621,0.0045662100456621,0.0045662100456621,0.0410958904109589,0.410958904109589,0.0867579908675799,0.0,0.0319634703196347
850358,850,Stokes County Schools,358,West Stokes High,0.0033821871476888386,0.0033821871476888386,0.048478015783540024,0.016910935738444193,0.895152198421646,0.0011273957158962795,0.03156708004509583,0.10484780157835401,0.0011273957158962795,0.0011273957158962795,0.020293122886133032,0.009019165727170236,0.45208568207440814,0.0011273957158962795,0.018038331454340473,0.05073280721533258,0.002254791431792559,0.002254791431792559,0.02818489289740699,0.007891770011273957,0.44306651634723787,0.05411499436302142,0.0,0.013528748590755355
850360,850,Stokes County Schools,360,Stokes Early College,0.0,0.0,0.0670391061452514,0.01675977653631285,0.8938547486033519,0.00558659217877095,0.01675977653631285,0.10614525139664804,0.0,0.0,0.01675977653631285,0.0111731843575419,0.3463687150837989,0.0,0.0,0.027932960893854747,0.0,0.0,0.05027932960893855,0.00558659217877095,0.547486033519553,0.0782122905027933,0.00558659217877095,0.01675977653631285
860302,860,Surry County Schools,302,Cedar Ridge Elementary,0.0,0.0,0.22849462365591397,0.008064516129032258,0.7419354838709677,0.0,0.021505376344086023,0.25806451612903225,0.0,0.0,0.12365591397849462,0.002688172043010753,0.3897849462365591,0.0,0.008064516129032258,0.13440860215053763,0.0,0.0,0.10483870967741936,0.005376344086021506,0.3521505376344086,0.12365591397849462,0.0,0.013440860215053764
